iso3c,animal,system,product,leach_mms_rate
IRQ,pigs,intermediate,meat,0.00113011608
ISL,pigs,intermediate,meat,6.954532855000001e-4
ISR,pigs,intermediate,meat,0.00134992704
ITA,pigs,intermediate,meat,3.5392549999999995e-4
JAM,pigs,intermediate,meat,0.00207291168
JEY,pigs,intermediate,meat,6.925266014999999e-4
JOR,pigs,intermediate,meat,0.00113011608
JPN,pigs,intermediate,meat,0.0020428994328000006
KAZ,pigs,intermediate,meat,0.00109305216
KEN,pigs,intermediate,meat,5.1822792e-4
KGZ,pigs,intermediate,meat,0.00124168896
KHM,pigs,intermediate,meat,0.00131007618
KIR,pigs,intermediate,meat,0.0021435975299999997
KNA,pigs,intermediate,meat,7.980652800000001e-4
KOR,pigs,intermediate,meat,0.0026674579272000006
KWT,pigs,intermediate,meat,0.00113011608
LAO,pigs,intermediate,meat,0.00120956769
LBN,pigs,intermediate,meat,0.0016136620800000002
LBR,pigs,intermediate,meat,6.5762256e-4
LBY,pigs,intermediate,meat,9.061127999999999e-4
LCA,pigs,intermediate,meat,0.00226270944
LIE,pigs,intermediate,meat,6.171644885e-4
LKA,pigs,intermediate,meat,0.0025566125100000003
LSO,pigs,intermediate,meat,4.401936e-4
LTU,pigs,intermediate,meat,6.559430514999999e-4
LUX,pigs,intermediate,meat,6.932582724999999e-4
LVA,pigs,intermediate,meat,6.38017112e-4
MAC,pigs,intermediate,meat,0.0016699427850000001
MAF,pigs,intermediate,meat,0.0018348016337888199
MAR,pigs,intermediate,meat,7.7596032e-4
MCO,pigs,intermediate,meat,6.441905860625e-4
MDA,pigs,intermediate,meat,7.725620000000001e-4
MDG,pigs,intermediate,meat,5.228966400000001e-4
MDV,pigs,intermediate,meat,0.001740298728
MEX,pigs,intermediate,meat,0.00126081642
MHL,pigs,intermediate,meat,0.00225752065
MKD,pigs,intermediate,meat,6.328954149999999e-4
MLI,pigs,intermediate,meat,7.303212e-4
MLT,pigs,intermediate,meat,6.281395535000001e-4
MMR,pigs,intermediate,meat,0.0012569337600000002
MNE,pigs,intermediate,meat,7.920338575e-4
MNG,pigs,intermediate,meat,0.00147296925
MNP,pigs,intermediate,meat,0.00225752065
MOZ,pigs,intermediate,meat,5.769204e-4
MRT,pigs,intermediate,meat,5.362358399999999e-4
MSR,pigs,intermediate,meat,0.0028995609600000003
MTQ,pigs,intermediate,meat,0.00136288512
MUS,pigs,intermediate,meat,3.6215928000000005e-4
MWI,pigs,intermediate,meat,4.2685440000000003e-4
MYS,pigs,intermediate,meat,0.00280037448
MYT,pigs,intermediate,meat,5.091128e-4
NAM,pigs,intermediate,meat,5.6558208e-4
NCL,pigs,intermediate,meat,0.003157597065
NER,pigs,intermediate,meat,6.569556e-4
NFK,pigs,intermediate,meat,0.0015423598875000002
NGA,pigs,intermediate,meat,6.7496352e-4
NIC,pigs,intermediate,meat,0.00151838208
NIU,pigs,intermediate,meat,0.003089745795
NLD,pigs,intermediate,meat,6.032627394999999e-4
NOR,pigs,intermediate,meat,6.954532855000001e-4
NPL,pigs,intermediate,meat,0.00150878262
NRU,pigs,intermediate,meat,0.00225752065
NZL,pigs,intermediate,meat,0.00154550115
OMN,pigs,intermediate,meat,0.00113011608
PAK,pigs,intermediate,meat,0.001740298728
PAN,pigs,intermediate,meat,0.0016475817600000002
PCN,pigs,intermediate,meat,0.002844188817857143
PER,pigs,intermediate,meat,0.0016064208000000004
PHL,pigs,intermediate,meat,0.0022227394800000003
PLW,pigs,intermediate,meat,0.00225752065
PNG,pigs,intermediate,meat,0.0035307790499999997
POL,pigs,intermediate,meat,6.927650000000001e-4
PRI,pigs,intermediate,meat,0.0015892704000000002
PRK,pigs,intermediate,meat,0.00199746183
PRT,pigs,intermediate,meat,4.3474398100000006e-4
PRY,pigs,intermediate,meat,0.00310193568
PSE,pigs,intermediate,meat,0.00226023216
PYF,pigs,intermediate,meat,0.002961582285
QAT,pigs,intermediate,meat,0.00113011608
REU,pigs,intermediate,meat,9.784303200000002e-4
ROU,pigs,intermediate,meat,6.15747e-4
RUS,pigs,intermediate,meat,7.646220000000001e-4
RWA,pigs,intermediate,meat,4.2952224000000007e-4
SAU,pigs,intermediate,meat,0.0012630709129411765
SDN,pigs,intermediate,meat,9.061128e-4
SEN,pigs,intermediate,meat,5.6958384e-4
SGP,pigs,intermediate,meat,0.001913772642
SHN,pigs,intermediate,meat,7.013501250000001e-4
SJM,pigs,intermediate,meat,6.925266014999999e-4
SLB,pigs,intermediate,meat,0.003162623085
SLE,pigs,intermediate,meat,5.202288e-4
SLV,pigs,intermediate,meat,0.0016395782400000002
SMR,pigs,intermediate,meat,6.729848885416666e-4
SOM,pigs,intermediate,meat,4.5953544e-4
SPM,pigs,intermediate,meat,0.0014914714349999999
SRB,pigs,intermediate,meat,7.051595385e-4
SSD,pigs,intermediate,meat,5.091128e-4
STP,pigs,intermediate,meat,0.0011144901600000001
SUR,pigs,intermediate,meat,0.00169674624
SVK,pigs,intermediate,meat,7.59858e-4
SVN,pigs,intermediate,meat,6.02165233e-4
SWE,pigs,intermediate,meat,7.397193809999999e-4
SWZ,pigs,intermediate,meat,4.1018040000000003e-4
SXM,pigs,intermediate,meat,0.0018348016337888199
SYC,pigs,intermediate,meat,2.1809592e-4
SYR,pigs,intermediate,meat,0.00113011608
TCA,pigs,intermediate,meat,0.0018481053257142855
TCD,pigs,intermediate,meat,7.836780000000001e-4
TGO,pigs,intermediate,meat,5.369028000000001e-4
THA,pigs,intermediate,meat,0.0022291947000000006
TJK,pigs,intermediate,meat,0.00172876032
TKL,pigs,intermediate,meat,0.002844188817857143
TKM,pigs,intermediate,meat,0.00171961344
TLS,pigs,intermediate,meat,0.00202403304
TON,pigs,intermediate,meat,0.00249039291
TTO,pigs,intermediate,meat,0.00153553248
TUN,pigs,intermediate,meat,0.0012683673600000001
TUR,pigs,intermediate,meat,0.00135754944
TUV,pigs,intermediate,meat,0.00331214718
TWN,pigs,intermediate,meat,0.001921866507857143
TZA,pigs,intermediate,meat,5.935944e-4
UGA,pigs,intermediate,meat,4.2085176e-4
UKR,pigs,intermediate,meat,7.860600000000001e-4
URY,pigs,intermediate,meat,0.0017390505600000002
USA,pigs,intermediate,meat,3.15831365e-4
UZB,pigs,intermediate,meat,0.00184995648
VCT,pigs,intermediate,meat,0.0016372915200000002
VEN,pigs,intermediate,meat,0.0016029907200000003
VGB,pigs,intermediate,meat,0.0014589273600000001
VIR,pigs,intermediate,meat,0.00144749376
VNM,pigs,intermediate,meat,0.00151224843
VUT,pigs,intermediate,meat,0.0037456414049999998
WLF,pigs,intermediate,meat,0.002844188817857143
WSM,pigs,intermediate,meat,0.00328701708
XKO,pigs,intermediate,meat,6.285707687559524e-4
XMI,pigs,intermediate,meat,8.593913587499998e-4
YEM,pigs,intermediate,meat,0.00113011608
ZAF,pigs,intermediate,meat,5.669160000000001e-4
ZMB,pigs,intermediate,meat,5.7491952e-4
ZWE,pigs,intermediate,meat,6.496190400000001e-4
