iso3c,animal,system,product,leach_mms_rate
MLT,sheep,mixed,milk,5.8025520000000003e-5
MMR,sheep,mixed,milk,8.962274999999999e-5
MNE,sheep,mixed,milk,5.313448000000001e-5
MNG,sheep,mixed,milk,1.2892575e-4
MNP,sheep,mixed,milk,1.0038072888585565e-4
MOZ,sheep,mixed,milk,1.02426e-4
MRT,sheep,mixed,milk,9.230249999999999e-5
MSR,sheep,mixed,milk,1.1443524999999999e-4
MTQ,sheep,mixed,milk,1.2297075e-4
MUS,sheep,mixed,milk,8.720353124999999e-5
MWI,sheep,mixed,milk,8.99205e-5
MYS,sheep,mixed,milk,8.634749999999999e-5
MYT,sheep,mixed,milk,3.0966e-5
NAM,sheep,mixed,milk,7.68195e-5
NCL,sheep,mixed,milk,1.0038072888585565e-4
NER,sheep,mixed,milk,9.736424999999999e-5
NFK,sheep,mixed,milk,1.0038072888585565e-4
NGA,sheep,mixed,milk,7.949925e-5
NIC,sheep,mixed,milk,1.22673e-4
NIU,sheep,mixed,milk,1.0038072888585565e-4
NLD,sheep,mixed,milk,1.2855654e-4
NOR,sheep,mixed,milk,7.114240000000002e-5
NPL,sheep,mixed,milk,1.27437e-4
NRU,sheep,mixed,milk,1.0038072888585565e-4
NZL,sheep,mixed,milk,1.0038072888585565e-4
OMN,sheep,mixed,milk,1.280325e-4
PAK,sheep,mixed,milk,9.855525e-5
PAN,sheep,mixed,milk,1.423245e-4
PCN,sheep,mixed,milk,1.0038072888585565e-4
PER,sheep,mixed,milk,1.2207749999999998e-4
PHL,sheep,mixed,milk,5.716799999999999e-5
PLW,sheep,mixed,milk,1.0038072888585565e-4
PNG,sheep,mixed,milk,1.0038072888585565e-4
POL,sheep,mixed,milk,1.5149519999999999e-4
PRI,sheep,mixed,milk,1.3279649999999997e-4
PRK,sheep,mixed,milk,9.736424999999999e-5
PRT,sheep,mixed,milk,3.922360000000001e-5
PRY,sheep,mixed,milk,0.00014500425000000001
PSE,sheep,mixed,milk,2.495145e-4
PYF,sheep,mixed,milk,1.0038072888585565e-4
QAT,sheep,mixed,milk,1.2833025e-4
REU,sheep,mixed,milk,8.720353124999999e-5
ROU,sheep,mixed,milk,1.435552e-5
RUS,sheep,mixed,milk,1.3249478e-4
RWA,sheep,mixed,milk,6.639824999999999e-5
SAU,sheep,mixed,milk,1.1820675000000001e-4
SDN,sheep,mixed,milk,7.959849999999999e-5
SEN,sheep,mixed,milk,9.587550000000001e-5
SGP,sheep,mixed,milk,1.09572e-4
SHN,sheep,mixed,milk,4.2578249999999995e-5
SJM,sheep,mixed,milk,7.294875e-5
SLB,sheep,mixed,milk,1.0038072888585565e-4
SLE,sheep,mixed,milk,7.562850000000001e-5
SLV,sheep,mixed,milk,1.1701575e-4
SMR,sheep,mixed,milk,5.4579560000000006e-5
SOM,sheep,mixed,milk,8.724075000000001e-5
SPM,sheep,mixed,milk,1.2082298000000002e-4
SRB,sheep,mixed,milk,5.313448000000001e-5
SSD,sheep,mixed,milk,8.720353125e-5
STP,sheep,mixed,milk,4.2875999999999994e-5
SUR,sheep,mixed,milk,1.4172899999999997e-4
SVK,sheep,mixed,milk,8.35685e-5
SVN,sheep,mixed,milk,1.0075860000000001e-4
SWE,sheep,mixed,milk,7.003080000000001e-5
SWZ,sheep,mixed,milk,9.170700000000001e-5
SXM,sheep,mixed,milk,1.1358515217391304e-4
SYC,sheep,mixed,milk,8.720353124999999e-5
SYR,sheep,mixed,milk,1.1135850000000001e-4
TCA,sheep,mixed,milk,1.1443524999999999e-4
TCD,sheep,mixed,milk,1.018305e-4
TGO,sheep,mixed,milk,8.188124999999999e-5
THA,sheep,mixed,milk,7.413975e-5
TJK,sheep,mixed,milk,1.48875e-4
TKL,sheep,mixed,milk,1.0038072888585565e-4
TKM,sheep,mixed,milk,1.566165e-4
TLS,sheep,mixed,milk,9.438675e-5
TON,sheep,mixed,milk,1.0038072888585565e-4
TTO,sheep,mixed,milk,1.1443524999999999e-4
TUN,sheep,mixed,milk,8.456099999999999e-5
TUR,sheep,mixed,milk,1.1939775e-4
TUV,sheep,mixed,milk,1.0038072888585565e-4
TWN,sheep,mixed,milk,9.8456e-5
TZA,sheep,mixed,milk,9.7662e-5
UGA,sheep,mixed,milk,8.6943e-5
UKR,sheep,mixed,milk,9.571317111111112e-5
URY,sheep,mixed,milk,1.7329050000000002e-4
USA,sheep,mixed,milk,1.2862800000000002e-4
UZB,sheep,mixed,milk,1.4053799999999997e-4
VCT,sheep,mixed,milk,8.485875e-5
VEN,sheep,mixed,milk,1.4947049999999997e-4
VGB,sheep,mixed,milk,1.1443524999999999e-4
VIR,sheep,mixed,milk,1.1443524999999999e-4
VNM,sheep,mixed,milk,8.307225e-5
VUT,sheep,mixed,milk,1.0038072888585565e-4
WLF,sheep,mixed,milk,1.0038072888585565e-4
WSM,sheep,mixed,milk,1.0038072888585565e-4
XKO,sheep,mixed,milk,5.2377431538461544e-5
XMI,sheep,mixed,milk,4.804494e-5
YEM,sheep,mixed,milk,1.149315e-4
ZAF,sheep,mixed,milk,1.1165625e-4
ZMB,sheep,mixed,milk,1.0986975e-4
ZWE,sheep,mixed,milk,1.4708850000000003e-4
