iso3c,animal,system,product,leach_mms_rate
COL,buffaloes,mixed,milk,0.002095070235
COM,buffaloes,mixed,milk,0.0014658232500000003
CPV,buffaloes,mixed,milk,0.0014658232500000003
CRI,buffaloes,mixed,milk,0.0018580731449999999
CUB,buffaloes,mixed,milk,0.0020279954157954544
CUW,buffaloes,mixed,milk,0.0020279954157954544
CXR,buffaloes,mixed,milk,2.8775593524200716e-4
CYM,buffaloes,mixed,milk,0.0020279954157954544
CYP,buffaloes,mixed,milk,0.0019933990312500003
CZE,buffaloes,mixed,milk,0.0012942782266666668
DEU,buffaloes,mixed,milk,0.0010521490209615388
DJI,buffaloes,mixed,milk,0.0014658232500000003
DMA,buffaloes,mixed,milk,0.0020279954157954544
DNK,buffaloes,mixed,milk,0.0010887910266666667
DOM,buffaloes,mixed,milk,0.0020279954157954544
DZA,buffaloes,mixed,milk,0.0014658232500000003
ECU,buffaloes,mixed,milk,0.00212509385625
EGY,buffaloes,mixed,milk,0.0014658232500000003
ERI,buffaloes,mixed,milk,0.0014658232500000003
ESH,buffaloes,mixed,milk,0.0014658232500000003
ESP,buffaloes,mixed,milk,0.0014936926500000002
EST,buffaloes,mixed,milk,0.0015913099620512821
ETH,buffaloes,mixed,milk,0.0014658232500000003
FIN,buffaloes,mixed,milk,0.0010050378707692309
FJI,buffaloes,mixed,milk,2.8775593524200716e-4
FLK,buffaloes,mixed,milk,0.00212509385625
FRA,buffaloes,mixed,milk,9.987563840769232e-4
FRO,buffaloes,mixed,milk,5.255510532564104e-4
FSM,buffaloes,mixed,milk,2.8775593524200716e-4
GAB,buffaloes,mixed,milk,0.0014658232500000003
GBR,buffaloes,mixed,milk,5.255510532564104e-4
GEO,buffaloes,mixed,milk,0.0020433093750000003
GGY,buffaloes,mixed,milk,5.255510532564104e-4
GHA,buffaloes,mixed,milk,0.0014658232500000003
GIB,buffaloes,mixed,milk,0.0015396358436428573
GIN,buffaloes,mixed,milk,0.0014658232500000003
GLP,buffaloes,mixed,milk,0.0020279954157954544
GMB,buffaloes,mixed,milk,0.0014658232500000003
GNB,buffaloes,mixed,milk,0.0014658232500000003
GNQ,buffaloes,mixed,milk,0.0014658232500000003
GRC,buffaloes,mixed,milk,0.0019915902
GRD,buffaloes,mixed,milk,0.0020279954157954544
GRL,buffaloes,mixed,milk,0.0012175229745
GTM,buffaloes,mixed,milk,0.0018580731449999999
GUF,buffaloes,mixed,milk,0.00212509385625
GUM,buffaloes,mixed,milk,2.8775593524200716e-4
GUY,buffaloes,mixed,milk,0.00212509385625
HKG,buffaloes,mixed,milk,0.0015171851250000003
HND,buffaloes,mixed,milk,0.0018580731449999999
HRV,buffaloes,mixed,milk,0.0014151354810000001
HTI,buffaloes,mixed,milk,0.0020279954157954544
HUN,buffaloes,mixed,milk,0.0017510823066666673
IDN,buffaloes,mixed,milk,0.0014184810000000003
IMN,buffaloes,mixed,milk,5.255510532564104e-4
IND,buffaloes,mixed,milk,0.0028991322000000005
IOT,buffaloes,mixed,milk,0.0014658232500000003
IRL,buffaloes,mixed,milk,4.8109831135203607e-4
IRN,buffaloes,mixed,milk,0.0015128082000000003
IRQ,buffaloes,mixed,milk,0.0019933990312500003
ISL,buffaloes,mixed,milk,8.270624144871794e-4
ISR,buffaloes,mixed,milk,0.0019933990312500003
ITA,buffaloes,mixed,milk,0.0017755826985
JAM,buffaloes,mixed,milk,0.0020279954157954544
JEY,buffaloes,mixed,milk,5.255510532564104e-4
JOR,buffaloes,mixed,milk,0.0019933990312500003
JPN,buffaloes,mixed,milk,0.0014589005625000003
KAZ,buffaloes,mixed,milk,0.001400038365
KEN,buffaloes,mixed,milk,0.0014658232500000003
KGZ,buffaloes,mixed,milk,0.001400038365
KHM,buffaloes,mixed,milk,0.0014041890000000003
KIR,buffaloes,mixed,milk,2.8775593524200716e-4
KNA,buffaloes,mixed,milk,0.0020279954157954544
KOR,buffaloes,mixed,milk,0.0014589005625000003
KWT,buffaloes,mixed,milk,0.0019933990312500003
LAO,buffaloes,mixed,milk,0.0014059755000000002
LBN,buffaloes,mixed,milk,0.0019933990312500003
LBR,buffaloes,mixed,milk,0.0014658232500000003
LBY,buffaloes,mixed,milk,0.0014658232500000003
LCA,buffaloes,mixed,milk,0.0020279954157954544
LIE,buffaloes,mixed,milk,0.0011474182357948718
LKA,buffaloes,mixed,milk,0.0013205808
LSO,buffaloes,mixed,milk,0.0014658232500000003
LTU,buffaloes,mixed,milk,0.0010678527376923078
LUX,buffaloes,mixed,milk,7.454030874871797e-4
LVA,buffaloes,mixed,milk,0.0011662626958717948
MAC,buffaloes,mixed,milk,0.0014589005625000003
MAF,buffaloes,mixed,milk,0.0020279954157954544
MAR,buffaloes,mixed,milk,0.0014658232500000003
MCO,buffaloes,mixed,milk,0.0011474182357948718
MDA,buffaloes,mixed,milk,0.0016806583443333338
MDG,buffaloes,mixed,milk,0.0014658232500000003
MDV,buffaloes,mixed,milk,0.0014075578285714287
MEX,buffaloes,mixed,milk,0.0018580731449999999
MHL,buffaloes,mixed,milk,2.8775593524200716e-4
MKD,buffaloes,mixed,milk,0.0014151354810000001
MLI,buffaloes,mixed,milk,0.0014658232500000003
MLT,buffaloes,mixed,milk,0.0019915902
MMR,buffaloes,mixed,milk,0.001514505375
MNE,buffaloes,mixed,milk,0.0014151354810000001
MNG,buffaloes,mixed,milk,0.0014589005625000003
MNP,buffaloes,mixed,milk,2.8775593524200716e-4
MOZ,buffaloes,mixed,milk,0.0014658232500000003
MRT,buffaloes,mixed,milk,0.0014658232500000003
MSR,buffaloes,mixed,milk,0.0020279954157954544
MTQ,buffaloes,mixed,milk,0.0020279954157954544
MUS,buffaloes,mixed,milk,0.0014658232500000003
MWI,buffaloes,mixed,milk,0.0014658232500000003
MYS,buffaloes,mixed,milk,0.0013465743750000001
MYT,buffaloes,mixed,milk,0.0014658232500000003
NAM,buffaloes,mixed,milk,0.0014658232500000003
NCL,buffaloes,mixed,milk,2.8775593524200716e-4
NER,buffaloes,mixed,milk,0.0014658232500000003
NFK,buffaloes,mixed,milk,2.8775593524200716e-4
NGA,buffaloes,mixed,milk,0.0014658232500000003
NIC,buffaloes,mixed,milk,0.0018580731449999999
NIU,buffaloes,mixed,milk,2.8775593524200716e-4
NLD,buffaloes,mixed,milk,8.480007034615387e-4
NOR,buffaloes,mixed,milk,9.945687262820516e-4
NPL,buffaloes,mixed,milk,0.0013927554
NRU,buffaloes,mixed,milk,2.8775593524200716e-4
NZL,buffaloes,mixed,milk,3.23321275552817e-4
OMN,buffaloes,mixed,milk,0.0019933990312500003
PAK,buffaloes,mixed,milk,0.0015481809000000002
PAN,buffaloes,mixed,milk,0.0018580731449999999
PCN,buffaloes,mixed,milk,2.8775593524200716e-4
PER,buffaloes,mixed,milk,0.0017127622125
PHL,buffaloes,mixed,milk,0.0012308985000000002
PLW,buffaloes,mixed,milk,2.8775593524200716e-4
PNG,buffaloes,mixed,milk,2.8775593524200716e-4
POL,buffaloes,mixed,milk,0.0016749482933333336
PRI,buffaloes,mixed,milk,0.0020279954157954544
PRK,buffaloes,mixed,milk,0.0014589005625000003
PRT,buffaloes,mixed,milk,0.0010201367580000003
PRY,buffaloes,mixed,milk,0.00212509385625
PSE,buffaloes,mixed,milk,0.0039867980625000006
PYF,buffaloes,mixed,milk,2.8775593524200716e-4
QAT,buffaloes,mixed,milk,0.0019933990312500003
REU,buffaloes,mixed,milk,0.0014658232500000003
ROU,buffaloes,mixed,milk,0.0015558509400000003
RUS,buffaloes,mixed,milk,0.0013908895000000001
RWA,buffaloes,mixed,milk,0.0014658232500000003
SAU,buffaloes,mixed,milk,0.0019933990312500003
SDN,buffaloes,mixed,milk,0.0014658232500000003
SEN,buffaloes,mixed,milk,0.0014658232500000003
SGP,buffaloes,mixed,milk,0.0013796692875000002
SHN,buffaloes,mixed,milk,0.0014658232500000003
SJM,buffaloes,mixed,milk,9.945687262820516e-4
SLB,buffaloes,mixed,milk,2.8775593524200716e-4
SLE,buffaloes,mixed,milk,0.0014658232500000003
SLV,buffaloes,mixed,milk,0.0018580731449999999
SMR,buffaloes,mixed,milk,0.0016828937190000001
SOM,buffaloes,mixed,milk,0.0014658232500000003
SPM,buffaloes,mixed,milk,0.0012175229745
SRB,buffaloes,mixed,milk,0.0014151354810000001
SSD,buffaloes,mixed,milk,0.0014658232500000003
STP,buffaloes,mixed,milk,0.0014658232500000003
SUR,buffaloes,mixed,milk,0.00212509385625
SVK,buffaloes,mixed,milk,0.0016806583443333338
SVN,buffaloes,mixed,milk,0.0014151354810000001
SWE,buffaloes,mixed,milk,9.945687262820516e-4
SWZ,buffaloes,mixed,milk,0.0014658232500000003
SXM,buffaloes,mixed,milk,0.0020279954157954544
SYC,buffaloes,mixed,milk,0.0014658232500000003
SYR,buffaloes,mixed,milk,0.0020156186250000004
TCA,buffaloes,mixed,milk,0.0020279954157954544
TCD,buffaloes,mixed,milk,0.0014658232500000003
TGO,buffaloes,mixed,milk,0.0014658232500000003
THA,buffaloes,mixed,milk,0.0011911488750000004
TJK,buffaloes,mixed,milk,0.001400038365
TKL,buffaloes,mixed,milk,2.8775593524200716e-4
TKM,buffaloes,mixed,milk,0.001400038365
TLS,buffaloes,mixed,milk,0.0014944072500000004
TON,buffaloes,mixed,milk,2.8775593524200716e-4
TTO,buffaloes,mixed,milk,0.0020279954157954544
TUN,buffaloes,mixed,milk,0.0014658232500000003
TUR,buffaloes,mixed,milk,0.0017445172500000004
TUV,buffaloes,mixed,milk,2.8775593524200716e-4
TWN,buffaloes,mixed,milk,0.0014589005625000003
TZA,buffaloes,mixed,milk,0.0014658232500000003
UGA,buffaloes,mixed,milk,0.0014658232500000003
UKR,buffaloes,mixed,milk,0.0014655797566666669
URY,buffaloes,mixed,milk,0.00212509385625
USA,buffaloes,mixed,milk,0.001016505399
UZB,buffaloes,mixed,milk,0.001400038365
VCT,buffaloes,mixed,milk,0.0020279954157954544
VEN,buffaloes,mixed,milk,0.0021433474199999995
VGB,buffaloes,mixed,milk,0.0020279954157954544
VIR,buffaloes,mixed,milk,0.0020279954157954544
VNM,buffaloes,mixed,milk,0.0013153106250000002
VUT,buffaloes,mixed,milk,2.8775593524200716e-4
WLF,buffaloes,mixed,milk,2.8775593524200716e-4
WSM,buffaloes,mixed,milk,2.8775593524200716e-4
XKO,buffaloes,mixed,milk,0.0015396358436428573
XMI,buffaloes,mixed,milk,0.0020521525500000006
YEM,buffaloes,mixed,milk,0.0019933990312500003
ZAF,buffaloes,mixed,milk,0.0014658232500000003
ZMB,buffaloes,mixed,milk,0.0014658232500000003
ZWE,buffaloes,mixed,milk,0.0014658232500000003
