"category1_production","max_ppt","quant_90_ppt","median_ppt","quant_10_ppt","min_ppt","quant_90_div_10","max_div_min"
"bana_produce",0.000450396141518482,0.000261424001015596,0.000125518105394468,6.1322131264239e-05,2.40716425815684e-05,4.26312647042731,18.7106525860163
"barl_produce",0.00243476635533777,0.000788838577990325,0.000372668079631081,0.000227734590683207,0.000131805783103022,3.46385050959452,18.4723788138697
"benthic_meat",0.0344893770385544,0.00591105859701054,0.00290978162948042,0.00175197705510617,0.000812483920909678,3.37393607968931,42.4493041043067
"bivalve_meat",0.000945555476081572,0.000195137783504883,0.000156675325756827,0.000153325221506878,3.69483005638351e-05,1.27270504870022,25.5913116882859
"buffaloes_milk",0.00237103833908417,0.00203439228241222,0.000949131992211237,6.84380405069866e-06,1.28105560643531e-06,297.260451547343,1850.84732245298
"cass_produce",0.000384052475951275,0.000228306162096592,0.000115697462122424,7.4534471517057e-05,2.9043927637104e-05,3.06309493378973,13.2231590971409
"chickens_eggs",0.00569763280449511,0.00252410481687423,0.00123708618861778,0.000656977466054988,0.000416505771057904,3.84199603074813,13.6796011013807
"chickens_meat",0.00928885240981041,0.00433695875020495,0.00145654292497836,0.000506412440125743,7.57157649979697e-15,8.564084146764,1226805594589.12
"cnut_produce",0.00285975525057389,0.000660336768060231,0.000334749683153199,0.000173272196722484,6.52495735089284e-05,3.81097937551885,43.8279531464305
"cows_meat",0.0781261923818111,0.0200673838371372,0.00829772059294699,0.00276905492001712,8.47601188993007e-05,7.24701546801143,921.732925771718
"cows_milk",0.00385806950169901,0.00143157822644224,0.000290617955483354,9.39835468367517e-05,4.06182718037417e-05,15.2322217518443,94.9835955685245
"crustaceans_meat",0.0017840276055346,0.00177750696911179,0.001769035410787,0.00176819280615139,0.00176814073340228,1.00526761726889,1.00898507219035
"demersal_meat",0.175263124648272,0.00982519986689707,0.00354729506405599,0.00109496430399736,6.13274450458141e-05,8.97307778073535,2857.82530997896
"feed_buffaloes_milk",0.118922401640401,0.000265100315660843,7.42299675977239e-05,3.86028718481817e-05,3.36676260533885e-06,6.8673728914117,35322.4790639587
"feed_chickens_eggs",0.161319521565993,0.0015982993734298,0.000340590446843822,0.000124884997012603,2.6948466740241e-06,12.7981696093447,59862.2263451824
"feed_chickens_meat",0.0228004565472122,0.00144863425915984,0.000394421308873472,0.000114346395289517,7.28606378557404e-07,12.6688231447262,31293.2431258092
"feed_cows_meat",0.00604858787312407,0.000748314903940759,0.000114573090805202,4.72658733402235e-05,7.87915199336617e-06,15.8320337922105,767.669906382903
"feed_cows_milk",0.00234307945181487,0.000403088213460618,0.000117158630420067,4.24560286741261e-05,5.00901996460482e-07,9.49425148910056,4677.7203292695
"feed_crustaceans_meat",0.00713469559752598,0.00235690137279858,0.000909029445188745,0.000345813941692439,0.000166660966611194,6.81551866088374,42.8096376890134
"feed_goats_meat",0.00106315926882201,0.000190377445814481,7.86933607120733e-05,4.08164574501868e-05,4.92671540386393e-07,4.66423246179121,2157.94739835834
"feed_goats_milk",0.000731334315067198,0.000164150851073483,6.96483766603687e-05,3.81648011232924e-05,4.50373977198348e-07,4.30110589449135,1623.83785940881
"feed_marine-fish-general_meat",0.0202967406716056,0.00269014613514986,0.000757010046875535,0.000142931952057789,1.12810873193574e-05,18.8211669708548,1799.18301286243
"feed_pigs_meat",0.0564016429142433,0.00324608027553403,0.000411846283173782,0.000101609935081262,2.52692289683938e-06,31.9464850847311,22320.2864578057
"feed_salmon_meat",0.0086029380776558,0.00364785083937234,0.000989074542806446,0.000240883421586366,1.16492711737053e-05,15.143635935379,738.495820843656
"feed_sheep_meat",0.000589674452597338,0.000214799546970137,7.7908349876605e-05,4.09103448806084e-05,7.038760110254e-07,5.25049465109624,837.753302230468
"feed_sheep_milk",0.000726659096758107,0.000183586133989332,8.56176811271877e-05,4.0214138398084e-05,4.39816010767787e-07,4.56521366122515,1652.18882207034
"feed_shrimp_meat",0.0100004575778926,0.00362600581154499,0.000715895929190222,0.000229787830910014,1.6657088365416e-05,15.7797991181046,600.372487586478
"feed_tuna_meat",0.00368527410374618,0.00216582375359886,0.000485508782763859,4.07640079170532e-05,2.31807305741056e-06,53.1307853242962,1589.80067171087
"fish_meat",0.0502993558056332,0.00366414254607527,0.000859295712962449,0.000173404045338127,3.27825630447597e-05,21.1306635835999,1534.33261874482
"fofm_meat",0.075370504480152,0.00533972665162996,0.00139842039005175,0.000261254542678609,2.64293813670402e-06,20.4387896833579,28517.6953003318
"goats_meat",0.0417996277210708,0.0169185394815252,0.00568174865899805,0.000835485004564888,0.000197086073572194,20.2499618653673,212.088185448371
"goats_milk",0.00699874206535623,0.00335943886304617,0.00100489353965033,0.000231746175361706,6.4592487890793e-08,14.4961998091351,108352.260361748
"large-pelagic_meat",0.086120836573096,0.00483798781846825,0.00190472415021866,0.000289143377056102,3.39547784499417e-05,16.7321412225518,2536.33922836696
"maiz_produce",0.00375846198077968,0.00078944210988664,0.000341414667087029,0.000168730361693036,0.00010883516218628,4.67871995274234,34.5335267139749
"marine-fish-general_meat",0.00412139985424056,0.00311261941616346,0.00229332961612194,0.00176615875871648,0.00167634576727632,1.76236671862132,2.45856191168537
"medium-pelagic_meat",0.115278384110739,0.00573337269973271,0.00199216398213377,0.000349543632604279,9.73142583348136e-06,16.4024521259797,11845.9911305206
"oilp_produce",0.000541000746005,0.000283325818137095,0.000136831360912949,9.73543703864597e-05,7.99579570036064e-05,2.91025268832205,6.766065145719
"orts_produce",0.00075517590539321,0.000259797315513383,0.000117258072317584,4.95681702503508e-05,1.9804640430004e-05,5.24121254024995,38.1312606034049
"pigs_meat",0.009503601898146,0.00418032194223206,0.00106234007769461,0.000541900207896307,0.000154178378307111,7.71419143472993,61.6403026319007
"plnt_produce",0.00073687712646835,0.000430438151017871,0.000211130216119435,8.79467086128467e-05,3.65826247131013e-05,4.89430653866443,20.1428173141566
