"iso3c","system","origin","cum_pressure_prop_rescaled","total_cum_prop","cum_pressure_prop_final","percent_final"
"AGO","feedlot","land",2.06801221277356e-07,0.0132161227715791,1.56476468062234e-05,0
"AGO","fisheries","freshwater",4.88866106316284e-05,0.0132161227715791,0.00369901305220603,0.4
"AGO","fisheries","marine",0.00250364768127581,0.0132161227715791,0.18943889403478,18.9
"AGO","grassland","land",0.00131132465965422,0.0132161227715791,0.0992215858098861,9.9
"AGO","industrial","land",0.00151512200010259,0.0132161227715791,0.114641943502584,11.5
"AGO","industrial","marine",3.47058602237371e-05,0.0132161227715791,0.00262602435098221,0.3
"AGO","intermediate","land",0.000554983667593971,0.0132161227715791,0.0419929261543672,4.2
"AGO","intermediate","marine",4.2480360428087e-06,0.0132161227715791,0.000321428312692735,0
"AGO","mixed","land",0.000752278679700867,0.0132161227715791,0.0569212841544285,5.7
"AIA","aquaculture","land",0,8.87049796533461e-06,0,0
"AIA","aquaculture","marine",7.47051606824551e-09,8.87049796533461e-06,0.000842175501019205,0.1
"AIA","backyard","land",0,8.87049796533461e-06,0,0
"AIA","backyard","marine",2.40131602661332e-11,8.87049796533461e-06,2.70708142428702e-06,0
"AIA","crop","land",0,8.87049796533461e-06,0,0
"AIA","feedlot","land",0,8.87049796533461e-06,0,0
"AIA","fisheries","freshwater",8.85712900657486e-09,8.87049796533461e-06,0.000998492873927484,0.1
"AIA","fisheries","marine",8.60060913974802e-06,8.87049796533461e-06,0.969574557523004,97
"AIA","grassland","land",0,8.87049796533461e-06,0,0
"AIA","industrial","land",2.459195366129e-07,8.87049796533461e-06,0.0277233068057666,2.8
"AIA","industrial","marine",6.93338284869234e-09,8.87049796533461e-06,0.000781622731416837,0.1
"AIA","intermediate","land",0,8.87049796533461e-06,0,0
"AIA","intermediate","marine",6.84247889919491e-10,8.87049796533461e-06,7.71374834415713e-05,0
"AIA","mixed","land",0,8.87049796533461e-06,0,0
"ALA","aquaculture","land",2.62098540955647e-09,3.2915802168757e-05,7.96269644628092e-05,0
"ALA","aquaculture","marine",9.0979970333292e-07,3.2915802168757e-05,0.0276402105793577,2.8
"ALA","backyard","land",1.2900592150244e-08,3.2915802168757e-05,0.000391927016820175,0
"ALA","backyard","marine",5.76411046239731e-10,3.2915802168757e-05,1.75116815711953e-05,0
"ALA","crop","land",1.43181106776697e-05,3.2915802168757e-05,0.434992001843424,43.5
"ALA","feedlot","land",6.57937892451724e-07,3.2915802168757e-05,0.0199885115689578,2
"ALA","fisheries","freshwater",1.305239711264e-08,3.2915802168757e-05,0.000396538934269968,0
"ALA","fisheries","marine",2.42874940694822e-06,3.2915802168757e-05,0.0737867299875057,7.4
"ALA","grassland","land",2.48137516153897e-06,3.2915802168757e-05,0.075385529078621,7.5
"ALA","industrial","land",4.56450647443447e-08,3.2915802168757e-05,0.00138672193101434,0.1
"ALA","industrial","marine",4.43878712272248e-07,3.2915802168757e-05,0.0134852770713748,1.3
"ALA","intermediate","land",5.74468544091383e-09,3.2915802168757e-05,0.000174526672977959,0
"ALA","intermediate","marine",1.29036806158744e-08,3.2915802168757e-05,0.000392020846088396,0
"ALA","mixed","land",1.15825067980234e-05,3.2915802168757e-05,0.351882865823554,35.2
"ALB","aquaculture","land",9.8773617785361e-07,0.00160292575022161,0.000616208316397096,0.1
"ALB","aquaculture","marine",8.30342298773432e-06,0.00160292575022161,0.00518016694571558,0.5
"ALB","backyard","land",9.05886887428684e-05,0.00160292575022161,0.0565145882336374,5.7
"ALB","backyard","marine",1.01997069782671e-08,0.00160292575022161,6.36318118718657e-06,0
"ALB","crop","land",0.000457540181666554,0.00160292575022161,0.285440658497936,28.5
"ALB","feedlot","land",1.45731545948696e-07,0.00160292575022161,9.09159678347848e-05,0
"ALB","fisheries","freshwater",1.83556868850813e-06,0.00160292575022161,0.00114513644082039,0.1
"ALB","fisheries","marine",5.48294579583429e-05,0.00160292575022161,0.0342058625926763,3.4
"ALB","grassland","land",0.000130789261000582,0.00160292575022161,0.0815940856789533,8.2
"ALB","industrial","land",0.000154613845296848,0.00160292575022161,0.0964572721322072,9.6
"ALB","industrial","marine",4.15128304924734e-07,0.00160292575022161,0.000258981618373366,0
"ALB","intermediate","land",7.38387088919102e-05,0.00160292575022161,0.0460649589550245,4.6
"ALB","intermediate","marine",9.23181660248518e-08,0.00160292575022161,5.75935385728806e-05,0
"ALB","mixed","land",0.00062893550108653,0.00160292575022161,0.392367207900664,39.2
"AND","aquaculture","land",0,1.01064360991593e-05,0,0
"AND","aquaculture","marine",0,1.01064360991593e-05,0,0
"AND","backyard","land",6.49604206369656e-07,1.01064360991593e-05,0.0642762888911643,6.4
"AND","backyard","marine",0,1.01064360991593e-05,0,0
"AND","crop","land",6.80178567332897e-06,1.01064360991593e-05,0.673015255486032,67.3
"AND","feedlot","land",0,1.01064360991593e-05,0,0
"AND","fisheries","freshwater",8.92720993527937e-09,1.01064360991593e-05,0.000883319287599509,0.1
"AND","fisheries","marine",0,1.01064360991593e-05,0,0
"AND","grassland","land",3.39240102147251e-07,1.01064360991593e-05,0.0335667389393053,3.4
"AND","industrial","land",5.98021702525127e-07,1.01064360991593e-05,0.0591723627060653,5.9
"AND","industrial","marine",0,1.01064360991593e-05,0,0
"AND","intermediate","land",5.9676801822038e-07,1.01064360991593e-05,0.0590483145952925,5.9
"AND","intermediate","marine",0,1.01064360991593e-05,0,0
"AND","mixed","land",1.11208918663266e-06,1.01064360991593e-05,0.110037720094541,11
"ARE","aquaculture","land",1.3397524483371e-09,0.00111855153061436,1.19775657327226e-06,0
"ARE","aquaculture","marine",4.31936376841952e-05,0.00111855153061436,0.0386156886848755,3.9
"ARE","backyard","land",1.64870874715969e-06,0.00111855153061436,0.00147396762870115,0.1
"ARE","backyard","marine",6.41750339154653e-08,0.00111855153061436,5.73733369979095e-05,0
"ARE","crop","land",0.000228119097121444,0.00111855153061436,0.203941518006015,20.4
"ARE","feedlot","land",7.62449925380673e-08,0.00111855153061436,6.81640411293255e-05,0
"ARE","fisheries","freshwater",5.55765492882383e-07,0.00111855153061436,0.000496861769593333,0
"ARE","fisheries","marine",0.000386319630379975,0.00111855153061436,0.345374906570276,34.5
"ARE","grassland","land",1.42016420871844e-05,0.00111855153061436,0.0126964576047597,1.3
"ARE","industrial","land",6.13965392740287e-05,0.00111855153061436,0.0548893256981257,5.5
"ARE","industrial","marine",9.24557625437554e-06,0.00111855153061436,0.00826566859132313,0.8
"ARE","intermediate","land",6.5333657237107e-07,0.00111855153061436,0.000584091617140094,0.1
"ARE","intermediate","marine",9.32131953041138e-07,0.00111855153061436,0.000833338409120201,0.1
"ARE","mixed","land",0.000372143705268803,0.00111855153061436,0.332701440285369,33.3
"ARG","aquaculture","land",0.000448857458108289,0.0836965133468325,0.00536291704587807,0.5
"ARG","aquaculture","marine",0.000171576805292651,0.0836965133468325,0.00204998748970162,0.2
"ARG","backyard","land",0.00139846623925433,0.0836965133468325,0.0167087753519574,1.7
"ARG","backyard","marine",5.34796621425882e-07,0.0836965133468325,6.38971206852694e-06,0
"ARG","crop","land",0.0223213913244208,0.0836965133468325,0.266694398987955,26.7
"ARG","feedlot","land",0.00131520797786608,0.0836965133468325,0.0157140115552479,1.6
"ARG","fisheries","freshwater",7.90763133525259e-05,0.0836965133468325,0.000944798178447879,0.1
"ARG","fisheries","marine",0.00623397595307056,0.0836965133468325,0.0744831021483225,7.4
"ARG","grassland","land",0.00814348708269743,0.0836965133468325,0.097297805572275,9.7
"ARG","industrial","land",0.0221324466531118,0.0836965133468325,0.264436901468004,26.4
"ARG","industrial","marine",0.000113801189484168,0.0836965133468325,0.001359688533411,0.1
"ARG","intermediate","land",0.000832729721900018,0.0836965133468325,0.00994939560324628,1
"ARG","intermediate","marine",3.87624283404552e-06,0.0836965133468325,4.63130742135296e-05,0
"ARG","mixed","land",0.0205010855888183,0.0836965133468325,0.244945515279271,24.5
"ARM","aquaculture","land",7.00664480604675e-08,0.00114456050400551,6.12169018721708e-05,0
"ARM","aquaculture","marine",0,0.00114456050400551,0,0
"ARM","backyard","land",4.001699017569e-05,0.00114456050400551,0.0349627564778326,3.5
"ARM","backyard","marine",0,0.00114456050400551,0,0
"ARM","crop","land",0.000591726661518985,0.00114456050400551,0.516990285308794,51.7
"ARM","feedlot","land",7.82443781689829e-07,0.00114456050400551,0.000683619414571432,0.1
"ARM","fisheries","freshwater",8.2280982870322e-07,0.00114456050400551,0.000718887141242172,0.1
"ARM","fisheries","marine",0,0.00114456050400551,0,0
"ARM","grassland","land",0.000157290895287862,0.00114456050400551,0.137424709954089,13.7
"ARM","industrial","land",6.73529598817597e-05,0.00114456050400551,0.0588461332066335,5.9
"ARM","industrial","marine",0,0.00114456050400551,0,0
"ARM","intermediate","land",3.58887079624864e-05,0.00114456050400551,0.0313558853698779,3.1
"ARM","intermediate","marine",0,0.00114456050400551,0,0
"ARM","mixed","land",0.000250608969120272,0.00114456050400551,0.218956506225088,21.9
"ASM","aquaculture","land",0,1.89563783667157e-05,0,0
"ASM","aquaculture","marine",3.95543114564672e-07,1.89563783667157e-05,0.0208659643162209,2.1
"ASM","backyard","land",0,1.89563783667157e-05,0,0
"ASM","backyard","marine",1.46105428965329e-09,1.89563783667157e-05,7.7074547753207e-05,0
"ASM","crop","land",0,1.89563783667157e-05,0,0
"ASM","feedlot","land",0,1.89563783667157e-05,0,0
"ASM","fisheries","freshwater",0,1.89563783667157e-05,0,0
"ASM","fisheries","marine",1.72501076560628e-05,1.89563783667157e-05,0.909989625779529,91
"ASM","grassland","land",2.83762245918816e-24,1.89563783667157e-05,1.49692225186355e-19,0
"ASM","industrial","land",6.5071031974139e-07,1.89563783667157e-05,0.0343267214418938,3.4
"ASM","industrial","marine",2.58707632623818e-07,1.89563783667157e-05,0.013647524206315,1.4
"ASM","intermediate","land",2.84771723933199e-07,1.89563783667157e-05,0.0150224752019728,1.5
"ASM","intermediate","marine",4.92274732336504e-08,1.89563783667157e-05,0.00259688176092148,0.3
"ASM","mixed","land",6.5849392266529e-08,1.89563783667157e-05,0.00347373274539349,0.3
"ATG","aquaculture","land",2.51701476873283e-10,2.10760394210182e-05,1.1942541567951e-05,0
"ATG","aquaculture","marine",1.23289647280718e-08,2.10760394210182e-05,0.000584975406516685,0.1
"ATG","backyard","land",3.72110445184679e-07,2.10760394210182e-05,0.0176556153531194,1.8
"ATG","backyard","marine",2.98890692486889e-11,2.10760394210182e-05,1.41815398290069e-06,0
"ATG","crop","land",3.25222988231543e-06,2.10760394210182e-05,0.154309347090712,15.4
"ATG","feedlot","land",8.8672691395632e-11,2.10760394210182e-05,4.20727488805144e-06,0
"ATG","fisheries","freshwater",1.76101816502485e-08,2.10760394210182e-05,0.000835554598208176,0.1
"ATG","fisheries","marine",1.04193914949809e-05,2.10760394210182e-05,0.49437141802791,49.4
"ATG","grassland","land",4.45732059953423e-07,2.10760394210182e-05,0.0211487581252536,2.1
"ATG","industrial","land",9.18938353365918e-07,2.10760394210182e-05,0.043601092928755,4.4
"ATG","industrial","marine",8.02428869309985e-09,2.10760394210182e-05,0.000380730389273118,0
"ATG","intermediate","land",3.52131500230497e-07,2.10760394210182e-05,0.0167076694627612,1.7
"ATG","intermediate","marine",6.60647992641781e-10,2.10760394210182e-05,3.13459269763439e-05,0
"ATG","mixed","land",5.27651133868577e-06,2.10760394210182e-05,0.250355924720075,25
"AUS","aquaculture","land",0.000326559642883179,0.0638763847253669,0.00511236890264226,0.5
"AUS","aquaculture","marine",0.000103143966681925,0.0638763847253669,0.00161474333786089,0.2
"AUS","backyard","land",0.000883953277746359,0.0638763847253669,0.0138384988685078,1.4
"AUS","backyard","marine",3.65597246727534e-07,0.0638763847253669,5.72351187844146e-06,0
"AUS","crop","land",0.0266926161820038,0.0638763847253669,0.417879256892312,41.8
"AUS","feedlot","land",0.000890553518834815,0.0638763847253669,0.0139418272130413,1.4
"AUS","fisheries","freshwater",0.000135730986679918,0.0638763847253669,0.00212490088885723,0.2
"AUS","fisheries","marine",0.00170415722833536,0.0638763847253669,0.0266789868534716,2.7
"AUS","grassland","land",0.0105301397985108,0.0638763847253669,0.164851843819661,16.5
"AUS","industrial","land",0.00542469486321886,0.0638763847253669,0.0849248886977879,8.5
"AUS","industrial","marine",9.29014040665189e-06,0.0638763847253669,0.000145439358326154,0
"AUS","intermediate","land",0.000365332376146338,0.0638763847253669,0.00571936526647627,0.6
"AUS","intermediate","marine",1.46133070479482e-06,0.0638763847253669,2.28774798554698e-05,0
"AUS","mixed","land",0.0168083858159674,0.0638763847253669,0.263139278909321,26.3
"AUT","aquaculture","land",1.01016863634956e-06,0.00334906594595324,0.0003016269767904,0
"AUT","aquaculture","marine",0,0.00334906594595324,0,0
"AUT","backyard","land",1.11543575836093e-05,0.00334906594595324,0.00333058762162848,0.3
"AUT","backyard","marine",0,0.00334906594595324,0,0
"AUT","crop","land",0.000991040619829126,0.00334906594595324,0.295915528634671,29.6
"AUT","feedlot","land",1.1603709389437e-05,0.00334906594595324,0.0034647598992364,0.3
"AUT","fisheries","freshwater",5.19616454673242e-06,0.00334906594595324,0.00155152649442782,0.2
"AUT","fisheries","marine",0,0.00334906594595324,0,0
"AUT","grassland","land",0.000330389030078621,0.00334906594595324,0.0986510971746729,9.9
"AUT","industrial","land",0.000531126951181467,0.00334906594595324,0.158589576841042,15.9
"AUT","industrial","marine",0,0.00334906594595324,0,0
"AUT","intermediate","land",7.03321339468286e-06,0.00334906594595324,0.00210005222595908,0.2
"AUT","intermediate","marine",0,0.00334906594595324,0,0
"AUT","mixed","land",0.00146051173131321,0.00334906594595324,0.436095244131573,43.6
"AZE","aquaculture","land",5.70917265230704e-07,0.00509374157981133,0.000112082102377061,0
"AZE","aquaculture","marine",0,0.00509374157981133,0,0
"AZE","backyard","land",0.000338124617181129,0.00509374157981133,0.066380402673206,6.6
"AZE","backyard","marine",0,0.00509374157981133,0,0
"AZE","crop","land",0.00192025020271653,0.00509374157981133,0.376982258057082,37.7
"AZE","feedlot","land",5.22731780374963e-07,0.00509374157981133,0.000102622359651454,0
"AZE","fisheries","freshwater",3.60578980100869e-06,0.00509374157981133,0.000707886284475045,0.1
"AZE","fisheries","marine",0,0.00509374157981133,0,0
"AZE","grassland","land",0.000783231277947803,0.00509374157981133,0.153763449848356,15.4
"AZE","industrial","land",0.000537738765672047,0.00509374157981133,0.105568521144326,10.6
"AZE","industrial","marine",0,0.00509374157981133,0,0
"AZE","intermediate","land",0.000309165703706479,0.00509374157981133,0.0606952078079175,6.1
"AZE","intermediate","marine",0,0.00509374157981133,0,0
"AZE","mixed","land",0.00120053157374073,0.00509374157981133,0.235687569722609,23.6
"BDI","aquaculture","land",9.02069989461221e-08,0.00240076488726346,3.75742745258765e-05,0
"BDI","aquaculture","marine",0,0.00240076488726346,0,0
"BDI","backyard","land",0.00022528159429715,0.00240076488726346,0.093837424685905,9.4
"BDI","backyard","marine",0,0.00240076488726346,0,0
"BDI","crop","land",0.00120975247751341,0.00240076488726346,0.50390293690623,50.4
"BDI","feedlot","land",9.52635703220213e-09,0.00240076488726346,3.9680508002851e-06,0
"BDI","fisheries","freshwater",7.98826461615674e-07,0.00240076488726346,0.000332738314298751,0
"BDI","fisheries","marine",0,0.00240076488726346,0,0
"BDI","grassland","land",0.000113686915335804,0.00240076488726346,0.047354456048127,4.7
"BDI","industrial","land",0.000173162728497081,0.00240076488726346,0.0721281494142737,7.2
"BDI","industrial","marine",0,0.00240076488726346,0,0
"BDI","intermediate","land",0.000134121919888249,0.00240076488726346,0.0558663285187955,5.6
"BDI","intermediate","marine",0,0.00240076488726346,0,0
"BDI","mixed","land",0.00054386069191417,0.00240076488726346,0.226536423787044,22.7
"BEL","aquaculture","land",2.38137377456569e-06,0.00374087143333822,0.000636582629743208,0.1
"BEL","aquaculture","marine",1.42284727565476e-05,0.00374087143333822,0.003803518247044,0.4
"BEL","backyard","land",1.59413931071605e-05,0.00374087143333822,0.00426141164999486,0.4
"BEL","backyard","marine",9.51791457278293e-09,0.00374087143333822,2.54430411266219e-06,0
"BEL","crop","land",0.000676532274189458,0.00374087143333822,0.180848843977978,18.1
"BEL","feedlot","land",2.18050904887095e-06,0.00374087143333822,0.000582887994876943,0.1
"BEL","fisheries","freshwater",1.30784027958188e-06,0.00374087143333822,0.000349608454310018,0
"BEL","fisheries","marine",0.000216836213145414,0.00374087143333822,0.05796409125772,5.8
"BEL","grassland","land",0.000427241652415601,0.00374087143333822,0.114209124806608,11.4
"BEL","industrial","land",0.000734426686589581,0.00374087143333822,0.196325027383848,19.6
"BEL","industrial","marine",6.41953591707782e-06,0.00374087143333822,0.00171605360715358,0.2
"BEL","intermediate","land",5.84688761724043e-06,0.00374087143333822,0.00156297475639864,0.2
"BEL","intermediate","marine",2.02209796166204e-07,0.00374087143333822,5.40541955984195e-05,0
"BEL","mixed","land",0.00163731686678638,0.00374087143333822,0.437683276734613,43.8
"BEN","aquaculture","land",2.28354154949165e-06,0.00820476002783583,0.000278319114970384,0
"BEN","aquaculture","marine",1.45639564586483e-06,0.00820476002783583,0.000177506184327609,0
"BEN","backyard","land",0.0012613878529751,0.00820476002783583,0.153738543076905,15.4
"BEN","backyard","marine",3.36303517222479e-09,0.00820476002783583,4.09888303961994e-07,0
"BEN","crop","land",0.00326423406039015,0.00820476002783583,0.397846378116577,39.8
"BEN","feedlot","land",8.41877922151979e-08,0.00820476002783583,1.02608475969533e-05,0
"BEN","fisheries","freshwater",4.10951969188473e-06,0.00820476002783583,0.000500870187298908,0.1
"BEN","fisheries","marine",0.000130040988655149,0.00820476002783583,0.0158494566829458,1.6
"BEN","grassland","land",7.22437991166647e-05,0.00820476002783583,0.008805108116699,0.9
"BEN","industrial","land",0.00127734985826569,0.00820476002783583,0.155683999767464,15.6
"BEN","industrial","marine",7.44728595242918e-07,0.00820476002783583,9.07678704454876e-05,0
"BEN","intermediate","land",0.00110453568604381,0.00820476002783583,0.134621327411955,13.5
"BEN","intermediate","marine",6.35516973773879e-08,0.00820476002783583,7.74571068035868e-06,0
"BEN","mixed","land",0.00108622249438201,0.00820476002783583,0.132389307023831,13.2
"BES","aquaculture","land",0,1.04586494923597e-05,0,0
"BES","aquaculture","marine",1.26367713660612e-07,1.04586494923597e-05,0.012082603375601,1.2
"BES","backyard","land",2.50247492134622e-08,1.04586494923597e-05,0.00239273237254423,0.2
"BES","backyard","marine",3.68335841880598e-10,1.04586494923597e-05,3.52182987057438e-05,0
"BES","crop","land",0,1.04586494923597e-05,0,0
"BES","feedlot","land",0,1.04586494923597e-05,0,0
"BES","fisheries","freshwater",1.29940331219229e-08,1.04586494923597e-05,0.00124241979152427,0.1
"BES","fisheries","marine",8.02161293274072e-06,1.04586494923597e-05,0.766983628106165,76.7
"BES","grassland","land",0,1.04586494923597e-05,0,0
"BES","industrial","land",3.47645092640862e-07,1.04586494923597e-05,0.0332399601779204,3.3
"BES","industrial","marine",6.91949689302375e-08,1.04586494923597e-05,0.00661605200373015,0.7
"BES","intermediate","land",1.5884565114309e-08,1.04586494923597e-05,0.00151879696569936,0.2
"BES","intermediate","marine",1.02032278634891e-08,1.04586494923597e-05,0.000975577953056254,0.1
"BES","mixed","land",1.82935387323217e-06,1.04586494923597e-05,0.174913010955053,17.5
"BFA","aquaculture","land",3.06064101134076e-06,0.0184412520045867,0.000165967094348015,0
"BFA","aquaculture","marine",0,0.0184412520045867,0,0
"BFA","backyard","land",0.00281392096402428,0.0184412520045867,0.152588390599749,15.3
"BFA","backyard","marine",0,0.0184412520045867,0,0
"BFA","crop","land",0.00495168933784429,0.0184412520045867,0.268511559660521,26.9
"BFA","feedlot","land",5.51006762831944e-08,0.0184412520045867,2.98790322205291e-06,0
"BFA","fisheries","freshwater",4.75624912684006e-06,0.0184412520045867,0.000257913569298716,0
"BFA","fisheries","marine",0,0.0184412520045867,0,0
"BFA","grassland","land",0.000857642211175891,0.0184412520045867,0.0465067236737818,4.7
"BFA","industrial","land",0.00358260941877432,0.0184412520045867,0.194271485357027,19.4
"BFA","industrial","marine",0,0.0184412520045867,0,0
"BFA","intermediate","land",0.00242397217860231,0.0184412520045867,0.131442929037541,13.1
"BFA","intermediate","marine",0,0.0184412520045867,0,0
"BFA","mixed","land",0.00380354590335118,0.0184412520045867,0.206252043104512,20.6
"BGD","aquaculture","land",2.88434582121407e-05,0.0422332327631709,0.000682956437975861,0.1
"BGD","aquaculture","marine",0.000794350246640613,0.0422332327631709,0.0188086536281759,1.9
"BGD","backyard","land",0.000696374370225378,0.0422332327631709,0.0164887773126533,1.6
"BGD","backyard","marine",6.26737067496492e-08,0.0422332327631709,1.48399027611979e-06,0
"BGD","crop","land",0.0268366936462462,0.0422332327631709,0.635440194614912,63.5
"BGD","feedlot","land",3.77925806102586e-08,0.0422332327631709,8.94854079065794e-07,0
"BGD","fisheries","freshwater",2.73424934400227e-05,0.0422332327631709,0.000647416540271728,0.1
"BGD","fisheries","marine",0.00206692937863508,0.0422332327631709,0.0489408279547457,4.9
"BGD","grassland","land",0.000443338245962806,0.0422332327631709,0.0104973788875905,1
"BGD","industrial","land",0.000536427667343849,0.0422332327631709,0.0127015535455679,1.3
"BGD","industrial","marine",1.22514375249145e-05,0.0422332327631709,0.000290089977094962,0
"BGD","intermediate","land",5.05722027107957e-06,0.0422332327631709,0.000119745042948492,0
"BGD","intermediate","marine",1.16127727748142e-06,0.0422332327631709,2.74967650237303e-05,0
"BGD","mixed","land",0.010784362855104,0.0422332327631709,0.255352530448685,25.5
"BGR","aquaculture","land",1.18349745524206e-05,0.00619542132069588,0.00191027759692239,0.2
"BGR","aquaculture","marine",1.42004952686647e-05,0.00619542132069588,0.00229209516731779,0.2
"BGR","backyard","land",6.81022464490616e-05,0.00619542132069588,0.0109923511128396,1.1
"BGR","backyard","marine",4.66517355485714e-09,0.00619542132069588,7.53003438083068e-07,0
"BGR","crop","land",0.00423798605629125,0.00619542132069588,0.684051307718848,68.4
"BGR","feedlot","land",5.55784383280008e-07,0.00619542132069588,8.97088921819414e-05,0
"BGR","fisheries","freshwater",4.82504080777157e-06,0.00619542132069588,0.000778807535115241,0.1
"BGR","fisheries","marine",4.74721190855819e-05,0.00619542132069588,0.00766245209619575,0.8
"BGR","grassland","land",0.000286370591624716,0.00619542132069588,0.0462229405880906,4.6
"BGR","industrial","land",0.000955586053896847,0.00619542132069588,0.154240689120641,15.4
"BGR","industrial","marine",5.02108870334625e-06,0.00619542132069588,0.000810451532420118,0.1
"BGR","intermediate","land",4.38451274122812e-05,0.00619542132069588,0.00707702110037554,0.7
"BGR","intermediate","marine",1.92735289726596e-07,0.00619542132069588,3.11093111751353e-05,0
"BGR","mixed","land",0.000519424341757382,0.00619542132069588,0.0838400352244388,8.4
"BHR","aquaculture","land",9.09151136769642e-12,0.000271502128446398,3.34859671993008e-08,0
"BHR","aquaculture","marine",3.9343867014061e-06,0.000271502128446398,0.0144911817963256,1.4
"BHR","backyard","land",3.52300111582335e-08,0.000271502128446398,0.000129759613155994,0
"BHR","backyard","marine",4.60875010262863e-09,0.000271502128446398,1.69750054226132e-05,0
"BHR","crop","land",2.9882094914432e-06,0.000271502128446398,0.0110062101853214,1.1
"BHR","feedlot","land",1.27024820044373e-09,0.000271502128446398,4.67859389431827e-06,0
"BHR","fisheries","freshwater",1.28550912027118e-09,0.000271502128446398,4.73480310311812e-06,0
"BHR","fisheries","marine",0.000252558855327095,0.000271502128446398,0.930227901977413,93
"BHR","grassland","land",0,0.000271502128446398,0,0
"BHR","industrial","land",1.70937780125198e-06,0.000271502128446398,0.00629600147532345,0.6
"BHR","industrial","marine",1.35054274561366e-06,0.000271502128446398,0.00497433575693053,0.5
"BHR","intermediate","land",1.17978308619104e-11,0.000271502128446398,4.3453916657746e-08,0
"BHR","intermediate","marine",8.69736962035662e-08,0.000271502128446398,0.000320342594370259,0
"BHR","mixed","land",8.8313672754607e-06,0.000271502128446398,0.0325278012588556,3.3
"BHS","aquaculture","land",8.0090385210623e-12,8.20921859931028e-05,9.7561520919119e-08,0
"BHS","aquaculture","marine",1.7182638038166e-07,8.20921859931028e-05,0.00209309057010732,0.2
"BHS","backyard","land",3.67798201294492e-06,8.20921859931028e-05,0.0448030706997367,4.5
"BHS","backyard","marine",5.58875632799008e-10,8.20921859931028e-05,6.80790292082079e-06,0
"BHS","crop","land",1.74732753557155e-05,8.20921859931028e-05,0.212849434380802,21.3
"BHS","feedlot","land",0,8.20921859931028e-05,0,0
"BHS","fisheries","freshwater",3.54227408432782e-07,8.20921859931028e-05,0.00431499544259357,0.4
"BHS","fisheries","marine",4.80342636165414e-05,8.20921859931028e-05,0.585125892744251,58.5
"BHS","grassland","land",3.37752439726588e-09,8.20921859931028e-05,4.11430680814086e-05,0
"BHS","industrial","land",6.58444415618844e-06,8.20921859931028e-05,0.080207928154595,8
"BHS","industrial","marine",2.81724587939278e-07,8.20921859931028e-05,0.00343180760179718,0.3
"BHS","intermediate","land",3.55666718818202e-06,8.20921859931028e-05,0.0433252829749331,4.3
"BHS","intermediate","marine",1.3033217507245e-08,8.20921859931028e-05,0.000158763192252427,0
