"zone","food_group","n_cells_dom_80%","proportion_dominated","iso3c","Country"
71,"chickens_eggs.meat",0,0,"GNQ","Equatorial Guinea"
71,"buffaloes_milk",0,0,"GNQ","Equatorial Guinea"
71,"pigs_meat",0,0,"GNQ","Equatorial Guinea"
71,"wildcaught_freshwater",0,0,"GNQ","Equatorial Guinea"
72,"cows_meat.milk",597,0.000144299718007251,"ERI","Eritrea"
72,"farm_crop",0,0,"ERI","Eritrea"
72,"shoats_meat.milk",6,1.45024842218343e-06,"ERI","Eritrea"
72,"chickens_eggs.meat",0,0,"ERI","Eritrea"
72,"buffaloes_milk",0,0,"ERI","Eritrea"
72,"pigs_meat",0,0,"ERI","Eritrea"
72,"wildcaught_freshwater",0,0,"ERI","Eritrea"
73,"cows_meat.milk",49,1.18436954478313e-05,"EST","Estonia"
73,"farm_crop",0,0,"EST","Estonia"
73,"shoats_meat.milk",0,0,"EST","Estonia"
73,"chickens_eggs.meat",0,0,"EST","Estonia"
73,"buffaloes_milk",0,0,"EST","Estonia"
73,"pigs_meat",0,0,"EST","Estonia"
73,"wildcaught_freshwater",0,0,"EST","Estonia"
74,"cows_meat.milk",6124,0.00148022022290855,"ETH","Ethiopia"
74,"farm_crop",100,2.41708070363905e-05,"ETH","Ethiopia"
74,"shoats_meat.milk",2459,0.000594360145024842,"ETH","Ethiopia"
74,"chickens_eggs.meat",49,1.18436954478313e-05,"ETH","Ethiopia"
74,"buffaloes_milk",0,0,"ETH","Ethiopia"
74,"pigs_meat",0,0,"ETH","Ethiopia"
74,"wildcaught_freshwater",0,0,"ETH","Ethiopia"
75,"cows_meat.milk",0,0,"FLK","Falkland Islands"
75,"farm_crop",0,0,"FLK","Falkland Islands"
75,"shoats_meat.milk",176,4.25406203840473e-05,"FLK","Falkland Islands"
75,"chickens_eggs.meat",0,0,"FLK","Falkland Islands"
75,"buffaloes_milk",0,0,"FLK","Falkland Islands"
75,"pigs_meat",0,0,"FLK","Falkland Islands"
75,"wildcaught_freshwater",0,0,"FLK","Falkland Islands"
76,"cows_meat.milk",0,0,"FRO","Faroe Islands"
76,"farm_crop",0,0,"FRO","Faroe Islands"
76,"shoats_meat.milk",0,0,"FRO","Faroe Islands"
76,"chickens_eggs.meat",0,0,"FRO","Faroe Islands"
76,"buffaloes_milk",0,0,"FRO","Faroe Islands"
76,"pigs_meat",0,0,"FRO","Faroe Islands"
76,"wildcaught_freshwater",0,0,"FRO","Faroe Islands"
77,"cows_meat.milk",8,1.93366456291124e-06,"FJI","Fiji"
77,"farm_crop",84,2.0303477910568e-05,"FJI","Fiji"
77,"shoats_meat.milk",0,0,"FJI","Fiji"
77,"chickens_eggs.meat",0,0,"FJI","Fiji"
77,"buffaloes_milk",0,0,"FJI","Fiji"
77,"pigs_meat",2,4.8341614072781e-07,"FJI","Fiji"
77,"wildcaught_freshwater",0,0,"FJI","Fiji"
78,"cows_meat.milk",3373,0.000815281321337451,"FIN","Finland"
78,"farm_crop",43,1.03934470256479e-05,"FIN","Finland"
78,"shoats_meat.milk",0,0,"FIN","Finland"
78,"chickens_eggs.meat",0,0,"FIN","Finland"
78,"buffaloes_milk",0,0,"FIN","Finland"
78,"pigs_meat",2,4.8341614072781e-07,"FIN","Finland"
78,"wildcaught_freshwater",0,0,"FIN","Finland"
79,"cows_meat.milk",1946,0.000470363904928159,"FRA","France"
79,"farm_crop",5,1.20854035181952e-06,"FRA","France"
79,"shoats_meat.milk",42,1.0151738955284e-05,"FRA","France"
79,"chickens_eggs.meat",0,0,"FRA","France"
79,"buffaloes_milk",0,0,"FRA","France"
79,"pigs_meat",0,0,"FRA","France"
79,"wildcaught_freshwater",0,0,"FRA","France"
80,"cows_meat.milk",565,0.000136565059755606,"GUF","French Guiana"
80,"farm_crop",95,2.2962266684571e-05,"GUF","French Guiana"
80,"shoats_meat.milk",0,0,"GUF","French Guiana"
80,"chickens_eggs.meat",322,7.78299986571774e-05,"GUF","French Guiana"
80,"buffaloes_milk",0,0,"GUF","French Guiana"
80,"pigs_meat",249,6.01853095206123e-05,"GUF","French Guiana"
80,"wildcaught_freshwater",0,0,"GUF","French Guiana"
81,"cows_meat.milk",0,0,"PYF","French Polynesia"
81,"farm_crop",49,1.18436954478313e-05,"PYF","French Polynesia"
81,"shoats_meat.milk",0,0,"PYF","French Polynesia"
81,"chickens_eggs.meat",6,1.45024842218343e-06,"PYF","French Polynesia"
81,"buffaloes_milk",0,0,"PYF","French Polynesia"
81,"pigs_meat",9,2.17537263327514e-06,"PYF","French Polynesia"
81,"wildcaught_freshwater",0,0,"PYF","French Polynesia"
83,"cows_meat.milk",91,2.19954344031153e-05,"GAB","Gabon"
83,"farm_crop",223,5.39008996911508e-05,"GAB","Gabon"
83,"shoats_meat.milk",0,0,"GAB","Gabon"
83,"chickens_eggs.meat",0,0,"GAB","Gabon"
83,"buffaloes_milk",0,0,"GAB","Gabon"
83,"pigs_meat",2,4.8341614072781e-07,"GAB","Gabon"
83,"wildcaught_freshwater",0,0,"GAB","Gabon"
84,"cows_meat.milk",2,4.8341614072781e-07,"GMB","Gambia"
84,"farm_crop",0,0,"GMB","Gambia"
84,"shoats_meat.milk",0,0,"GMB","Gambia"
84,"chickens_eggs.meat",0,0,"GMB","Gambia"
84,"buffaloes_milk",0,0,"GMB","Gambia"
84,"pigs_meat",0,0,"GMB","Gambia"
84,"wildcaught_freshwater",0,0,"GMB","Gambia"
85,"cows_meat.milk",521,0.000125929904659594,"GEO","Georgia"
85,"farm_crop",16,3.86732912582248e-06,"GEO","Georgia"
85,"shoats_meat.milk",1,2.41708070363905e-07,"GEO","Georgia"
85,"chickens_eggs.meat",0,0,"GEO","Georgia"
85,"buffaloes_milk",0,0,"GEO","Georgia"
85,"pigs_meat",0,0,"GEO","Georgia"
85,"wildcaught_freshwater",0,0,"GEO","Georgia"
86,"cows_meat.milk",1039,0.000251134685108097,"DEU","Germany"
86,"farm_crop",0,0,"DEU","Germany"
86,"shoats_meat.milk",0,0,"DEU","Germany"
86,"chickens_eggs.meat",0,0,"DEU","Germany"
86,"buffaloes_milk",0,0,"DEU","Germany"
86,"pigs_meat",5,1.20854035181952e-06,"DEU","Germany"
86,"wildcaught_freshwater",0,0,"DEU","Germany"
87,"cows_meat.milk",16,3.86732912582248e-06,"GHA","Ghana"
87,"farm_crop",857,0.000207143816301867,"GHA","Ghana"
87,"shoats_meat.milk",0,0,"GHA","Ghana"
87,"chickens_eggs.meat",7,1.69195649254733e-06,"GHA","Ghana"
87,"buffaloes_milk",0,0,"GHA","Ghana"
87,"pigs_meat",0,0,"GHA","Ghana"
87,"wildcaught_freshwater",0,0,"GHA","Ghana"
88,"cows_meat.milk",0,0,"GIB","Gibraltar"
88,"farm_crop",0,0,"GIB","Gibraltar"
88,"shoats_meat.milk",0,0,"GIB","Gibraltar"
88,"chickens_eggs.meat",0,0,"GIB","Gibraltar"
88,"buffaloes_milk",0,0,"GIB","Gibraltar"
88,"pigs_meat",0,0,"GIB","Gibraltar"
88,"wildcaught_freshwater",0,0,"GIB","Gibraltar"
89,"cows_meat.milk",2,4.8341614072781e-07,"GRC","Greece"
89,"farm_crop",72,1.74029810662012e-05,"GRC","Greece"
89,"shoats_meat.milk",47,1.13602793071035e-05,"GRC","Greece"
89,"chickens_eggs.meat",4,9.6683228145562e-07,"GRC","Greece"
89,"buffaloes_milk",0,0,"GRC","Greece"
89,"pigs_meat",0,0,"GRC","Greece"
89,"wildcaught_freshwater",0,0,"GRC","Greece"
90,"cows_meat.milk",1,2.41708070363905e-07,"GRL","Greenland"
90,"farm_crop",0,0,"GRL","Greenland"
90,"shoats_meat.milk",50266,0.012149697864912,"GRL","Greenland"
90,"chickens_eggs.meat",0,0,"GRL","Greenland"
90,"buffaloes_milk",0,0,"GRL","Greenland"
90,"pigs_meat",0,0,"GRL","Greenland"
90,"wildcaught_freshwater",0,0,"GRL","Greenland"
91,"cows_meat.milk",0,0,"GRD","Grenada"
91,"farm_crop",19,4.59245333691419e-06,"GRD","Grenada"
91,"shoats_meat.milk",0,0,"GRD","Grenada"
91,"chickens_eggs.meat",0,0,"GRD","Grenada"
91,"buffaloes_milk",0,0,"GRD","Grenada"
91,"pigs_meat",0,0,"GRD","Grenada"
91,"wildcaught_freshwater",0,0,"GRD","Grenada"
92,"cows_meat.milk",10,2.41708070363905e-06,"GLP","Guadeloupe"
92,"farm_crop",2,4.8341614072781e-07,"GLP","Guadeloupe"
92,"shoats_meat.milk",0,0,"GLP","Guadeloupe"
92,"chickens_eggs.meat",0,0,"GLP","Guadeloupe"
92,"buffaloes_milk",0,0,"GLP","Guadeloupe"
92,"pigs_meat",0,0,"GLP","Guadeloupe"
92,"wildcaught_freshwater",0,0,"GLP","Guadeloupe"
93,"cows_meat.milk",0,0,"GUM","Guam"
93,"farm_crop",8,1.93366456291124e-06,"GUM","Guam"
93,"shoats_meat.milk",0,0,"GUM","Guam"
93,"chickens_eggs.meat",0,0,"GUM","Guam"
93,"buffaloes_milk",0,0,"GUM","Guam"
93,"pigs_meat",0,0,"GUM","Guam"
93,"wildcaught_freshwater",0,0,"GUM","Guam"
94,"cows_meat.milk",487,0.000117711830267222,"GTM","Guatemala"
94,"farm_crop",122,2.94883845843964e-05,"GTM","Guatemala"
94,"shoats_meat.milk",0,0,"GTM","Guatemala"
94,"chickens_eggs.meat",0,0,"GTM","Guatemala"
94,"buffaloes_milk",0,0,"GTM","Guatemala"
94,"pigs_meat",81,1.95783536994763e-05,"GTM","Guatemala"
94,"wildcaught_freshwater",0,0,"GTM","Guatemala"
95,"cows_meat.milk",0,0,"GGY","Guernsey"
95,"farm_crop",0,0,"GGY","Guernsey"
95,"shoats_meat.milk",0,0,"GGY","Guernsey"
95,"chickens_eggs.meat",0,0,"GGY","Guernsey"
95,"buffaloes_milk",0,0,"GGY","Guernsey"
95,"pigs_meat",0,0,"GGY","Guernsey"
95,"wildcaught_freshwater",0,0,"GGY","Guernsey"
96,"cows_meat.milk",548,0.00013245602255942,"GIN","Guinea"
96,"farm_crop",86,2.07868940512958e-05,"GIN","Guinea"
96,"shoats_meat.milk",0,0,"GIN","Guinea"
96,"chickens_eggs.meat",0,0,"GIN","Guinea"
96,"buffaloes_milk",0,0,"GIN","Guinea"
96,"pigs_meat",0,0,"GIN","Guinea"
96,"wildcaught_freshwater",0,0,"GIN","Guinea"
97,"cows_meat.milk",51,1.23271115885592e-05,"GNB","Guinea-Bissau"
97,"farm_crop",163,3.93984154693165e-05,"GNB","Guinea-Bissau"
97,"shoats_meat.milk",0,0,"GNB","Guinea-Bissau"
97,"chickens_eggs.meat",0,0,"GNB","Guinea-Bissau"
97,"buffaloes_milk",0,0,"GNB","Guinea-Bissau"
97,"pigs_meat",0,0,"GNB","Guinea-Bissau"
97,"wildcaught_freshwater",0,0,"GNB","Guinea-Bissau"
98,"cows_meat.milk",42,1.0151738955284e-05,"GUY","Guyana"
98,"farm_crop",69,1.66778568551094e-05,"GUY","Guyana"
98,"shoats_meat.milk",2,4.8341614072781e-07,"GUY","Guyana"
98,"chickens_eggs.meat",72,1.74029810662012e-05,"GUY","Guyana"
98,"buffaloes_milk",0,0,"GUY","Guyana"
98,"pigs_meat",0,0,"GUY","Guyana"
98,"wildcaught_freshwater",0,0,"GUY","Guyana"
99,"cows_meat.milk",0,0,"HTI","Haiti"
99,"farm_crop",6,1.45024842218343e-06,"HTI","Haiti"
99,"shoats_meat.milk",0,0,"HTI","Haiti"
99,"chickens_eggs.meat",0,0,"HTI","Haiti"
99,"buffaloes_milk",0,0,"HTI","Haiti"
99,"pigs_meat",0,0,"HTI","Haiti"
99,"wildcaught_freshwater",0,0,"HTI","Haiti"
101,"cows_meat.milk",294,7.1062172686988e-05,"HND","Honduras"
101,"farm_crop",10,2.41708070363905e-06,"HND","Honduras"
101,"shoats_meat.milk",0,0,"HND","Honduras"
101,"chickens_eggs.meat",0,0,"HND","Honduras"
101,"buffaloes_milk",0,0,"HND","Honduras"
101,"pigs_meat",0,0,"HND","Honduras"
101,"wildcaught_freshwater",0,0,"HND","Honduras"
102,"cows_meat.milk",0,0,"HKG","Hong Kong"
102,"farm_crop",0,0,"HKG","Hong Kong"
102,"shoats_meat.milk",0,0,"HKG","Hong Kong"
102,"chickens_eggs.meat",0,0,"HKG","Hong Kong"
102,"buffaloes_milk",0,0,"HKG","Hong Kong"
102,"pigs_meat",0,0,"HKG","Hong Kong"
102,"wildcaught_freshwater",0,0,"HKG","Hong Kong"
103,"cows_meat.milk",11,2.65878877400295e-06,"HUN","Hungary"
103,"farm_crop",13,3.14220491473076e-06,"HUN","Hungary"
103,"shoats_meat.milk",0,0,"HUN","Hungary"
103,"chickens_eggs.meat",0,0,"HUN","Hungary"
103,"buffaloes_milk",0,0,"HUN","Hungary"
103,"pigs_meat",0,0,"HUN","Hungary"
103,"wildcaught_freshwater",0,0,"HUN","Hungary"
104,"cows_meat.milk",145,3.50476702027662e-05,"ISL","Iceland"
104,"farm_crop",60,1.45024842218343e-05,"ISL","Iceland"
104,"shoats_meat.milk",229,5.53511481133342e-05,"ISL","Iceland"
104,"chickens_eggs.meat",0,0,"ISL","Iceland"
104,"buffaloes_milk",0,0,"ISL","Iceland"
104,"pigs_meat",1,2.41708070363905e-07,"ISL","Iceland"
104,"wildcaught_freshwater",0,0,"ISL","Iceland"
105,"cows_meat.milk",1618,0.000391083657848798,"IND","India"
105,"farm_crop",2165,0.000523297972337854,"IND","India"
105,"shoats_meat.milk",128,3.09386330065798e-05,"IND","India"
105,"chickens_eggs.meat",10,2.41708070363905e-06,"IND","India"
105,"buffaloes_milk",67,1.61944407143816e-05,"IND","India"
105,"pigs_meat",6,1.45024842218343e-06,"IND","India"
105,"wildcaught_freshwater",0,0,"IND","India"
106,"cows_meat.milk",173,4.18154961729556e-05,"IDN","Indonesia"
106,"farm_crop",5376,0.00129942258627635,"IDN","Indonesia"
106,"shoats_meat.milk",254,6.13938498724319e-05,"IDN","Indonesia"
106,"chickens_eggs.meat",729,0.000176205183295287,"IDN","Indonesia"
106,"buffaloes_milk",0,0,"IDN","Indonesia"
106,"pigs_meat",425,0.00010272592990466,"IDN","Indonesia"
106,"wildcaught_freshwater",0,0,"IDN","Indonesia"
107,"cows_meat.milk",106,2.56210554585739e-05,"IRN","Iran"
107,"farm_crop",650,0.000157110245736538,"IRN","Iran"
107,"shoats_meat.milk",1213,0.000293191889351417,"IRN","Iran"
107,"chickens_eggs.meat",342,8.26641600644555e-05,"IRN","Iran"
107,"buffaloes_milk",0,0,"IRN","Iran"
107,"pigs_meat",0,0,"IRN","Iran"
107,"wildcaught_freshwater",0,0,"IRN","Iran"
108,"cows_meat.milk",12,2.90049684436686e-06,"IRQ","Iraq"
108,"farm_crop",126,3.0455216865852e-05,"IRQ","Iraq"
108,"shoats_meat.milk",175,4.22989123136834e-05,"IRQ","Iraq"
108,"chickens_eggs.meat",82,1.98200617698402e-05,"IRQ","Iraq"
108,"buffaloes_milk",4,9.6683228145562e-07,"IRQ","Iraq"
108,"pigs_meat",0,0,"IRQ","Iraq"
108,"wildcaught_freshwater",0,0,"IRQ","Iraq"
109,"cows_meat.milk",964,0.000233006579830804,"IRL","Ireland"
109,"farm_crop",3,7.25124211091715e-07,"IRL","Ireland"
109,"shoats_meat.milk",0,0,"IRL","Ireland"
109,"chickens_eggs.meat",0,0,"IRL","Ireland"
109,"buffaloes_milk",0,0,"IRL","Ireland"
109,"pigs_meat",0,0,"IRL","Ireland"
109,"wildcaught_freshwater",0,0,"IRL","Ireland"
110,"cows_meat.milk",0,0,"IMN","Isle of Man"
110,"farm_crop",0,0,"IMN","Isle of Man"
110,"shoats_meat.milk",0,0,"IMN","Isle of Man"
110,"chickens_eggs.meat",0,0,"IMN","Isle of Man"
110,"buffaloes_milk",0,0,"IMN","Isle of Man"
110,"pigs_meat",0,0,"IMN","Isle of Man"
110,"wildcaught_freshwater",0,0,"IMN","Isle of Man"
111,"cows_meat.milk",26,6.28440982946153e-06,"ISR","Israel"
111,"farm_crop",92,2.22371424734793e-05,"ISR","Israel"
111,"shoats_meat.milk",0,0,"ISR","Israel"
111,"chickens_eggs.meat",0,0,"ISR","Israel"
111,"buffaloes_milk",0,0,"ISR","Israel"
111,"pigs_meat",0,0,"ISR","Israel"
111,"wildcaught_freshwater",0,0,"ISR","Israel"
112,"cows_meat.milk",428,0.000103451054115751,"ITA","Italy"
112,"farm_crop",776,0.00018756546260239,"ITA","Italy"
112,"shoats_meat.milk",4,9.6683228145562e-07,"ITA","Italy"
112,"chickens_eggs.meat",9,2.17537263327514e-06,"ITA","Italy"
112,"buffaloes_milk",0,0,"ITA","Italy"
112,"pigs_meat",3,7.25124211091715e-07,"ITA","Italy"
112,"wildcaught_freshwater",0,0,"ITA","Italy"
113,"cows_meat.milk",0,0,"JAM","Jamaica"
113,"farm_crop",2,4.8341614072781e-07,"JAM","Jamaica"
113,"shoats_meat.milk",0,0,"JAM","Jamaica"
113,"chickens_eggs.meat",0,0,"JAM","Jamaica"
113,"buffaloes_milk",0,0,"JAM","Jamaica"
113,"pigs_meat",0,0,"JAM","Jamaica"
113,"wildcaught_freshwater",0,0,"JAM","Jamaica"
114,"cows_meat.milk",984,0.000237840741238082,"JPN","Japan"
114,"farm_crop",65,1.57110245736538e-05,"JPN","Japan"
114,"shoats_meat.milk",0,0,"JPN","Japan"
114,"chickens_eggs.meat",0,0,"JPN","Japan"
114,"buffaloes_milk",0,0,"JPN","Japan"
114,"pigs_meat",0,0,"JPN","Japan"
114,"wildcaught_freshwater",0,0,"JPN","Japan"
115,"cows_meat.milk",0,0,"JEY","Jersey"
115,"farm_crop",0,0,"JEY","Jersey"
115,"shoats_meat.milk",0,0,"JEY","Jersey"
115,"chickens_eggs.meat",0,0,"JEY","Jersey"
115,"buffaloes_milk",0,0,"JEY","Jersey"
115,"pigs_meat",0,0,"JEY","Jersey"
115,"wildcaught_freshwater",0,0,"JEY","Jersey"
116,"cows_meat.milk",4,9.6683228145562e-07,"JOR","Jordan"
116,"farm_crop",137,3.3114005639855e-05,"JOR","Jordan"
116,"shoats_meat.milk",988,0.000238807573519538,"JOR","Jordan"
116,"chickens_eggs.meat",18,4.35074526655029e-06,"JOR","Jordan"
116,"buffaloes_milk",0,0,"JOR","Jordan"
116,"pigs_meat",0,0,"JOR","Jordan"
116,"wildcaught_freshwater",0,0,"JOR","Jordan"
117,"cows_meat.milk",14839,0.00358670605612999,"KAZ","Kazakhstan"
117,"farm_crop",10038,0.00242626561031288,"KAZ","Kazakhstan"
117,"shoats_meat.milk",3170,0.000766214583053579,"KAZ","Kazakhstan"
117,"chickens_eggs.meat",5,1.20854035181952e-06,"KAZ","Kazakhstan"
117,"buffaloes_milk",0,0,"KAZ","Kazakhstan"
117,"pigs_meat",18,4.35074526655029e-06,"KAZ","Kazakhstan"
117,"wildcaught_freshwater",0,0,"KAZ","Kazakhstan"
118,"cows_meat.milk",1310,0.000316637572176715,"KEN","Kenya"
118,"farm_crop",116,2.8038136162213e-05,"KEN","Kenya"
118,"shoats_meat.milk",0,0,"KEN","Kenya"
118,"chickens_eggs.meat",108,2.61044715993017e-05,"KEN","Kenya"
118,"buffaloes_milk",0,0,"KEN","Kenya"
118,"pigs_meat",0,0,"KEN","Kenya"
118,"wildcaught_freshwater",0,0,"KEN","Kenya"
119,"cows_meat.milk",0,0,"KIR","Kiribati"
119,"farm_crop",0,0,"KIR","Kiribati"
119,"shoats_meat.milk",0,0,"KIR","Kiribati"
119,"chickens_eggs.meat",0,0,"KIR","Kiribati"
119,"buffaloes_milk",0,0,"KIR","Kiribati"
119,"pigs_meat",0,0,"KIR","Kiribati"
119,"wildcaught_freshwater",0,0,"KIR","Kiribati"
120,"cows_meat.milk",1,2.41708070363905e-07,"XKO","Kosovo"
120,"farm_crop",0,0,"XKO","Kosovo"
120,"shoats_meat.milk",0,0,"XKO","Kosovo"
120,"chickens_eggs.meat",61,1.47441922921982e-05,"XKO","Kosovo"
120,"buffaloes_milk",0,0,"XKO","Kosovo"
120,"pigs_meat",0,0,"XKO","Kosovo"
120,"wildcaught_freshwater",0,0,"XKO","Kosovo"
121,"cows_meat.milk",0,0,"KWT","Kuwait"
121,"farm_crop",0,0,"KWT","Kuwait"
121,"shoats_meat.milk",0,0,"KWT","Kuwait"
121,"chickens_eggs.meat",100,2.41708070363905e-05,"KWT","Kuwait"
121,"buffaloes_milk",0,0,"KWT","Kuwait"
121,"pigs_meat",0,0,"KWT","Kuwait"
121,"wildcaught_freshwater",0,0,"KWT","Kuwait"
122,"cows_meat.milk",161,3.89149993285887e-05,"KGZ","Kyrgyzstan"
122,"farm_crop",63,1.5227608432926e-05,"KGZ","Kyrgyzstan"
122,"shoats_meat.milk",6,1.45024842218343e-06,"KGZ","Kyrgyzstan"
122,"chickens_eggs.meat",0,0,"KGZ","Kyrgyzstan"
122,"buffaloes_milk",0,0,"KGZ","Kyrgyzstan"
122,"pigs_meat",0,0,"KGZ","Kyrgyzstan"
122,"wildcaught_freshwater",0,0,"KGZ","Kyrgyzstan"
123,"cows_meat.milk",609,0.000147200214851618,"LAO","Laos"
123,"farm_crop",28,6.76782597018934e-06,"LAO","Laos"
123,"shoats_meat.milk",0,0,"LAO","Laos"
123,"chickens_eggs.meat",1,2.41708070363905e-07,"LAO","Laos"
123,"buffaloes_milk",0,0,"LAO","Laos"
123,"pigs_meat",0,0,"LAO","Laos"
123,"wildcaught_freshwater",0,0,"LAO","Laos"
124,"cows_meat.milk",51,1.23271115885592e-05,"LVA","Latvia"
124,"farm_crop",0,0,"LVA","Latvia"
124,"shoats_meat.milk",0,0,"LVA","Latvia"
124,"chickens_eggs.meat",0,0,"LVA","Latvia"
124,"buffaloes_milk",0,0,"LVA","Latvia"
124,"pigs_meat",0,0,"LVA","Latvia"
124,"wildcaught_freshwater",0,0,"LVA","Latvia"
125,"cows_meat.milk",0,0,"LBN","Lebanon"
125,"farm_crop",2,4.8341614072781e-07,"LBN","Lebanon"
125,"shoats_meat.milk",0,0,"LBN","Lebanon"
125,"chickens_eggs.meat",3,7.25124211091715e-07,"LBN","Lebanon"
125,"buffaloes_milk",0,0,"LBN","Lebanon"
125,"pigs_meat",0,0,"LBN","Lebanon"
125,"wildcaught_freshwater",0,0,"LBN","Lebanon"
126,"cows_meat.milk",3,7.25124211091715e-07,"LSO","Lesotho"
126,"farm_crop",0,0,"LSO","Lesotho"
126,"shoats_meat.milk",0,0,"LSO","Lesotho"
126,"chickens_eggs.meat",0,0,"LSO","Lesotho"
126,"buffaloes_milk",0,0,"LSO","Lesotho"
126,"pigs_meat",0,0,"LSO","Lesotho"
126,"wildcaught_freshwater",0,0,"LSO","Lesotho"
127,"cows_meat.milk",32,7.73465825164496e-06,"LBR","Liberia"
127,"farm_crop",1037,0.000250651268967369,"LBR","Liberia"
127,"shoats_meat.milk",0,0,"LBR","Liberia"
127,"chickens_eggs.meat",18,4.35074526655029e-06,"LBR","Liberia"
127,"buffaloes_milk",0,0,"LBR","Liberia"
127,"pigs_meat",0,0,"LBR","Liberia"
127,"wildcaught_freshwater",0,0,"LBR","Liberia"
128,"cows_meat.milk",3580,0.00086531489190278,"LBY","Libya"
128,"farm_crop",1668,0.000403169061366993,"LBY","Libya"
128,"shoats_meat.milk",8623,0.00208424869074795,"LBY","Libya"
128,"chickens_eggs.meat",21093,0.00509834832818585,"LBY","Libya"
128,"buffaloes_milk",0,0,"LBY","Libya"
128,"pigs_meat",0,0,"LBY","Libya"
128,"wildcaught_freshwater",0,0,"LBY","Libya"
129,"cows_meat.milk",1,2.41708070363905e-07,"LIE","Liechtenstein"
129,"farm_crop",0,0,"LIE","Liechtenstein"
129,"shoats_meat.milk",0,0,"LIE","Liechtenstein"
129,"chickens_eggs.meat",0,0,"LIE","Liechtenstein"
129,"buffaloes_milk",0,0,"LIE","Liechtenstein"
129,"pigs_meat",0,0,"LIE","Liechtenstein"
129,"wildcaught_freshwater",0,0,"LIE","Liechtenstein"
130,"cows_meat.milk",21,5.075869477642e-06,"LTU","Lithuania"
130,"farm_crop",0,0,"LTU","Lithuania"
130,"shoats_meat.milk",0,0,"LTU","Lithuania"
130,"chickens_eggs.meat",0,0,"LTU","Lithuania"
130,"buffaloes_milk",0,0,"LTU","Lithuania"
130,"pigs_meat",0,0,"LTU","Lithuania"
130,"wildcaught_freshwater",0,0,"LTU","Lithuania"
131,"cows_meat.milk",15,3.62562105545857e-06,"LUX","Luxembourg"
131,"farm_crop",0,0,"LUX","Luxembourg"
131,"shoats_meat.milk",0,0,"LUX","Luxembourg"
131,"chickens_eggs.meat",0,0,"LUX","Luxembourg"
131,"buffaloes_milk",0,0,"LUX","Luxembourg"
131,"pigs_meat",0,0,"LUX","Luxembourg"
131,"wildcaught_freshwater",0,0,"LUX","Luxembourg"
132,"cows_meat.milk",0,0,"MAC","Macao"
132,"farm_crop",0,0,"MAC","Macao"
132,"shoats_meat.milk",0,0,"MAC","Macao"
132,"chickens_eggs.meat",0,0,"MAC","Macao"
132,"buffaloes_milk",0,0,"MAC","Macao"
132,"pigs_meat",0,0,"MAC","Macao"
132,"wildcaught_freshwater",0,0,"MAC","Macao"
133,"cows_meat.milk",16,3.86732912582248e-06,"MKD","Macedonia"
133,"farm_crop",27,6.52611789982543e-06,"MKD","Macedonia"
133,"shoats_meat.milk",0,0,"MKD","Macedonia"
133,"chickens_eggs.meat",1,2.41708070363905e-07,"MKD","Macedonia"
133,"buffaloes_milk",0,0,"MKD","Macedonia"
133,"pigs_meat",0,0,"MKD","Macedonia"
133,"wildcaught_freshwater",0,0,"MKD","Macedonia"
134,"cows_meat.milk",4672,0.00112926010474016,"MDG","Madagascar"
134,"farm_crop",578,0.000139707264670337,"MDG","Madagascar"
134,"shoats_meat.milk",0,0,"MDG","Madagascar"
134,"chickens_eggs.meat",0,0,"MDG","Madagascar"
134,"buffaloes_milk",0,0,"MDG","Madagascar"
134,"pigs_meat",0,0,"MDG","Madagascar"
134,"wildcaught_freshwater",0,0,"MDG","Madagascar"
135,"cows_meat.milk",8,1.93366456291124e-06,"MWI","Malawi"
135,"farm_crop",62,1.49859003625621e-05,"MWI","Malawi"
135,"shoats_meat.milk",10,2.41708070363905e-06,"MWI","Malawi"
135,"chickens_eggs.meat",2,4.8341614072781e-07,"MWI","Malawi"
135,"buffaloes_milk",0,0,"MWI","Malawi"
135,"pigs_meat",0,0,"MWI","Malawi"
135,"wildcaught_freshwater",0,0,"MWI","Malawi"
136,"cows_meat.milk",33,7.97636632200886e-06,"MYS","Malaysia"
136,"farm_crop",286,6.91285081240768e-05,"MYS","Malaysia"
136,"shoats_meat.milk",0,0,"MYS","Malaysia"
136,"chickens_eggs.meat",53,1.2810527729287e-05,"MYS","Malaysia"
136,"buffaloes_milk",0,0,"MYS","Malaysia"
136,"pigs_meat",0,0,"MYS","Malaysia"
136,"wildcaught_freshwater",0,0,"MYS","Malaysia"
137,"cows_meat.milk",0,0,"MDV","Maldives"
137,"farm_crop",0,0,"MDV","Maldives"
137,"shoats_meat.milk",0,0,"MDV","Maldives"
137,"chickens_eggs.meat",0,0,"MDV","Maldives"
137,"buffaloes_milk",0,0,"MDV","Maldives"
137,"pigs_meat",0,0,"MDV","Maldives"
137,"wildcaught_freshwater",0,0,"MDV","Maldives"
138,"cows_meat.milk",3226,0.000779750234993957,"MLI","Mali"
138,"farm_crop",292,7.05787565462602e-05,"MLI","Mali"
138,"shoats_meat.milk",7786,0.00188193903585336,"MLI","Mali"
138,"chickens_eggs.meat",42,1.0151738955284e-05,"MLI","Mali"
138,"buffaloes_milk",0,0,"MLI","Mali"
138,"pigs_meat",0,0,"MLI","Mali"
138,"wildcaught_freshwater",0,0,"MLI","Mali"
