,GENuS_foodID,GENuS_FoodName,FCT_FoodName,Calories,Protein,Fat,Carbohydrates,Vitamin C,Vitamin A,Folate,Calcium,Iron,Zinc,Potassium,Dietary Fiber,Copper,Sodium,Phosphorus,Thiamin,Riboflavin,Niacin,B6,Choline,Magnesium,Manganese,Saturated FA,Monounsaturated FA,Polyunsaturated FA,Omega-3 (USDA only),B12 (USDA only),Water/moisture,Ash,Refuse
652,78,Cabbages and other brassicas,"Repollita, de Bruselas",,4.7,0.3,,65,129,,37,1.4,,,,,,86,0.1,0.13,1,,,,,,,,,,85.8,1.4,
653,78,Cabbages and other brassicas,"Repollito, de Bruselas",,4.4,0.5,,136,,,,,,,,,,,,,,,,,,,,,,,84.9,1.3,
654,78,Cabbages and other brassicas,"Repollito, de Bruselas, crudo",,,,,,,,27,0.63,,247,,,8,45,,,,,,,,,,,,,,,
655,78,Cabbages and other brassicas,Repollo,,2.2,0.1,,100,330,,344,1.4,,,,,,46,0.06,0.17,1.2,,,,,,,,,,90.8,1.3,
656,78,Cabbages and other brassicas,"Repollo, blanco",,1.4,0.4,,40,6,,35,1,,,,,,26,0.05,0.04,0.4,,,,,,,,,,91.8,0.8,
657,78,Cabbages and other brassicas,"Repollo, blanco, crudo",,2.4,0,,23,,,,,,,,,,,0.1,0.16,,,,,,,,,,,94,1.7,
658,78,Cabbages and other brassicas,"Repollo, crudo",,1.2,0.2,,43,46,,30,1.1,,,,,,20,0.05,0.13,0.5,,,,,,,,,,92.1,0.4,
659,79,Artichokes,Alcachofa,,2.6,0.2,,10,72,,47,0.9,,,,,,66,0.06,0.1,0.8,,,,,,,,,,86.4,0.9,
660,79,Artichokes,Alcachofa,,2.8,0.2,,,50,,42,1.1,,,,,,51,0.07,0.04,0.85,,,,,,,,,,92.9,1.2,
661,79,Artichokes,"Alcachofa, cruda",,2.2,0.1,,6,12,,32,0.6,0.1,339,,,80,339,0.2,0.05,0.1,,,,,0.05,0.01,0.06,,,79.8,1.1,
662,79,Artichokes,"Alcaucil, crudo",,2.9,0.4,,21.7,,,40,1.89,,,,,,94,0.05,,0.8,,,,,,,,,,83.7,1.1,
663,79,Artichokes,"Cardo, penca y hoja, crudo",,1.4,0.2,,1.8,,,150,3.09,,318,,,86,40,0.02,0.06,0.1,,,,,,,,,,91.8,2.2,
664,79,Artichokes,"Cardo, tallo",,1.3,0,,4,9,,39,0.4,,,,,,23,0.01,0.04,0.4,,,,,,,,,,94,0.8,
665,80,Asparagus,Esparrago,,2.2,0.2,,8,4,,35,1.2,,,,,,35,0.09,0.05,0.82,,,,,,,,,,92.3,0.7,
666,80,Asparagus,"Esparrago, crudo",,2.2,0.2,,16.5,,,25,1,,196,,,7,39,0.19,0.16,0.4,,,,,,,,,,93,0.7,
667,80,Asparagus,"Esparrago, crudo",,2.5,0.2,,33,90,,22,1,0.7,278,,,2,278,0.18,0.2,1.5,,,,,0.05,0.01,0.09,,,91.7,0.6,
668,81,Lettuce and chicory,"Achicoria, hoja, cruda",,1.6,0.3,,49.3,,,18,0.69,,182,,,7,21,,,,,,,,,,,,,94.2,1,
669,81,Lettuce and chicory,"Alface, americana",,,,,,,,,,,,,,,,,,,,,,,,,,,,98.24,,
670,81,Lettuce and chicory,"Alface, crespa, crua",,,,,,240,,,,,,,,,,,,,,,,,,,,,,,,
671,81,Lettuce and chicory,"Alface, crua",8.42,0.88,0.14,0.91,,,,,,,,,,,,,,,,,,,,,,,,96.31,0.51,
672,81,Lettuce and chicory,"Alface, lisa",,,,,,,,,,,,,,,,,,,,,,,,,,,,96.8,,
673,81,Lettuce and chicory,"Alface, lisa, crua",,,,,,210,,,,,,,,,,,,,,,,,,,,,,,,
674,81,Lettuce and chicory,"Almeir‹o, cru",18.07,1.71,0.35,2.02,,,,,,,,,,,,,,,,,,,,,,,,92.39,1.14,
675,81,Lettuce and chicory,"Almeir‹o, cru",,,,,,570,,,,,,,,,,,,,,,,,,,,,,,,
676,81,Lettuce and chicory,"Chicoria, hoja, cruda",,1.2,0.2,,7,205,,52,0.8,0.79,314,,,22,314,0.08,0.08,0.4,,,,,0.05,0.01,0.08,,,93.8,1.3,
677,81,Lettuce and chicory,"Endivia, hoja, cruda",,2.4,0.2,,5,556,,52,0.8,0.79,314,,,22,314,0.01,0.08,0.4,,,,,0.05,0.01,0.08,,,92,1.7,
678,81,Lettuce and chicory,Escarola,,1.2,0.2,,8.6,159,,85,2,,,,,,76,0.07,0.07,0.47,,,,,,,,,,93.6,1.2,
679,81,Lettuce and chicory,"Escarola, crua",,,,,,290,,,,,,,,,,,,,,,,,,,,,,,,
680,81,Lettuce and chicory,"Escarola, crua",12.38,1.54,0.3,0.88,,,,,,,,,,,,,,,,,,,,,,,,94.44,0.98,
681,81,Lettuce and chicory,"Escarola, crua",,,,,,330,,,,,,,,,,,,,,,,,,,,,,,,
682,81,Lettuce and chicory,"Escarola, crua",,,,,,433,,,,,,,,,,,,,,,,,,,,,,,,
683,81,Lettuce and chicory,"Escarola, crua",,,,,,206,,,,,,,,,,,,,,,,,,,,,,,,
684,81,Lettuce and chicory,"Escarola, crua",,,,,,267,,,,,,,,,,,,,,,,,,,,,,,,
685,81,Lettuce and chicory,"Escarola, fina o crespa, cruda",,1.6,0.2,,11.1,,,44,2.77,,381,,,10,67,0.03,0.04,0.4,,,,,,,,,,93.3,0.9,
686,81,Lettuce and chicory,Lechuga,9.86,1.38,0.3,0.41,,,,,,,,,,,,,,,,,,,,,,,,94.6,1.14,
687,81,Lettuce and chicory,Lechuga,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.2,1.6,
688,81,Lettuce and chicory,"Lechuga, americana",,0.6,0.1,,1.5,6,,52,0.1,,,,,,20,0.02,0.06,0.13,,,,,,,,,,96.6,0.3,
689,81,Lettuce and chicory,"Lechuga, comun",,1.1,0.2,,20,78,,44,1,,,,,,42,0.1,0.06,0.5,,,,,,,,,,95.1,0.7,
690,81,Lettuce and chicory,"Lechuga, criolla, cruda",,,,,4.4,,,38,1.1,,189,,,13,42,0.1,0.24,1.2,,,,,,,,,,,,
691,81,Lettuce and chicory,"Lechuga, cruda",,1.2,0.2,,17,203,,47,1.2,,,,,,36,0.06,0.05,0.48,,,,,,,,,,91.3,1,
692,81,Lettuce and chicory,"Lechuga, larga",,1.5,0.2,,14.5,120,,64,1.6,,,,,,63,0.06,0.08,0.52,,,,,,,,,,93.4,1,
693,81,Lettuce and chicory,"Lechuga, orejona, cruda",,1.4,0.3,,6,44,,25,0.6,0.5,264,,,9,264,0.14,0.05,0.3,,,,,0.04,0.01,0.05,,,95,0.5,
694,81,Lettuce and chicory,"Lechuga, redonda",,1.3,0.2,,7.4,63,,47,1,,,,,,49,0.06,0.05,0.48,,,,,,,,,,95.7,0.7,
695,81,Lettuce and chicory,"Lechuga, romana",,1.1,0.1,,6,87,,30,1.6,,,,,,30,0.1,0.07,0.3,,,,,,,,,,94.8,0.7,
696,81,Lettuce and chicory,"Lechuga, romana, cruda",,1,0.3,,7,44,,16,0.4,0.5,290,,,11,290,0.05,0.03,0.3,,,,,0.03,0.01,0.03,,,96,0.5,
697,81,Lettuce and chicory,"Radicha, ra’z, cruda",,,,,4.3,,,,,,,,,,,0.1,0.1,0.9,,,,,,,,,,,,
698,81,Lettuce and chicory,Radiche,,1.8,0.1,,6,3,,104,1.4,,,,,,52,0.03,0.09,0.38,,,,,,,,,,78,1.5,
699,81,Lettuce and chicory,Radicheta,,1.9,0.5,,9,158,,273,,,,,,,34,0.07,0.14,0.51,,,,,,,,,,90,1.4,
700,81,Lettuce and chicory,"Radicheta, hoja, cruda",,2.2,,,14.8,,,138,1.71,,339,,,97,64,,,,,,,,,,,,,90,5.7,
701,81,Lettuce and chicory,"Achicoria de monte, cruda",,2.83,1.15,,9.88,,,69,2.57,,259.8,,,,28.9,,,,,,,,,,,,,86.51,1.8,
702,81,Lettuce and chicory,"Lechuga, natural",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
703,81,Lettuce and chicory,"Lechuga, natural",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
704,81,Lettuce and chicory,"Lechuga, repollada",,1.15,0.19,,10,80.39,,42.6,1.62,,,,,,25.64,0.06,0.05,0.31,,,,,,,,,,92.8,1,
705,81,Lettuce and chicory,"Lechuga, romana",,1.24,0.11,,8.12,61.23,,47.2,1.21,,,,,,17.2,0.06,0.24,0.78,,,,,,,,,,92.01,0.36,
706,81,Lettuce and chicory,"Lechuga, comun",,1.53,0.21,,12.3,134.2,,54.77,1.6,,,,,,41.3,0.04,0.07,0.45,,,,,,,,,,95.37,1,
707,81,Lettuce and chicory,"Lechuga, crespa",,1.38,0.2,,11,81.13,,42.58,1.51,,,,,,34.03,0.06,0.06,0.27,,,,,,,,,,93.2,0.7,
708,82,Spinach,"Espinaca, blanca",,1.9,0.6,,16.4,190,,80,4.6,,,,,,40,0.08,0.25,0.65,,,,,,,,,,89.5,1.7,
709,82,Spinach,"Espinaca, hoja",,3.5,0.3,,30,750,,118,4.1,,,,,,50,0.16,0.23,0.7,,,,,,,,,,89.7,2.1,
710,82,Spinach,"Espinaca, hoja, cruda",,3.9,0,,57,,,95,3.08,,918,,,36,92,0.1,0.21,,,,,,,,,,,92.3,1.8,
711,82,Spinach,"Espinaca, hoja, cruda",16.4,3.2,0.2,0.4,28,383,,84,7.5,,,,,,24,0.08,0.27,1.14,,,,,,,,,,87.8,2.1,
712,82,Spinach,"Espinaca, hoja, cruda",,2.9,0.4,,40,321,,66,4.4,0.5,130,,,130,130,0.1,0.16,0.5,,,,,0.03,0.01,0.01,,,91.8,1.6,
713,82,Spinach,"Espinaca, negra",,2.8,0.9,,15.2,378,,234,4.3,,,,,,45,0.07,0.2,0.69,,,,,,,,,,90,1.4,
714,82,Spinach,"Espinafre, cru",,,,,,450,,,,,,,,,,,,,,,,,,,,,,,,
715,82,Spinach,"Espinafre, cru",,,,,,237,,,,,,,,,,,,,,,,,,,,,,,,
716,82,Spinach,"Espinafre, cru",,,,,,325,,,,,,,,,,,,,,,,,,,,,,,,
717,84,Cauliflowers and broccoli,Brocoli,,4,0.3,,100,225,,106,1.1,,,,,,137,0.07,0.14,0.9,,,,,,,,,,88.9,1.2,
718,84,Cauliflowers and broccoli,Brocoli,,4.9,0.9,,114,63,,93,1.2,,,,,,86,0.11,0.1,0.83,,,,,,,,,,87.3,1.2,
719,84,Cauliflowers and broccoli,Brocoli,,3.4,0.2,,,,,,,,,,,,,,,,,,,,,,,,,87.5,1.1,
720,84,Cauliflowers and broccoli,"Brocoli, crudo",,3.3,0.2,,93.3,,,,,,,,,,,0.08,0.16,0.7,,,,,,,,,,89.9,1.1,
721,84,Cauliflowers and broccoli,"Brocoli, crudo",,3.6,0.3,,113,167,,48,1.1,0.4,325,,,27,325,0.07,0.12,0.6,,,,,0.05,0.02,0.04,,,89.1,0.9,
722,84,Cauliflowers and broccoli,"Brocoli, flor, crudo",,3.5,0.3,,85,,,,,,,,,,,0.1,0.18,,,,,,,,,,,9.2,1.8,
723,84,Cauliflowers and broccoli,"Brocolos, cru",,,,,,,,,,,,,,,,,,,,,,,,,,,,94.1,,
724,84,Cauliflowers and broccoli,"Brocolos, cru",28.24,3.76,0.72,1.68,,,,,,,,,,,,,,,,,,,,,,,,89.44,1.21,
725,84,Cauliflowers and broccoli,"Brocolos, cru",,,,,,1349,,,,,,,,,,,,,,,,,,,,,,,,
726,84,Cauliflowers and broccoli,"Brocolos, cru",,,,,,1742,,,,,,,,,,,,,,,,,,,,,,,,
727,84,Cauliflowers and broccoli,"Brocolos, cru",,,,,,320,,,,,,,,,,,,,,,,,,,,,,,,
728,84,Cauliflowers and broccoli,"Brocolos, cru",,,,,,1579,,,,,,,,,,,,,,,,,,,,,,,,
729,84,Cauliflowers and broccoli,"Brocolos, cru",,,,,,1973,,,,,,,,,,,,,,,,,,,,,,,,
730,84,Cauliflowers and broccoli,"Brocolos, cru",,,,,,1351,,,,,,,,,,,,,,,,,,,,,,,,
731,84,Cauliflowers and broccoli,"Brocolos, cru",,,,,,1692,,,,,,,,,,,,,,,,,,,,,,,,
732,84,Cauliflowers and broccoli,Coliflor,,3,0.1,,30,6,,44,0.7,,,,,,70,0.12,0.08,0.7,,,,,,,,,,89.7,1,
733,84,Cauliflowers and broccoli,Coliflor,,2.2,0.6,,75.3,3,,26,0.6,,,,,,66,0.05,0.07,0.49,,,,,,,,,,91.6,1.2,
734,84,Cauliflowers and broccoli,"Coliflor, cruda",,2.4,0.2,,59.3,,,25,0.9,,313,,,41,65,0.14,0.08,0.5,,,,,,,,,,91.7,0.8,
735,84,Cauliflowers and broccoli,"Coliflor, cruda",26.4,2.3,0.2,3.8,64,12,,27,1.6,,,,,,44,0.08,0.16,0.7,,,,,,,,,,90.7,0.9,
736,84,Cauliflowers and broccoli,"Coliflor, cruda",,3.2,0.3,,127,2,,38,2.9,0.2,355,,,15,355,0.12,0.11,0.8,,,,,0.03,0.01,0.02,,,89.4,1.2,
737,84,Cauliflowers and broccoli,Brocoli,,3.55,0.72,,99.23,169.23,,49.23,1.22,,,,,,148.23,0.66,0.1,0.7,,,,,,,,,,88.2,1.4,
738,85,Pumpkins; squash; and gourds,"Abobora, moranga, crua",,,,,,296,,,,,,,,,,,,,,,,,,,,,,,,
739,85,Pumpkins; squash; and gourds,"Abobora, moranga, crua",,,,,,288,,,,,,,,,,,,,,,,,,,,,,,,
740,85,Pumpkins; squash; and gourds,"Abobora, moranga, crua",,,,,,375,,,,,,,,,,,,,,,,,,,,,,,,
741,85,Pumpkins; squash; and gourds,"Abobora, moranga, crua",14.56,1.27,0.2,1.92,,,,,,,,,,,,,,,,,,,,,,,,93.39,0.48,
742,85,Pumpkins; squash; and gourds,"Abobora, moranga, crua",,,,,,,,,,,,,,,,,,,,,,,,,,,,95.14,,
743,85,Pumpkins; squash; and gourds,"Abobora, moranga, crua",,,,,,4320,,,,,,,,,,,,,,,,,,,,,,,,
744,85,Pumpkins; squash; and gourds,"Abobora, moranga, madura, crua",,,,,,540,,,,,,,,,,,,,,,,,,,,,,,,
745,85,Pumpkins; squash; and gourds,"Abobora, moranga, verde, crua",,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,
746,85,Pumpkins; squash; and gourds,"Abobora, moranga, verde, crua",,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,
747,85,Pumpkins; squash; and gourds,"Abobrinha, italiana, crua",12.06,0.87,0.1,1.92,,,,,,,,,,,,,,,,,,,,,,,,95.32,0.58,
748,85,Pumpkins; squash; and gourds,"Calabacita, italiana, cruda, fresca",,1.8,0.1,,13,27,,25,0.5,0.26,202,,,1,202,0.06,0.06,0.5,,,,,0.04,0.01,0.03,,,94,0.5,
749,85,Pumpkins; squash; and gourds,Calabaza,,0.8,0,,16,0,,13,0.3,,,,,,29,0.03,0.03,0.3,,,,,,,,,,93.9,0.4,
750,85,Pumpkins; squash; and gourds,Calabaza china,,0.7,0.1,,,,,29,0.1,,,,,,15,0.02,0.02,0.29,,,,,,,,,,93.1,0.3,
751,85,Pumpkins; squash; and gourds,Calabaza italiana,,0.5,0.3,,10,3,,11,0.6,,,,,,19,0.03,0.04,0.28,,,,,,,,,,93.9,0.4,
752,85,Pumpkins; squash; and gourds,"Calabaza, amarilla, madura, cruda",,1.6,0.7,,8,246,,21,2.3,0.2,340,,,1,340,0.06,0.04,0.5,,,,,0.05,0.01,0.01,,,91.6,0.3,
753,85,Pumpkins; squash; and gourds,"Calabaza, castilla, cruda, madura",,0.8,0.1,,11,143,,33,0.7,0.13,347,,,3,347,0.14,0.01,0.7,,,,,0.02,0.01,0.02,,,87.8,0.8,
754,85,Pumpkins; squash; and gourds,"Calabaza, criolla, verde, cruda",,1.9,0.1,,9,32,,14,6.4,0.2,176,,,1,176,0.08,0.08,0.6,,,,,0.01,0.01,0.01,,,92.6,0.7,
755,85,Pumpkins; squash; and gourds,"Calabaza, flor, cruda",,1.4,0.1,,15,76,,47,0.7,,173,,,5,173,0.1,0.15,0.7,,,,,0.04,0.01,0.01,,,93.9,0.9,
756,85,Pumpkins; squash; and gourds,"Calabaza, hojas y puntas, cruda",,2.8,0.4,,46,404,,149,5.8,,436,,,11,436,0.11,0.12,0.9,,,,,0.21,0.03,0.01,,,93.1,1.5,
757,85,Pumpkins; squash; and gourds,"Chilacayote, crudo",,1.2,0.2,,7,6,,17,0.6,,,,,,,0.03,0.07,0.3,,,,,,,,,,94.8,0.5,
758,85,Pumpkins; squash; and gourds,"Lacayote, crudo",,0.7,0.3,,7,3,,29,0.9,,,,,,26,0.07,0.06,0.62,,,,,,,,,,92.1,0.4,
759,85,Pumpkins; squash; and gourds,"Zapallito, crudo",,0.8,0,,,,,24,1.51,,203,,,2,33,,,,,,,,,,,,,96,0.8,
760,85,Pumpkins; squash; and gourds,"Zapallito, crudo",,2.2,0.2,,25,832,,30,2.4,,,,,,24,0.12,0.51,3.62,,,,,,,,,,91.2,0.6,
761,85,Pumpkins; squash; and gourds,"Zapallito, italiano",,0.9,0.2,,26.2,,,27,0.3,,,,,,34,0.01,0.33,0.42,,,,,,,,,,95.4,0.6,
762,85,Pumpkins; squash; and gourds,"Zapallito, verde",,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,95.3,0.5,
763,85,Pumpkins; squash; and gourds,"Zapallo, crudo",,0.5,0.2,,4.8,,,23,0.9,,162,,,2,14,0.04,0.06,0.4,,,,,,,,,,91,2.5,
764,85,Pumpkins; squash; and gourds,"Zapallo, crudo",,1.1,0.1,,10,300,,32,1,,,,,,34,0.05,0.06,0.72,,,,,,,,,,90.4,0.8,
765,85,Pumpkins; squash; and gourds,"Zapallo, macre",,0.7,0.2,,5.7,154,,26,0.6,,,,,,17,0.03,0.04,0.4,,,,,,,,,,92,0.7,
766,85,Pumpkins; squash; and gourds,Calabacin,,1.2,0.3,,15.6,49.3,,26.31,0.69,,,,,,27,0.04,0.03,0.6,,,,,,,,,,93.1,0.4,
767,86,Cucumbers and gherkins,Pepinillo,,0.5,0.1,,12.6,1,,20,0.3,,,,,,22,0.03,0.04,0.09,,,,,,,,,,96.4,0.4,
768,86,Cucumbers and gherkins,"Pepino, cohombro",,0.5,0.1,,8,6,,7,0.3,,,,,,30,0.02,0.02,0.1,,,,,,,,,,96.7,0.4,
769,86,Cucumbers and gherkins,"Pepino, cru",6.27,0.47,0.07,0.94,,,,,,,,,,,,,,,,,,,,,,,,97.1,0.31,
770,86,Cucumbers and gherkins,"Pepino, crudo",,0.7,0.1,,6.1,,,23,0.3,,141,,,13,24,0.04,0.06,0.1,,,,,,,,,,96.1,0.4,
771,86,Cucumbers and gherkins,"Pepino, crudo",,0.7,0.2,,17,0,,16,0.7,,,,,,23,0.03,0.05,0.3,,,,,,,,,,96,0.4,
772,86,Cucumbers and gherkins,"Pepino, crudo",,0.9,0.1,,13,5,,24,0.3,0.23,149,,,2,149,0.03,0.04,0.3,,,,,0.03,0,0.02,,,95.2,0.6,
773,86,Cucumbers and gherkins,"Pepino, crudo, con cascara",10.61,0.6,0.13,1.76,,,,,,,,,,,,,,,,,,,,,,,,96.05,0.42,
774,86,Cucumbers and gherkins,"Pepino, de rellenar",,0.6,0.1,,5,9,,11,0.6,,,,,,32,0.04,0.05,0.2,,,,,,,,,,95.3,0.7,
775,86,Cucumbers and gherkins,"Pepino, japons, cru",11.68,0.75,0.2,1.72,,,,,,,,,,,,,,,,,,,,,,,,96.07,0.38,
776,87,Eggplants (aubergines),Berenjena,,1,0,,5,0,,17,0.4,,,,,,29,0.08,0.05,1,,,,,,,,,,92.6,0.5,
777,87,Eggplants (aubergines),Berenjena,,1,0.8,,6.3,5,,20,0.3,,,,,,30,0.02,0.3,1.31,,,,,,,,,,89.7,0.6,
778,87,Eggplants (aubergines),Berenjena,,1.3,0,,,,,,,,,,,,,,,,,,,,,,,,,93.9,0.5,
779,87,Eggplants (aubergines),"Berenjena, cruda",,1.1,0.2,,2.2,,,10,0.39,,238,,,3,12,0.12,0.48,1.8,,,,,,,,,,92.7,0.5,
780,87,Eggplants (aubergines),"Berenjena, cruda",,1.2,0.2,,5,0,,11,0.5,,,,,,17,0.06,0.06,5.95,,,,,,,,,,90.1,0.4,
781,87,Eggplants (aubergines),"Berenjena, cruda",,1.4,0.2,,8,7,,8,0.5,0.15,214,,,4,214,0.05,0.05,0.8,,,,,0.02,0.01,0.04,,,90.8,0.5,
782,87,Eggplants (aubergines),"Berinjela, crua",13.31,0.79,0.15,2.2,,,,,,,,,,,,,,,,,,,,,,,,93.96,0.39,
783,87,Eggplants (aubergines),"Jilo, cru",,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,
784,88,Chillies and peppers; green,"Aj’, amarillo",,0.9,0.7,,60,445,,31,0.9,,,,,,21,0.06,0.58,1.25,,,,,,,,,,88.9,0.7,
785,88,Chillies and peppers; green,"Aj’, crudo, variedad verde",,1.8,0.2,,95,64,,27,4.5,,,,,,51,0.07,0.22,1.75,,,,,,,,,,86.8,0.7,
786,88,Chillies and peppers; green,"Aj’, chivato",,3.5,0.4,,5,390,,70,1.1,,,,,,78,0.14,0.08,2.4,,,,,,,,,,80.1,1.2,
787,88,Chillies and peppers; green,"Aj’, de mesa",,1.8,1.2,,104.4,228,,77,1.3,,,,,,23,0.17,0.6,0.95,,,,,,,,,,89.1,0.7,
788,88,Chillies and peppers; green,"Aj’, de vaina",,2.6,1.1,,12,771,,94,1.7,,,,,,56,0.22,0.47,2.65,,,,,,,,,,83.2,1.2,
789,88,Chillies and peppers; green,"Aj’, dulce",,0.7,0.4,,95,17,,10,3,,,,,,43,0.04,0.09,1.03,,,,,,,,,,92.4,0.5,
790,88,Chillies and peppers; green,"Aj’, fresco, variedad chiche",,1.5,0.2,,61,56,,30,2.9,,,,,,18,0.06,0.25,1.88,,,,,,,,,,86.8,1,
791,88,Chillies and peppers; green,"Aj’, fruto, crudo",,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,87.8,4.2,
792,88,Chillies and peppers; green,"Aj’, pasta",,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,87.7,3.4,
793,88,Chillies and peppers; green,"Aj’, pimiento rojo",,2.2,1.6,,100,1381,,29,1,,,,,,65,0.07,0.2,1.6,,,,,,,,,,81.1,1,
794,88,Chillies and peppers; green,"Aj’, pimiento, fruto, crudo",23.03,1.12,0.35,3.85,,,,,,,,,,,,,,,,,,,,,,,,92.29,0.62,
795,88,Chillies and peppers; green,"Aj’, verde",,2.5,0.8,,48.5,382,,21,1.3,,,,,,58,,0.11,1.47,,,,,,,,,,82.9,1.4,
796,88,Chillies and peppers; green,"Chile del monte, crudo",,2,0.2,,242,41,,18,1.2,0.3,340,,,7,340,0.09,0.09,1,,,,,0.02,0.01,0.1,,,87.7,0.7,
797,88,Chillies and peppers; green,"Chile, cristalino, crudo",,1.7,0.2,,252,13,,21,3.3,0.3,340,,,7,340,0.12,0.06,1,,,,,0.02,0.01,0.11,,,88,0.7,
798,88,Chillies and peppers; green,"Chile, chilaca, crudo",,1.5,0.3,,178,194,,40,4,0.3,340,,,7,340,0.08,0.06,1,,,,,0.02,0.01,0.17,,,89.4,0.6,
799,88,Chillies and peppers; green,"Chile, habanero, crudo",,2.2,0.8,,94,59,,18,2.4,0.3,340,,,7,340,0.11,0.16,0.7,,,,,0.08,0.04,0.44,,,91,0.7,
800,88,Chillies and peppers; green,"Chile, jalape–o, crudo",,1.2,0.1,,72,20,,25,2,0.3,340,,,7,340,0.06,0.04,0.6,,,,,0.01,0,0.05,,,92.3,0.5,
801,88,Chillies and peppers; green,"Chile, largo, crudo",,2.7,0.2,,120,42,,46,3.6,0.3,340,,,7,340,0.21,0.15,1.4,,,,,0.02,0.01,0.11,,,90,1.8,
802,88,Chillies and peppers; green,"Chile, poblano, crudo",,2.6,0.6,,364,103,,30,3.3,0.3,340,,,7,340,0.14,0.06,1,,,,,0.06,0.03,0.33,,,85.2,0.7,
803,88,Chillies and peppers; green,"Chile, serrano, crudo",,2.3,0.4,,65,61,,35,1.6,0.3,340,,,7,340,0.14,0.05,1.3,,,,,0.04,0.02,0.22,,,87.5,0.8,
804,88,Chillies and peppers; green,"Chile, tornachile, crudo",,2.5,0.5,,141,8,,28,4.1,0.3,340,,,7,340,1.6,0.08,,,,,,0.05,0.02,0.25,,,87.8,1.2,
805,88,Chillies and peppers; green,"Chile, trompito, crudo",,1.6,0.3,,320,79,,42,3.6,0.3,340,,,7,340,0.09,0.07,1.2,,,,,0.02,0.01,0.17,,,88.4,0.8,
806,88,Chillies and peppers; green,"Locoto, crudo",,1.2,0.1,,10,41,,18,0.7,,,,,,27,0.05,0.23,0.78,,,,,,,,,,91.1,0.4,
807,88,Chillies and peppers; green,"Pimenta, bode",94.75,2.23,8.27,2.85,,,,,,,,,,,,,,,,,,,,,,,,79.65,1,
808,88,Chillies and peppers; green,"Piment‹o, amarelo, maduro, cru",25.78,1.2,0.26,4.66,,,,,,,,,,,,,,,,,,,,,,,,92.53,0.49,
809,88,Chillies and peppers; green,"Piment‹o, amarelo, maduro, cru",,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,
810,88,Chillies and peppers; green,"Piment‹o, amarelo, maduro, cru",,,,,,49,,,,,,,,,,,,,,,,,,,,,,,,
811,88,Chillies and peppers; green,"Piment‹o, amarelo, maduro, cru",,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,
812,88,Chillies and peppers; green,"Piment‹o, amarelo, maduro, cru",,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,
813,88,Chillies and peppers; green,"Piment‹o, amarelo, maduro, cru",,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,
814,88,Chillies and peppers; green,"Piment‹o, amarelo, maduro, cru",,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,
815,88,Chillies and peppers; green,"Piment‹o, verde, cru",,,,,,39,,,,,,,,,,,,,,,,,,,,,,,,
816,88,Chillies and peppers; green,"Piment‹o, verde, cru",19.55,0.77,0.39,3.24,,,,,,,,,,,,,,,,,,,,,,,,94.6,0.38,
817,88,Chillies and peppers; green,"Piment‹o, vermelho, cru",,,,,,83,,,,,,,,,,,,,,,,,,,,,,,,
818,88,Chillies and peppers; green,"Pimenton, crudo",,1.3,0.2,,55,54,,21,1.1,,,,,,29,0.07,0.2,1.12,,,,,,,,,,90.7,0.4,
819,88,Chillies and peppers; green,"Pimenton, morron",,1.2,1.4,,53,39,,32,2.6,,,,,,19,0.02,0.1,1.76,,,,,,,,,,90.3,0.8,
820,88,Chillies and peppers; green,Pimiento,,1.5,0.5,,108.3,125,,12,0.5,,,,,,24,0.05,0.11,1.58,,,,,,,,,,89.6,0.7,
821,88,Chillies and peppers; green,"Pimiento, crudo",,,,,111.7,,,8,0.41,,139,,,16,23,0.04,0.12,0.8,,,,,,,,,,,,
822,88,Chillies and peppers; green,"Pimiento, morron rojo",,0.8,0.2,,160,234,,11,0.7,,,,,,31,0.05,0.07,1.1,,,,,,,,,,92.3,0.5,
823,88,Chillies and peppers; green,"Pimiento, morron rojo, crudo",,0.8,0.4,,128,61,,6,1.3,0.18,195,,,3,195,0.09,0.05,0.6,,,,,0.07,0.03,0.22,,,92.7,0.3,
824,88,Chillies and peppers; green,"Pimiento, morron verde",,0.9,0.1,,150,60,,8,0.6,,,,,,24,0.04,0.04,0.7,,,,,,,,,,93.7,0.4,
825,88,Chillies and peppers; green,Rocoto,,1.2,0.5,,14.9,35,,6,0.5,,,,,,22,0.01,0.14,1.15,,,,,,,,,,89.5,0.6,
826,88,Chillies and peppers; green,"Ulupica, cruda",,4.7,0.5,,46,90,,28,2.9,,,,,,26,0.07,0.34,2,,,,,,,,,,77.1,1.1,
