#,GENuS_foodID,GENuS_FoodName,FCT_FoodName,Calories,Protein,Fat,Carbohydrates,Vitamin C,Vitamin A,Folate,Calcium,Iron,Zinc,Potassium,Dietary Fiber,Copper,Sodium,Phosphorus,Thiamin,Riboflavin,Niacin,B6,Choline,Magnesium,Manganese,Saturated FA,Monounsaturated FA,Polyunsaturated FA,Omega-3 (USDA only),B12 (USDA only),Water/moisture,Ash,Refuse
10,7,Millet,"Pearl millet, whole grain, raw (with bran)",364,8.8,5.802857143,64.8,0,0.268887275,29.52820372,13.57183071,7.6,2.830568245,401.31,9,0.45,19,207.48,0.315480111,0.268022107,2.396000927,0.738205093,,97.37,,,,,,0,10.13583333,1.502465667,
11,7,Millet,"Pearl millet, combined varieties, whole grain, raw (Burkina Faso)",382,11.1,7.8,62,0,,30.29408543,13.9964533,7.8,2.919128385,413.8658074,9.635714286,0.464079174,19,213.9714378,0.195125,0.123579167,2.470964736,0.757352136,,100.4164204,,,,,,0,7.805,1.664186371,
12,8,Sorghum,"Sorghum, whole grain, raw ",344,10.5,3.33,63.1,0,1.388888889,29.28663746,24.10536364,3.7,1.787033333,376.506,9.9,0.383,13.66666667,296.6885714,0.355000001,0.163333334,3.3,0.25,,310.586,,,,,,0,10.871,2.4,
13,8,Sorghum,"Sorghum, whole grain, white, raw",354,9.3,3.9,65.5,0,0,29.76670318,24,3.9,2.08,298.07,9.9,0.18,13.66666667,249.15,0.36081915,0.16601069,3.354093505,0.254097993,,311,,,,,,0,9.41,2,
14,8,Sorghum,"Sorghum, whole grain, red, raw",348,10.5,3.5,63.6,0,,29.53997809,24,3.4,1.97,387.46,9.9,0.26,13.66666667,296.67,0.358070887,0.16474623,3.328546264,0.252162596,,311,,,,,,0,10.1,2.4,
15,10,Fonio,"Fonio, white, whole grain, raw",348,7.033546667,,69.3,0,0,29.21139105,40,8.5,1.5,336.9676707,,0.44,7.433110384,191,0.253333332,0.1,1.699999992,0.730284776,,430,,,,,,0,11.0999999,2.1,
16,10,Fonio,"Fonio, black, whole grain, raw",353,8.9,,69.4,0,0,29,51,10,3.799999952,340,,0.443959504,7.5,234,0.255613046,0.100899888,1.715298076,0.736856516,,433.8695163,,,,,,0,10.3000001,2.2,
17,10,Fonio,"Fonio, husked grains, raw (bran removed)",347,6.941,1.212631913,76.1,0,0.106640415,29,27.68,1.753473795,2.017767206,178,2.240451736,0.4325,13.84,103.8,0.166248493,0.216753543,1.147952568,0.736856516,,121.1,,,,,,0,12.375,1.21475,
18,17,Cassava,"Cassava, tuber, raw",153,1.150000007,0.260000001,35.55724999,30,1.25,24,42.83333333,0.7,0.34,271,1.8,0.1,14,46.5,0.04,0.05,0.676666675,0.088,,21,,,,,,0,60.26,0.97275,
19,18,Potatoes,"Potato, raw",80,1.880000006,0.11375,16.89624999,17.25,1.129166667,17.5,10.65,0.865500003,0.345,550.5,1.835,0.089,7.425,49.85714286,0.084,0.118,1.21999999,0.26675,,27.33333333,,,,,,0,77.775,1.5,
20,19,Sweet Potatoes,"Sweet potato, deep yellow, raw",112,1.476666675,0.25,24.51999897,31,397.2222222,52,25.66666667,1.1,0.385,330,3.02,0.13,19,40.33333333,0.086666668,0.05,0.65,0.2,,15.5,,,,,,0,69.83333435,0.9,
21,19,Sweet Potatoes,"Sweet potato, yellow, raw",116,1.530000005,0.2,25.47,32.7,135.1527778,52,35.6,1.1,0.385,461.2984155,3,0.13,23.33333333,38,0.090000001,0.0375,0.7,0.27,,16,,,,,,0,68.9,0.9,
22,19,Sweet Potatoes,"Sweet potato, pale yellow, raw",115,1.450000004,0.183333333,25.30333333,22.33333333,3.208333333,52,27.33333333,1.1,0.385,457.0216403,3,0.13,20,51.33333333,0.092500001,0.0425,0.633333333,0.27,,16,,,,,,0,69.18833333,0.875,
23,20,Yams,"Water yam, tuber, raw",125,2.421246667,0.13,26.50734,15,2.458333333,26,15.4446,0.8,0.43368,816,4.1,0.20764,5.5046,68.999,0.05,0.03,0.54,0.332773465,,21,,,,,,0,65.47333333,1.36808,
24,20,Yams,"Yam tuber, raw",128,1.919006068,0.224038958,27.4540942,12.83333333,2.458333333,26.31786889,25.80766875,0.8,0.63581125,816,4.1,0.111850625,5,52.6134125,0.325,0.0675,0.4075,0.335266765,,12.375,,,,,,0,65.21464286,1.088217917,
25,20,Yams,"Yam tuber, combined cultivars, raw (Nigeria)",131,1.8,0.14423375,28.1,13.2,,27,9.08625,0.3,0.3953225,816,4.8,0.15670125,4.8,59,0.33,0.066165233,0.42,0.34,,7.75,,,,,,0,64.2,0.86465375,
26,21,Yautia (cocoyam),"Cocoyam, tuber, raw ",129,2.400472567,0.2039051,27.413812,8,,22,10.64416083,0.6,0.38,456.5047333,4.1,0.1627725,7.478018238,57.99248059,0.1,0.03,0.8,0.24,,13.15104722,,,,,,0,64.68666667,1.195143667,
27,22,Taro (cocoyam),"Taro, tuber, raw",92,1.701387963,0.1,19.03829895,8,1.875,22,33.3213,0.9,0.4176,398.8476296,4.1,0.2,12.08258148,88,0.1,0.03,0.8,0.24,,22.01875926,,,,,,0,74.00123457,1.059078519,
28,23,Roots and tubers; nes,"Tiger nut, tuber, raw",304,3.533333333,15.46666667,34.26666667,16.95,0,,20.14,2.6,0.4,265,,0.1,18.3,179,0.28,0.09,1.3,,,141,,,,,,0,38.73333333,1.133333333,
29,24,Flour of roots and tubers,"Yam tuber, flour",312,3.400000095,0.4,67.9,3.2,,51,64,1.9,1.571919106,2310,11.6,0.27652882,25.46052632,110,0.100000001,0.079999998,1.100000024,0.828881579,,31,,,,,,0,14,2.7,
30,26,Sugar; Non-Centrifugal,Sugar,400,0,0,99.99,0,0,0,0.6,0.05,0.01,2,0,0.01,0.5,0,0,0.02,0,0,,0,,,,,,0,0,0.01,
31,27,Sugar (Raw Equivalent),Sugar,400,0,0,99.99,0,0,0,0.6,0.05,0.01,2,0,0.01,0.5,0,0,0.02,0,0,,0,,,,,,0,0,0.01,
32,29,Honey,Honey,326,0.400000003,0,81,0.5,0,2,9,0.5,0.22,52,0.2,0.04,4,4,0,0.04,0.21,0.02,,2,,,,,,0,18.2,0.3,
33,30,Beans,"Beans, white, dried",335,22.13,1.484850217,53.2,0,14.91666667,395,73.97667505,5.716899154,3.773153442,1550,10.3,0.474689579,18,429.2405765,0.885936428,0.108933798,1.64,0.513068736,,185.8359202,,,,,,0,8.9,3.9,
34,32,Broad beans; horse beans; dry,"Broad beans, dried, raw",300,26.1,1.8,31.7,,3,423,102,6.1,3.1,1080,26.3,0.82,12,506,0.53,0.3,2.7,0.37,,191,,,,,,0,11,3.1,
35,34,Cow peas; dry,"Cowpea, dried, raw",316,21.21532598,1.34799,47.17820131,0.8,2.694444444,417,81.76205485,7.329943712,4.607635333,1210,15.26666667,0.68422,18.78528292,387.1523396,0.706666663,0.150000001,3.068333333,0.356,,186.9173333,,,,,,0,11.76511905,3.226697,
36,34,Cow peas; dry,"Cowpea, black, dried, raw",301,21.083,1.6,40.0181,0.7874072,,412.2868289,69.27955,5.5418975,3.8932925,1380,21,0.6,18.8,402.3565,0.698979047,0.148368196,3.033653286,0.351976286,,202.07,,,,,,0,12.725,3.5739,
37,34,Cow peas; dry,"Cowpea, white, dried, raw",319,19.1626191,1.5,52,0.786197015,,409.8051939,68.58465,8.51595,4.5794225,1020,10.6,0.9664,24.76936667,357.20225,0.694474026,0.147411941,3.046513432,0.353788657,,232.3266667,,,,,,0,13.2875,3.5,
38,34,Cow peas; dry,"Cowpea, brown, dried, raw",318,21.22296667,1.64789,47.34545,0.792604358,,413.1450217,75.51840333,8.671533333,4.365461667,1120,14.2,1.1167,22.371765,421.6599667,0.700434002,0.148677031,3.039967965,0.352708939,,202,,,,,,0,12.54333333,3.04036,
39,35,Pigeon peas,"Pigeon pea, dried, raw",301,18.41797,1.5,43.2388375,,1,456,140,4.7,1.955533,1390,20.2,1.024347791,17,268.7606,0.62313683,0.181223308,2.87,0.27,,183,,,,,,0,13.352,3.2911925,
40,36,Lentils,"Lentils, dried, raw",297,25.4,1.8,29.4,,3,295,61,7,3.9,855,30.5,0.74,9,391,0.59,0.23,2.3,0.68,,103,,,,,,0,10.3,2.5,
41,37,Bambara beans,"Bambara groundnut, dried, raw ",376,20.05916358,5.8696815,58.89169853,,1.666666667,,65.31666714,3.3,3.3793,1190,,0.893566667,28.6395,275.006,0.384999999,0.12,1.9,,,199.3833333,,,,,,0,8.351111111,3.078807778,
42,37,Bambara beans,"Bambara groundnut, red, dried, raw",377,18.39,5.95,60.7,,,,34.92,3.3,2.02,1290,,0.64,28,272.02,0.386264911,0.122751079,1.906242423,,,178.28,,,,,,0,8.05,3.2,
43,37,Bambara beans,"Bambara groundnuts, white, raw",381,19.98,6.5,58.5,,,,49.73,3.3,2.39,1370,,0.82,28,308.53,0.386895034,0.122751079,1.909352117,,,185.12,,,,,,0,7.9,3.13,
44,37,Bambara beans,"Bambara groundnut, combined varieties, dried, raw (Ghana)",369,20.801588,5.457452,57.31215814,,,,63.89767,4.46092,3.342100005,1170,,0.88373011,28.32423078,273.905024,0.380761844,0.118679017,1.879084428,,,197.1884826,,,,,,0,9.36,3.36054,
45,40,Pulses; nes,"African locust bean, seeds, dried",445,32.29999924,19.5,33.00000076,6,,,291,33.2,,,,,,384,0.300000012,0.200000003,3,,,,,,,,,0,7,4.1,
46,40,Pulses; nes,"African yam bean, dried, raw",311,18.877705,1.4951625,47.06574667,,,,40.320368,4.1,1.996627,1290,16.68026333,,2.395019333,252.5361,0.69,,,,,,,,,,,0,13.254,2.6271225,
47,43,Cashew nuts; with shell,"Cashew nut, raw",585,17.7,44.4,27,0.3,0,46,44,6.4,4.59,641,3.1,2.1525,14,509,0.6,0.18,1.47,0.4535,,267,,,,,,0,5.3,2.5,
48,48,Kolanuts,"Colanut, raw",161,2.892133349,0.425,35.53286589,,0,,44,2,,,,0.15,,86,0.04,0.025,0.675,,,71,,,,,,0,58.16000076,1.1,
49,51,Nuts; nes,"Dikanut, kernel, dried, raw",704,7.903333333,66.86666667,16.42166667,,,,164,3.4,0.285,,,0.139,2.02,202,0.18,0.09,0.7,,,,,,,,,0,5.343333333,1.265,
50,53,Soyabeans,"Soya bean, dried, raw",410,31.96996,16.975,27.57254,,1,375,231.555,7.767499976,4.73,1740,9.3,1.48,5,468.315,0.704999989,0.275,2,0.82,,245.256,,,,,,0,9.275,4.9075,
51,53,Soyabeans,"Soya bean, combined varieties, dried, raw (Ghana)",413,34.69396,15.885,28.25193711,,1,381,206.25,6.5,4.802468449,1770,9.366602887,1.502675117,5.076605125,536.125,0.715801312,0.279213282,2.03064205,0.832563241,,249.1892872,,,,,,0,7.885,3.9175,
52,54,Groundnuts (Shelled Eq),"Groundnut, shelled, dried, raw",578,22.39953778,45.871,14.57501778,0,0,110,46.67767273,3.9,2.52,727.4866667,8.54,0.86,6,358.72375,0.874000004,0.136,15.46,0.59,,190.9133333,,,,,,0,6.277777778,2.336666667,
53,54,Groundnuts (Shelled Eq),"Groundnut, rose, shelled, dried, raw (Benin)",567,20.4,43.24,20.32,0,0,110,33.76,3.65,3.65,711,7.69,1.12,6.004979253,335.8,0.874000004,0.136,15.46,0.59,,195.1,,,,,,0,6.2,2.15,
54,54,Groundnuts (Shelled Eq),"Groundnut, red, shelled, dried, raw (Benin)",577,21.7,45.07,16.47,0,0,110,43.65,2.27,2.84,791.46,9.39,1.04,6.1,334.99,0.874000004,0.136,15.46,0.59,,192.64,,,,,,0,5.1,2.27,
55,54,Groundnuts (Shelled Eq),"Groundnut, combined varieties, shelled, dried, raw (Ghana)",566,22.399104,44.5,14.8,0,0,108.8917842,51.446,6.2,2.49,720.1574649,8.453962158,0.85,5.939551867,393.86,0.865194726,0.134629842,15.30424531,0.584055934,,191,,,,,,0,7.222,2.6,
56,58,Coconuts - Incl Copra,"Coconut, mature kernel, fresh, raw",389,3.6,36.9,6.2,2.1875,0,27,16.72727273,2.427272727,0.8425,415,9.333333333,0.42,21.66666667,106.2,0.040111111,0.022,0.486666667,0.05,,38,,,,,,0,43.1,0.98,
57,58,Coconuts - Incl Copra,"Coconut, immature kernel, fresh, raw",162,1.641,13.5,6.734,2,0,12.36904762,18.66666667,2.166666667,0.385960097,217.5,,0.192407407,8,111.3333333,0.07,0.05,0.55,0.02,,16.95017637,,,,,,0,74.025,0.8,
58,59,Sesameseed,"Sesame seeds, whole, dried, raw",577,18.19999981,48.90000076,10.04999933,,2.5,97,983,11.80000019,7.75,468,11.8,4.082,11,642.5,0.680000007,0.189999998,3.4,0.79,,351,,,,,,0,5.100000095,5.95,
59,60,Palmkernels,"Palm nut kernel, shelled, raw",609,6.1,55.3,19.6,,,,91,9,2.3738,270.4345,,1.49345,,239.4516667,,,,,,232.0675,,,,,,0,13.5,1.4981,
60,62,Oilcrops; Other,"Melon seeds, slightly salted, raw",593,27.46666667,47.93333333,11.26666667,,,58,111.5,6.133333333,7.122,648,,1.54,99,866.5,0.1,0.12,2.83,0.089,,510,,,,,,0,6.433333333,3.7,
61,62,Oilcrops; Other,"Shea nut, seed kernel, dried, raw",586,6.800000191,46.4,32.54999976,,,,100,3.4,,,,,,82,0.52,,,,,,,,,,,0,6.300000048,2.5,
62,63,Soyabean Oil,Soya oil,900,0,100,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,,0,,,,,,0,0,0,
63,64,Groundnut Oil,Groundnut oil,900,0,100,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,,0,,,,,,0,0,0,
64,66,Rape and Mustard Oil,Vegetable oil,900,0,100,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,0,0,0,
65,67,Cottonseed Oil,Cottonseed oil,900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,0,0,0,
66,69,Palm Oil,"Palm oil, red",900,0,100,0,0,5720,0,0,0.01,0,0,0,0,0,0,0.003333333,0,0,0,,0,,,,,,0,0,0,
67,69,Palm Oil,"Palm oil, refined",900,0,100,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,,0,,,,,,0,0,0,
68,70,Coconut Oil,Coconut oil,900,0,100,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,,0,,,,,,0,0,0,
69,75,Oilcrops Oil; Other,Shea butter,900,0,100,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,,,,,0,0,0,
70,76,Tomatoes,"Tomato, red, ripe, raw",22,1.015,0.179285714,3.301547619,29.63636364,51.9702381,21.25,12.96792,0.6,0.7,254.6,1.4125,0.145666667,7.46,32,0.06,0.041111111,0.557777778,0.085,,13,,,,,,0,93.51666667,0.575,
71,77,Onions,"Onion, raw",37,1.107272732,0.119230769,6.867782213,10.2625,0,16,25.0916,0.3,0.258533333,183.4,1.8,0.044,4.4,39.36363636,0.05,0.041428571,0.19125,0.099333333,,9.8,,,,,,0,89.48571429,0.62,
72,78,Cabbages and other brassicas,"Cabbage, raw",28,1.575,0.1,3.775,54,8.291666667,48.3887468,41,0.55,0.2,317,2.6,0.0195,11.5,36.75,0.046666667,0.036666667,0.333333335,0.1,,12,,,,,,0,91.2,0.75,
73,81,Lettuce and chicory,"Lettuce, raw",18,1.047500012,0.24,2.287499988,5.3,93.30555556,89,27,0.778499997,0.290666667,203.5,1.2,0.049,9.7,28,0.059999999,0.150000006,0.4,0.2,,8.8,,,,,,0,94.475,0.75,
74,82,Spinach,"Spinach, raw",28,2.8,0.6,1.7,36,409,176,133,3.1,0.8,502,2.2,0.08,87,45,0.08,0.17,0.9,0.19,,53,,,,,,0,90.9,1.8,
75,83,Cassava leaves,"Cassava, leaves, raw",97,7.5409465,0.9,12.9,39,285.5875,118,276.1428571,5.5,0.69,605,,0.16,6,105.8,0.25,0.457500006,1.63,0.3,,58,,,,,,0,73.16,1.837241,
76,85,Pumpkins; squash; and gourds,"Pumpkin, squash, raw",29,1,0.1,5.566666667,8,100,8,19.33333333,1.199999992,0.32,280,0.766666667,0.127,8,33,0.05,0.02,0.5,0.1,,14,,,,,,0,91.86666667,0.7,
77,86,Cucumbers and gherkins,"Cucumber, raw",15,0.700000003,0.1,2.48333333,14,2.916666667,6,13,0.45,0.17,134.3333333,0.666666667,0.071,10,26.25,0.02,0.01,0.3,0.04,,12,,,,,,0,95.525,0.525,
78,87,Eggplants (aubergines),"Eggplant, raw",30,1.106666663,0.196,4.607333337,6.25,2.5,26.33333333,12.83333333,0.91399999,0.142,263.75,2.61,0.09,3.625000024,23.5,0.0475,0.045,0.55,0.09,,11.66666667,,,,,,0,90.88,0.6,
79,88,Chillies and peppers; green,"Peppers, chilli, raw",45,1.89,0.313333333,7.641666667,193.1,53.3125,23,16,1.115,0.286666667,331,2.166666667,0.1515,8,42.66666667,0.081,0.088,1.097,0.392,,24,,,,,,0,87.25333333,0.735,
80,88,Chillies and peppers; green,"Pepper, sweet, red, raw",33,1.3,0.3,5.2,161.2,191,45,12,0.4,0.33,267,2.1,0.05,6,39,0.07,0.09,1.16,0.32,,12,,,,,,0,90.3,0.8,
81,88,Chillies and peppers; green,"Pepper, sweet, green, raw",26,0.85,0.2,4.1,112.9,29,26,17,0.3,0.12,239,2,0.066,6,31,0.08,0.09,0.54,0.28,,9,,,,,,0,92.2,0.5,
82,90,Garlic,"Garlic, raw",135,6.804,0.364,25.003,17.75,0,4,32,1.6,0.7875,533,2.25,0.149,10.5,158.25,0.169999998,0.065,0.475,0.79,,21,,,,,,0,64.314,1.265,
83,92,Beans; green,"Beans, green raw",40,3.098333302,0.248,5.025333365,17.5,23.84722222,61.66666667,47.16666667,1.089999992,0.273,242.25,2.495,0.08,2.375,56,0.100000002,0.100000002,0.7,0.202,,25,,,,,,0,87.93333333,1.2,
84,96,Carrots and turnips,"Carrot, raw",35,0.953333331,0.27625,5.726845241,7,713.3333333,31.4,35,0.698249999,0.255333333,266,3.115,0.0615,41.75,41.57142857,0.055571428,0.047571428,0.671666667,0.226666667,,12.33333333,,,,,,0,88.82857143,1.1,
85,97,Okra,"Okra fruit, raw",33,1.701293333,0.235,4.377617333,27.7675,26.08333333,88,83.65416667,0.8150168,0.6,303,3.2,0.09,8,40.3,0.04,0.08,0.7,0.215,,13,,,,,,0,89.828,0.658089333,
86,101,Vegetables; fresh; nes,"Baobab, leaves,  raw",70,3.537253325,0.5,9.2,47,197,118,313.3333333,3.9,0.89768,391,7.2,0.182,6,84.66666667,0.03,0.04,1.85,0.3,,52,,,,,,0,76.7,2.8,
87,101,Vegetables; fresh; nes,"Okra leaves, raw",40,2.702796698,0.273333341,4.342049127,36,56.01388889,118,297,0.625194996,0.88058,199,4.9,0.014,4.2,72.5,0.16,0.41,0.200000003,0.3,,38,,,,,,0,86.18333333,1.5984875,
88,101,Vegetables; fresh; nes,"Cocoyam, leaves, raw",35,3.1525,0.733333333,3.074166667,37,375.6666667,126,63,2.4,0.41,418,,0.27,3,60,0.21,0.42,1.2,0.146,,64,,,,,,0,90.2,1.29,
89,101,Vegetables; fresh; nes,"Cowpea, leaves, raw",42,4.585343302,0.29,3.3,57,150,129,265.4,5.086645762,0.5,475,3.6,0.27,6,61.33333333,0.200000001,0.370000002,1.6,0.24,,60,,,,,,0,86.5825,1.593889333,
90,101,Vegetables; fresh; nes,"Drumstick  leaves, raw",86,8.25,1.2,9.6,164,738,205,434,6.1,0.9,404,,0.16,7,101,0.225,0.73,2.74,1.2,,70,,,,,,0,76.5,2.4,
91,101,Vegetables; fresh; nes,"Eggplant leaves, raw",45,4.376637167,0.74,4.2020245,79,295.7375,118,331.5,4.3,0.730221,437,,0.18,6,44,0.15,0.4,1.35,0.3,,58,,,,,,0,87.11166667,1.7,
92,101,Vegetables; fresh; nes,"Roselle leaves, raw",40,2.808725714,0.243333333,4.093640952,33,215.3166667,117,212.3333333,4.1,0.9,437,5,0.18,6,64.75,0.17,0.45,1.2,0.3,,58,,,,,,0,86.7,1.1543,
93,101,Vegetables; fresh; nes,"Tamarind, leaves, raw",99,4,2.1,13.9,5,20.83333333,117,403,5.2,0.72,292,,0.07,4,81,0.17,0.11,3.5,0.3,,71,,,,,,0,74.3,1.6,
94,101,Vegetables; fresh; nes,"Taro, leaves, raw",46,4.7,0.7,3.3,52,324,126,105,2.2,0.66,649,3.7,0.27,3,56,0.19,0.4,1.16,0.146,,45,,,,,,0,85.7,1.9,
95,101,Vegetables; fresh; nes,"Vernonia, leaves, raw",55,4.3978185,0.593520667,5.5196485,26.7166,241.2316667,113,161.592,2.8,1.013886,437,5.1,0.18,6,67,0.16,0.41,1.41,0.3,,58,,,,,,0,82.75333333,1.635679,
96,101,Vegetables; fresh; nes,"Amaranth leaves, raw",39,3.8,0.272709857,4.6,45,240.7247222,79,380,6.2,0.72,602,,0.15,13,58,0.04,0.33,0.94,0.192,,93,,,,,,0,87.8,2.1,
97,101,Vegetables; fresh; nes,"False sesame, leaves, raw",68,5.273536667,0.766045333,9.10985,28,,118,441.5666667,3.2,0.95028125,403.8695313,,0.49,6,62.69666667,0.16,0.41,1.41,0.3,,58,,,,,,0,80.59,2.442446,
98,101,Vegetables; fresh; nes,"Jute (bush-okra) leaves, raw",59,3.9454905,0.300000006,9.069783731,80,260.545,118,360,4.2,0.444144,437,,0.18,6,122,0.150000006,0.529999971,1.2,0.3,,58,,,,,,0,82.89500076,1.789725,
99,101,Vegetables; fresh; nes,"Parsley, fresh",47,3.545,0.423333333,5.681666667,175,583.3333333,170,217,4.9,0.77,599.5,3.3,0.16,28,58,0.14,0.212,1.3,0.215,,27.33333333,,,,,,0,84.85,2.2,
100,101,Vegetables; fresh; nes,"Pumpkin leaves, raw",27,3.7,0.3,1.3,11,191.6666667,36,39,2.2,0.2,468,,0.133,11,125,0.09,0.08,0.62,0.21,,38,,,,,,0,90.4,1.9,
101,101,Vegetables; fresh; nes,"Sweet potato, leaves, raw",51,4.4,0.2,6.7,11,489,80,37,3.6,0.29,522,2.3,0.037,9,87,0.13,0.31,1.02,0.19,,61,,,,,,0,84.7,1.8,
102,101,Vegetables; fresh; nes,"Turnip, raw ",28,0.9475,0.173333333,4.3825,23.66666667,3,24,40.5,0.25,0.215,262,2.496666667,0.1,44,34.66666667,0.035,0.04025,0.7675,0.08,,14.66666667,,,,,,0,91.3,0.7,
103,102,Vegetables; dried; nes,"Baobab leaves, dried",272,13.7,2.1,35.2,19,129.8733333,364,1240,15.4,3.55,1550,28.6,0.7224697,24,355,0.1,0.15,6.05,1.1,,206,,,,,,0,7.508,12.9,
104,102,Vegetables; dried; nes,"False sesame, leaves, dried",300,17.675,3.4,45.7,12.5,,410,1310,14.2,4.23,1800,,2.19,27,284.47,0.6,1.72,5.95,1.24,,285,,,,,,0,13.6,11.5,
105,102,Vegetables; dried; nes,"Cowpea leaves, dried",282,24.4,1.9,29.8,38,201,673,1060,34,3.35,2850,24.1,1.81,40,364,1.15,2.35,10.16,1.49,,401,,,,,,0,10.3,9.5,
106,102,Vegetables; dried; nes,"Pumpkin leaves, dried",253,34.5,2.3,14.5,9.3,324,238,330,18.8,1.69,3690,,1.13,93,1058,0.63,0.66,4.98,1.65,,322,,,,,,0,19,11.7,
107,102,Vegetables; dried; nes,"Tamarind, leaves, dried",372,14,8,53.3,1.7,16,341,1500,19.4,2.700000048,1090,,0.26,13.60000038,302,0.55,0.37,12.28,1.04,,265,,,,,,0,3.900000095,5.5,
108,103,Vegetables; dehydrated,"Onions, dried",354,9.575,1.08,71.1,54,0.916666667,166,238.5,2.075,1.795,1510,10.65,0.423,21,281.5,0.365,0.1,0.895,1.6,,63.5,,,,,,0,4.215,3.38,
109,103,Vegetables; dehydrated,"Tomato, powder",321,12.91,0.44,58.18,116.7,862,120,166,4.56,1.71,1930,16.5,1.241,134,295,0.913,0.761,9.133,0.457,,178,,,,,,0,3.06,8.91,
110,105,Vegetables; preserved; nes,"Tomatoes, canned, packed in juice",20,1,0.2,3,10.9,22,17,25,0.8,0.2,209,1,0.08,108,19,0.05,0.04,0.66,0.11,,11,,,,,,0,94.1,0.7,
111,110,Watermelons,"Watermelon, fruit, raw",29,0.516666667,0.2,6.170000254,7.2,41.875,3.833333333,7,0.254166669,0.09575,109.25,0.33,0.029,2.5,9,0.035,0.038,0.1375,0.07,,9.55,,,,,,0,92.48333308,0.3,
112,111,Other melons (inc. cantaloupes),"Melon, honeydew, raw",29,0.6,0.1,6,14.2,3,12,7,0.3,0.09,228,0.8,0.03,27,16,0.03,0.01,0.48,0.07,,9,,,,,,0,92,0.6,
113,111,Other melons (inc. cantaloupes),"Melon, cantaloup, raw",33,0.7,0.2,6.7,30.2,158,16,13,0.2,0.18,248,0.9,0.04,13,22,0.04,0.02,0.69,0.08,,12,,,,,,0,90.8,0.7,
114,113,Oranges; Mandarines,"Orange, raw",45,0.733333336,0.275,8.9,46.83333333,7.527777778,33.25,30.8,0.1586,0.095666667,166,1.7,0.051,2.48,18.66666667,0.038428571,0.03275,0.228571429,0.066,,11,,,,,,0,87.81111111,0.5,
