country,iso3c,product,plot_names,tonnes,cumulative_pressure,pressure_per_tonne,million_kcal,tonnes_protein,pressure_per_tonne_protein,pressure_per_mill_kcal
Albania,ALB,vege,vegetables,841226.7423079014,1.3600492691486502e-4,1.6167451660147676e-4,243866.99408406095,11183.201808934227,0.01216153738781777,5.57701247869501e-4
Albania,ALB,whea,wheat,285912.62757892907,5.560482718906116e-5,1.9448188651167875e-4,936172.6756635994,33576.0505504393,0.00165608599812921,5.939590914640407e-5
Albania,ALB,xfru,other fruits,748417.0767285228,1.344701427306017e-4,1.79672734511079e-4,307916.1124113067,3712.90527386708,0.03621696025402442,4.3671031592844946e-4
Albania,ALB,xoil,other oil crops,110598.98827840388,4.520371805761569e-5,4.087172835960055e-4,474380.87753798306,17039.13717680074,0.00265293468727758,9.528992461125562e-5
Albania,ALB,xpul,pulses,24280.857895746827,2.7521326167277895e-5,0.00113345773388421,82984.70121851108,5383.774230396591,0.00511190198353666,3.316433723706511e-4
Andorra,AND,xfru,other fruits,95.8000030517578,2.5138084397247745e-8,2.6240170768748733e-4,39.41433917787083,0.47526485916405337,0.05289279001494722,6.377903301588655e-4
United Arab Emirates,ARE,bana,banana,1307.1545317173004,2.225046882975049e-7,1.7022064560735976e-4,802.9070261171341,10.661152843984006,0.02087060297827568,2.7712385252566497e-4
United Arab Emirates,ARE,barl,barley,138.5890909433365,4.8082161442442566e-8,3.4694044902929216e-4,460.4469381119867,14.974594798716316,0.00321091569346266,1.044249781301583e-4
United Arab Emirates,ARE,maiz,maize,12925.86015510559,1.016029130337749e-6,7.86043727957576e-5,17025.15370233947,536.1644382379545,0.00189499537432362,5.96781179248992e-5
United Arab Emirates,ARE,ocer,other cereals,66.39999961853027,2.0855260312147185e-7,0.00314085247469295,228.7395417585307,7.80497137269527,0.02672048277474372,9.117470530811448e-4
United Arab Emirates,ARE,pota,potato,561.3509217631072,2.0521643304382997e-7,3.655760150874613e-4,397.7933082238304,9.389813324740851,0.0218552196882459,5.158870921186003e-4
United Arab Emirates,ARE,sorg,sorghum,101760.20155715942,9.91096025155964e-6,9.739524981180962e-5,351148.75829908805,10946.521639846977,9.053981326344126e-4,2.822439213388322e-5
United Arab Emirates,ARE,sugc,sugarcane,55.69999933242798,3.891913367337464e-9,6.987277224385228e-5,17.56763349770962,0.09562306089344969,0.04070057296821028,2.2153885256342995e-4
United Arab Emirates,ARE,tnut,tree nuts,670.388044655323,6.139385100241285e-7,9.157957319178956e-4,1757.9504435231647,44.38882913928647,0.01383092372402227,3.492353907279176e-4
United Arab Emirates,ARE,vege,vegetables,282316.46873664856,6.123986665699079e-5,2.1691921456454876e-4,81841.98759819502,3753.092816813982,0.0163171735009148,7.482695429838437e-4
United Arab Emirates,ARE,whea,wheat,82.59999984502792,1.0260805349818107e-7,0.00124222825291394,270.45976779527007,9.700102418517057,0.01057803815579379,3.7938379646858337e-4
United Arab Emirates,ARE,xfru,other fruits,293498.2961193025,2.0718485292608896e-4,7.059150109746175e-4,120751.99397565264,1456.0482455795757,0.14229257413350316,0.00171578825412906
Argentina,ARG,bana,banana,174473.91067779064,4.694686492532255e-5,2.690767046084132e-4,107168.91182964432,1423.009279996761,0.03299125703904714,4.380642121285067e-4
Argentina,ARG,barl,barley,3536643.379055321,6.920004662973014e-4,1.9566588771586656e-4,11750106.765227688,382135.4277485625,0.00181087754771751,5.889312157955461e-5
Argentina,ARG,cass,cassava,194066.57092176375,1.5456898282496695e-5,7.964740248194527e-5,202214.95731670773,1511.14155170936,0.01022862369512127,7.643795734797305e-5
Argentina,ARG,maiz,maize,43383973.11934459,0.00299613200673227,6.906080267222748e-5,57142720.22997698,1799566.396119183,0.0016649188455583,5.2432435744641225e-5
Argentina,ARG,ocer,other cereals,621515.372776553,2.3808362055060907e-4,3.830695602700801e-4,2141041.3009267105,73055.86927830765,0.00325892529789256,1.111999196127412e-4
Argentina,ARG,pota,potato,2229750.746977508,2.493894443887952e-4,1.1184633292615772e-4,1580081.0006134626,37297.42388070001,0.00668650588808748,1.578333289824828e-4
Argentina,ARG,rice,rice,1527933.3889190704,8.956989927669156e-4,5.862159955811777e-4,4351561.7939225035,90197.01411312734,0.00993047277200892,2.05833913244176e-4
Argentina,ARG,sorg,sorghum,2215360.105453536,6.930507728276057e-4,3.128388793864833e-4,7644648.284018799,238310.1346431506,0.00290818841534117,9.065829415284338e-5
Argentina,ARG,soyb,soybean,46281361.502102286,0.01092599160187654,2.360775752325316e-4,163097115.3513476,16875741.990997598,6.474377012699673e-4,6.699071027920708e-5
Argentina,ARG,spis,spices,147012.913062118,1.0572094875722172e-4,7.191269566405435e-4,503118.9978946031,15900.763697444072,0.00664879692377389,2.101311005937583e-4
Argentina,ARG,sugb,sugarbeet,700.5999751091003,5.3441530749755176e-8,7.627966407140257e-5,517.5213390339671,9.144174780273891,0.00584432516152698,1.032644003617551e-4
Argentina,ARG,sugc,sugarcane,21955420.397987485,0.0015458450531973,7.040835589461106e-5,6924681.929312493,37692.002276843275,0.04101254801597585,2.2323697593295568e-4
Argentina,ARG,swpo,sweet potato,335660.90274070203,2.183293540320773e-5,6.504461861640664e-5,313407.20509596914,3367.409976348883,0.00648359883606453,6.96631572223179e-5
Argentina,ARG,tnut,tree nuts,191062.02412172407,1.2039553799854692e-4,6.301385037240258e-4,501019.62993374735,12650.911082559533,0.00951674841541835,2.4030103973065388e-4
Argentina,ARG,vege,vegetables,3335608.255773604,6.067444324013932e-4,1.8189918775718923e-4,966974.4408574136,44343.31245524045,0.01368288471940009,6.27466876852913e-4
Argentina,ARG,whea,wheat,22855084.704630375,0.00409915378423286,1.793541278542009e-4,74835120.02122171,2683978.968943572,0.00152726747551465,5.477580289936638e-5
Argentina,ARG,xfru,other fruits,7473027.298729017,0.00168502722350169,2.2548120810267645e-4,3074576.4431600287,37073.7698697224,0.04545065768663134,5.480518226340927e-4
Argentina,ARG,xmil,millet,4470.493044197559,3.6753322580442178e-6,8.22131299994882e-4,15066.727762240063,397.4106311573054,0.00924819813536751,2.4393699256020695e-4
Argentina,ARG,xoil,other oil crops,6434490.084865399,0.00179979472569848,2.797105445747428e-4,27598797.24472964,991312.4968449124,0.00181556747385588,6.521279567870222e-5
Argentina,ARG,xpul,pulses,568221.6092812642,2.59345553155808e-4,4.564162096613162e-4,1942011.3026717629,125991.30023897604,0.00205844016740751,1.335448217005781e-4
Argentina,ARG,yams,yams,28.699999809265137,2.047786887634368e-9,7.135145997364388e-5,28.215510743060037,0.4345761028625854,0.00471214793944131,7.257663723624239e-5
Armenia,ARM,barl,barley,120361.8032824099,6.644999987027107e-5,5.520854461972181e-4,399888.7892964246,13005.13064288594,0.0051095219029284,1.6617119971576354e-4
Armenia,ARM,maiz,maize,12756.762052066624,3.146721150954293e-6,2.4667083528805936e-4,16802.42800668236,529.1502520766428,0.00594674412155154,1.872777642435269e-4
Armenia,ARM,ocer,other cereals,27606.40166780353,7.954101651291146e-6,2.881252597497255e-4,95100.53770140502,3244.9875897318984,0.00245119632397371,8.36388714884588e-5
Armenia,ARM,pota,potato,612030.8820859343,1.2147092715880266e-4,1.984718920470211e-4,433706.9378196459,10237.54572935146,0.01186523902995037,2.800760526669636e-4
Armenia,ARM,sugb,sugarbeet,67424.32792168856,3.127867921593962e-6,4.63907912471429e-5,49805.20940507284,880.016929578696,0.00355432698674491,6.280202330150985e-5
Armenia,ARM,tnut,tree nuts,6868.756851553917,1.8221868422941645e-5,0.00265286263828356,18011.857833548118,454.8053574548619,0.04006520179294527,0.00101165957400587
Armenia,ARM,vege,vegetables,853295.2604423836,1.3520461617238678e-4,1.584499790872987e-4,247365.5909456286,11343.639734935514,0.01191898009207671,5.465781059343254e-4
Armenia,ARM,whea,wheat,201566.37329755723,7.283959094096256e-5,3.613677705726985e-4,659995.0922478555,23670.877346049292,0.00307718171473351,1.1036383724139614e-4
Armenia,ARM,xfru,other fruits,924836.460213691,5.571282168986985e-4,6.024072804936447e-4,380499.13116631185,4588.1237579477975,0.12142833242752242,0.00146420365058648
Armenia,ARM,xoil,other oil crops,170.27317237854004,6.933599064243744e-8,4.072044331698611e-4,730.3352245029577,26.232680667780635,0.00264311495727529,9.493721282528206e-5
Armenia,ARM,xpul,pulses,5062.164586640894,5.754690338771553e-6,0.00113680427419492,17300.962657291704,1122.4295026394989,0.00512699490278797,3.326225512859637e-4
American Samoa,ASM,bana,banana,860.0999755859375,2.61950726368954e-7,3.045584627420804e-4,528.3080896746469,7.014975718885946,0.03734164405782927,4.958294818659197e-4
American Samoa,ASM,cass,cassava,99.60000228881836,9.596399585946728e-9,9.634939121908104e-5,103.7819657240036,0.7755570745342714,0.01237355689355222,9.24669283242068e-5
American Samoa,ASM,cnut,coconut,6683.5,1.4399016091411995e-6,2.1544125220935136e-4,11297.2509390386,117.88843091244432,0.01221410445449574,1.2745592860697629e-4
American Samoa,ASM,orts,other roots,9780.5,1.5268212628075163e-6,1.5610871252057834e-4,8682.084062439157,148.61531870454616,0.01027364659388111,1.758588435480512e-4
American Samoa,ASM,sugc,sugarcane,29.09999942779541,1.8004794256407953e-8,6.18721464276399e-4,9.17806339062994,0.04995746949072962,0.3604024471205256,0.0019617204076831
American Samoa,ASM,vege,vegetables,1270.8999938964844,2.455725799464212e-7,1.9322730437153755e-4,368.42690050805345,16.89524404766913,0.01453501229420242,6.665435656511004e-4
American Samoa,ASM,xfru,other fruits,54.60000228881836,1.5466434118611797e-8,2.832680122758749e-4,22.46370501847833,0.2708712063832874,0.05709884902541663,6.885077108112542e-4
American Samoa,ASM,yams,yams,908.0999755859376,1.4809883120162577e-7,1.6308648296798738e-4,892.7702016445987,13.750472161060632,0.01077045424091112,1.658868440375905e-4
Antigua and Barbuda,ATG,bana,banana,269.0146732330322,1.74515853387163e-8,6.487224332034475e-5,165.2396606724381,2.1940837743521175,0.00795392844280502,1.0561378102386295e-4
Antigua and Barbuda,ATG,cass,cassava,131.8771448135376,1.3212706858973856e-8,1.00189512577448e-4,137.414347472907,1.0268900630437234,0.01286671994839556,9.615230943463826e-5
Antigua and Barbuda,ATG,maiz,maize,77.32540027797222,2.89538922298227e-8,3.744421900919772e-4,101.84829551226458,3.207456161839101,0.00902705782055678,2.842845045584103e-4
Antigua and Barbuda,ATG,orts,other roots,40.34878143668175,7.274296191472764e-9,1.802853997682215e-4,35.81734187927565,0.613102296667096,0.01186473485912022,2.0309425015377147e-4
Antigua and Barbuda,ATG,swpo,sweet potato,272.3263918161392,2.8302818448470905e-8,1.0392976699658076e-4,254.27165522133544,2.7320268793210363,0.01035964128416801,1.113093727408751e-4
Antigua and Barbuda,ATG,vege,vegetables,2501.002838373184,4.624691898021313e-7,1.8491350057921223e-4,725.0269323541503,33.248134016176444,0.013909628419361,6.378648422073115e-4
Antigua and Barbuda,ATG,xfru,other fruits,10239.09715270996,1.1868377048738375e-6,1.1591233945462856e-4,4212.601620002527,50.79627255983129,0.02336466132383827,2.817350919769921e-4
Antigua and Barbuda,ATG,xoil,other oil crops,102.19999620318411,3.180390428505241e-7,0.00311192812784679,438.35594373797545,15.745168937631265,0.02019915087036027,7.25526931695102e-4
Antigua and Barbuda,ATG,yams,yams,138.98919224739075,1.9606920790070652e-8,1.410679526446326e-4,136.64289453268483,2.1045777668399337,0.00931632040355099,1.4349023311549286e-4
Australia,AUS,bana,banana,352208.04748016596,9.218338582990732e-5,2.617299249390333e-4,216340.38601794155,2872.6089654710468,0.03209047487421985,4.2610345449907054e-4
Australia,AUS,barl,barley,13277276.514360368,0.00398846469138908,3.0039780274781943e-4,44112283.84493106,1434613.8969505858,0.00278016593863126,9.041619122260422e-5
Australia,AUS,maiz,maize,470120.7754285931,4.795332784081024e-4,0.00102002145719028,619214.3783308192,19500.600999624858,0.02459069227750095,7.744220663944414e-4
Australia,AUS,ocer,other cereals,2482951.1866974533,0.0012285602243975,4.947983798391128e-4,8553450.6011575,291857.8771582578,0.00420944685940864,1.4363328692530792e-4
Australia,AUS,pota,potato,1033342.0115398763,4.012412522809218e-4,3.8829472507654646e-4,732263.0485865361,17284.889385229002,0.02321341163014945,5.479468792743604e-4
Australia,AUS,rice,rice,1347684.3914208114,0.00135677851444406,0.00100674796197177,3838211.764009778,79556.5493591441,0.01705426549257597,3.5349235473830206e-4
Australia,AUS,sorg,sorghum,1367884.5448701233,4.654538070284207e-4,3.4027272899162273e-4,4720224.135541356,147145.71651887178,0.00316321683049961,9.860841215647876e-5
Australia,AUS,soyb,soybean,29374.608694419265,1.9343032220608385e-05,6.584949750933455e-4,103517.13491438178,10710.970924894178,0.00180590838647986,1.8685826492982884e-4
Australia,AUS,spis,spices,1356.4523271326907,1.4605471902622045e-6,0.00107674052456347,4642.156401801522,146.71247219944237,0.00995516719448856,3.1462688109676725e-4
Australia,AUS,sugc,sugarcane,33897639.813975334,0.00188296811824939,5.554864965769927e-5,10691226.567799857,58193.82612072814,0.03235683651978843,1.7612274010921924e-4
Australia,AUS,swpo,sweet potato,71998.25513082743,7.622662494065339e-6,1.0587287817203712e-4,67224.90384818641,722.2993224044064,0.01055332914987493,1.1339045588342604e-4
Australia,AUS,tnut,tree nuts,128763.59349682929,2.0591536769046676e-4,0.00159917382000943,337655.2104442279,8525.905550761989,0.02415172986194568,6.098391534357169e-4
Australia,AUS,vege,vegetables,1648479.6233263612,5.845980821364672e-4,3.5462863711766376e-4,477885.1531116486,21914.75779169535,0.02667600014990821,0.00122330245735817
Australia,AUS,whea,wheat,34487598.50226128,0.01107150565398761,3.210286054931218e-4,112923824.45808874,4050039.204216378,0.00273367863759476,9.804401956025465e-5
Australia,AUS,xfru,other fruits,3562259.5705312714,0.00201698916717773,5.662106107772846e-4,1465596.059289059,17672.40855075611,0.11413210380378186,0.00137622447494581
Australia,AUS,xmil,millet,38812.63494378328,3.0227939325297138e-5,7.788169849606879e-4,130808.7046891166,3450.302594678494,0.00876095313260889,2.310850749354766e-4
Australia,AUS,xoil,other oil crops,7847918.623571392,0.00531656296714234,6.774487889277967e-4,33661271.06086223,1209068.5824611054,0.00439723853904157,1.5794302471613673e-4
Australia,AUS,xpul,pulses,4162823.392282322,0.00186986529762113,4.491819905422314e-4,14227283.76885268,923019.3348723252,0.0020258137906502,1.3142812978221265e-4
Austria,AUT,barl,barley,829267.8296666741,2.059237078930607e-4,2.483199040481676e-4,2755150.715296265,89602.64941738125,0.00229818771243962,7.47413587031e-5
Austria,AUT,maiz,maize,2300923.4969154745,3.0073552955542853e-4,1.3070209850896066e-4,3030635.9284598315,95442.26375255236,0.00315096811130892,9.923182350321514e-5
Austria,AUT,ocer,other cereals,805773.0053817034,1.6652828671338235e-4,2.066689819603675e-4,2775785.3775795633,94714.386687131,0.00175821533072344,5.999321419388415e-5
Austria,AUT,pota,potato,716171.6218796968,3.768774213217221e-5,5.2623897653547394e-5,507504.78475881973,11979.525778288664,0.00314601285807793,7.426086071303242e-5
Austria,AUT,sorg,sorghum,13070.07567024231,1.8376389136172604e-6,1.4059894984396766e-4,45101.530581213825,1405.970742681562,0.00130702500260595,4.074449114998979e-5
Austria,AUT,soyb,soybean,185873.00973515213,3.424474073741414e-5,1.8423729613142328e-4,655022.9017808653,67775.55485782605,5.052668445024158e-4,5.228021897297043e-5
Austria,AUT,sugb,sugarbeet,3064367.1786265373,5.9104845639937945e-5,1.9287781846831092e-5,2263596.1488973596,39995.87506113211,0.00147777353413567,2.6111038255975574e-5
Austria,AUT,tnut,tree nuts,8916.663582578301,1.853678880365721e-6,2.0788929213248617e-4,23382.05883101575,590.404705774646,0.00313967497588553,7.927782979943834e-5
Austria,AUT,vege,vegetables,641448.8636260033,2.9446807289709432e-5,4.59067105104085e-5,185952.48862625335,8527.37048320741,0.00345321073450459,1.5835661844190043e-4
Austria,AUT,whea,wheat,1522534.7544811964,6.777515131699987e-4,4.4514682582792167e-4,4985283.255808627,178798.34239622366,0.00379059170284742,1.3595045223966225e-4
Austria,AUT,xfru,other fruits,1169210.0081367493,7.026138735729808e-5,6.009304305328902e-5,481040.0664180082,5800.463592366428,0.01211306410917982,1.4606140374228872e-4
Austria,AUT,xmil,millet,17673.5340539068,2.9325269225028207e-6,1.6592759057459564e-4,59564.420200253255,1571.1131308569022,0.00186652817350166,4.923286271643004e-5
Austria,AUT,xoil,other oil crops,193538.84629588577,1.1934491577945478e-4,6.166457952167291e-4,830126.2893329614,29817.044463138944,0.00400257362620208,1.4376718014237692e-4
Austria,AUT,xpul,pulses,50869.00259922445,1.8948070196375604e-5,3.724875509287947e-4,173855.0178130131,11279.1412270344,0.00167992135349453,1.0898776713338749e-4
Azerbaijan,AZE,barl,barley,908201.8711580188,4.8034032835971984e-4,5.288915863466054e-4,3017400.344542727,98131.49738883684,0.0048948639442076,1.5919012179754796e-4
Azerbaijan,AZE,maiz,maize,254388.83755224943,2.0216409515985643e-4,7.947050550845556e-4,335065.44303558837,10552.04423872199,0.0191587611448776,6.033570437115592e-4
Azerbaijan,AZE,ocer,other cereals,16264.00663948059,1.1539906191832736e-5,7.095364904623081e-4,56027.43143441657,1911.748598731115,0.00603630948101236,2.059688601884397e-4
Azerbaijan,AZE,pota,potato,922494.4677802324,2.714402978651059e-4,2.942459899171684e-4,653712.5208664754,15430.723473930584,0.01759089898303799,4.1522884938064266e-4
Azerbaijan,AZE,rice,rice,16290.208282470703,2.3159154670634708e-5,0.00142166105362541,46394.593174764464,961.6441115926286,0.02408287472616,4.991778801334922e-4
Azerbaijan,AZE,soyb,soybean,12.084210589528084,1.1145523171601461e-8,9.22321163557008e-4,42.585175208398134,4.406309871944748,0.00252944606609846,2.617230789132335e-4
Azerbaijan,AZE,sugb,sugarbeet,385768.9811474383,3.0469576640204095e-5,7.8983998530869e-5,284961.0145220204,5035.025854619873,0.00605152337246626,1.0692542168026832e-4
Azerbaijan,AZE,tnut,tree nuts,65962.95290085673,1.2448552522177736e-4,0.00188720364609633,172973.85183499032,4367.646871364417,0.0285017376377063,7.196782860598563e-4
Azerbaijan,AZE,vege,vegetables,1410707.489377059,5.599932731107025e-4,3.969591693016279e-4,408956.3225515453,18753.833840085244,0.02986020233973434,0.00136932293800182
Azerbaijan,AZE,whea,wheat,2320420.4953913093,7.710904932641671e-4,3.323063620562154e-4,7597825.539326511,272497.7784691444,0.00282971295250937,1.0148831258009096e-4
Azerbaijan,AZE,xfru,other fruits,1509467.3240056634,4.657338127351779e-4,3.085418314980567e-4,621029.8036642978,7488.4838445015985,0.06219333878608043,7.499379417657286e-4
Azerbaijan,AZE,xmil,millet,1466.8932501077652,1.299941657513983e-7,8.861869515170807e-5,4943.812916637329,130.40149410865652,9.968763520691042e-4,2.6294313305006175e-5
