iso3c,system,system_total,rgn_total,system_prop,animal
BHS,mixed,540.2479210898131,1883.1360814232917,0.2868873505315074,sheep
BIH,grassland,6431.834205524867,687046.3727031187,0.009361572174843782,sheep
BIH,mixed,680614.5384975938,687046.3727031187,0.9906384278251562,sheep
BLZ,grassland,480.70442126062574,3940.015041721094,0.12200573250873743,sheep
BLZ,mixed,3459.3106204604683,3940.015041721094,0.8779942674912626,sheep
BOL,grassland,2286806.388256482,8125854.6590603255,0.2814234913378242,sheep
BOL,mixed,5839048.270803844,8125854.6590603255,0.7185765086621758,sheep
BRA,grassland,5847668.1028320175,15961961.44215407,0.36635022105672205,sheep
BRA,mixed,10114293.339322053,15961961.44215407,0.633649778943278,sheep
BRN,grassland,132.57052535009768,847.852998561497,0.15636027185729415,sheep
BRN,mixed,715.2824732113993,847.852998561497,0.8436397281427058,sheep
BTN,grassland,2209.292771861091,5065.767706768256,0.43612200553714797,sheep
BTN,mixed,2856.4749349071653,5065.767706768256,0.563877994462852,sheep
BWA,grassland,191109.91087312216,275736.3040564798,0.6930894048466559,sheep
BWA,mixed,84626.39318335764,275736.3040564798,0.30691059515334396,sheep
CAF,grassland,234445.96673896568,350059.5510469367,0.6697316671914794,sheep
CAF,mixed,115613.58430797105,350059.5510469367,0.33026833280852075,sheep
CAN,grassland,290.99717913980624,481912.78546486824,6.038378476700949e-4,sheep
CAN,mixed,481621.7882857284,481912.78546486824,0.9993961621523298,sheep
CHE,grassland,30808.48978743715,129566.36824457755,0.23778153393387647,sheep
CHE,mixed,98757.8784571404,129566.36824457755,0.7622184660661235,sheep
CHL,grassland,604484.5592371312,2896487.576100501,0.2086957196795368,sheep
CHL,mixed,2292003.0168633703,2896487.576100501,0.7913042803204633,sheep
CHN,grassland,17404192.280314036,130187211.40424368,0.13368588275750345,sheep
CHN,mixed,112783019.12392965,130187211.40424368,0.8663141172424966,sheep
CIV,grassland,379267.181743722,1648096.6306755994,0.23012435963069114,sheep
CIV,mixed,1268829.4489318775,1648096.6306755994,0.7698756403693089,sheep
CMR,grassland,418657.13001543644,3050522.2005787496,0.13724113528366003,sheep
CMR,mixed,2631865.070563313,3050522.2005787496,0.8627588647163399,sheep
COD,grassland,193537.54542336444,417132.1577558744,0.4639717696774456,sheep
COD,mixed,223594.61233250995,417132.1577558744,0.5360282303225544,sheep
COG,grassland,28094.03020370902,35682.44574032372,0.7873347698238283,sheep
COG,mixed,7588.415536614698,35682.44574032372,0.21266523017617162,sheep
COL,grassland,783372.9931450272,1652241.0208732507,0.4741275535762906,sheep
COL,mixed,868868.0277282235,1652241.0208732507,0.5258724464237094,sheep
CPV,grassland,3611.3613872802175,20370.000878260355,0.1772882293360331,sheep
CPV,mixed,16758.63949098014,20370.000878260355,0.822711770663967,sheep
CUB,grassland,5015.299132339131,2091797.228544042,0.0023976029148054375,sheep
CUB,mixed,2086781.9294117028,2091797.228544042,0.9976023970851945,sheep
CUW,grassland,0,4924.827216778205,0,sheep
CUW,mixed,4924.827216778205,4924.827216778205,1,sheep
CYP,grassland,114415.93458559696,305103.46887360077,0.3750069935553488,sheep
CYP,mixed,190687.5342880038,305103.46887360077,0.6249930064446513,sheep
DEU,grassland,0,1486528.382358946,0,sheep
DEU,mixed,1486528.382358946,1486528.382358946,1,sheep
DMA,grassland,6610.493233654152,6610.493233654152,1,sheep
DMA,mixed,0,6610.493233654152,0,sheep
DNK,grassland,0,51227.09570979575,0,sheep
DNK,mixed,51227.09570979575,51227.09570979575,1,sheep
DOM,grassland,4207.2932637647045,152349.9294267189,0.027615984330261432,sheep
DOM,mixed,148142.6361629542,152349.9294267189,0.9723840156697385,sheep
DZA,grassland,12285259.81083528,22050579.218015388,0.5571400047758467,sheep
DZA,mixed,9765319.40718011,22050579.218015388,0.44285999522415337,sheep
ECU,grassland,41017.301832652796,623839.601618959,0.06574975638963387,sheep
ECU,mixed,582822.2997863062,623839.601618959,0.9342502436103661,sheep
EGY,grassland,1429304.8002841515,5464251.032030061,0.2615737805430108,sheep
EGY,mixed,4034946.23174591,5464251.032030061,0.7384262194569893,sheep
ERI,grassland,1094970.1402299122,2245242.3159370665,0.4876846175834341,sheep
ERI,mixed,1150272.1757071542,2245242.3159370665,0.5123153824165658,sheep
ESP,grassland,375410.7528171714,14602110.211827103,0.02570934935918401,sheep
ESP,mixed,14226699.459009932,14602110.211827103,0.974290650640816,sheep
EST,grassland,0,41563.99648778835,0,sheep
EST,mixed,41563.99648778835,41563.99648778835,1,sheep
ETH,grassland,9314000.16889604,24807647.94838205,0.37544874017383406,sheep
ETH,mixed,15493647.77948601,24807647.94838205,0.6245512598261659,sheep
FJI,grassland,2078.7837951861816,3294.861723320001,0.6309168547114435,sheep
FJI,mixed,1216.0779281338193,3294.861723320001,0.3690831452885564,sheep
FRA,grassland,33590.66068896978,5409666.571408414,0.0062093772777985475,sheep
FRA,mixed,5376075.910719444,5409666.571408414,0.9937906227222014,sheep
GAB,grassland,9287.420804392626,29511.04943295348,0.3147099470485735,sheep
GAB,mixed,20223.628628560855,29511.04943295348,0.6852900529514264,sheep
GBR,grassland,2363236.1770836953,29304208.448528253,0.08064494153577399,sheep
GBR,mixed,26940972.27144456,29304208.448528253,0.919355058464226,sheep
GEO,grassland,101960.45721348525,502024.89440706145,0.20309840876299595,sheep
GEO,mixed,400064.4371935762,502024.89440706145,0.796901591237004,sheep
GHA,grassland,834436.8100144805,3630868.722662624,0.22981740011865898,sheep
GHA,mixed,2796431.9126481432,3630868.722662624,0.770182599881341,sheep
GIN,grassland,946031.9614718105,1582276.5388407526,0.5978929335354466,sheep
GIN,mixed,636244.5773689421,1582276.5388407526,0.40210706646455346,sheep
GLP,grassland,389.4945252355279,782.793332518586,0.49757005975300644,sheep
GLP,mixed,393.2988072830581,782.793332518586,0.5024299402469936,sheep
GMB,grassland,25858.05884944291,215697.52118106722,0.1198811127168048,sheep
GMB,mixed,189839.46233162432,215697.52118106722,0.8801188872831953,sheep
GNB,grassland,262260.54225543764,451138.02777170227,0.5813310475084894,sheep
GNB,mixed,188877.48551626463,451138.02777170227,0.41866895249151065,sheep
GNQ,grassland,640.9046630270853,10831.336226511834,0.05917133857024442,sheep
GNQ,mixed,10190.431563484748,10831.336226511834,0.9408286614297555,sheep
GRC,grassland,1009093.6009204228,7361560.425787225,0.1370760467285729,sheep
GRC,mixed,6352466.824866802,7361560.425787225,0.8629239532714271,sheep
GRL,grassland,0,0,0,sheep
GRL,mixed,0,0,1,sheep
GUF,grassland,6.492271014428376e-4,7.753715412624112,8.37310975311019e-5,sheep
GUF,mixed,7.75306618552267,7.753715412624112,0.9999162689024689,sheep
GUM,grassland,0,0,0,sheep
GUM,mixed,0,0,1,sheep
GUY,grassland,38026.60642232501,51930.142780402035,0.7322646229402608,sheep
GUY,mixed,13903.53635807703,51930.142780402035,0.26773537705973915,sheep
HKG,grassland,0,2.6051357553615686,0,sheep
HKG,mixed,2.6051357553615686,2.6051357553615686,1,sheep
HND,grassland,424.9379821881262,7113.767807369594,0.05973458702825619,sheep
HND,mixed,6688.829825181468,7113.767807369594,0.9402654129717437,sheep
HRV,grassland,51497.40208556302,462220.5020146319,0.11141306337799105,sheep
HRV,mixed,410723.0999290688,462220.5020146319,0.8885869366220089,sheep
HTI,grassland,925.0679009396449,108027.48561777717,0.008563264206784557,sheep
HTI,mixed,107102.41771683753,108027.48561777717,0.9914367357932155,sheep
IDN,grassland,46459.116367745446,8861734.176783046,0.005242666439878573,sheep
IDN,mixed,8815275.0604153,8861734.176783046,0.9947573335601213,sheep
IND,grassland,3466191.8713198737,64619205.089494035,0.05364027407207175,sheep
IND,mixed,61153013.21817416,64619205.089494035,0.9463597259279283,sheep
IRL,grassland,1550380.0579836462,4445362.122749986,0.34876350118908905,sheep
IRL,mixed,2894982.0647663395,4445362.122749986,0.6512364988109108,sheep
IRN,grassland,26065343.898694832,48503832.02322924,0.5373873117120258,sheep
IRN,mixed,22438488.124534406,48503832.02322924,0.46261268828797414,sheep
IRQ,grassland,3156391.973016316,7927686.054036551,0.39814795282025217,sheep
IRQ,mixed,4771294.081020235,7927686.054036551,0.6018520471797478,sheep
ISL,grassland,1847.7775764599494,452812.2376926018,0.004080670579655005,sheep
ISL,mixed,450964.4601161419,452812.2376926018,0.9959193294203451,sheep
ISR,grassland,147231.151935296,503437.24370073003,0.29245184733058416,sheep
ISR,mixed,356206.0917654341,503437.24370073003,0.707548152669416,sheep
ITA,grassland,1035434.9593412827,6629963.532873782,0.15617506102518028,sheep
ITA,mixed,5594528.573532499,6629963.532873782,0.8438249389748197,sheep
JOR,grassland,1543218.2902968468,2157233.5859735305,0.7153691191955057,sheep
JOR,mixed,614015.2956766839,2157233.5859735305,0.28463088080449434,sheep
JPN,grassland,72.79307054180556,6240.545749745277,0.011664535997476948,sheep
JPN,mixed,6167.752679203471,6240.545749745277,0.988335464002523,sheep
KEN,grassland,11040742.766277391,16518522.170855537,0.6683856250625817,sheep
KEN,mixed,5477779.404578146,16518522.170855537,0.33161437493741835,sheep
KGZ,grassland,121522.62010111805,3343661.4407401653,0.03634417606413446,sheep
KGZ,mixed,3222138.8206390473,3343661.4407401653,0.9636558239358656,sheep
KHM,grassland,5622.8141315917555,37596.72937804686,0.14955593809909906,sheep
KHM,mixed,31973.915246455108,37596.72937804686,0.850444061900901,sheep
KOR,grassland,0,1147.912047510783,0,sheep
KOR,mixed,1147.912047510783,1147.912047510783,1,sheep
KWT,grassland,443503.3248350138,458006.74859723815,0.9683336024924418,sheep
KWT,mixed,14503.423762224364,458006.74859723815,0.031666397507558085,sheep
LAO,grassland,8051.727006587852,17913.643305632577,0.44947456356106813,sheep
LAO,mixed,9861.916299044726,17913.643305632577,0.5505254364389319,sheep
LBN,grassland,41474.507070355095,252604.87623381318,0.1641872781266738,sheep
LBN,mixed,211130.3691634581,252604.87623381318,0.8358127218733262,sheep
LBR,grassland,493.9800647605767,234263.38367069376,0.0021086524791897017,sheep
LBR,mixed,233769.40360593318,234263.38367069376,0.9978913475208103,sheep
LBY,grassland,3008050.647966921,6571121.852034823,0.4577682039232682,sheep
LBY,mixed,3563071.204067902,6571121.852034823,0.5422317960767318,sheep
LKA,grassland,4.269281149978069,6475.160326278546,6.593321145503966e-4,sheep
LKA,mixed,6470.891045128567,6475.160326278546,0.9993406678854496,sheep
MAR,grassland,4578630.21461045,17282826.106681284,0.26492369860970943,sheep
MAR,mixed,12704195.892070834,17282826.106681284,0.7350763013902906,sheep
MDG,grassland,583918.5212389899,712029.9723299469,0.8200757607552065,sheep
MDG,mixed,128111.4510909571,712029.9723299469,0.17992423924479353,sheep
MEX,grassland,772397.399257721,3940480.4532309277,0.19601604637434691,sheep
MEX,mixed,3168083.053973207,3940480.4532309277,0.8039839536256531,sheep
MKD,grassland,13183.04861248498,480686.061383003,0.027425485512426656,sheep
MKD,mixed,467503.012770518,480686.061383003,0.9725745144875733,sheep
MLI,grassland,7781136.553817544,11846319.484059867,0.6568400053947272,sheep
MLI,mixed,4065182.9302423215,11846319.484059867,0.34315999460527274,sheep
MMR,grassland,22789.45891425095,595534.8454556068,0.03826721322547658,sheep
MMR,mixed,572745.3865413559,595534.8454556068,0.9617327867745235,sheep
MNE,grassland,220.64637730477384,131524.25231302134,0.0016776098204279936,sheep
MNE,mixed,131303.60593571656,131524.25231302134,0.998322390179572,sheep
MNP,grassland,0,0,0,sheep
MNP,mixed,0,0,1,sheep
MOZ,grassland,94154.305463855,187873.33524865157,0.5011584285723206,sheep
MOZ,mixed,93719.02978479658,187873.33524865157,0.49884157142767943,sheep
MRT,grassland,8035592.524251625,8863045.985312888,0.9066400577823412,sheep
MRT,mixed,827453.4610612638,8863045.985312888,0.09335994221765877,sheep
MWI,grassland,23175.70898082223,194463.487149774,0.11917768893536558,sheep
MWI,mixed,171287.77816895177,194463.487149774,0.8808223110646344,sheep
MYS,grassland,135.4348722150486,104080.47849764313,0.0013012514370609421,sheep
MYS,mixed,103945.04362542808,104080.47849764313,0.998698748562939,sheep
NAM,grassland,2769725.971397869,2798807.3125901083,0.9896093807310634,sheep
NAM,mixed,29081.341192239568,2798807.3125901083,0.010390619268936646,sheep
NCL,grassland,827.1475297574317,871.0337689403311,0.9496159153091276,sheep
NCL,mixed,43.8862391828994,871.0337689403311,0.050384084690872376,sheep
NER,grassland,4119572.5876984457,10912844.545407377,0.3774975965759679,sheep
NER,mixed,6793271.9577089315,10912844.545407377,0.6225024034240321,sheep
NGA,grassland,1275844.7282795343,35127160.44756636,0.036320747593132766,sheep
NGA,mixed,33851315.71928683,35127160.44756636,0.9636792524068674,sheep
NIC,grassland,2.876834820182417,5754.7441218804925,4.999066438495873e-4,sheep
NIC,mixed,5751.86728706031,5754.7441218804925,0.9995000933561505,sheep
NOR,grassland,674.7901498916533,912467.5179820844,7.39522379255699e-4,sheep
NOR,mixed,911792.7278321928,912467.5179820844,0.9992604776207443,sheep
NPL,grassland,64603.20696937709,319201.1318792172,0.20239028160408387,sheep
NPL,mixed,254597.92490984013,319201.1318792172,0.7976097183959161,sheep
NZL,grassland,7701093.635812866,28966646.755006082,0.2658607225388263,sheep
NZL,mixed,21265553.11919322,28966646.755006082,0.7341392774611738,sheep
OMN,grassland,366347.4565852677,388496.549646419,0.9429876711097954,sheep
OMN,mixed,22149.093061151314,388496.549646419,0.057012328890204536,sheep
PAK,grassland,10280804.244704207,26248346.868872464,0.391674351762551,sheep
PAK,mixed,15967542.624168254,26248346.868872464,0.608325648237449,sheep
PAN,grassland,133.47567007472028,14962.395640899977,0.008920741923830843,sheep
PAN,mixed,14828.919970825256,14962.395640899977,0.9910792580761691,sheep
PER,grassland,1688973.3147988818,12450255.99080713,0.1356577178851556,sheep
PER,mixed,10761282.676008247,12450255.99080713,0.8643422821148444,sheep
PHL,grassland,257.53882218330267,25107.44228464424,0.010257469449240312,sheep
PHL,mixed,24849.903462460938,25107.44228464424,0.9897425305507597,sheep
PNG,grassland,0.001586875137822993,1612.797755802868,9.839269258116182e-7,sheep
PNG,mixed,1612.7961689277304,1612.797755802868,0.9999990160730743,sheep
POL,grassland,174.7434466103491,152516.10518011855,0.001145737667533409,sheep
POL,mixed,152341.3617335082,152516.10518011855,0.9988542623324667,sheep
PRI,grassland,78.76350652613402,4392.0013441895535,0.017933397636668548,sheep
PRI,mixed,4313.23783766342,4392.0013441895535,0.9820666023633315,sheep
PRK,grassland,0,13213.784197979216,0,sheep
PRK,mixed,13213.784197979216,13213.784197979216,1,sheep
PRT,grassland,84735.56201146456,1260025.6042839289,0.06724907948169806,sheep
PRT,mixed,1175290.0422724644,1260025.6042839289,0.932750920518302,sheep
PRY,grassland,40286.5239555797,197057.70821338025,0.2044402338829405,sheep
PRY,mixed,156771.18425780055,197057.70821338025,0.7955597661170595,sheep
PSE,grassland,419946.78129113675,785353.606953131,0.5347231840194485,sheep
PSE,mixed,365406.8256619942,785353.606953131,0.4652768159805514,sheep
QAT,grassland,154214.35135409428,197129.90586687444,0.7822981027456999,sheep
QAT,mixed,42915.554512780174,197129.90586687444,0.21770189725430023,sheep
RUS,grassland,97379.2485707864,16254457.722814674,0.005990925703667455,sheep
RUS,mixed,16157078.474243887,16254457.722814674,0.9940090742963326,sheep
RWA,grassland,677.4244876830148,702459.0081615071,9.643615923667728e-4,sheep
RWA,mixed,701781.5836738241,702459.0081615071,0.9990356384076332,sheep
SAU,grassland,7235797.518742036,8702496.96301017,0.8314622285417258,sheep
SAU,mixed,1466699.444268134,8702496.96301017,0.16853777145827428,sheep
SDN,grassland,14452246.916786253,36966070.50839345,0.3909597833371213,sheep
SDN,mixed,22513823.591607198,36966070.50839345,0.6090402166628787,sheep
SEN,grassland,883133.6600558072,5538876.969483287,0.1594427290805474,sheep
SEN,mixed,4655743.30942748,5538876.969483287,0.8405572709194526,sheep
SJM,grassland,173.48414890585076,20690.999438820476,0.008384522430577211,sheep
SJM,mixed,20517.515289914627,20690.999438820476,0.9916154775694229,sheep
SLB,grassland,0,0,0,sheep
SLB,mixed,0,0,1,sheep
SLE,grassland,65890.01450799592,625694.1031574659,0.10530707285795475,sheep
SLE,mixed,559804.08864947,625694.1031574659,0.8946929271420453,sheep
SLV,grassland,0.21371714540383738,2729.21304613031,7.830724160829516e-5,sheep
SLV,mixed,2728.9993289849062,2729.21304613031,0.9999216927583917,sheep
SOM,grassland,11160801.625449248,12077010.221736897,0.9241361413573531,sheep
SOM,mixed,916208.596287649,12077010.221736897,0.07586385864264684,sheep
SPM,grassland,0,0,0,sheep
SPM,mixed,0,0,1,sheep
SSD,grassland,9170003.653535945,13468992.411845982,0.6808232845592017,sheep
SSD,mixed,4298988.758310037,13468992.411845982,0.3191767154407983,sheep
SUR,grassland,468.38885215470094,1636.1279857285647,0.2862788585247066,sheep
SUR,mixed,1167.7391335738637,1636.1279857285647,0.7137211414752934,sheep
SWZ,grassland,6622.6589297770515,22615.58456378576,0.2928360711215879,sheep
SWZ,mixed,15992.925634008709,22615.58456378576,0.7071639288784122,sheep
SYR,grassland,5516030.136725886,15414610.165478611,0.35784428393000606,sheep
SYR,mixed,9898580.028752726,15414610.165478611,0.642155716069994,sheep
TCA,grassland,140.32599540639214,582.3849003184046,0.2409506072868173,sheep
TCA,mixed,442.0589049120124,582.3849003184046,0.7590493927131826,sheep
TCD,grassland,1620716.9811638677,2851837.9957168913,0.5683061182290104,sheep
TCD,mixed,1231121.0145530233,2851837.9957168913,0.4316938817709895,sheep
TGO,grassland,299916.5599531268,2085656.8124731868,0.14379957342909336,sheep
TGO,mixed,1785740.25252006,2085656.8124731868,0.8562004265709067,sheep
THA,grassland,397.89475400759,41124.84858452822,0.00967528799989999,sheep
THA,mixed,40726.95383052063,41124.84858452822,0.9903247120001,sheep
TJK,grassland,1455434.4178577994,2477599.254022505,0.5874373813661873,sheep
TJK,mixed,1022164.8361647056,2477599.254022505,0.41256261863381266,sheep
TKM,grassland,3497454.0209001116,11869861.61778689,0.2946499406243461,sheep
TKM,mixed,8372407.596886778,11869861.61778689,0.7053500593756539,sheep
TTO,grassland,843.1889226871702,9939.14540678353,0.08483515314220964,sheep
TTO,mixed,9095.95648409636,9939.14540678353,0.9151648468577904,sheep
TUN,grassland,663432.4100052681,6895225.365356074,0.09621620394578764,sheep
TUN,mixed,6231792.955350806,6895225.365356074,0.9037837960542124,sheep
TUR,grassland,809988.1500050563,20553894.2409125,0.03940801390292142,sheep
TUR,mixed,19743906.090907443,20553894.2409125,0.9605919860970785,sheep
TWN,grassland,0,388.14479147498116,0,sheep
TWN,mixed,388.14479147498116,388.14479147498116,1,sheep
TZA,grassland,599220.3519390532,3173674.962020455,0.18880961633121113,sheep
TZA,mixed,2574454.6100814017,3173674.962020455,0.8111903836687888,sheep
UGA,grassland,119556.71792936703,1772015.018424814,0.06746935928096355,sheep
UGA,mixed,1652458.3004954471,1772015.018424814,0.9325306407190365,sheep
UKR,grassland,0,893067.0777962732,0,sheep
UKR,mixed,893067.0777962732,893067.0777962732,1,sheep
URY,grassland,4284090.540131673,7327773.891160734,0.5846373815244816,sheep
URY,mixed,3043683.3510290603,7327773.891160734,0.4153626184755183,sheep
USA,grassland,1127151.671971547,3949921.4936591256,0.2853605252106864,sheep
USA,mixed,2822769.8216875787,3949921.4936591256,0.7146394747893137,sheep
UZB,grassland,2878527.8785841297,9520119.26575498,0.3023625858279468,sheep
UZB,mixed,6641591.387170849,9520119.26575498,0.6976374141720532,sheep
VEN,grassland,180522.82060188387,479873.2362151895,0.37618855768178755,sheep
VEN,mixed,299350.41561330564,479873.2362151895,0.6238114423182125,sheep
VIR,grassland,0,0,0,sheep
VIR,mixed,0,0,1,sheep
VNM,grassland,6023.780685236592,336362.00685887446,0.01790862393018114,sheep
VNM,mixed,330338.22617363784,336362.00685887446,0.9820913760698188,sheep
VUT,grassland,179.2149831735779,3304.042833368462,0.05424111980741749,sheep
VUT,mixed,3124.8278501948844,3304.042833368462,0.9457588801925826,sheep
XMI,grassland,0,6728.128931047474,0,sheep
XMI,mixed,6728.128931047474,6728.128931047474,1,sheep
YEM,grassland,7431282.379003749,9208711.96659572,0.8069839089288996,sheep
YEM,mixed,1777429.5875919717,9208711.96659572,0.1930160910711004,sheep
ZAF,grassland,11424330.4577919,22315710.941202052,0.5119411381467069,sheep
ZAF,mixed,10891380.483410152,22315710.941202052,0.488058861853293,sheep
ZMB,grassland,151214.18490147073,207724.06244010275,0.7279569979769356,sheep
ZMB,mixed,56509.87753863202,207724.06244010275,0.27204300202306436,sheep
ZWE,grassland,157412.63365412745,360467.9852407286,0.4366896370810955,sheep
ZWE,mixed,203055.35158660114,360467.9852407286,0.5633103629189046,sheep
AIA,grassland,0,0,1,sheep
AIA,mixed,0,0,0,sheep
AND,grassland,1104.3167159516331,1104.3167159516331,0,sheep
AND,mixed,1104.3167159516331,1104.3167159516331,1,sheep
ATG,grassland,4655.245506040649,4655.245506040649,0,sheep
ATG,mixed,4655.245506040649,4655.245506040649,1,sheep
BEL,grassland,93710.11322104862,93710.11322104862,0,sheep
BEL,mixed,93710.11322104862,93710.11322104862,1,sheep
BLR,grassland,36853.884692489824,36853.884692489824,0,sheep
BLR,mixed,36853.884692489824,36853.884692489824,1,sheep
BMU,grassland,0,0,1,sheep
BMU,mixed,0,0,0,sheep
BRB,grassland,11087.87061080159,11087.87061080159,0,sheep
BRB,mixed,11087.87061080159,11087.87061080159,1,sheep
COM,grassland,9036.17421668832,9036.17421668832,0,sheep
COM,mixed,9036.17421668832,9036.17421668832,1,sheep
CRI,grassland,368.6739762061844,368.6739762061844,0,sheep
CRI,mixed,368.6739762061844,368.6739762061844,1,sheep
CXR,grassland,279.70508881822616,279.70508881822616,0,sheep
CXR,mixed,279.70508881822616,279.70508881822616,1,sheep
CZE,grassland,92981.82850384881,92981.82850384881,0,sheep
CZE,mixed,92981.82850384881,92981.82850384881,1,sheep
DJI,grassland,460551.7034683641,460551.7034683641,1,sheep
DJI,mixed,460551.7034683641,460551.7034683641,0,sheep
ESH,grassland,34856.544372256656,34856.544372256656,1,sheep
ESH,mixed,34856.544372256656,34856.544372256656,0,sheep
FIN,grassland,7955.929620653111,7955.929620653111,0,sheep
FIN,mixed,7955.929620653111,7955.929620653111,1,sheep
FLK,grassland,598766.7430235712,598766.7430235712,0,sheep
FLK,mixed,598766.7430235712,598766.7430235712,1,sheep
FRO,grassland,54930.49866483234,54930.49866483234,0,sheep
FRO,mixed,54930.49866483234,54930.49866483234,1,sheep
GGY,grassland,924.5123533986074,924.5123533986074,0,sheep
GGY,mixed,924.5123533986074,924.5123533986074,1,sheep
GRD,grassland,2753.366494532107,2753.366494532107,0,sheep
GRD,mixed,2753.366494532107,2753.366494532107,1,sheep
GTM,grassland,165256.4046040072,165256.4046040072,0,sheep
GTM,mixed,165256.4046040072,165256.4046040072,1,sheep
HUN,grassland,814826.7627878129,814826.7627878129,0,sheep
HUN,mixed,814826.7627878129,814826.7627878129,1,sheep
IMN,grassland,21703.4093697192,21703.4093697192,0,sheep
IMN,mixed,21703.4093697192,21703.4093697192,1,sheep
JAM,grassland,735.2906122266595,735.2906122266595,0,sheep
JAM,mixed,735.2906122266595,735.2906122266595,1,sheep
JEY,grassland,1972.7557917942897,1972.7557917942897,0,sheep
JEY,mixed,1972.7557917942897,1972.7557917942897,1,sheep
KAZ,grassland,13725829.311507782,13725829.311507782,0,sheep
KAZ,mixed,13725829.311507782,13725829.311507782,1,sheep
KNA,grassland,7000.000964087663,7000.000964087663,0,sheep
KNA,mixed,7000.000964087663,7000.000964087663,1,sheep
LCA,grassland,4712.452569542461,4712.452569542461,0,sheep
LCA,mixed,4712.452569542461,4712.452569542461,1,sheep
LSO,grassland,1531630.606018461,1531630.606018461,0,sheep
LSO,mixed,1531630.606018461,1531630.606018461,1,sheep
LTU,grassland,41746.11638019926,41746.11638019926,0,sheep
LTU,mixed,41746.11638019926,41746.11638019926,1,sheep
LUX,grassland,5723.728624124897,5723.728624124897,0,sheep
LUX,mixed,5723.728624124897,5723.728624124897,1,sheep
LVA,grassland,47306.890556465085,47306.890556465085,0,sheep
LVA,mixed,47306.890556465085,47306.890556465085,1,sheep
MAF,grassland,1141.8923506774804,1141.8923506774804,1,sheep
MAF,mixed,1141.8923506774804,1141.8923506774804,0,sheep
MDA,grassland,745266.3657778054,745266.3657778054,0,sheep
MDA,mixed,745266.3657778054,745266.3657778054,1,sheep
MLT,grassland,12378.999818140706,12378.999818140706,0,sheep
MLT,mixed,12378.999818140706,12378.999818140706,1,sheep
MNG,grassland,14088508.166164462,14088508.166164462,0,sheep
MNG,mixed,14088508.166164462,14088508.166164462,1,sheep
MTQ,grassland,9431.010655647033,9431.010655647033,0,sheep
MTQ,mixed,9431.010655647033,9431.010655647033,1,sheep
MUS,grassland,12461.917077249967,12461.917077249967,0,sheep
MUS,mixed,12461.917077249967,12461.917077249967,1,sheep
MYT,grassland,391.09746320595906,391.09746320595906,0,sheep
MYT,mixed,391.09746320595906,391.09746320595906,1,sheep
NLD,grassland,439262.37221320235,439262.37221320235,0,sheep
NLD,mixed,439262.37221320235,439262.37221320235,1,sheep
PLW,grassland,156.77300834349782,156.77300834349782,0,sheep
PLW,mixed,156.77300834349782,156.77300834349782,1,sheep
