iso3c,system,system_total,rgn_total,system_prop,animal
DNK,grassland,0,765.9650286004309,0,goats
DNK,mixed,765.9650286004309,765.9650286004309,1,goats
DOM,grassland,2751.9719773615498,144648.6876477635,0.01902521220284365,goats
DOM,mixed,141896.71567040196,144648.6876477635,0.9809747877971564,goats
DZA,grassland,2462260.336106586,3867531.256289025,0.6366491110065843,goats
DZA,mixed,1405270.920182439,3867531.256289025,0.3633508889934157,goats
ECU,grassland,34087.96385501295,99350.63422240212,0.3431076622893527,goats
ECU,mixed,65262.67036738916,99350.63422240212,0.6568923377106473,goats
EGY,grassland,1109019.7086392785,4116462.1399343815,0.26941088510945393,goats
EGY,mixed,3007442.431295103,4116462.1399343815,0.730589114890546,goats
ERI,grassland,974045.5424986997,1742858.6280376487,0.5588781137087492,goats
ERI,mixed,768813.0855389489,1742858.6280376487,0.4411218862912507,goats
ESP,grassland,236101.85953465983,2172580.883164134,0.10867344979617168,goats
ESP,mixed,1936479.023629474,2172580.883164134,0.8913265502038283,goats
EST,grassland,0,1896.5292085164165,0,goats
EST,mixed,1896.5292085164165,1896.5292085164165,1,goats
ETH,grassland,10617262.454738118,22564866.949940793,0.470521828393319,goats
ETH,mixed,11947604.495202677,22564866.949940793,0.5294781716066811,goats
FJI,grassland,83349.62609187794,177548.8958694653,0.46944604011030816,goats
FJI,mixed,94199.26977758735,177548.8958694653,0.5305539598896918,goats
FRA,grassland,12015.429064849674,1083484.6890738993,0.011089615927217,goats
FRA,mixed,1071469.2600090497,1083484.6890738993,0.9889103840727831,goats
GAB,grassland,7041.997751970541,27811.669008759483,0.2532029900741524,goats
GAB,mixed,20769.67125678894,27811.669008759483,0.7467970099258475,goats
GBR,grassland,2769.3096980914315,80622.25411560119,0.034349197110274586,goats
GBR,mixed,77852.94441750976,80622.25411560119,0.9656508028897255,goats
GEO,grassland,6416.154408367199,53238.33528160565,0.12051756266285886,goats
GEO,mixed,46822.18087323845,53238.33528160565,0.8794824373371412,goats
GHA,grassland,1038859.2264903603,4654461.694463672,0.2231964284346886,goats
GHA,mixed,3615602.467973312,4654461.694463672,0.7768035715653114,goats
GIN,grassland,1096340.227755656,1887848.0923258467,0.5807354056781944,goats
GIN,mixed,791507.8645701905,1887848.0923258467,0.4192645943218055,goats
GLP,grassland,1836.1847343059571,5551.803028217642,0.3307366498727258,goats
GLP,mixed,3715.618293911685,5551.803028217642,0.6692633501272742,goats
GMB,grassland,51614.777704871725,330187.04801283235,0.15631981331643807,goats
GMB,mixed,278572.27030796063,330187.04801283235,0.8436801866835619,goats
GNB,grassland,238596.89130292716,608454.3729195616,0.39213604490680515,goats
GNB,mixed,369857.4816166344,608454.3729195616,0.6078639550931948,goats
GNQ,grassland,19.643580310986778,4148.259304912292,0.004735379075200341,goats
GNQ,mixed,4128.6157246013045,4148.259304912292,0.9952646209247996,goats
GRC,grassland,813149.3962675094,3758077.5475018,0.21637376716934817,goats
GRC,mixed,2944928.1512342906,3758077.5475018,0.7836262328306518,goats
GRL,grassland,0,0,0,goats
GRL,mixed,0,0,1,goats
GUF,grassland,0.35829360322884135,1.8755498582531802,0.19103389955335187,goats
GUF,mixed,1.517256255024339,1.8755498582531802,0.8089661004466482,goats
GUM,grassland,0,700.0000475908257,0,goats
GUM,mixed,700.0000475908257,700.0000475908257,1,goats
GUY,grassland,14214.269401998836,24191.41197093057,0.5875750212132845,goats
GUY,mixed,9977.142568931735,24191.41197093057,0.41242497878671547,goats
HKG,grassland,0,116.66740082997917,0,goats
HKG,mixed,116.66740082997917,116.66740082997917,1,goats
HND,grassland,1237.312019084201,11594.996698549621,0.10671085566061198,goats
HND,mixed,10357.68467946542,11594.996698549621,0.893289144339388,goats
HRV,grassland,4450.241635990707,55831.812603779974,0.07970799134845594,goats
HRV,mixed,51381.57096778927,55831.812603779974,0.920292008651544,goats
HTI,grassland,6062.498275001706,1647717.5086340471,0.0036793311008921055,goats
HTI,mixed,1641655.0103590454,1647717.5086340471,0.9963206688991079,goats
IDN,grassland,123759.30723763921,15205172.899035955,0.008139289704853395,goats
IDN,mixed,15081413.591798315,15205172.899035955,0.9918607102951466,goats
IND,grassland,4497840.639230402,122166457.12320368,0.03681731258437309,goats
IND,mixed,117668616.48397328,122166457.12320368,0.963182687415627,goats
IRL,grassland,3062.772840418622,9494.014584308261,0.32260039346061076,goats
IRL,mixed,6431.241743889639,9494.014584308261,0.6773996065393892,goats
IRN,grassland,16545953.813620118,22168715.093438976,0.7463650348646971,goats
IRN,mixed,5622761.279818858,22168715.093438976,0.2536349651353029,goats
IRQ,grassland,480250.51142203173,1508150.6299574396,0.31843670113746164,goats
IRQ,mixed,1027900.1185354079,1508150.6299574396,0.6815632988625384,goats
ISL,grassland,4.806098392575809e-7,728.9999988964285,6.59272757181256e-10,goats
ISL,mixed,728.9999984158186,728.9999988964285,0.9999999993407273,goats
ISR,grassland,11129.549846005222,111375.98336232943,0.09992773585485179,goats
ISR,mixed,100246.4335163242,111375.98336232943,0.9000722641451483,goats
ITA,grassland,171142.26451645794,592037.0139455518,0.2890735891256243,goats
ITA,mixed,420894.74942909385,592037.0139455518,0.7109264108743757,goats
JOR,grassland,480525.8096962553,749473.2049128322,0.6411514201526965,goats
JOR,mixed,268947.39521657693,749473.2049128322,0.3588485798473035,goats
JPN,grassland,3.9554400101809932,8831.573171352135,4.4787490670537085e-4,goats
JPN,mixed,8827.617731341954,8831.573171352135,0.9995521250932947,goats
KEN,grassland,18716176.12055088,26607151.54403152,0.7034265238643805,goats
KEN,mixed,7890975.423480641,26607151.54403152,0.2965734761356194,goats
KGZ,grassland,126934.317207519,852692.4186833815,0.14886295975694813,goats
KGZ,mixed,725758.1014758626,852692.4186833815,0.8511370402430519,goats
KHM,grassland,73918.81541241937,413703.43337822513,0.1786758567817823,goats
KHM,mixed,339784.61796580575,413703.43337822513,0.8213241432182177,goats
KOR,grassland,0,62910.383895706735,0,goats
KOR,mixed,62910.383895706735,62910.383895706735,1,goats
KWT,grassland,170672.97888536818,174925.45804931293,0.9756897640208211,goats
KWT,mixed,4252.4791639447485,174925.45804931293,0.024310235979178856,goats
LAO,grassland,133300.43841862728,331551.5458518327,0.40205042047428124,goats
LAO,mixed,198251.10743320547,331551.5458518327,0.5979495795257188,goats
LBN,grassland,41573.437816171056,391271.92767624435,0.10625203311434792,goats
LBN,mixed,349698.4898600733,391271.92767624435,0.8937479668856522,goats
LBR,grassland,1376.166553231576,281069.3550017873,0.004896181418364962,goats
LBR,mixed,279693.1884485557,281069.3550017873,0.995103818581635,goats
LBY,grassland,1605226.638045363,2535081.373654208,0.6332051723181964,goats
LBY,mixed,929854.7356088451,2535081.373654208,0.36679482768180355,goats
LKA,grassland,318.13902936646804,307998.7418567594,0.0010329231458822794,goats
LKA,mixed,307680.6028273929,307998.7418567594,0.9989670768541177,goats
MAR,grassland,2268496.3595907846,5011754.700175937,0.452635153813723,goats
MAR,mixed,2743258.340585153,5011754.700175937,0.5473648461862771,goats
MDG,grassland,949282.8714017204,1209194.1658068283,0.7850541279847447,goats
MDG,mixed,259911.29440510788,1209194.1658068283,0.21494587201525528,goats
MEX,grassland,1888912.023358046,4627456.426672652,0.4081966093662946,goats
MEX,mixed,2738544.403314606,4627456.426672652,0.5918033906337054,goats
MKD,grassland,1975.8659528719886,42373.842673698935,0.046629378602436516,goats
MKD,mixed,40397.97672082695,42373.842673698935,0.9533706213975636,goats
MLI,grassland,10999428.898869347,16496779.780862797,0.6667621829824818,goats
MLI,mixed,5497350.881993449,16496779.780862797,0.3332378170175181,goats
MMR,grassland,148549.05550716483,3267707.2971701846,0.04545971900108906,goats
MMR,mixed,3119158.2416630196,3267707.2971701846,0.9545402809989109,goats
MNE,grassland,236.22982168413023,26114.843622248274,0.009045806480835162,goats
MNE,mixed,25878.613800564144,26114.843622248274,0.9909541935191648,goats
MNP,grassland,0,0,0,goats
MNP,mixed,0,0,1,goats
MOZ,grassland,1788943.5928997989,3195763.0982502024,0.5597860473072335,goats
MOZ,mixed,1406819.5053504035,3195763.0982502024,0.4402139526927665,goats
MRT,grassland,4960046.153890493,5502773.107170324,0.9013721004464755,goats
MRT,mixed,542726.9532798304,5502773.107170324,0.09862789955352447,goats
MWI,grassland,464834.3542660285,3628033.457941698,0.1281229513604718,goats
MWI,mixed,3163199.1036756695,3628033.457941698,0.8718770486395282,goats
MYS,grassland,855.1097764763293,413200.60587999586,0.002069478515538952,goats
MYS,mixed,412345.4961035195,413200.60587999586,0.997930521484461,goats
NAM,grassland,1706578.0814580352,2094755.573577308,0.8146907939925588,goats
NAM,mixed,388177.492119273,2094755.573577308,0.1853092060074412,goats
NCL,grassland,3188.3549778244387,6068.134885076897,0.5254258578967028,goats
NCL,mixed,2879.779907252459,6068.134885076897,0.4745741421032973,goats
NER,grassland,4843802.635578143,12709748.023550374,0.3811092577604904,goats
NER,mixed,7865945.387972231,12709748.023550374,0.6188907422395096,goats
NGA,grassland,3496216.2069720826,54803503.10715161,0.0637954876741418,goats
NGA,mixed,51307286.90017953,54803503.10715161,0.9362045123258581,goats
NIC,grassland,98.51637535274514,5275.39489871148,0.018674692083583706,goats
NIC,mixed,5176.878523358735,5275.39489871148,0.9813253079164164,goats
NOR,grassland,46.195833478881816,39033.73887641413,0.0011834847188260341,goats
NOR,mixed,38987.54304293525,39033.73887641413,0.998816515281174,goats
NPL,grassland,124393.56068015003,4886533.578564234,0.02545640149201624,goats
NPL,mixed,4762140.017884084,4886533.578564234,0.9745435985079838,goats
NZL,grassland,20197.12920155674,83531.59796531554,0.24179028886701184,goats
NZL,mixed,63334.4687637588,83531.59796531554,0.7582097111329882,goats
OMN,grassland,1647572.73009712,1719987.3724249583,0.957898154667413,goats
OMN,mixed,72414.64232783823,1719987.3724249583,0.04210184533258696,goats
PAK,grassland,15526541.628398415,55494120.45999791,0.2797871468129761,goats
PAK,mixed,39967578.83159949,55494120.45999791,0.7202128531870239,goats
PAN,grassland,23.724518026140093,3115.5858412224015,0.00761478554442004,goats
PAN,mixed,3091.8613231962613,3115.5858412224015,0.9923852144555799,goats
PER,grassland,856697.15415682,1662426.7663363437,0.5153292593121617,goats
PER,mixed,805729.6121795238,1662426.7663363437,0.48467074068783844,goats
PHL,grassland,14957.187317740743,3880885.2985593015,0.0038540658038240115,goats
PHL,mixed,3865928.111241561,3880885.2985593015,0.996145934196176,goats
PNG,grassland,185.21215524166806,1025.2183750645984,0.1806562969864815,goats
PNG,mixed,840.0062198229302,1025.2183750645984,0.8193437030135184,goats
POL,grassland,28.263365330775592,84453.63982721465,3.3466130516813917e-4,goats
POL,mixed,84425.37646188388,84453.63982721465,0.9996653386948319,goats
PRI,grassland,760.6753048616138,2457.348157134871,0.3095512952257112,goats
PRI,mixed,1696.6728522732574,2457.348157134871,0.6904487047742889,goats
PRK,grassland,0,216602.53126323948,0,goats
PRK,mixed,216602.53126323948,216602.53126323948,1,goats
PRT,grassland,16997.04248118927,142995.1752487179,0.11886444736072777,goats
PRT,mixed,125998.13276752863,142995.1752487179,0.8811355526392723,goats
PRY,grassland,18650.307131154113,50534.291047936975,0.3690624078106167,goats
PRY,mixed,31883.983916782865,50534.291047936975,0.6309375921893834,goats
PSE,grassland,238478.17112469146,387673.2206750568,0.6151525522176347,goats
PSE,mixed,149195.04955036537,387673.2206750568,0.38484744778236546,goats
QAT,grassland,125580.0828496749,148486.21682799736,0.845735621341499,goats
QAT,mixed,22906.13397832246,148486.21682799736,0.15426437865850096,goats
RUS,grassland,13658.698224789969,1649502.548475087,0.008280495375661593,goats
RUS,mixed,1635843.850250297,1649502.548475087,0.9917195046243384,goats
RWA,grassland,7794.677190535315,2601275.328060161,0.0029964829583602787,goats
RWA,mixed,2593480.6508696256,2601275.328060161,0.9970035170416397,goats
SAU,grassland,2742789.0888744723,3372270.3599935337,0.813336060303223,goats
SAU,mixed,629481.2711190613,3372270.3599935337,0.18666393969677694,goats
SDN,grassland,13687132.66516907,29853315.10061562,0.4584794894315379,goats
SDN,mixed,16166182.43544655,29853315.10061562,0.5415205105684621,goats
SEN,grassland,778719.6700905849,4690127.800644052,0.1660337848328249,goats
SEN,mixed,3911408.1305534677,4690127.800644052,0.8339662151671752,goats
SJM,grassland,3.741388358897203e-4,84.83530444641485,4.410178502112176e-6,goats
SJM,mixed,84.83493030757896,84.83530444641485,0.9999955898214978,goats
SLB,grassland,7441.502813946873,8657.951034263093,0.8594992954450503,goats
SLB,mixed,1216.4482203162206,8657.951034263093,0.14050070455494978,goats
SLE,grassland,71192.50970610348,740085.5585173044,0.09619497217150318,goats
SLE,mixed,668893.0488112009,740085.5585173044,0.9038050278284968,goats
SLV,grassland,9.508093324605973,7982.0026344679845,0.0011911914540779533,goats
SLV,mixed,7972.494541143378,7982.0026344679845,0.998808808545922,goats
SOM,grassland,9321791.325403737,11579142.275827384,0.8050502449446456,goats
SOM,mixed,2257350.9504236467,11579142.275827384,0.19494975505535433,goats
SPM,grassland,0,0,0,goats
SPM,mixed,0,0,1,goats
SSD,grassland,8372102.587359353,12275545.436992748,0.6820147121226691,goats
SSD,mixed,3903442.8496333947,12275545.436992748,0.31798528787733094,goats
SUR,grassland,291.43443954807657,1038.512152856235,0.2806268937215036,goats
SUR,mixed,747.0777133081584,1038.512152856235,0.7193731062784964,goats
SWZ,grassland,55978.79770189428,148672.42933188775,0.37652440303461,goats
SWZ,mixed,92693.63162999346,148672.42933188775,0.6234755969653899,goats
SYR,grassland,749878.5955585954,2043685.5127168458,0.36692465200368213,goats
SYR,mixed,1293806.9171582505,2043685.5127168458,0.6330753479963178,goats
TCA,grassland,260.94316611506645,1169.965172572784,0.22303498619642292,goats
TCA,mixed,909.0220064577177,1169.965172572784,0.7769650138035772,goats
TCD,grassland,3307570.8295095824,6345684.738442324,0.5212315086301454,goats
TCD,mixed,3038113.9089327417,6345684.738442324,0.47876849136985455,goats
TGO,grassland,331881.83556154254,1902537.9738757443,0.17444163539372168,goats
TGO,mixed,1570656.1383142017,1902537.9738757443,0.8255583646062783,goats
THA,grassland,7830.830038687182,351064.58944740205,0.0223059524488454,goats
THA,mixed,343233.7594087149,351064.58944740205,0.9776940475511546,goats
TJK,grassland,858378.058359399,1491518.715498764,0.575506059320454,goats
TJK,mixed,633140.6571393651,1491518.715498764,0.42449394067954604,goats
TKM,grassland,756471.6330486496,2509347.470771372,0.3014614922245546,goats
TKM,mixed,1752875.8377227222,2509347.470771372,0.6985385077754455,goats
TTO,grassland,155.51489814656324,2607.7654334637655,0.0596353092770313,goats
TTO,mixed,2452.2505353172023,2607.7654334637655,0.9403646907229687,goats
TUN,grassland,316863.2814394646,1192837.7084286124,0.26563821649877684,goats
TUN,mixed,875974.4269891479,1192837.7084286124,0.7343617835012232,goats
TUR,grassland,211704.46810961963,4489881.1359978635,0.047151463857755094,goats
TUR,mixed,4278176.667888244,4489881.1359978635,0.9528485361422449,goats
TWN,grassland,4437.371598816721,140403.22611648802,0.03160448460874523,goats
TWN,mixed,135965.8545176713,140403.22611648802,0.9683955153912549,goats
TZA,grassland,1806273.2179008618,10040269.286462046,0.17990286578631695,goats
TZA,mixed,8233996.068561184,10040269.286462046,0.820097134213683,goats
UGA,grassland,716145.2094438849,12582875.30969264,0.05691427371073409,goats
UGA,mixed,11866730.100248754,12582875.30969264,0.9430857262892658,goats
UKR,grassland,0,474977.6235798016,0,goats
UKR,mixed,474977.6235798016,474977.6235798016,1,goats
URY,grassland,6033.252119787187,14043.9567541418,0.4295977426737575,goats
URY,mixed,8010.704634354613,14043.9567541418,0.5704022573262425,goats
USA,grassland,608340.728316944,1854003.0420940956,0.328122831788789,goats
USA,mixed,1245662.3137771518,1854003.0420940956,0.6718771682112111,goats
UZB,grassland,556467.6659045303,1764863.4725370398,0.3153035203933326,goats
UZB,mixed,1208395.8066325095,1764863.4725370398,0.6846964796066674,goats
VEN,grassland,943189.0875201545,1229834.8478435169,0.7669233711941176,goats
VEN,mixed,286645.7603233623,1229834.8478435169,0.23307662880588245,goats
VIR,grassland,4100.000335916025,4100.000335916025,1,goats
VIR,mixed,0,4100.000335916025,0,goats
VNM,grassland,19587.90401136269,1259516.7989270636,0.015551919615561231,goats
VNM,mixed,1239928.894915701,1259516.7989270636,0.9844480803844388,goats
VUT,grassland,124.99735025601358,5996.821487673894,0.020843933826100728,goats
VUT,mixed,5871.824137417881,5996.821487673894,0.9791560661738993,goats
XMI,grassland,0,3791.7259796190574,0,goats
XMI,mixed,3791.7259796190574,3791.7259796190574,1,goats
YEM,grassland,7603362.9804812595,9016084.980158087,0.843310926773002,goats
YEM,mixed,1412721.999676827,9016084.980158087,0.156689073226998,goats
ZAF,grassland,1849169.9774011986,4989145.275275007,0.37063863154381094,goats
ZAF,mixed,3139975.297873808,4989145.275275007,0.629361368456189,goats
ZMB,grassland,1255373.772020799,1870766.5736809014,0.6710477884746135,goats
ZMB,mixed,615392.8016601022,1870766.5736809014,0.3289522115253864,goats
ZWE,grassland,1084198.8220030908,2556231.201357835,0.42413957760439636,goats
ZWE,mixed,1472032.3793547445,2556231.201357835,0.5758604223956038,goats
AIA,grassland,0,0,1,goats
AIA,mixed,0,0,0,goats
AND,grassland,123.76583143351054,123.76583143351054,0,goats
AND,mixed,123.76583143351054,123.76583143351054,1,goats
ATG,grassland,9245.226610385394,9245.226610385394,0,goats
ATG,mixed,9245.226610385394,9245.226610385394,1,goats
BEL,grassland,16275.023582584887,16275.023582584887,0,goats
BEL,mixed,16275.023582584887,16275.023582584887,1,goats
BLR,grassland,48484.82075567777,48484.82075567777,0,goats
BLR,mixed,48484.82075567777,48484.82075567777,1,goats
BMU,grassland,0,0,1,goats
BMU,mixed,0,0,0,goats
BRB,grassland,4515.591032241947,4515.591032241947,0,goats
BRB,mixed,4515.591032241947,4515.591032241947,1,goats
COM,grassland,26549.104591556752,26549.104591556752,0,goats
COM,mixed,26549.104591556752,26549.104591556752,1,goats
CRI,grassland,1425.7517301642376,1425.7517301642376,0,goats
CRI,mixed,1425.7517301642376,1425.7517301642376,1,goats
CXR,grassland,1488.994121402409,1488.994121402409,0,goats
CXR,mixed,1488.994121402409,1488.994121402409,1,goats
CZE,grassland,11281.274643327508,11281.274643327508,0,goats
CZE,mixed,11281.274643327508,11281.274643327508,1,goats
DJI,grassland,509992.7975441533,509992.7975441533,1,goats
DJI,mixed,509992.7975441533,509992.7975441533,0,goats
ESH,grassland,173681.2014158969,173681.2014158969,1,goats
ESH,mixed,173681.2014158969,173681.2014158969,0,goats
FIN,grassland,1017.2915379689522,1017.2915379689522,0,goats
FIN,mixed,1017.2915379689522,1017.2915379689522,1,goats
FLK,grassland,17.00000018842548,17.00000018842548,0,goats
FLK,mixed,17.00000018842548,17.00000018842548,1,goats
FRO,grassland,1014.1108861551537,1014.1108861551537,0,goats
FRO,mixed,1014.1108861551537,1014.1108861551537,1,goats
GGY,grassland,159.91174959099536,159.91174959099536,0,goats
GGY,mixed,159.91174959099536,159.91174959099536,1,goats
GRD,grassland,1646.0277254692087,1646.0277254692087,0,goats
GRD,mixed,1646.0277254692087,1646.0277254692087,1,goats
GTM,grassland,48738.149548407186,48738.149548407186,0,goats
GTM,mixed,48738.149548407186,48738.149548407186,1,goats
HUN,grassland,39950.30743404465,39950.30743404465,0,goats
HUN,mixed,39950.30743404465,39950.30743404465,1,goats
IMN,grassland,187.3434067311384,187.3434067311384,0,goats
IMN,mixed,187.3434067311384,187.3434067311384,1,goats
JAM,grassland,370219.50673815043,370219.50673815043,0,goats
JAM,mixed,370219.50673815043,370219.50673815043,1,goats
JEY,grassland,389.9748342691597,389.9748342691597,0,goats
JEY,mixed,389.9748342691597,389.9748342691597,1,goats
KAZ,grassland,2555457.0712250224,2555457.0712250224,0,goats
KAZ,mixed,2555457.0712250224,2555457.0712250224,1,goats
KNA,grassland,9000.000798540279,9000.000798540279,0,goats
KNA,mixed,9000.000798540279,9000.000798540279,1,goats
LCA,grassland,5419.825527940512,5419.825527940512,0,goats
LCA,mixed,5419.825527940512,5419.825527940512,1,goats
LSO,grassland,773753.8505115025,773753.8505115025,0,goats
LSO,mixed,773753.8505115025,773753.8505115025,1,goats
LTU,grassland,11311.416723279415,11311.416723279415,0,goats
LTU,mixed,11311.416723279415,11311.416723279415,1,goats
LUX,grassland,3273.679691189601,3273.679691189601,0,goats
LUX,mixed,3273.679691189601,3273.679691189601,1,goats
LVA,grassland,7712.948601895479,7712.948601895479,0,goats
LVA,mixed,7712.948601895479,7712.948601895479,1,goats
MAF,grassland,4214.252598303784,4214.252598303784,1,goats
MAF,mixed,4214.252598303784,4214.252598303784,0,goats
MDA,grassland,102868.16226086348,102868.16226086348,0,goats
MDA,mixed,102868.16226086348,102868.16226086348,1,goats
MLT,grassland,5110.000179842283,5110.000179842283,0,goats
MLT,mixed,5110.000179842283,5110.000179842283,1,goats
MNG,grassland,13575648.767156834,13575648.767156834,0,goats
MNG,mixed,13575648.767156834,13575648.767156834,1,goats
MTQ,grassland,3904.2334196166375,3904.2334196166375,0,goats
MTQ,mixed,3904.2334196166375,3904.2334196166375,1,goats
MUS,grassland,22640.483402381906,22640.483402381906,0,goats
MUS,mixed,22640.483402381906,22640.483402381906,1,goats
MYT,grassland,3430.539115399541,3430.539115399541,0,goats
MYT,mixed,3430.539115399541,3430.539115399541,1,goats
NLD,grassland,83242.20622678283,83242.20622678283,0,goats
NLD,mixed,83242.20622678283,83242.20622678283,1,goats
PLW,grassland,157.45249587290076,157.45249587290076,0,goats
PLW,mixed,157.45249587290076,157.45249587290076,1,goats
REU,grassland,21680.47382184354,21680.47382184354,0,goats
REU,mixed,21680.47382184354,21680.47382184354,1,goats
ROU,grassland,485470.01678173343,485470.01678173343,0,goats
ROU,mixed,485470.01678173343,485470.01678173343,1,goats
SGP,grassland,1.2874531539324117,1.2874531539324117,0,goats
SGP,mixed,1.2874531539324117,1.2874531539324117,1,goats
SMR,grassland,57.59968588621276,57.59968588621276,0,goats
SMR,mixed,57.59968588621276,57.59968588621276,1,goats
SRB,grassland,96568.304922908,96568.304922908,0,goats
