Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value
"RFN","Fertilizers by Nutrient","1","Armenia","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2017","2017","tonnes","210"
"RFN","Fertilizers by Nutrient","10","Australia","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2017","2017","tonnes","1493809"
"RFN","Fertilizers by Nutrient","10","Australia","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2017","2017","tonnes","979986.65"
"RFN","Fertilizers by Nutrient","10","Australia","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2017","2017","tonnes","273126.19"
"RFN","Fertilizers by Nutrient","11","Austria","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2017","2017","tonnes","114347"
"RFN","Fertilizers by Nutrient","11","Austria","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2017","2017","tonnes","31234"
"RFN","Fertilizers by Nutrient","11","Austria","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2017","2017","tonnes","33661"
"RFN","Fertilizers by Nutrient","52","Azerbaijan","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2017","2017","tonnes","71689"
"RFN","Fertilizers by Nutrient","52","Azerbaijan","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2017","2017","tonnes","1329"
"RFN","Fertilizers by Nutrient","52","Azerbaijan","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2017","2017","tonnes","3795"
"RFN","Fertilizers by Nutrient","12","Bahamas","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2017","2017","tonnes","662.96"
"RFN","Fertilizers by Nutrient","12","Bahamas","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2017","2017","tonnes","403.54"
"RFN","Fertilizers by Nutrient","12","Bahamas","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2017","2017","tonnes","452.54"
"RFN","Fertilizers by Nutrient","13","Bahrain","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2017","2017","tonnes","156.39"
"RFN","Fertilizers by Nutrient","13","Bahrain","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2017","2017","tonnes","70.75"
"RFN","Fertilizers by Nutrient","13","Bahrain","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2017","2017","tonnes","111.63"
"RFN","Fertilizers by Nutrient","16","Bangladesh","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2017","2017","tonnes","1240440"
"RFN","Fertilizers by Nutrient","16","Bangladesh","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2017","2017","tonnes","642160"
"RFN","Fertilizers by Nutrient","16","Bangladesh","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2017","2017","tonnes","473400"
"RFN","Fertilizers by Nutrient","14","Barbados","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2017","2017","tonnes","541.96"
"RFN","Fertilizers by Nutrient","14","Barbados","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2017","2017","tonnes","164.81"
"RFN","Fertilizers by Nutrient","14","Barbados","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2017","2017","tonnes","328.21"
"RFN","Fertilizers by Nutrient","57","Belarus","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2017","2017","tonnes","406846"
"RFN","Fertilizers by Nutrient","57","Belarus","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2017","2017","tonnes","77536"
"RFN","Fertilizers by Nutrient","57","Belarus","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2017","2017","tonnes","331408"
"RFN","Fertilizers by Nutrient","255","Belgium","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2017","2017","tonnes","170448.15"
"RFN","Fertilizers by Nutrient","255","Belgium","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2017","2017","tonnes","18646.69"
"RFN","Fertilizers by Nutrient","255","Belgium","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2017","2017","tonnes","60318.01"
"RFN","Fertilizers by Nutrient","23","Belize","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2017","2017","tonnes","13578.74"
"RFN","Fertilizers by Nutrient","23","Belize","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2017","2017","tonnes","10189.08"
"RFN","Fertilizers by Nutrient","23","Belize","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2017","2017","tonnes","6241.29"
"RFN","Fertilizers by Nutrient","53","Benin","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2017","2017","tonnes","45.91"
"RFN","Fertilizers by Nutrient","53","Benin","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2017","2017","tonnes","0"
"RFN","Fertilizers by Nutrient","53","Benin","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2017","2017","tonnes","0"
"RFN","Fertilizers by Nutrient","17","Bermuda","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2017","2017","tonnes","24.08"
"RFN","Fertilizers by Nutrient","17","Bermuda","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2017","2017","tonnes","15.15"
"RFN","Fertilizers by Nutrient","17","Bermuda","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2017","2017","tonnes","15.21"
"RFN","Fertilizers by Nutrient","18","Bhutan","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2017","2017","tonnes","1273.7"
"RFN","Fertilizers by Nutrient","18","Bhutan","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2017","2017","tonnes","1593"
"RFN","Fertilizers by Nutrient","18","Bhutan","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2017","2017","tonnes","14.6"
"RFN","Fertilizers by Nutrient","19","Bolivia (Plurinational State of)","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2017","2017","tonnes","14217.05"
"RFN","Fertilizers by Nutrient","19","Bolivia (Plurinational State of)","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2017","2017","tonnes","15733.66"
"RFN","Fertilizers by Nutrient","19","Bolivia (Plurinational State of)","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2017","2017","tonnes","2460.75"
"RFN","Fertilizers by Nutrient","80","Bosnia and Herzegovina","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2017","2017","tonnes","89163.38"
"RFN","Fertilizers by Nutrient","80","Bosnia and Herzegovina","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2017","2017","tonnes","10948.31"
"RFN","Fertilizers by Nutrient","80","Bosnia and Herzegovina","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2017","2017","tonnes","12755.78"
"RFN","Fertilizers by Nutrient","20","Botswana","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2017","2017","tonnes","21156"
"RFN","Fertilizers by Nutrient","20","Botswana","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2017","2017","tonnes","1123"
"RFN","Fertilizers by Nutrient","20","Botswana","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2017","2017","tonnes","974"
"RFN","Fertilizers by Nutrient","21","Brazil","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2017","2017","tonnes","5172706.71"
"RFN","Fertilizers by Nutrient","21","Brazil","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2017","2017","tonnes","5154052.06"
"RFN","Fertilizers by Nutrient","21","Brazil","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2017","2017","tonnes","6256100.34"
"RFN","Fertilizers by Nutrient","26","Brunei Darussalam","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2017","2017","tonnes","243"
"RFN","Fertilizers by Nutrient","26","Brunei Darussalam","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2017","2017","tonnes","232"
"RFN","Fertilizers by Nutrient","26","Brunei Darussalam","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2017","2017","tonnes","234"
"RFN","Fertilizers by Nutrient","27","Bulgaria","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2017","2017","tonnes","334565"
"RFN","Fertilizers by Nutrient","27","Bulgaria","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2017","2017","tonnes","69560"
"RFN","Fertilizers by Nutrient","27","Bulgaria","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2017","2017","tonnes","37129"
"RFN","Fertilizers by Nutrient","233","Burkina Faso","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2017","2017","tonnes","58292.15"
"RFN","Fertilizers by Nutrient","233","Burkina Faso","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2017","2017","tonnes","25222.34"
"RFN","Fertilizers by Nutrient","233","Burkina Faso","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2017","2017","tonnes","25530.23"
"RFN","Fertilizers by Nutrient","29","Burundi","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2017","2017","tonnes","10147.51"
"RFN","Fertilizers by Nutrient","29","Burundi","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2017","2017","tonnes","6541.2"
"RFN","Fertilizers by Nutrient","29","Burundi","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2017","2017","tonnes","4613.24"
"RFN","Fertilizers by Nutrient","115","Cambodia","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2017","2017","tonnes","114968.2"
"RFN","Fertilizers by Nutrient","115","Cambodia","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2017","2017","tonnes","2249.75"
"RFN","Fertilizers by Nutrient","115","Cambodia","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2017","2017","tonnes","2168.69"
"RFN","Fertilizers by Nutrient","32","Cameroon","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2017","2017","tonnes","46470.08"
"RFN","Fertilizers by Nutrient","32","Cameroon","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2017","2017","tonnes","9930.39"
"RFN","Fertilizers by Nutrient","32","Cameroon","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2017","2017","tonnes","24375.49"
"RFN","Fertilizers by Nutrient","33","Canada","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2017","2017","tonnes","2471000"
"RFN","Fertilizers by Nutrient","33","Canada","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2017","2017","tonnes","1023000"
"RFN","Fertilizers by Nutrient","33","Canada","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2017","2017","tonnes","427000"
"RFN","Fertilizers by Nutrient","37","Central African Republic","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2017","2017","tonnes","86.18"
"RFN","Fertilizers by Nutrient","37","Central African Republic","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2017","2017","tonnes","67.7"
"RFN","Fertilizers by Nutrient","37","Central African Republic","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2017","2017","tonnes","182.3"
"RFN","Fertilizers by Nutrient","40","Chile","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2017","2017","tonnes","263680.38"
"RFN","Fertilizers by Nutrient","40","Chile","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2017","2017","tonnes","79115.61"
"RFN","Fertilizers by Nutrient","40","Chile","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2017","2017","tonnes","30328.18"
"RFN","Fertilizers by Nutrient","351","China","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2017","2017","tonnes","29707894.01"
"RFN","Fertilizers by Nutrient","351","China","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2017","2017","tonnes","10032194.44"
"RFN","Fertilizers by Nutrient","351","China","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2017","2017","tonnes","10621556.6"
"RFN","Fertilizers by Nutrient","96","China, Hong Kong SAR","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2017","2017","tonnes","8166.25"
"RFN","Fertilizers by Nutrient","96","China, Hong Kong SAR","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2017","2017","tonnes","285.75"
"RFN","Fertilizers by Nutrient","96","China, Hong Kong SAR","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2017","2017","tonnes","252.17"
"RFN","Fertilizers by Nutrient","128","China, Macao SAR","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2017","2017","tonnes","0"
"RFN","Fertilizers by Nutrient","128","China, Macao SAR","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2017","2017","tonnes","0"
"RFN","Fertilizers by Nutrient","128","China, Macao SAR","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2017","2017","tonnes","0"
"RFN","Fertilizers by Nutrient","41","China, mainland","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2017","2017","tonnes","29544991"
"RFN","Fertilizers by Nutrient","41","China, mainland","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2017","2017","tonnes","9904020.73"
"RFN","Fertilizers by Nutrient","41","China, mainland","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2017","2017","tonnes","10499963.58"
"RFN","Fertilizers by Nutrient","214","China, Taiwan Province of","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2017","2017","tonnes","154736.76"
"RFN","Fertilizers by Nutrient","214","China, Taiwan Province of","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2017","2017","tonnes","127887.97"
"RFN","Fertilizers by Nutrient","214","China, Taiwan Province of","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2017","2017","tonnes","121340.85"
"RFN","Fertilizers by Nutrient","44","Colombia","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2017","2017","tonnes","612579.86"
"RFN","Fertilizers by Nutrient","44","Colombia","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2017","2017","tonnes","223044.25"
"RFN","Fertilizers by Nutrient","44","Colombia","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2017","2017","tonnes","344707.27"
"RFN","Fertilizers by Nutrient","46","Congo","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2017","2017","tonnes","332.94"
"RFN","Fertilizers by Nutrient","46","Congo","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2017","2017","tonnes","385.84"
"RFN","Fertilizers by Nutrient","46","Congo","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2017","2017","tonnes","551.2"
"RFN","Fertilizers by Nutrient","47","Cook Islands","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2017","2017","tonnes","13.62"
"RFN","Fertilizers by Nutrient","47","Cook Islands","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2017","2017","tonnes","4.34"
"RFN","Fertilizers by Nutrient","47","Cook Islands","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2017","2017","tonnes","3.13"
"RFN","Fertilizers by Nutrient","48","Costa Rica","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2017","2017","tonnes","90742.34"
"RFN","Fertilizers by Nutrient","48","Costa Rica","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2017","2017","tonnes","20459.34"
"RFN","Fertilizers by Nutrient","48","Costa Rica","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2017","2017","tonnes","48866.2"
"RFN","Fertilizers by Nutrient","107","Côte d'Ivoire","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2017","2017","tonnes","33026.26"
"RFN","Fertilizers by Nutrient","107","Côte d'Ivoire","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2017","2017","tonnes","43841.24"
"RFN","Fertilizers by Nutrient","107","Côte d'Ivoire","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2017","2017","tonnes","60552.58"
"RFN","Fertilizers by Nutrient","98","Croatia","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2017","2017","tonnes","98412"
"RFN","Fertilizers by Nutrient","98","Croatia","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2017","2017","tonnes","34104"
"RFN","Fertilizers by Nutrient","98","Croatia","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2017","2017","tonnes","41953"
"RFN","Fertilizers by Nutrient","49","Cuba","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2017","2017","tonnes","67895.85"
"RFN","Fertilizers by Nutrient","49","Cuba","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2017","2017","tonnes","21359.39"
"RFN","Fertilizers by Nutrient","49","Cuba","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2017","2017","tonnes","42482.89"
"RFN","Fertilizers by Nutrient","50","Cyprus","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2017","2017","tonnes","7972"
"RFN","Fertilizers by Nutrient","50","Cyprus","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2017","2017","tonnes","4977"
"RFN","Fertilizers by Nutrient","50","Cyprus","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2017","2017","tonnes","3421"
"RFN","Fertilizers by Nutrient","167","Czechia","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2017","2017","tonnes","366044"
"RFN","Fertilizers by Nutrient","167","Czechia","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2017","2017","tonnes","55331"
"RFN","Fertilizers by Nutrient","167","Czechia","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2017","2017","tonnes","33947"
"RFN","Fertilizers by Nutrient","250","Democratic Republic of the Congo","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2017","2017","tonnes","16043.54"
"RFN","Fertilizers by Nutrient","250","Democratic Republic of the Congo","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2017","2017","tonnes","1534.29"
"RFN","Fertilizers by Nutrient","250","Democratic Republic of the Congo","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2017","2017","tonnes","3595.94"
"RFN","Fertilizers by Nutrient","54","Denmark","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2017","2017","tonnes","219353"
"RFN","Fertilizers by Nutrient","54","Denmark","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2017","2017","tonnes","32035"
"RFN","Fertilizers by Nutrient","54","Denmark","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2017","2017","tonnes","63509"
"RFN","Fertilizers by Nutrient","55","Dominica","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2017","2017","tonnes","103.6"
"RFN","Fertilizers by Nutrient","55","Dominica","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2017","2017","tonnes","104.84"
"RFN","Fertilizers by Nutrient","55","Dominica","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2017","2017","tonnes","39.85"
"RFN","Fertilizers by Nutrient","56","Dominican Republic","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2017","2017","tonnes","70494.35"
"RFN","Fertilizers by Nutrient","56","Dominican Republic","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2017","2017","tonnes","20171.37"
"RFN","Fertilizers by Nutrient","56","Dominican Republic","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2017","2017","tonnes","41729.65"
"RFN","Fertilizers by Nutrient","58","Ecuador","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2017","2017","tonnes","181380.2"
"RFN","Fertilizers by Nutrient","58","Ecuador","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2017","2017","tonnes","53343.89"
"RFN","Fertilizers by Nutrient","58","Ecuador","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2017","2017","tonnes","122092.53"
"RFN","Fertilizers by Nutrient","59","Egypt","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2017","2017","tonnes","1312900"
"RFN","Fertilizers by Nutrient","59","Egypt","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2017","2017","tonnes","264300"
"RFN","Fertilizers by Nutrient","59","Egypt","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2017","2017","tonnes","79500"
"RFN","Fertilizers by Nutrient","60","El Salvador","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2017","2017","tonnes","60253.15"
"RFN","Fertilizers by Nutrient","60","El Salvador","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2017","2017","tonnes","10474.4"
"RFN","Fertilizers by Nutrient","60","El Salvador","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2017","2017","tonnes","12780.63"
"RFN","Fertilizers by Nutrient","178","Eritrea","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2017","2017","tonnes","1774.33"
"RFN","Fertilizers by Nutrient","178","Eritrea","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2017","2017","tonnes","0"
"RFN","Fertilizers by Nutrient","178","Eritrea","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2017","2017","tonnes","0.03"
"RFN","Fertilizers by Nutrient","63","Estonia","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2017","2017","tonnes","37333"
"RFN","Fertilizers by Nutrient","63","Estonia","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2017","2017","tonnes","9305"
"RFN","Fertilizers by Nutrient","63","Estonia","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2017","2017","tonnes","13070"
"RFN","Fertilizers by Nutrient","238","Ethiopia","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2017","2017","tonnes","376625.94"
"RFN","Fertilizers by Nutrient","238","Ethiopia","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2017","2017","tonnes","173486.96"
"RFN","Fertilizers by Nutrient","238","Ethiopia","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2017","2017","tonnes","8813.68"
"RFN","Fertilizers by Nutrient","66","Fiji","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2017","2017","tonnes","5064.69"
"RFN","Fertilizers by Nutrient","66","Fiji","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2017","2017","tonnes","2874.56"
"RFN","Fertilizers by Nutrient","66","Fiji","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2017","2017","tonnes","677.41"
"RFN","Fertilizers by Nutrient","67","Finland","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2017","2017","tonnes","138948"
"RFN","Fertilizers by Nutrient","67","Finland","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2017","2017","tonnes","28080.36"
"RFN","Fertilizers by Nutrient","67","Finland","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2017","2017","tonnes","33717"
"RFN","Fertilizers by Nutrient","68","France","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2017","2017","tonnes","2233881"
"RFN","Fertilizers by Nutrient","68","France","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2017","2017","tonnes","450568"
"RFN","Fertilizers by Nutrient","68","France","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2017","2017","tonnes","462872"
"RFN","Fertilizers by Nutrient","70","French Polynesia","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2017","2017","tonnes","343.26"
"RFN","Fertilizers by Nutrient","70","French Polynesia","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2017","2017","tonnes","179.79"
"RFN","Fertilizers by Nutrient","70","French Polynesia","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2017","2017","tonnes","218.56"
"RFN","Fertilizers by Nutrient","74","Gabon","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2017","2017","tonnes","7746.13"
"RFN","Fertilizers by Nutrient","74","Gabon","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2017","2017","tonnes","5708.08"
"RFN","Fertilizers by Nutrient","74","Gabon","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2017","2017","tonnes","6247.64"
"RFN","Fertilizers by Nutrient","75","Gambia","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2017","2017","tonnes","37.48"
"RFN","Fertilizers by Nutrient","75","Gambia","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2017","2017","tonnes","39.55"
"RFN","Fertilizers by Nutrient","75","Gambia","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2017","2017","tonnes","95.18"
"RFN","Fertilizers by Nutrient","73","Georgia","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2017","2017","tonnes","39700"
"RFN","Fertilizers by Nutrient","73","Georgia","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2017","2017","tonnes","4373.24"
"RFN","Fertilizers by Nutrient","73","Georgia","5157","Agricultural Use","3104","Nutrient potash K2O (total)","2017","2017","tonnes","2536.71"
