ISSCAAP_group;Species;Order;Continent;Geographic_region;Country;Economic_class;1995;2000;2005;2010;2020;2030;2040;2050
Carps, barbels and other cyprinids;;Other;;;;;0;0;0;0;0;0;0;0
Cods, hakes, haddocks;Other;Other;;;;;0;0;0;0;0;0;0;0
Flounders, halibuts, soles;Other;Other;;;;;0;0;0;0;0;0;0;0
Marine fishes not identified;Other;Other;;;;;0;0;0;0;0;0;0;0
Miscellaneous coastal fishes;Other;;;;;;0;0;0;0;0;0;0;0
Miscellaneous demersal fishes;Other;Other;;;;;0;0;0;0;0;0;0;0
Miscellaneous diadromous fishes;;Other;;;;;0;0;0;0;0;0;0;0
Miscellaneous freshwater fishes;;;;;;;0;0;0;0;0;0;0;0
Miscellaneous pelagic fishes;Other;Other;;;;;0;0;0;0;0;0;0;0
River eels;Other;Other;;;;;0;0;0;0;0;0;0;0
Salmons, trouts, smelts;;Other;;;;;0;0;0;0;0;0;0;0
Shads;Other;Other;;;;;0;0;0;0;0;0;0;0
Sturgeons, paddlefishes;Other;Other;;;;;0;0;0;0;0;0;0;0
Tilapias and other cichlids;Other;Other;;;;;0;0;0;0;0;0;0;0
Tunas, bonitos, billfishes;Other;Other;;;;;0;0;0;0;0;0;0;0
