ISSCAAP_group;Species;Order;Continent;Geographic_region;Country;Economic_class;1995;2000;2005;2010;2020;2030;2040;2050
Carps, barbels and other cyprinids;Bighead carp;Other;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
Carps, barbels and other cyprinids;Catla;Other;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
Carps, barbels and other cyprinids;Roho labeo;Other;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
Carps, barbels and other cyprinids;Silver carp;Other;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
Carps, barbels and other cyprinids;Other;Other;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
Miscellaneous freshwater fishes;Other;SILURIFORMES;;;;;0.010000;0.010000;0.015000;0.017500;0.017500;0.017500;0.017500;0.017500
Miscellaneous freshwater fishes;Grass-eaters nei;Other;;;;;0.010000;0.010000;0.015000;0.017500;0.017500;0.017500;0.017500;0.017500
Miscellaneous diadromous fishes;Milkfish;Other;;;;;0.030000;0.020000;0.010000;0.000000;0.000000;0.000000;0.000000;0.000000
Miscellaneous coastal fishes;Other;ACANTHUROIDEI;;;;;0.012500;0.010000;0.008750;0.006875;0.006875;0.006875;0.006875;0.006875
Miscellaneous coastal fishes;Other;MUGILIFORMES;;;;;0.012500;0.010000;0.008750;0.006875;0.006875;0.006875;0.006875;0.006875
Tilapias and other cichlids;Other;Other;;;;;0.010000;0.010000;0.010000;0.010000;0.010000;0.010000;0.010000;0.010000
Carps, barbels and other cyprinids;Black carp;Other;;;;;0.150000;0.100000;0.080000;0.045000;0.045000;0.045000;0.045000;0.045000
Miscellaneous freshwater fishes;Other;Other;;;;;0.080000;0.060000;0.050000;0.035000;0.035000;0.035000;0.035000;0.035000
Miscellaneous diadromous fishes;Other;Other;;;;;0.150000;0.100000;0.080000;0.045000;0.045000;0.045000;0.045000;0.045000
Miscellaneous coastal fishes;Other;Other;;;;;0.150000;0.100000;0.080000;0.045000;0.045000;0.045000;0.045000;0.045000
Sturgeons, paddlefishes;Other;Other;;;;;0.150000;0.100000;0.080000;0.045000;0.045000;0.045000;0.045000;0.045000
River eels;Other;Other;;;;;0.080000;0.060000;0.050000;0.035000;0.035000;0.035000;0.035000;0.035000
Salmons, trouts, smelts;Atlantic salmon;Other;;;;;0.250000;0.230000;0.210000;0.190000;0.190000;0.190000;0.190000;0.190000
Salmons, trouts, smelts;Chinook(=Spring=King)salmon;Other;;;;;0.250000;0.230000;0.210000;0.190000;0.190000;0.190000;0.190000;0.190000
Salmons, trouts, smelts;Coho(=Silver)salmon;Other;;;;;0.250000;0.230000;0.210000;0.190000;0.190000;0.190000;0.190000;0.190000
Salmons, trouts, smelts;Chum(=Keta=Dog)salmon;Other;;;;;0.250000;0.230000;0.210000;0.190000;0.190000;0.190000;0.190000;0.190000
Salmons, trouts, smelts;Masu(=Cherry) salmon;Other;;;;;0.250000;0.230000;0.210000;0.190000;0.190000;0.190000;0.190000;0.190000
Salmons, trouts, smelts;Sockeye(=Red)salmon;Other;;;;;0.250000;0.230000;0.210000;0.190000;0.190000;0.190000;0.190000;0.190000
Salmons, trouts, smelts;Pacific salmons nei;Other;;;;;0.250000;0.230000;0.210000;0.190000;0.190000;0.190000;0.190000;0.190000
Salmons, trouts, smelts;Brook trout;Other;;;;;0.200000;0.170000;0.160000;0.140000;0.140000;0.140000;0.140000;0.140000
Salmons, trouts, smelts;Rainbow trout;Other;;;;;0.200000;0.170000;0.160000;0.140000;0.140000;0.140000;0.140000;0.140000
Salmons, trouts, smelts;Sea trout;Other;;;;;0.200000;0.170000;0.160000;0.140000;0.140000;0.140000;0.140000;0.140000
Salmons, trouts, smelts;Golden trout;Other;;;;;0.200000;0.170000;0.160000;0.140000;0.140000;0.140000;0.140000;0.140000
Salmons, trouts, smelts;Trouts nei;Other;;;;;0.200000;0.170000;0.160000;0.140000;0.140000;0.140000;0.140000;0.140000
Salmons, trouts, smelts;Other;Other;;;;;0.225000;0.200000;0.185000;0.165000;0.165000;0.165000;0.165000;0.165000
Shads;Other;Other;;;;;0.150000;0.100000;0.080000;0.045000;0.045000;0.045000;0.045000;0.045000
Flounders, halibuts, soles;Other;Other;;;;;0.150000;0.100000;0.080000;0.045000;0.045000;0.045000;0.045000;0.045000
Cods, hakes, haddocks;Other;Other;;;;;0.150000;0.100000;0.080000;0.045000;0.045000;0.045000;0.045000;0.045000
Miscellaneous demersal fishes;Other;Other;;;;;0.150000;0.100000;0.080000;0.045000;0.045000;0.045000;0.045000;0.045000
Tunas, bonitos, billfishes;Other;Other;;;;;0.150000;0.100000;0.080000;0.045000;0.045000;0.045000;0.045000;0.045000
Miscellaneous pelagic fishes;Other;Other;;;;;0.150000;0.100000;0.080000;0.045000;0.045000;0.045000;0.045000;0.045000
Marine fishes not identified;Other;Other;;;;;0.150000;0.100000;0.080000;0.045000;0.045000;0.045000;0.045000;0.045000
