iso3c_consuming,iso3c_producing,total_disturbance_stress
ARE,ESP,11.54551075559469
ARE,EST,0.020753417715322898
ARE,ETH,3.883079432008656
ARE,FIN,0.09263324783734471
ARE,FRA,3.245584138887583
ARE,GBR,3.6110675548100395
ARE,GEO,0.0304080137551219
ARE,GHA,0.12441031657488855
ARE,GMB,0.022894401539725526
ARE,GNQ,1.2944663933687591e-4
ARE,GRC,1.7056871470800379
ARE,GTM,1.7311314421158583
ARE,GUY,5.283051710349071e-5
ARE,HKG,0.06361861276292723
ARE,HND,0.10390274392333355
ARE,HRV,0.049268738893791957
ARE,HUN,0.021826964001583297
ARE,IDN,9.94411500627823
ARE,IND,152.69223219788026
ARE,IRL,0.20826151743623203
ARE,IRN,18.557569322592126
ARE,IRQ,11.406652942687655
ARE,ISL,1.25952750758124e-4
ARE,ITA,6.02796750970664
ARE,JAM,0.001277016408850875
ARE,JOR,2.4065134078789754
ARE,JPN,0.22795801689697132
ARE,KAZ,0.016329364401801508
ARE,KEN,11.337755050400547
ARE,KGZ,0.008832823534783854
ARE,KHM,0.02636444921144505
ARE,KOR,0.960680015694199
ARE,KWT,4.9681951707627805
ARE,LBN,2.511610928363068
ARE,LBY,0.01943389287274675
ARE,LKA,2.907114052590618
ARE,LTU,0.06416968054138986
ARE,LUX,0.0065583858405979896
ARE,LVA,0.12014001632073835
ARE,MAR,0.8275385848403896
ARE,MDA,0.04041987057748075
ARE,MDG,1.2183741143895732
ARE,MDV,0.0010503763125635915
ARE,MEX,6.638663107955322
ARE,MKD,0.013229776402472866
ARE,MLI,4.9035108656180394e-5
ARE,MLT,0.022538296904591488
ARE,MMR,3.9302397497330097
ARE,MOZ,16.214938594369972
ARE,MUS,7.527465550999717e-4
ARE,MWI,0.029072357828527594
ARE,MYS,12.524203551580353
ARE,"NAM",0.03983245989971948
ARE,NGA,2.5173276837633654
ARE,NIC,6.969245724372486e-4
ARE,NLD,8.629430049851182
ARE,NOR,0.0026162074133178623
ARE,NPL,0.0016673170564317104
ARE,NZL,0.682310181390832
ARE,OMN,7.10643316267089
ARE,PAK,25.51729595887302
ARE,PAN,0.02386816610903644
ARE,PER,0.4275025351235966
ARE,PHL,7.647176902151765
ARE,PNG,7.43462016047055e-5
ARE,POL,3.1343919064601504
ARE,PRT,0.5307227070007676
ARE,PRY,2.0770284936908423
ARE,PSE,0.4234244452389478
ARE,PYF,7.797646410720239e-5
ARE,QAT,0.3985673007695761
ARE,ROU,27.860403888284036
ARE,RUS,43.89607146001589
ARE,RWA,0.003477112788144146
ARE,SAU,16.43502079119666
ARE,SDN,13.159344763822576
ARE,SEN,5.092191110363176e-4
ARE,SGP,0.8402064513685202
ARE,SLB,4.245519526471894e-5
ARE,SLE,1.776241816611215e-4
ARE,SOM,6.012722133319676
ARE,SRB,0.02296227136109984
ARE,SVK,0.010774347412495817
ARE,SVN,0.010717710571446942
ARE,SWE,0.09358383372825078
ARE,SWZ,0.08824747270823942
ARE,SYR,8.493293968413964
ARE,TGO,2.635775105131598e-4
ARE,THA,15.885689138025926
ARE,TJK,0.0028911189254309955
ARE,TKM,5.657287030092099
ARE,TUN,3.609385151943628
ARE,TUR,11.066117518360654
ARE,TWN,0.053537115861984265
ARE,TZA,14.47910138660885
ARE,UGA,4.513336667902877
ARE,UKR,39.73899412845613
ARE,URY,1.1050194575192533
ARE,USA,43.489196170984236
ARE,UZB,1.441779285133491
ARE,VEN,0.11711916829760602
ARE,VNM,7.596750789377479
ARE,YEM,0.45329374168526776
ARE,ZAF,7.756609867075404
ARE,ZMB,2.2474590675318436e-4
ARE,ZWE,0.12906446461722282
ARG,AUS,0.05742479305113447
ARG,AUT,0.04310079653256322
ARG,BEL,1.2743300295233793
ARG,BGR,0.017617617022340576
ARG,BOL,5.005463744669913
ARG,BRA,40.63978818803233
ARG,CAN,0.4183713122630335
ARG,CHE,0.09382261551857338
ARG,CHL,5.212085259911529
ARG,CHN,0.8417229196538152
ARG,COL,0.48188204603650664
ARG,CRI,0.006747980284062701
ARG,CZE,6.104412593320921e-4
ARG,DEU,0.30522343668794444
ARG,DNK,0.00137046133583483
ARG,ECU,9.014678979194612
ARG,EGY,0.04094407960049546
ARG,ESP,1.762274259838936
ARG,FIN,2.0393472184810518e-5
ARG,FRA,0.13895605984811202
ARG,GBR,0.041444758638597694
ARG,GHA,0.009005023302389756
ARG,GRC,0.012101787013721183
ARG,GRD,0.004167046661398927
ARG,GTM,0.11275043628124645
ARG,HKG,6.73265084538568e-4
ARG,HUN,0.01328623286012136
ARG,IDN,0.8668786626094862
ARG,IND,1.4032177084243063
ARG,IRL,2.4349291623689186e-5
ARG,IRN,0.024467187790838743
ARG,ISR,0.024892018902942892
ARG,ITA,0.9069735394600863
ARG,JPN,0.02109807298239415
ARG,KOR,0.01183242293815497
ARG,LBN,0.0017384102999239205
ARG,LKA,0.05156008694930134
ARG,MAR,0.001579431695016116
ARG,MDG,0.15472962389191486
ARG,MEX,0.4973334536473503
ARG,MKD,0.001385460258080553
ARG,MYS,2.372857403355626
ARG,NLD,0.24371014579969233
ARG,NZL,0.006274456377761516
ARG,PAK,0.011903846754216624
ARG,PAN,0.0031607532622095966
ARG,PER,0.555147310480346
ARG,PHL,0.2803525740594407
ARG,POL,0.05521640055309638
ARG,PRT,2.724144672016541e-4
ARG,PRY,270.38533126357413
ARG,PSE,6.360403067734565e-4
ARG,ROU,3.481736080605208e-4
ARG,RUS,0.01638347200944404
ARG,SGP,3.150142168166617e-4
ARG,SRB,0.002856178213944743
ARG,SWE,0.0010029135089878241
ARG,THA,0.5110496718326137
ARG,TUN,0.0036417223851541447
ARG,TUR,0.26321202168720326
ARG,TWN,0.07546700511638857
ARG,UKR,0.011031873237959046
ARG,URY,34.99277631486912
ARG,USA,1.2713294307698293
ARG,UZB,2.1844771785834358e-5
ARG,VEN,0.0034426141398620357
ARG,VNM,0.03719765916722643
ARG,ZAF,0.01708662478704707
ARM,AFG,3.737672049443222e-5
ARM,ARE,0.007282814692179406
ARM,ARG,0.22062666077450874
ARM,AUS,0.006084908048197399
ARM,AUT,0.010653832626201506
ARM,BEL,0.03556270392600863
ARM,BEN,2.5676403995357304e-4
ARM,BGR,0.011211901464638607
ARM,BLR,0.02160545777329754
ARM,BOL,3.9175106099363313e-4
ARM,BRA,0.014348982670306317
ARM,CAF,9.70927434894212e-5
ARM,CAN,0.024067766374150538
ARM,CHE,0.005763526980600925
ARM,CHL,0.008118739815399515
ARM,CHN,0.3342185408843012
ARM,CIV,0.0909256389803146
ARM,COL,2.658380046591252e-4
ARM,CRI,0.011526084548998505
ARM,CYP,0.01065432226756153
ARM,CZE,0.006261992962503647
ARM,DEU,0.09575300137762643
ARM,DNK,0.001171905590062806
ARM,DZA,5.696389304428067e-5
ARM,ECU,0.2573690453313759
ARM,EGY,0.09862029545791502
ARM,ESP,0.4549582371895904
ARM,ETH,4.253315549329222e-4
ARM,FIN,8.858762286265144e-4
ARM,FRA,0.021083302617555612
ARM,GBR,0.002915866508742616
ARM,GEO,2.3640213743601
ARM,GHA,0.03497081017512984
ARM,GRC,0.06055603868452955
ARM,HUN,0.04519779195673935
ARM,IDN,0.012377348062178972
ARM,IND,0.3427340181130514
ARM,IRN,0.47232828446708847
ARM,ISR,0.013401841904566352
ARM,ITA,0.30518821435358057
ARM,JOR,2.7235861115615028e-5
ARM,JPN,2.0890834147940817e-4
ARM,KAZ,0.027940522870224433
ARM,KGZ,0.012787556120570129
ARM,KOR,6.705397884028964e-5
ARM,LBN,0.00800851026856757
ARM,LKA,6.442969748551378e-4
ARM,LTU,4.45223619813363e-4
ARM,LUX,4.291189179009597e-4
ARM,LVA,6.853329260191239e-5
ARM,MAR,8.804075905573784e-4
ARM,MDA,0.026298756844827235
ARM,MDG,0.0026110216643351384
ARM,MDV,1.6511460257265972e-4
ARM,MEX,0.03395005462602882
ARM,MUS,8.446740226026264e-4
ARM,MYS,0.41630928781570226
ARM,NGA,0.10465330442136377
ARM,NLD,0.047240936858319586
ARM,NZL,2.954561506099339e-5
ARM,PAK,0.22250767445705913
ARM,PAN,8.599033707333441e-4
ARM,PER,0.0019301121447361487
ARM,PHL,0.012471660237270726
ARM,POL,0.2193652143863255
ARM,PRT,0.030141945436499073
ARM,PSE,4.952676121109866e-5
ARM,ROU,0.01373728768315205
ARM,RUS,55.61203517628451
ARM,RWA,0.013023151675737484
ARM,SAU,2.1158378942759816e-4
ARM,SLE,0.011392511799892348
ARM,SRB,2.6652799950862465e-4
ARM,SYR,0.03735143846295761
ARM,TGO,0.06474394172865904
ARM,THA,0.9794962183159801
ARM,TJK,2.4409536583947362e-4
ARM,TKM,0.06675219205862654
ARM,TUN,6.37959268772671e-5
ARM,TUR,0.7384796876195702
ARM,TZA,7.547805141432213e-4
ARM,UKR,2.5442327891207444
ARM,USA,0.07502839872008497
ARM,UZB,0.077910417260970935
ARM,VNM,0.03685439160850796
ARM,YEM,1.2477602169475626e-4
ARM,ZAF,0.015874175672998057
ATG,ARE,0.005530806075833593
ATG,ARG,0.02400116254927464
ATG,BEL,0.002303557356188115
ATG,BRA,0.12140367518416151
ATG,BRB,0.05189359110087195
ATG,CAN,0.026132900227806777
ATG,CHE,7.230921786961889e-5
ATG,CHL,0.0027758064545920858
ATG,CHN,0.005205693495074897
ATG,COL,9.130309876446089e-4
ATG,CRI,0.0014247308820659308
ATG,CYP,0.01762069083350757
ATG,DMA,0.0420859201214911
ATG,DOM,0.008742349979318218
ATG,ECU,0.0013042929035152852
ATG,ESP,6.164045622174944e-4
ATG,FRA,0.017083840562568068
ATG,GAB,0.007133319736123348
ATG,GBR,0.02242261031530319
ATG,GMB,2.866080686997216e-4
ATG,GRD,0.29360577789954323
ATG,GTM,0.0019656620223181603
ATG,GUM,2.9942362236149746e-4
ATG,GUY,0.1133595488121069
ATG,HKG,4.063551765587566e-5
ATG,HND,2.7008576713286774e-4
ATG,IDN,1.5309111953700015e-4
ATG,ISL,3.191149583785013e-6
ATG,ITA,0.01249717960891565
ATG,JAM,0.01746016433072636
ATG,KOR,9.746020840387108e-5
ATG,LCA,0.27383104981715534
ATG,MEX,0.005967240829647846
ATG,MYS,0.027778136781687245
ATG,NLD,0.010577146716252074
ATG,NZL,2.8628893229671625e-5
ATG,PAK,1.7742014619756023e-4
ATG,PAN,0.0012770326401198503
ATG,PCN,1.749985196229087e-4
ATG,PER,8.033338224431707e-4
ATG,PHL,1.7934980607625756e-4
ATG,SAU,6.833963578179292e-5
ATG,THA,0.0018149677694641257
ATG,TTO,0.2918391902601443
ATG,TUR,6.550663944318258e-4
ATG,TWN,5.448828309257408e-5
ATG,UKR,2.517771508517403e-4
ATG,USA,0.7455706336218902
ATG,VCT,0.8807277381890694
ATG,VGB,6.637889483366518e-4
ATG,VNM,4.1108818915093126e-5
ATG,ZAF,1.3453101665451126e-4
AUS,AFG,0.01046507083430203
AUS,ALB,2.4270297438806377e-4
AUS,ARE,0.7638660897743033
AUS,ARG,22.70735202903293
AUS,ARM,4.3895789638775685e-4
AUS,ASM,0.018099584436594124
AUS,ATG,0.06549840334091618
AUS,AUT,0.1339554371809426
AUS,AZE,0.006490826627667612
AUS,BEL,3.8478960287663004
AUS,BFA,0.002641498481440026
AUS,BGD,0.18029383587760606
AUS,BGR,1.1656617034056183
AUS,BIH,0.016379792813061653
AUS,BLZ,2.652668046091356e-5
AUS,BOL,1.8344352496521026
AUS,BRA,1.838596205126359
AUS,CAN,2.0876806841732853
AUS,CHE,1.9294851826895285
AUS,CHL,1.0699567181817684
AUS,CHN,10.688174163428389
AUS,CIV,0.263732599346446
AUS,COK,2.5105876461462836e-4
AUS,COL,0.542476470569577
AUS,COM,0.0010153599946639545
AUS,CRI,0.0113351934017908
AUS,CUB,0.002773654323619568
AUS,CYP,0.011435582455327876
AUS,CZE,0.011783859945812448
AUS,DEU,6.901954134641919
AUS,DJI,1.1154872040961998e-4
AUS,DNK,0.055379178665839336
AUS,DOM,4.616345617520695e-4
AUS,DZA,0.00112499234244679
AUS,ECU,0.26892230463366196
AUS,EGY,0.5466205952286983
AUS,ESP,12.478984164518938
AUS,EST,8.768021866401199e-4
AUS,ETH,0.078796515039621845
AUS,FIN,0.11484688173924626
AUS,FJI,0.44186740948387804
AUS,FRA,3.6626614262956143
AUS,GBR,3.7268811172466223
AUS,GEO,0.042145019707075994
AUS,GHA,0.09712249435259772
AUS,GIN,5.596212107062016e-4
AUS,GRC,5.814673253728832
AUS,GRD,7.863350641516676e-4
AUS,GTM,0.09698587424592206
AUS,HKG,0.15199085839640972
AUS,HND,0.005444281659976264
AUS,HRV,0.06169049051129285
AUS,HUN,0.12637716584736025
AUS,IDN,3.522929990352332
AUS,IND,20.761201850918813
AUS,IRL,0.20452057412356286
AUS,IRN,0.5524905116497867
AUS,IRQ,0.0018521587512697697
AUS,ISR,0.2870568905111004
AUS,ITA,12.870107142265388
AUS,JAM,0.017369380181101665
AUS,JOR,0.09219093174090025
AUS,JPN,1.0605402077750012
AUS,KEN,0.0997603846820568
AUS,KGZ,2.132985069504005e-4
AUS,KHM,0.19548824245025792
AUS,KOR,2.066258568839445
AUS,KWT,2.4861534999773445e-4
AUS,LAO,0.00808328558124323
AUS,LBN,0.33250045968138786
AUS,LBR,0.0011268682525107099
AUS,LKA,1.5484763577181224
AUS,LTU,0.024407919490267167
AUS,LUX,0.049239934426504366
AUS,LVA,0.0019228527951022471
AUS,MAR,0.5681089479033946
AUS,MDA,0.07269881176471575
AUS,MDG,0.08405093450012946
AUS,MEX,1.266202800318718
AUS,MKD,0.07212741186981857
AUS,MLI,0.017520472836541037
AUS,MLT,8.255888318780738e-4
AUS,MMR,0.4378560570501717
AUS,MNE,0.0010465144734502728
AUS,MNG,3.5985091230254584e-4
AUS,MOZ,0.00849437582910588
AUS,MUS,0.0011108526131135374
AUS,MWI,0.061159463931131475
AUS,MYS,41.93293848437831
AUS,"NAM",9.514449681996997e-5
AUS,NER,0.07293084627321872
AUS,NGA,0.33681667168492285
AUS,NIC,0.3846561965470623
AUS,NLD,3.8616754491994048
AUS,NOR,0.005593927657974704
AUS,NPL,0.03934629638156465
AUS,NZL,15.510058930724803
AUS,PAK,4.162435076342262
AUS,PAN,0.008660162846841759
AUS,PER,1.0943642025481155
AUS,PHL,1.9237202574941397
AUS,PNG,0.8237960811836598
AUS,POL,1.9914425659627182
AUS,PRT,0.10093700315688367
AUS,PRY,0.9158080375662632
AUS,PYF,2.1597948846401418e-4
AUS,ROU,0.0945461905693868
AUS,RUS,0.08536026229596264
AUS,SAU,0.04702086796831862
AUS,SDN,0.004142532204995715
AUS,SGP,13.843774144934633
AUS,SLB,0.011769161584317277
AUS,SLE,0.017008692751740166
AUS,SLV,0.004488195574128239
AUS,SRB,0.19000507961450486
AUS,SVK,0.0470462993838815
AUS,SVN,0.029725472584965183
AUS,SWE,2.176943719361316
AUS,SWZ,0.06808031629818911
AUS,SYC,6.76906663109303e-4
AUS,SYR,0.15174104482035697
AUS,TGO,0.0013981929341111152
AUS,THA,57.64410213895602
AUS,TJK,4.8698695449967197e-4
AUS,TLS,0.0033789328754126515
AUS,TON,0.10526882417440694
AUS,TTO,0.0010201896883966744
AUS,TUN,1.205538294291145
AUS,TUR,5.089361822385765
AUS,TWN,0.9899428851444703
AUS,TZA,0.02429526923245414
AUS,UGA,0.006515654379165141
AUS,UKR,3.2284659883391282
AUS,URY,5.174968109755072e-5
AUS,USA,14.894635775008863
AUS,UZB,0.0011737892090379193
AUS,VEN,2.9527602461369994e-5
AUS,VGB,0.0015854395478036574
AUS,VNM,4.991939839517275
AUS,VUT,0.1948880803532685
AUS,WSM,0.12907624040442708
AUS,ZAF,1.8208049143070193
AUS,ZMB,9.6736438599166e-4
AUS,ZWE,0.006529841412233537
AUT,AFG,0.0035974799772146094
AUT,ALB,0.06248007896365036
AUT,ARE,0.022125585605166097
AUT,ARG,0.48225783496842156
AUT,ARM,0.0025364192725408166
AUT,AUS,0.023397955161631095
AUT,BEL,4.996803646122224
AUT,BGR,7.54494770783927
AUT,BIH,1.7524705128642089
AUT,BLR,0.038143765601483116
AUT,BOL,0.01558897305961993
AUT,BRA,0.042042558369534376
AUT,CAN,0.04912569456049733
AUT,CHE,1.211809179390892
AUT,CHL,0.2917887396408653
AUT,CHN,1.5397713347766953
AUT,CIV,0.00296969177912207
AUT,CMR,4.402805728837562e-4
AUT,COL,0.008948081622043995
AUT,CUB,0.0017654793583743679
AUT,CYP,0.47207249524932016
AUT,CZE,80.55756683492206
AUT,DEU,95.84194253249892
AUT,DNK,0.13446319274517984
AUT,ECU,0.002268776330863922
AUT,EGY,0.11134711976056592
AUT,ESP,14.605189161532241
AUT,EST,0.26750214044409526
AUT,ETH,0.009725133282843782
AUT,FIN,0.2555077736327339
AUT,FJI,0.0010998747047765375
AUT,FRA,3.293082773003415
AUT,GBR,1.4521878715302752
AUT,GEO,0.4638789910400921
AUT,GRC,1.6902253997082792
AUT,HKG,0.001361225772029914
AUT,HRV,5.4431495791391695
AUT,HUN,147.30996157701452
AUT,IDN,0.11257156777718265
AUT,IND,1.1517927157435446
AUT,IRL,0.12045050153405912
AUT,IRN,0.15846227497155602
AUT,ISR,0.031466262918771894
AUT,ITA,33.86969958710374
AUT,JAM,5.132779555608371e-4
AUT,JOR,0.0023381716799053234
AUT,JPN,0.04397720984959985
AUT,KAZ,0.18203975920215826
AUT,KEN,0.0018217916595136322
AUT,KGZ,0.006855973133503144
AUT,KHM,0.2460578435534159
AUT,KOR,0.057180966632694265
AUT,KWT,9.239029900676548e-5
AUT,LBN,0.02706157288803702
AUT,LKA,0.009995581733373646
AUT,LTU,2.6325652960709567
AUT,LUX,0.4053033939022623
AUT,LVA,0.0653232873761693
AUT,MAR,0.012395974418667449
AUT,MDA,1.2117959219556433
AUT,MDG,0.0018160656454641784
AUT,MEX,0.5553674234806709
AUT,MKD,0.5937751286263535
AUT,MLT,0.009662145729812196
AUT,MNE,0.01409930491372032
AUT,MOZ,0.4448642210521646
AUT,MYS,0.026062008670106992
AUT,NGA,0.01889732602659814
AUT,NLD,15.332897299553238
AUT,NOR,0.0022098481984326552
AUT,NZL,5.402593807710343e-5
AUT,PAK,0.05399712278570315
AUT,PER,0.09211828549759495
AUT,PHL,0.08409871009007766
AUT,POL,9.51393173154832
AUT,PRT,0.2736390755358927
AUT,PRY,0.05929322875366584
AUT,PSE,0.0014254333011415735
AUT,ROU,16.337257430735537
AUT,RUS,0.1283565157159858
AUT,SAU,7.975202490305054e-4
AUT,SEN,0.007307059413242539
AUT,SGP,0.0018770632160357548
AUT,SLE,0.004760681889931355
AUT,SRB,12.066892927434937
AUT,SVK,69.13724332548608
AUT,SVN,5.34258721497089
AUT,SWE,0.35732342190326855
AUT,SYR,0.09660360367744254
AUT,THA,0.559529188220109
AUT,TUN,0.10188019128346029
AUT,TUR,8.788807978927775
AUT,TWN,0.001360543444024671
AUT,TZA,0.029592351340638926
AUT,UGA,1.0512334867680296e-4
AUT,UKR,6.435355728755258
AUT,URY,4.7408731896348224e-4
AUT,USA,0.8194762716942874
AUT,UZB,0.03195078742793471
AUT,VNM,0.046407823578291436
AUT,ZAF,0.09566491367869763
AZE,ARE,0.905766520708469
AZE,ARG,0.0545587874429677
AZE,AUT,0.011783202299155067
AZE,BEL,0.05278203705767227
AZE,BGR,0.005878775290659908
AZE,BLR,0.1956010096095761
AZE,BRA,0.0055034801283139955
AZE,CHL,0.008135819563012141
AZE,CHN,0.30567456296500906
AZE,CZE,0.018950655296571983
AZE,DEU,0.30680293396749603
AZE,DNK,0.001647666081851541
AZE,DZA,0.01370930275182539
AZE,ECU,0.25733073716376204
AZE,EGY,0.014429237723589682
AZE,ESP,0.34081024513413277
AZE,EST,0.001543965030497436
AZE,FIN,0.0016782721294859092
AZE,FRA,9.831182986241255e-4
AZE,GBR,2.6003410769645887e-4
AZE,GEO,3.1901955688356667
AZE,GRC,0.06830364759223609
AZE,HUN,0.058964698206805874
AZE,IND,0.2892216449196209
AZE,IRL,6.912934415754779e-5
AZE,IRN,2.1605613624254536
AZE,ISR,0.006435710201203765
AZE,ITA,0.03682574567748063
AZE,KAZ,23.993977954698885
AZE,KGZ,0.04409166772392539
AZE,LBN,1.1878974954229156e-4
AZE,LTU,0.005629171015335841
AZE,LUX,0.00368856931279952
AZE,LVA,0.48724397484400206
AZE,MDA,0.14897609153714114
AZE,MDG,0.04086232058367975
AZE,MEX,0.025185094246439277
AZE,NLD,0.5906053740281945
AZE,PAK,0.7408455584740941
AZE,PHL,0.003980079584170784
AZE,POL,0.057038648985287765
AZE,PRT,0.002859636750980092
AZE,ROU,0.0913879943572186
AZE,RUS,186.88199233054468
AZE,SAU,0.0019716938738144163
AZE,SRB,0.017982901905923835
AZE,SVK,0.002152784789300275
AZE,SVN,3.0573115034206785e-4
AZE,THA,0.031615393541677514
AZE,TUN,0.023340489610219704
AZE,TUR,5.46740210725955
AZE,UKR,3.695389148167509
AZE,USA,0.19092515322500075
AZE,UZB,0.4498985577133785
AZE,ZAF,0.045917697553542663
BEL,AFG,0.001347877873325567
BEL,ALB,0.0019997730985622073
BEL,ARE,0.1475445614652589
BEL,ARG,28.021331344269388
BEL,ARM,0.011511178269450141
BEL,AUS,134.75253113088263
BEL,AUT,2.2758473530094636
BEL,AZE,0.00149442619541501
BEL,BDI,0.00203367575495368
BEL,BEN,0.032219974437673465
BEL,BFA,0.2065834197489892
BEL,BGD,0.008393068591274064
BEL,BGR,47.2478121303382
BEL,BIH,0.817935671898627
BEL,BLR,0.1106161981450271
BEL,BLZ,0.022426209137111436
BEL,BOL,0.10779996841202205
BEL,BRA,43.980584565175356
BEL,CAN,60.40608312491443
BEL,CHE,0.40127039079398685
BEL,CHL,0.928719923230348
BEL,CHN,3.2819547310854875
BEL,CIV,86.17843659972246
BEL,CMR,10.757127284156857
BEL,COD,0.36266919545806464
BEL,COG,0.055200821388762186
BEL,COL,7.619684837059798
BEL,CRI,6.578022879162743
BEL,CUB,0.46157797442486037
BEL,CYP,2.47729445958007
BEL,CZE,2.7650923295337617
BEL,DEU,242.65480862226198
BEL,DMA,0.21772655264693408
BEL,DNK,7.689667223139455
BEL,DOM,7.705967123925422
BEL,DZA,0.05056074567649141
BEL,ECU,12.043069368703101
BEL,EGY,0.7732192871430608
BEL,ESP,58.6678272782043
BEL,EST,1.2183683743014793
BEL,ETH,0.8261369737772473
BEL,FIN,7.874198696571173
BEL,FRA,625.7419316209085
BEL,GAB,0.011050641576326303
BEL,GBR,41.918973780428566
BEL,GEO,0.14286483881935444
BEL,GHA,22.061116517380096
BEL,GIN,0.07281613165535866
BEL,GMB,0.05267028322254752
BEL,GRC,4.987177688066652
BEL,GRD,0.005953363907416579
BEL,GTM,0.23468138368302782
BEL,HKG,4.789389721601235e-4
BEL,HND,0.2483394883295607
BEL,HRV,0.7105255093726432
BEL,HTI,0.011791529288658696
BEL,HUN,10.368483077600075
BEL,IDN,1.7190860094009492
BEL,IND,25.416726585868634
BEL,IRL,0.6645502643529205
BEL,IRN,0.0805413530839868
