country,iso3c,SPAM_super,produced_used_ghg,produced_exported_ghg,produced_all_ghg
Afghanistan,AFG,barl,6.644039575003809,0,6.644039575003809
Afghanistan,AFG,maiz,16.010189528474367,0,16.010189528474367
Afghanistan,AFG,pota,15.304639844169698,0.08588462314348873,15.390524467313186
Afghanistan,AFG,rice,82.169414800322,0,82.169414800322
Afghanistan,AFG,spis,0.5671187050587804,0.46400621322991115,1.0311249182886915
Afghanistan,AFG,sugb,0.20142104441547135,0,0.20142104441547135
Afghanistan,AFG,sugc,1.270035755009665,0,1.270035755009665
Afghanistan,AFG,tnut,1.1769069486507224,0.7710769663573697,1.947983915008092
Afghanistan,AFG,vege,79.76706480746698,4.574825191631353,84.34188999909834
Afghanistan,AFG,whea,249.3995118291498,0.06778081582528869,249.46729264497506
Afghanistan,AFG,xfru,5.675268344100126,1.690126936330758,7.365395280430883
Afghanistan,AFG,xmil,0.23034075227791698,0,0.23034075227791698
Afghanistan,AFG,xoil,7.499798555497053,0.7051092659014324,8.204907821398486
Afghanistan,AFG,xpul,1.3745674509783614,0.7411883314099006,2.115755782388262
Albania,ALB,barl,0.23711344476258506,0,0.23711344476258506
Albania,ALB,maiz,22.27630871510912,0,22.27630871510912
Albania,ALB,ocer,1.6104577003118037,0,1.6104577003118037
Albania,ALB,pota,4.447742407864424,0,4.447742407864424
Albania,ALB,soyb,0.07671317181624576,0,0.07671317181624576
Albania,ALB,sugb,0.2554939915543265,0,0.2554939915543265
Albania,ALB,tnut,0.22833302259074498,0.05269223598247961,0.2810252585732246
Albania,ALB,vege,47.47780840197689,5.101291383435782,52.579099785412666
Albania,ALB,whea,8.470468901123608,0.014939098591046928,8.485407999714656
Albania,ALB,xfru,3.171308982409788,0.07509474821735379,3.246403730627142
Albania,ALB,xoil,3.0679626759207586,0.09296856593699267,3.1609312418577513
Albania,ALB,xpul,1.256653261518681,0,1.256653261518681
Algeria,DZA,barl,23.590255349544123,0,23.590255349544123
Algeria,DZA,maiz,0.04050131055433318,0,0.04050131055433318
Algeria,DZA,ocer,2.022061042433034,0,2.022061042433034
Algeria,DZA,pota,62.69160595794323,0.013189902368597359,62.70479586031183
Algeria,DZA,sorg,0.0887178945103738,0,0.0887178945103738
Algeria,DZA,spis,0.10909990231661318,0,0.10909990231661318
Algeria,DZA,tnut,0.46108787585527194,0,0.46108787585527194
Algeria,DZA,vege,85.85253136932052,0.13055128176408523,85.9830826510846
Algeria,DZA,whea,52.91220721527581,0.050239467542039305,52.96244668281784
Algeria,DZA,xfru,77.89195102266535,0.8774656527683266,78.76941667543369
Algeria,DZA,xoil,17.19637080873424,0.10124019820112658,17.297611006935366
Algeria,DZA,xpul,3.2463659352992353,0,3.2463659352992353
Angola,AGO,bana,25.18493582751859,0,25.18493582751859
Angola,AGO,cass,46.67905610341635,0,46.67905610341635
Angola,AGO,maiz,34.15868915986288,0.012278464831007505,34.17096762469389
Angola,AGO,oilp,1.0120433878969706,0.026834483769995424,1.038877871666966
Angola,AGO,pota,4.112185043884714,0,4.112185043884714
Angola,AGO,rice,7.626252419836838,0,7.626252419836838
Angola,AGO,sorg,0.7541619062252254,0,0.7541619062252254
Angola,AGO,soyb,1.1758392749326112,0,1.1758392749326112
Angola,AGO,sugc,10.47474854876476,0,10.47474854876476
Angola,AGO,swpo,21.64360925902831,0,21.64360925902831
Angola,AGO,tnut,0.020102703914630846,0,0.020102703914630846
Angola,AGO,vege,11.983874780525602,0,11.983874780525602
Angola,AGO,whea,0.11794078552883676,0.0027240386734632954,0.12066482420230006
Angola,AGO,xfru,8.331677483980613,0.06810635545488233,8.399783839435496
Angola,AGO,xmil,1.6607502047227327,0,1.6607502047227327
Angola,AGO,xoil,3.961910841562462,0.013250537931647016,3.975161379494109
Angola,AGO,xpul,11.51381186177288,0,11.51381186177288
Antigua and Barbuda,ATG,vege,0.20676190169412226,0,0.20676190169412226
Antigua and Barbuda,ATG,xfru,0,0,0
Argentina,ARG,bana,1.3673644853491616,0,1.3673644853491616
Argentina,ARG,barl,21.726563373196303,146.3849652065974,168.1115285797937
Argentina,ARG,cass,3.3469192674098247,0,3.3469192674098247
Argentina,ARG,maiz,515.9370649896296,477.53008814006137,993.4671531296909
Argentina,ARG,ocer,46.82058909412557,2.497098085020031,49.31768717914561
Argentina,ARG,pota,91.50165681275918,16.182237454849076,107.68389426760825
Argentina,ARG,rice,143.012692328719,111.5271393757119,254.5398317044309
Argentina,ARG,sorg,113.59212514805996,25.61607089905329,139.20819604711326
Argentina,ARG,soyb,1959.103768500849,461.20676594173545,2420.3105344425844
Argentina,ARG,spis,0.02873330379253977,0.008619991137761934,0.037353294930301706
Argentina,ARG,sugc,379.0928121295896,0,379.0928121295896
Argentina,ARG,swpo,4.534776162306089,0,4.534776162306089
Argentina,ARG,tnut,0.06540362830386481,0.013080725660772962,0.07848435396463778
Argentina,ARG,vege,130.61891123945352,5.571777204316798,136.19068844377034
Argentina,ARG,whea,208.4113493669848,662.1264469802869,870.5377963472718
Argentina,ARG,xfru,53.47791772934429,21.46783794152889,74.94575567087318
Argentina,ARG,xmil,0.209134379027062,0.0522835947567655,0.2614179737838275
Argentina,ARG,xoil,106.86076733571682,46.195469145331096,153.0562364810479
Argentina,ARG,xpul,4.594857762028687,23.01075593523889,27.605613697267575
Armenia,ARM,barl,4.865675944271452,0,4.865675944271452
Armenia,ARM,maiz,1.6986160772760088,0,1.6986160772760088
Armenia,ARM,ocer,0.7746114951933065,0,0.7746114951933065
Armenia,ARM,pota,25.105120678870538,0,25.105120678870538
Armenia,ARM,sugb,1.064207818062652,0,1.064207818062652
Armenia,ARM,tnut,0.0585941183415987,0.0083705883345141,0.0669647066761128
Armenia,ARM,vege,76.69591475780952,3.1257778380419383,79.82169259585146
Armenia,ARM,whea,22.6197389817726,0.04417917769877454,22.663918159471372
Armenia,ARM,xfru,10.203532149957438,0.5425548827593148,10.746087032716753
Armenia,ARM,xoil,0.033547541417127395,0,0.033547541417127395
Armenia,ARM,xpul,0.3911645622673854,0,0.3911645622673854
Australia,AUS,bana,6.318060757991292,0,6.318060757991292
Australia,AUS,barl,166.71452883113196,428.18522993613584,594.8997587672678
Australia,AUS,cnut,0,0,0
Australia,AUS,maiz,62.49249753063742,11.93324073449358,74.425738265131
Australia,AUS,ocer,126.820497184357,12.287299376476499,139.1077965608335
Australia,AUS,pota,133.01016337264525,4.9303602568113964,137.94052362945664
Australia,AUS,rice,103.41564847619294,40.08358468069494,143.4992331568879
Australia,AUS,sorg,32.59369726091282,13.62332852702918,46.217025787942
Australia,AUS,soyb,1.1967971030063056,0.11321053677086673,1.3100076397771723
Australia,AUS,spis,0.016291019510481494,0.003429688317996104,0.0197207078284776
Australia,AUS,sugc,690.140235370154,0,690.140235370154
Australia,AUS,swpo,2.8604812064919134,0.04086401723559876,2.901345223727512
Australia,AUS,tnut,3.4417383503209735,3.255698439492813,6.6974367898137865
Australia,AUS,vege,187.2720049260784,15.152714091529164,202.42471901760757
Australia,AUS,whea,461.84485448184313,1052.2605197565877,1514.1053742384308
Australia,AUS,xfru,62.72483109986118,9.816771177790969,72.54160227765215
Australia,AUS,xmil,2.648219692314976,0.07356165811986044,2.7217813504348363
Australia,AUS,xoil,273.6742981502825,299.4878217735173,573.1621199237998
Australia,AUS,xpul,52.704376184755255,122.84665581069298,175.55103199544823
Austria,AUT,barl,30.663126414818482,8.718672089032724,39.38179850385121
Austria,AUT,maiz,56.45611400724573,9.378161111332531,65.83427511857826
Austria,AUT,ocer,28.09718931182256,2.7675027869741755,30.864692098796738
Austria,AUT,pota,13.257043639913693,2.4600699537984174,15.71711359371211
Austria,AUT,sorg,0.6084990749381097,0.02897614642562427,0.637475221363734
Austria,AUT,soyb,7.363795885646718,2.0214341646873346,9.385230050334053
Austria,AUT,sugb,39.45531811057403,0.9860452660294089,40.441363376603434
Austria,AUT,tnut,0.02526256713490367,0.01389441192419702,0.03915697905910069
Austria,AUT,vege,5.286149612857029,1.1996546789799891,6.4858042918370185
Austria,AUT,whea,44.93022592671553,30.75812693423333,75.68835286094885
Austria,AUT,xfru,2.6646777134524635,1.8628737888640645,4.527551502316528
Austria,AUT,xmil,0.0882394249594208,0.1411830799350733,0.22942250489449412
Austria,AUT,xoil,26.58339720982684,10.580602417582678,37.16399962740952
Austria,AUT,xpul,1.877371060767742,0.16812278156129032,2.0454938423290323
Azerbaijan,AZE,barl,43.41605202446059,0.05107770826407125,43.46712973272466
Azerbaijan,AZE,maiz,16.47171759187898,0.18200792919203293,16.653725521071014
Azerbaijan,AZE,ocer,0.7260043773091827,0,0.7260043773091827
Azerbaijan,AZE,pota,26.200550218411696,1.4541688047219732,27.65471902313367
Azerbaijan,AZE,rice,6.279985704648443,0,6.279985704648443
Azerbaijan,AZE,sugb,4.9814380690364235,0,4.9814380690364235
Azerbaijan,AZE,tnut,3.1077621980197168,2.8487820148514076,5.956544212871124
Azerbaijan,AZE,vege,58.361642775992614,7.063747598034359,65.42539037402697
Azerbaijan,AZE,whea,92.00436911644984,0,92.00436911644984
Azerbaijan,AZE,xfru,1.9861505045554428,0.5486854133589237,2.5348359179143665
Azerbaijan,AZE,xmil,0,0.018889107523469437,0.018889107523469437
Azerbaijan,AZE,xoil,49.19541570554805,1.552282534398361,50.747698239946416
Azerbaijan,AZE,xpul,0.9718359599367644,0,0.9718359599367644
Bahamas,BHS,bana,0,0,0
Bahamas,BHS,cass,0.005980144593347035,0,0.005980144593347035
Bahamas,BHS,cnut,0,0,0
Bahamas,BHS,maiz,0.0132559597202086,0,0.0132559597202086
Bahamas,BHS,sugc,0.3132909309153227,0,0.3132909309153227
Bahamas,BHS,swpo,0.026857375553512686,0,0.026857375553512686
Bahamas,BHS,vege,2.8733309211412936,0,2.8733309211412936
Bahamas,BHS,xfru,0,0,0
Bangladesh,BGD,bana,7.595547445623106,0,7.595547445623106
Bangladesh,BGD,cnut,6.438065072253638,0,6.438065072253638
Bangladesh,BGD,maiz,92.06403777535046,0,92.06403777535046
Bangladesh,BGD,plnt,0,0,0
Bangladesh,BGD,pota,371.63965539900994,2.4122951668307087,374.0519505658406
Bangladesh,BGD,rice,6694.185353017541,1.1771031041001478,6695.362456121641
Bangladesh,BGD,soyb,28.81827581756682,0,28.81827581756682
Bangladesh,BGD,spis,2.1790314024732673,0.04474397130335251,2.2237753737766197
Bangladesh,BGD,sugc,80.14982052447108,0,80.14982052447108
Bangladesh,BGD,swpo,4.549399589486319,0,4.549399589486319
Bangladesh,BGD,tnut,1.2462367417656004,0,1.2462367417656004
Bangladesh,BGD,vege,61.880889194912555,0.28521232879959685,62.16610152371215
Bangladesh,BGD,whea,75.64123423999716,0.23363366147762898,75.87486790147479
Bangladesh,BGD,xfru,33.728302305644014,1.1057117074458331,34.83401401308985
Bangladesh,BGD,xmil,0.19093314693792188,0,0.19093314693792188
Bangladesh,BGD,xoil,19.055119632715552,0.3879485434205562,19.44306817613611
Bangladesh,BGD,xpul,13.751793662096873,0,13.751793662096873
Barbados,BRB,bana,0,0,0
Barbados,BRB,cnut,0,0,0
Barbados,BRB,soyb,0,0,0
Barbados,BRB,sugc,0.5436454608449973,0,0.5436454608449973
Barbados,BRB,swpo,0.012533941215710352,0,0.012533941215710352
Barbados,BRB,vege,1.484822654641836,0,1.484822654641836
Barbados,BRB,xfru,0.10348972144270219,0.027597259051387248,0.13108698049408943
Barbados,BRB,xoil,0.011464502305045778,0.008598376728784335,0.020062879033830115
Barbados,BRB,xpul,0.026186037392636415,0,0.026186037392636415
Belarus,BLR,barl,104.31926198308457,8.580986199832244,112.90024818291681
Belarus,BLR,maiz,121.51840558261227,0,121.51840558261227
Belarus,BLR,ocer,182.7449629596491,11.255288872094848,194.00025183174392
Belarus,BLR,pota,123.35435186459013,9.322935865910425,132.67728773050055
Belarus,BLR,soyb,0.39991444049224195,0.00810637379376166,0.4080208142860036
Belarus,BLR,sugb,77.36321663168897,0,77.36321663168897
Belarus,BLR,tnut,0.10769166480212858,0.015954320711426457,0.12364598551355503
Belarus,BLR,vege,20.0307781639251,5.905203949548183,25.93598211347328
Belarus,BLR,whea,136.4486158263861,5.118030176078176,141.56664600246427
Belarus,BLR,xfru,10.20320572464912,5.935859029107071,16.13906475375619
Belarus,BLR,xmil,0.3372582714831032,0,0.3372582714831032
Belarus,BLR,xoil,69.9024411086147,7.231287011236003,77.1337281198507
Belarus,BLR,xpul,21.24762731714078,0,21.24762731714078
Belgium,BEL,barl,11.750106694590043,7.295436039711282,19.045542734301325
Belgium,BEL,cnut,0,0,0
Belgium,BEL,maiz,36.25517023990377,6.432900997981105,42.68807123788487
Belgium,BEL,ocer,9.050682036226565,9.228146389878066,18.27882842610463
Belgium,BEL,oilp,0,0,0
Belgium,BEL,pota,42.000216478416164,65.59463633489484,107.59485281331101
Belgium,BEL,soyb,0.3459843659762561,0.26229861680510386,0.60828298278136
Belgium,BEL,sugb,61.574406188452826,0.13466811582265883,61.70907430427549
Belgium,BEL,vege,7.438418828498287,11.021183873703974,18.45960270220226
Belgium,BEL,whea,60.8803237293806,34.54876980835224,95.42909353773284
Belgium,BEL,xfru,0.5478415575675604,1.933043337990633,2.4808848955581935
Belgium,BEL,xoil,86.37540679072049,38.28917819038877,124.66458498110926
Belgium,BEL,xpul,0.14337696715773818,0.07290354262257873,0.21628050978031688
Belize,BLZ,bana,0,9.811974504478917,9.811974504478917
Belize,BLZ,cass,0.005500586946669456,0,0.005500586946669456
Belize,BLZ,cnut,0,0,0
Belize,BLZ,maiz,0.9959781559787311,0.14939672339680965,1.1453748793755407
