iso3c,SPAM_super,imported_used_cumstress,imported_exported_cumstress
AFG,bana,209.29578721350356,0
AFG,barl,7.430810509850771,0
AFG,cnut,0,0.10636161960993398
AFG,maiz,29.839005369836833,0
AFG,oilp,6.279927362725984,0
AFG,pota,67.50112068820746,0.37879416772282504
AFG,rice,828.5725793155087,0
AFG,soyb,10.13905466598783,0
AFG,spis,1.7508674882018913,1.4325279448924564
AFG,tnut,23.315791491250913,15.275863390819561
AFG,vege,149.91944995823164,8.598226323607076
AFG,whea,1439.3723506786039,0.391186941344912
AFG,xfru,143.56476361947637,42.75439668918574
AFG,xoil,137.22655636451546,12.9016420513647
AFG,xpul,121.69223861920574,65.61836396133641
ALB,bana,1.1451316889560255,0
ALB,barl,3.0878073474159007,0
ALB,maiz,11.599191305342519,0
ALB,oilp,0.07378975161649633,0
ALB,pota,0.8462123247721294,0
ALB,rice,41.284090453241724,0
ALB,soyb,0.19665561450048333,0
ALB,spis,1.1461970295922381,0
ALB,tnut,1.3992304510928089,0.3228993348675713
ALB,vege,2.6315531042317275,0.28274934390425727
ALB,whea,83.59446177232213,0.14743291317869864
ALB,xfru,10.539092396274082,0.24955956493909473
ALB,xoil,21.689668867174536,0.6572626929446829
ALB,xpul,3.501070666647068,0
ARE,bana,18.482197098474828,0.5191628398447985
ARE,barl,117.81057560439977,4.608726674010748
ARE,cass,0.5806961359464664,0
ARE,cnut,6.095737227776714,0.4689028636751318
ARE,coco,33.870180530579596,0
ARE,maiz,173.93325973372913,18.92803120631758
ARE,ocer,76.20073303889929,13.765293710252774
ARE,oilp,13.507165119559033,3.178156498719773
ARE,orts,1.231674468797517,0
ARE,plnt,3.3869884382101745,0.46186205975593286
ARE,pota,53.2725647567475,2.9790578975812747
ARE,rice,620.6203274064446,261.5023601770301
ARE,sorg,10.816623071880716,0
ARE,soyb,16.0222370798005,3.9398943638853705
ARE,spis,137.01372120366747,91.84436256509579
ARE,sugb,0.07857916491020223,0
ARE,swpo,0.5836661362800084,0
ARE,tnut,94.66473310304302,155.25016228899057
ARE,vege,246.23088909935177,23.376350230951118
ARE,whea,387.56715360454945,91.15005279218109
ARE,xfru,537.5434882684041,260.7147894676118
ARE,xmil,14.173994792884525,0.8337643995814427
ARE,xoil,431.12997054749627,194.12981788254987
ARE,xpul,165.34323232247624,125.66085656508196
ARG,bana,43.84009897674086,0
ARG,barl,0.19232946806823276,1.2958396598564195
ARG,cass,0.4104456800306708,0
ARG,cnut,1.237366245354755,0
ARG,coco,16.997892324301397,0
ARG,maiz,1.1786448224860495,1.0909050815701782
ARG,ocer,1.3818759359692987,0.0737000499183626
ARG,oilp,0.7324995299718619,0
ARG,plnt,0.2590810168241145,0
ARG,pota,3.526002355162442,0.6235800461444689
ARG,rice,5.530399525019002,4.312831459829143
ARG,soyb,396.2850792632965,93.29233230858851
ARG,spis,8.711542357832673,2.613462707349803
ARG,swpo,0.09619169400725389,0
ARG,tnut,7.789000331880107,1.5578000663760214
ARG,vege,24.134147964513325,1.0294841244524722
ARG,whea,1.5121543153786108,4.804140307946959
ARG,xfru,35.60869832617608,14.294531227712262
ARG,xoil,13.769812615683305,5.952633222503353
ARG,xpul,0.17311121958000888,0.8669299964681394
ARM,bana,1.0618290344424668,0
ARM,barl,3.177008152736853,0
ARM,cnut,0.18817039757870127,0
ARM,coco,4.0480303030780425,0
ARM,maiz,25.418754345197115,0
ARM,ocer,2.31376734817778,0
ARM,oilp,0.03575704849136249,0
ARM,pota,0.1980265727634691,0
ARM,rice,11.007146337817746,0
ARM,soyb,0.21168518383552964,0
ARM,tnut,1.9391899530707941,0.2770271361529706
ARM,vege,2.233209905424286,0.09101551304413093
ARM,whea,66.66791352847467,0.1302107686103019
ARM,xfru,18.31508151954072,0.9738722591865562
ARM,xoil,18.370847644690407,0
ARM,xpul,2.0863474999481104,0
ATG,bana,0.36332058549324314,0
ATG,pota,0.16153772317091555,0
ATG,rice,2.2017603122516145,0
ATG,soyb,0.2219549075840153,0
ATG,vege,0.9500792770409087,0
ATG,whea,4.1071321897500654,0
ATG,xfru,1.547117726504309,0
ATG,xoil,0.7064463715739568,0
AUS,barl,1.5027257462217003,3.8595614532710982
AUS,cass,0.42269010508304433,0
AUS,cnut,5.879290065445296,0
AUS,coco,62.48592260271753,0
