country,iso3c,exported_disturbance_stress,imported_ds_disturbance_stress,produced_ds_disturbance_stress,prop_ds_produced_disturbance,prop_ds_imported_disturbance,prop_exported_disturbance
Côte d'Ivoire,CIV,1631.8500435779863,253.31012539814768,2301.9382067718307,0.9008667289949738,0.0991332710050262,0.3897329121832443
Uruguay,URY,1526.5777739482915,45.80589584036995,418.87526257275863,0.9014251062022923,0.09857489379770773,0.7666395108836668
Paraguay,PRY,1500.1798800841077,13.902969233610627,1739.8846827912253,0.9920726039908202,0.007927396009179875,0.4610309922520399
China,CHN,1329.0360197028197,20565.60155554352,81539.51575873265,0.7985840269666086,0.20141597303339145,0.012849102321275735
Malaysia,MYS,1309.8238313420547,1228.885068606542,3468.4644094357977,0.738387557844921,0.261612442155079,0.21804328989407556
Italy,ITA,1171.3528621535504,2253.4187439658,2787.554340633337,0.5529794136671147,0.44702058633288544,0.18855302702940774
Hungary,HUN,1123.2673216568287,94.46247644546929,1052.4139616485477,0.9176350012016503,0.0823649987983497,0.4948000834009342
Poland,POL,1031.0345103223165,524.9119553935675,5053.025004703838,0.9058949645453861,0.09410503545461386,0.15600528992098034
Myanmar,MMR,1012.0644706835658,0,8521.850575815428,1,0,0.1061541314085038
Bulgaria,BGR,1000.0561134629128,87.1327691602465,866.6777897631302,0.9086477200896177,0.09135227991038229,0.5118343680234475
Mexico,MEX,977.2399879454858,3159.400276069851,7558.3903567317475,0.7052190713260842,0.2947809286739158,0.08356027612376267
Viet Nam,VNM,956.6580257609439,0,3726.195013706897,1,0,0.20428956828200154
Belgium,BEL,924.7803123537742,1241.6783034313228,366.7832573572274,0.22803358581812266,0.7719664141818773,0.3650580397230855
Nigeria,NGA,882.5552014176045,1145.7596585047627,25819.85799989939,0.9575103499196996,0.04248965008030044,0.031691673484651496
Pakistan,PAK,728.0806469105406,947.042060548448,10048.917413955345,0.9138736312420627,0.08612636875793729,0.0621015144413126
Ghana,GHA,717.1768849980203,161.02514334565842,3519.0640231525786,0.9562442277726437,0.04375577222735632,0.16309608665911554
Sudan,SDN,616.3409326404561,0,4959.980567817726,1,0,0.11052822771962019
Czechia,CZE,586.0509144334428,169.3746243958903,678.9640124019279,0.8003455023158909,0.19965449768410912,0.4085716560960615
South Africa,ZAF,555.7797697738145,780.323628689686,2591.38976720702,0.7685676280672844,0.23143237193271557,0.1415100539529339
Philippines,PHL,503.3241644898932,466.1583198377967,5824.157592695136,0.925892701365123,0.07410729863487697,0.07408755229648031
Serbia,SRB,499.6561293960138,43.85241609216417,1015.709696348239,0.9586126989845243,0.041387301015475594,0.3204529782870732
Lithuania,LTU,446.8739548388495,59.007802297979055,346.2694542915409,0.8544013972199175,0.1455986027800824,0.5244068762042863
Tunisia,TUN,392.8844087400713,421.8494283808262,2127.9763534865715,0.8345575484487103,0.16544245155128964,0.13351107764335007
Republic of Moldova,MDA,380.9138986840653,13.01246778492182,533.2036127104335,0.976177069387776,0.023822930612224024,0.4108527469052426
Iran (Islamic Republic of),IRN,374.18522704053987,1602.0267245737014,6883.039206309428,0.8111945460856352,0.1888054539143648,0.04223666542130601
United Kingdom of Great Britain and Northern Ireland,GBR,367.8657144395713,1132.2551760472616,2259.6997503954262,0.6661939204378774,0.3338060795621226,0.09784129339564718
Ecuador,ECU,362.4481302293379,253.14148916925762,1084.9348778969445,0.8108168596353863,0.18918314036461364,0.2131390231694773
Cameroon,CMR,336.4163846786724,271.4209087691453,2867.220278915765,0.9135227977526964,0.08647720224730364,0.09680886652184488
Austria,AUT,320.2948865668112,371.9423064090405,488.7121228289423,0.5678378060072781,0.4321621939927219,0.27121814821369916
Slovakia,SVK,318.0055822634201,62.61857540453444,238.48226601905273,0.7920345386333779,0.20796546136662217,0.5136525322570221
Uganda,UGA,302.28221806567035,128.78627100673918,2149.562843537934,0.9434738643939223,0.056526135606077665,0.11713498718156994
United Republic of Tanzania,TZA,300.93687505058017,146.04569099120343,5608.146011058314,0.9746192517466553,0.025380748253344625,0.049699502036784804
Greece,GRC,296.452868571885,383.13977321434464,1439.2045883348867,0.7897544606286017,0.2102455393713983,0.13991563909819674
Latvia,LVA,289.0550744813083,48.17250104319898,153.13505989742146,0.7607019785143173,0.23929802148568277,0.5894720633283836
Ethiopia,ETH,274.5117579646177,220.8932040675921,5550.057613848048,0.961723256524412,0.03827674347558807,0.04540789964689295
Portugal,PRT,272.43724793991197,724.3968113900476,603.3060262746692,0.4543983858133633,0.5456016141866368,0.1702583732454705
Denmark,DNK,265.46174808973194,187.9207790632597,778.4803202547382,0.8055457726653271,0.1944542273346728,0.2154961882715728
Mozambique,MOZ,249.68612876516718,0,3511.1816830541284,1,0,0.06639056230066835
Sweden,SWE,216.28014099479736,242.23139700854946,494.31858122543474,0.6711270054079095,0.32887299459209046,0.22698709521257998
Chile,CHL,209.6355538203743,412.2960168647461,524.613866071103,0.5599405830016457,0.44005941699835427,0.18284103455460934
Egypt,EGY,189.77411295926257,2305.4749691738657,2627.347773610053,0.5326256203820667,0.46737437961793316,0.03704646652927567
Burkina Faso,BFA,183.10628429625513,55.063014889336394,3656.7736191156728,0.9851655607941117,0.014834439205888306,0.04701128826198944
Bolivia (Plurinational State of),BOL,182.95131434946833,82.61863604404807,1530.1873341407986,0.9487733567636911,0.05122664323630883,0.10187975620375234
Croatia,HRV,182.56942760662807,53.40096491934789,295.3563692321745,0.8468821736773939,0.1531178263226061,0.34361044981530614
Belarus,BLR,174.65853287984262,200.85952628720682,1742.5883437257737,0.8966478445928857,0.10335215540711429,0.08245975397709064
Peru,PER,159.6351821885111,732.9762226619193,1472.9637542280848,0.6677261256694348,0.3322738743305653,0.06748260843705144
Senegal,SEN,155.6425615803733,253.8974153053745,1794.0546617168202,0.8760237516521618,0.1239762483478381,0.07063121268033018
United Arab Emirates,ARE,155.07347470222402,302.2165773861192,74.97220438719262,0.19876573220104532,0.8012342677989547,0.291347869993768
Guatemala,GTM,149.72095483649332,247.06564921269282,990.8629327229212,0.8004201108060829,0.19957988919391714,0.10789536613457025
Cambodia,KHM,143.82723280326414,17.10730900418787,1654.5149580782831,0.9897660438359405,0.01023395616405956,0.07922403394438494
Estonia,EST,136.73626277258282,28.006472282595947,115.01326673800035,0.8041775738483014,0.19582242615169876,0.4887697203853757
Morocco,MAR,136.09818442407223,840.2974611652307,3799.6224916162705,0.8188982849453046,0.1811017150546953,0.028496161554299005
Madagascar,MDG,136.02654076939388,148.34421682573483,1497.4769143238184,0.9098661367155244,0.09013386328447562,0.07634016246905166
Kenya,KEN,131.25340573506426,764.8519264019741,2924.545198018972,0.7926891845447464,0.20731081545525362,0.034353680007918636
Finland,FIN,127.05992051931024,90.39431226782797,533.740294651527,0.855168562573381,0.14483143742661891,0.16914383142878345
Saudi Arabia,SAU,124.89363520151375,2239.8544842468177,317.89049773058133,0.12428545455881194,0.875714545441188,0.046556265313459556
Uzbekistan,UZB,121.53576580833719,0,1627.9670347874362,1,0,0.06946874607285541
Benin,BEN,117.24934964197277,399.38156210434687,862.10483375848,0.6834039880143303,0.3165960119856698,0.085041205339203
Costa Rica,CRI,116.36167871500011,143.46529405382392,157.01833706511138,0.522552048776865,0.47744795122313505,0.2791483458488636
Papua New Guinea,PNG,112.87935567121103,44.6477897925852,452.1627967224218,0.9101311626513889,0.08986883734861101,0.18514223027273463
Niger,NER,108.89872863352898,44.77923767295861,6322.551496610633,0.9929673454165253,0.0070326545834746654,0.016815143635209796
Oman,OMN,98.7302353011908,190.9172608726129,32.286100425712654,0.14464880922003778,0.8553511907799622,0.30667888143408245
Colombia,COL,98.3066252848332,840.9650050526576,1712.5230694487464,0.6706602966153014,0.32933970338469865,0.037071733076756576
Zambia,ZMB,90.37808698567738,22.751047146652542,1068.769054010901,0.979156547714948,0.020843452285051946,0.07646858916643395
Slovenia,SVN,87.07538001919964,74.10176622621542,46.981864857786235,0.38801169437339234,0.6119883056266077,0.4183118451500969
Sri Lanka,LKA,78.18411884542711,248.77043466507175,1012.5309516073344,0.8027668586012763,0.19723314139872375,0.0583687681178374
Dominican Republic,DOM,76.25877870834064,0,424.3635530673943,1,0,0.15232796035655574
Guinea-Bissau,GNB,74.63452571412108,0,163.59200509314294,1,0,0.31329224944514583
Honduras,HND,74.05689059985774,105.6347718796751,401.09879296200046,0.7915378431411392,0.20846215685886083,0.12751051589433854
Nicaragua,NIC,72.01166670607763,40.59392721148706,393.54969501176157,0.906496548299833,0.09350345170016697,0.14227188430334178
Japan,JPN,68.98169611221255,3747.8098835960345,1998.625736407741,0.34780268475476767,0.6521973152452324,0.011861865170199716
Bosnia and Herzegovina,BIH,63.82981083161834,144.91312622453896,316.6609262477675,0.6860457700159966,0.3139542299840034,0.12148713644820572
Guinea,GIN,61.201248940426616,119.37265489665738,2041.196766056131,0.9447494471878551,0.055250552812144915,0.02754615936277894
Afghanistan,AFG,56.93698480927434,945.9577600356215,1763.7406291290265,0.6508992425805576,0.3491007574194424,0.020579865834467213
Malawi,MWI,55.72270227519712,51.04903695713938,2297.086429380568,0.9782597564369834,0.021740243563016622,0.023180528286887544
"China, Taiwan Province of",TWN,53.825307048709746,1057.3034752046028,309.65438336387683,0.226528112350264,0.773471887649736,0.03788425169390854
New Zealand,NZL,50.94781817632406,188.29749584466987,120.69319608349417,0.39060463384946764,0.6093953661505324,0.14154589394042388
Togo,TGO,50.06221274287246,38.968084435935914,861.0535839867808,0.9567031708200678,0.04329682917993217,0.05269241351769357
"China, Hong Kong SAR",HKG,49.816814741213314,80.85008054502049,0,0,1,0.3812504661726794
Republic of Korea,KOR,49.24910867483263,1994.6452284580091,843.8099265808353,0.2972778784554332,0.7027221215445669,0.01705476190678084
Ireland,IRL,45.721952643083554,147.61415363657574,153.43687550481673,0.5096706559762436,0.4903293440237564,0.13184981254249026
Lao People's Democratic Republic,LAO,40.804454071737595,0,702.9163691057585,1,0,0.05486528385396468
Liberia,LBR,40.63287452753871,0,270.35198663140346,1,0,0.13065868986713
Israel,ISR,36.73418292096648,454.0423309991936,171.7082245053615,0.27440363095947995,0.72559636904052,0.05544910062120056
Sierra Leone,SLE,34.76546246463329,54.96120889802226,8810.614176892057,0.9938006044158041,0.006199395584195829,0.003906082144196817
Azerbaijan,AZE,30.30297645030711,223.64575409470234,626.7393291443269,0.7370064944661792,0.26299350553382084,0.034408297145525645
Georgia,GEO,29.917257682401807,88.94355384474007,142.183926552098,0.6151753409329476,0.3848246590670525,0.11460586374018562
North Macedonia,MKD,28.759763590579766,50.66668041921792,144.58257301700704,0.7405025651697696,0.25949743483023036,0.12838663359313968
Lebanon,LBN,27.079945558078922,264.32917495432224,155.293196427555,0.3700784491450063,0.6299215508549938,0.0606219053072852
Guyana,GUY,26.03861352713617,6.59027311185605,102.61210147172919,0.9396508259368321,0.060349174063167914,0.19253492517977192
Sao Tome and Principe,STP,23.7310158304837,0.17065250371410245,91.86030146498986,0.998145705370259,0.0018542946297409296,0.20499837616490027
Jordan,JOR,23.541266039203546,381.483065254342,91.8103916582538,0.19398195837558058,0.8060180416244194,0.04738248949135427
Democratic People's Republic of Korea,PRK,23.246477212230374,0,1451.3597932855464,1,0,0.015764531643001328
Yemen,YEM,21.796628539568015,586.6783776933719,698.5274501146242,0.5435140698871629,0.45648593011283706,0.016676807632388834
Luxembourg,LUX,20.920097703600565,12.760931003745478,11.998369314140657,0.48460050001788724,0.5153994999821127,0.4579766505189091
Bangladesh,BGD,20.113933624049444,2015.6673626238949,5725.671282497681,0.7396228927545853,0.26037710724541485,0.0025915166549017525
Venezuela (Bolivarian Republic of),VEN,19.43801480269165,699.085330955367,1616.0647584228573,0.6980388726576604,0.30196112734233965,0.008326100337734493
Vanuatu,VUT,16.933832847520844,0.06966608502268211,52.43320175479199,0.9986730994345827,0.0013269005654173427,0.24387438746221113
Zimbabwe,ZWE,16.708273300780206,149.2033514981008,3565.523515676788,0.9598346374220583,0.04016536257794168,0.004477707013996309
Mali,MLI,15.68825850859768,148.32563652907717,3116.9794636718298,0.9545752595921432,0.045424740407856844,0.004781557532554183
Dominica,DMA,15.046518591674543,0.08629528056923069,8.966066528361274,0.9904670977154165,0.009532902284583573,0.6243658768187742
El Salvador,SLV,14.911453468999303,81.02583947256083,321.91381891692106,0.7989132174370357,0.20108678256296422,0.035686044731764524
Norway,NOR,14.458965939964692,270.25660270177167,214.0022751726775,0.4419170921801057,0.5580829078198943,0.028992277134854746
Turkmenistan,TKM,14.0783760168205,0,846.072397116691,1,0,0.01636733518884517
Cyprus,CYP,13.775779296712324,63.42327921205897,29.923878879119176,0.3205655050568396,0.6794344949431604,0.12859784872058208
Solomon Islands,SLB,13.703986142581352,2.8722650790918145,40.6111938493696,0.9339458003141553,0.06605419968584464,0.23963277473853178
Kyrgyzstan,KGZ,12.964594853601241,141.15758520846174,460.85737786966604,0.7655247894724792,0.23447521052752093,0.021081342763982547
Panama,PAN,12.45721797035549,67.7846739026423,168.00057158924002,0.7125152010201757,0.2874847989798242,0.05018165625902459
Rwanda,RWA,12.256350050122851,65.42866538671356,554.8722032687951,0.8945210805064178,0.10547891949358229,0.019375875711611312
Belize,BLZ,11.23698299163224,2.824528278388583,42.61837237162313,0.9378444545135378,0.062155545486462134,0.19825345906984507
Iraq,IRQ,10.579518964027915,0,1788.8081116392227,1,0,0.0058795107758304955
Switzerland,CHE,10.347827134900092,209.4927584102457,141.9607914633203,0.4039247619333768,0.5960752380666233,0.028600850611627038
Suriname,SUR,10.276343860146815,2.3649459758230966,26.099534178924227,0.916915890858851,0.08308410914114901,0.26525878376247275
Kuwait,KWT,9.794498452586634,140.09198028471704,7.954014556402118,0.05372664464809233,0.9462733553519077,0.06205314142272267
Chad,TCD,9.288434820844447,0,3032.9948527088577,1,0,0.0030531130545658506
Trinidad and Tobago,TTO,8.324604198305769,43.94751726537562,12.887302433459116,0.22675012433836117,0.7732498756616388,0.1277574861841449
Swaziland,SWZ,8.080917731199682,28.21009152806917,85.09269750699085,0.7510203255513865,0.24897967444861344,0.06657333135130362
Nepal,NPL,7.890562417988904,412.21925042603334,2532.9705146283454,0.8600364379514193,0.13996356204858068,0.0026719768997082037
Tajikistan,TJK,7.556029156091795,0,412.9558974691163,1,0,0.01796864411607117
Gambia,GMB,7.114080400610913,44.728720070444645,300.6259659312274,0.8704846875301178,0.1295153124698823,0.020183576755539816
Algeria,DZA,6.236438811516497,1384.2565838569112,2275.840396420687,0.6217978399709171,0.3782021600290829,0.0017010015453166054
Albania,ALB,4.365664039902945,61.00602875294398,157.930621568861,0.7213530550354451,0.27864694496455483,0.01955046481440128
Botswana,BWA,4.263118180141428,32.398631669525784,85.40658974379848,0.7249813609207192,0.27501863907928076,0.03492402857562611
Mongolia,MNG,4.200079905793075,16.289457302330476,146.58375830656627,0.899986887092314,0.100013112907686,0.02513914562380668
Namibia,"NAM",4.150036883496907,32.83278492159075,197.25357466608403,0.8573023408235559,0.14269765917644398,0.017717301606489093
Kiribati,KIR,3.798421882662206,0,50.19848860487792,1,0,0.07034517064710022
Haiti,HTI,2.9645642673732246,0,840.0017802571631,1,0,0.0035168239949666634
Lesotho,LSO,2.517541411635898,0,149.11535183881495,1,0,0.01660287130100258
Saint Lucia,LCA,2.363044860847231,0.28384098662127094,3.8963570874278353,0.9320986753275231,0.06790132467247689,0.36114276733401895
Fiji,FJI,2.19659195948598,11.014163756759029,56.718650068787476,0.8373880673977719,0.16261193260222806,0.03141156334487449
Jamaica,JAM,2.1677634183219463,21.962989384583786,87.38578361159576,0.7991473632232605,0.20085263677673945,0.019438941416405512
Timor-Leste,TLS,2.1672905893008085,0,90.80450583114352,1,0,0.023311269360653395
Armenia,ARM,2.1210888005341393,60.60507750429336,130.49432155587948,0.6828609728636027,0.31713902713639724,0.010977556386583787
Djibouti,DJI,1.9861490125469852,10.269425546547085,6.063829699313203,0.37125665447799205,0.6287433455220081,0.10841777300893873
Angola,AGO,1.6609987087639235,0,2146.665275939588,1,0,7.731594257188906e-4
Malta,MLT,1.3138043433962654,9.57666121150053,6.002514375753812,0.38529088667981876,0.6147091133201812,0.07777220767382195
French Polynesia,PYF,1.282423816650474,0.5391157532333781,36.47986761401292,0.9854367758324132,0.014563224167586885,0.03348242038453483
Montenegro,MNE,0.951317858588707,24.043863686784828,7.65791662155421,0.24156109048360994,0.75843890951639,0.029134076458087414
Barbados,BRB,0.9418182931691969,5.308923400014715,4.177548308136923,0.44036902619413226,0.5596309738058678,0.09031378040406504
Grenada,GRD,0.8169915160829593,0.02226709410148176,2.999213504069427,0.9926304030828589,0.007369596917141028,0.21284289471561474
Congo,COG,0.736369107408071,57.343871391593744,182.84185040953435,0.7612519555218439,0.23874804447815604,0.0030564615500021817
New Caledonia,NCL,0.5822438954915182,0.5630287185435253,6.2051953280338195,0.9168129313289731,0.08318706867102693,0.07921181346280926
Saint Vincent and the Grenadines,VCT,0.5166884582198416,0.3682953035659738,6.363735205905446,0.9452920923267041,0.05470790767329593,0.07127996829823413
Gabon,GAB,0.3504226699627959,21.86456327726049,138.58847977317953,0.8637323240395812,0.1362676759604188,0.0021791984917296104
Cuba,CUB,0.1975994349424957,198.02357650571486,890.1787482653128,0.8180268760706961,0.18197312392930393,1.815503938836197e-4
Mauritius,MUS,0.05923740902461502,12.112600392280843,35.80190356271855,0.7472038862458679,0.2527961137541322,0.0012347881849598195
Antigua and Barbuda,ATG,0,0.2963425456444495,0.9684847410188185,0.7657051292542646,0.2342948707457353,0
Bahamas,BHS,0,1.0590479787249831,4.810367928609346,0.8195650137177,0.1804349862823,0
Cabo Verde,CPV,0,8.331573541326067,36.87528544860119,0.8157011186470075,0.18429888135299252,0
Central African Republic,CAF,0,3.620663701550882,531.2860975475018,0.9932312246472708,0.006768775352729372,0
Iceland,ISL,0,1.9092376846575938,0.44892091953905267,0.19036926470515603,0.809630735294844,0
Maldives,MDV,0,4.369215729093627,0,0,1,0
Mauritania,MRT,0,88.67251422685196,253.0153977114046,0.74048682692973,0.25951317307027005,0
Saint Kitts and Nevis,KNA,0,0.15542967431995525,0.7299049096896328,0.8244396218929679,0.1755603781070321,0
Samoa,WSM,0,0,0,NA,NA,NA
