country,iso3c,SPAM_super,produced_used_disturbance,produced_exported_disturbance,produced_all_disturbance
Afghanistan,AFG,barl,131.8856611942205,0,131.8856611942205
Afghanistan,AFG,maiz,76.59690198614972,0,76.59690198614972
Afghanistan,AFG,pota,11.032225776712727,0.06190923555955511,11.09413501227228
Afghanistan,AFG,rice,91.57054171502533,0,91.57054171502533
Afghanistan,AFG,spis,3.631530390389286,2.9712521375912337,6.602782527980519
Afghanistan,AFG,sugb,0.49090481611063796,0,0.49090481611063796
Afghanistan,AFG,sugc,1.5503270379646874,0,1.5503270379646874
Afghanistan,AFG,tnut,7.980991832166554,5.228925683143603,13.209917515310156
Afghanistan,AFG,vege,108.24154637512159,6.207902400987999,114.44944877610959
Afghanistan,AFG,whea,1222.626055646215,0.3322804880136472,1222.9583361342286
Afghanistan,AFG,xfru,39.39219260417059,11.731217233216944,51.12340983738753
Afghanistan,AFG,xmil,3.4356427934504405,0,3.4356427934504405
Afghanistan,AFG,xoil,42.56838590912013,4.0021559401736875,46.57054184929382
Afghanistan,AFG,xpul,22.737721052209213,12.260535861485357,34.99825691369457
Albania,ALB,barl,1.4142452893720552,0,1.4142452893720552
Albania,ALB,maiz,32.84691857845871,0,32.84691857845871
Albania,ALB,ocer,7.971685543287098,0,7.971685543287098
Albania,ALB,pota,5.000281989708153,0,5.000281989708153
Albania,ALB,soyb,0.32287186235741255,0,0.32287186235741255
Albania,ALB,sugb,1.139776149753495,0,1.139776149753495
Albania,ALB,tnut,2.78461277721414,0.6426029485878785,3.4272157258020184
Albania,ALB,vege,19.207598595229122,2.0637759093837134,21.271374504612837
Albania,ALB,whea,40.168191289362206,0.07084337088070936,40.239034660242915
Albania,ALB,xfru,13.26338552387251,0.31406923827020505,13.577454762142715
Albania,ALB,xoil,22.268723342621108,0.6748097982612457,22.943533140882355
Albania,ALB,xpul,11.542330627624999,0,11.542330627624999
Algeria,DZA,barl,567.2192703834058,0,567.2192703834058
Algeria,DZA,maiz,0.08251621488324526,0,0.08251621488324526
Algeria,DZA,ocer,48.50155457850278,0,48.50155457850278
Algeria,DZA,pota,68.09791837846954,0.014327355013353577,68.1122457334829
Algeria,DZA,sorg,0.007676798827277265,0,0.007676798827277265
Algeria,DZA,spis,6.0387297840940715,0,6.0387297840940715
Algeria,DZA,tnut,25.02682860419283,0,25.02682860419283
Algeria,DZA,vege,185.53350094838552,0.2821307184850868,185.81563166687062
Algeria,DZA,whea,946.2232825214477,0.8984269678327456,947.1217094892804
Algeria,DZA,xfru,243.5012203492531,2.743081338423126,246.24430168767623
Algeria,DZA,xoil,143.4281705411259,0.8444047046155423,144.27257524574142
Algeria,DZA,xpul,42.17972731809907,0,42.17972731809907
Angola,AGO,bana,43.771712041501644,0,43.771712041501644
Angola,AGO,cass,525.5205771596824,0,525.5205771596824
Angola,AGO,maiz,626.8072703171479,0.225308148927803,627.0325784660757
Angola,AGO,oilp,15.182801935697677,0.4025742937495595,15.585376229447236
Angola,AGO,pota,31.511086463136593,0,31.511086463136593
Angola,AGO,rice,1.577479164003628,0,1.577479164003628
Angola,AGO,sorg,39.733854095215165,0,39.733854095215165
Angola,AGO,soyb,18.518998566926612,0,18.518998566926612
Angola,AGO,sugc,7.394563716007444,0,7.394563716007444
Angola,AGO,swpo,92.17051869199783,0,92.17051869199783
Angola,AGO,tnut,1.2787280056065091,0,1.2787280056065091
Angola,AGO,vege,66.3680839029879,0,66.3680839029879
Angola,AGO,whea,2.1882777373252122,0.050541915233345364,2.2388196525585577
Angola,AGO,xfru,29.59841571509426,0.2419489023032226,29.840364617397483
Angola,AGO,xmil,86.1394305956982,0,86.1394305956982
Angola,AGO,xoil,221.44700911644816,0.7406254485499931,222.18763456499815
Angola,AGO,xpul,337.45646871511076,0,337.45646871511076
Antigua and Barbuda,ATG,vege,0.35661643250700625,0,0.35661643250700625
Antigua and Barbuda,ATG,xfru,0.6118683085118123,0,0.6118683085118123
Argentina,ARG,bana,4.595884428955259,0,4.595884428955259
Argentina,ARG,barl,60.10890423940654,404.989951910547,465.0988561499535
Argentina,ARG,cass,9.840958349650078,0,9.840958349650078
Argentina,ARG,maiz,914.7978283082607,846.6991755887146,1761.4970038969752
Argentina,ARG,ocer,234.13919806327112,12.487423896707794,246.62662195997893
Argentina,ARG,pota,33.05510036856804,5.845855713330089,38.90095608189813
Argentina,ARG,rice,54.963468837359734,42.86275819146886,97.8262270288286
Argentina,ARG,sorg,335.62614647654885,75.68678860892105,411.3129350854699
Argentina,ARG,soyb,9926.684920611104,2336.912583380423,12263.597503991527
Argentina,ARG,spis,1.966790215258145,0.5900370645774436,2.5568272798355887
Argentina,ARG,sugc,147.01249274879635,0,147.01249274879635
Argentina,ARG,swpo,12.288451180118331,0,12.288451180118331
Argentina,ARG,tnut,5.049683280659528,1.0099366561319054,6.059619936791433
Argentina,ARG,vege,99.68724692634423,4.252333178363954,103.93958010470818
