country,iso3c,exported_water_stress,imported_ds_water_stress,produced_ds_water_stress,prop_ds_produced_water,prop_ds_imported_water,prop_exported_water
Chile,CHL,1257.3487359918306,275.2275799744327,2380.448375151787,0.8963625138665114,0.10363748613348861,0.32132399748098045
Uzbekistan,UZB,1247.0863380251008,0,12738.000069986572,1,0,0.0891725872577147
Indonesia,IDN,1240.8659219014742,867.8351184154417,14526.990619403974,0.9436281297888621,0.056371870211137924,0.07459058194171249
Sudan,SDN,1184.8141381538403,0,8327.365127854031,1,0,0.12455759138053862
Argentina,ARG,1147.1101938982927,143.55461021461056,3161.210446007157,0.9565613265171922,0.043438673482807874,0.2576689887856487
Lithuania,LTU,897.1091121921392,37.8618635346834,303.0338223720237,0.8889341663741528,0.11106583362584724,0.7246410624335167
Brazil,BRA,886.0258535091722,969.361594888643,9393.418360769658,0.9064573792904528,0.09354262070954722,0.07876621470228289
Morocco,MAR,875.8029485060094,705.2515935022475,8224.462351920245,0.9210219277109353,0.07897807228906478,0.08931736674160438
Paraguay,PRY,818.2402484597249,17.895662291980976,736.4972011084224,0.9762780599337634,0.02372194006623659,0.5202995169622882
Czechia,CZE,770.8178464609414,120.77866330580733,724.0795012506079,0.8570426748858834,0.14295732511411666,0.4770868919292636
Greece,GRC,718.1232472342248,331.91026847913395,2703.7123832966427,0.8906615523227258,0.10933844767727414,0.19130843337680897
Madagascar,MDG,696.0164990305614,768.9004447309992,2392.3987233016774,0.7567770704822291,0.2432229295177708,0.18044063776622996
Romania,ROU,687.5883916526705,198.4254319868822,844.1255915089653,0.80967316945167,0.19032683054833002,0.3974179107373534
Uruguay,URY,656.9546993481044,23.85314114152823,64.49940919719522,0.730023173636972,0.269976826363028,0.8814548625739942
Saudi Arabia,SAU,621.5147843352664,1860.7275026181944,2381.4795932439442,0.561377495117305,0.438622504882695,0.12778583966031398
Peru,PER,609.8534735529665,583.7722889943204,4384.5201201716045,0.882500416457508,0.11749958354249199,0.10932906495728159
Latvia,LVA,572.5784850097237,55.05404705337914,112.3865177501499,0.6712024525360488,0.32879754746395123,0.773734791224924
Portugal,PRT,556.700483002612,1021.2500416116483,1478.8532198921143,0.5915168555888421,0.4084831444111579,0.18211849027046725
Afghanistan,AFG,555.5766106119084,1614.210167349204,4640.117228999795,0.7419050738706917,0.2580949261293083,0.08158361851268571
Costa Rica,CRI,546.153062961749,177.7423859398444,197.91743667639696,0.5268528193886235,0.47314718061137645,0.5924771409756362
Malaysia,MYS,497.37950606077015,953.7984262417605,1508.4212994430313,0.6126266001802539,0.3873733998197461,0.1680563708510687
United Arab Emirates,ARE,484.40663239061695,902.5855304177959,134.24305074776007,0.12947468191593453,0.8705253180840654,0.31842980498605833
Côte d'Ivoire,CIV,354.55006419441133,637.7067575504128,676.1476906326773,0.5146290683627186,0.4853709316372815,0.21250845437307778
Austria,AUT,326.38320136018274,275.31891592413837,386.85205860810134,0.584217782848871,0.41578221715112895,0.33016217959479927
Ecuador,ECU,324.44346274708994,116.77084419391448,1996.3337520846899,0.9447396762093273,0.05526032379067275,0.1331023860414766
Poland,POL,295.1474365199777,457.4785857433048,589.6602310224257,0.563115626678508,0.43688437332149194,0.21988412367146176
Sweden,SWE,278.263358311049,246.97013938297175,712.2082083388212,0.7425190633529556,0.25748093664704447,0.22486987221656146
Niger,NER,272.3331656519854,66.24877872143689,1271.9827536375162,0.9504952789412625,0.04950472105873756,0.169091726639929
Ethiopia,ETH,271.9463218371703,200.477470396868,1581.4305914792917,0.8874928091487578,0.11250719085124208,0.13240779092892477
Myanmar,MMR,264.0067311731338,0,2581.386045875307,1,0,0.09278393243374684
Serbia,SRB,253.01240553444234,46.917731292832585,545.6770439834025,0.9208266200609647,0.07917337993903525,0.2992079670987197
Burkina Faso,BFA,243.48448003459333,106.91806905828506,817.9172989779544,0.8843923224029474,0.11560767759705261,0.2084056694206152
United Kingdom of Great Britain and Northern Ireland,GBR,241.65974001720798,1757.8690510731674,881.8264147728783,0.33406369264275915,0.665936307357241,0.08387016620701812
"China, Hong Kong SAR",HKG,240.69092847137333,196.67249524274013,0,0,1,0.5503224902242926
Philippines,PHL,237.5421644044744,585.65041748491694,4410.9549253981095,0.8827903391811612,0.11720966081883874,0.045383162028533694
Azerbaijan,AZE,215.55585984945253,170.90770310311848,2427.2898534340143,0.9342206666798257,0.06577933332017431,0.07660794247076164
Ghana,GHA,173.07300830657985,258.28113675401926,684.7626979566159,0.7261196911029373,0.27388030889706266,0.1550671055538496
Bulgaria,BGR,168.75591811090186,106.52957129342201,134.6024751680143,0.5582106449278651,0.44178935507213485,0.41171230359733907
Estonia,EST,153.76472081090037,20.901002477687815,58.39208065948337,0.7364082508744095,0.26359174912559047,0.6597707444508542
Republic of Moldova,MDA,145.52463760242208,9.89421321669614,356.94714347314374,0.97302863203327,0.026971367966730053,0.28402477764637213
Guatemala,GTM,144.95349727477122,262.3573650511237,693.3820792868842,0.7254927934539258,0.2745072065460742,0.13169294704695717
Oman,OMN,135.09472105168194,273.20288188751175,349.48171960568646,0.5612499791509682,0.43875002084903175,0.1782771276972668
Tajikistan,TJK,133.01136775966415,0,2541.218409157642,1,0,0.04973819710922215
Cambodia,KHM,131.648561560514,16.52651560084551,1623.221502892014,0.989921307777499,0.010078692222501061,0.07431907854115159
Lebanon,LBN,128.13465101524568,276.0276970101278,475.24313595023904,0.6325856337022343,0.36741436629776575,0.14570599495920256
Hungary,HUN,126.48063037515715,87.55842028302918,134.98991571297896,0.6065644800660306,0.3934355199339694,0.36237860625199453
Jordan,JOR,125.74670753518,368.8981271727802,520.8126615985716,0.5853729865609352,0.4146270134390648,0.1238325661020295
Yemen,YEM,123.42935956205982,357.8183411236412,1283.0553476002424,0.7819342563766024,0.21806574362339765,0.06995927353975497
Sri Lanka,LKA,121.85916400685161,631.0530670632878,1510.0037120386082,0.705260937858923,0.2947390621410769,0.053850503982681736
Tunisia,TUN,117.70290803192486,191.16281681634968,1624.6061125750678,0.8947207358149801,0.10527926418501984,0.06087645330732236
Croatia,HRV,114.20293185308564,37.01845653108616,147.6170337993096,0.7995051955350321,0.2004948044649678,0.3821561197474369
Iraq,IRQ,108.50866186613725,0,7915.771171767441,1,0,0.013522542099208177
Denmark,DNK,103.56733919103688,222.57544643589955,213.89178267892768,0.49005233018916144,0.5099476698108386,0.19177909206060034
Kuwait,KWT,99.2310438616522,238.20620307967025,119.8492289596918,0.33472255476497403,0.665277445235026,0.21699973450151208
Belarus,BLR,98.19797987546296,177.2352851565182,523.6462118647669,0.7471251760679084,0.2528748239320915,0.12288887740781194
Bolivia (Plurinational State of),BOL,95.61849648410129,51.53010554222256,736.0250294823567,0.9345695263092731,0.06543047369072684,0.10826692857752228
Uganda,UGA,90.63316318676894,278.1733292389428,685.4571709154037,0.7113278075005023,0.28867219249949777,0.08596821301754744
Cyprus,CYP,90.26362204977981,25.58332135147175,38.649385585284385,0.6017088089302974,0.3982911910697026,0.5842444454304548
Senegal,SEN,89.72984683876952,646.1936817981999,767.7825101263346,0.5429953591236365,0.4570046408763635,0.05967246557882165
Mozambique,MOZ,87.02743340053068,0,503.6941828764923,1,0,0.14732393567889782
Benin,BEN,85.94357603791039,967.3838478682529,529.8632893867849,0.3538916697200732,0.6461083302799269,0.05428504305659585
"China, Taiwan Province of",TWN,82.09910572142896,755.5005850341513,1273.7633464185988,0.627697228869934,0.3723027711300661,0.038884409869801136
Slovakia,SVK,78.69643445517966,45.04786074581551,65.27601653086575,0.5916762367511796,0.40832376324882036,0.4163385074024017
Finland,FIN,66.87526005826064,116.12457559915858,243.92530938920467,0.6774764263487775,0.32252357365122253,0.15664399446642405
Ireland,IRL,66.26308215186815,127.49159869050695,231.44471994904148,0.6448071926136382,0.35519280738636194,0.1558400177152973
Bosnia and Herzegovina,BIH,63.030274062372726,119.80478958462608,188.89871971560174,0.6119098553294688,0.38809014467053116,0.16955756211399023
Kenya,KEN,62.873481437554936,1396.244421619482,661.5419992466916,0.3214823426467321,0.678517657353268,0.029648073870427703
Honduras,HND,60.53371435720977,162.53912807673885,107.18863386366348,0.39739562992165167,0.6026043700783483,0.18329026756563144
Guyana,GUY,59.79385396031685,7.338940962728571,160.44938513596486,0.956260717694914,0.04373928230508594,0.2627352191846162
United Republic of Tanzania,TZA,59.5108942867095,63.2287634780551,1409.9344163637725,0.9570795928494196,0.042920407150580514,0.038828147021764424
Slovenia,SVN,58.020896893835776,86.91426004757402,15.811098612568108,0.15391621717163087,0.8460837828283692,0.3609471131621639
Togo,TGO,51.53448321944934,89.03863092000829,172.50096772129282,0.6595596560422812,0.3404403439577189,0.16460795129751726
Kyrgyzstan,KGZ,49.1911808539839,127.35642575232725,1116.6081966334239,0.8976205404394255,0.10237945956057443,0.038039639717616036
Nicaragua,NIC,48.2510265541254,71.97701456162028,232.89743779754758,0.7639126072891628,0.23608739271083715,0.13663988988450476
New Zealand,NZL,48.0412906803916,90.38275132256186,145.65464918317315,0.6170829236006358,0.38291707639936423,0.16911261622546422
Guinea-Bissau,GNB,47.9650663768648,0,83.30374025658986,1,0,0.3653957677150133
North Macedonia,MKD,43.73790740823589,57.31232514239008,156.1176871555838,0.7314701689546117,0.2685298310453883,0.1700752856662773
Lao People's Democratic Republic,LAO,43.393461155370055,0,921.0260790319386,1,0,0.04499438195429162
Guinea,GIN,40.98276999702177,353.41746216197566,508.29871120648824,0.589867901886464,0.41013209811353607,0.04540026361859673
Nigeria,NGA,40.967106733695196,1127.0348131250578,2919.025661115345,0.721448846278887,0.278551153721113,0.010023692260949003
Japan,JPN,40.42216931781742,2897.5202365751566,1511.3882957762753,0.34280327765615876,0.6571967223438412,0.009084999975985665
Colombia,COL,37.9269728631314,698.02170670407,1549.9793152696577,0.6894922645136468,0.3105077354863532,0.016591499359907943
Georgia,GEO,37.85915045080498,96.31514835095027,71.26313283295093,0.4252527972568619,0.5747472027431381,0.1842855518079264
Republic of Korea,KOR,37.552333625622914,1948.8443125934673,635.3704408413233,0.24586595986143384,0.7541340401385662,0.014323291268305404
Luxembourg,LUX,35.845773344712384,23.74154019748558,11.459637732233793,0.32554699604409376,0.6744530039559063,0.5045364044721858
Zimbabwe,ZWE,35.39410379036468,116.35434769051444,327.8399245186574,0.7380552722757241,0.26194472772427596,0.07380100428121904
Cameroon,CMR,33.94123734026311,341.71080440458377,999.2024783457952,0.7451656204764466,0.25483437952355326,0.02468714823589147
Algeria,DZA,32.9680013952592,1383.6784536322223,4435.573437454823,0.7622239972544393,0.23777600274556066,0.005633418087657561
Suriname,SUR,27.15897715933145,2.0162566968220506,64.11222526433265,0.9695100108602758,0.030489989139724137,0.291132135180722
Armenia,ARM,25.824709788155637,59.102827619890846,585.74560787251,0.9083461719578176,0.09165382804218238,0.03850565654802329
Mali,MLI,24.452108468728692,366.97664635395404,3898.6988329166097,0.9139698628887007,0.08603013711129932,0.005699622672903739
Turkmenistan,TKM,23.98655127829215,0,2682.0394248959433,1,0,0.008864124546285474
Nepal,NPL,20.75446855074523,737.496223901061,4069.4940610095427,0.8465783826907034,0.15342161730929652,0.004298998727276311
Bangladesh,BGD,20.329139370495483,1422.9961562868202,9247.287230520034,0.8666393286193066,0.1333606713806933,0.0019015878950543713
Malawi,MWI,18.41075589760404,22.058500904126387,952.13682503030725,0.9773572092609167,0.022642790739083256,0.018547897534159363
Switzerland,CHE,18.05940020375557,322.54098685162955,165.7193648407153,0.33940778575675923,0.6605922142432408,0.03566797490345875
Swaziland,SWZ,17.958749327629327,22.558517266897613,268.1887253576401,0.9224119305027115,0.07758806949728841,0.058174281665423495
Albania,ALB,17.65629161161654,51.98324356348855,399.637968804615,0.884896364165644,0.11510363583435601,0.03762441511021069
Zambia,ZMB,14.458419316817674,39.39995282872038,485.10582256990574,0.9248817559753726,0.07511824402462734,0.026826307681628584
Dominican Republic,DOM,13.745707361167312,0,912.44487892114,1,0,0.014841121864930674
El Salvador,SLV,13.488850761951568,111.6235812262498,141.7856899858361,0.5595126386168063,0.4404873613831936,0.05053932437660126
Democratic People's Republic of Korea,PRK,13.441293867862782,0,840.1611222942374,1,0,0.015746550868841806
Namibia,"NAM",12.148881164416737,39.4984500970484,44.683891373069685,0.530798865804071,0.46920113419592907,0.12611571650561978
Panama,PAN,10.800544844129801,141.50126023014965,60.69025304903491,0.30016221781393093,0.6998377821860691,0.050708674019557545
Rwanda,RWA,9.778570239858109,37.10005808888792,232.74344716197308,0.8625126884028663,0.13748731159713376,0.03497066611317199
Belize,BLZ,7.667444224969237,6.902395720438776,6.615379301824244,0.48938374036622767,0.5106162596337722,0.3619242329045497
Trinidad and Tobago,TTO,7.406504621203543,44.40615815013515,10.174898102218323,0.18641812381158515,0.8135818761884148,0.11948372410250858
Norway,NOR,6.272079552040702,243.1447968316821,139.219735950444,0.36410211725827707,0.635897882741723,0.01613867389994562
Chad,TCD,3.851943381956322,0,556.7027604895327,1,0,0.006871663649154582
Gambia,GMB,3.396642867165285,90.3751943726451,37.93171091407983,0.29563265382572024,0.7043673461742797,0.025790063477989567
Djibouti,DJI,3.2567568934641877,24.0586639095907,5.165619420161133,0.17675777920282704,0.823242220797173,0.10026639759943405
Fiji,FJI,2.66526739735748,12.07522096162385,69.10262411445856,0.8512497966618037,0.14875020333819622,0.03178874589372851
Mongolia,MNG,2.485258360115013,7.293332180706794,74.93198926741054,0.9113006546856888,0.08869934531431113,0.029338228657401898
Sierra Leone,SLE,2.2747001585090287,300.10518454347897,114.8224772179377,0.27672890433600594,0.7232710956639941,0.005452270567311926
Venezuela (Bolivarian Republic of),VEN,2.1598823480196514,815.1026915364037,672.6978975748134,0.45214251324948723,0.5478574867505127,0.0014496239258644942
Papua New Guinea,PNG,2.146644459785021,75.2519444339849,347.156374561524,0.8218502310443725,0.17814976895562748,0.005056222738074442
Angola,AGO,1.8371611510818675,0,1183.9183464380267,1,0,0.0015493591548372432
Barbados,BRB,1.6499072309004899,5.998958515127892,5.77982625099904,0.49069801051297646,0.5093019894870235,0.12286432895070597
Jamaica,JAM,1.5024549291474012,28.02419398189924,36.15736659818941,0.5633606642062031,0.43663933579379677,0.02287398109721437
Montenegro,MNE,1.327585345433941,30.898212063382495,1.7765836301851392,0.05437168289731274,0.9456283171026874,0.03904389354119548
Malta,MLT,1.1091272776257681,11.20955155571071,9.172185679644471,0.4500198179247419,0.5499801820752581,0.051609244335230495
Botswana,BWA,0.5651197166848734,35.836202895767016,6.342797720529975,0.15037809402433458,0.8496219059756654,0.013220993022725055
Grenada,GRD,0.5313325427242107,0.04454635011362018,5.958061448369566,0.9925788337987238,0.00742116620127617,0.08131885431724444
Saint Vincent and the Grenadines,VCT,0.5232112993673651,0.5754758568951053,5.9351351563112225,0.9116095469798776,0.08839045302012238,0.07438506065643287
French Polynesia,PYF,0.5160427355405786,1.6849625458111226,4.940557937989883,0.7456860106416162,0.25431398935838373,0.072259072655546
Saint Lucia,LCA,0.4890779148530461,0.9807523880439716,0.48864037966769186,0.3325457906184393,0.6674542093815607,0.24972439935254767
Mauritius,MUS,0.445741817220356,21.334141158270015,38.795033480440146,0.6451948444917545,0.3548051555082456,0.007358521369891484
Solomon Islands,SLB,0.4279265778450227,18.62891870751991,7.602821606275681,0.28983290911420256,0.7101670908857975,0.016051460042030872
Cuba,CUB,0.30385090759620964,651.2936711734037,1111.1533287998466,0.6304605635328104,0.3695394364671895,1.7237314476085795e-4
Haiti,HTI,0.29405003984122147,0,221.62544527292684,1,0,0.0013250302296641146
Lesotho,LSO,0.28165154589365765,0,11.40021228010791,1,0,0.024110154859600042
Timor-Leste,TLS,0.24399917344575334,0,25.0653899037039,1,0,0.009640658362079776
Liberia,LBR,0.22234805707108002,0,93.4487246992645,1,0,0.002373711013745609
Vanuatu,VUT,0.16320280310556523,0.23199646869821308,4.013614839881515,0.9453561685617843,0.05464383143821571,0.03701739265282383
New Caledonia,NCL,0.12921827915323644,1.8208930129114427,2.7959153178303424,0.6055948433495226,0.3944051566504774,0.027226623399841127
Kiribati,KIR,0.03582672797650797,0,3.117583775528007,1,0,0.01136126360227831
Sao Tome and Principe,STP,0.015213820628484882,0.9704328716446313,1.5140338999090648,0.6093999393528787,0.39060006064712133,0.006086305856862881
Dominica,DMA,0.01198664656862095,0.40008375533363455,7.675671323917399,0.9504586566324223,0.04954134336757763,0.0014820758346367892
Congo,COG,0.0053416361280201104,80.31485771058527,88.927410891945,0.5254444508823813,0.4745555491176187,3.156107268213595e-5
Gabon,GAB,1.2764341784513487e-5,26.45525180151112,35.14208068752172,0.5705130282026195,0.4294869717973806,2.0722227121978428e-7
Antigua and Barbuda,ATG,0,1.4560213578960783,0.44637178030422764,0.23463697978142542,0.7653630202185746,0
Bahamas,BHS,0,5.152539788427814,12.626213821649735,0.7101855449806563,0.28981445501934366,0
Cabo Verde,CPV,0,9.137057050013977,10.840907701120981,0.5426432490078902,0.45735675099210976,0
Central African Republic,CAF,0,21.265046767521984,128.61558573677135,0.8581201159068177,0.14187988409318225,0
Iceland,ISL,0,1.5148518253286056,0.4161168559733529,0.21549642933244548,0.7845035706675546,0
Maldives,MDV,0,11.606967822413427,0,0,1,0
Mauritania,MRT,0,97.23485547009388,146.06973886671196,0.6003575035846139,0.399642496415386,0
Saint Kitts and Nevis,KNA,0,0.6100869039721083,0.45019606952221797,0.42459992358316134,0.5754000764168388,0
Samoa,WSM,0,0,0,NA,NA,NA
