iso3c,SPAM_super,imported_used_water_stress,imported_exported_water_stress
AFG,bana,162.68187019789661,0
AFG,barl,4.68281310202884,0
AFG,cnut,0,0.0013908543640819547
AFG,maiz,22.05695795201893,0
AFG,oilp,0.5417627794764123,0
AFG,pota,42.79937472285364,0.24017606466247823
AFG,rice,618.4824749131884,0
AFG,soyb,3.7736405417545344,0
AFG,spis,1.5997921892713527,1.3089208821311067
AFG,tnut,21.782264357013435,14.271138716663973
AFG,vege,113.40657020332102,6.504128433394436
AFG,whea,470.10988087620956,0.1277646095600515
AFG,xfru,125.30944032505987,37.317858404014686
AFG,xoil,85.28242818001482,8.018006068206521
AFG,xpul,108.69817052822405,58.61175861816002
ALB,bana,0.5636231096791924,0
ALB,barl,0.726341415237067,0
ALB,maiz,3.1077872074948014,0
ALB,oilp,0.0061915746225875675,0
ALB,pota,0.0775674776213592,0
ALB,rice,24.14881997252943,0
ALB,soyb,0.06967081483780893,0
ALB,spis,0.9264343240025724,0
ALB,tnut,0.8023577627608188,0.18515948371403512
ALB,vege,1.016230073980933,0.1091896592213255
ALB,whea,27.71431941395767,0.04887887021862023
ALB,xfru,7.340466804860371,0.17381797534277738
ALB,xoil,8.70736669166827,0.26385959671722026
ALB,xpul,2.421135901069452,0
ARE,bana,10.784691574756094,0.30294077457180035
ARE,barl,23.382009993787847,0.9146996574586931
ARE,cass,0.0024358570336716896,0
ARE,cnut,0.07224697116130017,0.005557459320100013
ARE,coco,0.02407178438276159,0
ARE,maiz,63.44303744960349,6.904095251868615
ARE,ocer,17.410213252342874,3.14507078106839
ARE,oilp,0.643379993039932,0.15138352777410163
ARE,orts,0.26147187979458436,0
ARE,plnt,1.9290439925415228,0.26305145352838943
ARE,pota,35.258923281072434,1.9717161045336558
ARE,rice,363.7565411201149,153.27115441136155
ARE,sorg,4.191635148248709,0
ARE,soyb,1.4016926254732875,0.34467851446064457
ARE,spis,112.12935861027114,75.16363599150044
ARE,sugb,0.049697495015680916,0
ARE,swpo,0.2731922434927176,0
ARE,tnut,82.62245436898779,135.50082516514
ARE,vege,147.79882102754178,14.03153364185523
ARE,whea,103.54482583675168,24.352209039384196
ARE,xfru,453.84362537376165,220.11939093838862
ARE,xmil,1.4516319784981264,0.08539011638224273
ARE,xoil,153.47589957242786,69.10734689940465
ARE,xpul,59.78582906729101,45.437230091141174
ARG,bana,19.85030720668279,0
ARG,barl,0.09464189435008953,0.6376595402389297
ARG,cass,0.0038209261315062405,0
