country,iso3c,exported_nutrient_stress,imported_ds_nutrient_stress,produced_ds_nutrient_stress,prop_ds_produced_nutrient,prop_ds_imported_nutrient,prop_exported_nutrient
Morocco,MAR,44.46266425637377,230.83363531593935,473.23258947899836,0.6721421548332749,0.32785784516672506,0.059400064455395876
Colombia,COL,42.69043207683905,366.58483301411275,1373.592615179793,0.7893405448998414,0.21065945510015865,0.023944809679535044
Finland,FIN,41.54293876105626,40.28994631753014,231.30136380250676,0.8516522995536089,0.1483477004463911,0.1326681412509157
New Zealand,NZL,36.48195979214274,44.548446020412186,81.94253100789737,0.6478132506602274,0.35218674933977256,0.22385287093608067
Slovenia,SVN,33.846247777534565,21.496984322743927,32.59283612882767,0.6025687616768688,0.3974312383231312,0.384896078016048
Japan,JPN,28.632703811269025,1514.4094501594052,1238.591776086505,0.4499060023215073,0.5500939976784927,0.010293483805282907
Sudan,SDN,28.184376357561085,0,305.2019586858533,1,0,0.08453968682876833
Israel,ISR,26.353783121288583,206.74430716010576,76.7182822200227,0.27064693929378486,0.7293530607062151,0.08506259016756142
Myanmar,MMR,24.899396343765233,0,330.64786572850886,1,0,0.07003118572378092
Kazakhstan,KAZ,24.334997651352108,15.626873773082634,92.59987370498102,0.8556098733702588,0.14439012662974118,0.18357481359041128
Uzbekistan,UZB,21.171583760278903,0,529.9546250264303,1,0,0.03841512782868306
Ethiopia,ETH,20.620066337805714,88.77838886238105,440.2850073199797,0.8321970684364254,0.16780293156357462,0.03751261906855933
"China, Taiwan Province of",TWN,20.451922328802887,336.5755930625617,324.10108605764526,0.4905592951899497,0.5094407048100504,0.03002652110819332
"China, Hong Kong SAR",HKG,18.848484256618768,47.47802766819843,0,0,1,0.28417722732026085
Belarus,BLR,18.80290844684628,20.529405941498972,278.6824453720739,0.9313883930353273,0.06861160696467278,0.05912589862499374
Oman,OMN,18.668565648198335,50.77660535221013,20.1486944903023,0.28408331773065315,0.7159166822693469,0.20836879339840428
Republic of Korea,KOR,18.53878619095711,789.6641736144437,684.6461286184172,0.4643840089711862,0.5356159910288137,0.012418392679283314
Tunisia,TUN,16.73686109644651,74.88327898992253,148.44168236913427,0.6646891662525494,0.33531083374745063,0.0697189620792318
Luxembourg,LUX,16.65616711107341,6.523423701872912,11.760548326394057,0.643216272055781,0.356783727944219,0.4767058037361856
Jordan,JOR,15.226544296847708,91.39852310650416,30.964306882803736,0.253053209749312,0.746946790250688,0.11066657128027813
Republic of Moldova,MDA,14.567329073636564,1.7829342267995947,35.09990415994919,0.9516595168705843,0.048340483129415676,0.2831347261377302
Bosnia and Herzegovina,BIH,13.08315415799963,28.959343983416815,71.15808744312933,0.7107462349884234,0.2892537650115766,0.11557496889650146
Papua New Guinea,PNG,12.626707207247295,19.322589761235264,57.86186702899055,0.7496569832220136,0.2503430167779863,0.1405917332014821
Senegal,SEN,12.327224028087251,168.93074320252285,50.186913665477036,0.2290409380185663,0.7709590619814337,0.05326202930200846
Afghanistan,AFG,11.252230633806125,142.82991439063903,447.8368914708398,0.7581886895060511,0.24181131049394877,0.018693927175526814
Dominican Republic,DOM,10.632831359034423,0,177.71652765807812,1,0,0.056452707959937225
Cambodia,KHM,10.426384812749255,2.9373282385160144,130.58821150468486,0.9780017497464144,0.02199825025358554,0.0724296312460679
Zambia,ZMB,10.198446925607763,3.757643829779619,148.711588539542,0.9753547402883384,0.024645259711661642,0.06269498015716553
Belize,BLZ,9.70875812785321,1.0796044667562825,22.204015999014622,0.9536324486845419,0.04636755131545808,0.29427275454851437
Côte d'Ivoire,CIV,9.612381243709695,157.16164474312347,41.78102153518558,0.21001538944258644,0.7899846105574136,0.04609037929276127
North Macedonia,MKD,8.40554078156133,7.7427207788308126,39.84929753694278,0.8373105185945725,0.1626894814054275,0.15010548525786319
Burkina Faso,BFA,7.5254008440556674,20.68902731511609,59.561852529183184,0.7421956325556004,0.25780436744439955,0.08573387690889075
Lebanon,LBN,7.219723462437949,36.05507069431814,48.8345329501449,0.5752710679940859,0.4247289320059141,0.07838211057669354
Suriname,SUR,6.82856901858551,1.3665526097607053,18.79801106135859,0.9322299935645049,0.06777000643549509,0.25297430635718426
Sri Lanka,LKA,6.346906819087219,100.02499232856172,303.38686471704784,0.7520524233940576,0.2479475766059423,0.015489374185009454
El Salvador,SLV,6.0395786720615074,44.2028039824575,119.91745103776493,0.7306681982853916,0.26933180171460835,0.03549356238196287
Cyprus,CYP,5.594081277272478,10.755750357710768,9.662990192251248,0.473241244659883,0.5267587553401171,0.2150509204432283
Bangladesh,BGD,5.533486447061602,463.4099867109338,3448.249789303443,0.8815311112810771,0.11846888871892283,0.0014126151242240565
Nicaragua,NIC,5.435968980228184,31.17362077394367,157.56052717519546,0.8348278723660306,0.1651721276339694,0.027995909289201336
Norway,NOR,5.32673899363209,86.3732803106382,246.6305010293622,0.7406237251628979,0.2593762748371021,0.015744187040469534
Namibia,"NAM",4.827761100944363,7.92203568680313,10.64129332337391,0.5732427258893056,0.42675727411069453,0.20639316414966832
Switzerland,CHE,4.447721074569179,69.47183129798157,85.44699326936447,0.5515597830541188,0.4484402169458812,0.027908749961631705
Kenya,KEN,4.431882334908159,213.30117736430566,111.5501334539789,0.3433882817741741,0.656611718225826,0.01345918172278629
Yemen,YEM,4.291605908495901,111.74234471089902,30.032929430291738,0.21183474771759306,0.788165252282407,0.029381102047473406
Trinidad and Tobago,TTO,3.890430979596299,20.156025989685293,13.01997135900472,0.39245154326969545,0.6075484567303046,0.10495834519419868
Kuwait,KWT,3.72401586140027,44.607031459779925,4.655508628714153,0.0945040312649552,0.9054959687350448,0.07028227811073076
Nigeria,NGA,3.7237335461472134,525.5446740368465,515.8478080076529,0.49534427883992577,0.5046557211600742,0.0035629851404063687
Ghana,GHA,3.3585692950456787,63.09874550362709,97.99078716633998,0.6083001517367306,0.3916998482632695,0.020423277951607085
Venezuela (Bolivarian Republic of),VEN,3.285298421291744,318.39424250084977,752.8926195014292,0.702792731065741,0.29720726893425903,0.003057308333762116
Uganda,UGA,3.0532778049300733,40.394905784834165,8.804835166496872,0.17896100662819991,0.8210389933718001,0.05843256289502356
Albania,ALB,2.967365135045255,7.624329846816697,42.773610229221525,0.8487174310038577,0.15128256899614229,0.05560476274440872
Georgia,GEO,2.904015332875368,6.737281933186781,31.220317140465415,0.8225050557040268,0.1774949442959732,0.0710695202588828
Azerbaijan,AZE,2.8821747102858226,14.221165514417587,54.11513179870691,0.7918944093611828,0.20810559063881712,0.04046948254293379
Iraq,IRQ,2.740774637101461,0,441.5451242209229,1,0,0.006168943565722532
Armenia,ARM,2.2988453886761553,4.500529713707715,78.84200384266401,0.9459996052236206,0.05400039477637933,0.02684269469961732
Cameroon,CMR,2.2450080276409508,89.00143203070049,49.26285862774479,0.3562948784038461,0.6437051215961539,0.015977647377320943
Bolivia (Plurinational State of),BOL,2.231629930914789,33.05528140387483,33.521573371504125,0.5035019074511893,0.49649809254881067,0.03243248184348793
Rwanda,RWA,1.909335638981575,7.843032644647527,4.796414099345592,0.3794797506959774,0.6205202493040226,0.13123679966619897
United Republic of Tanzania,TZA,1.679051234271761,22.497193398816183,89.93382532415737,0.799902254250239,0.20009774574976102,0.014714312548409327
Panama,PAN,1.5869586567455254,39.96377782538125,26.991677660557023,0.4031288782170366,0.5968711217829634,0.02315294371514221
Turkmenistan,TKM,1.5783018192923535,0,100.67702563165427,1,0,0.015434910421165958
Lao People's Democratic Republic,LAO,1.4824168562719673,0,46.15039510007694,1,0,0.031121758203787465
Algeria,DZA,1.4607485805731364,494.42493798689884,146.06377501126934,0.22805050588250894,0.771949494117491,0.0022754884426271324
Democratic People's Republic of Korea,PRK,1.226190743742864,0,245.14045644872581,1,0,0.00497709717494726
Togo,TGO,1.038200659470874,15.357974866262538,3.79092515562507,0.19797090962363167,0.8020290903763684,0.05142891373349057
Zimbabwe,ZWE,1.0144900326612518,22.107032138196168,73.76312299015791,0.7694065258515692,0.23059347414843082,0.010471112640968465
Guinea,GIN,0.7611914669458012,89.7014177902352,26.697863715988426,0.2293645061250739,0.7706354938749261,0.006496998924885865
Botswana,BWA,0.7242165696740659,3.497432278164421,35.41528474090313,0.9101210980345923,0.08987890196540761,0.01827125622754457
Malta,MLT,0.4959441220350285,4.025427048056574,1.1574595828670882,0.2233233457126213,0.7766766542873788,0.08733208359425747
Mali,MLI,0.4576658817734656,54.30663021663443,93.4215788183541,0.6323882177183084,0.3676117822816916,0.0030884582085204996
Nepal,NPL,0.45657067821627495,165.96195087668264,242.03626759014554,0.5932287363892595,0.40677126361074045,0.0011177997916781539
Madagascar,MDG,0.43982729057699677,94.94442137527741,35.81069658389668,0.27387606040077084,0.7261239395992292,0.003352471314650983
New Caledonia,NCL,0.38875831194571653,0.38125350983566625,2.1594040532842937,0.8499390412269956,0.15006095877300443,0.13270847449647302
Djibouti,DJI,0.2750333565339042,3.7346057462864075,0.15605662654056604,0.04011055485834268,0.9598894451416573,0.06602339066566948
Timor-Leste,TLS,0.2597393208309572,0,6.784568340827273,1,0,0.0368722283730882
Malawi,MWI,0.25727291449110645,9.396668235934996,90.74883668171232,0.9061698451302217,0.09383015486977835,0.002562408332180175
Swaziland,SWZ,0.24284894184923905,4.163834504334029,5.96603974076154,0.5889549659167812,0.41104503408321885,0.02341226479030026
Barbados,BRB,0.18883158318514226,0.7386779333007982,1.0380860637818932,0.5842565841531852,0.4157434158468148,0.09606838002729529
Kyrgyzstan,KGZ,0.1863891032631301,2.7184989425627037,7.889050810493898,0.743720368431045,0.25627963156895484,0.017267941364518785
Guyana,GUY,0.1817353797917481,3.094944309997415,1.0842436086550213,0.2594388263365366,0.7405611736634634,0.04167360151841802
Sierra Leone,SLE,0.17993826823436201,68.7425734207539,4.701280725549901,0.06401190106642166,0.9359880989335783,0.002444023356216439
Mongolia,MNG,0.1621557867303398,4.190654036052589,100.48383112870933,0.9599648946975347,0.04003510530246533,0.001546747256098839
Gambia,GMB,0.14236274040903474,25.358322034172026,0.05872321565857065,0.0023103871862903513,0.9976896128137096,0.005569876284435022
Fiji,FJI,0.14234141513335147,3.472475365080797,11.21899870513997,0.7636400984350907,0.23635990156490924,0.009595738552491065
Benin,BEN,0.1315464539867271,211.96732083468498,0.0411355585557455,1.940279140537952e-4,0.9998059720859462,6.200926379804955e-4
Mozambique,MOZ,0.12371533461941027,0,21.25366589374942,1,0,0.005787207202687388
Montenegro,MNE,0.12061221314189012,3.5850831508043512,0.4011949975630288,0.1006440049165516,0.8993559950834484,0.029368257373582642
Jamaica,JAM,0.11415206813762252,12.42859485773239,7.94040758245891,0.38982800487034236,0.6101719951296576,0.005572973054087232
Tajikistan,TJK,0.09038476203709463,0,7.000993849523955,1,0,0.012745725054045295
Gabon,GAB,0.08668939209059517,5.966863094181032,9.525159621218688,0.6148428643698204,0.3851571356301795,0.0055646058218711495
French Polynesia,PYF,0.07653828369655843,0.3745629290278612,1.4303789132561295,0.792479225505745,0.207520774494255,0.04067982576040757
Haiti,HTI,0.05645305498693313,0,34.8520825840943,1,0,0.0016171705273059955
Angola,AGO,0.03818076084091752,0,21.350927071151443,1,0,0.0017850562604490383
Solomon Islands,SLB,0.03642377074823964,2.4896237076110848,0.10743789916981973,0.041369022163086286,0.9586309778369136,0.013831013097332659
Cuba,CUB,0.03142751718524169,101.25606741516556,132.2931662871353,0.5664465868287368,0.4335534131712632,1.3454674295878695e-4
Vanuatu,VUT,0.02861943505596042,0.05349449010311506,0.14799186667283815,0.7345006830283833,0.26549931697161677,0.12437511819287965
Chad,TCD,0.01776885632960166,0,5.952495686014945,1,0,0.0029762259617768564
Mauritius,MUS,0.01205300824522602,1.60593775204895,9.571657209168205,0.8563252866451984,0.14367471335480164,0.0010771570542808704
Liberia,LBR,0.01159921086088655,0,1.7037386205119067,1,0,0.006762056225159825
Guinea-Bissau,GNB,0.00828788790626127,0,2.8005807749295304,1,0,0.002950614251181806
Congo,COG,0.00586850455452075,18.387748021361595,0.4260196561937608,0.022644037254802407,0.9773559627451976,3.118287993313817e-4
Grenada,GRD,0.0012721507605261827,0.02829521069106293,0.04482569158651181,0.6130352633826742,0.38696473661732583,0.017100397262559474
Lesotho,LSO,0.001002596984337859,0,0.4181120037040101,1,0,0.0023921786134179237
Saint Vincent and the Grenadines,VCT,7.952705365484857e-4,0.3141441223327958,0.02313227855171658,0.06858552359741694,0.9314144764025831,0.002352372599589966
Antigua and Barbuda,ATG,0,0.17260757278184152,0.03177631873111645,0.15547369460426302,0.844526305395737,0
Bahamas,BHS,0,0.5644834132912463,1.7064820991062442,0.751434616593841,0.24856538340615889,0
Cabo Verde,CPV,0,0.8264495219307197,0,0,1,0
Central African Republic,CAF,0,1.6765991534906433,0.10035411534350884,0.05647538238827775,0.9435246176117222,0
Dominica,DMA,0,0.02585508866468185,0.2080992776645075,0.8894866162561718,0.11051338374382814,0
Iceland,ISL,0,0.9588387798424811,33.97059163068169,0.9725492580733986,0.02745074192660138,0
Kiribati,KIR,0,0,0.00630071263040235,1,0,0
Maldives,MDV,0,1.2018726624579252,0,0,1,0
Mauritania,MRT,0,27.68942311060734,2.1815434044903426,0.07303223360341304,0.926967766396587,0
Saint Kitts and Nevis,KNA,0,0.09664005196307279,0.03437115952717474,0.2623528103908369,0.7376471896091632,0
Saint Lucia,LCA,0,0.2044444860538421,0.3124156403015369,0.604449104063269,0.3955508959367309,0
Samoa,WSM,0,0,0,NA,NA,NA
Sao Tome and Principe,STP,0,0.06374728625984441,0.01781933600060687,0.2184635762371985,0.7815364237628015,0
