iso3c,Country,SPAM_super,pressure,pressure_value,global_total,rescaled_pressure,tonnes_producing_crop,disturbance_pressure_rate
AFG,Afghanistan,yams,disturbance,0,17889923.968913734,0,0,0
ALA,Åland,bana,disturbance,0,17889923.968913734,0,0,0
ALA,Åland,barl,disturbance,6.704999931156635,17889923.968913734,3.7479197467845687e-7,2910.299997329712,1.2878121672072975e-4
ALA,Åland,cass,disturbance,0,17889923.968913734,0,0,0
ALA,Åland,cnut,disturbance,0,17889923.968913734,0,0,0
ALA,Åland,coco,disturbance,0,17889923.968913734,0,0,0
ALA,Åland,maiz,disturbance,0,17889923.968913734,0,0,0
ALA,Åland,ocer,disturbance,55.670000202953815,17889923.968913734,3.1118075347714327e-6,23905.399940490723,1.3017174121821256e-4
ALA,Åland,ofib,disturbance,0,17889923.968913734,0,0,0
ALA,Åland,oilp,disturbance,0,17889923.968913734,0,0,0
ALA,Åland,orts,disturbance,0,17889923.968913734,0,0,0
ALA,Åland,plnt,disturbance,0,17889923.968913734,0,0,0
ALA,Åland,pota,disturbance,8.61900001228787,17889923.968913734,4.817795775579929e-7,23594.399706721302,2.041923437538227e-5
ALA,Åland,rice,disturbance,0,17889923.968913734,0,0,0
ALA,Åland,sorg,disturbance,0,17889923.968913734,0,0,0
ALA,Åland,soyb,disturbance,0,17889923.968913734,0,0,0
ALA,Åland,spis,disturbance,0,17889923.968913734,0,0,0
ALA,Åland,sugb,disturbance,0.9780000210739672,17889923.968913734,5.4667645473137854e-8,7391.4999442100525,7.396015137084645e-6
ALA,Åland,sugc,disturbance,0,17889923.968913734,0,0,0
ALA,Åland,swpo,disturbance,0,17889923.968913734,0,0,0
ALA,Åland,tnut,disturbance,0,17889923.968913734,0,0,0
ALA,Åland,vege,disturbance,0.7569999890401959,17889923.968913734,4.231432119865854e-8,4836.1001052856445,8.749678517285208e-6
ALA,Åland,whea,disturbance,15.242000102996826,17889923.968913734,8.519879754370086e-7,6144.50001335144,1.386586335073181e-4
ALA,Åland,xfru,disturbance,3.859000038355589,17889923.968913734,2.1570801782395196e-7,6385.799894690514,3.37793262208706e-5
ALA,Åland,xmil,disturbance,0,17889923.968913734,0,0,0
ALA,Åland,xoil,disturbance,3.1010000240057707,17889923.968913734,1.7333779782374679e-7,467.3999984264374,3.7085536672509827e-4
ALA,Åland,xpul,disturbance,0.275999998790212,17889923.968913734,1.5427678690518802e-8,73.19999957084656,2.1076063908425486e-4
ALA,Åland,yams,disturbance,0,17889923.968913734,0,0,0
ALB,Albania,bana,disturbance,0,17889923.968913734,0,1.3875360488891602,0
ALB,Albania,barl,disturbance,23.50299980014097,17889923.968913734,1.3137562709031489e-6,8360.506149098277,1.5713836548578392e-4
ALB,Albania,cass,disturbance,0,17889923.968913734,0,0,0
ALB,Albania,cnut,disturbance,0,17889923.968913734,0,0,0
ALB,Albania,coco,disturbance,0,17889923.968913734,0,0,0
ALB,Albania,maiz,disturbance,541.579998367466,17889923.968913734,3.0272906654524506e-5,351143.3624382019,8.621238472036408e-5
ALB,Albania,ocer,disturbance,145.19100130279548,17889923.968913734,8.115797560408044e-6,37668.88547027111,2.1545096062938103e-4
ALB,Albania,ofib,disturbance,0,17889923.968913734,0,0,0
ALB,Albania,oilp,disturbance,0,17889923.968913734,0,0,0
ALB,Albania,orts,disturbance,0,17889923.968913734,0,0,0
ALB,Albania,plnt,disturbance,0,17889923.968913734,0,0,0
ALB,Albania,pota,disturbance,92.08700018457603,17889923.968913734,5.147422669016938e-6,257356.61906726655,2.000112795883261e-5
ALB,Albania,rice,disturbance,0,17889923.968913734,0,0,0
ALB,Albania,sorg,disturbance,0,17889923.968913734,0,0,0
ALB,Albania,soyb,disturbance,3.080999954487197,17889923.968913734,1.722198462017429e-7,533.3999839574099,3.2287186235741255e-4
ALB,Albania,spis,disturbance,1.5718677332770312,17889923.968913734,8.786329869307288e-8,358.99301604228094,2.4474932593876605e-4
ALB,Albania,sugb,disturbance,19.98799999197945,17889923.968913734,1.1172769670073176e-6,31368.319956481457,3.561800467979672e-5
ALB,Albania,sugc,disturbance,0,17889923.968913734,0,0,0
ALB,Albania,swpo,disturbance,0,17889923.968913734,0,0,0
ALB,Albania,tnut,disturbance,60.55598684481811,17889923.968913734,3.3849214200151256e-6,13827.229935787618,2.4480112327157275e-4
ALB,Albania,vege,disturbance,279.0379996248521,17889923.968913734,1.5597494998286185e-5,845451.3237555027,1.844872029888364e-5
ALB,Albania,whea,disturbance,754.9329985355726,17889923.968913734,4.219878183089962e-5,288393.2256695777,1.4632376240088333e-4
ALB,Albania,xfru,disturbance,355.0800025030039,17889923.968913734,1.984804424658291e-5,746999.4036204219,2.6570361569750914e-5
ALB,Albania,xmil,disturbance,0.0020000000949949026,17889923.968913734,1.1179477891969719e-10,0.30000001192092896,3.7264924825790654e-4
ALB,Albania,xoil,disturbance,364.6620002518175,17889923.968913734,2.038365288111169e-5,111053.36717294157,1.8354826512705883e-4
ALB,Albania,xpul,disturbance,209.57299929112196,17889923.968913734,1.1714583005231582e-5,24358.164845205843,4.809304428177083e-4
ALB,Albania,yams,disturbance,0,17889923.968913734,0,0,0
DZA,Algeria,bana,disturbance,0.11800000153016299,17889923.968913734,6.595891728506205e-9,367.3149818181992,1.7957045192811683e-5
DZA,Algeria,barl,disturbance,10430.308007752057,17889923.968913734,5.830269612031996e-4,997032.6854107678,5.847621344158824e-4
DZA,Algeria,cass,disturbance,0,17889923.968913734,0,0,0
DZA,Algeria,cnut,disturbance,0,17889923.968913734,0,0,0
DZA,Algeria,coco,disturbance,0,17889923.968913734,0,0,0
DZA,Algeria,maiz,disturbance,1.8159999985946342,17889923.968913734,1.0150965435907891e-7,3690.534805893898,2.7505404961081753e-5
DZA,Algeria,ocer,disturbance,726.0170004927786,17889923.968913734,4.058245310345285e-5,53550.386604972184,7.578367902891059e-4
DZA,Algeria,ofib,disturbance,0,17889923.968913734,0,0,0
DZA,Algeria,oilp,disturbance,0,17889923.968913734,0,0,0
DZA,Algeria,orts,disturbance,0,17889923.968913734,0,0,0
DZA,Algeria,plnt,disturbance,0,17889923.968913734,0,0,0
DZA,Algeria,pota,disturbance,1196.7749989522854,17889923.968913734,6.689659503482803e-5,4523793.2388264835,1.4787721609527331e-5
DZA,Algeria,rice,disturbance,2.1590000950964168,17889923.968913734,1.2068246342734512e-7,395.0583535730839,3.054800951197187e-4
DZA,Algeria,sorg,disturbance,0.6189999969210476,17889923.968913734,3.4600482260106156e-8,22535.748974666,1.535359765455453e-6
DZA,Algeria,soyb,disturbance,0,17889923.968913734,0,0,0
DZA,Algeria,spis,disturbance,85.13934015569976,17889923.968913734,4.75906662899414e-6,11821.36011830531,4.0258198560627146e-4
DZA,Algeria,sugb,disturbance,0.0020000000949949026,17889923.968913734,1.1179477891969719e-10,17.17190194129944,6.510331779313515e-6
DZA,Algeria,sugc,disturbance,0,17889923.968913734,0,0,0
DZA,Algeria,swpo,disturbance,0,17889923.968913734,0,0,0
DZA,Algeria,tnut,disturbance,351.5346617399482,17889923.968913734,1.9649868962595328e-5,48679.434975504875,4.036585258740779e-4
DZA,Algeria,vege,disturbance,2497.4640011104057,17889923.968913734,1.396017113012946e-4,6326626.023454189,2.2065744171341956e-5
DZA,Algeria,whea,disturbance,17621.02101369202,17889923.968913734,9.849690274990005e-4,2534383.3806844354,3.886424741441446e-4
DZA,Algeria,xfru,disturbance,5467.415013426216,17889923.968913734,3.056142118282124e-4,5671834.590618789,5.388277936273003e-5
DZA,Algeria,xmil,disturbance,0.004000000189989805,17889923.968913734,2.2358955783939437e-10,0.8411000370979309,2.6582992269368e-4
DZA,Algeria,xoil,disturbance,3193.847003675648,17889923.968913734,1.785277013600174e-4,1058005.545425519,1.6873985408858645e-4
DZA,Algeria,xpul,disturbance,767.7359990524128,17889923.968913734,4.2914436103052334e-5,108863.78255594522,3.942030590476549e-4
DZA,Algeria,yams,disturbance,0,17889923.968913734,0,0,0
ASM,American Samoa,bana,disturbance,3.6200000047683716,17889923.968913734,2.023485405001515e-7,286.5,7.062776282727801e-4
ASM,American Samoa,barl,disturbance,0,17889923.968913734,0,0,0
ASM,American Samoa,cass,disturbance,0.17099998891353607,17889923.968913734,9.558452523927585e-9,33.20000076293945,2.8790518988775166e-4
ASM,American Samoa,cnut,disturbance,25.489999771118164,17889923.968913734,1.4248243768621171e-6,2226.10009765625,6.400540471483039e-4
ASM,American Samoa,coco,disturbance,0.17999999597668648,17889923.968913734,1.0061529399983021e-8,0.30000001192092896,0.03353843000057927
ASM,American Samoa,maiz,disturbance,0,17889923.968913734,0,0,0
ASM,American Samoa,ocer,disturbance,0,17889923.968913734,0,0,0
ASM,American Samoa,ofib,disturbance,0,17889923.968913734,0,0,0
ASM,American Samoa,oilp,disturbance,0,17889923.968913734,0,0,0
ASM,American Samoa,orts,disturbance,25.569000244140625,17889923.968913734,1.429240296860421e-6,3257.5,4.387537365649796e-4
ASM,American Samoa,plnt,disturbance,0,17889923.968913734,0,0,0
ASM,American Samoa,pota,disturbance,0,17889923.968913734,0,0,0
ASM,American Samoa,rice,disturbance,0,17889923.968913734,0,0,0
ASM,American Samoa,sorg,disturbance,0,17889923.968913734,0,0,0
ASM,American Samoa,soyb,disturbance,0,17889923.968913734,0,0,0
ASM,American Samoa,spis,disturbance,0,17889923.968913734,0,0,0
ASM,American Samoa,sugb,disturbance,0,17889923.968913734,0,0,0
ASM,American Samoa,sugc,disturbance,0.30000000447034836,17889923.968913734,1.6769216291340346e-8,9.699999809265137,0.001728785218668037
ASM,American Samoa,swpo,disturbance,0,17889923.968913734,0,0,0
ASM,American Samoa,tnut,disturbance,0,17889923.968913734,0,0,0
ASM,American Samoa,vege,disturbance,3.1600000262260437,17889923.968913734,1.766357437693413e-7,445.7999877929687,3.962219573935288e-4
ASM,American Samoa,whea,disturbance,0,17889923.968913734,0,0,0
ASM,American Samoa,xfru,disturbance,0.08100000210106373,17889923.968913734,4.527688448638052e-9,18.200000762939453,2.487740801559611e-4
ASM,American Samoa,xmil,disturbance,0,17889923.968913734,0,0,0
ASM,American Samoa,xoil,disturbance,0,17889923.968913734,0,0,0
ASM,American Samoa,xpul,disturbance,0,17889923.968913734,0,0,0
ASM,American Samoa,yams,disturbance,2.6389999985694885,17889923.968913734,1.4751320369807739e-7,302.5,4.876469543738095e-4
AND,Andorra,bana,disturbance,0.0020000000949949026,17889923.968913734,1.1179477891969719e-10,0,0
AND,Andorra,barl,disturbance,0,17889923.968913734,0,0,0
AND,Andorra,cass,disturbance,0,17889923.968913734,0,0,0
AND,Andorra,cnut,disturbance,0,17889923.968913734,0,0,0
AND,Andorra,coco,disturbance,0,17889923.968913734,0,0,0
AND,Andorra,maiz,disturbance,0,17889923.968913734,0,0,0
AND,Andorra,ocer,disturbance,0.008999999612569809,17889923.968913734,5.030764595874515e-10,0,0
AND,Andorra,ofib,disturbance,0,17889923.968913734,0,0,0
AND,Andorra,oilp,disturbance,0,17889923.968913734,0,0,0
AND,Andorra,orts,disturbance,0,17889923.968913734,0,0,0
AND,Andorra,plnt,disturbance,0,17889923.968913734,0,0,0
AND,Andorra,pota,disturbance,0.004000000189989805,17889923.968913734,2.2358955783939437e-10,0,0
AND,Andorra,rice,disturbance,0.0010000000474974513,17889923.968913734,5.589738945984859e-11,0,0
AND,Andorra,sorg,disturbance,0,17889923.968913734,0,0,0
AND,Andorra,soyb,disturbance,0,17889923.968913734,0,0,0
AND,Andorra,spis,disturbance,0,17889923.968913734,0,0,0
AND,Andorra,sugb,disturbance,0,17889923.968913734,0,0,0
AND,Andorra,sugc,disturbance,0,17889923.968913734,0,0,0
AND,Andorra,swpo,disturbance,0,17889923.968913734,0,0,0
AND,Andorra,tnut,disturbance,0,17889923.968913734,0,0,0
AND,Andorra,vege,disturbance,0.023000000044703484,17889923.968913734,1.2856398990107072e-9,0,0
AND,Andorra,whea,disturbance,0,17889923.968913734,0,0,0
AND,Andorra,xfru,disturbance,0.07800000160932541,17889923.968913734,4.35999626073657e-9,0,0
AND,Andorra,xmil,disturbance,0,17889923.968913734,0,0,0
AND,Andorra,xoil,disturbance,0,17889923.968913734,0,0,0
AND,Andorra,xpul,disturbance,0,17889923.968913734,0,0,0
AND,Andorra,yams,disturbance,0,17889923.968913734,0,0,0
AGO,Angola,bana,disturbance,882.6399993583327,17889923.968913734,4.9337269453578684e-5,4413917.988792151,1.1177658846144445e-5
AGO,Angola,barl,disturbance,0,17889923.968913734,0,0,0
AGO,Angola,cass,disturbance,9338.44798965077,17889923.968913734,5.219948394346247e-4,8271133.837355651,6.311043318838506e-5
AGO,Angola,cnut,disturbance,0,17889923.968913734,0,0,0
AGO,Angola,coco,disturbance,26.153999949572608,17889923.968913734,1.4619402516756847e-6,484.9333431571722,0.0030147241312747882
AGO,Angola,maiz,disturbance,12959.971989386482,17889923.968913734,7.244285672709544e-4,2750837.002587199,2.6334841598743206e-4
AGO,Angola,ocer,disturbance,0,17889923.968913734,0,0,0
AGO,Angola,ofib,disturbance,16.885999967344105,17889923.968913734,9.438832717615744e-7,1389.536324083805,6.792793073501887e-4
AGO,Angola,oilp,disturbance,229.98500065226108,17889923.968913734,1.285556054077661e-5,280448.19191503525,4.58393418513154e-5
AGO,Angola,orts,disturbance,0.8610000107437372,17889923.968913734,4.812765063953576e-8,2306.213709831238,2.086868638165264e-5
AGO,Angola,plnt,disturbance,0.3410000056028366,17889923.968913734,1.9061009213642955e-8,54.5,3.497432883237239e-4
AGO,Angola,pota,disturbance,981.7270011304645,17889923.968913734,5.48759739189699e-5,802822.968552351,6.835376673131582e-5
AGO,Angola,rice,disturbance,204.94999984034803,17889923.968913734,1.1456169416732992e-5,65360.9423841238,1.752754626670698e-4
AGO,Angola,sorg,disturbance,1719.5889985009562,17889923.968913734,9.612053139459869e-5,79830.60310285166,0.0012040561847034966
AGO,Angola,soyb,disturbance,138.7409996096976,17889923.968913734,7.755259320876917e-6,15075.83331477642,5.144166268590725e-4
AGO,Angola,spis,disturbance,0,17889923.968913734,0,0,0
AGO,Angola,sugb,disturbance,0,17889923.968913734,0,0,0
AGO,Angola,sugc,disturbance,130.00599991483614,17889923.968913734,7.2669956641928664e-6,567045.8270800114,1.281553503640805e-5
AGO,Angola,swpo,disturbance,1283.0680020101136,17889923.968913734,7.172014840530486e-5,1319699.32926023,5.434582470047042e-5
AGO,Angola,tnut,disturbance,26.811000202782452,17889923.968913734,1.4986648489602496e-6,2343.9931594356894,6.393640028032546e-4
AGO,Angola,vege,disturbance,1205.4920017990516,17889923.968913734,6.738385271473284e-5,814274.673896119,8.275322182417444e-5
AGO,Angola,whea,disturbance,37.70300003606826,17889923.968913734,2.1074991767199536e-6,2824.03163780272,7.462732175195193e-4
AGO,Angola,xfru,disturbance,469.2280014457647,17889923.968913734,2.622861909648775e-5,943128.8340935112,2.7810218655542856e-5
AGO,Angola,xmil,disturbance,1643.278004317428,17889923.968913734,9.18549462352582e-5,74644.6336132288,0.0012305632942242659
AGO,Angola,xoil,disturbance,2868.468000711291,17889923.968913734,1.6033986537313734e-4,201338.0381256938,7.963714500537568e-4
AGO,Angola,xpul,disturbance,6013.993996546604,17889923.968913734,3.361665486671026e-4,320769.16196912527,0.0010480014556369958
AGO,Angola,yams,disturbance,0.16000000201165676,17889923.968913734,8.943582001224786e-9,49.700000286102295,1.7995134707726948e-4
AIA,Anguilla,bana,disturbance,0,17889923.968913734,0,0,0
AIA,Anguilla,barl,disturbance,0,17889923.968913734,0,0,0
AIA,Anguilla,cass,disturbance,0,17889923.968913734,0,0,0
AIA,Anguilla,cnut,disturbance,0,17889923.968913734,0,0,0
AIA,Anguilla,coco,disturbance,0,17889923.968913734,0,0,0
AIA,Anguilla,maiz,disturbance,0,17889923.968913734,0,0,0
AIA,Anguilla,ocer,disturbance,0,17889923.968913734,0,0,0
AIA,Anguilla,ofib,disturbance,0,17889923.968913734,0,0,0
AIA,Anguilla,oilp,disturbance,0,17889923.968913734,0,0,0
AIA,Anguilla,orts,disturbance,0,17889923.968913734,0,0,0
AIA,Anguilla,plnt,disturbance,0,17889923.968913734,0,0,0
AIA,Anguilla,pota,disturbance,0,17889923.968913734,0,0,0
AIA,Anguilla,rice,disturbance,0,17889923.968913734,0,0,0
AIA,Anguilla,sorg,disturbance,0,17889923.968913734,0,0,0
AIA,Anguilla,soyb,disturbance,0,17889923.968913734,0,0,0
AIA,Anguilla,spis,disturbance,0,17889923.968913734,0,0,0
AIA,Anguilla,sugb,disturbance,0,17889923.968913734,0,0,0
AIA,Anguilla,sugc,disturbance,0,17889923.968913734,0,0,0
AIA,Anguilla,swpo,disturbance,0,17889923.968913734,0,0,0
AIA,Anguilla,tnut,disturbance,0,17889923.968913734,0,0,0
AIA,Anguilla,vege,disturbance,0,17889923.968913734,0,0,0
AIA,Anguilla,whea,disturbance,0,17889923.968913734,0,0,0
AIA,Anguilla,xfru,disturbance,0,17889923.968913734,0,0,0
AIA,Anguilla,xmil,disturbance,0,17889923.968913734,0,0,0
AIA,Anguilla,xoil,disturbance,0,17889923.968913734,0,0,0
AIA,Anguilla,xpul,disturbance,0,17889923.968913734,0,0,0
AIA,Anguilla,yams,disturbance,0,17889923.968913734,0,0,0
ATG,Antigua and Barbuda,bana,disturbance,0.2610000059939921,17889923.968913734,1.4589218291118308e-8,269.0146732330322,5.423205402063883e-5
ATG,Antigua and Barbuda,barl,disturbance,0,17889923.968913734,0,0,0
ATG,Antigua and Barbuda,cass,disturbance,0.22200000390876085,17889923.968913734,1.2409220089169588e-8,131.8771448135376,9.409682099741473e-5
ATG,Antigua and Barbuda,cnut,disturbance,0,17889923.968913734,0,0,0
ATG,Antigua and Barbuda,coco,disturbance,0,17889923.968913734,0,0,0
ATG,Antigua and Barbuda,maiz,disturbance,0.41999999375548214,17889923.968913734,2.3476902108991148e-8,77.32540027797222,3.0361177600886005e-4
ATG,Antigua and Barbuda,ocer,disturbance,0,17889923.968913734,0,0,0
ATG,Antigua and Barbuda,ofib,disturbance,0,17889923.968913734,0,0,0
ATG,Antigua and Barbuda,oilp,disturbance,0,17889923.968913734,0,0,0
ATG,Antigua and Barbuda,orts,disturbance,0.10899999982211739,17889923.968913734,6.092815151787132e-9,40.34878143668175,1.5100369663823484e-4
ATG,Antigua and Barbuda,plnt,disturbance,0,17889923.968913734,0,0,0
ATG,Antigua and Barbuda,pota,disturbance,0,17889923.968913734,0,0,0
ATG,Antigua and Barbuda,rice,disturbance,0,17889923.968913734,0,0,0
ATG,Antigua and Barbuda,sorg,disturbance,0,17889923.968913734,0,0,0
ATG,Antigua and Barbuda,soyb,disturbance,0,17889923.968913734,0,0,0
ATG,Antigua and Barbuda,spis,disturbance,0,17889923.968913734,0,0,0
ATG,Antigua and Barbuda,sugb,disturbance,0,17889923.968913734,0,0,0
ATG,Antigua and Barbuda,sugc,disturbance,0,17889923.968913734,0,0,0
ATG,Antigua and Barbuda,swpo,disturbance,0.42899998591747135,17889923.968913734,2.3979978152110613e-8,272.3263918161392,8.805601980839471e-5
ATG,Antigua and Barbuda,tnut,disturbance,0,17889923.968913734,0,0,0
ATG,Antigua and Barbuda,vege,disturbance,3.9890000270679593,17889923.968913734,2.2297467747763544e-7,2501.002838373184,8.915410812675156e-5
ATG,Antigua and Barbuda,whea,disturbance,0,17889923.968913734,0,0,0
ATG,Antigua and Barbuda,xfru,disturbance,14.009999871253967,17889923.968913734,7.831223819395945e-7,10239.09715270996,7.648353856397653e-5
ATG,Antigua and Barbuda,xmil,disturbance,0,17889923.968913734,0,0,0
ATG,Antigua and Barbuda,xoil,disturbance,6.999999823048711,17889923.968913734,3.9128169774294166e-7,102.19999620318411,0.003828588182772858
ATG,Antigua and Barbuda,xpul,disturbance,0,17889923.968913734,0,0,0
ATG,Antigua and Barbuda,yams,disturbance,0.33000000147148967,17889923.968913734,1.844613772785794e-8,138.98919224739075,1.327163459949112e-4
ARG,Argentina,bana,disturbance,81.97199991391972,17889923.968913734,4.582020586356746e-6,174472.09889799356,2.626219673688719e-5
ARG,Argentina,barl,disturbance,7869.900002399692,17889923.968913734,4.399068445497451e-4,3538369.2814974487,1.2432474101843185e-4
ARG,Argentina,cass,disturbance,181.66300031193532,17889923.968913734,1.0154486996568594e-5,199148.89594136176,5.098942150077761e-5
ARG,Argentina,cnut,disturbance,0,17889923.968913734,0,0,0
ARG,Argentina,coco,disturbance,0,17889923.968913734,0,0,0
ARG,Argentina,maiz,disturbance,27611.270994857536,17889923.968913734,0.0015433978949735065,43389575.45082104,3.557070745536187e-5
ARG,Argentina,ocer,disturbance,2680.3639955567196,17889923.968913734,1.4982534303746792e-4,622686.1293113977,2.4061133849754039e-4
ARG,Argentina,ofib,disturbance,45.29499987419695,17889923.968913734,2.5318721282943066e-6,4062.926116682589,6.2316469844192e-4
ARG,Argentina,oilp,disturbance,0,17889923.968913734,0,0,0
ARG,Argentina,orts,disturbance,0.018000000156462193,17889923.968913734,1.006152971233401e-9,2.099999964237213,4.791204706514687e-4
ARG,Argentina,plnt,disturbance,0,17889923.968913734,0,0,0
ARG,Argentina,pota,disturbance,622.6799965432147,17889923.968913734,3.480618462242819e-5,2229688.4399572015,1.5610335506379668e-5
ARG,Argentina,rice,disturbance,2092.4809999160934,17889923.968913734,1.1696421983414095e-4,1587800.0067810563,7.366432758194924e-5
ARG,Argentina,sorg,disturbance,6451.242998074042,17889923.968913734,3.6060762523552285e-4,2215479.726599917,1.6276728733101304e-4
ARG,Argentina,soyb,disturbance,161219.40099194157,17889923.968913734,0.009011743217695224,46322644.621382385,1.9454293448382764e-4
ARG,Argentina,spis,disturbance,838.1708437021589,17889923.968913734,4.6851559858979776e-5,146592.8034434691,3.1960340997944857e-4
ARG,Argentina,sugb,disturbance,0.4739999994635582,17889923.968913734,2.6495361315520404e-8,18.99999952316284,0.001394492735814019
ARG,Argentina,sugc,disturbance,3029.3199865596835,17889923.968913734,1.6933107104443563e-4,21973158.756204724,7.706268949457271e-6
ARG,Argentina,swpo,disturbance,218.68799995386507,17889923.968913734,1.2224087723003536e-5,336229.6508985609,3.635636443821991e-5
ARG,Argentina,tnut,disturbance,1089.3098761750152,17889923.968913734,6.088957549891463e-5,190919.88384538144,3.1892736509428596e-4
ARG,Argentina,vege,disturbance,1756.3130029632011,17889923.968913734,9.81733072770484e-5,3334165.6214010715,2.944464025629127e-5
ARG,Argentina,whea,disturbance,34546.69601165911,17889923.968913734,0.0019310700297938026,22859942.19550124,8.447396818762869e-5
ARG,Argentina,xfru,disturbance,4906.99396936933,17889923.968913734,2.7428813995497824e-4,7464743.2092021555,3.674448434031191e-5
ARG,Argentina,xmil,disturbance,48.936999891884625,17889923.968913734,2.7354504120263207e-6,4470.493044197559,6.118900946679196e-4
ARG,Argentina,xoil,disturbance,24535.87800203124,17889923.968913734,0.0013714914632765231,6434662.738233723,2.1314115736437018e-4
ARG,Argentina,xpul,disturbance,3533.7160085518844,17889923.968913734,1.9752549058856897e-4,568456.4776106998,3.4747689289916367e-4
ARG,Argentina,yams,disturbance,0.03199999965727329,17889923.968913734,1.7887163585981587e-9,42.71867465972901,4.187200031007482e-5
ARM,Armenia,bana,disturbance,0,17889923.968913734,0,0,0
ARM,Armenia,barl,disturbance,676.2830022106646,17889923.968913734,3.780245256412502e-5,116868.39823415875,3.2346171535938765e-4
ARM,Armenia,cass,disturbance,0,17889923.968913734,0,0,0
ARM,Armenia,cnut,disturbance,0,17889923.968913734,0,0,0
ARM,Armenia,coco,disturbance,0,17889923.968913734,0,0,0
ARM,Armenia,maiz,disturbance,29.458000107086264,17889923.968913734,1.646625226483561e-6,12216.525211840868,1.3478670881696944e-4
ARM,Armenia,ocer,disturbance,62.76900019682944,17889923.968913734,3.5086230833568344e-6,26826.603217095137,1.3078894316075691e-4
ARM,Armenia,ofib,disturbance,0,17889923.968913734,0,0,0
ARM,Armenia,oilp,disturbance,0,17889923.968913734,0,0,0
ARM,Armenia,orts,disturbance,0,17889923.968913734,0,0,0
ARM,Armenia,plnt,disturbance,0,17889923.968913734,0,0,0
ARM,Armenia,pota,disturbance,293.54900066542905,17889923.968913734,1.6408622036377115e-5,599902.8040000349,2.7352134257362394e-5
ARM,Armenia,rice,disturbance,0,17889923.968913734,0,0,0
ARM,Armenia,sorg,disturbance,0,17889923.968913734,0,0,0
ARM,Armenia,soyb,disturbance,0,17889923.968913734,0,0,0
ARM,Armenia,spis,disturbance,0,17889923.968913734,0,0,0
ARM,Armenia,sugb,disturbance,20.892000030493364,17889923.968913734,1.167808206831743e-6,66237.84045010805,1.7630529602053746e-5
ARM,Armenia,sugc,disturbance,0,17889923.968913734,0,0,0
ARM,Armenia,swpo,disturbance,0,17889923.968913734,0,0,0
