country,iso3c,SPAM_super,produced_used_nutrient,produced_exported_nutrient,produced_all_nutrient
Afghanistan,AFG,barl,4.290178924440983,0,4.290178924440983
Afghanistan,AFG,maiz,23.844247152272832,0,23.844247152272832
Afghanistan,AFG,pota,0.7693017734840916,0.004317069435937661,0.7736188429200291
Afghanistan,AFG,rice,45.805986374145,0,45.805986374145
Afghanistan,AFG,spis,0.005888822238870502,0.004818127286348592,0.010706949525219093
Afghanistan,AFG,sugb,0.5651409091063686,0,0.5651409091063686
Afghanistan,AFG,sugc,1.3591334023916213,0,1.3591334023916213
Afghanistan,AFG,tnut,0.012365628918591843,0.00810161894666362,0.020467247865255462
Afghanistan,AFG,vege,108.59872397533822,6.228387360379466,114.82711133571769
Afghanistan,AFG,whea,246.14301604238165,0.06689577824225618,246.2099118206239
Afghanistan,AFG,xfru,3.6098614755669813,1.0750371165481603,4.684898592115141
Afghanistan,AFG,xmil,6.545839681302935e-4,0,6.545839681302935e-4
Afghanistan,AFG,xoil,12.831225229487456,1.206354508755231,14.037579738242687
Afghanistan,AFG,xpul,0.0011671770990078552,6.29360200445412e-4,0.001796537299453267
Albania,ALB,barl,0.011062192328065228,0,0.011062192328065228
Albania,ALB,maiz,11.288073327552818,0,11.288073327552818
Albania,ALB,ocer,0.291561393106713,0,0.291561393106713
Albania,ALB,pota,0.26578818471255333,0,0.26578818471255333
Albania,ALB,soyb,0.031930831792810185,0,0.031930831792810185
Albania,ALB,sugb,0.15329966561913097,0,0.15329966561913097
Albania,ALB,tnut,0.006698675361669726,0.0015458481603853212,0.008244523522055047
Albania,ALB,vege,26.251597735245536,2.8206240733440064,29.072221808589543
Albania,ALB,whea,2.384087849001909,0.004204740474430174,2.388292589476339
Albania,ALB,xfru,1.7542167292707909,0.041538829654863885,1.7957555589256546
Albania,ALB,xoil,0.3276102439969232,0.009927583151421912,0.33753782714834507
Albania,ALB,xpul,0.007683401232605436,0,0.007683401232605436
Algeria,DZA,barl,0.6749170502096128,0,0.6749170502096128
Algeria,DZA,maiz,3.345237468358798e-4,0,3.345237468358798e-4
Algeria,DZA,ocer,0.26617495700796934,0,0.26617495700796934
Algeria,DZA,pota,3.143059081029482,6.612789987438424e-4,3.143720360028226
Algeria,DZA,sorg,1.2326609342108575e-5,0,1.2326609342108575e-5
Algeria,DZA,spis,0.00805852031769484,0,0.00805852031769484
Algeria,DZA,tnut,0.010102511047588143,0,0.010102511047588143
Algeria,DZA,vege,59.270802912790515,0.09012989096575919,59.36093280375628
Algeria,DZA,whea,5.6998817465934595,0.005411965198056836,5.705293711791517
Algeria,DZA,xfru,76.23433702452405,0.8587923581618822,77.09312938268594
Algeria,DZA,xoil,0.756091764174132,0.004451339233994042,0.760543103408126
Algeria,DZA,xpul,2.5932186515515794e-6,0,2.5932186515515794e-6
Angola,AGO,bana,6.26345490408127,0,6.26345490408127
Angola,AGO,cass,0.016753401312959028,0,0.016753401312959028
Angola,AGO,maiz,0.823768766948904,2.9610667395719054e-4,0.8240648736228612
Angola,AGO,oilp,0.34448621022682874,0.009134104059044698,0.3536203142858734
Angola,AGO,pota,0.09465174914460107,0,0.09465174914460107
Angola,AGO,rice,1.2554838680348103e-6,0,1.2554838680348103e-6
Angola,AGO,sorg,0.09652788738778804,0,0.09652788738778804
Angola,AGO,soyb,0,0,0
Angola,AGO,sugc,3.1196761390385093,0,3.1196761390385093
Angola,AGO,swpo,0.033298822120512654,0,0.033298822120512654
Angola,AGO,tnut,2.8548581662719293e-4,0,2.8548581662719293e-4
Angola,AGO,vege,6.639394370196646,0,6.639394370196646
Angola,AGO,whea,0.04692916258039422,0.0010839070912494816,0.048013069671643704
Angola,AGO,xfru,3.192282853313187,0.02609495520419496,3.2183778085173818
Angola,AGO,xmil,0.20922969247911868,0,0.20922969247911868
Angola,AGO,xoil,0.4699346559288913,0.0015716878124712066,0.47150634374136247
Angola,AGO,xpul,2.517150913380745e-4,0,2.517150913380745e-4
Antigua and Barbuda,ATG,vege,0.03177631873111645,0,0.03177631873111645
Antigua and Barbuda,ATG,xfru,0,0,0
Argentina,ARG,bana,0.9898622155694341,0,0.9898622155694341
Argentina,ARG,barl,13.33811566997537,89.86693223097042,103.20504790094579
Argentina,ARG,cass,2.3855890784508866,0,2.3855890784508866
Argentina,ARG,maiz,147.29861859042578,136.33353191984597,283.63215051027174
Argentina,ARG,ocer,29.03295164621194,1.5484240877979702,30.581375734009914
Argentina,ARG,pota,66.44199445606213,11.750389760285062,78.1923842163472
Argentina,ARG,rice,12.72830429427285,9.926051624711455,22.654355918984304
Argentina,ARG,sorg,104.32233955522797,23.525648832774497,127.84798838800248
Argentina,ARG,soyb,197.59721112586737,46.51778643262209,244.11499755848945
Argentina,ARG,spis,8.252356612524388e-4,2.475706983757317e-4,0.0010728063596281705
Argentina,ARG,sugc,159.93988363396946,0,159.93988363396946
Argentina,ARG,swpo,0.004361768536100699,0,0.004361768536100699
Argentina,ARG,tnut,0.0025572585493235335,5.114517098647066e-4,0.00306871025918824
Argentina,ARG,vege,90.99417371119168,3.8815149965552704,94.87568870774695
Argentina,ARG,whea,169.93843692238755,539.8973414191083,709.8357783414959
Argentina,ARG,xfru,54.473765189249306,21.867604663784668,76.34136985303398
Argentina,ARG,xmil,0.19127495421553245,0.04781873855388311,0.23909369276941556
Argentina,ARG,xoil,14.915562567460984,6.447936202869654,21.363498770330636
Argentina,ARG,xpul,0.0031727311685554867,0.015888836248877075,0.019061567417432562
Armenia,ARM,barl,1.624833555603372,0,1.624833555603372
Armenia,ARM,maiz,1.518274106403937,0,1.518274106403937
Armenia,ARM,ocer,0.0965700011362184,0,0.0965700011362184
Armenia,ARM,pota,2.7533075061195165,0,2.7533075061195165
Armenia,ARM,sugb,0.6711244551930867,0,0.6711244551930867
Armenia,ARM,tnut,7.545789287363757e-4,1.0779698981948225e-4,8.62375918555858e-4
Armenia,ARM,vege,44.80183587519795,1.8259197523689024,46.627755627566856
Armenia,ARM,whea,20.16068435326952,0.03937633662747947,20.200060689896997
Armenia,ARM,xfru,7.193831402376681,0.38251933700459195,7.576350739381273
Armenia,ARM,xoil,0.014671233041593103,0,0.014671233041593103
Armenia,ARM,xpul,0.0061167753933939525,0,0.0061167753933939525
Australia,AUS,bana,4.86908153977679,0,4.86908153977679
Australia,AUS,barl,101.95827456744732,261.8669623196132,363.8252368870605
Australia,AUS,cnut,0,0,0
Australia,AUS,maiz,87.69402742970615,16.74559317753183,104.43962060723798
Australia,AUS,ocer,94.05239824510652,9.112485757197957,103.16488400230448
Australia,AUS,pota,167.0683385551876,6.192813208388338,173.26115176357595
Australia,AUS,rice,13.029048199011536,5.050018681787417,18.079066880798955
Australia,AUS,sorg,26.68830708871431,11.155027071317107,37.84333416003142
Australia,AUS,soyb,0,0,0
Australia,AUS,spis,1.8143410753279312e-4,3.8196654217430126e-5,2.1963076175022324e-4
Australia,AUS,sugc,160.06827911468855,0,160.06827911468855
Australia,AUS,swpo,2.4456690322455557,0.03493812903207936,2.480607161277635
Australia,AUS,tnut,0.0281557966126169,0.026633861660583555,0.05478965827320045
Australia,AUS,vege,224.08364194921796,18.131249037384855,242.2148909866028
Australia,AUS,whea,382.4101534111172,871.2776658300917,1253.687819241209
Australia,AUS,xfru,61.253885419975305,9.58656032028526,70.84044574026056
Australia,AUS,xmil,3.069965529253549,0.08527682025704302,3.1552423495105915
Australia,AUS,xoil,256.35741964761377,280.53757961437594,536.8949992619897
Australia,AUS,xpul,0.03463755539361448,0.08073538012568225,0.11537293551929674
Austria,AUT,barl,17.651492674570402,5.0189786399983305,22.670471314568733
Austria,AUT,maiz,26.32623733869715,4.3731613406086245,30.699398679305776
Austria,AUT,ocer,14.629233449705477,1.4409428606554644,16.070176310360942
Austria,AUT,pota,3.8867162926580345,0.7212463223489137,4.607962615006948
Austria,AUT,sorg,0.15821310758136634,0.007533957503874586,0.16574706508524092
Austria,AUT,soyb,0.20041209059705187,0.055015083693308355,0.2554271742903602
Austria,AUT,sugb,10.224053789870394,0.2555138400070314,10.479567629877426
Austria,AUT,tnut,4.692204033486297e-5,2.5807122184174635e-5,7.27291625190376e-5
Austria,AUT,vege,1.4790972154373365,0.3356707670267116,1.8147679824640481
Austria,AUT,whea,34.839087505729665,23.84998191466762,58.68906942039728
Austria,AUT,xfru,1.0943719485135108,0.7650744432851211,1.8594463917986317
Austria,AUT,xmil,0,0,0
Austria,AUT,xoil,29.066815802747485,11.569041350376892,40.63585715312438
Austria,AUT,xpul,1.1350721625184839e-4,1.0164825335986423e-5,1.236720415878348e-4
Azerbaijan,AZE,barl,2.290235514599271,0.0026943947230579643,2.292929909322329
Azerbaijan,AZE,maiz,1.71582887585544,0.018959435092325304,1.7347883109477653
Azerbaijan,AZE,ocer,0.018583953260231663,0,0.018583953260231663
Azerbaijan,AZE,pota,0.7523751655734074,0.041757920581971,0.7941330861553785
Azerbaijan,AZE,rice,0.1395361065113471,0,0.1395361065113471
Azerbaijan,AZE,sugb,1.0905957992083695,0,1.0905957992083695
Azerbaijan,AZE,tnut,0.003785631778724761,0.0034701624638310315,0.007255794242555793
Azerbaijan,AZE,vege,13.438855686578728,1.626559501430798,15.065415188009528
Azerbaijan,AZE,whea,30.745104154280543,0,30.745104154280543
Azerbaijan,AZE,xfru,0.8642495600971761,0.238753873908124,1.1030034340053
Azerbaijan,AZE,xmil,0,9.663496892517784e-6,9.663496892517784e-6
Azerbaijan,AZE,xoil,3.055958291404395,0.09642586841809984,3.152384159822495
Azerbaijan,AZE,xpul,2.3059559275724064e-5,0,2.3059559275724064e-5
Bahamas,BHS,bana,0,0,0
Bahamas,BHS,cass,0,0,0
Bahamas,BHS,cnut,0,0,0
Bahamas,BHS,maiz,0,0,0
Bahamas,BHS,sugc,0,0,0
Bahamas,BHS,swpo,0,0,0
Bahamas,BHS,vege,1.7064820991062442,0,1.7064820991062442
Bahamas,BHS,xfru,0,0,0
Bangladesh,BGD,bana,8.386061233070334,0,8.386061233070334
Bangladesh,BGD,cnut,13.80633214439124,0,13.80633214439124
Bangladesh,BGD,maiz,45.36609998362224,0,45.36609998362224
Bangladesh,BGD,plnt,0,0,0
Bangladesh,BGD,pota,287.6096934471264,1.8668607167103004,289.4765541638367
Bangladesh,BGD,rice,2860.89356298709,0.5030584777540161,2861.3966214648435
Bangladesh,BGD,soyb,39.49700498810093,0,39.49700498810093
Bangladesh,BGD,spis,0.017560138100113407,3.605777843965792e-4,0.017920715884509986
Bangladesh,BGD,sugc,31.82631684965916,0,31.82631684965916
Bangladesh,BGD,swpo,1.6746482025234357,0,1.6746482025234357
Bangladesh,BGD,tnut,0.009213157146585507,0,0.009213157146585507
Bangladesh,BGD,vege,38.0052499839028,0.17516823037848198,38.18041821428128
Bangladesh,BGD,whea,74.03449026425116,0.22867089901238935,74.26316116326356
Bangladesh,BGD,xfru,39.897761449936596,1.307964496294667,41.20572594623126
Bangladesh,BGD,xmil,0,0,0
Bangladesh,BGD,xoil,7.225384606210481,0.14710363868931517,7.372488244899796
Bangladesh,BGD,xpul,4.0986831140856286e-4,0,4.0986831140856286e-4
Barbados,BRB,bana,0,0,0
Barbados,BRB,cnut,0,0,0
Barbados,BRB,soyb,0,0,0
Barbados,BRB,sugc,0,0,0
Barbados,BRB,swpo,0,0,0
Barbados,BRB,vege,0.9829427067722089,0,0.9829427067722089
