SPAM_super,iso3c_producing,animal_feed_prop,other_prop,total_non_human_prop
bana,GAB,0.021936042304872543,0,0.021936042304872543
bana,GBR,0,0,0
bana,GEO,0,0,0
bana,GGY,0,0,0
bana,GHA,0.0025513080810338727,0,0.0025513080810338727
bana,GIB,0,0,0
bana,GIN,0.011217149138318632,0,0.011217149138318632
bana,GLP,0.002610564490912351,0,0.002610564490912351
bana,GMB,0.0026031137908903777,0,0.0026031137908903777
bana,GNB,0.3885154129378367,0,0.3885154129378367
bana,GNQ,0.002610564490912351,0,0.002610564490912351
bana,GRC,0.014978329472702251,0,0.014978329472702251
bana,GRD,0.005919464309907509,0,0.005919464309907509
bana,GRL,0,0,0
bana,GTM,0.0149594937309664,0,0.0149594937309664
bana,GUF,0.002610564490912351,0,0.002610564490912351
bana,GUM,0.002610564490912351,0,0.002610564490912351
bana,GUY,0.014840139527814922,0,0.014840139527814922
bana,HKG,0,0,0
bana,HND,0.011203351135747433,0,0.011203351135747433
bana,HRV,0,0,0
bana,HTI,0.018575604077757834,0,0.018575604077757834
bana,HUN,0,0,0
bana,IDN,0.05886838915204401,0,0.05886838915204401
bana,IMN,0,0,0
bana,IND,0.01040490001354402,0,0.01040490001354402
bana,IOT,0,0,0
bana,IRL,0,0,0
bana,IRN,0.002610564490912351,0,0.002610564490912351
bana,IRQ,0.002610564490912351,0,0.002610564490912351
bana,ISL,0,0,0
bana,ISR,0.004952948332134384,0,0.004952948332134384
bana,ITA,0.0631368826904925,0,0.0631368826904925
bana,JAM,0.02221058097298186,0,0.02221058097298186
bana,JEY,0,0,0
bana,JOR,0.007401301189474653,0,0.007401301189474653
bana,JPN,0.005320641327280121,0,0.005320641327280121
bana,KAZ,0,0,0
bana,KEN,0.011457627259340993,0,0.011457627259340993
bana,KGZ,0,0,0
bana,KHM,0.035740060499312346,0,0.035740060499312346
bana,KIR,0.06998287216358316,0,0.06998287216358316
bana,KNA,0,0,0
bana,KOR,0,0,0
bana,KWT,0,0,0
bana,LAO,0.02168777167953279,0,0.02168777167953279
bana,LBN,0.029869112064670432,0,0.029869112064670432
bana,LBR,0.04059387062718778,0,0.04059387062718778
bana,LBY,0,0,0
bana,LCA,0.03757620404303455,0,0.03757620404303455
bana,LIE,0,0,0
bana,LKA,0,0,0
bana,LSO,0.002610564490912351,0,0.002610564490912351
bana,LTU,0,0,0
bana,LUX,0,0,0
bana,LVA,0,0,0
bana,MAC,0,0,0
bana,MAF,0,0,0
bana,MAR,0.10334072081899302,0,0.10334072081899302
bana,MCO,0,0,0
bana,MDA,0,0,0
bana,MDG,0.02207618865041715,0,0.02207618865041715
bana,MDV,0.002610564490912351,0,0.002610564490912351
bana,MEX,0.03580963038253221,0,0.03580963038253221
bana,MHL,0,0,0
bana,MKD,0,0,0
bana,MLI,0.20232472069712287,0,0.20232472069712287
bana,MLT,0,0,0
bana,MMR,1,0,1
bana,MNE,0,0,0
bana,MNG,0,0,0
bana,MNP,0,0,0
bana,MOZ,0.021242639399583534,0,0.021242639399583534
bana,MRT,0,0,0
bana,MSR,0.002610564490912351,0,0.002610564490912351
bana,MTQ,0.00261056449091234,0,0.00261056449091234
bana,MUS,0.02535545883386225,0,0.02535545883386225
bana,MWI,0.06345163165734012,0,0.06345163165734012
bana,MYS,0.01953162912523748,0,0.01953162912523748
bana,MYT,0,0,0
bana,"NAM",0,0,0
bana,NCL,0.06171028007241254,0,0.06171028007241254
bana,NER,0,0,0
bana,NFK,0,0,0
bana,NGA,0.002935836805926274,0,0.002935836805926274
bana,NIC,0.007591365975330215,0,0.007591365975330215
bana,NIU,0.002610564490912351,0,0.002610564490912351
bana,NLD,0,0,0
bana,NOR,0,0,0
bana,NPL,0.04641019368151273,0,0.04641019368151273
bana,NRU,0,0,0
bana,NZL,0,0,0
bana,OMN,0.002610564490912351,0,0.002610564490912351
bana,PAK,0.05448613821169717,0,0.05448613821169717
bana,PAN,0.011177447927722175,0,0.011177447927722175
bana,PCN,0,0,0
bana,PER,0.10035418515516567,0,0.10035418515516567
bana,PHL,0.048255181886318145,0,0.048255181886318145
bana,PLW,0,0,0
bana,PNG,0.010483064911514812,0,0.010483064911514812
bana,POL,0,0,0
bana,PRI,0.002610564490912351,0,0.002610564490912351
bana,PRK,0,0,0
bana,PRT,0.011360848960192972,0,0.011360848960192972
bana,PRY,0.05977691393678336,0,0.05977691393678336
bana,PSE,0,0,0
bana,PYF,0.0026049914192260945,0,0.0026049914192260945
bana,QAT,0,0,0
bana,REU,0,0,0
bana,ROU,0,0,0
bana,RUS,0,0,0
bana,RWA,0.004880437864537313,0,0.004880437864537313
bana,SAU,0,0,0
bana,SDN,0.010607574489773463,0,0.010607574489773463
bana,SEN,0.438473976208534,0,0.438473976208534
bana,SGP,0,0,0
bana,SHN,0,0,0
bana,SJM,0,0,0
bana,SLB,0.002605213826873486,0,0.002605213826873486
bana,SLE,0.002610564490912351,0,0.002610564490912351
bana,SLV,0,0,0
bana,SMR,0,0,0
bana,SOM,0.002610564490912351,0,0.002610564490912351
bana,SPM,0,0,0
bana,SRB,0,0,0
bana,SSD,0,0,0
bana,STP,0.02141292909637783,0,0.02141292909637783
bana,SUR,0.02234774550701231,0,0.02234774550701231
bana,SVK,0,0,0
bana,SVN,0,0,0
bana,SWE,0,0,0
bana,SWZ,0.058043802995444156,0,0.058043802995444156
bana,SXM,0,0,0
bana,SYC,0.02952624221945109,0,0.02952624221945109
bana,SYR,0.02510115154500885,0,0.02510115154500885
bana,TCA,0,0,0
bana,TCD,0,0,0
bana,TGO,0.24750663423611677,0,0.24750663423611677
bana,THA,0.02612735771901133,0,0.02612735771901133
bana,TJK,0,0,0
bana,TKL,0.002610564490912351,0,0.002610564490912351
bana,TKM,0.002610564490912351,0,0.002610564490912351
bana,TLS,1,0,1
bana,TON,0.002610564490912351,0,0.002610564490912351
bana,TTO,0.002610564490912351,0,0.002610564490912351
bana,TUN,0,0,0
bana,TUR,0.0026136629484404764,0,0.0026136629484404764
bana,TUV,0,0,0
bana,TWN,0.0297143430199963,0,0.0297143430199963
bana,TZA,0.004187551499263279,0,0.004187551499263279
bana,UGA,0.012771153250107555,0,0.012771153250107555
bana,UKR,0,0,0
bana,URY,0,0,0
bana,USA,0.011777465725474053,0,0.011777465725474053
bana,UZB,0,0,0
bana,VCT,0.0042432188974834105,0,0.0042432188974834105
bana,VEN,0.01586608164601262,0,0.01586608164601262
bana,VGB,0.002610564490912351,0,0.002610564490912351
bana,VIR,0,0,0
bana,VNM,0.08279677107898467,0,0.08279677107898467
bana,VUT,0.4744353625092801,0,0.4744353625092801
bana,WLF,0.002610564490912351,0,0.002610564490912351
bana,WSM,0,0,0
bana,XKO,0,0,0
bana,XMI,0,0,0
bana,YEM,0.06403547150297281,0,0.06403547150297281
bana,ZAF,0.04782164961755915,0,0.04782164961755915
bana,ZMB,0.6716688224110815,0,0.6716688224110815
bana,ZWE,0.023761275346611967,0,0.023761275346611967
barl,ABW,0,0,0
barl,AFG,0.11234761007402154,0,0.11234761007402154
barl,AGO,0,0,0
barl,AIA,0,0,0
barl,ALA,0.013666260401084396,0,0.013666260401084396
barl,ALB,1,0,1
barl,AND,0,0,0
barl,ARE,1,0,1
barl,ARG,0.16601808287236058,0,0.16601808287236058
barl,ARM,0.05278488924473406,0,0.05278488924473406
barl,ASM,0,0,0
barl,ATG,0,0,0
barl,AUS,0.36822828968970645,0,0.36822828968970645
barl,AUT,0.05325139345080529,0,0.05325139345080529
barl,AZE,0.04074175705001722,0,0.04074175705001722
barl,BDI,0,0,0
barl,BEL,1,0,1
barl,BEN,0,0,0
barl,BES,0,0,0
barl,BFA,0,0,0
barl,BGD,0.013666260401084396,0,0.013666260401084396
barl,BGR,0.12652374464203675,0,0.12652374464203675
barl,BHR,0,0,0
barl,BHS,0,0,0
barl,BIH,0.1483647536576465,0,0.1483647536576465
barl,BLM,0,0,0
barl,BLR,0.30063236618950223,0,0.30063236618950223
barl,BLZ,0,0,0
barl,BMU,0,0,0
barl,BOL,1,0,1
barl,BRA,0.383385600487938,0,0.383385600487938
barl,BRB,0,0,0
barl,BRN,0,0,0
barl,BTN,0.04840709037952201,0,0.04840709037952201
barl,BWA,0,0,0
barl,CAF,0,0,0
barl,CAN,0.13764735224053773,0,0.13764735224053773
barl,CCK,0,0,0
barl,CHE,0.7501529647450647,0,0.7501529647450647
barl,CHL,0.45324259647831516,0,0.45324259647831516
barl,CHN,0.5056580199728934,0,0.5056580199728934
barl,CIV,0,0,0
barl,CMR,0,0,0
barl,COD,0.09145734584657939,0,0.09145734584657939
barl,COG,0,0,0
barl,COK,0,0,0
barl,COL,0.45340259412824885,0,0.45340259412824885
barl,COM,0,0,0
barl,CPV,0,0,0
barl,CRI,0,0,0
barl,CUB,0,0,0
barl,CUW,0,0,0
barl,CXR,0,0,0
barl,CYM,0,0,0
barl,CYP,0.8125871963142869,0,0.8125871963142869
barl,CZE,0.1314016279019421,0,0.1314016279019421
barl,DEU,0.3108686158416254,0,0.3108686158416254
barl,DJI,0,0,0
barl,DMA,0,0,0
barl,DNK,0.15849059692725903,0,0.15849059692725903
barl,DOM,0,0,0
barl,DZA,0.02399535262552461,0,0.02399535262552461
barl,ECU,0.4306518076029941,0,0.4306518076029941
barl,EGY,0.22969632470731194,0,0.22969632470731194
barl,ERI,0.0136942094516449,0,0.0136942094516449
barl,ESH,0.013666260401084396,0,0.013666260401084396
barl,ESP,0.03282575887109959,0,0.03282575887109959
barl,EST,0.03141243005352876,0,0.03141243005352876
barl,ETH,0.03188416442973136,0,0.03188416442973136
barl,FIN,0.02655584253359086,0,0.02655584253359086
barl,FJI,0,0,0
barl,FLK,0,0,0
barl,FRA,0.20051013367252735,0,0.20051013367252735
barl,FRO,0,0,0
barl,FSM,0,0,0
barl,GAB,0,0,0
barl,GBR,0.03672809901455273,0,0.03672809901455273
barl,GEO,0.27878973301283705,0,0.27878973301283705
barl,GGY,0,0,0
barl,GHA,0,0,0
barl,GIB,0,0,0
barl,GIN,0,0,0
barl,GLP,0,0,0
barl,GMB,0,0,0
barl,GNB,0,0,0
barl,GNQ,0,0,0
barl,GRC,0.038365502294654547,0,0.038365502294654547
barl,GRD,0,0,0
barl,GRL,0,0,0
barl,GTM,0.1183286242616055,0,0.1183286242616055
barl,GUF,0,0,0
barl,GUM,0,0,0
barl,GUY,0,0,0
barl,HKG,0,0,0
barl,HND,0,0,0
barl,HRV,0.09150093486821113,0,0.09150093486821113
barl,HTI,0,0,0
barl,HUN,0.15718145770045353,0,0.15718145770045353
barl,IDN,0,0,0
barl,IMN,0,0,0
barl,IND,0.36153713455895164,0,0.36153713455895164
barl,IOT,0,0,0
barl,IRL,0.03751493619852515,0,0.03751493619852515
barl,IRN,0.3047843512459909,0,0.3047843512459909
barl,IRQ,0.3352359894006045,0,0.3352359894006045
barl,ISL,0,0,0
barl,ISR,0.10054879268770692,0,0.10054879268770692
barl,ITA,0.032906311902498375,0,0.032906311902498375
barl,JAM,0,0,0
barl,JEY,0,0,0
barl,JOR,0.05326047364177799,0,0.05326047364177799
barl,JPN,0.7059824729228349,0,0.7059824729228349
barl,KAZ,0.044366169843636435,0,0.044366169843636435
barl,KEN,1,0,1
barl,KGZ,0.023413749813711086,0,0.023413749813711086
barl,KHM,0,0,0
barl,KIR,0,0,0
barl,KNA,0,0,0
barl,KOR,1,0,1
barl,KWT,0.12239772887487554,0,0.12239772887487554
barl,LAO,1,0,1
barl,LBN,0.6836296874317034,0,0.6836296874317034
barl,LBR,0,0,0
barl,LBY,0.015165699050304269,0,0.015165699050304269
barl,LCA,0,0,0
barl,LIE,0,0,0
barl,LKA,0,0,0
barl,LSO,0.03452422670076953,0,0.03452422670076953
barl,LTU,0.055552844762024337,0,0.055552844762024337
barl,LUX,0.24743352327937054,0,0.24743352327937054
barl,LVA,0.07184366504022598,0,0.07184366504022598
barl,MAC,0,0,0
barl,MAF,0,0,0
barl,MAR,0.023097660655794997,0,0.023097660655794997
barl,MCO,0,0,0
barl,MDA,0.37685060646726826,0,0.37685060646726826
barl,MDG,0,0,0
barl,MDV,0,0,0
barl,MEX,0.8219342384285654,0,0.8219342384285654
barl,MHL,0,0,0
barl,MKD,0.05309553013660872,0,0.05309553013660872
barl,MLI,0,0,0
barl,MLT,0.4365170211882926,0,0.4365170211882926
barl,MMR,1,0,1
barl,MNE,0.2566209843074576,0,0.2566209843074576
barl,MNG,0.2783001783234389,0,0.2783001783234389
barl,MNP,0,0,0
barl,MOZ,1,0,1
barl,MRT,1,0,1
barl,MSR,0,0,0
barl,MTQ,0,0,0
barl,MUS,0,0,0
barl,MWI,0,0,0
barl,MYS,0,0,0
barl,MYT,0,0,0
barl,"NAM",0,0,0
barl,NCL,0,0,0
barl,NER,0,0,0
barl,NFK,0,0,0
barl,NGA,0,0,0
barl,NIC,0,0,0
barl,NIU,0,0,0
barl,NLD,1,0,1
barl,NOR,0.03037098006096558,0,0.03037098006096558
barl,NPL,1,0,1
barl,NRU,0,0,0
barl,NZL,0.1672361086614585,0,0.1672361086614585
barl,OMN,0.5089259552481151,0,0.5089259552481151
barl,PAK,1,0,1
barl,PAN,0,0,0
barl,PCN,0,0,0
barl,PER,0.27967588349498956,0,0.27967588349498956
barl,PHL,0,0,0
barl,PLW,0,0,0
barl,PNG,0,0,0
barl,POL,0.1810345725806196,0,0.1810345725806196
barl,PRI,0,0,0
barl,PRK,1,0,1
barl,PRT,0.579139226229167,0,0.579139226229167
barl,PRY,0,0,0
barl,PSE,0,0,0
barl,PYF,0,0,0
barl,QAT,0.07945690443934025,0,0.07945690443934025
barl,REU,0,0,0
barl,ROU,0.11481541976750816,0,0.11481541976750816
barl,RUS,0.08426685290149447,0,0.08426685290149447
barl,RWA,1,0,1
barl,SAU,0.04370748564577084,0,0.04370748564577084
barl,SDN,0,0,0
barl,SEN,0.013666260401084396,0,0.013666260401084396
barl,SGP,0,0,0
barl,SHN,0,0,0
barl,SJM,0,0,0
barl,SLB,0,0,0
barl,SLE,0,0,0
barl,SLV,0,0,0
barl,SMR,0,0,0
barl,SOM,0,0,0
barl,SPM,0,0,0
barl,SRB,0.6891955299186198,0,0.6891955299186198
barl,SSD,0,0,0
barl,STP,0,0,0
barl,SUR,0,0,0
barl,SVK,0.15728908501570463,0,0.15728908501570463
barl,SVN,0.057175079000528733,0,0.057175079000528733
barl,SWE,0.07272030277140665,0,0.07272030277140665
barl,SWZ,0,0,0
barl,SXM,0,0,0
barl,SYC,0,0,0
barl,SYR,0.022892274336909327,0,0.022892274336909327
barl,TCA,0,0,0
barl,TCD,0,0,0
barl,TGO,0,0,0
barl,THA,0.11930927051865675,0,0.11930927051865675
barl,TJK,0.057940538431225146,0,0.057940538431225146
barl,TKL,0,0,0
barl,TKM,0.5545580642152269,0,0.5545580642152269
barl,TLS,0,0,0
barl,TON,0,0,0
barl,TTO,0,0,0
barl,TUN,0.02656568322179924,0,0.02656568322179924
barl,TUR,0.06624739134046992,0,0.06624739134046992
barl,TUV,0,0,0
barl,TWN,0,0,0
barl,TZA,1,0,1
barl,UGA,0,0,0
barl,UKR,0.11967653115979603,0,0.11967653115979603
barl,URY,0.23605948800529308,0,0.23605948800529308
barl,USA,0.14657181748797624,0,0.14657181748797624
barl,UZB,0.5201320911646622,0,0.5201320911646622
barl,VCT,0,0,0
barl,VEN,0,0,0
barl,VGB,0,0,0
barl,VIR,0,0,0
barl,VNM,0,0,0
barl,VUT,0,0,0
barl,WLF,0,0,0
barl,WSM,0,0,0
barl,XKO,0.013666260401084396,0,0.013666260401084396
barl,XMI,0,0,0
barl,YEM,1,0,1
barl,ZAF,0.10464092208950859,0,0.10464092208950859
barl,ZMB,0.8451880047567032,0,0.8451880047567032
barl,ZWE,1,0,1
coco,ABW,0,0,0
coco,AFG,0,0,0
coco,AGO,0,0,0
coco,AIA,0,0,0
coco,ALA,0,0,0
coco,ALB,0,0,0
coco,AND,0,0,0
coco,ARE,0,0,0
coco,ARG,0,0,0
coco,ARM,0,0,0
coco,ASM,0,0,0
coco,ATG,0,0,0
coco,AUS,0,0,0
coco,AUT,0,0,0
coco,AZE,0,0,0
coco,BDI,0,0,0
coco,BEL,0,0,0
coco,BEN,0,0,0
coco,BES,0,0,0
coco,BFA,0,0,0
coco,BGD,0,0,0
coco,BGR,0,0,0
coco,BHR,0,0,0
coco,BHS,0,0,0
coco,BIH,0,0,0
coco,BLM,0,0,0
coco,BLR,0,0,0
coco,BLZ,0,0,0
coco,BMU,0,0,0
coco,BOL,0,0,0
coco,BRA,0,0,0
coco,BRB,0,0,0
coco,BRN,0,0,0
coco,BTN,0,0,0
coco,BWA,0,0,0
coco,CAF,0,0,0
coco,CAN,0,0,0
coco,CCK,0,0,0
coco,CHE,0,0,0
coco,CHL,0,0,0
coco,CHN,0,0,0
coco,CIV,0,0,0
coco,CMR,0,0,0
coco,COD,0,0,0
coco,COG,0,0,0
coco,COK,0,0,0
coco,COL,0,0,0
coco,COM,0,0,0
coco,CPV,0,0,0
coco,CRI,0,0,0
coco,CUB,0,0,0
coco,CUW,0,0,0
coco,CXR,0,0,0
coco,CYM,0,0,0
coco,CYP,0,0,0
coco,CZE,0,0,0
coco,DEU,0,0,0
coco,DJI,0,0,0
coco,DMA,0,0,0
coco,DNK,0,0,0
coco,DOM,0,0,0
coco,DZA,0,0,0
coco,ECU,0,0,0
coco,EGY,0,0,0
coco,ERI,0,0,0
coco,ESH,0,0,0
coco,ESP,0,0,0
coco,EST,0,0,0
coco,ETH,0,0,0
coco,FIN,0,0,0
coco,FJI,0,0,0
coco,FLK,0,0,0
coco,FRA,0,0,0
coco,FRO,0,0,0
coco,FSM,0,0,0
coco,GAB,0,0,0
coco,GBR,0,0,0
coco,GEO,0,0,0
coco,GGY,0,0,0
coco,GHA,0,0,0
coco,GIB,0,0,0
coco,GIN,0,0,0
coco,GLP,0,0,0
coco,GMB,0,0,0
coco,GNB,0,0,0
coco,GNQ,0,0,0
coco,GRC,0,0,0
coco,GRD,0,0,0
coco,GRL,0,0,0
coco,GTM,0,0,0
coco,GUF,0,0,0
coco,GUM,0,0,0
coco,GUY,0,0,0
coco,HKG,0,0,0
coco,HND,0,0,0
coco,HRV,0,0,0
coco,HTI,0,0,0
coco,HUN,0,0,0
coco,IDN,0,0,0
coco,IMN,0,0,0
coco,IND,0,0,0
coco,IOT,0,0,0
coco,IRL,0,0,0
coco,IRN,0,0,0
coco,IRQ,0,0,0
coco,ISL,0,0,0
coco,ISR,0,0,0
coco,ITA,0,0,0
coco,JAM,0,0,0
coco,JEY,0,0,0
coco,JOR,0,0,0
coco,JPN,0,0,0
coco,KAZ,0,0,0
coco,KEN,0,0,0
coco,KGZ,0,0,0
coco,KHM,0,0,0
coco,KIR,0,0,0
coco,KNA,0,0,0
coco,KOR,0,0,0
coco,KWT,0,0,0
coco,LAO,0,0,0
coco,LBN,0,0,0
coco,LBR,0,0,0
coco,LBY,0,0,0
coco,LCA,0,0,0
coco,LIE,0,0,0
coco,LKA,0,0,0
coco,LSO,0,0,0
coco,LTU,0,0,0
coco,LUX,0,0,0
coco,LVA,0,0,0
coco,MAC,0,0,0
coco,MAF,0,0,0
coco,MAR,0,0,0
coco,MCO,0,0,0
coco,MDA,0,0,0
coco,MDG,0,0,0
coco,MDV,0,0,0
coco,MEX,0,0,0
coco,MHL,0,0,0
coco,MKD,0,0,0
coco,MLI,0,0,0
coco,MLT,0,0,0
coco,MMR,0,0,0
coco,MNE,0,0,0
coco,MNG,0,0,0
coco,MNP,0,0,0
coco,MOZ,0,0,0
coco,MRT,0,0,0
coco,MSR,0,0,0
coco,MTQ,0,0,0
coco,MUS,0,0,0
coco,MWI,0,0,0
coco,MYS,0,0,0
coco,MYT,0,0,0
coco,"NAM",0,0,0
coco,NCL,0,0,0
coco,NER,0,0,0
coco,NFK,0,0,0
coco,NGA,0,0,0
coco,NIC,0,0,0
coco,NIU,0,0,0
coco,NLD,0,0,0
coco,NOR,0,0,0
coco,NPL,0,0,0
coco,NRU,0,0,0
coco,NZL,0,0,0
coco,OMN,0,0,0
coco,PAK,0,0,0
coco,PAN,0,0,0
coco,PCN,0,0,0
coco,PER,0,0,0
coco,PHL,0,0,0
coco,PLW,0,0,0
coco,PNG,0,0,0
coco,POL,0,0,0
coco,PRI,0,0,0
coco,PRK,0,0,0
coco,PRT,0,0,0
coco,PRY,0,0,0
coco,PSE,0,0,0
coco,PYF,0,0,0
coco,QAT,0,0,0
coco,REU,0,0,0
coco,ROU,0,0,0
coco,RUS,0,0,0
coco,RWA,0,0,0
coco,SAU,0,0,0
coco,SDN,0,0,0
coco,SEN,0,0,0
coco,SGP,0,0,0
coco,SHN,0,0,0
coco,SJM,0,0,0
coco,SLB,0,0,0
coco,SLE,0,0,0
coco,SLV,0,0,0
coco,SMR,0,0,0
coco,SOM,0,0,0
coco,SPM,0,0,0
coco,SRB,0,0,0
coco,SSD,0,0,0
coco,STP,0,0,0
coco,SUR,0,0,0
coco,SVK,0,0,0
coco,SVN,0,0,0
coco,SWE,0,0,0
coco,SWZ,0,0,0
coco,SXM,0,0,0
coco,SYC,0,0,0
coco,SYR,0,0,0
coco,TCA,0,0,0
coco,TCD,0,0,0
coco,TGO,0,0,0
coco,THA,0,0,0
coco,TJK,0,0,0
coco,TKL,0,0,0
coco,TKM,0,0,0
coco,TLS,0,0,0
coco,TON,0,0,0
coco,TTO,0,0,0
coco,TUN,0,0,0
coco,TUR,0,0,0
coco,TUV,0,0,0
coco,TWN,0,0,0
coco,TZA,0,0,0
coco,UGA,0,0,0
coco,UKR,0,0,0
coco,URY,0,0,0
coco,USA,0,0,0
coco,UZB,0,0,0
coco,VCT,0,0,0
coco,VEN,0,0,0
coco,VGB,0,0,0
coco,VIR,0,0,0
coco,VNM,0,0,0
coco,VUT,0,0,0
coco,WLF,0,0,0
coco,WSM,0,0,0
coco,XKO,0,0,0
coco,XMI,0,0,0
coco,YEM,0,0,0
coco,ZAF,0,0,0
coco,ZMB,0,0,0
coco,ZWE,0,0,0
ocer,ABW,0,0,0
ocer,AFG,0.8898746104080529,0,0.8898746104080529
ocer,AGO,0,0,0
ocer,AIA,0,0,0
ocer,ALA,0.8898746104080529,0,0.8898746104080529
ocer,ALB,1,0,1
ocer,AND,0.8898746104080528,0,0.8898746104080528
ocer,ARE,1,0,1
ocer,ARG,1,0,1
ocer,ARM,0.8905035044391134,0,0.8905035044391134
ocer,ASM,0,0,0
ocer,ATG,0,0,0
ocer,AUS,1,0,1
ocer,AUT,0.9131833917062946,0,0.9131833917062946
ocer,AZE,0.8898773651825284,0,0.8898773651825284
ocer,BDI,1,0,1
ocer,BEL,1,0,1
ocer,BEN,1,0,1
ocer,BES,0,0,0
ocer,BFA,1,0,1
ocer,BGD,0,0,0
ocer,BGR,1,0,1
ocer,BHR,0,0,0
ocer,BHS,0,0,0
ocer,BIH,0.9216097228928056,0,0.9216097228928056
ocer,BLM,0,0,0
ocer,BLR,0.9116590775504553,0,0.9116590775504553
ocer,BLZ,0,0,0
ocer,BMU,0,0,0
ocer,BOL,1,0,1
ocer,BRA,1,0,1
ocer,BRB,0,0,0
ocer,BRN,0,0,0
ocer,BTN,0.8898746104080528,0,0.8898746104080528
ocer,BWA,1,0,1
ocer,CAF,0.8898746104080529,0,0.8898746104080529
ocer,CAN,1,0,1
ocer,CCK,0,0,0
ocer,CHE,1,0,1
ocer,CHL,1,0,1
ocer,CHN,0.9734171594987164,0,0.9734171594987164
ocer,CIV,0.9519595478029403,0,0.9519595478029403
ocer,CMR,0.8980606354811803,0,0.8980606354811803
ocer,COD,0,0,0
ocer,COG,0.8898746104080529,0,0.8898746104080529
ocer,COK,0,0,0
ocer,COL,1,0,1
ocer,COM,0,0,0
ocer,CPV,0,0,0
ocer,CRI,0,0,0
ocer,CUB,0,0,0
ocer,CUW,0,0,0
ocer,CXR,0,0,0
ocer,CYM,0,0,0
ocer,CYP,0.894220397394516,0,0.894220397394516
ocer,CZE,0.926409452320505,0,0.926409452320505
ocer,DEU,0.9302415502144763,0,0.9302415502144763
ocer,DJI,0,0,0
ocer,DMA,0,0,0
ocer,DNK,0.9208394499468328,0,0.9208394499468328
ocer,DOM,0,0,0
ocer,DZA,1,0,1
ocer,ECU,1,0,1
ocer,EGY,0.9201324625224703,0,0.9201324625224703
ocer,ERI,0.8898746104080529,0,0.8898746104080529
ocer,ESH,0,0,0
ocer,ESP,0.9193639579358135,0,0.9193639579358135
ocer,EST,0.9186645887123817,0,0.9186645887123817
ocer,ETH,0.9289116070004223,0,0.9289116070004223
