iso3c_producing,animal_system,SPAM_super,consumed_tonnes
AFG,chickens_backyard_eggs&meat,soyb,4.8203917528615476e-4
AFG,chickens_backyard_eggs&meat,sugb,0
AFG,chickens_backyard_eggs&meat,whea,8531.749541777706
AFG,chickens_backyard_eggs&meat,xmil,6150.309588992373
AFG,chickens_backyard_eggs&meat,xoil,2000.942216542317
AFG,chickens_backyard_eggs&meat,xpul,1405.4476191366762
AFG,chickens_industrial_eggs,bana,0
AFG,chickens_industrial_eggs,barl,0.15690388695808408
AFG,chickens_industrial_eggs,maiz,150363.12769405884
AFG,chickens_industrial_eggs,oilp,0
AFG,chickens_industrial_eggs,rice,0
AFG,chickens_industrial_eggs,sorg,0.013152351821435268
AFG,chickens_industrial_eggs,soyb,0.00485433440208072
AFG,chickens_industrial_eggs,sugb,0
AFG,chickens_industrial_eggs,whea,248241.14191122717
AFG,chickens_industrial_eggs,xmil,0
AFG,chickens_industrial_eggs,xoil,23428.639311268253
AFG,chickens_industrial_eggs,xpul,0.506393335792333
AFG,chickens_industrial_meat,bana,0
AFG,chickens_industrial_meat,barl,4510.39588656755
AFG,chickens_industrial_meat,maiz,36962.39640413189
AFG,chickens_industrial_meat,oilp,0
AFG,chickens_industrial_meat,rice,0
AFG,chickens_industrial_meat,sorg,0.08060395298116659
AFG,chickens_industrial_meat,soyb,0.00854471969627339
AFG,chickens_industrial_meat,sugb,0
AFG,chickens_industrial_meat,whea,23472.78020823164
AFG,chickens_industrial_meat,xmil,0
AFG,chickens_industrial_meat,xoil,3996.3653646257562
AFG,chickens_industrial_meat,xpul,0
AFG,cows_feedlot_meat,maiz,0
AFG,cows_feedlot_meat,ocer,0
AFG,cows_feedlot_meat,oilp,0
AFG,cows_feedlot_meat,soyb,0
AFG,cows_feedlot_meat,sugb,16.301759613099108
AFG,cows_grassland_meat,maiz,0.0011012264651705955
AFG,cows_grassland_meat,ocer,3.871243418066137e-4
AFG,cows_grassland_meat,oilp,0
AFG,cows_grassland_meat,soyb,4.468191760677382e-5
AFG,cows_grassland_meat,sugb,292.88326628956037
AFG,cows_grassland_milk,maiz,0.09343759983360754
AFG,cows_grassland_milk,ocer,0.00975166639953012
AFG,cows_grassland_milk,oilp,0
AFG,cows_grassland_milk,soyb,4.8437313469434855e-5
AFG,cows_grassland_milk,sugb,215069.06282289335
AFG,cows_mixed_meat,maiz,23.439936034819112
AFG,cows_mixed_meat,ocer,3.6463013244806866
AFG,cows_mixed_meat,oilp,0
AFG,cows_mixed_meat,soyb,2.927114889859994e-4
AFG,cows_mixed_meat,sugb,832.6749498763849
AFG,cows_mixed_milk,maiz,20.46799857088509
AFG,cows_mixed_milk,ocer,2.9621664977292532
AFG,cows_mixed_milk,oilp,0
AFG,cows_mixed_milk,soyb,2.57495709757687e-4
AFG,cows_mixed_milk,sugb,899953.2696520395
AFG,crustaceans_aquaculture_meat,maiz,1.016008790564807
AFG,crustaceans_aquaculture_meat,soyb,4.6523720131773225e-5
AFG,crustaceans_aquaculture_meat,whea,144.97428445211978
AFG,crustaceans_aquaculture_meat,xoil,1.6449588141789653
AFG,goats_grassland_meat,maiz,1.6267127195233546e-4
AFG,goats_grassland_meat,ocer,1.898347739951082e-5
AFG,goats_grassland_meat,oilp,0
AFG,goats_grassland_meat,soyb,8.15756070880484e-8
AFG,goats_grassland_meat,sugb,45274.59405877688
AFG,goats_grassland_milk,maiz,3.1183451519580007e-4
AFG,goats_grassland_milk,ocer,3.242876247218568e-5
AFG,goats_grassland_milk,oilp,0
AFG,goats_grassland_milk,soyb,1.2132100535790098e-7
AFG,goats_grassland_milk,sugb,202436.83908630864
AFG,goats_mixed_meat,maiz,0.006182536654557025
AFG,goats_mixed_meat,ocer,6.337692962994613e-4
AFG,goats_mixed_meat,oilp,0
AFG,goats_mixed_meat,soyb,8.590656377121333e-6
AFG,goats_mixed_meat,sugb,63998.786972384696
AFG,goats_mixed_milk,maiz,0.003903619234300193
AFG,goats_mixed_milk,ocer,2.4583045160130507e-4
AFG,goats_mixed_milk,oilp,0
AFG,goats_mixed_milk,soyb,1.1448389552288165e-5
AFG,goats_mixed_milk,sugb,284200.65715907153
AFG,marine-fish-general_aquaculture_meat,maiz,0.2029550214371746
AFG,marine-fish-general_aquaculture_meat,oilp,0
AFG,marine-fish-general_aquaculture_meat,soyb,5.24122043115887e-6
AFG,marine-fish-general_aquaculture_meat,whea,34.52946091527548
AFG,marine-fish-general_aquaculture_meat,xoil,0.08697808716862625
AFG,marine-fish-general_aquaculture_meat,xpul,3.597084799355439
AFG,pigs_backyard_meat,bana,1.0501012591628527
AFG,pigs_backyard_meat,barl,126.70699910834922
AFG,pigs_backyard_meat,maiz,82.48541734194218
AFG,pigs_backyard_meat,oilp,0
AFG,pigs_backyard_meat,rice,58.171247925933876
AFG,pigs_backyard_meat,sorg,0.0026004376006188877
AFG,pigs_backyard_meat,soyb,0.001164812996179846
AFG,pigs_backyard_meat,sugb,0.10633130279161013
AFG,pigs_backyard_meat,whea,4071.8705118400917
AFG,pigs_backyard_meat,xmil,32.30435000657284
AFG,pigs_backyard_meat,xoil,51.60165146516151
AFG,pigs_backyard_meat,xpul,80.25635058356893
AFG,pigs_industrial_meat,bana,6.919380973643319e-4
AFG,pigs_industrial_meat,barl,88.09866136159778
AFG,pigs_industrial_meat,maiz,11.887674185942638
AFG,pigs_industrial_meat,oilp,0
AFG,pigs_industrial_meat,rice,15.042299424873338
AFG,pigs_industrial_meat,sorg,0.0192641209783417
AFG,pigs_industrial_meat,soyb,6.955042620657425e-4
AFG,pigs_industrial_meat,sugb,5.779479383316032
AFG,pigs_industrial_meat,whea,2003.3613983348255
AFG,pigs_industrial_meat,xmil,37.50683087634155
AFG,pigs_industrial_meat,xoil,1.2328084083988207
AFG,pigs_industrial_meat,xpul,7.611625895270816
AFG,pigs_intermediate_meat,bana,0.01862195121875139
AFG,pigs_intermediate_meat,barl,118.33557592404871
AFG,pigs_intermediate_meat,maiz,18.251025089930838
AFG,pigs_intermediate_meat,oilp,0
AFG,pigs_intermediate_meat,rice,10.104153993853469
AFG,pigs_intermediate_meat,sorg,0.02324059884634945
AFG,pigs_intermediate_meat,soyb,6.286862968331241e-4
AFG,pigs_intermediate_meat,sugb,2.5999282110847
AFG,pigs_intermediate_meat,whea,2156.01156558402
AFG,pigs_intermediate_meat,xmil,25.689219890196835
AFG,pigs_intermediate_meat,xoil,7.2879861526039535
AFG,pigs_intermediate_meat,xpul,9.47030812328154
AFG,salmon_aquaculture_meat,soyb,0
AFG,salmon_aquaculture_meat,xoil,0.0488651714885941
AFG,salmon_aquaculture_meat,xpul,0.7370206632055127
AFG,sheep_grassland_meat,maiz,4.355255910144982e-4
AFG,sheep_grassland_meat,ocer,4.5625513470786815e-5
AFG,sheep_grassland_meat,oilp,0
AFG,sheep_grassland_meat,soyb,3.768200103211763e-8
AFG,sheep_grassland_meat,sugb,11118.513346673775
AFG,sheep_grassland_milk,maiz,0.009633040928412311
AFG,sheep_grassland_milk,ocer,0.0010017736361100965
AFG,sheep_grassland_milk,oilp,0
AFG,sheep_grassland_milk,soyb,4.799751124646294e-7
AFG,sheep_grassland_milk,sugb,405042.5148628413
AFG,sheep_mixed_meat,maiz,0.030724323546382333
AFG,sheep_mixed_meat,ocer,0.0014815304943255692
AFG,sheep_mixed_meat,oilp,0
AFG,sheep_mixed_meat,soyb,2.8819232971302284e-6
AFG,sheep_mixed_meat,sugb,20361.222724321444
AFG,sheep_mixed_milk,maiz,0.15651241358630663
AFG,sheep_mixed_milk,ocer,0.009850930700653127
AFG,sheep_mixed_milk,oilp,0
AFG,sheep_mixed_milk,soyb,1.6848324440755093e-5
AFG,sheep_mixed_milk,sugb,730587.6023980707
AFG,shrimp_aquaculture_meat,maiz,7.704468492639691
AFG,shrimp_aquaculture_meat,soyb,3.383151289470558e-4
AFG,shrimp_aquaculture_meat,whea,2189.585896666711
AFG,shrimp_aquaculture_meat,xoil,60.475729537219095
AFG,tuna_aquaculture_meat,whea,0
AFG,tuna_aquaculture_meat,xpul,0.005792883292808549
AGO,buffaloes_grassland_meat,maiz,0
AGO,buffaloes_grassland_meat,ocer,0
AGO,buffaloes_grassland_meat,oilp,5.885223388266061
AGO,buffaloes_grassland_meat,soyb,0.008052121540295146
AGO,buffaloes_grassland_meat,sugb,0
AGO,buffaloes_grassland_milk,maiz,7.243820238836783e-8
AGO,buffaloes_grassland_milk,ocer,0
AGO,buffaloes_grassland_milk,oilp,1.4947328753764606
AGO,buffaloes_grassland_milk,soyb,0.0011781013457327883
AGO,buffaloes_grassland_milk,sugb,0
AGO,buffaloes_mixed_meat,maiz,0
AGO,buffaloes_mixed_meat,ocer,0
AGO,buffaloes_mixed_meat,oilp,495.7264254207804
AGO,buffaloes_mixed_meat,soyb,0.8097192628284631
AGO,buffaloes_mixed_meat,sugb,0
AGO,buffaloes_mixed_milk,maiz,3.2649713972543595e-5
AGO,buffaloes_mixed_milk,ocer,0
AGO,buffaloes_mixed_milk,oilp,113.8423157570233
AGO,buffaloes_mixed_milk,soyb,0.043101680022374834
AGO,buffaloes_mixed_milk,sugb,0
AGO,chickens_backyard_eggs&meat,bana,5877.522023052881
AGO,chickens_backyard_eggs&meat,barl,0
AGO,chickens_backyard_eggs&meat,cass,73026.18446161134
AGO,chickens_backyard_eggs&meat,maiz,2579.0081331180522
AGO,chickens_backyard_eggs&meat,oilp,0
AGO,chickens_backyard_eggs&meat,rice,272.4700860022153
AGO,chickens_backyard_eggs&meat,sorg,1034.4980747203176
AGO,chickens_backyard_eggs&meat,soyb,474.05270677912426
AGO,chickens_backyard_eggs&meat,sugb,0
AGO,chickens_backyard_eggs&meat,whea,110.07103680954147
AGO,chickens_backyard_eggs&meat,xmil,903.6561049100354
AGO,chickens_backyard_eggs&meat,xoil,1963.3352797731486
AGO,chickens_backyard_eggs&meat,xpul,1352.238584664107
AGO,chickens_industrial_eggs,bana,0
AGO,chickens_industrial_eggs,barl,0
AGO,chickens_industrial_eggs,cass,2775.3695464492607
AGO,chickens_industrial_eggs,maiz,65798.07939259901
AGO,chickens_industrial_eggs,oilp,0
AGO,chickens_industrial_eggs,rice,0
AGO,chickens_industrial_eggs,sorg,441.35492806257287
AGO,chickens_industrial_eggs,soyb,2787.716543167472
AGO,chickens_industrial_eggs,sugb,0
AGO,chickens_industrial_eggs,whea,1849.0954720182974
AGO,chickens_industrial_eggs,xmil,0
AGO,chickens_industrial_eggs,xoil,6221.595678108145
AGO,chickens_industrial_eggs,xpul,0.13102377788211778
AGO,chickens_industrial_meat,bana,0
AGO,chickens_industrial_meat,barl,0
AGO,chickens_industrial_meat,cass,0
AGO,chickens_industrial_meat,maiz,520896.78145756584
AGO,chickens_industrial_meat,oilp,0
AGO,chickens_industrial_meat,rice,0
AGO,chickens_industrial_meat,sorg,2704.835785458757
AGO,chickens_industrial_meat,soyb,33761.840427867195
AGO,chickens_industrial_meat,sugb,0
AGO,chickens_industrial_meat,whea,402.55245901397393
AGO,chickens_industrial_meat,xmil,0
AGO,chickens_industrial_meat,xoil,81.18199212365731
AGO,chickens_industrial_meat,xpul,0
AGO,cows_feedlot_meat,maiz,0
AGO,cows_feedlot_meat,ocer,0
AGO,cows_feedlot_meat,oilp,0
AGO,cows_feedlot_meat,soyb,0
AGO,cows_feedlot_meat,sugb,0
AGO,cows_grassland_meat,maiz,0.0172351841576322
AGO,cows_grassland_meat,ocer,0
AGO,cows_grassland_meat,oilp,118268.79419576014
AGO,cows_grassland_meat,soyb,413.59811066698705
AGO,cows_grassland_meat,sugb,0
AGO,cows_grassland_milk,maiz,1.4623824356871897
AGO,cows_grassland_milk,ocer,0
AGO,cows_grassland_milk,oilp,1396.3180420880412
AGO,cows_grassland_milk,soyb,1.350010304160727
AGO,cows_mixed_meat,maiz,419.5819733963603
AGO,cows_mixed_meat,ocer,0
AGO,cows_mixed_meat,oilp,77005.25093303586
AGO,cows_mixed_meat,soyb,989.3583461262039
AGO,cows_mixed_meat,sugb,0
AGO,cows_mixed_milk,maiz,329.93140062351523
AGO,cows_mixed_milk,ocer,0
AGO,cows_mixed_milk,oilp,21734.759900695535
AGO,cows_mixed_milk,soyb,160.38090165640847
AGO,cows_mixed_milk,sugb,0
AGO,crustaceans_aquaculture_meat,cass,2.2859513748500957
AGO,crustaceans_aquaculture_meat,maiz,15.901450941287447
AGO,crustaceans_aquaculture_meat,soyb,1.296675993506882
AGO,crustaceans_aquaculture_meat,whea,0.1000612999315514
AGO,crustaceans_aquaculture_meat,xoil,3.3454890842618847
AGO,goats_grassland_meat,maiz,0.002545951643852333
AGO,goats_grassland_meat,ocer,0
AGO,goats_grassland_meat,oilp,2.5509695653889426
AGO,goats_grassland_meat,soyb,0.0022736172229396168
AGO,goats_grassland_meat,sugb,0
AGO,goats_grassland_milk,maiz,0.004880490494998212
AGO,goats_grassland_milk,ocer,0
AGO,goats_grassland_milk,oilp,58.33891066392457
AGO,goats_grassland_milk,soyb,0.0033813726570045472
AGO,goats_grassland_milk,sugb,0
AGO,goats_mixed_meat,maiz,0.09676225660458895
AGO,goats_mixed_meat,ocer,0
AGO,goats_mixed_meat,oilp,168.51518639029578
AGO,goats_mixed_meat,soyb,0.2394326563122902
AGO,goats_mixed_meat,sugb,0
AGO,goats_mixed_milk,maiz,0.0610951502822959
AGO,goats_mixed_milk,ocer,0
AGO,goats_mixed_milk,oilp,331.4743882958215
AGO,goats_mixed_milk,soyb,0.3190813601044947
AGO,goats_mixed_milk,sugb,0
AGO,marine-fish-general_aquaculture_meat,cass,0
AGO,marine-fish-general_aquaculture_meat,maiz,3.176428537470729
AGO,marine-fish-general_aquaculture_meat,oilp,1.4829619244107715
AGO,marine-fish-general_aquaculture_meat,rice,0
AGO,marine-fish-general_aquaculture_meat,soyb,0.14607956308120074
AGO,marine-fish-general_aquaculture_meat,whea,8.699948371709025
AGO,marine-fish-general_aquaculture_meat,xoil,0
AGO,marine-fish-general_aquaculture_meat,xpul,0.5307367045300113
AGO,pigs_backyard_meat,bana,19893.376134740276
AGO,pigs_backyard_meat,barl,0
AGO,pigs_backyard_meat,cass,275372.8073782907
AGO,pigs_backyard_meat,maiz,12023.751776272737
AGO,pigs_backyard_meat,oilp,0.04265430952912563
AGO,pigs_backyard_meat,rice,1299.3489633168442
AGO,pigs_backyard_meat,sorg,4773.066195175435
AGO,pigs_backyard_meat,soyb,2484.778601199154
AGO,pigs_backyard_meat,sugb,0
AGO,pigs_backyard_meat,whea,302.3545463083093
AGO,pigs_backyard_meat,xmil,3925.102858324952
AGO,pigs_backyard_meat,xoil,9301.222478760115
AGO,pigs_backyard_meat,xpul,5911.324361644274
AGO,pigs_industrial_meat,bana,6.170016192095029
AGO,pigs_industrial_meat,barl,0
AGO,pigs_industrial_meat,cass,107272.5371847101
AGO,pigs_industrial_meat,maiz,82028.64283793619
AGO,pigs_industrial_meat,oilp,6.598549547575
AGO,pigs_industrial_meat,rice,2107.8631118308413
AGO,pigs_industrial_meat,sorg,646.4482431748754
AGO,pigs_industrial_meat,soyb,22846.956046574098
AGO,pigs_industrial_meat,sugb,0
AGO,pigs_industrial_meat,whea,307.4204182544938
AGO,pigs_industrial_meat,xmil,215.48111055806746
AGO,pigs_industrial_meat,xoil,2.507264642575914
AGO,pigs_industrial_meat,xpul,2.9151523257704355
AGO,pigs_intermediate_meat,bana,3401.8029702555
AGO,pigs_intermediate_meat,barl,0
AGO,pigs_intermediate_meat,cass,102628.53489430784
AGO,pigs_intermediate_meat,maiz,24871.141743123517
AGO,pigs_intermediate_meat,oilp,0.07782203025176675
AGO,pigs_intermediate_meat,rice,946.5789625747574
AGO,pigs_intermediate_meat,sorg,2220.2519215373923
AGO,pigs_intermediate_meat,soyb,6721.624337831957
AGO,pigs_intermediate_meat,sugb,0
AGO,pigs_intermediate_meat,whea,164.59671180296115
AGO,pigs_intermediate_meat,xmil,1293.7342676088124
AGO,pigs_intermediate_meat,xoil,2843.8653969127295
AGO,pigs_intermediate_meat,xpul,1763.2202898837575
AGO,salmon_aquaculture_meat,whea,1.1076962345347885
AGO,sheep_grassland_meat,maiz,0.006816367027043468
AGO,sheep_grassland_meat,ocer,0
AGO,sheep_grassland_meat,oilp,11.961039732434001
AGO,sheep_grassland_meat,soyb,0.0010502458957979755
AGO,sheep_grassland_meat,sugb,0
AGO,sheep_grassland_milk,maiz,0.15076575041580978
AGO,sheep_grassland_milk,ocer,0
AGO,sheep_grassland_milk,oilp,72.10989715419522
AGO,sheep_grassland_milk,soyb,0.013377524498274238
AGO,sheep_grassland_milk,sugb,0
AGO,sheep_mixed_meat,maiz,0.4808632839736027
AGO,sheep_mixed_meat,ocer,0
AGO,sheep_mixed_meat,oilp,205.04349619531698
AGO,sheep_mixed_meat,soyb,0.08032291364346097
AGO,sheep_mixed_meat,sugb,0
AGO,sheep_mixed_milk,maiz,2.4495599737494564
AGO,sheep_mixed_milk,ocer,0
AGO,sheep_mixed_milk,oilp,442.9524412565215
AGO,sheep_mixed_milk,soyb,0.469584499503989
AGO,sheep_mixed_milk,sugb,0
AGO,shrimp_aquaculture_meat,cass,48.9132937800092
AGO,shrimp_aquaculture_meat,maiz,120.58185805292041
AGO,shrimp_aquaculture_meat,soyb,9.429278327341535
AGO,shrimp_aquaculture_meat,whea,1.5111693127266774
AGO,shrimp_aquaculture_meat,xoil,62.41404396769912
AIA,buffaloes_grassland_meat,maiz,0
AIA,buffaloes_grassland_meat,ocer,0
AIA,buffaloes_grassland_milk,maiz,0
AIA,buffaloes_grassland_milk,ocer,0
AIA,buffaloes_mixed_meat,maiz,0
AIA,buffaloes_mixed_meat,ocer,0
AIA,buffaloes_mixed_milk,maiz,0
AIA,buffaloes_mixed_milk,ocer,0
AIA,chickens_backyard_eggs&meat,maiz,0
AIA,chickens_backyard_eggs&meat,whea,0
AIA,chickens_backyard_eggs&meat,xoil,0
AIA,chickens_industrial_eggs,maiz,0
AIA,chickens_industrial_eggs,whea,0
AIA,chickens_industrial_eggs,xoil,0
AIA,chickens_industrial_meat,maiz,0
AIA,chickens_industrial_meat,whea,0
AIA,chickens_industrial_meat,xoil,0
AIA,cows_feedlot_meat,maiz,0
AIA,cows_feedlot_meat,ocer,0
AIA,cows_grassland_meat,maiz,0
AIA,cows_grassland_meat,ocer,0
AIA,cows_grassland_milk,maiz,0
AIA,cows_grassland_milk,ocer,0
AIA,cows_mixed_meat,maiz,0
AIA,cows_mixed_meat,ocer,0
AIA,cows_mixed_milk,maiz,0
AIA,cows_mixed_milk,ocer,0
AIA,goats_grassland_meat,maiz,0
AIA,goats_grassland_meat,ocer,0
AIA,goats_grassland_milk,maiz,0
AIA,goats_grassland_milk,ocer,0
AIA,goats_mixed_meat,maiz,0
AIA,goats_mixed_meat,ocer,0
AIA,goats_mixed_milk,maiz,0
AIA,goats_mixed_milk,ocer,0
AIA,pigs_backyard_meat,maiz,0
AIA,pigs_backyard_meat,whea,0
AIA,pigs_backyard_meat,xoil,0
AIA,pigs_industrial_meat,maiz,0
AIA,pigs_industrial_meat,whea,0
AIA,pigs_industrial_meat,xoil,0
AIA,pigs_intermediate_meat,maiz,0
AIA,pigs_intermediate_meat,whea,0
AIA,pigs_intermediate_meat,xoil,0
AIA,sheep_grassland_meat,maiz,0
AIA,sheep_grassland_meat,ocer,0
AIA,sheep_grassland_milk,maiz,0
AIA,sheep_grassland_milk,ocer,0
AIA,sheep_mixed_meat,maiz,0
AIA,sheep_mixed_meat,ocer,0
AIA,sheep_mixed_milk,maiz,0
AIA,sheep_mixed_milk,ocer,0
ALA,buffaloes_grassland_meat,ocer,0
ALA,buffaloes_grassland_meat,sugb,4.61619605971868
ALA,buffaloes_grassland_milk,ocer,1.0392778759214081e-8
ALA,buffaloes_grassland_milk,sugb,50.423267082182214
ALA,buffaloes_mixed_meat,ocer,0
ALA,buffaloes_mixed_meat,sugb,71.56474244156584
ALA,buffaloes_mixed_milk,ocer,4.684285952445926e-6
ALA,buffaloes_mixed_milk,sugb,1484.965688666316
ALA,chickens_backyard_eggs&meat,barl,2.382345614346134
ALA,chickens_backyard_eggs&meat,sugb,0
ALA,chickens_backyard_eggs&meat,whea,2.6133217661881742
ALA,chickens_backyard_eggs&meat,xoil,0.09194022099044871
ALA,chickens_backyard_eggs&meat,xpul,0.04211592694604104
ALA,chickens_industrial_eggs,barl,0.0050731023539001404
ALA,chickens_industrial_eggs,sugb,0
ALA,chickens_industrial_eggs,whea,9.421254067351144
ALA,chickens_industrial_eggs,xoil,0.30068437870015585
ALA,chickens_industrial_eggs,xpul,2.989982087388084e-5
ALA,chickens_industrial_meat,barl,6.751956378533834
ALA,chickens_industrial_meat,sugb,0
ALA,chickens_industrial_meat,whea,17.6588546174426
ALA,chickens_industrial_meat,xoil,0.18846147178191952
ALA,chickens_industrial_meat,xpul,0
ALA,cows_feedlot_meat,ocer,0
ALA,cows_feedlot_meat,sugb,38.91345153169494
ALA,cows_grassland_meat,ocer,0.008358870429820399
ALA,cows_grassland_meat,sugb,699.1330419352577
ALA,cows_grassland_milk,ocer,0.21056003744973728
ALA,cows_grassland_milk,sugb,206.01892457070858
ALA,cows_mixed_meat,ocer,78.73170717495776
ALA,cows_mixed_meat,sugb,1987.653914221304
ALA,cows_mixed_milk,ocer,63.959723716992826
ALA,cows_mixed_milk,sugb,942.4991014495484
ALA,crustaceans_aquaculture_meat,whea,0.21771238343624047
ALA,crustaceans_aquaculture_meat,xoil,0.007766448939685575
ALA,goats_grassland_meat,ocer,4.098952474789172e-4
ALA,goats_grassland_meat,sugb,1.8210951163527893
ALA,goats_grassland_milk,ocer,7.002086782748294e-4
ALA,goats_grassland_milk,sugb,16.575959948864504
ALA,goats_mixed_meat,ocer,0.013684480302744799
ALA,goats_mixed_meat,sugb,65.8186043152723
ALA,goats_mixed_milk,ocer,0.005308022954717848
ALA,goats_mixed_milk,sugb,151.88966691128218
ALA,marine-fish-general_aquaculture_meat,whea,0.05179003719132974
ALA,marine-fish-general_aquaculture_meat,xoil,0
ALA,marine-fish-general_aquaculture_meat,xpul,1.2111490489091572e-4
ALA,pigs_backyard_meat,barl,4.078430846523962
ALA,pigs_backyard_meat,sugb,0.25382032956482065
ALA,pigs_backyard_meat,whea,6.114186296552032
ALA,pigs_backyard_meat,xoil,0.2237444723965034
ALA,pigs_backyard_meat,xpul,0.07396465576855207
ALA,pigs_industrial_meat,barl,2.848454139624779
ALA,pigs_industrial_meat,sugb,13.796025472022231
ALA,pigs_industrial_meat,whea,3.0085100027493676
ALA,pigs_industrial_meat,xoil,0.005820536948229519
ALA,pigs_industrial_meat,xpul,6.652420939887213e-4
ALA,pigs_intermediate_meat,barl,3.7989465186414764
ALA,pigs_intermediate_meat,sugb,4.614464644151721
ALA,pigs_intermediate_meat,whea,3.2353937364870213
ALA,pigs_intermediate_meat,xoil,0.03344078756835509
ALA,pigs_intermediate_meat,xpul,0.01044602281613021
ALA,sheep_grassland_meat,ocer,9.851557089294266e-4
ALA,sheep_grassland_meat,sugb,7.512047107491663
ALA,sheep_grassland_milk,ocer,0.021630507617207372
ALA,sheep_grassland_milk,sugb,16.37011058542723
ALA,sheep_mixed_meat,ocer,0.0319895188768097
ALA,sheep_mixed_meat,sugb,103.24444943886539
ALA,sheep_mixed_milk,ocer,0.21270337317365925
ALA,sheep_mixed_milk,sugb,50.99507917783461
ALA,shrimp_aquaculture_meat,whea,3.287987194594599
ALA,shrimp_aquaculture_meat,xoil,0.144892263398723
ALB,buffaloes_grassland_meat,maiz,0
ALB,buffaloes_grassland_meat,ocer,0
ALB,buffaloes_grassland_meat,oilp,0
ALB,buffaloes_grassland_meat,soyb,2.848931406137825e-4
ALB,buffaloes_grassland_meat,sugb,19.590383017797603
ALB,buffaloes_grassland_milk,maiz,9.246710703581267e-9
ALB,buffaloes_grassland_milk,ocer,1.6376400050752102e-8
ALB,buffaloes_grassland_milk,oilp,0
ALB,buffaloes_grassland_milk,soyb,4.168255417749634e-5
ALB,buffaloes_grassland_milk,sugb,213.98811973529013
ALB,buffaloes_mixed_meat,maiz,0
