SPAM_super,iso3c_producing,human_feed_prop
orts,BTN,1
orts,BWA,1
orts,CAF,1
orts,CAN,1
orts,CCK,1
orts,CHE,1
orts,CHL,1
orts,CHN,1
orts,CIV,1
orts,CMR,1
orts,COD,1
orts,COG,1
orts,COK,1
orts,COL,1
orts,COM,1
orts,CPV,1
orts,CRI,1
orts,CUB,1
orts,CUW,1
orts,CXR,1
orts,CYM,1
orts,CYP,1
orts,CZE,1
orts,DEU,1
orts,DJI,1
orts,DMA,1
orts,DNK,1
orts,DOM,1
orts,DZA,1
orts,ECU,1
orts,EGY,1
orts,ERI,1
orts,ESH,1
orts,ESP,1
orts,EST,1
orts,ETH,1
orts,FIN,1
orts,FJI,1
orts,FLK,1
orts,FRA,1
orts,FRO,1
orts,FSM,1
orts,GAB,1
orts,GBR,1
orts,GEO,1
orts,GGY,1
orts,GHA,1
orts,GIB,1
orts,GIN,1
orts,GLP,1
orts,GMB,1
orts,GNB,1
orts,GNQ,1
orts,GRC,1
orts,GRD,1
orts,GRL,1
orts,GTM,1
orts,GUF,1
orts,GUM,1
orts,GUY,1
orts,HKG,1
orts,HND,1
orts,HRV,1
orts,HTI,1
orts,HUN,1
orts,IDN,1
orts,IMN,1
orts,IND,1
orts,IOT,1
orts,IRL,1
orts,IRN,1
orts,IRQ,1
orts,ISL,1
orts,ISR,1
orts,ITA,1
orts,JAM,1
orts,JEY,1
orts,JOR,1
orts,JPN,1
orts,KAZ,1
orts,KEN,1
orts,KGZ,1
orts,KHM,1
orts,KIR,1
orts,KNA,1
orts,KOR,1
orts,KWT,1
orts,LAO,1
orts,LBN,1
orts,LBR,1
orts,LBY,1
orts,LCA,1
orts,LIE,1
orts,LKA,1
orts,LSO,1
orts,LTU,1
orts,LUX,1
orts,LVA,1
orts,MAC,1
orts,MAF,1
orts,MAR,1
orts,MCO,1
orts,MDA,1
orts,MDG,1
orts,MDV,1
orts,MEX,1
orts,MHL,1
orts,MKD,1
orts,MLI,1
orts,MLT,1
orts,MMR,1
orts,MNE,1
orts,MNG,1
orts,MNP,1
orts,MOZ,1
orts,MRT,1
orts,MSR,1
orts,MTQ,1
orts,MUS,1
orts,MWI,1
orts,MYS,1
orts,MYT,1
orts,"NAM",1
orts,NCL,1
orts,NER,1
orts,NFK,1
orts,NGA,1
orts,NIC,1
orts,NIU,1
orts,NLD,1
orts,NOR,1
orts,NPL,1
orts,NRU,1
orts,NZL,1
orts,OMN,1
orts,PAK,1
orts,PAN,1
orts,PCN,1
orts,PER,1
orts,PHL,1
orts,PLW,1
orts,PNG,1
orts,POL,1
orts,PRI,1
orts,PRK,1
orts,PRT,1
orts,PRY,1
orts,PSE,1
orts,PYF,1
orts,QAT,1
orts,REU,1
orts,ROU,1
orts,RUS,1
orts,RWA,1
orts,SAU,1
orts,SDN,1
orts,SEN,1
orts,SGP,1
orts,SHN,1
orts,SJM,1
orts,SLB,1
orts,SLE,1
orts,SLV,1
orts,SMR,1
orts,SOM,1
orts,SPM,1
orts,SRB,1
orts,SSD,1
orts,STP,1
orts,SUR,1
orts,SVK,1
orts,SVN,1
orts,SWE,1
orts,SWZ,1
orts,SXM,1
orts,SYC,1
orts,SYR,1
orts,TCA,1
orts,TCD,1
orts,TGO,1
orts,THA,1
orts,TJK,1
orts,TKL,1
orts,TKM,1
orts,TLS,1
orts,TON,1
orts,TTO,1
orts,TUN,1
orts,TUR,1
orts,TUV,1
orts,TWN,1
orts,TZA,1
orts,UGA,1
orts,UKR,1
orts,URY,1
orts,USA,1
orts,UZB,1
orts,VCT,1
orts,VEN,1
orts,VGB,1
orts,VIR,1
orts,VNM,1
orts,VUT,1
orts,WLF,1
orts,WSM,1
orts,XKO,1
orts,XMI,1
orts,YEM,1
orts,ZAF,1
orts,ZMB,1
orts,ZWE,1
plnt,ABW,1
plnt,AFG,1
plnt,AGO,1
plnt,AIA,1
plnt,ALA,1
plnt,ALB,1
plnt,AND,1
plnt,ARE,1
plnt,ARG,1
plnt,ARM,1
plnt,ASM,1
plnt,ATG,1
plnt,AUS,1
plnt,AUT,1
plnt,AZE,1
plnt,BDI,1
plnt,BEL,1
plnt,BEN,1
plnt,BES,1
plnt,BFA,1
plnt,BGD,1
plnt,BGR,1
plnt,BHR,1
plnt,BHS,1
plnt,BIH,1
plnt,BLM,1
plnt,BLR,1
plnt,BLZ,1
plnt,BMU,1
plnt,BOL,1
plnt,BRA,1
plnt,BRB,1
plnt,BRN,1
plnt,BTN,1
plnt,BWA,1
plnt,CAF,1
plnt,CAN,1
plnt,CCK,1
plnt,CHE,1
plnt,CHL,1
plnt,CHN,1
plnt,CIV,1
plnt,CMR,1
plnt,COD,1
plnt,COG,1
plnt,COK,1
plnt,COL,1
plnt,COM,1
plnt,CPV,1
plnt,CRI,1
plnt,CUB,1
plnt,CUW,1
plnt,CXR,1
plnt,CYM,1
plnt,CYP,1
plnt,CZE,1
plnt,DEU,1
plnt,DJI,1
plnt,DMA,1
plnt,DNK,1
plnt,DOM,1
plnt,DZA,1
plnt,ECU,1
plnt,EGY,1
plnt,ERI,1
plnt,ESH,1
plnt,ESP,1
plnt,EST,1
plnt,ETH,1
plnt,FIN,1
plnt,FJI,1
plnt,FLK,1
plnt,FRA,1
plnt,FRO,1
plnt,FSM,1
plnt,GAB,1
plnt,GBR,1
plnt,GEO,1
plnt,GGY,1
plnt,GHA,1
plnt,GIB,1
plnt,GIN,1
plnt,GLP,1
plnt,GMB,1
plnt,GNB,1
plnt,GNQ,1
plnt,GRC,1
plnt,GRD,1
plnt,GRL,1
plnt,GTM,1
plnt,GUF,1
plnt,GUM,1
plnt,GUY,1
plnt,HKG,1
plnt,HND,1
plnt,HRV,1
plnt,HTI,1
plnt,HUN,1
plnt,IDN,1
plnt,IMN,1
plnt,IND,1
plnt,IOT,1
plnt,IRL,1
plnt,IRN,1
plnt,IRQ,1
plnt,ISL,1
plnt,ISR,1
plnt,ITA,1
plnt,JAM,1
plnt,JEY,1
plnt,JOR,1
plnt,JPN,1
plnt,KAZ,1
plnt,KEN,1
plnt,KGZ,1
plnt,KHM,1
plnt,KIR,1
plnt,KNA,1
plnt,KOR,1
plnt,KWT,1
plnt,LAO,1
plnt,LBN,1
plnt,LBR,1
plnt,LBY,1
plnt,LCA,1
plnt,LIE,1
plnt,LKA,1
plnt,LSO,1
plnt,LTU,1
plnt,LUX,1
plnt,LVA,1
plnt,MAC,1
plnt,MAF,1
plnt,MAR,1
plnt,MCO,1
plnt,MDA,1
plnt,MDG,1
plnt,MDV,1
plnt,MEX,1
plnt,MHL,1
plnt,MKD,1
plnt,MLI,1
plnt,MLT,1
plnt,MMR,1
plnt,MNE,1
plnt,MNG,1
plnt,MNP,1
plnt,MOZ,1
plnt,MRT,1
plnt,MSR,1
plnt,MTQ,1
plnt,MUS,1
plnt,MWI,1
plnt,MYS,1
plnt,MYT,1
plnt,"NAM",1
plnt,NCL,1
plnt,NER,1
plnt,NFK,1
plnt,NGA,1
plnt,NIC,1
plnt,NIU,1
plnt,NLD,1
plnt,NOR,1
plnt,NPL,1
plnt,NRU,1
plnt,NZL,1
plnt,OMN,1
plnt,PAK,1
plnt,PAN,1
plnt,PCN,1
plnt,PER,1
plnt,PHL,1
plnt,PLW,1
plnt,PNG,1
plnt,POL,1
plnt,PRI,1
plnt,PRK,1
plnt,PRT,1
plnt,PRY,1
plnt,PSE,1
plnt,PYF,1
plnt,QAT,1
plnt,REU,1
plnt,ROU,1
plnt,RUS,1
plnt,RWA,1
plnt,SAU,1
plnt,SDN,1
plnt,SEN,1
plnt,SGP,1
plnt,SHN,1
plnt,SJM,1
plnt,SLB,1
plnt,SLE,1
plnt,SLV,1
plnt,SMR,1
plnt,SOM,1
plnt,SPM,1
plnt,SRB,1
plnt,SSD,1
plnt,STP,1
plnt,SUR,1
plnt,SVK,1
plnt,SVN,1
plnt,SWE,1
plnt,SWZ,1
plnt,SXM,1
plnt,SYC,1
plnt,SYR,1
plnt,TCA,1
plnt,TCD,1
plnt,TGO,1
plnt,THA,1
plnt,TJK,1
plnt,TKL,1
plnt,TKM,1
plnt,TLS,1
plnt,TON,1
plnt,TTO,1
plnt,TUN,1
plnt,TUR,1
plnt,TUV,1
plnt,TWN,1
plnt,TZA,1
plnt,UGA,1
plnt,UKR,1
plnt,URY,1
plnt,USA,1
plnt,UZB,1
plnt,VCT,1
plnt,VEN,1
plnt,VGB,1
plnt,VIR,1
plnt,VNM,1
plnt,VUT,1
plnt,WLF,1
plnt,WSM,1
plnt,XKO,1
plnt,XMI,1
plnt,YEM,1
plnt,ZAF,1
plnt,ZMB,1
plnt,ZWE,1
pota,ABW,1
pota,AFG,1
pota,AGO,1
pota,AIA,1
pota,ALA,1
pota,ALB,1
pota,AND,1
pota,ARE,1
pota,ARG,1
pota,ARM,1
pota,ASM,1
pota,ATG,1
pota,AUS,1
pota,AUT,1
pota,AZE,1
pota,BDI,1
pota,BEL,1
pota,BEN,1
pota,BES,1
pota,BFA,1
pota,BGD,1
pota,BGR,1
pota,BHR,1
pota,BHS,1
pota,BIH,1
pota,BLM,1
pota,BLR,1
pota,BLZ,1
pota,BMU,1
pota,BOL,1
pota,BRA,1
pota,BRB,1
pota,BRN,1
pota,BTN,1
pota,BWA,1
pota,CAF,1
pota,CAN,1
pota,CCK,1
pota,CHE,1
pota,CHL,1
pota,CHN,1
pota,CIV,1
pota,CMR,1
pota,COD,1
pota,COG,1
pota,COK,1
pota,COL,1
pota,COM,1
pota,CPV,1
pota,CRI,1
pota,CUB,1
pota,CUW,1
pota,CXR,1
pota,CYM,1
pota,CYP,1
pota,CZE,1
pota,DEU,1
pota,DJI,1
pota,DMA,1
pota,DNK,1
pota,DOM,1
pota,DZA,1
pota,ECU,1
pota,EGY,1
pota,ERI,1
pota,ESH,1
pota,ESP,1
pota,EST,1
pota,ETH,1
pota,FIN,1
pota,FJI,1
pota,FLK,1
pota,FRA,1
pota,FRO,1
pota,FSM,1
pota,GAB,1
pota,GBR,1
pota,GEO,1
pota,GGY,1
pota,GHA,1
pota,GIB,1
pota,GIN,1
pota,GLP,1
pota,GMB,1
pota,GNB,1
pota,GNQ,1
pota,GRC,1
pota,GRD,1
pota,GRL,1
pota,GTM,1
pota,GUF,1
pota,GUM,1
pota,GUY,1
pota,HKG,1
pota,HND,1
pota,HRV,1
pota,HTI,1
pota,HUN,1
pota,IDN,1
pota,IMN,1
pota,IND,1
pota,IOT,1
pota,IRL,1
pota,IRN,1
pota,IRQ,1
pota,ISL,1
pota,ISR,1
pota,ITA,1
pota,JAM,1
pota,JEY,1
pota,JOR,1
pota,JPN,1
pota,KAZ,1
pota,KEN,1
pota,KGZ,1
pota,KHM,1
pota,KIR,1
pota,KNA,1
pota,KOR,1
pota,KWT,1
pota,LAO,1
pota,LBN,1
pota,LBR,1
pota,LBY,1
pota,LCA,1
pota,LIE,1
pota,LKA,1
pota,LSO,1
pota,LTU,1
pota,LUX,1
pota,LVA,1
pota,MAC,1
pota,MAF,1
pota,MAR,1
pota,MCO,1
pota,MDA,1
pota,MDG,1
pota,MDV,1
pota,MEX,1
pota,MHL,1
pota,MKD,1
pota,MLI,1
pota,MLT,1
pota,MMR,1
pota,MNE,1
pota,MNG,1
pota,MNP,1
pota,MOZ,1
pota,MRT,1
pota,MSR,1
pota,MTQ,1
pota,MUS,1
pota,MWI,1
pota,MYS,1
pota,MYT,1
pota,"NAM",1
pota,NCL,1
pota,NER,1
pota,NFK,1
pota,NGA,1
pota,NIC,1
pota,NIU,1
pota,NLD,1
pota,NOR,1
pota,NPL,1
pota,NRU,1
pota,NZL,1
pota,OMN,1
pota,PAK,1
pota,PAN,1
pota,PCN,1
pota,PER,1
pota,PHL,1
pota,PLW,1
pota,PNG,1
pota,POL,1
pota,PRI,1
pota,PRK,1
pota,PRT,1
pota,PRY,1
pota,PSE,1
pota,PYF,1
pota,QAT,1
pota,REU,1
pota,ROU,1
pota,RUS,1
pota,RWA,1
pota,SAU,1
pota,SDN,1
pota,SEN,1
pota,SGP,1
pota,SHN,1
pota,SJM,1
pota,SLB,1
pota,SLE,1
pota,SLV,1
pota,SMR,1
pota,SOM,1
pota,SPM,1
pota,SRB,1
pota,SSD,1
pota,STP,1
pota,SUR,1
pota,SVK,1
pota,SVN,1
pota,SWE,1
pota,SWZ,1
pota,SXM,1
pota,SYC,1
pota,SYR,1
pota,TCA,1
pota,TCD,1
pota,TGO,1
pota,THA,1
pota,TJK,1
pota,TKL,1
pota,TKM,1
pota,TLS,1
pota,TON,1
pota,TTO,1
pota,TUN,1
pota,TUR,1
pota,TUV,1
pota,TWN,1
pota,TZA,1
pota,UGA,1
pota,UKR,1
pota,URY,1
pota,USA,1
pota,UZB,1
pota,VCT,1
pota,VEN,1
pota,VGB,1
pota,VIR,1
pota,VNM,1
pota,VUT,1
pota,WLF,1
pota,WSM,1
pota,XKO,1
pota,XMI,1
pota,YEM,1
pota,ZAF,1
pota,ZMB,1
pota,ZWE,1
rice,ABW,1
rice,AFG,0.9749409012634579
rice,AGO,0.9858492207562035
rice,AIA,1
rice,ALA,1
rice,ALB,1
rice,AND,0
rice,ARE,1
rice,ARG,0.49528877637331226
rice,ARM,1
rice,ASM,1
rice,ATG,1
rice,AUS,0.9747763140633277
rice,AUT,1
rice,AZE,0.6040202438553011
rice,BDI,0.6547986585703232
rice,BEL,1
rice,BEN,0.9836321161222212
rice,BES,1
rice,BFA,0.8186565727489775
rice,BGD,0.9932033997373194
rice,BGR,0
rice,BHR,1
rice,BHS,1
rice,BIH,1
rice,BLM,1
rice,BLR,0
rice,BLZ,0.8961485765091629
rice,BMU,1
rice,BOL,0.7730271194479279
rice,BRA,0.8747715399875606
rice,BRB,1
rice,BRN,0.9930961929319175
rice,BTN,0.9909458521838588
rice,BWA,1
rice,CAF,0
rice,CAN,1
rice,CCK,1
rice,CHE,0
rice,CHL,0.9631559401762616
rice,CHN,0.9069173151828798
rice,CIV,0.9796537110651297
rice,CMR,0.9366060594552659
rice,COD,0.9728287070775872
rice,COG,0.990165033786072
rice,COK,1
rice,COL,0.9041848985727688
rice,COM,1
rice,CPV,1
rice,CRI,0.9345035824712458
rice,CUB,0.778310399488052
rice,CUW,1
rice,CXR,0.9964959296149739
rice,CYM,1
rice,CYP,1
rice,CZE,1
rice,DEU,1
rice,DJI,1
rice,DMA,1
rice,DNK,1
rice,DOM,0.8529648764268545
rice,DZA,0.9964959296149739
rice,ECU,0.9155876759779851
rice,EGY,0.9776459333017529
rice,ERI,0.9964959296149739
rice,ESH,1
rice,ESP,0
rice,EST,1
rice,ETH,0.8750735114608956
rice,FIN,1
rice,FJI,0.5925408160442516
rice,FLK,1
rice,FRA,0
rice,FRO,1
rice,FSM,0.9964959296149739
rice,GAB,0.6231228604966559
rice,GBR,1
rice,GEO,1
rice,GGY,1
rice,GHA,0.933720046202146
rice,GIB,1
rice,GIN,0.9893905083179556
rice,GLP,1
rice,GMB,0.9866685912492167
rice,GNB,0.9557502775985528
rice,GNQ,1
rice,GRC,0.11494401879464056
rice,GRD,1
rice,GRL,1
rice,GTM,0
rice,GUF,0.9964959296149739
rice,GUM,1
rice,GUY,0.6123780472480658
rice,HKG,1
rice,HND,0.7525157441602732
rice,HRV,1
rice,HTI,0.9036037440969779
rice,HUN,0
rice,IDN,0.9741272851737431
rice,IMN,1
rice,IND,0.9823697797421147
rice,IOT,1
rice,IRL,1
rice,IRN,0.9704356464448456
rice,IRQ,0.9880695880655085
rice,ISL,1
rice,ISR,1
rice,ITA,0
rice,JAM,0
rice,JEY,1
rice,JOR,1
rice,JPN,0.8879662624871977
rice,KAZ,0.5767696643778806
rice,KEN,0.9160730701902233
rice,KGZ,0.8308601951493458
rice,KHM,0.9512791916656496
rice,KIR,1
rice,KNA,1
rice,KOR,0.993010577355106
rice,KWT,1
rice,LAO,0.946533620225158
rice,LBN,1
rice,LBR,0.967722556500951
rice,LBY,1
rice,LCA,1
rice,LIE,1
rice,LKA,0.9906154049998233
rice,LSO,0.1142250464036968
rice,LTU,1
rice,LUX,1
rice,LVA,1
rice,MAC,1
rice,MAF,1
rice,MAR,0
rice,MCO,1
rice,MDA,0.9964959296149739
rice,MDG,0.9624404478155113
rice,MDV,1
rice,MEX,0.8316449328354893
rice,MHL,1
rice,MKD,0
rice,MLI,0.9844572478826363
rice,MLT,1
rice,MMR,0.9426542455114199
rice,MNE,1
rice,MNG,1
rice,MNP,1
rice,MOZ,0.9362177278844306
rice,MRT,0.9684342706525395
rice,MSR,1
rice,MTQ,1
rice,MUS,0
rice,MWI,0.2511811699693296
rice,MYS,0.9647574360175917
rice,MYT,1
rice,"NAM",1
rice,NCL,1
rice,NER,0.9964646306169705
rice,NFK,1
rice,NGA,0.9643346505458665
rice,NIC,0.8935708213680507
rice,NIU,1
rice,NLD,1
rice,NOR,1
rice,NPL,0.985551913863318
rice,NRU,1
rice,NZL,1
rice,OMN,1
rice,PAK,0.9212219111637374
rice,PAN,0.9637412772858871
rice,PCN,1
rice,PER,0.9371009620457699
rice,PHL,0.9420140927095598
rice,PLW,1
rice,PNG,0.5708379376068115
rice,POL,1
rice,PRI,1
rice,PRK,0.9253921886493399
rice,PRT,0.12542396683357182
rice,PRY,0.7913738316358411
rice,PSE,1
rice,PYF,1
rice,QAT,1
rice,REU,1
rice,ROU,0
rice,RUS,0
rice,RWA,0.5058415643572427
rice,SAU,1
rice,SDN,0.1400225632418024
rice,SEN,0.9726003688292807
rice,SGP,1
rice,SHN,1
rice,SJM,1
rice,SLB,0.6773263733996052
rice,SLE,0.9879667191953896
rice,SLV,0.7376394619982554
rice,SMR,1
rice,SOM,0.9964959296149739
rice,SPM,1
rice,SRB,1
rice,SSD,1
rice,STP,1
rice,SUR,0.9425494199670681
rice,SVK,1
rice,SVN,1
rice,SWE,1
rice,SWZ,0.7606607335439641
rice,SXM,1
rice,SYC,1
rice,SYR,1
rice,TCA,1
rice,TCD,0.970386982227204
rice,TGO,0.8303817601958006
rice,THA,0.8663108894274645
rice,TJK,0.9108451929536805
rice,TKL,1
rice,TKM,0.9914206851471002
rice,TLS,0.9030530142387752
rice,TON,1
rice,TTO,0.8654714652205229
rice,TUN,1
rice,TUR,0.938292875168085
rice,TUV,1
rice,TWN,0.8113987907735073
rice,TZA,0.9739646938910517
rice,UGA,0.8057970822403224
rice,UKR,0
rice,URY,0.856954476920814
rice,USA,0
rice,UZB,0.8250474927412441
rice,VCT,1
rice,VEN,0.9326218291340357
rice,VGB,1
rice,VIR,1
rice,VNM,0.9410983142037699
rice,VUT,1
rice,WLF,1
rice,WSM,1
rice,XKO,1
rice,XMI,1
rice,YEM,1
rice,ZAF,0
rice,ZMB,0.24196900777256591
rice,ZWE,0.5364643307491042
sorg,ABW,1
sorg,AFG,0.3569370773817666
sorg,AGO,0.32383043526668676
sorg,AIA,1
sorg,ALA,1
sorg,ALB,1
sorg,AND,1
sorg,ARE,0.3569358066568662
sorg,ARG,0.26743152252969804
sorg,ARM,1
sorg,ASM,1
sorg,ATG,1
sorg,AUS,0
sorg,AUT,0.09537252652116601
sorg,AZE,1
sorg,BDI,0.20345030273419673
sorg,BEL,1
sorg,BEN,0.29192136476305874
sorg,BES,1
sorg,BFA,0.3386064692165214
sorg,BGD,0
sorg,BGR,0
sorg,BHR,1
sorg,BHS,1
sorg,BIH,0.3569370773817665
sorg,BLM,1
sorg,BLR,0.3569370773817665
sorg,BLZ,0
sorg,BMU,1
sorg,BOL,0.21973905260118654
sorg,BRA,0.26448307907246826
sorg,BRB,1
sorg,BRN,1
sorg,BTN,1
sorg,BWA,0.3560248301998339
sorg,CAF,0.04736536161690419
sorg,CAN,1
sorg,CCK,1
sorg,CHE,1
sorg,CHL,1
sorg,CHN,0
sorg,CIV,0.2748946860518222
sorg,CMR,0.33986778193922296
sorg,COD,0
sorg,COG,0.35698347576733513
sorg,COK,1
sorg,COL,0
sorg,COM,1
sorg,CPV,1
sorg,CRI,1
sorg,CUB,0
sorg,CUW,1
sorg,CXR,1
sorg,CYM,1
sorg,CYP,1
sorg,CZE,0
sorg,DEU,0
sorg,DJI,1
sorg,DMA,1
sorg,DNK,1
sorg,DOM,0
sorg,DZA,0.3549218964496038
sorg,ECU,0
sorg,EGY,0.33917506375069406
sorg,ERI,0.3569370773817665
sorg,ESH,1
sorg,ESP,0
sorg,EST,1
sorg,ETH,0.3506376356339773
sorg,FIN,0
sorg,FJI,0.3569370773817665
sorg,FLK,1
sorg,FRA,0
sorg,FRO,1
sorg,FSM,0.3569370773817665
sorg,GAB,1
sorg,GBR,1
sorg,GEO,1
sorg,GGY,1
sorg,GHA,0.2851414326584484
sorg,GIB,1
sorg,GIN,0.1264845217600552
sorg,GLP,1
sorg,GMB,0.3341939822055092
sorg,GNB,0.23163332387827062
sorg,GNQ,1
sorg,GRC,0.2780057422692075
sorg,GRD,1
sorg,GRL,1
sorg,GTM,0
sorg,GUF,1
sorg,GUM,1
sorg,GUY,1
sorg,HKG,1
sorg,HND,0
sorg,HRV,0
sorg,HTI,0.19860183923834263
sorg,HUN,0
sorg,IDN,1
sorg,IMN,1
sorg,IND,0.270595044884269
sorg,IOT,1
sorg,IRL,1
sorg,IRN,1
sorg,IRQ,0
sorg,ISL,1
sorg,ISR,0
sorg,ITA,0
sorg,JAM,1
sorg,JEY,1
sorg,JOR,0
sorg,JPN,1
sorg,KAZ,0
sorg,KEN,0.3432078398845648
sorg,KGZ,0.3569370773817665
sorg,KHM,1
sorg,KIR,1
sorg,KNA,1
sorg,KOR,0
sorg,KWT,1
sorg,LAO,0.3569370773817666
sorg,LBN,0.3569370773817665
sorg,LBR,0.3569907668840747
sorg,LBY,1
sorg,LCA,1
sorg,LIE,1
sorg,LKA,0.3569370773817665
sorg,LSO,0.33694150619325025
sorg,LTU,1
sorg,LUX,1
sorg,LVA,1
sorg,MAC,1
sorg,MAF,1
sorg,MAR,0.35275501479088833
sorg,MCO,1
sorg,MDA,0.11652335510279455
sorg,MDG,0
sorg,MDV,0.3569370773817664
sorg,MEX,0
sorg,MHL,1
sorg,MKD,0.3227754427899968
sorg,MLI,0.3514631087574974
sorg,MLT,1
sorg,MMR,0
sorg,MNE,1
sorg,MNG,1
sorg,MNP,1
sorg,MOZ,0.2787921681482549
sorg,MRT,0.3517676524920015
sorg,MSR,1
sorg,MTQ,1
sorg,MUS,1
sorg,MWI,0.2645347585933391
sorg,MYS,1
sorg,MYT,1
sorg,"NAM",0.31292552701951726
sorg,NCL,0.3569370773817666
sorg,NER,0.3552523339692236
sorg,NFK,1
sorg,NGA,0.3359839292285878
sorg,NIC,0
sorg,NIU,1
sorg,NLD,1
sorg,NOR,1
sorg,NPL,0.3569370773817665
sorg,NRU,1
sorg,NZL,1
sorg,OMN,0.2913596785339637
sorg,PAK,0
sorg,PAN,0
sorg,PCN,1
sorg,PER,0.3569370773817666
sorg,PHL,0.3569370773817666
sorg,PLW,1
sorg,PNG,0
sorg,POL,1
sorg,PRI,1
sorg,PRK,0
sorg,PRT,0
sorg,PRY,0
sorg,PSE,1
sorg,PYF,1
sorg,QAT,1
sorg,REU,1
sorg,ROU,0
sorg,RUS,0
sorg,RWA,0.2921198832210834
sorg,SAU,0
sorg,SDN,0.3063935383659725
sorg,SEN,0.3094233241125339
sorg,SGP,1
sorg,SHN,1
sorg,SJM,1
sorg,SLB,1
sorg,SLE,0.2583092737110114
sorg,SLV,0
sorg,SMR,1
sorg,SOM,0.3569370773817667
sorg,SPM,1
sorg,SRB,0
sorg,SSD,0.3569370773817665
sorg,STP,1
sorg,SUR,1
sorg,SVK,0
sorg,SVN,0
sorg,SWE,1
sorg,SWZ,0.04525405301717922
sorg,SXM,1
sorg,SYC,1
sorg,SYR,0.3569370773817664
sorg,TCA,1
sorg,TCD,0.3551233757045291
sorg,TGO,0.31557253221627934
sorg,THA,0
sorg,TJK,0.3569370773817666
sorg,TKL,1
sorg,TKM,1
sorg,TLS,1
sorg,TON,1
sorg,TTO,1
sorg,TUN,0.3569370773817665
sorg,TUR,0
sorg,TUV,1
sorg,TWN,0
sorg,TZA,0.34629251183581333
sorg,UGA,0.307395944573285
sorg,UKR,0
sorg,URY,0.2902721634095832
sorg,USA,0
sorg,UZB,0.3569370773817665
sorg,VCT,1
sorg,VEN,0
sorg,VGB,1
sorg,VIR,1
sorg,VNM,1
sorg,VUT,1
sorg,WLF,1
sorg,WSM,1
sorg,XKO,1
sorg,XMI,1
sorg,YEM,0
sorg,ZAF,0.2922752016689866
sorg,ZMB,0
sorg,ZWE,0.3472117211178727
soyb,ABW,1
soyb,AFG,0
soyb,AGO,0
soyb,AIA,1
soyb,ALA,1
soyb,ALB,0
soyb,AND,1
soyb,ARE,1
soyb,ARG,0.09122835864684642
soyb,ARM,1
soyb,ASM,1
soyb,ATG,1
soyb,AUS,0
soyb,AUT,0
soyb,AZE,0.4098628440398433
soyb,BDI,0
soyb,BEL,0
soyb,BEN,0.1377531074187659
soyb,BES,1
soyb,BFA,0
soyb,BGD,0.18327962197572467
soyb,BGR,0
soyb,BHR,1
soyb,BHS,1
soyb,BIH,0
soyb,BLM,1
soyb,BLR,0
soyb,BLZ,0
soyb,BMU,1
soyb,BOL,0
soyb,BRA,0.06051182522907739
soyb,BRB,1
soyb,BRN,1
soyb,BTN,0
soyb,BWA,1
soyb,CAF,0.4098628440398433
soyb,CAN,0.00633460324285362
soyb,CCK,1
soyb,CHE,0
soyb,CHL,1
soyb,CHN,0.005667150488136041
soyb,CIV,0
soyb,CMR,0.3373452426095892
soyb,COD,0
soyb,COG,0.4098628440398433
soyb,COK,1
soyb,COL,0
soyb,COM,1
soyb,CPV,1
soyb,CRI,1
soyb,CUB,1
soyb,CUW,1
soyb,CXR,1
soyb,CYM,1
soyb,CYP,1
soyb,CZE,0
soyb,DEU,0
soyb,DJI,1
soyb,DMA,1
soyb,DNK,0
soyb,DOM,1
soyb,DZA,1
soyb,ECU,0
soyb,EGY,0
soyb,ERI,1
soyb,ESH,1
soyb,ESP,0
soyb,EST,1
soyb,ETH,0
soyb,FIN,1
soyb,FJI,1
soyb,FLK,1
soyb,FRA,0
soyb,FRO,1
soyb,FSM,1
soyb,GAB,0
soyb,GBR,1
soyb,GEO,0
soyb,GGY,1
soyb,GHA,0
soyb,GIB,1
soyb,GIN,0.4098628440398434
soyb,GLP,1
soyb,GMB,1
soyb,GNB,1
soyb,GNQ,1
soyb,GRC,0
soyb,GRD,1
soyb,GRL,1
soyb,GTM,0
soyb,GUF,1
soyb,GUM,1
soyb,GUY,1
soyb,HKG,1
soyb,HND,0
soyb,HRV,0.0763404974304428
soyb,HTI,1
soyb,HUN,0
soyb,IDN,0
soyb,IMN,1
soyb,IND,0.09824179473901917
soyb,IOT,1
soyb,IRL,1
soyb,IRN,0
soyb,IRQ,0.41029726962506086
soyb,ISL,1
soyb,ISR,0.34930799379071253
soyb,ITA,0
soyb,JAM,1
soyb,JEY,1
soyb,JOR,1
soyb,JPN,0
soyb,KAZ,0
soyb,KEN,0
soyb,KGZ,0
soyb,KHM,0
soyb,KIR,1
soyb,KNA,1
soyb,KOR,0
soyb,KWT,1
soyb,LAO,0
soyb,LBN,1
soyb,LBR,0
soyb,LBY,1
soyb,LCA,1
soyb,LIE,1
soyb,LKA,0
soyb,LSO,0.40987134592789176
soyb,LTU,1
soyb,LUX,1
soyb,LVA,1
soyb,MAC,1
soyb,MAF,1
soyb,MAR,0
soyb,MCO,1
soyb,MDA,0
soyb,MDG,0.39463108245025247
soyb,MDV,1
soyb,MEX,0
soyb,MHL,1
soyb,MKD,0.4098628440398434
soyb,MLI,0
soyb,MLT,1
soyb,MMR,0
soyb,MNE,1
soyb,MNG,1
soyb,MNP,1
soyb,MOZ,0
soyb,MRT,0
soyb,MSR,1
soyb,MTQ,1
