iso3c,SPAM_super,percent
AUT,whea,0.07716772681620356
AUT,xmil,8.369601606963508e-4
AUT,xoil,0.01858051556745899
AUT,xpul,0.01774355540676264
AZE,barl,0.23546099290780143
AZE,maiz,0.04794326241134752
AZE,ocer,0.43319148936170215
AZE,orts,0.01078014184397163
AZE,pota,0.01078014184397163
AZE,soyb,0.004822695035460993
AZE,sugb,0.006808510638297872
AZE,vege,0.01872340425531915
AZE,whea,0.14297872340425533
AZE,xmil,0.001702127659574468
AZE,xoil,0.06921985815602837
AZE,xpul,0.017588652482269502
BHS,maiz,0.5
BHS,ocer,0.5
BGD,cnut,6.079848679321759e-4
BGD,maiz,0.23751942173883672
BGD,ocer,0.38235492805512394
BGD,orts,0.08018644869283253
BGD,pota,0.07863270958589474
BGD,rice,0.054178207120178346
BGD,sorg,6.755387421468622e-5
BGD,soyb,0.007093156792542053
BGD,sugb,0.02195500911977302
BGD,sugc,0.02195500911977302
BGD,swpo,0.0014861852327230968
BGD,whea,0.09031952982503547
BGD,xoil,0.008241572654191717
BGD,xpul,0.015402283320948456
BRB,maiz,0.5
BRB,ocer,0.5
BLR,barl,0.05979857322702476
BLR,maiz,0.03540704993705413
BLR,ocer,0.38008812421317667
BLR,orts,0.15689257238774654
BLR,pota,0.15689257238774654
BLR,sugb,0.01185480486781368
BLR,vege,0.01605119597146454
BLR,whea,0.08497691984892992
BLR,xfru,0.024758707511540076
BLR,xmil,9.441879983214436e-4
BLR,xoil,0.02690935795216114
BLR,xpul,0.04542593369702056
BEL,barl,0.09039433771486349
BEL,cass,4.044489383215369e-4
BEL,maiz,0.11991911021233569
BEL,ocer,0.319211324570273
BEL,orts,0.08139534883720931
BEL,pota,0.07846309403437816
BEL,rice,0.01122345803842265
BEL,sorg,0.002123356926188069
BEL,soyb,0.01314459049544995
BEL,sugb,0.06956521739130435
BEL,swpo,0.002325581395348837
BEL,vege,0.04327603640040445
BEL,whea,0.05551061678463094
BEL,xfru,2.0222446916076846e-4
BEL,xmil,0.002224469160768453
BEL,xoil,0.09251769464105157
BEL,xpul,0.018099089989888777
BLZ,maiz,0.16614420062695925
BLZ,ocer,0.2006269592476489
BLZ,plnt,0.003134796238244514
BLZ,sorg,0.025078369905956112
BLZ,sugb,0.2946708463949843
BLZ,sugc,0.2946708463949843
BLZ,whea,0.006269592476489028
BLZ,xfru,0.003134796238244514
BLZ,xoil,0.006269592476489028
BEN,cass,0.34035414725069896
BEN,cnut,1.863932898415657e-4
BEN,maiz,0.08928238583410997
BEN,ocer,0.09487418452935695
BEN,orts,0.39888164026095063
BEN,rice,0.004473438956197577
BEN,sorg,3.727865796831314e-4
BEN,soyb,3.727865796831314e-4
BEN,swpo,1.863932898415657e-4
BEN,xmil,3.727865796831314e-4
BEN,xoil,0.011183597390493943
BEN,xpul,0.0011183597390493941
BEN,yams,0.058341099720410065
BOL,bana,0.024964190710047063
BOL,barl,0.005729486392469818
BOL,maiz,0.12748107223245345
BOL,ocer,0.3652547575199509
BOL,orts,0.07878043789646
BOL,plnt,0.02046245140167792
BOL,pota,0.07878043789646
BOL,rice,0.0026601186822181296
BOL,sorg,0.2265193370165746
BOL,sugb,0.0032739922242684674
BOL,sugc,0.0032739922242684674
BOL,whea,0.0026601186822181296
BOL,xfru,0.04542664211172499
BOL,xoil,0.014732965009208104
BIH,barl,0.04973544973544974
BIH,maiz,0.21375661375661376
BIH,ocer,0.5174603174603175
BIH,orts,0.028042328042328042
BIH,pota,0.028042328042328042
BIH,whea,0.15873015873015872
BIH,xpul,0.004232804232804233
BWA,maiz,0.5
BWA,ocer,0.5
BRA,barl,5.941016663686545e-4
BRA,cass,0.05319805503803981
BRA,maiz,0.36961775614145387
BRA,ocer,0.3894365262933247
BRA,orts,0.056820344809685584
BRA,pota,0.001055539853839454
BRA,rice,0.0033800347232236074
BRA,sorg,0.012291559718753425
BRA,soyb,0.010393895172779761
BRA,sugb,0.03877234370223394
BRA,sugc,0.03877234370223394
BRA,swpo,0.0020649358889318283
BRA,whea,0.0028839886716924977
BRA,xmil,3.460786406030997e-5
BRA,xoil,0.02015908081513056
BRA,xpul,2.307190937353998e-5
BRA,yams,5.018140288744945e-4
BGR,barl,0.059443911792905084
BGR,maiz,0.08820709491850431
BGR,ocer,0.37775647171620325
BGR,orts,0.003835091083413231
BGR,pota,0.003835091083413231
BGR,rice,0.0023969319271332696
BGR,sorg,0.0052732502396931925
BGR,vege,0.05656759348034516
BGR,whea,0.13566634707574304
BGR,xmil,0.0023969319271332696
BGR,xoil,0.19367209971236818
BGR,xpul,0.07094918504314478
BFA,maiz,0.21
BFA,ocer,0.49
BFA,rice,0.02
BFA,sorg,0.26
BFA,soyb,0.01
BFA,xoil,0.01
CPV,maiz,0.12857142857142856
CPV,ocer,0.12857142857142856
CPV,sugb,0.37142857142857144
CPV,sugc,0.37142857142857144
KHM,barl,7.037297677691766e-4
KHM,maiz,0.26108374384236455
KHM,ocer,0.48064743138634763
KHM,rice,0.21815622800844475
KHM,sugb,0.019000703729767768
KHM,sugc,0.019000703729767768
KHM,xpul,0.0014074595355383533
CMR,cass,0.16981434058898848
CMR,maiz,0.11571702944942382
CMR,ocer,0.19286171574903968
CMR,orts,0.33594750320102434
CMR,pota,0.006562099871959027
CMR,rice,0.007522407170294494
CMR,sorg,0.05841869398207426
CMR,soyb,1.6005121638924455e-4
CMR,sugb,0.026888604353393086
CMR,sugc,0.026888604353393086
CMR,swpo,0.004481434058898848
CMR,whea,0.011043533930857875
CMR,xmil,1.6005121638924455e-4
CMR,xoil,0.01232394366197183
CMR,xpul,0.020806658130601792
CMR,yams,0.010403329065300896
CAN,barl,0.08487613280690628
CAN,cass,6.13710287830125e-5
CAN,maiz,0.22304277560706176
CAN,ocer,0.49851686680441054
CAN,orts,1.841130863490375e-4
CAN,soyb,0.015915553464394574
CAN,sugb,6.95538326207475e-4
CAN,whea,0.12214880428778921
CAN,xmil,2.04570095943375e-4
CAN,xoil,0.0276578769715443
CAN,xpul,0.026573655463044413
CAN,yams,1.22742057566025e-4
CAF,xoil,0.9666666666666667
CAF,xpul,0.03333333333333333
TCD,cass,0.0860655737704918
TCD,maiz,0.05737704918032787
TCD,ocer,0.12295081967213115
TCD,orts,0.1557377049180328
TCD,sorg,0.0389344262295082
TCD,sugb,0.17008196721311475
TCD,sugc,0.17008196721311475
TCD,swpo,0.020491803278688523
TCD,xmil,0.02663934426229508
TCD,xoil,0.055327868852459015
TCD,xpul,0.045081967213114756
TCD,yams,0.05122950819672131
CHL,barl,0.0020398556409854073
CHL,maiz,0.33720382865212617
CHL,ocer,0.5661383963596422
CHL,orts,0.014122077514514357
CHL,pota,0.014122077514514357
CHL,sorg,0.008473246508708614
CHL,whea,0.052251686803703123
CHL,xoil,0.0018829436686019143
CHL,xpul,0.0037658873372038285
HKG,cass,0.058823529411764705
HKG,maiz,0.058823529411764705
HKG,ocer,0.23529411764705882
HKG,orts,0.11764705882352941
HKG,pota,0.029411764705882353
HKG,rice,0.08823529411764706
HKG,soyb,0.08823529411764706
HKG,swpo,0.029411764705882353
HKG,whea,0.08823529411764706
HKG,xoil,0.14705882352941177
HKG,xpul,0.058823529411764705
MAC,cnut,0.5
MAC,xoil,0.5
CHN,barl,4.255894413763062e-4
CHN,cass,0.031275817006554074
CHN,maiz,0.23476640146603045
CHN,ocer,0.32027357890678587
CHN,orts,0.09911602569558839
CHN,pota,0.02366402467417373
CHN,rice,0.022847894333652106
CHN,sorg,0.007620554467938094
CHN,soyb,0.014277274024523966
CHN,sugb,0.012298283122124143
CHN,sugc,0.008748366487585306
CHN,swpo,0.043930844219243655
CHN,vege,0.09793063392799027
CHN,whea,0.04532652724022772
CHN,xmil,0.0010940152110673282
CHN,xoil,0.029149121533323653
CHN,xpul,0.007255048241814914
TWN,barl,8.497981729339282e-4
TWN,maiz,0.4572976418100701
TWN,ocer,0.48119821542383684
TWN,orts,0.011578500106224772
TWN,rice,0.010622477161674103
TWN,sorg,0.004992564265986828
TWN,swpo,0.011259825791374549
TWN,whea,0.007329509241555131
TWN,xoil,0.014871468026343744
COL,barl,1.7507002801120448e-4
COL,cass,0.002976190476190476
COL,maiz,0.37727591036414565
COL,ocer,0.40765056022408963
COL,orts,0.03230042016806723
COL,plnt,0.03125
COL,pota,0.02468487394957983
COL,rice,0.008403361344537815
COL,sorg,0.0021008403361344537
COL,soyb,0.016631652661064426
COL,sugb,0.0028011204481792717
COL,sugc,0.010766806722689076
COL,vege,0.007352941176470588
COL,whea,0.016544117647058824
COL,xfru,0.03125
COL,xmil,8.753501400560224e-5
COL,xoil,0.016631652661064426
COL,xpul,0.006477591036414566
COL,yams,0.004639355742296919
COG,ocer,0.34810126582278483
COG,sugb,0.17088607594936708
COG,sugc,0.17088607594936708
COG,whea,0.22151898734177214
COG,xmil,0.08860759493670886
CRI,bana,0.010506798516687269
CRI,maiz,0.46291718170580964
CRI,ocer,0.4758961681087763
CRI,orts,0.004944375772558714
CRI,plnt,0.005562422744128554
CRI,pota,0.001854140914709518
CRI,rice,0.001854140914709518
CRI,sugb,0.003708281829419036
CRI,sugc,0.003708281829419036
CRI,whea,0.009270704573547589
CRI,xfru,0.016069221260815822
CRI,xpul,0.003708281829419036
HRV,barl,0.034585347712904425
HRV,maiz,0.37374488657493493
HRV,ocer,0.5351431759018223
HRV,orts,0.0011156563778356265
HRV,pota,0.0011156563778356265
HRV,vege,0.009669021941242098
HRV,whea,0.031238378579397545
HRV,xoil,0.008925251022685012
HRV,xpul,0.004462625511342506
CUB,bana,0.001989258006763477
CUB,cass,0.03162920230753929
CUB,cnut,9.946290033817386e-5
CUB,maiz,0.09220210861348717
CUB,ocer,0.12134473841257211
CUB,orts,0.043962601949472845
CUB,plnt,0.0013924806047344342
CUB,pota,3.9785160135269546e-4
CUB,rice,0.01571513825343147
CUB,sorg,5.967774020290431e-4
CUB,soyb,1.9892580067634773e-4
CUB,sugb,0.22965983688084343
CUB,sugc,0.22965983688084343
CUB,swpo,0.0051720708175850404
CUB,vege,0.13208673164909487
CUB,whea,0.012432862542271732
CUB,xfru,0.0033817386114979114
CUB,xoil,0.06057290630594788
CUB,xpul,0.015814601153769644
CUB,yams,0.0016908693057489557
CYP,barl,0.21980413492927095
CYP,maiz,0.26332970620239393
CYP,ocer,0.49183895538628947
CYP,orts,0.001088139281828074
CYP,pota,0.001088139281828074
CYP,vege,0.01088139281828074
CYP,whea,0.006528835690968444
CYP,xoil,0.00544069640914037
CZE,barl,0.08155186064924783
CZE,maiz,0.051623119556611245
CZE,ocer,0.38463974663499606
CZE,orts,0.02058590657165479
CZE,pota,0.020427553444180523
CZE,rice,0.0022169437846397467
CZE,sugb,0.2508313539192399
CZE,swpo,1.5835312747426763e-4
CZE,vege,6.334125098970705e-4
CZE,whea,0.1770387965162312
CZE,xoil,0.003642121931908155
CZE,xpul,0.00665083135391924
CIV,cass,0.125
CIV,cnut,0.005718954248366013
CIV,maiz,0.04616013071895425
CIV,ocer,0.2520424836601307
CIV,orts,0.24223856209150327
CIV,rice,0.19934640522875818
CIV,sorg,0.005718954248366013
CIV,xmil,8.169934640522876e-4
CIV,xoil,0.005718954248366013
CIV,yams,0.11723856209150327
PRK,barl,4.297378599054577e-4
PRK,maiz,0.19724967769660506
PRK,ocer,0.34593897722389344
PRK,orts,0.15083798882681565
PRK,pota,0.13192952299097552
PRK,rice,0.10227761065749892
PRK,sorg,0.0017189514396218307
PRK,swpo,0.018908465835840136
PRK,vege,0.028362698753760206
PRK,whea,0.01289213579716373
PRK,xmil,0.009454232917920068
DNK,barl,0.1526293287729799
DNK,maiz,0.012540971925324213
DNK,ocer,0.5343451617500357
DNK,orts,0.0012113438791506342
DNK,pota,0.0012113438791506342
DNK,rice,5.700441784238278e-4
DNK,sorg,7.125552230297848e-5
DNK,soyb,3.562776115148924e-4
DNK,sugc,7.125552230297848e-5
DNK,whea,0.26870457460453184
DNK,xmil,7.125552230297848e-5
DNK,xoil,0.019524013111016102
DNK,xpul,0.008693173720963374
DMA,bana,0.05
DMA,orts,0.575
DMA,plnt,0.05
DMA,sugb,0.025
DMA,sugc,0.025
DMA,swpo,0.025
DMA,xfru,0.1
DMA,yams,0.15
DOM,maiz,0.42158133506156836
DOM,ocer,0.47051198963058977
DOM,sorg,3.240440699935191e-4
DOM,whea,0.04860661049902787
DOM,xfru,0.0356448476992871
DOM,xoil,0.023331173039533377
ECU,barl,6.157635467980296e-4
ECU,cass,0.0012315270935960591
ECU,maiz,0.3158866995073892
ECU,ocer,0.3669950738916256
ECU,orts,0.0067733990147783255
ECU,plnt,0.008004926108374385
ECU,pota,0.0012315270935960591
ECU,rice,0.007389162561576354
ECU,sorg,0.008004926108374385
ECU,soyb,0.01539408866995074
ECU,sugb,0.09359605911330049
ECU,sugc,0.08866995073891626
ECU,swpo,6.157635467980296e-4
ECU,vege,0.034482758620689655
ECU,whea,6.157635467980296e-4
ECU,xfru,0.008004926108374385
ECU,xoil,0.019088669950738917
ECU,xpul,0.023399014778325122
EGY,barl,0.002823622986677272
EGY,maiz,0.3412209186717041
EGY,ocer,0.44020680055677075
EGY,orts,6.363094054483993e-4
EGY,rice,0.0059256313382382185
EGY,sorg,0.018174587393119904
EGY,sugb,0.06204016703121893
EGY,sugc,0.05038775104394512
EGY,swpo,5.567707297673494e-4
EGY,vege,7.953867568104991e-5
EGY,whea,0.07186319347782859
EGY,xoil,7.158480811294492e-4
EGY,xpul,0.005368860608470869
SLV,bana,0.0021333333333333334
SLV,maiz,0.4512
SLV,ocer,0.46186666666666665
SLV,plnt,0.0032
SLV,sorg,0.010133333333333333
SLV,sugb,0.03306666666666667
SLV,sugc,0.03306666666666667
SLV,xfru,0.005333333333333333
EST,barl,0.151618398637138
EST,maiz,0.018739352640545145
EST,ocer,0.5178875638841567
EST,orts,0.005110732538330494
EST,pota,0.005110732538330494
EST,soyb,0.0017035775127768314
EST,sugc,0.0017035775127768314
EST,whea,0.1141396933560477
EST,xoil,0.12436115843270869
EST,xpul,0.059625212947189095
SWZ,maiz,0.06831395348837209
SWZ,ocer,0.07412790697674419
SWZ,orts,0.00436046511627907
SWZ,rice,0.0029069767441860465
SWZ,sugb,0.4186046511627907
SWZ,sugc,0.4186046511627907
SWZ,whea,0.0014534883720930232
SWZ,xoil,0.011627906976744186
ETH,barl,0.008118640398354622
ETH,maiz,0.29194630872483224
ETH,ocer,0.5329075557479974
ETH,sorg,0.0750162372807967
ETH,whea,0.07122753842823122
ETH,xoil,0.012556830482788483
ETH,xpul,0.008226888936999351
FJI,cass,0.05303030303030303
FJI,cnut,0.4090909090909091
FJI,maiz,0.007575757575757576
FJI,ocer,0.022727272727272728
FJI,orts,0.05303030303030303
FJI,rice,0.015151515151515152
FJI,xoil,0.42424242424242425
FJI,xpul,0.015151515151515152
FIN,barl,0.27703847084442296
FIN,cass,2.4195499637067505e-4
FIN,maiz,0.004839099927413501
FIN,ocer,0.6293249455601259
FIN,orts,4.839099927413501e-4
FIN,soyb,0.0014517299782240503
FIN,swpo,2.4195499637067505e-4
FIN,vege,0.0024195499637067507
FIN,whea,0.07669973384950399
FIN,xoil,0.005323009920154851
FIN,xpul,0.0019356399709654004
FRA,barl,0.06371014601413282
FRA,cass,1.124627467151506e-4
FRA,cnut,5.62313733575753e-5
FRA,maiz,0.11071957414106577
FRA,ocer,0.4255402897790107
FRA,orts,0.01165863807613728
FRA,pota,0.009353151768476693
FRA,rice,0.0029240314145939157
FRA,sorg,0.003917452343911079
FRA,soyb,0.001686941200727259
FRA,sugb,0.19077430601113382
FRA,sugc,5.810575246949448e-4
FRA,swpo,8.05983018125246e-4
FRA,vege,0.0015744784540121085
FRA,whea,0.1423216059680231
FRA,xmil,4.498509868606024e-4
FRA,xoil,0.012370902138666567
FRA,xpul,0.02144289704035538
PYF,cass,0.04
PYF,cnut,0.32
PYF,maiz,0.08
PYF,ocer,0.12
PYF,orts,0.04
PYF,xoil,0.4
GAB,cass,0.2149122807017544
GAB,maiz,0.05482456140350877
GAB,ocer,0.05701754385964912
GAB,orts,0.28289473684210525
GAB,plnt,0.07236842105263158
GAB,sugb,0.09429824561403509
GAB,sugc,0.09429824561403509
GAB,whea,0.0021929824561403508
GAB,xfru,0.07236842105263158
GAB,yams,0.05482456140350877
GMB,cass,0.030303030303030304
GMB,maiz,0.06060606060606061
GMB,ocer,0.48484848484848486
GMB,orts,0.030303030303030304
GMB,rice,0.3333333333333333
GMB,xmil,0.06060606060606061
GEO,maiz,0.20531400966183574
GEO,ocer,0.24154589371980675
GEO,orts,0.0024154589371980675
GEO,pota,0.0024154589371980675
GEO,rice,0.0024154589371980675
GEO,soyb,0.007246376811594203
GEO,vege,0.28502415458937197
GEO,whea,0.01932367149758454
GEO,xfru,0.12077294685990338
GEO,xoil,0.05555555555555555
GEO,xpul,0.057971014492753624
DEU,barl,0.11291769660349721
DEU,maiz,0.09129360065915958
DEU,ocer,0.5341939027739632
DEU,orts,0.003954957429277671
DEU,pota,0.0033507278220269157
DEU,rice,2.3802984528060057e-4
DEU,sorg,1.0985992859104642e-4
DEU,soyb,6.042296072507553e-4
DEU,sugb,0.026403002838048157
DEU,sugc,1.6478989288656962e-4
DEU,swpo,5.309896548567243e-4
DEU,vege,0.004907076810400073
DEU,whea,0.16197015471939943
DEU,xmil,1.464799047880619e-4
DEU,xoil,0.04116085324544539
DEU,xpul,0.01805364826512863
GHA,cass,0.4061089899340507
GHA,cnut,6.074279763970844e-4
GHA,maiz,0.07419298854564388
GHA,ocer,0.0766227004512322
GHA,orts,0.42311697327316905
GHA,rice,0.00199583477959042
GHA,sugb,8.677542519958348e-5
GHA,sugc,8.677542519958348e-5
GHA,swpo,1.7355085039916696e-4
GHA,xoil,0.0012148559527941688
GHA,xpul,1.7355085039916696e-4
GHA,yams,0.015619576535925026
GRC,barl,0.053983908642616145
GRC,cass,1.2976901116013495e-4
GRC,maiz,0.24487412405917466
GRC,ocer,0.424993511549442
GRC,orts,0.006358681546846613
GRC,pota,0.006228912535686478
GRC,sorg,1.2976901116013495e-4
GRC,soyb,2.595380223202699e-4
GRC,sugb,0.025694264209706722
GRC,sugc,1.2976901116013495e-4
GRC,vege,0.13729561380742278
GRC,whea,0.07072411108227356
GRC,xfru,0.003633532312483779
GRC,xmil,1.2976901116013495e-4
GRC,xoil,0.019465351674020245
GRC,xpul,0.0059693745133662084
GRD,bana,0.043478260869565216
GRD,maiz,0.13043478260869565
GRD,ocer,0.30434782608695654
GRD,orts,0.08695652173913043
GRD,sugb,0.13043478260869565
GRD,sugc,0.13043478260869565
GRD,whea,0.13043478260869565
GRD,xfru,0.043478260869565216
GTM,bana,0.09854014598540146
GTM,cnut,3.64963503649635e-4
GTM,maiz,0.3288321167883212
GTM,ocer,0.34890510948905107
GTM,orts,0.013868613138686132
GTM,plnt,0.016423357664233577
GTM,pota,0.013503649635036497
GTM,rice,0.0040145985401459855
GTM,sorg,0.013138686131386862
GTM,soyb,0.00145985401459854
GTM,sugb,0.016423357664233577
GTM,sugc,0.017153284671532848
GTM,whea,0.0018248175182481751
GTM,xfru,0.11496350364963503
GTM,xoil,0.004744525547445255
GTM,xpul,0.00583941605839416
GIN,cass,9.041591320072332e-4
GIN,maiz,0.20931283905967452
GIN,ocer,0.5009041591320073
GIN,orts,9.041591320072332e-4
GIN,rice,0.13788426763110306
GIN,sorg,0.011754068716094032
GIN,whea,0.031193490054249547
GIN,xmil,0.06555153707052441
GIN,xoil,0.04159132007233273
GNB,ocer,0.20253164556962025
GNB,orts,0.5443037974683544
GNB,rice,0.16455696202531644
GNB,xmil,0.0379746835443038
GNB,xoil,0.02531645569620253
GNB,xpul,0.02531645569620253
GUY,cass,0.0013774104683195593
GUY,maiz,0.049586776859504134
GUY,ocer,0.25206611570247933
GUY,orts,0.009641873278236915
GUY,plnt,0.0027548209366391185
GUY,rice,0.19559228650137742
GUY,sugb,0.21349862258953167
GUY,sugc,0.21349862258953167
GUY,whea,0.006887052341597796
GUY,xfru,0.0027548209366391185
GUY,xoil,0.05234159779614325
HTI,cass,0.026804123711340205
HTI,cnut,0.0013745704467353953
HTI,maiz,0.019243986254295534
HTI,ocer,0.07628865979381444
HTI,orts,0.15326460481099657
HTI,plnt,0.04879725085910653
HTI,pota,0.004810996563573883
HTI,rice,0.02268041237113402
HTI,sorg,0.03367697594501718
HTI,sugb,0.18900343642611683
HTI,sugc,0.18900343642611683
HTI,swpo,0.06254295532646048
HTI,whea,6.872852233676976e-4
HTI,xfru,0.04879725085910653
HTI,xoil,0.0027491408934707906
HTI,xpul,0.07010309278350516
HTI,yams,0.05017182130584193
HND,bana,0.021636876763875823
HND,maiz,0.31890874882408277
HND,ocer,0.33584195672624645
HND,plnt,0.00658513640639699
HND,sorg,0.010348071495766699
HND,sugb,0.13640639698965193
HND,sugc,0.13640639698965193
HND,whea,0.005644402634054563
HND,xfru,0.028222013170272814
HUN,barl,0.05631868131868132
HUN,maiz,0.23019688644688643
HUN,ocer,0.5353708791208791
HUN,orts,0.0010302197802197802
HUN,pota,0.0010302197802197802
HUN,rice,0.001488095238095238
HUN,sorg,0.002174908424908425
HUN,soyb,0.002403846153846154
HUN,sugc,1.1446886446886447e-4
HUN,vege,0.023923992673992672
HUN,whea,0.12637362637362637
HUN,xfru,4.578754578754579e-4
HUN,xmil,4.578754578754579e-4
HUN,xoil,0.017742673992673992
HUN,xpul,9.157509157509158e-4
ISL,barl,0.13821138211382114
ISL,maiz,0.18699186991869918
ISL,ocer,0.4796747967479675
ISL,sugb,0.016260162601626018
ISL,whea,0.14634146341463414
ISL,xoil,0.032520325203252036
IND,barl,0.0028654141557367366
IND,cass,0.0012997754933238804
IND,maiz,0.15490960652250974
IND,ocer,0.2531608176769467
IND,orts,0.0012997754933238804
IND,rice,0.0023189176414982865
IND,sorg,3.249438733309701e-4
IND,sugb,0.09040824766631218
IND,sugc,0.09503131277324826
IND,whea,0.08873921777147584
IND,xmil,0.003219898381188704
IND,xoil,0.22367954626019143
IND,xpul,0.08274252629091339
IDN,cass,0.014057251350956623
IDN,cnut,5.841974587410544e-4
IDN,maiz,0.2973199941580254
IDN,ocer,0.48265663794362496
IDN,orts,0.01862129399737111
IDN,rice,0.13100628012268148
IDN,sorg,2.920987293705272e-4
IDN,swpo,0.001570030670366584
IDN,whea,0.05308894406309333
IDN,xoil,5.841974587410544e-4
IDN,xpul,2.1907404702789542e-4
IRN,barl,0.17814411964649898
IRN,cnut,1.699524133242692e-4
IRN,maiz,0.26628144119646496
IRN,ocer,0.4980285520054385
IRN,rice,0.03300475866757308
IRN,whea,0.0190006798096533
IRN,xmil,0.0013936097892590074
IRN,xoil,0.0028891910265125766
IRN,xpul,0.001087695445275323
IRQ,barl,0.08808130582075763
IRQ,maiz,0.14536495226362797
IRQ,ocer,0.43671080997844164
IRQ,orts,0.009239297813366184
IRQ,pota,0.009239297813366184
IRQ,sorg,9.239297813366184e-4
IRQ,sugb,0.023406221127194333
IRQ,sugc,0.0018478595626732369
IRQ,whea,0.20080073914382507
IRQ,xfru,0.08192177394518016
IRQ,xmil,0.0012319063751154912
IRQ,xoil,6.159531875577456e-4
IRQ,xpul,6.159531875577456e-4
IRL,barl,0.2061547654616074
IRL,maiz,0.146250373468778
IRL,ocer,0.5046310128473259
IRL,orts,0.00313713773528533
IRL,pota,5.975500448162533e-4
IRL,rice,4.4816253361219e-4
IRL,sugb,4.4816253361219e-4
IRL,sugc,4.4816253361219e-4
IRL,swpo,0.0010457125784284435
IRL,vege,0.00627427547057066
IRL,whea,0.1092022706901703
IRL,xoil,0.0089632506722438
IRL,xpul,0.012399163429937257
ISR,barl,0.06022979985174203
ISR,maiz,0.3194959229058562
ISR,ocer,0.48665678280207564
ISR,orts,0.0014825796886582653
ISR,sorg,0.012972572275759823
ISR,vege,0.021868050407709415
ISR,whea,0.08765752409191994
ISR,xmil,5.559673832468495e-4
ISR,xoil,0.007412898443291327
ISR,xpul,0.0016679021497405485
ITA,barl,0.03877071686129214
ITA,cass,3.308081643454961e-5
ITA,maiz,0.3492341790995402
ITA,ocer,0.4825498693307751
ITA,orts,0.0014555559231201826
ITA,pota,0.0013563134738165338
ITA,rice,0.0010255053094710377
ITA,sorg,0.009858083297495782
ITA,soyb,0.0037050514406695555
ITA,sugb,2.6464653147639686e-4
ITA,sugc,2.3156571504184722e-4
ITA,vege,0.039630818088590425
ITA,whea,0.05729597406463992
ITA,xmil,3.6388898078004565e-4
ITA,xoil,0.006583082470475371
ITA,xpul,0.007641668596380958
JAM,bana,0.0012239902080783353
JAM,cass,0.012239902080783354
JAM,maiz,0.29008567931456547
JAM,ocer,0.29865361077111385
JAM,orts,0.03916768665850673
JAM,pota,0.0024479804161566705
JAM,rice,0.009791921664626682
JAM,sugb,0.1591187270501836
JAM,sugc,0.1591187270501836
JAM,swpo,0.004895960832313341
JAM,xfru,0.0012239902080783353
JAM,xpul,0.0036719706242350062
