Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"GM","Manure Management","2","Afghanistan","5111","Stocks","960","Cattle, dairy","2010","2010","Head","3900000","F","FAO estimate"
"GM","Manure Management","2","Afghanistan","5111","Stocks","961","Cattle, non-dairy","2010","2010","Head","1773000","F","FAO estimate"
"GM","Manure Management","2","Afghanistan","5111","Stocks","1053","Chickens, broilers","2010","2010","Head","4688000","F","FAO estimate"
"GM","Manure Management","2","Afghanistan","5111","Stocks","1052","Chickens, layers","2010","2010","Head","8200000","F","FAO estimate"
"GM","Manure Management","2","Afghanistan","5111","Stocks","1016","Goats","2010","2010","Head","6789000","","Official data"
"GM","Manure Management","2","Afghanistan","5111","Stocks","976","Sheep","2010","2010","Head","13286000","","Official data"
"GM","Manure Management","3","Albania","5111","Stocks","946","Buffaloes","2010","2010","Head","120","F","FAO estimate"
"GM","Manure Management","3","Albania","5111","Stocks","960","Cattle, dairy","2010","2010","Head","355000","F","FAO estimate"
"GM","Manure Management","3","Albania","5111","Stocks","961","Cattle, non-dairy","2010","2010","Head","138000","F","FAO estimate"
"GM","Manure Management","3","Albania","5111","Stocks","1053","Chickens, broilers","2010","2010","Head","745000","F","FAO estimate"
"GM","Manure Management","3","Albania","5111","Stocks","1052","Chickens, layers","2010","2010","Head","4500000","F","FAO estimate"
"GM","Manure Management","3","Albania","5111","Stocks","1016","Goats","2010","2010","Head","775000","","Official data"
"GM","Manure Management","3","Albania","5111","Stocks","976","Sheep","2010","2010","Head","1806000","","Official data"
"GM","Manure Management","3","Albania","5111","Stocks","1051","Swine, breeding","2010","2010","Head","16400","F","FAO estimate"
"GM","Manure Management","3","Albania","5111","Stocks","1049","Swine, market","2010","2010","Head","147600","F","FAO estimate"
"GM","Manure Management","4","Algeria","5111","Stocks","960","Cattle, dairy","2010","2010","Head","915400","F","FAO estimate"
"GM","Manure Management","4","Algeria","5111","Stocks","961","Cattle, non-dairy","2010","2010","Head","832300","F","FAO estimate"
"GM","Manure Management","4","Algeria","5111","Stocks","1053","Chickens, broilers","2010","2010","Head","106331000","F","FAO estimate"
"GM","Manure Management","4","Algeria","5111","Stocks","1052","Chickens, layers","2010","2010","Head","19669000","F","FAO estimate"
"GM","Manure Management","4","Algeria","5111","Stocks","1016","Goats","2010","2010","Head","4287300","","Official data"
"GM","Manure Management","4","Algeria","5111","Stocks","976","Sheep","2010","2010","Head","22868770","","Official data"
"GM","Manure Management","4","Algeria","5111","Stocks","1051","Swine, breeding","2010","2010","Head","550","F","FAO estimate"
"GM","Manure Management","4","Algeria","5111","Stocks","1049","Swine, market","2010","2010","Head","4950","F","FAO estimate"
"GM","Manure Management","5","American Samoa","5111","Stocks","960","Cattle, dairy","2010","2010","Head","24","F","FAO estimate"
"GM","Manure Management","5","American Samoa","5111","Stocks","961","Cattle, non-dairy","2010","2010","Head","86","F","FAO estimate"
"GM","Manure Management","5","American Samoa","5111","Stocks","1053","Chickens, broilers","2010","2010","Head","31290","F","FAO estimate"
"GM","Manure Management","5","American Samoa","5111","Stocks","1052","Chickens, layers","2010","2010","Head","8710","F","FAO estimate"
"GM","Manure Management","5","American Samoa","5111","Stocks","1051","Swine, breeding","2010","2010","Head","1050","F","FAO estimate"
"GM","Manure Management","5","American Samoa","5111","Stocks","1049","Swine, market","2010","2010","Head","9450","F","FAO estimate"
"GM","Manure Management","7","Angola","5111","Stocks","960","Cattle, dairy","2010","2010","Head","397400","F","FAO estimate"
"GM","Manure Management","7","Angola","5111","Stocks","961","Cattle, non-dairy","2010","2010","Head","4090438","F","FAO estimate"
"GM","Manure Management","7","Angola","5111","Stocks","1053","Chickens, broilers","2010","2010","Head","16269000","F","FAO estimate"
"GM","Manure Management","7","Angola","5111","Stocks","1052","Chickens, layers","2010","2010","Head","850000","F","FAO estimate"
"GM","Manure Management","7","Angola","5111","Stocks","1016","Goats","2010","2010","Head","3844786","","Official data"
