Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"GU","Manure applied to Soils","2","Afghanistan","72381","Manure applied to soils (N content)","960","Cattle, dairy","2017","2017","kg","26251479.5171","Fc","Calculated data"
"GU","Manure applied to Soils","2","Afghanistan","723812","Manure applied to soils that leaches (N content)","960","Cattle, dairy","2017","2017","kg","7875443.8551","Fc","Calculated data"
"GU","Manure applied to Soils","2","Afghanistan","723811","Manure applied to soils that volatilises (N content)","960","Cattle, dairy","2017","2017","kg","5250295.9034","Fc","Calculated data"
"GU","Manure applied to Soils","2","Afghanistan","72381","Manure applied to soils (N content)","961","Cattle, non-dairy","2017","2017","kg","5289753.3265","Fc","Calculated data"
"GU","Manure applied to Soils","2","Afghanistan","723812","Manure applied to soils that leaches (N content)","961","Cattle, non-dairy","2017","2017","kg","1586925.998","Fc","Calculated data"
"GU","Manure applied to Soils","2","Afghanistan","723811","Manure applied to soils that volatilises (N content)","961","Cattle, non-dairy","2017","2017","kg","1057950.6653","Fc","Calculated data"
"GU","Manure applied to Soils","2","Afghanistan","72381","Manure applied to soils (N content)","1053","Chickens, broilers","2017","2017","kg","565344.9029","Fc","Calculated data"
"GU","Manure applied to Soils","2","Afghanistan","723812","Manure applied to soils that leaches (N content)","1053","Chickens, broilers","2017","2017","kg","169603.4709","Fc","Calculated data"
"GU","Manure applied to Soils","2","Afghanistan","723811","Manure applied to soils that volatilises (N content)","1053","Chickens, broilers","2017","2017","kg","113068.9806","Fc","Calculated data"
"GU","Manure applied to Soils","2","Afghanistan","72381","Manure applied to soils (N content)","1052","Chickens, layers","2017","2017","kg","3122592.207","Fc","Calculated data"
"GU","Manure applied to Soils","2","Afghanistan","723812","Manure applied to soils that leaches (N content)","1052","Chickens, layers","2017","2017","kg","936777.6621","Fc","Calculated data"
"GU","Manure applied to Soils","2","Afghanistan","723811","Manure applied to soils that volatilises (N content)","1052","Chickens, layers","2017","2017","kg","624518.4414","Fc","Calculated data"
"GU","Manure applied to Soils","2","Afghanistan","72381","Manure applied to soils (N content)","1016","Goats","2017","2017","kg","5699069.85","Fc","Calculated data"
"GU","Manure applied to Soils","2","Afghanistan","723812","Manure applied to soils that leaches (N content)","1016","Goats","2017","2017","kg","1709720.955","Fc","Calculated data"
"GU","Manure applied to Soils","2","Afghanistan","723811","Manure applied to soils that volatilises (N content)","1016","Goats","2017","2017","kg","1139813.97","Fc","Calculated data"
"GU","Manure applied to Soils","2","Afghanistan","72381","Manure applied to soils (N content)","976","Sheep","2017","2017","kg","28186222.428","Fc","Calculated data"
"GU","Manure applied to Soils","2","Afghanistan","723812","Manure applied to soils that leaches (N content)","976","Sheep","2017","2017","kg","8455866.7284","Fc","Calculated data"
"GU","Manure applied to Soils","2","Afghanistan","723811","Manure applied to soils that volatilises (N content)","976","Sheep","2017","2017","kg","5637244.4856","Fc","Calculated data"
"GU","Manure applied to Soils","3","Albania","72381","Manure applied to soils (N content)","946","Buffaloes","2017","2017","kg","2841.9075","Fc","Calculated data"
"GU","Manure applied to Soils","3","Albania","723812","Manure applied to soils that leaches (N content)","946","Buffaloes","2017","2017","kg","852.5723","Fc","Calculated data"
"GU","Manure applied to Soils","3","Albania","723811","Manure applied to soils that volatilises (N content)","946","Buffaloes","2017","2017","kg","568.3815","Fc","Calculated data"
"GU","Manure applied to Soils","3","Albania","72381","Manure applied to soils (N content)","960","Cattle, dairy","2017","2017","kg","19055650.4969","Fc","Calculated data"
"GU","Manure applied to Soils","3","Albania","723812","Manure applied to soils that leaches (N content)","960","Cattle, dairy","2017","2017","kg","5716695.1491","Fc","Calculated data"
"GU","Manure applied to Soils","3","Albania","723811","Manure applied to soils that volatilises (N content)","960","Cattle, dairy","2017","2017","kg","3811130.0994","Fc","Calculated data"
"GU","Manure applied to Soils","3","Albania","72381","Manure applied to soils (N content)","961","Cattle, non-dairy","2017","2017","kg","3288262.5553","Fc","Calculated data"
"GU","Manure applied to Soils","3","Albania","723812","Manure applied to soils that leaches (N content)","961","Cattle, non-dairy","2017","2017","kg","986478.7666","Fc","Calculated data"
"GU","Manure applied to Soils","3","Albania","723811","Manure applied to soils that volatilises (N content)","961","Cattle, non-dairy","2017","2017","kg","657652.5111","Fc","Calculated data"
"GU","Manure applied to Soils","3","Albania","72381","Manure applied to soils (N content)","1053","Chickens, broilers","2017","2017","kg","1064957.1694","Fc","Calculated data"
"GU","Manure applied to Soils","3","Albania","723812","Manure applied to soils that leaches (N content)","1053","Chickens, broilers","2017","2017","kg","319487.1508","Fc","Calculated data"
"GU","Manure applied to Soils","3","Albania","723811","Manure applied to soils that volatilises (N content)","1053","Chickens, broilers","2017","2017","kg","212991.4339","Fc","Calculated data"
"GU","Manure applied to Soils","3","Albania","72381","Manure applied to soils (N content)","1052","Chickens, layers","2017","2017","kg","2971668.816","Fc","Calculated data"
"GU","Manure applied to Soils","3","Albania","723812","Manure applied to soils that leaches (N content)","1052","Chickens, layers","2017","2017","kg","891500.6448","Fc","Calculated data"
"GU","Manure applied to Soils","3","Albania","723811","Manure applied to soils that volatilises (N content)","1052","Chickens, layers","2017","2017","kg","594333.7632","Fc","Calculated data"
"GU","Manure applied to Soils","3","Albania","72381","Manure applied to soils (N content)","1016","Goats","2017","2017","kg","671369.362","Fc","Calculated data"
"GU","Manure applied to Soils","3","Albania","723812","Manure applied to soils that leaches (N content)","1016","Goats","2017","2017","kg","201410.8086","Fc","Calculated data"
"GU","Manure applied to Soils","3","Albania","723811","Manure applied to soils that volatilises (N content)","1016","Goats","2017","2017","kg","134273.8724","Fc","Calculated data"
"GU","Manure applied to Soils","3","Albania","72381","Manure applied to soils (N content)","976","Sheep","2017","2017","kg","3723082.5047","Fc","Calculated data"
