Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QC","Crops","2","Afghanistan","5510","Production","221","Almonds, with shell","2017","2017","tonnes","27291","","Official data"
"QC","Crops","2","Afghanistan","5510","Production","711","Anise, badian, fennel, coriander","2017","2017","tonnes","19180","Im","FAO data based on imputation methodology"
"QC","Crops","2","Afghanistan","5510","Production","515","Apples","2017","2017","tonnes","175000","F","FAO estimate"
"QC","Crops","2","Afghanistan","5510","Production","526","Apricots","2017","2017","tonnes","131816","","Official data"
"QC","Crops","2","Afghanistan","5510","Production","44","Barley","2017","2017","tonnes","94995","","Official data"
"QC","Crops","2","Afghanistan","5510","Production","558","Berries nes","2017","2017","tonnes","23343","Im","FAO data based on imputation methodology"
"QC","Crops","2","Afghanistan","5510","Production","569","Figs","2017","2017","tonnes","6378","Im","FAO data based on imputation methodology"
"QC","Crops","2","Afghanistan","5510","Production","512","Fruit, citrus nes","2017","2017","tonnes","18129","Im","FAO data based on imputation methodology"
"QC","Crops","2","Afghanistan","5510","Production","619","Fruit, fresh nes","2017","2017","tonnes","81895","Im","FAO data based on imputation methodology"
"QC","Crops","2","Afghanistan","5510","Production","541","Fruit, stone nes","2017","2017","tonnes","51190","Im","FAO data based on imputation methodology"
"QC","Crops","2","Afghanistan","5510","Production","560","Grapes","2017","2017","tonnes","859903","Im","FAO data based on imputation methodology"
"QC","Crops","2","Afghanistan","5510","Production","333","Linseed","2017","2017","tonnes","1740","Im","FAO data based on imputation methodology"
"QC","Crops","2","Afghanistan","5510","Production","56","Maize","2017","2017","tonnes","173912","","Official data"
"QC","Crops","2","Afghanistan","5510","Production","568","Melons, other (inc.cantaloupes)","2017","2017","tonnes","327630","Im","FAO data based on imputation methodology"
"QC","Crops","2","Afghanistan","5510","Production","79","Millet","2017","2017","tonnes","11948","Im","FAO data based on imputation methodology"
"QC","Crops","2","Afghanistan","5510","Production","234","Nuts nes","2017","2017","tonnes","1328","Im","FAO data based on imputation methodology"
"QC","Crops","2","Afghanistan","5510","Production","260","Olives","2017","2017","tonnes","7878","Im","FAO data based on imputation methodology"
"QC","Crops","2","Afghanistan","5510","Production","403","Onions, dry","2017","2017","tonnes","212000","F","FAO estimate"
"QC","Crops","2","Afghanistan","5510","Production","490","Oranges","2017","2017","tonnes","3914","Im","FAO data based on imputation methodology"
