iso3c,head_count,water_consumption,full_name,gleam_prod_system,gleam_product,gleam_livestock
ETH,3152.1043138292766,70181.60254740884,pigs_industrial_meat,industrial,meat,pigs
EGY,3348.841560416185,74561.95734266637,pigs_industrial_meat,industrial,meat,pigs
DMA,3952.6394255141463,88005.51680907246,pigs_industrial_meat,industrial,meat,pigs
VCT,4197.668456596416,93461.08818611919,pigs_industrial_meat,industrial,meat,pigs
SLB,4352.78705384001,96914.80375374782,pigs_industrial_meat,industrial,meat,pigs
ATG,4626.78332139144,103015.33065078041,pigs_industrial_meat,industrial,meat,pigs
MNG,4703.674828632471,104727.32005950196,pigs_industrial_meat,industrial,meat,pigs
WLF,4706.25,104784.65625,pigs_industrial_meat,industrial,meat,pigs
TKM,4852.346749063002,108037.50036788773,pigs_industrial_meat,industrial,meat,pigs
BHS,4862.469915676492,108262.8926725371,pigs_industrial_meat,industrial,meat,pigs
MMR,4863.915892180463,108295.087339398,pigs_industrial_meat,industrial,meat,pigs
LBN,5088.636897560376,113298.50052418177,pigs_industrial_meat,industrial,meat,pigs
TCD,5287.1142458963195,117717.59868488155,pigs_industrial_meat,industrial,meat,pigs
GUM,5420.228333246175,120681.38383972608,pigs_industrial_meat,industrial,meat,pigs
COK,6016.5,133957.3725,pigs_industrial_meat,industrial,meat,pigs
BDI,6202.962346836447,138108.9566523135,pigs_industrial_meat,industrial,meat,pigs
KNA,6352.820726899361,141445.55348441427,pigs_industrial_meat,industrial,meat,pigs
GNQ,6540.287798876905,145619.5078419943,pigs_industrial_meat,industrial,meat,pigs
ASM,6960.2592222879775,154970.17158424182,pigs_industrial_meat,industrial,meat,pigs
NCL,7415.625,165108.89062499997,pigs_industrial_meat,industrial,meat,pigs
UZB,7929.364880413538,176547.3090624074,pigs_industrial_meat,industrial,meat,pigs
LSO,7989.916982949179,177895.50162536348,pigs_industrial_meat,industrial,meat,pigs
MNE,8294.546911342957,184678.08698105093,pigs_industrial_meat,industrial,meat,pigs
SWZ,8379.33398051433,186565.87107615155,pigs_industrial_meat,industrial,meat,pigs
TGO,8436.969860611254,187849.13394650957,pigs_industrial_meat,industrial,meat,pigs
BTN,8534.992368764339,190031.60509053798,pigs_industrial_meat,industrial,meat,pigs
GNB,8827.55318036085,196545.47156073432,pigs_industrial_meat,industrial,meat,pigs
MTQ,8920.258351928887,198609.55220569664,pigs_industrial_meat,industrial,meat,pigs
GLP,9831.875,218906.696875,pigs_industrial_meat,industrial,meat,pigs
NAM,10346.346341820501,230361.40130063344,pigs_industrial_meat,industrial,meat,pigs
BLZ,10418.134863313633,231959.77273167804,pigs_industrial_meat,industrial,meat,pigs
LAO,11793.437679339579,262580.88993049576,pigs_industrial_meat,industrial,meat,pigs
BEN,12086.973101548505,269116.4561059775,pigs_industrial_meat,industrial,meat,pigs
TLS,12552.855329671671,279489.3239151398,pigs_industrial_meat,industrial,meat,pigs
MUS,12717.538733196763,283155.9998946259,pigs_industrial_meat,industrial,meat,pigs
TON,13769.824431665751,306585.1409710379,pigs_industrial_meat,industrial,meat,pigs
COG,16137.683787571234,359305.5295302735,pigs_industrial_meat,industrial,meat,pigs
VUT,16971.027412772724,377859.9253453847,pigs_industrial_meat,industrial,meat,pigs
SUR,17006.17121330196,378642.4020641681,pigs_industrial_meat,industrial,meat,pigs
CAF,18341.323640557915,408369.57085702196,pigs_industrial_meat,industrial,meat,pigs
KEN,19428.184696083452,432568.5322582981,pigs_industrial_meat,industrial,meat,pigs
LKA,20917.182690375706,465721.0726012151,pigs_industrial_meat,industrial,meat,pigs
PNG,21226.052961182442,472598.06918072706,pigs_industrial_meat,industrial,meat,pigs
HTI,21751.996483687053,484308.20170929225,pigs_industrial_meat,industrial,meat,pigs
BRB,22255.556079454847,495519.9561090621,pigs_industrial_meat,industrial,meat,pigs
REU,23154.682468027484,515539.0051506319,pigs_industrial_meat,industrial,meat,pigs
MOZ,23839.437112762942,530785.0673156669,pigs_industrial_meat,industrial,meat,pigs
TTO,26448.48387537123,588875.4934851404,pigs_industrial_meat,industrial,meat,pigs
FJI,28381.091534501877,631905.0030156842,pigs_industrial_meat,industrial,meat,pigs
ISL,28697.13104920782,638941.6228106121,pigs_industrial_meat,industrial,meat,pigs
GEO,29486.13776795109,656508.8574034311,pigs_industrial_meat,industrial,meat,pigs
LCA,30178.624388911307,671927.0720191102,pigs_industrial_meat,industrial,meat,pigs
PER,32513.13818500377,723905.0216891089,pigs_industrial_meat,industrial,meat,pigs
MLT,33542.71425156549,746828.5328111058,pigs_industrial_meat,industrial,meat,pigs
ZMB,37187.85490927951,827987.5895551082,pigs_industrial_meat,industrial,meat,pigs
PRI,38005.511953553134,846192.7236458604,pigs_industrial_meat,industrial,meat,pigs
MWI,38367.02123374561,854241.7277693461,pigs_industrial_meat,industrial,meat,pigs
RWA,39162.42757238871,871951.4498992346,pigs_industrial_meat,industrial,meat,pigs
MDA,43223.825922420474,962378.4841626917,pigs_industrial_meat,industrial,meat,pigs
CIV,51697.90372332289,1151053.826399784,pigs_industrial_meat,industrial,meat,pigs
NIC,62141.89066144483,1383589.195577069,pigs_industrial_meat,industrial,meat,pigs
UGA,67001.31085666204,1491784.18622358,pigs_industrial_meat,industrial,meat,pigs
HKG,70000,1558550,pigs_industrial_meat,industrial,meat,pigs
JAM,70425.30069381557,1568019.3199478039,pigs_industrial_meat,industrial,meat,pigs
ARM,76303.13170039558,1698889.2273093075,pigs_industrial_meat,industrial,meat,pigs
URY,79039.63946737656,1759817.572741139,pigs_industrial_meat,industrial,meat,pigs
SLV,92778.66683845909,2065717.0171582915,pigs_industrial_meat,industrial,meat,pigs
LUX,96121.20799312784,2140138.6959669916,pigs_industrial_meat,industrial,meat,pigs
ALB,98353.69408741311,2189844.998856253,pigs_industrial_meat,industrial,meat,pigs
KHM,107143.93705661522,2385559.758565538,pigs_industrial_meat,industrial,meat,pigs
PRK,110224.44225537305,2454147.2068158807,pigs_industrial_meat,industrial,meat,pigs
ECU,111570.0139697016,2484106.361035406,pigs_industrial_meat,industrial,meat,pigs
TZA,115601.89098706191,2573876.1028269334,pigs_industrial_meat,industrial,meat,pigs
MKD,148338.00090452097,3302745.5901391595,pigs_industrial_meat,industrial,meat,pigs
PRY,157910.64479839805,3515880.5064363326,pigs_industrial_meat,industrial,meat,pigs
IND,167001.23985481923,3718282.6053675497,pigs_industrial_meat,industrial,meat,pigs
HND,169646.27014975683,3777174.204884336,pigs_industrial_meat,industrial,meat,pigs
BFA,173988.5913338282,3873855.9860476847,pigs_industrial_meat,industrial,meat,pigs
ISR,183884.22686424907,4094182.311132505,pigs_industrial_meat,industrial,meat,pigs
GAB,186357.05419373524,4149239.811623515,pigs_industrial_meat,industrial,meat,pigs
GHA,187226.84290078678,4168605.6571860174,pigs_industrial_meat,industrial,meat,pigs
CMR,187938.6428911519,4184453.8839714965,pigs_industrial_meat,industrial,meat,pigs
SVN,248295.93525748668,5528308.998507941,pigs_industrial_meat,industrial,meat,pigs
PAN,248467.84276797765,5532136.519229022,pigs_industrial_meat,industrial,meat,pigs
NZL,266204.1022720384,5927034.337086935,pigs_industrial_meat,industrial,meat,pigs
EST,283603.0943576176,6314422.895872355,pigs_industrial_meat,industrial,meat,pigs
MDG,284270.83866206725,6329290.222810927,pigs_industrial_meat,industrial,meat,pigs
LVA,298632.5591259295,6649053.92893882,pigs_industrial_meat,industrial,meat,pigs
NPL,301221.8833536223,6706705.2328683995,pigs_industrial_meat,industrial,meat,pigs
BIH,317078.70710172044,7059757.413619806,pigs_industrial_meat,industrial,meat,pigs
CYP,346995.6770017681,7725858.748444366,pigs_industrial_meat,industrial,meat,pigs
CRI,392072.82110194006,8729501.361834696,pigs_industrial_meat,industrial,meat,pigs
DOM,402128.21373268793,8953384.678758295,pigs_industrial_meat,industrial,meat,pigs
UKR,414294.38511811127,9224264.484654747,pigs_industrial_meat,industrial,meat,pigs
BGR,437335.98555011925,9737285.718273405,pigs_industrial_meat,industrial,meat,pigs
NGA,484914.930882551,10796630.936099997,pigs_industrial_meat,industrial,meat,pigs
SVK,548507.2280577403,12212513.432705587,pigs_industrial_meat,industrial,meat,pigs
LTU,597045.5657628299,13293219.521709407,pigs_industrial_meat,industrial,meat,pigs
KAZ,626825.0623368669,13956260.01293034,pigs_industrial_meat,industrial,meat,pigs
GRC,682963.4081509989,15206180.282481989,pigs_industrial_meat,industrial,meat,pigs
AGO,693104.563098034,15431973.097377729,pigs_industrial_meat,industrial,meat,pigs
NOR,840978.28464996,18724381.50773136,pigs_industrial_meat,industrial,meat,pigs
BOL,884050.5201748796,19683384.831693694,pigs_industrial_meat,industrial,meat,pigs
HRV,1010211.3202559253,22492355.045498174,pigs_industrial_meat,industrial,meat,pigs
ZAF,1021654.6085190722,22747139.85867714,pigs_industrial_meat,industrial,meat,pigs
FIN,1127645.3811825037,25107024.412028443,pigs_industrial_meat,industrial,meat,pigs
CUB,1293374.9999999998,28796994.374999996,pigs_industrial_meat,industrial,meat,pigs
GTM,1302432.8893652158,28998668.28171653,pigs_industrial_meat,industrial,meat,pigs
IDN,1314295.3522371128,29262786.01755932,pigs_industrial_meat,industrial,meat,pigs
MYS,1317565.6089808336,29335598.283958256,pigs_industrial_meat,industrial,meat,pigs
SWE,1347084.020933023,29992825.726073753,pigs_industrial_meat,industrial,meat,pigs
VNM,1373772.034102009,30587034.339281227,pigs_industrial_meat,industrial,meat,pigs
CHE,1419327.1675288733,31601319.385030366,pigs_industrial_meat,industrial,meat,pigs
CZE,1456454.423216196,32427957.732908603,pigs_industrial_meat,industrial,meat,pigs
IRL,1548974.7369458526,34487922.51809941,pigs_industrial_meat,industrial,meat,pigs
TWN,1667163.6492159641,37119398.64979344,pigs_industrial_meat,industrial,meat,pigs
PHL,1686374.5750151789,37547129.91271296,pigs_industrial_meat,industrial,meat,pigs
PRT,1949142.8997657092,43397666.66328351,pigs_industrial_meat,industrial,meat,pigs
SRB,2219918.1733904025,49426478.13053731,pigs_industrial_meat,industrial,meat,pigs
COL,2339874.0159190604,52097294.96443788,pigs_industrial_meat,industrial,meat,pigs
CHL,2379668.272212886,52983314.0808199,pigs_industrial_meat,industrial,meat,pigs
AUS,2429888.1798995524,54101460.32546353,pigs_industrial_meat,industrial,meat,pigs
BLR,2624234.1939978227,58428574.32936153,pigs_industrial_meat,industrial,meat,pigs
VEN,2643277.925557994,58852583.01254873,pigs_industrial_meat,industrial,meat,pigs
HUN,2647264.3457553633,58941340.658243164,pigs_industrial_meat,industrial,meat,pigs
AUT,2724333.1377628515,60657277.31228989,pigs_industrial_meat,industrial,meat,pigs
ROU,3287156.22135691,73188533.26851161,pigs_industrial_meat,industrial,meat,pigs
THA,4413377.327935427,98263846.20648228,pigs_industrial_meat,industrial,meat,pigs
ARG,4802447.639274518,106926496.68844715,pigs_industrial_meat,industrial,meat,pigs
GBR,4854720.769439704,108090357.931575,pigs_industrial_meat,industrial,meat,pigs
BEL,6089723.7234386625,135587698.7023618,pigs_industrial_meat,industrial,meat,pigs
MEX,6676494.582648336,148652151.88266522,pigs_industrial_meat,industrial,meat,pigs
ITA,8347976.829766946,185867704.11476105,pigs_industrial_meat,industrial,meat,pigs
JPN,9130398.760668483,203288328.40628377,pigs_industrial_meat,industrial,meat,pigs
POL,10431434.358608305,232255885.99441394,pigs_industrial_meat,industrial,meat,pigs
KOR,11008870.352958063,245112498.40861124,pigs_industrial_meat,industrial,meat,pigs
DNK,12295369.216678672,273756395.6093506,pigs_industrial_meat,industrial,meat,pigs
NLD,12396402.933030475,276005911.3039235,pigs_industrial_meat,industrial,meat,pigs
FRA,12814427.929429797,285313237.8487544,pigs_industrial_meat,industrial,meat,pigs
CAN,13795660.484168082,307160380.6800024,pigs_industrial_meat,industrial,meat,pigs
RUS,19992877.33023825,445141413.7577546,pigs_industrial_meat,industrial,meat,pigs
BRA,26908333.192201927,599114038.5243759,pigs_industrial_meat,industrial,meat,pigs
DEU,26945008.308497608,599930609.9886992,pigs_industrial_meat,industrial,meat,pigs
ESP,29432161.411988966,655307073.8379344,pigs_industrial_meat,industrial,meat,pigs
USA,72278612.03683344,1609283297.0000963,pigs_industrial_meat,industrial,meat,pigs
CHN,181953688.81617633,4051198881.4921656,pigs_industrial_meat,industrial,meat,pigs
NA,0,NA,pigs_industrial_meat,industrial,meat,pigs
