iso3c,head_count,water_consumption,full_name,gleam_prod_system,gleam_product,gleam_livestock
HKG,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
HND,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
HRV,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
HTI,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
HUN,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
IMN,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
IOT,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
IRL,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
ISL,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
ISR,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
JAM,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
JEY,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
JOR,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
JPN,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
KAZ,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
KEN,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
KGZ,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
KHM,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
KIR,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
KNA,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
KOR,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
KWT,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
LAO,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
LBN,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
LBR,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
LBY,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
LCA,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
LIE,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
LSO,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
LTU,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
LUX,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
LVA,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
MAC,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
MAF,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
MAR,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
MCO,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
MDA,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
MDG,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
MDV,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
MEX,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
MHL,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
MKD,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
MLI,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
MLT,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
MNE,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
MNG,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
MNP,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
MOZ,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
MRT,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
MSR,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
MTQ,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
MUS,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
MWI,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
MYT,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
NAM,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
NCL,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
NER,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
NFK,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
NGA,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
NIC,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
NIU,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
NLD,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
NOR,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
NRU,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
NZL,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
OMN,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
PAN,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
PCN,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
PER,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
PHL,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
PLW,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
PNG,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
POL,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
PRI,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
PRK,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
PRT,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
PRY,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
PSE,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
PYF,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
QAT,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
REU,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
ROU,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
RUS,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
RWA,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
SAU,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
SDN,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
SEN,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
SGP,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
SHN,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
SJM,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
SLB,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
SLE,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
SLV,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
SMR,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
SOM,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
SPM,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
SRB,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
SSD,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
STP,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
SUR,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
SVK,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
SVN,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
SWE,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
SWZ,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
SXM,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
SYC,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
TCA,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
TCD,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
TGO,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
THA,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
TJK,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
TKL,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
TKM,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
TLS,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
TON,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
TTO,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
TUN,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
TUV,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
TWN,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
TZA,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
UGA,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
UKR,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
URY,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
USA,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
UZB,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
VCT,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
VEN,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
VGB,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
VIR,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
VUT,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
WLF,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
WSM,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
XMI,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
YEM,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
ZAF,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
ZMB,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
ZWE,0,0,buffaloes_grassland_milk,grassland,milk,buffaloes
XKO,2.209358137169291e-4,0.004311412637377856,buffaloes_grassland_milk,grassland,milk,buffaloes
ALB,2.8539620390720803,59.65670648076833,buffaloes_grassland_milk,grassland,milk,buffaloes
BRN,2.618324399473095,69.06052078099978,buffaloes_grassland_milk,grassland,milk,buffaloes
BTN,29.224882494649286,729.0851380816425,buffaloes_grassland_milk,grassland,milk,buffaloes
MYS,63.30054893691421,1673.2986651689619,buffaloes_grassland_milk,grassland,milk,buffaloes
GRC,458.867324743033,10170.701951657493,buffaloes_grassland_milk,grassland,milk,buffaloes
VNM,476.054194974251,12180.481618338476,buffaloes_grassland_milk,grassland,milk,buffaloes
SYR,754.529089163352,17218.674492893686,buffaloes_grassland_milk,grassland,milk,buffaloes
BGR,1113.1011805494056,23492.339292396056,buffaloes_grassland_milk,grassland,milk,buffaloes
IRN,2525.310575250058,53967.371248900745,buffaloes_grassland_milk,grassland,milk,buffaloes
GEO,2830.3410411808563,61189.77630059809,buffaloes_grassland_milk,grassland,milk,buffaloes
BGD,2962.883263221602,76608.87058482484,buffaloes_grassland_milk,grassland,milk,buffaloes
MMR,3292.5808682896463,85309.97865478839,buffaloes_grassland_milk,grassland,milk,buffaloes
LKA,5717.46358092202,150011.74760911806,buffaloes_grassland_milk,grassland,milk,buffaloes
IRQ,6438.505926892543,152377.1168484288,buffaloes_grassland_milk,grassland,milk,buffaloes
TUR,13150.486297642477,276692.1620707001,buffaloes_grassland_milk,grassland,milk,buffaloes
IDN,14193.014898881547,371981.3124599494,buffaloes_grassland_milk,grassland,milk,buffaloes
ITA,23563.89439204681,517332.67627710843,buffaloes_grassland_milk,grassland,milk,buffaloes
PAK,204255.50424916507,4971224.133306335,buffaloes_grassland_milk,grassland,milk,buffaloes
NPL,218669.47034811712,5425139.808065463,buffaloes_grassland_milk,grassland,milk,buffaloes
CHN,1230773.655483189,29115008.237305116,buffaloes_grassland_milk,grassland,milk,buffaloes
IND,1251867.8993177102,31721499.21132198,buffaloes_grassland_milk,grassland,milk,buffaloes
NA,0,NA,buffaloes_grassland_milk,grassland,milk,buffaloes
