iso3c,head_count,water_consumption,full_name,gleam_prod_system,gleam_product,gleam_livestock
PRI,867.2740930801889,2310.8518210121633,sheep_grassland_meat,grassland,meat,sheep
JEY,903.5686873121849,2407.558767343317,sheep_grassland_meat,grassland,meat,sheep
ATG,917.9045761294053,2445.7567430968006,sheep_grassland_meat,grassland,meat,sheep
PHL,994.277818948718,2649.253248588859,sheep_grassland_meat,grassland,meat,sheep
FJI,1006.2379108370263,2681.1209134252567,sheep_grassland_meat,grassland,meat,sheep
AND,1073.9538738260474,2861.5500968095034,sheep_grassland_meat,grassland,meat,sheep
MYS,1618.8791330295046,4313.503449957115,sheep_grassland_meat,grassland,meat,sheep
BTN,1633.246762655275,4351.78599909498,sheep_grassland_meat,grassland,meat,sheep
SLV,1790.2332197386286,4770.076413993575,sheep_grassland_meat,grassland,meat,sheep
NIC,1904.8448924599393,5075.459215959508,sheep_grassland_meat,grassland,meat,sheep
GNQ,2107.602932096013,5615.708012569827,sheep_grassland_meat,grassland,meat,sheep
LUX,2166.11474379141,5771.612734832212,sheep_grassland_meat,grassland,meat,sheep
MTQ,2233.590025200155,5951.400622145813,sheep_grassland_meat,grassland,meat,sheep
TLS,2445.35450834987,6515.647087498228,sheep_grassland_meat,grassland,meat,sheep
HND,2905.018875747632,7740.422794429565,sheep_grassland_meat,grassland,meat,sheep
DNK,5163.1280982473245,13757.154817779996,sheep_grassland_meat,grassland,meat,sheep
EST,6332.8180700464545,16873.793747638778,sheep_grassland_meat,grassland,meat,sheep
OMN,8523.894679878336,22711.917374535828,sheep_grassland_meat,grassland,meat,sheep
LTU,8723.796802053028,23244.556579070293,sheep_grassland_meat,grassland,meat,sheep
GMB,8864.912245913114,23620.55867923549,sheep_grassland_meat,grassland,meat,sheep
MNE,10579.1332384533,28188.100513858815,sheep_grassland_meat,grassland,meat,sheep
KWT,11211.89125581366,29874.084251115495,sheep_grassland_meat,grassland,meat,sheep
XKO,11661.043020197845,31070.84912731716,sheep_grassland_meat,grassland,meat,sheep
LVA,11701.538172345427,31178.74846021439,sheep_grassland_meat,grassland,meat,sheep
MMR,12539.973135841885,33412.7584204507,sheep_grassland_meat,grassland,meat,sheep
BLR,13390.092692468126,35677.901979081325,sheep_grassland_meat,grassland,meat,sheep
SVK,15205.501526716402,40515.05881793585,sheep_grassland_meat,grassland,meat,sheep
ISR,15376.789045323629,40971.45441126481,sheep_grassland_meat,grassland,meat,sheep
BEL,16308.221366915821,43453.2558321472,sheep_grassland_meat,grassland,meat,sheep
CZE,17306.027272608146,46111.909667864405,sheep_grassland_meat,grassland,meat,sheep
SWE,18512.288456090897,49325.992591254195,sheep_grassland_meat,grassland,meat,sheep
MDA,19390.26023003225,51665.34838292093,sheep_grassland_meat,grassland,meat,sheep
SVN,19471.664245118638,51882.249381118614,sheep_grassland_meat,grassland,meat,sheep
CAN,20288.36935969427,54058.36015890538,sheep_grassland_meat,grassland,meat,sheep
IMN,20705.639677689385,55170.17692120336,sheep_grassland_meat,grassland,meat,sheep
POL,21150.749540210152,56356.17214988995,sheep_grassland_meat,grassland,meat,sheep
HTI,21691.075527825553,57795.87074389119,sheep_grassland_meat,grassland,meat,sheep
SWZ,23900.83356226508,63683.77102665531,sheep_grassland_meat,grassland,meat,sheep
ARE,24733.394992160953,65902.13095661286,sheep_grassland_meat,grassland,meat,sheep
NOR,28697.491189583885,76464.46527464625,sheep_grassland_meat,grassland,meat,sheep
PSE,32810.43653347794,87423.40814345198,sheep_grassland_meat,grassland,meat,sheep
CAF,38993.33723223278,103897.74705528423,sheep_grassland_meat,grassland,meat,sheep
GUY,40440.38312922839,107753.40084782903,sheep_grassland_meat,grassland,meat,sheep
MWI,40727.76397690466,108519.12711646246,sheep_grassland_meat,grassland,meat,sheep
HRV,43080.41591406346,114787.76820302207,sheep_grassland_meat,grassland,meat,sheep
FRO,44295.20288562474,118024.56808874712,sheep_grassland_meat,grassland,meat,sheep
COG,49338.52006859699,131462.48672277667,sheep_grassland_meat,grassland,meat,sheep
GAB,52670.55537958174,140340.69480889555,sheep_grassland_meat,grassland,meat,sheep
HUN,53046.05393695954,141341.2107150287,sheep_grassland_meat,grassland,meat,sheep
BGR,53476.00513004913,142486.81566901592,sheep_grassland_meat,grassland,meat,sheep
LBN,53836.245497308766,143446.6761275792,sheep_grassland_meat,grassland,meat,sheep
AUT,55649.210365364095,148277.32101851262,sheep_grassland_meat,grassland,meat,sheep
RWA,61894.881854101026,164918.91270025217,sheep_grassland_meat,grassland,meat,sheep
UKR,62387.64825040175,166231.88876319546,sheep_grassland_meat,grassland,meat,sheep
BGD,66416.49899101547,176966.7615615607,sheep_grassland_meat,grassland,meat,sheep
NPL,68695.03105790343,183037.9102537837,sheep_grassland_meat,grassland,meat,sheep
DOM,68965.46471525167,183758.48073378808,sheep_grassland_meat,grassland,meat,sheep
BDI,71965.7305453623,191752.68903811782,sheep_grassland_meat,grassland,meat,sheep
MOZ,79302.66054545203,211301.93902335694,sheep_grassland_meat,grassland,meat,sheep
ISL,82817.66946093409,220667.6802786589,sheep_grassland_meat,grassland,meat,sheep
ARM,85862.3572825466,228780.2509793454,sheep_grassland_meat,grassland,meat,sheep
ZMB,88908.62621636987,236897.03455351753,sheep_grassland_meat,grassland,meat,sheep
CHE,91925.26107479216,244934.8581337837,sheep_grassland_meat,grassland,meat,sheep
BEN,100238.4037344527,267085.2267504492,sheep_grassland_meat,grassland,meat,sheep
BWA,102134.3942057682,272137.0933612694,sheep_grassland_meat,grassland,meat,sheep
MKD,106197.90781660714,282964.32537734974,sheep_grassland_meat,grassland,meat,sheep
GTM,111550.5499905324,297226.44044977357,sheep_grassland_meat,grassland,meat,sheep
ALB,114557.24830385912,305237.78810563264,sheep_grassland_meat,grassland,meat,sheep
LBR,115227.46311965794,307023.5754823286,sheep_grassland_meat,grassland,meat,sheep
COD,123418.41776048174,328848.37412280357,sheep_grassland_meat,grassland,meat,sheep
SRB,124644.27474795141,332114.6700659165,sheep_grassland_meat,grassland,meat,sheep
ZWE,130294.07906667773,347168.57367316284,sheep_grassland_meat,grassland,meat,sheep
BIH,144393.37105757862,384736.13718291826,sheep_grassland_meat,grassland,meat,sheep
MRT,164317.81420365357,437824.81594563497,sheep_grassland_meat,grassland,meat,sheep
ECU,165786.53016580464,441738.20962678647,sheep_grassland_meat,grassland,meat,sheep
GNB,169824.34326681562,452496.96263443027,sheep_grassland_meat,grassland,meat,sheep
NLD,201924.06289558474,538026.6655852855,sheep_grassland_meat,grassland,meat,sheep
VEN,202108.8494651139,538519.0293997959,sheep_grassland_meat,grassland,meat,sheep
CMR,211217.5868663083,562789.2602052785,sheep_grassland_meat,grassland,meat,sheep
DEU,218314.7795146743,581699.7300168497,sheep_grassland_meat,grassland,meat,sheep
DJI,235224.28694206657,626755.1125571363,sheep_grassland_meat,grassland,meat,sheep
SLE,253724.13801380116,676047.9657377732,sheep_grassland_meat,grassland,meat,sheep
PRY,267310.74191458634,712249.4718314154,sheep_grassland_meat,grassland,meat,sheep
TGO,314143.2771976923,837034.7620932512,sheep_grassland_meat,grassland,meat,sheep
GEO,323163.6533610524,861069.5543805241,sheep_grassland_meat,grassland,meat,sheep
JOR,323553.9917671096,862109.6110634636,sheep_grassland_meat,grassland,meat,sheep
ITA,367498.5025638791,979199.7600814559,sheep_grassland_meat,grassland,meat,sheep
CUB,469140.7666096953,1250025.572631533,sheep_grassland_meat,grassland,meat,sheep
ROU,489786.1036880002,1305035.0732766765,sheep_grassland_meat,grassland,meat,sheep
PRT,504715.82681688014,1344815.320553577,sheep_grassland_meat,grassland,meat,sheep
CHL,521748.26220622583,1390198.2446484887,sheep_grassland_meat,grassland,meat,sheep
UGA,586166.0182431259,1561839.355608809,sheep_grassland_meat,grassland,meat,sheep
IRQ,593820.7075882806,1582235.2753689736,sheep_grassland_meat,grassland,meat,sheep
MDG,625100.7746535718,1665581.0140644421,sheep_grassland_meat,grassland,meat,sheep
COL,635290.2924983188,1692730.9843617703,sheep_grassland_meat,grassland,meat,sheep
AGO,666116.7382701102,1774868.0491207088,sheep_grassland_meat,grassland,meat,sheep
NER,711053.7535421514,1894602.7263130625,sheep_grassland_meat,grassland,meat,sheep
CIV,810123.1057014416,2158573.0151414913,sheep_grassland_meat,grassland,meat,sheep
NAM,850955.6196963664,2267371.2486809683,sheep_grassland_meat,grassland,meat,sheep
GRC,895686.5212324285,2386556.735823806,sheep_grassland_meat,grassland,meat,sheep
TJK,942258.4423242355,2510647.6195729254,sheep_grassland_meat,grassland,meat,sheep
LBY,1003053.5669631395,2672636.229173285,sheep_grassland_meat,grassland,meat,sheep
GIN,1033593.6661821172,2754010.3235422513,sheep_grassland_meat,grassland,meat,sheep
FRA,1056891.5196447151,2816087.454093343,sheep_grassland_meat,grassland,meat,sheep
TUN,1139566.3012078651,3036374.4095683564,sheep_grassland_meat,grassland,meat,sheep
SEN,1185029.8669429012,3157512.0804693606,sheep_grassland_meat,grassland,meat,sheep
IDN,1197643.2267172576,3191120.3775881333,sheep_grassland_meat,grassland,meat,sheep
MLI,1245413.3551399787,3318403.8847704735,sheep_grassland_meat,grassland,meat,sheep
ERI,1260362.6530592174,3358236.289076285,sheep_grassland_meat,grassland,meat,sheep
LSO,1336444.074789211,3560955.2372758524,sheep_grassland_meat,grassland,meat,sheep
BFA,1518010.06279504,4044737.812317384,sheep_grassland_meat,grassland,meat,sheep
GHA,1736000.1322458175,4625572.352368981,sheep_grassland_meat,grassland,meat,sheep
IND,1745431.41956697,4650702.017436191,sheep_grassland_meat,grassland,meat,sheep
USA,1889875.5502258083,5035573.4035766665,sheep_grassland_meat,grassland,meat,sheep
PAK,1951656.456326828,5200188.627882834,sheep_grassland_meat,grassland,meat,sheep
SAU,2077731.2216700558,5536114.840139864,sheep_grassland_meat,grassland,meat,sheep
SYR,2223934.05101493,5925672.278929281,sheep_grassland_meat,grassland,meat,sheep
AFG,2278967.296475395,6072308.361458691,sheep_grassland_meat,grassland,meat,sheep
KGZ,2359711.4502370805,6287451.1591567015,sheep_grassland_meat,grassland,meat,sheep
ESP,2413501.6628412544,6430775.180640522,sheep_grassland_meat,grassland,meat,sheep
TZA,2519755.6282112407,6713888.871368851,sheep_grassland_meat,grassland,meat,sheep
AZE,2563092.75076888,6829360.63442368,sheep_grassland_meat,grassland,meat,sheep
IRL,2737280.230900718,7293483.175234962,sheep_grassland_meat,grassland,meat,sheep
MEX,2780942.513312593,7409821.326721405,sheep_grassland_meat,grassland,meat,sheep
TUR,2984381.4603226157,7951884.40102961,sheep_grassland_meat,grassland,meat,sheep
SOM,3162502.429454508,8426487.723281536,sheep_grassland_meat,grassland,meat,sheep
SSD,3906482.428109018,10408822.429696478,sheep_grassland_meat,grassland,meat,sheep
SDN,4486107.515951189,11953233.476251943,sheep_grassland_meat,grassland,meat,sheep
URY,4560660.937054264,12151881.066781089,sheep_grassland_meat,grassland,meat,sheep
YEM,4799535.925241289,12788363.472805412,sheep_grassland_meat,grassland,meat,sheep
BOL,4811692.313477987,12820754.169262096,sheep_grassland_meat,grassland,meat,sheep
ETH,5202391.702023945,13861772.690042801,sheep_grassland_meat,grassland,meat,sheep
DZA,5398085.328634286,14383198.358146057,sheep_grassland_meat,grassland,meat,sheep
ARG,5601010.279161273,14923891.888825212,sheep_grassland_meat,grassland,meat,sheep
PER,5816595.367613224,15498318.357005438,sheep_grassland_meat,grassland,meat,sheep
RUS,6775597.339747289,18053579.111756653,sheep_grassland_meat,grassland,meat,sheep
KEN,6800314.953261634,18119439.192965623,sheep_grassland_meat,grassland,meat,sheep
MAR,7083785.993961816,18874747.78091126,sheep_grassland_meat,grassland,meat,sheep
BRA,7348240.522008444,19579386.8708915,sheep_grassland_meat,grassland,meat,sheep
IRN,7899830.393514712,21049098.08351995,sheep_grassland_meat,grassland,meat,sheep
TKM,8058939.774220409,21473045.02841028,sheep_grassland_meat,grassland,meat,sheep
UZB,8133953.073650027,21672917.964740496,sheep_grassland_meat,grassland,meat,sheep
KAZ,12270075.56851183,32693616.352299772,sheep_grassland_meat,grassland,meat,sheep
NGA,12870899.73475498,34294512.34325464,sheep_grassland_meat,grassland,meat,sheep
ZAF,15646744.632290341,41690751.07273761,sheep_grassland_meat,grassland,meat,sheep
NZL,15850371.987327779,42233316.16023487,sheep_grassland_meat,grassland,meat,sheep
TCD,16052241.331617663,42771197.02809527,sheep_grassland_meat,grassland,meat,sheep
GBR,17712558.970021274,47195113.375621684,sheep_grassland_meat,grassland,meat,sheep
MNG,22007976.32407946,58640252.91550972,sheep_grassland_meat,grassland,meat,sheep
AUS,23444246.393463142,62467194.51538255,sheep_grassland_meat,grassland,meat,sheep
CHN,61398051.90636509,163595109.3045098,sheep_grassland_meat,grassland,meat,sheep
NA,0,NA,sheep_grassland_meat,grassland,meat,sheep
