iso3c,head_count,water_consumption,full_name,gleam_prod_system,gleam_product,gleam_livestock
AGO,0,0,goats_mixed_milk,mixed,milk,goats
AIA,0,0,goats_mixed_milk,mixed,milk,goats
ARG,0,0,goats_mixed_milk,mixed,milk,goats
ASM,0,0,goats_mixed_milk,mixed,milk,goats
ATG,0,0,goats_mixed_milk,mixed,milk,goats
AUS,0,0,goats_mixed_milk,mixed,milk,goats
BIH,0,0,goats_mixed_milk,mixed,milk,goats
BLM,0,0,goats_mixed_milk,mixed,milk,goats
BLZ,0,0,goats_mixed_milk,mixed,milk,goats
BMU,0,0,goats_mixed_milk,mixed,milk,goats
BRB,0,0,goats_mixed_milk,mixed,milk,goats
BRN,0,0,goats_mixed_milk,mixed,milk,goats
BTN,0,0,goats_mixed_milk,mixed,milk,goats
CAF,0,0,goats_mixed_milk,mixed,milk,goats
CAN,0,0,goats_mixed_milk,mixed,milk,goats
CCK,0,0,goats_mixed_milk,mixed,milk,goats
CIV,0,0,goats_mixed_milk,mixed,milk,goats
COD,0,0,goats_mixed_milk,mixed,milk,goats
COG,0,0,goats_mixed_milk,mixed,milk,goats
COK,0,0,goats_mixed_milk,mixed,milk,goats
COL,0,0,goats_mixed_milk,mixed,milk,goats
COM,0,0,goats_mixed_milk,mixed,milk,goats
CXR,0,0,goats_mixed_milk,mixed,milk,goats
CYM,0,0,goats_mixed_milk,mixed,milk,goats
DJI,0,0,goats_mixed_milk,mixed,milk,goats
DMA,0,0,goats_mixed_milk,mixed,milk,goats
DNK,0,0,goats_mixed_milk,mixed,milk,goats
DOM,0,0,goats_mixed_milk,mixed,milk,goats
FIN,0,0,goats_mixed_milk,mixed,milk,goats
FJI,0,0,goats_mixed_milk,mixed,milk,goats
FRO,0,0,goats_mixed_milk,mixed,milk,goats
FSM,0,0,goats_mixed_milk,mixed,milk,goats
GAB,0,0,goats_mixed_milk,mixed,milk,goats
GBR,0,0,goats_mixed_milk,mixed,milk,goats
GGY,0,0,goats_mixed_milk,mixed,milk,goats
GHA,0,0,goats_mixed_milk,mixed,milk,goats
