iso3c,head_count,water_consumption,full_name,gleam_prod_system,gleam_product,gleam_livestock
AIA,0,0,cows_mixed_meat,mixed,meat,cows
BLM,0,0,cows_mixed_meat,mixed,meat,cows
BMU,0,0,cows_mixed_meat,mixed,meat,cows
CCK,0,0,cows_mixed_meat,mixed,meat,cows
COK,0,0,cows_mixed_meat,mixed,meat,cows
CYM,0,0,cows_mixed_meat,mixed,meat,cows
FSM,0,0,cows_mixed_meat,mixed,meat,cows
GGY,0,0,cows_mixed_meat,mixed,meat,cows
GIB,0,0,cows_mixed_meat,mixed,meat,cows
GUM,0,0,cows_mixed_meat,mixed,meat,cows
IOT,0,0,cows_mixed_meat,mixed,meat,cows
KIR,0,0,cows_mixed_meat,mixed,meat,cows
MCO,0,0,cows_mixed_meat,mixed,meat,cows
MDV,0,0,cows_mixed_meat,mixed,meat,cows
MHL,0,0,cows_mixed_meat,mixed,meat,cows
MNP,0,0,cows_mixed_meat,mixed,meat,cows
MUS,0,0,cows_mixed_meat,mixed,meat,cows
NFK,0,0,cows_mixed_meat,mixed,meat,cows
NIU,0,0,cows_mixed_meat,mixed,meat,cows
NRU,0,0,cows_mixed_meat,mixed,meat,cows
PCN,0,0,cows_mixed_meat,mixed,meat,cows
PLW,0,0,cows_mixed_meat,mixed,meat,cows
PYF,0,0,cows_mixed_meat,mixed,meat,cows
SHN,0,0,cows_mixed_meat,mixed,meat,cows
SXM,0,0,cows_mixed_meat,mixed,meat,cows
SYC,0,0,cows_mixed_meat,mixed,meat,cows
TKL,0,0,cows_mixed_meat,mixed,meat,cows
TUV,0,0,cows_mixed_meat,mixed,meat,cows
VGB,0,0,cows_mixed_meat,mixed,meat,cows
WLF,0,0,cows_mixed_meat,mixed,meat,cows
SPM,26.72273826599121,272.78923198717524,cows_mixed_meat,mixed,meat,cows
MAC,28.147838592529297,396.4589949171746,cows_mixed_meat,mixed,meat,cows
CUW,27.306993487665,443.72608562498925,cows_mixed_meat,mixed,meat,cows
BHS,68.77672576904297,1064.950410921442,cows_mixed_meat,mixed,meat,cows
GRL,111.30818798672344,1105.7092589390857,cows_mixed_meat,mixed,meat,cows
ASM,87,1345.0370711394025,cows_mixed_meat,mixed,meat,cows
SMR,128.91384887695312,1453.851697987247,cows_mixed_meat,mixed,meat,cows
ABW,120.48223876953124,1972.8445206865977,cows_mixed_meat,mixed,meat,cows
MAF,138.00540161132812,2148.9153091450557,cows_mixed_meat,mixed,meat,cows
CXR,144.67430114746094,2363.4723588002316,cows_mixed_meat,mixed,meat,cows
SGP,166,2637.0200075766534,cows_mixed_meat,mixed,meat,cows
BES,220,3630.0002036418146,cows_mixed_meat,mixed,meat,cows
SJM,374.378018848598,3718.9005042107287,cows_mixed_meat,mixed,meat,cows
FRO,375.5597151517868,3762.6942929393263,cows_mixed_meat,mixed,meat,cows
JEY,441.90938568115234,4689.759081505398,cows_mixed_meat,mixed,meat,cows
AND,572.1972007751465,5834.919041865793,cows_mixed_meat,mixed,meat,cows
ESH,458.47952120233384,6181.760381517265,cows_mixed_meat,mixed,meat,cows
TCA,582.9572448730469,9050.689057655092,cows_mixed_meat,mixed,meat,cows
