iso3c,head_count,water_consumption,full_name,gleam_prod_system,gleam_product,gleam_livestock
MAF,0,0,pigs_intermediate_meat,intermediate,meat,pigs
MCO,0,0,pigs_intermediate_meat,intermediate,meat,pigs
MDV,0,0,pigs_intermediate_meat,intermediate,meat,pigs
MHL,0,0,pigs_intermediate_meat,intermediate,meat,pigs
MNP,0,0,pigs_intermediate_meat,intermediate,meat,pigs
MUS,0,0,pigs_intermediate_meat,intermediate,meat,pigs
MYT,0,0,pigs_intermediate_meat,intermediate,meat,pigs
NFK,0,0,pigs_intermediate_meat,intermediate,meat,pigs
NIU,0,0,pigs_intermediate_meat,intermediate,meat,pigs
NZL,0,0,pigs_intermediate_meat,intermediate,meat,pigs
OMN,0,0,pigs_intermediate_meat,intermediate,meat,pigs
PCN,0,0,pigs_intermediate_meat,intermediate,meat,pigs
PLW,0,0,pigs_intermediate_meat,intermediate,meat,pigs
PSE,0,0,pigs_intermediate_meat,intermediate,meat,pigs
PYF,0,0,pigs_intermediate_meat,intermediate,meat,pigs
QAT,0,0,pigs_intermediate_meat,intermediate,meat,pigs
SAU,0,0,pigs_intermediate_meat,intermediate,meat,pigs
SDN,0,0,pigs_intermediate_meat,intermediate,meat,pigs
SGP,0,0,pigs_intermediate_meat,intermediate,meat,pigs
SJM,0,0,pigs_intermediate_meat,intermediate,meat,pigs
SMR,0,0,pigs_intermediate_meat,intermediate,meat,pigs
SPM,0,0,pigs_intermediate_meat,intermediate,meat,pigs
SXM,0,0,pigs_intermediate_meat,intermediate,meat,pigs
TCA,0,0,pigs_intermediate_meat,intermediate,meat,pigs
TTO,0,0,pigs_intermediate_meat,intermediate,meat,pigs
WSM,0,0,pigs_intermediate_meat,intermediate,meat,pigs
XMI,0,0,pigs_intermediate_meat,intermediate,meat,pigs
YEM,0,0,pigs_intermediate_meat,intermediate,meat,pigs
IRQ,7.149172287984775e-4,0.01043779154045777,pigs_intermediate_meat,intermediate,meat,pigs
MRT,0.01251289366441191,0.1826882475004139,pigs_intermediate_meat,intermediate,meat,pigs
PAK,0.09437749878270518,1.3779114822274956,pigs_intermediate_meat,intermediate,meat,pigs
ISR,0.10651303652592084,1.5550903332784443,pigs_intermediate_meat,intermediate,meat,pigs
SYR,0.3260253388946721,4.759969947862213,pigs_intermediate_meat,intermediate,meat,pigs
PAN,0.8796812277687788,12.843345925424172,pigs_intermediate_meat,intermediate,meat,pigs
IRN,4.6732184932403,68.22899000130839,pigs_intermediate_meat,intermediate,meat,pigs
BRN,4.714583607191678,68.8329206649985,pigs_intermediate_meat,intermediate,meat,pigs
TUR,8.103746207904123,118.31469463540022,pigs_intermediate_meat,intermediate,meat,pigs
ALA,8.941198871632672,130.54150352583702,pigs_intermediate_meat,intermediate,meat,pigs
LTU,13.36289701078729,195.09829635749443,pigs_intermediate_meat,intermediate,meat,pigs
KNA,22.412906588109227,327.22843618639473,pigs_intermediate_meat,intermediate,meat,pigs
HUN,22.70022151684295,331.4232341459071,pigs_intermediate_meat,intermediate,meat,pigs
TJK,24.301974442321324,354.80882685789135,pigs_intermediate_meat,intermediate,meat,pigs
SSD,39.24732152437407,573.0108942558614,pigs_intermediate_meat,intermediate,meat,pigs
AFG,43.38730215613604,633.4546114795861,pigs_intermediate_meat,intermediate,meat,pigs
SVN,53.2240667931128,777.0713751794469,pigs_intermediate_meat,intermediate,meat,pigs
BFA,58.54987824498821,854.8282223768277,pigs_intermediate_meat,intermediate,meat,pigs
SHN,77.875,1136.9750000000001,pigs_intermediate_meat,intermediate,meat,pigs
BMU,101.5,1481.9,pigs_intermediate_meat,intermediate,meat,pigs
ARG,141.87519456795198,2071.3778406920987,pigs_intermediate_meat,intermediate,meat,pigs
CYM,148.375,2166.275,pigs_intermediate_meat,intermediate,meat,pigs
MSR,153.5,2241.1000000000004,pigs_intermediate_meat,intermediate,meat,pigs
LBN,156.01125374700794,2277.7643047063157,pigs_intermediate_meat,intermediate,meat,pigs
SOM,157.35808896695042,2297.4280989174763,pigs_intermediate_meat,intermediate,meat,pigs
MTQ,163.7404439257898,2390.610481316531,pigs_intermediate_meat,intermediate,meat,pigs
ETH,172.61159180576166,2520.1292403641205,pigs_intermediate_meat,intermediate,meat,pigs
TKL,187.5,2737.5,pigs_intermediate_meat,intermediate,meat,pigs
VGB,187.5,2737.5,pigs_intermediate_meat,intermediate,meat,pigs
SWZ,187.8811586001974,2743.064915562882,pigs_intermediate_meat,intermediate,meat,pigs
PRI,191.10880258440466,2790.188517732308,pigs_intermediate_meat,intermediate,meat,pigs
DMA,207.00675098807153,3022.2985644258447,pigs_intermediate_meat,intermediate,meat,pigs
GRD,218.68381330074016,3192.7836741908063,pigs_intermediate_meat,intermediate,meat,pigs
BRA,305.66494052538695,4462.70813167065,pigs_intermediate_meat,intermediate,meat,pigs
VIR,333,4861.8,pigs_intermediate_meat,intermediate,meat,pigs
BES,360.75,5266.95,pigs_intermediate_meat,intermediate,meat,pigs
AZE,442.83713944274655,6465.4222358641,pigs_intermediate_meat,intermediate,meat,pigs
DZA,456.04133753635796,6658.203528030826,pigs_intermediate_meat,intermediate,meat,pigs
MLT,468.28574843451037,6836.971927143852,pigs_intermediate_meat,intermediate,meat,pigs
VCT,473.8345178642544,6917.983960818115,pigs_intermediate_meat,intermediate,meat,pigs
XKO,494.3320636469974,7217.2481292461625,pigs_intermediate_meat,intermediate,meat,pigs
TUN,530.613293260308,7746.9540816004965,pigs_intermediate_meat,intermediate,meat,pigs
NRU,568.875,8305.574999999999,pigs_intermediate_meat,intermediate,meat,pigs
SYC,572,8351.2,pigs_intermediate_meat,intermediate,meat,pigs
RUS,619.7758863008927,9048.727939993034,pigs_intermediate_meat,intermediate,meat,pigs
LUX,630.0192303473684,9198.28076307158,pigs_intermediate_meat,intermediate,meat,pigs
LVA,663.0366203031294,9680.33465642569,pigs_intermediate_meat,intermediate,meat,pigs
BWA,743.9833519532103,10862.156938516871,pigs_intermediate_meat,intermediate,meat,pigs
GUF,790.5354483272032,11541.817545577167,pigs_intermediate_meat,intermediate,meat,pigs
LSO,801.33765064752,11699.529699453793,pigs_intermediate_meat,intermediate,meat,pigs
HRV,848.2400128567355,12384.304187708338,pigs_intermediate_meat,intermediate,meat,pigs
USA,902.790794778089,13180.7456037601,pigs_intermediate_meat,intermediate,meat,pigs
BTN,1037.0425192803796,15140.820781493543,pigs_intermediate_meat,intermediate,meat,pigs
GMB,1195.778913294906,17458.37213410563,pigs_intermediate_meat,intermediate,meat,pigs
MAR,1353.936731914601,19767.476285953177,pigs_intermediate_meat,intermediate,meat,pigs
TKM,1366.2527060357413,19947.289508121823,pigs_intermediate_meat,intermediate,meat,pigs
CYP,1750.7349945400676,25560.730920284986,pigs_intermediate_meat,intermediate,meat,pigs
BGD,1790.2396096546602,26137.49830095804,pigs_intermediate_meat,intermediate,meat,pigs
EGY,1913.7915940443138,27941.357273046982,pigs_intermediate_meat,intermediate,meat,pigs
GLP,1966.375,28709.074999999997,pigs_intermediate_meat,intermediate,meat,pigs
GUY,2076.937298640761,30323.284560155113,pigs_intermediate_meat,intermediate,meat,pigs
LCA,2632.1922729650796,38430.00718529016,pigs_intermediate_meat,intermediate,meat,pigs
KIR,2659.5,38828.7,pigs_intermediate_meat,intermediate,meat,pigs
TUV,2693.625,39326.925,pigs_intermediate_meat,intermediate,meat,pigs
EST,2890.922146218397,42207.46333478859,pigs_intermediate_meat,intermediate,meat,pigs
ASM,3539.740777712024,51680.215354595544,pigs_intermediate_meat,intermediate,meat,pigs
BLZ,3744.8189111969928,54674.3561034761,pigs_intermediate_meat,intermediate,meat,pigs
STP,3983.9657169253987,58165.89946711082,pigs_intermediate_meat,intermediate,meat,pigs
GAB,4215.847473683082,61551.373115773,pigs_intermediate_meat,intermediate,meat,pigs
SLE,4230.644479785524,61767.40940486865,pigs_intermediate_meat,intermediate,meat,pigs
WLF,4706.25,68711.25,pigs_intermediate_meat,intermediate,meat,pigs
SUR,5282.426882457995,77123.43248388673,pigs_intermediate_meat,intermediate,meat,pigs
GIN,5724.022095044368,83570.72258764778,pigs_intermediate_meat,intermediate,meat,pigs
COK,6016.5,87840.9,pigs_intermediate_meat,intermediate,meat,pigs
MNG,6127.813364615219,89466.0751233822,pigs_intermediate_meat,intermediate,meat,pigs
IRL,6376.836249276392,93101.80923943533,pigs_intermediate_meat,intermediate,meat,pigs
GRC,6713.638080994957,98019.11598252637,pigs_intermediate_meat,intermediate,meat,pigs
KGZ,7017.944821501611,102461.99439392351,pigs_intermediate_meat,intermediate,meat,pigs
NCL,7415.625,108268.125,pigs_intermediate_meat,intermediate,meat,pigs
FIN,7836.062542767785,114406.51312440967,pigs_intermediate_meat,intermediate,meat,pigs
MNE,8103.869032416506,118316.48787328099,pigs_intermediate_meat,intermediate,meat,pigs
SLB,8240.384858609756,120309.61893570244,pigs_intermediate_meat,intermediate,meat,pigs
NOR,10168.022540111891,148453.1290856336,pigs_intermediate_meat,intermediate,meat,pigs
DNK,11076.90921972449,161722.87460797757,pigs_intermediate_meat,intermediate,meat,pigs
NLD,11347.264828149751,165670.06649098636,pigs_intermediate_meat,intermediate,meat,pigs
MKD,11410.234258788387,166589.42017831045,pigs_intermediate_meat,intermediate,meat,pigs
UZB,11965.236625871832,174692.45473772875,pigs_intermediate_meat,intermediate,meat,pigs
PRT,12125.596040612005,177033.70219293528,pigs_intermediate_meat,intermediate,meat,pigs
CPV,12494.555936272245,182420.51666957478,pigs_intermediate_meat,intermediate,meat,pigs
NER,13276.150480662161,193831.79701766756,pigs_intermediate_meat,intermediate,meat,pigs
SVK,13322.731201057419,194511.87553543833,pigs_intermediate_meat,intermediate,meat,pigs
REU,13976.70550510502,204059.9003745333,pigs_intermediate_meat,intermediate,meat,pigs
CRI,15405.124849912429,224914.82280872145,pigs_intermediate_meat,intermediate,meat,pigs
TON,15411.477631305868,225007.57341706567,pigs_intermediate_meat,intermediate,meat,pigs
LKA,16624.84111407527,242722.68026549893,pigs_intermediate_meat,intermediate,meat,pigs
BEL,17729.095217792914,258844.79017977655,pigs_intermediate_meat,intermediate,meat,pigs
AUT,17876.4645313757,260996.38215808524,pigs_intermediate_meat,intermediate,meat,pigs
TCD,19260.333318734232,281200.8664535198,pigs_intermediate_meat,intermediate,meat,pigs
CHE,19474.72102079514,284330.92690360907,pigs_intermediate_meat,intermediate,meat,pigs
NAM,19830.62032691712,289527.05677299,pigs_intermediate_meat,intermediate,meat,pigs
HKG,20000,292000.00000000006,pigs_intermediate_meat,intermediate,meat,pigs
VUT,20222.3534045017,295246.35970572487,pigs_intermediate_meat,intermediate,meat,pigs
LBR,20326.93840773693,296773.30075295916,pigs_intermediate_meat,intermediate,meat,pigs
COG,21254.533682375408,310316.191762681,pigs_intermediate_meat,intermediate,meat,pigs
ALB,22968.60493826451,335341.63209866185,pigs_intermediate_meat,intermediate,meat,pigs
JAM,23475.099976265887,342736.45965348196,pigs_intermediate_meat,intermediate,meat,pigs
SLV,26779.059427016917,390974.26763444697,pigs_intermediate_meat,intermediate,meat,pigs
GEO,28375.67608983363,414284.87091157096,pigs_intermediate_meat,intermediate,meat,pigs
CZE,29781.27942157853,434806.6795550465,pigs_intermediate_meat,intermediate,meat,pigs
ARM,29967.22801171288,437521.528971008,pigs_intermediate_meat,intermediate,meat,pigs
FJI,31507.031424402332,460002.6587962741,pigs_intermediate_meat,intermediate,meat,pigs
MLI,31569.520122246773,460914.9937848029,pigs_intermediate_meat,intermediate,meat,pigs
SWE,33835.20091775311,493993.9333991953,pigs_intermediate_meat,intermediate,meat,pigs
GNB,36638.28617332857,534918.978130597,pigs_intermediate_meat,intermediate,meat,pigs
KAZ,37298.1954606544,544553.6537255542,pigs_intermediate_meat,intermediate,meat,pigs
TGO,42264.88925812973,617067.3831686941,pigs_intermediate_meat,intermediate,meat,pigs
TLS,42785.70906130946,624671.3522951182,pigs_intermediate_meat,intermediate,meat,pigs
URY,52693.09292127428,769319.1566506044,pigs_intermediate_meat,intermediate,meat,pigs
BGR,55400.41025214837,808845.9896813662,pigs_intermediate_meat,intermediate,meat,pigs
BDI,55580.051340037,811468.7495645402,pigs_intermediate_meat,intermediate,meat,pigs
BIH,65970.01047313916,963162.1529078318,pigs_intermediate_meat,intermediate,meat,pigs
BEN,68492.84779250342,999995.5777705499,pigs_intermediate_meat,intermediate,meat,pigs
BLR,71748.62650258689,1047529.9469377686,pigs_intermediate_meat,intermediate,meat,pigs
MDA,72279.38784099428,1055279.0624785165,pigs_intermediate_meat,intermediate,meat,pigs
DOM,74595.34473315185,1089092.033104017,pigs_intermediate_meat,intermediate,meat,pigs
TZA,77401.37308308938,1130060.047013105,pigs_intermediate_meat,intermediate,meat,pigs
CIV,80962.75259156278,1182056.1878368165,pigs_intermediate_meat,intermediate,meat,pigs
SEN,83142.51180983943,1213880.6724236556,pigs_intermediate_meat,intermediate,meat,pigs
ZWE,88217.1238546209,1287970.0082774651,pigs_intermediate_meat,intermediate,meat,pigs
FRA,90561.2824347139,1322194.723546823,pigs_intermediate_meat,intermediate,meat,pigs
CAF,91371.63578358566,1334025.8824403505,pigs_intermediate_meat,intermediate,meat,pigs
HND,92272.52498322149,1347178.864755034,pigs_intermediate_meat,intermediate,meat,pigs
HTI,93684.20924695568,1367789.455005553,pigs_intermediate_meat,intermediate,meat,pigs
GBR,94410.53780997235,1378393.8520255962,pigs_intermediate_meat,intermediate,meat,pigs
NIC,94839.14659010341,1384651.5402155097,pigs_intermediate_meat,intermediate,meat,pigs
ZAF,112218.15057913255,1638384.9984553352,pigs_intermediate_meat,intermediate,meat,pigs
GHA,123599.71695472415,1804555.8675389725,pigs_intermediate_meat,intermediate,meat,pigs
ZMB,126133.19472746934,1841544.6430210525,pigs_intermediate_meat,intermediate,meat,pigs
PNG,130618.51510884914,1907030.3205891976,pigs_intermediate_meat,intermediate,meat,pigs
MOZ,133000.32488015195,1941804.7432502187,pigs_intermediate_meat,intermediate,meat,pigs
CAN,137956.48392026973,2014164.665235938,pigs_intermediate_meat,intermediate,meat,pigs
VEN,158603.38202639387,2315609.3775853505,pigs_intermediate_meat,intermediate,meat,pigs
RWA,160277.04237737783,2340044.818709716,pigs_intermediate_meat,intermediate,meat,pigs
ITA,171416.0674981501,2502674.5854729917,pigs_intermediate_meat,intermediate,meat,pigs
MYS,183269.78231080444,2675738.821737745,pigs_intermediate_meat,intermediate,meat,pigs
KEN,185074.34193333468,2702085.3922266867,pigs_intermediate_meat,intermediate,meat,pigs
NGA,187635.96822759963,2739485.1361229545,pigs_intermediate_meat,intermediate,meat,pigs
SRB,188156.6651983056,2747087.3118952615,pigs_intermediate_meat,intermediate,meat,pigs
GTM,188883.23864777162,2757695.284257466,pigs_intermediate_meat,intermediate,meat,pigs
NPL,198081.71873135716,2891993.0934778145,pigs_intermediate_meat,intermediate,meat,pigs
PRY,236289.3179355607,3449824.0418591867,pigs_intermediate_meat,intermediate,meat,pigs
CUB,258675,3776655,pigs_intermediate_meat,intermediate,meat,pigs
COL,260034.87147327617,3796509.123509832,pigs_intermediate_meat,intermediate,meat,pigs
KOR,262977.20355056314,3839467.171838222,pigs_intermediate_meat,intermediate,meat,pigs
UGA,265604.3601096172,3877823.6576004107,pigs_intermediate_meat,intermediate,meat,pigs
KHM,283928.61310060724,4145357.7512688655,pigs_intermediate_meat,intermediate,meat,pigs
PRK,314783.04216379696,4595832.4155914355,pigs_intermediate_meat,intermediate,meat,pigs
MDG,333657.41497338505,4871398.258611422,pigs_intermediate_meat,intermediate,meat,pigs
COD,335363.0977920405,4896301.227763792,pigs_intermediate_meat,intermediate,meat,pigs
ESP,389631.0867789828,5688613.866973149,pigs_intermediate_meat,intermediate,meat,pigs
POL,421966.97725546244,6160717.867929752,pigs_intermediate_meat,intermediate,meat,pigs
MWI,454643.95924406603,6637801.804963364,pigs_intermediate_meat,intermediate,meat,pigs
AGO,545121.7420269499,7958777.433593469,pigs_intermediate_meat,intermediate,meat,pigs
CMR,563297.5551784514,8224144.30560539,pigs_intermediate_meat,intermediate,meat,pigs
LAO,570137.9842290796,8324014.569744562,pigs_intermediate_meat,intermediate,meat,pigs
DEU,577558.5604928195,8432354.983195165,pigs_intermediate_meat,intermediate,meat,pigs
ECU,644089.2658599945,9403703.281555919,pigs_intermediate_meat,intermediate,meat,pigs
MMR,654905.8994594729,9561626.132108305,pigs_intermediate_meat,intermediate,meat,pigs
ROU,810733.5219966082,11836709.42115048,pigs_intermediate_meat,intermediate,meat,pigs
BOL,941168.3139660764,13741057.383904714,pigs_intermediate_meat,intermediate,meat,pigs
PER,1191279.3605108198,17392678.663457967,pigs_intermediate_meat,intermediate,meat,pigs
IDN,1628313.6815463663,23773379.750576947,pigs_intermediate_meat,intermediate,meat,pigs
TWN,1667163.6492159641,24340589.278553076,pigs_intermediate_meat,intermediate,meat,pigs
IND,1743023.5927060011,25448144.453507617,pigs_intermediate_meat,intermediate,meat,pigs
THA,1751292.817924329,25568875.141695205,pigs_intermediate_meat,intermediate,meat,pigs
PHL,1870653.6891454025,27311543.861522876,pigs_intermediate_meat,intermediate,meat,pigs
UKR,1996830.7611787086,29153729.113209147,pigs_intermediate_meat,intermediate,meat,pigs
VNM,4116566.209871821,60101866.66412859,pigs_intermediate_meat,intermediate,meat,pigs
MEX,7170601.898938954,104690787.72450873,pigs_intermediate_meat,intermediate,meat,pigs
CHN,70295672.30097425,1026316815.5942241,pigs_intermediate_meat,intermediate,meat,pigs
NA,0,NA,pigs_intermediate_meat,intermediate,meat,pigs
