iso3c,head_count,water_consumption,full_name,gleam_prod_system,gleam_product,gleam_livestock
VEN,915694.5460925594,1371355.902031614,goats_mixed_meat,mixed,meat,goats
PER,995528.0995181677,1422087.616479932,goats_mixed_meat,mixed,meat,goats
RUS,1016319.8293479504,1445669.2249571586,goats_mixed_meat,mixed,meat,goats
DZA,1023647.6223346497,1512603.0921070261,goats_mixed_meat,mixed,meat,goats
HTI,1051309.753755529,1518733.2930947593,goats_mixed_meat,mixed,meat,goats
ROU,1204046.5298256814,1712666.8666368388,goats_mixed_meat,mixed,meat,goats
TJK,1307248.3743196172,1886625.839786869,goats_mixed_meat,mixed,meat,goats
LBY,1323439.68537278,1926311.985993004,goats_mixed_meat,mixed,meat,goats
ESP,1486047.1284364923,2116242.0127409226,goats_mixed_meat,mixed,meat,goats
ARE,1253756.9390373125,2132314.1656531286,goats_mixed_meat,mixed,meat,goats
GIN,1461674.227534547,2172095.049108739,goats_mixed_meat,mixed,meat,goats
MOZ,1496012.2069943245,2174378.6799176503,goats_mixed_meat,mixed,meat,goats
USA,1525546.5028425364,2186244.8596996996,goats_mixed_meat,mixed,meat,goats
BEN,1432755.322516087,2202513.6781855244,goats_mixed_meat,mixed,meat,goats
RWA,1660597.6091535327,2362076.9077963796,goats_mixed_meat,mixed,meat,goats
SOM,1663291.209200573,2538386.5189641723,goats_mixed_meat,mixed,meat,goats
ZMB,1780916.9085029613,2542368.1044951524,goats_mixed_meat,mixed,meat,goats
MAR,1842596.5870471047,2635505.2385275564,goats_mixed_meat,mixed,meat,goats
AGO,1956248.463947214,2793202.6257745754,goats_mixed_meat,mixed,meat,goats
MRT,1691632.7400867068,2794196.0726009873,goats_mixed_meat,mixed,meat,goats
UZB,1954134.8993361185,2827750.0559940552,goats_mixed_meat,mixed,meat,goats
ZAF,2126524.8998747724,3027015.6940638237,goats_mixed_meat,mixed,meat,goats
AUS,2286000.3555819513,3441719.723240439,goats_mixed_meat,mixed,meat,goats
BDI,2428228.383441826,3453987.493460658,goats_mixed_meat,mixed,meat,goats
ARG,2426073.969192335,3476277.5427764775,goats_mixed_meat,mixed,meat,goats
VNM,2462911.535551974,3693982.0777575546,goats_mixed_meat,mixed,meat,goats
YEM,2446535.0931507475,3849576.639133666,goats_mixed_meat,mixed,meat,goats
EGY,2732713.3560027275,4068875.045398074,goats_mixed_meat,mixed,meat,goats
AFG,2856185.832037357,4165604.0205896394,goats_mixed_meat,mixed,meat,goats
ZWE,2926665.950938519,4177824.071810401,goats_mixed_meat,mixed,meat,goats
TGO,2819636.7785116644,4337995.9695380395,goats_mixed_meat,mixed,meat,goats
COD,3492546.192511482,4976731.0447952,goats_mixed_meat,mixed,meat,goats
MNG,3510434.940705104,4993364.762716021,goats_mixed_meat,mixed,meat,goats
PRK,3677149.882647591,5230472.919165208,goats_mixed_meat,mixed,meat,goats
PHL,3576477.697856806,5395256.538879957,goats_mixed_meat,mixed,meat,goats
SEN,3524471.6642706315,5501388.74505158,goats_mixed_meat,mixed,meat,goats
MLI,3359021.443443936,5579380.0417041415,goats_mixed_meat,mixed,meat,goats
MMR,3642349.126114527,5631804.707268719,goats_mixed_meat,mixed,meat,goats
BRA,3937872.125291159,5746526.366000558,goats_mixed_meat,mixed,meat,goats
SSD,3932385.668916355,5978661.2556933,goats_mixed_meat,mixed,meat,goats
CMR,4066855.0696941456,5997176.104746511,goats_mixed_meat,mixed,meat,goats
TUR,4334002.050545295,6209675.3324788865,goats_mixed_meat,mixed,meat,goats
GHA,4154006.660532518,6327868.644535955,goats_mixed_meat,mixed,meat,goats
MEX,4628205.500030262,6660333.806585185,goats_mixed_meat,mixed,meat,goats
MWI,4668398.544552197,6687490.22780201,goats_mixed_meat,mixed,meat,goats
CAF,6398202.373820169,9279458.355017245,goats_mixed_meat,mixed,meat,goats
NPL,8011995.545864582,11636366.513318125,goats_mixed_meat,mixed,meat,goats
NER,7303572.917013627,11775629.492202837,goats_mixed_meat,mixed,meat,goats
IRN,7849073.027935881,11971358.709876109,goats_mixed_meat,mixed,meat,goats
TZA,9248872.899290701,13267236.250829922,goats_mixed_meat,mixed,meat,goats
IDN,9661101.97923825,14246159.801442724,goats_mixed_meat,mixed,meat,goats
SDN,9321512.087302262,14822341.997696249,goats_mixed_meat,mixed,meat,goats
TCD,9392229.728710802,14943231.334649583,goats_mixed_meat,mixed,meat,goats
BFA,9719471.701820128,15464307.898836056,goats_mixed_meat,mixed,meat,goats
UGA,12159366.76599511,17330430.704120435,goats_mixed_meat,mixed,meat,goats
KEN,13378038.433647765,19967806.06740684,goats_mixed_meat,mixed,meat,goats
ETH,23838514.015517537,35495219.103703104,goats_mixed_meat,mixed,meat,goats
BGD,28767533.53143271,43832793.156332985,goats_mixed_meat,mixed,meat,goats
NGA,52616228.8714254,79791393.46968482,goats_mixed_meat,mixed,meat,goats
PAK,62844926.548229314,100524517.11344662,goats_mixed_meat,mixed,meat,goats
CHN,95923101.83877362,137529102.12867665,goats_mixed_meat,mixed,meat,goats
IND,96100413.71927272,150082266.781789,goats_mixed_meat,mixed,meat,goats
NA,0,NA,goats_mixed_meat,mixed,meat,goats
