iso3c,head_count,water_consumption,full_name,gleam_prod_system,gleam_product,gleam_livestock
ERI,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
ESH,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
ESP,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
EST,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
ETH,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
FIN,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
FJI,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
FLK,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
FRA,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
FRO,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
FSM,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
GAB,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
GBR,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
GGY,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
GHA,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
GIB,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
GIN,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
GLP,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
GMB,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
GNB,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
GNQ,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
GRD,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
GRL,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
GTM,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
GUF,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
GUM,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
GUY,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
HKG,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
HND,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
HRV,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
HTI,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
HUN,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
IMN,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
IOT,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
IRL,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
ISL,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
ISR,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
JAM,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
JEY,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
JOR,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
JPN,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
KAZ,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
KEN,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
KGZ,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
KHM,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
KIR,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
KNA,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
KOR,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
KWT,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
LAO,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
LBN,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
LBR,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
LBY,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
LCA,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
LIE,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
LSO,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
LTU,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
LUX,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
LVA,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
MAC,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
MAF,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
MAR,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
MCO,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
MDA,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
MDG,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
MDV,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
MEX,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
MHL,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
MKD,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
MLI,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
MLT,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
MNE,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
MNG,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
MNP,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
MOZ,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
MRT,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
MSR,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
MTQ,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
MUS,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
MWI,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
MYT,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
NAM,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
NCL,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
NER,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
NFK,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
NGA,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
NIC,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
NIU,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
NLD,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
NOR,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
NRU,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
NZL,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
OMN,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
PAN,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
PCN,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
PER,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
PHL,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
PLW,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
PNG,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
POL,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
PRI,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
PRK,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
PRT,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
PRY,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
PSE,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
PYF,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
QAT,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
REU,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
ROU,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
RUS,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
RWA,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
SAU,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
SDN,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
SEN,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
SGP,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
SHN,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
SJM,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
SLB,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
SLE,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
SLV,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
SMR,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
SOM,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
SPM,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
SRB,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
SSD,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
STP,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
SUR,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
SVK,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
SVN,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
SWE,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
SWZ,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
SXM,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
SYC,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
TCA,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
TCD,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
TGO,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
THA,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
TJK,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
TKL,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
TKM,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
TLS,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
TON,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
TTO,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
TUN,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
TUV,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
TWN,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
TZA,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
UGA,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
UKR,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
URY,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
USA,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
UZB,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
VCT,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
VEN,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
VGB,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
VIR,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
VUT,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
WLF,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
WSM,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
XMI,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
YEM,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
ZAF,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
ZMB,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
ZWE,0,0,buffaloes_mixed_milk,mixed,milk,buffaloes
XKO,0.09958149271377614,2.252216907449655,buffaloes_mixed_milk,mixed,milk,buffaloes
ALB,21.117999929558483,538.1926530946973,buffaloes_mixed_milk,mixed,milk,buffaloes
BRN,210.4268527154348,6205.602563983196,buffaloes_mixed_milk,mixed,milk,buffaloes
BTN,262.77510394641683,7264.82132520239,buffaloes_mixed_milk,mixed,milk,buffaloes
GRC,1823.1305502500602,46079.56108418437,buffaloes_mixed_milk,mixed,milk,buffaloes
SYR,3371.2572216633907,87557.12983480777,buffaloes_mixed_milk,mixed,milk,buffaloes
BGR,6475.898479030609,155012.29200552398,buffaloes_mixed_milk,mixed,milk,buffaloes
MYS,5981.326165321959,176149.05812477513,buffaloes_mixed_milk,mixed,milk,buffaloes
GEO,7335.448465043356,180576.3411214854,buffaloes_mixed_milk,mixed,milk,buffaloes
VNM,27656.94648297797,786121.3878997823,buffaloes_mixed_milk,mixed,milk,buffaloes
IRN,42472.67398539701,1031945.9294428421,buffaloes_mixed_milk,mixed,milk,buffaloes
IRQ,49477.3838808031,1328949.410892465,buffaloes_mixed_milk,mixed,milk,buffaloes
TUR,56301.504160066004,1352806.0645111257,buffaloes_mixed_milk,mixed,milk,buffaloes
LKA,80443.22098726738,2363107.077831625,buffaloes_mixed_milk,mixed,milk,buffaloes
BGD,87352.11541671389,2529337.8736059093,buffaloes_mixed_milk,mixed,milk,buffaloes
IDN,122736.98127195342,3574323.6590244495,buffaloes_mixed_milk,mixed,milk,buffaloes
ITA,225490.86822402463,5663599.84382755,buffaloes_mixed_milk,mixed,milk,buffaloes
MMR,424134.74965794286,12255898.456764413,buffaloes_mixed_milk,mixed,milk,buffaloes
NPL,1290842.57033104,35174964.00137103,buffaloes_mixed_milk,mixed,milk,buffaloes
EGY,1576769.9605462018,43531545.598029606,buffaloes_mixed_milk,mixed,milk,buffaloes
CHN,4429859.664522703,116668266.61561133,buffaloes_mixed_milk,mixed,milk,buffaloes
PAK,13903417.14643492,380791334.2988799,buffaloes_mixed_milk,mixed,milk,buffaloes
IND,43148774.67540628,1224558271.1100912,buffaloes_mixed_milk,mixed,milk,buffaloes
NA,0,NA,buffaloes_mixed_milk,mixed,milk,buffaloes
