iso3c,head_count,water_consumption,full_name,gleam_prod_system,gleam_product,gleam_livestock
AGO,0,0,goats_grassland_milk,grassland,milk,goats
AIA,0,0,goats_grassland_milk,grassland,milk,goats
ARG,0,0,goats_grassland_milk,grassland,milk,goats
ASM,0,0,goats_grassland_milk,grassland,milk,goats
ATG,0,0,goats_grassland_milk,grassland,milk,goats
AUS,0,0,goats_grassland_milk,grassland,milk,goats
BES,0,0,goats_grassland_milk,grassland,milk,goats
BHR,0,0,goats_grassland_milk,grassland,milk,goats
BIH,0,0,goats_grassland_milk,grassland,milk,goats
BLM,0,0,goats_grassland_milk,grassland,milk,goats
BLZ,0,0,goats_grassland_milk,grassland,milk,goats
BMU,0,0,goats_grassland_milk,grassland,milk,goats
BRB,0,0,goats_grassland_milk,grassland,milk,goats
BRN,0,0,goats_grassland_milk,grassland,milk,goats
BTN,0,0,goats_grassland_milk,grassland,milk,goats
CAF,0,0,goats_grassland_milk,grassland,milk,goats
CAN,0,0,goats_grassland_milk,grassland,milk,goats
CCK,0,0,goats_grassland_milk,grassland,milk,goats
CIV,0,0,goats_grassland_milk,grassland,milk,goats
COD,0,0,goats_grassland_milk,grassland,milk,goats
COG,0,0,goats_grassland_milk,grassland,milk,goats
COK,0,0,goats_grassland_milk,grassland,milk,goats
COL,0,0,goats_grassland_milk,grassland,milk,goats
COM,0,0,goats_grassland_milk,grassland,milk,goats
CUW,0,0,goats_grassland_milk,grassland,milk,goats
CXR,0,0,goats_grassland_milk,grassland,milk,goats
CYM,0,0,goats_grassland_milk,grassland,milk,goats
DJI,0,0,goats_grassland_milk,grassland,milk,goats
DMA,0,0,goats_grassland_milk,grassland,milk,goats
DNK,0,0,goats_grassland_milk,grassland,milk,goats
DOM,0,0,goats_grassland_milk,grassland,milk,goats
EGY,0,0,goats_grassland_milk,grassland,milk,goats
FIN,0,0,goats_grassland_milk,grassland,milk,goats
FJI,0,0,goats_grassland_milk,grassland,milk,goats
FLK,0,0,goats_grassland_milk,grassland,milk,goats
FRO,0,0,goats_grassland_milk,grassland,milk,goats
FSM,0,0,goats_grassland_milk,grassland,milk,goats
GAB,0,0,goats_grassland_milk,grassland,milk,goats
GBR,0,0,goats_grassland_milk,grassland,milk,goats
GGY,0,0,goats_grassland_milk,grassland,milk,goats
GHA,0,0,goats_grassland_milk,grassland,milk,goats
GIB,0,0,goats_grassland_milk,grassland,milk,goats
GMB,0,0,goats_grassland_milk,grassland,milk,goats
GNQ,0,0,goats_grassland_milk,grassland,milk,goats
GRD,0,0,goats_grassland_milk,grassland,milk,goats
GRL,0,0,goats_grassland_milk,grassland,milk,goats
GUM,0,0,goats_grassland_milk,grassland,milk,goats
GUY,0,0,goats_grassland_milk,grassland,milk,goats
HKG,0,0,goats_grassland_milk,grassland,milk,goats
HND,0,0,goats_grassland_milk,grassland,milk,goats
IOT,0,0,goats_grassland_milk,grassland,milk,goats
IRL,0,0,goats_grassland_milk,grassland,milk,goats
ISL,0,0,goats_grassland_milk,grassland,milk,goats
KHM,0,0,goats_grassland_milk,grassland,milk,goats
KIR,0,0,goats_grassland_milk,grassland,milk,goats
KNA,0,0,goats_grassland_milk,grassland,milk,goats
LAO,0,0,goats_grassland_milk,grassland,milk,goats
LBR,0,0,goats_grassland_milk,grassland,milk,goats
LCA,0,0,goats_grassland_milk,grassland,milk,goats
LSO,0,0,goats_grassland_milk,grassland,milk,goats
MAC,0,0,goats_grassland_milk,grassland,milk,goats
MAF,0,0,goats_grassland_milk,grassland,milk,goats
MCO,0,0,goats_grassland_milk,grassland,milk,goats
MDG,0,0,goats_grassland_milk,grassland,milk,goats
MDV,0,0,goats_grassland_milk,grassland,milk,goats
MHL,0,0,goats_grassland_milk,grassland,milk,goats
MLT,0,0,goats_grassland_milk,grassland,milk,goats
MNE,0,0,goats_grassland_milk,grassland,milk,goats
MNP,0,0,goats_grassland_milk,grassland,milk,goats
MUS,0,0,goats_grassland_milk,grassland,milk,goats
MYS,0,0,goats_grassland_milk,grassland,milk,goats
MYT,0,0,goats_grassland_milk,grassland,milk,goats
NAM,0,0,goats_grassland_milk,grassland,milk,goats
NCL,0,0,goats_grassland_milk,grassland,milk,goats
NFK,0,0,goats_grassland_milk,grassland,milk,goats
NGA,0,0,goats_grassland_milk,grassland,milk,goats
NIC,0,0,goats_grassland_milk,grassland,milk,goats
NIU,0,0,goats_grassland_milk,grassland,milk,goats
NRU,0,0,goats_grassland_milk,grassland,milk,goats
NZL,0,0,goats_grassland_milk,grassland,milk,goats
PAN,0,0,goats_grassland_milk,grassland,milk,goats
PCN,0,0,goats_grassland_milk,grassland,milk,goats
PHL,0,0,goats_grassland_milk,grassland,milk,goats
PLW,0,0,goats_grassland_milk,grassland,milk,goats
PRK,0,0,goats_grassland_milk,grassland,milk,goats
PRY,0,0,goats_grassland_milk,grassland,milk,goats
PYF,0,0,goats_grassland_milk,grassland,milk,goats
ROU,0,0,goats_grassland_milk,grassland,milk,goats
SGP,0,0,goats_grassland_milk,grassland,milk,goats
SHN,0,0,goats_grassland_milk,grassland,milk,goats
SJM,0,0,goats_grassland_milk,grassland,milk,goats
SLB,0,0,goats_grassland_milk,grassland,milk,goats
SLE,0,0,goats_grassland_milk,grassland,milk,goats
SLV,0,0,goats_grassland_milk,grassland,milk,goats
SPM,0,0,goats_grassland_milk,grassland,milk,goats
STP,0,0,goats_grassland_milk,grassland,milk,goats
SUR,0,0,goats_grassland_milk,grassland,milk,goats
SWE,0,0,goats_grassland_milk,grassland,milk,goats
SWZ,0,0,goats_grassland_milk,grassland,milk,goats
SXM,0,0,goats_grassland_milk,grassland,milk,goats
SYC,0,0,goats_grassland_milk,grassland,milk,goats
TCA,0,0,goats_grassland_milk,grassland,milk,goats
TGO,0,0,goats_grassland_milk,grassland,milk,goats
THA,0,0,goats_grassland_milk,grassland,milk,goats
TKL,0,0,goats_grassland_milk,grassland,milk,goats
TKM,0,0,goats_grassland_milk,grassland,milk,goats
TON,0,0,goats_grassland_milk,grassland,milk,goats
TTO,0,0,goats_grassland_milk,grassland,milk,goats
TUV,0,0,goats_grassland_milk,grassland,milk,goats
UGA,0,0,goats_grassland_milk,grassland,milk,goats
URY,0,0,goats_grassland_milk,grassland,milk,goats
UZB,0,0,goats_grassland_milk,grassland,milk,goats
VCT,0,0,goats_grassland_milk,grassland,milk,goats
VEN,0,0,goats_grassland_milk,grassland,milk,goats
VGB,0,0,goats_grassland_milk,grassland,milk,goats
VNM,0,0,goats_grassland_milk,grassland,milk,goats
VUT,0,0,goats_grassland_milk,grassland,milk,goats
WLF,0,0,goats_grassland_milk,grassland,milk,goats
WSM,0,0,goats_grassland_milk,grassland,milk,goats
ZAF,0,0,goats_grassland_milk,grassland,milk,goats
ZMB,0,0,goats_grassland_milk,grassland,milk,goats
ZWE,0,0,goats_grassland_milk,grassland,milk,goats
ALA,0.0011167274612629847,0.0015884619693605083,goats_grassland_milk,grassland,milk,goats
GUF,0.07428697216979589,0.10835892153227279,goats_grassland_milk,grassland,milk,goats
SMR,9.036519424219136,12.85377850789618,goats_grassland_milk,grassland,milk,goats
BHS,8.80226262008047,13.028778523545668,goats_grassland_milk,grassland,milk,goats
PNG,10.256386628451809,15.121818055939329,goats_grassland_milk,grassland,milk,goats
QAT,16.762238044377966,27.726048615052488,goats_grassland_milk,grassland,milk,goats
ABW,21.95162491771623,34.344328818228114,goats_grassland_milk,grassland,milk,goats
XMI,28.264451671892658,40.20408570847929,goats_grassland_milk,grassland,milk,goats
VIR,33.7638271051801,50.461329462278755,goats_grassland_milk,grassland,milk,goats
LIE,54.415031762499666,77.40134590987682,goats_grassland_milk,grassland,milk,goats
AND,64.03452014468996,91.08435451300824,goats_grassland_milk,grassland,milk,goats
JPN,63.36619763262531,91.43819808625771,goats_grassland_milk,grassland,milk,goats
JEY,89.59415621347148,127.44104068246682,goats_grassland_milk,grassland,milk,goats
IMN,102.28080657019211,145.48685965734282,goats_grassland_milk,grassland,milk,goats
MSR,107.76796410791576,158.0772976967154,goats_grassland_milk,grassland,milk,goats
NOR,112.14893734234849,159.5235436146966,goats_grassland_milk,grassland,milk,goats
ESH,110.13239002050979,162.78249676069242,goats_grassland_milk,grassland,milk,goats
EST,130.7152872434998,185.93279900675492,goats_grassland_milk,grassland,milk,goats
MTQ,125.6152116004815,187.19317277257773,goats_grassland_milk,grassland,milk,goats
CRI,134.50421044763544,195.77795284000936,goats_grassland_milk,grassland,milk,goats
PRI,209.36825454497912,309.38334458336806,goats_grassland_milk,grassland,milk,goats
REU,240.9329247470137,343.37860124726217,goats_grassland_milk,grassland,milk,goats
GLP,366.5560146852342,549.4551871095762,goats_grassland_milk,grassland,milk,goats
KOR,398.9192107688533,568.3849466666817,goats_grassland_milk,grassland,milk,goats
LTU,450.26606078364676,640.4700685337191,goats_grassland_milk,grassland,milk,goats
CYP,466.6582804071842,667.7289108566232,goats_grassland_milk,grassland,milk,goats
KWT,442.10946401440054,747.3976311737852,goats_grassland_milk,grassland,milk,goats
SVN,594.4801848160081,845.6039614631222,goats_grassland_milk,grassland,milk,goats
HUN,657.09565509462,934.6698228136701,goats_grassland_milk,grassland,milk,goats
LUX,706.720853471272,1005.257986065365,goats_grassland_milk,grassland,milk,goats
XKO,801.9897850589886,1140.770973735199,goats_grassland_milk,grassland,milk,goats
LVA,892.1816649064383,1269.0622319449474,goats_grassland_milk,grassland,milk,goats
CZE,1906.6439015725807,2712.0595058492563,goats_grassland_milk,grassland,milk,goats
TLS,2173.2927871146317,3154.7255361596676,goats_grassland_milk,grassland,milk,goats
GTM,2349.0965514049813,3365.304426630327,goats_grassland_milk,grassland,milk,goats
SVK,2698.513292356088,3838.4349695077585,goats_grassland_milk,grassland,milk,goats
HRV,2722.52808461387,3872.799527347877,goats_grassland_milk,grassland,milk,goats
POL,2935.63274560053,4175.719801071198,goats_grassland_milk,grassland,milk,goats
CPV,3351.481781395211,4778.659438843879,goats_grassland_milk,grassland,milk,goats
CUB,4224.499826645753,6209.291411564372,goats_grassland_milk,grassland,milk,goats
DEU,4761.305906258401,6772.604434773498,goats_grassland_milk,grassland,milk,goats
BLR,4895.677387119726,6963.737897967346,goats_grassland_milk,grassland,milk,goats
AUT,6056.662792652165,8615.153509781132,goats_grassland_milk,grassland,milk,goats
ISR,6220.480496119221,8908.69228584622,goats_grassland_milk,grassland,milk,goats
LKA,7079.5216102869035,10959.37350793448,goats_grassland_milk,grassland,milk,goats
PRT,7930.506757877382,11280.632935587595,goats_grassland_milk,grassland,milk,goats
ARM,8284.329078027185,11783.975744905238,goats_grassland_milk,grassland,milk,goats
SRB,8971.248998346646,12760.936169170885,goats_grassland_milk,grassland,milk,goats
BEL,10182.72271734323,14484.16766141824,goats_grassland_milk,grassland,milk,goats
CHE,10389.08152700124,14777.697759454455,goats_grassland_milk,grassland,milk,goats
MMR,10305.040814145395,16000.476451809216,goats_grassland_milk,grassland,milk,goats
GEO,11980.314263215321,17042.452359557024,goats_grassland_milk,grassland,milk,goats
MDA,13074.431726687457,18597.409206141692,goats_grassland_milk,grassland,milk,goats
TWN,15595.827204237661,22828.927537433596,goats_grassland_milk,grassland,milk,goats
PSE,21445.851317924793,30630.85535471647,goats_grassland_milk,grassland,milk,goats
ECU,24596.982767398207,35226.581343328566,goats_grassland_milk,grassland,milk,goats
KAZ,27523.635034291445,39337.48724691079,goats_grassland_milk,grassland,milk,goats
AZE,29934.12642804395,42703.011303960986,goats_grassland_milk,grassland,milk,goats
BGR,31326.638373539943,44559.81912363771,goats_grassland_milk,grassland,milk,goats
BEN,29452.1435324372,45480.09987018312,goats_grassland_milk,grassland,milk,goats
MRT,29354.928730798318,49015.45912142373,goats_grassland_milk,grassland,milk,goats
MKD,35719.38065473449,50808.169143603984,goats_grassland_milk,grassland,milk,goats
BWA,41155.57049172744,59041.85036952657,goats_grassland_milk,grassland,milk,goats
KGZ,41604.49788642996,59197.87361366301,goats_grassland_milk,grassland,milk,goats
LBN,48067.73177629654,68540.17097089656,goats_grassland_milk,grassland,milk,goats
GNB,46518.72866419133,70178.66850126153,goats_grassland_milk,grassland,milk,goats
ARE,44155.777053686514,71740.9187790413,goats_grassland_milk,grassland,milk,goats
TJK,52297.54206200175,75398.22905828689,goats_grassland_milk,grassland,milk,goats
UKR,58107.481905261666,82653.5823140069,goats_grassland_milk,grassland,milk,goats
NLD,67997.01826694411,96720.71413449055,goats_grassland_milk,grassland,milk,goats
CMR,74517.95173323642,111508.22792591837,goats_grassland_milk,grassland,milk,goats
ITA,84837.73948190208,120717.20300523077,goats_grassland_milk,grassland,milk,goats
TUN,84174.82271953709,123053.3867686143,goats_grassland_milk,grassland,milk,goats
USA,90829.02792376833,130757.47663237002,goats_grassland_milk,grassland,milk,goats
OMN,85663.21731641996,133255.3473701259,goats_grassland_milk,grassland,milk,goats
CHL,103331.2954886459,146981.11151958298,goats_grassland_milk,grassland,milk,goats
LBY,107173.96056155488,154082.51629138956,goats_grassland_milk,grassland,milk,goats
PER,110070.6955579848,156841.7723951649,goats_grassland_milk,grassland,milk,goats
MOZ,108248.00919511326,157978.35192095253,goats_grassland_milk,grassland,milk,goats
ERI,104908.01341221652,158818.95592445426,goats_grassland_milk,grassland,milk,goats
BDI,118314.34069770828,168294.72716212683,goats_grassland_milk,grassland,milk,goats
HTI,117548.88092528067,168771.90934869723,goats_grassland_milk,grassland,milk,goats
