iso3c,head_count,water_consumption,full_name,gleam_prod_system,gleam_product,gleam_livestock
ABW,0,0,sheep_mixed_milk,mixed,milk,sheep
AGO,0,0,sheep_mixed_milk,mixed,milk,sheep
AIA,0,0,sheep_mixed_milk,mixed,milk,sheep
ARG,0,0,sheep_mixed_milk,mixed,milk,sheep
ASM,0,0,sheep_mixed_milk,mixed,milk,sheep
ATG,0,0,sheep_mixed_milk,mixed,milk,sheep
AUS,0,0,sheep_mixed_milk,mixed,milk,sheep
BEL,0,0,sheep_mixed_milk,mixed,milk,sheep
BEN,0,0,sheep_mixed_milk,mixed,milk,sheep
BES,0,0,sheep_mixed_milk,mixed,milk,sheep
BHS,0,0,sheep_mixed_milk,mixed,milk,sheep
BLM,0,0,sheep_mixed_milk,mixed,milk,sheep
BLR,0,0,sheep_mixed_milk,mixed,milk,sheep
BLZ,0,0,sheep_mixed_milk,mixed,milk,sheep
BMU,0,0,sheep_mixed_milk,mixed,milk,sheep
BRA,0,0,sheep_mixed_milk,mixed,milk,sheep
BRB,0,0,sheep_mixed_milk,mixed,milk,sheep
BRN,0,0,sheep_mixed_milk,mixed,milk,sheep
BTN,0,0,sheep_mixed_milk,mixed,milk,sheep
BWA,0,0,sheep_mixed_milk,mixed,milk,sheep
CAF,0,0,sheep_mixed_milk,mixed,milk,sheep
CAN,0,0,sheep_mixed_milk,mixed,milk,sheep
CCK,0,0,sheep_mixed_milk,mixed,milk,sheep
CHL,0,0,sheep_mixed_milk,mixed,milk,sheep
CIV,0,0,sheep_mixed_milk,mixed,milk,sheep
COD,0,0,sheep_mixed_milk,mixed,milk,sheep
COG,0,0,sheep_mixed_milk,mixed,milk,sheep
COK,0,0,sheep_mixed_milk,mixed,milk,sheep
COL,0,0,sheep_mixed_milk,mixed,milk,sheep
COM,0,0,sheep_mixed_milk,mixed,milk,sheep
CPV,0,0,sheep_mixed_milk,mixed,milk,sheep
CRI,0,0,sheep_mixed_milk,mixed,milk,sheep
CUB,0,0,sheep_mixed_milk,mixed,milk,sheep
CUW,0,0,sheep_mixed_milk,mixed,milk,sheep
CXR,0,0,sheep_mixed_milk,mixed,milk,sheep
CYM,0,0,sheep_mixed_milk,mixed,milk,sheep
DEU,0,0,sheep_mixed_milk,mixed,milk,sheep
DJI,0,0,sheep_mixed_milk,mixed,milk,sheep
DMA,0,0,sheep_mixed_milk,mixed,milk,sheep
DNK,0,0,sheep_mixed_milk,mixed,milk,sheep
DOM,0,0,sheep_mixed_milk,mixed,milk,sheep
EST,0,0,sheep_mixed_milk,mixed,milk,sheep
FIN,0,0,sheep_mixed_milk,mixed,milk,sheep
FJI,0,0,sheep_mixed_milk,mixed,milk,sheep
FLK,0,0,sheep_mixed_milk,mixed,milk,sheep
FRO,0,0,sheep_mixed_milk,mixed,milk,sheep
FSM,0,0,sheep_mixed_milk,mixed,milk,sheep
GAB,0,0,sheep_mixed_milk,mixed,milk,sheep
GBR,0,0,sheep_mixed_milk,mixed,milk,sheep
GGY,0,0,sheep_mixed_milk,mixed,milk,sheep
GHA,0,0,sheep_mixed_milk,mixed,milk,sheep
GIB,0,0,sheep_mixed_milk,mixed,milk,sheep
GLP,0,0,sheep_mixed_milk,mixed,milk,sheep
GMB,0,0,sheep_mixed_milk,mixed,milk,sheep
GNQ,0,0,sheep_mixed_milk,mixed,milk,sheep
GRD,0,0,sheep_mixed_milk,mixed,milk,sheep
GRL,0,0,sheep_mixed_milk,mixed,milk,sheep
GTM,0,0,sheep_mixed_milk,mixed,milk,sheep
GUF,0,0,sheep_mixed_milk,mixed,milk,sheep
GUM,0,0,sheep_mixed_milk,mixed,milk,sheep
GUY,0,0,sheep_mixed_milk,mixed,milk,sheep
HKG,0,0,sheep_mixed_milk,mixed,milk,sheep
HND,0,0,sheep_mixed_milk,mixed,milk,sheep
HTI,0,0,sheep_mixed_milk,mixed,milk,sheep
IOT,0,0,sheep_mixed_milk,mixed,milk,sheep
IRL,0,0,sheep_mixed_milk,mixed,milk,sheep
ISL,0,0,sheep_mixed_milk,mixed,milk,sheep
JAM,0,0,sheep_mixed_milk,mixed,milk,sheep
KHM,0,0,sheep_mixed_milk,mixed,milk,sheep
KIR,0,0,sheep_mixed_milk,mixed,milk,sheep
KNA,0,0,sheep_mixed_milk,mixed,milk,sheep
KOR,0,0,sheep_mixed_milk,mixed,milk,sheep
LAO,0,0,sheep_mixed_milk,mixed,milk,sheep
LBR,0,0,sheep_mixed_milk,mixed,milk,sheep
LCA,0,0,sheep_mixed_milk,mixed,milk,sheep
