iso3c,head_count,water_consumption,full_name,gleam_prod_system,gleam_product,gleam_livestock
WSM,245253.17437426987,25733.023669389175,chickens_industrial_meat,industrial,meat,chickens
BEN,236102.80284355968,26467.202098303955,chickens_industrial_meat,industrial,meat,chickens
MKD,343735.7134741811,26589.112081451392,chickens_industrial_meat,industrial,meat,chickens
GNQ,297878.7586130581,27318.109517048197,chickens_industrial_meat,industrial,meat,chickens
RWA,386213.7591557753,30034.54361712985,chickens_industrial_meat,industrial,meat,chickens
XKO,394494.1872470338,30253.6984012501,chickens_industrial_meat,industrial,meat,chickens
BHR,258668.16324677604,30619.365976403125,chickens_industrial_meat,industrial,meat,chickens
MTQ,324470.4768763091,32824.125144254984,chickens_industrial_meat,industrial,meat,chickens
LCA,338735.7105844639,35917.942196090466,chickens_industrial_meat,industrial,meat,chickens
GNB,351505.00668555236,37862.690961127075,chickens_industrial_meat,industrial,meat,chickens
AIA,359247.63600810635,38645.52528302832,chickens_industrial_meat,industrial,meat,chickens
CPV,486475.51885955606,41028.16946944001,chickens_industrial_meat,industrial,meat,chickens
VUT,509029.43773975107,49018.33286111064,chickens_industrial_meat,industrial,meat,chickens
LBR,539845.7189945215,54241.391720440675,chickens_industrial_meat,industrial,meat,chickens
MLT,674000.0000000001,54542.24121299703,chickens_industrial_meat,industrial,meat,chickens
NER,473694.7230320781,57248.56126693477,chickens_industrial_meat,industrial,meat,chickens
MAC,665000,62196.977432562264,chickens_industrial_meat,industrial,meat,chickens
BFA,556207.4751053764,65846.37978312909,chickens_industrial_meat,industrial,meat,chickens
ARM,952501.5053349967,73891.58849558698,chickens_industrial_meat,industrial,meat,chickens
MOZ,938589.6793193794,88306.30295433987,chickens_industrial_meat,industrial,meat,chickens
BLZ,918718.8054391567,94222.93123582422,chickens_industrial_meat,industrial,meat,chickens
SGP,869000,95335.85093824797,chickens_industrial_meat,industrial,meat,chickens
TJK,1191602.171865703,98335.82798758606,chickens_industrial_meat,industrial,meat,chickens
HTI,1062298.81785891,98887.24971845534,chickens_industrial_meat,industrial,meat,chickens
HKG,1144926.5386985524,104838.44698099281,chickens_industrial_meat,industrial,meat,chickens
EST,1375598.6278856047,105497.3507019965,chickens_industrial_meat,industrial,meat,chickens
LVA,1682714.1444161283,128429.10723357643,chickens_industrial_meat,industrial,meat,chickens
PNG,1395675.1166743399,133058.57794040538,chickens_industrial_meat,industrial,meat,chickens
ZWE,1660300.0010239794,133487.29778916956,chickens_industrial_meat,industrial,meat,chickens
SWE,1814999.9999599115,138684.47791912523,chickens_industrial_meat,industrial,meat,chickens
MRT,1077621.5058869643,139757.55551976766,chickens_industrial_meat,industrial,meat,chickens
NFK,1867268.004435076,143174.7621493786,chickens_industrial_meat,industrial,meat,chickens
SVN,1880151.6264274989,143536.73346894974,chickens_industrial_meat,industrial,meat,chickens
COD,1633371.5924482082,147718.46749017749,chickens_industrial_meat,industrial,meat,chickens
SLE,1441726.1181009833,152701.10941382594,chickens_industrial_meat,industrial,meat,chickens
ETH,1939483.7889334017,157632.13635881612,chickens_industrial_meat,industrial,meat,chickens
COG,1648437.682427116,158019.11578137593,chickens_industrial_meat,industrial,meat,chickens
MWI,1965160.5912673404,163013.0877404275,chickens_industrial_meat,industrial,meat,chickens
UGA,1993542.688518353,169110.5574564168,chickens_industrial_meat,industrial,meat,chickens
ALB,2395006.532555706,187903.64720639,chickens_industrial_meat,industrial,meat,chickens
CYP,2220330.0007808716,191066.08108372174,chickens_industrial_meat,industrial,meat,chickens
CAF,2008508.9585257191,194312.2570222877,chickens_industrial_meat,industrial,meat,chickens
PRT,2776848.9848375833,209497.66303498225,chickens_industrial_meat,industrial,meat,chickens
GAB,2214863.4283197634,214185.36137794825,chickens_industrial_meat,industrial,meat,chickens
SWZ,2708764.7109737266,215275.43532547064,chickens_industrial_meat,industrial,meat,chickens
MLI,1876893.8731395747,216526.3540182629,chickens_industrial_meat,industrial,meat,chickens
NAM,2572468.2663938133,221223.78892587672,chickens_industrial_meat,industrial,meat,chickens
TZA,2575782.1012461567,234323.23923810787,chickens_industrial_meat,industrial,meat,chickens
GEO,3429263.767458193,267599.08251914114,chickens_industrial_meat,industrial,meat,chickens
SOM,2605987.9158201157,286160.78935511276,chickens_industrial_meat,industrial,meat,chickens
BRB,2729433.903201323,290969.6635572204,chickens_industrial_meat,industrial,meat,chickens
PSE,3529469.9954694607,295889.9690147942,chickens_industrial_meat,industrial,meat,chickens
BHS,2998905.60873905,296135.18777006725,chickens_industrial_meat,industrial,meat,chickens
FIN,4300968.050361532,330913.9132798529,chickens_industrial_meat,industrial,meat,chickens
KHM,2910163.3340987302,332316.44263990334,chickens_industrial_meat,industrial,meat,chickens
FJI,3508323.7687211293,334022.62311495264,chickens_industrial_meat,industrial,meat,chickens
OMN,3271897.437628149,380083.2450929656,chickens_industrial_meat,industrial,meat,chickens
GIN,3729794.461783376,387523.0996182981,chickens_industrial_meat,industrial,meat,chickens
SYR,5040529.436164839,430607.9652911132,chickens_industrial_meat,industrial,meat,chickens
SVK,5676523.679642999,433910.72261315305,chickens_industrial_meat,industrial,meat,chickens
HRV,5829256.184866771,447637.14511450304,chickens_industrial_meat,industrial,meat,chickens
SUR,4191284.490745026,457393.30744909006,chickens_industrial_meat,industrial,meat,chickens
LTU,6146573.101254681,468189.8470959454,chickens_industrial_meat,industrial,meat,chickens
KEN,5995930.816997851,469669.07941827783,chickens_industrial_meat,industrial,meat,chickens
BGR,6143988.067000168,478609.66132316214,chickens_industrial_meat,industrial,meat,chickens
SRB,6987602.941018266,537781.4727927087,chickens_industrial_meat,industrial,meat,chickens
LAO,5533260.808749685,549485.6922273579,chickens_industrial_meat,industrial,meat,chickens
CHE,8226463.832194606,627675.9564729426,chickens_industrial_meat,industrial,meat,chickens
SSD,6038663.8806139,677599.602224665,chickens_industrial_meat,industrial,meat,chickens
PRY,7829232.730120662,694474.5118368405,chickens_industrial_meat,industrial,meat,chickens
AUT,9359122.533663768,713215.9551797266,chickens_industrial_meat,industrial,meat,chickens
ZMB,8782980.895248078,728353.5674804961,chickens_industrial_meat,industrial,meat,chickens
TGO,7292041.340988327,800071.8516092458,chickens_industrial_meat,industrial,meat,chickens
IRL,10803959.219978694,823927.663182474,chickens_industrial_meat,industrial,meat,chickens
BIH,11015651.200963048,843565.4759331578,chickens_industrial_meat,industrial,meat,chickens
SLV,8987705.813860673,845470.3195389142,chickens_industrial_meat,industrial,meat,chickens
NOR,11262999.999995524,868956.4923597977,chickens_industrial_meat,industrial,meat,chickens
NGA,8469236.319808176,922841.0242700517,chickens_industrial_meat,industrial,meat,chickens
AZE,12200875.340044845,999170.1904529908,chickens_industrial_meat,industrial,meat,chickens
REU,13490299.780853987,1034706.6819677457,chickens_industrial_meat,industrial,meat,chickens
GTM,11630122.017154666,1041257.1042775753,chickens_industrial_meat,industrial,meat,chickens
TKM,11645743.512675438,1047984.4990218537,chickens_industrial_meat,industrial,meat,chickens
QAT,8717813.53366803,1052017.8039847827,chickens_industrial_meat,industrial,meat,chickens
LKA,9968151.19652803,1102232.072951607,chickens_industrial_meat,industrial,meat,chickens
DNK,14584999.999788567,1110734.605120777,chickens_industrial_meat,industrial,meat,chickens
PRI,13341686.817621447,1170754.4812761114,chickens_industrial_meat,industrial,meat,chickens
KAZ,14911415.621268842,1171220.8233770544,chickens_industrial_meat,industrial,meat,chickens
NIC,11730461.668048272,1186360.18882533,chickens_industrial_meat,industrial,meat,chickens
JAM,11944407.756491603,1187045.744882425,chickens_industrial_meat,industrial,meat,chickens
MDG,13916794.90698893,1200709.6281534408,chickens_industrial_meat,industrial,meat,chickens
MUS,13892925.584391367,1202400.049917608,chickens_industrial_meat,industrial,meat,chickens
CZE,15832453.912513737,1203771.2221930386,chickens_industrial_meat,industrial,meat,chickens
NPL,14734092.963739328,1265805.4758827104,chickens_industrial_meat,industrial,meat,chickens
CUB,12826425.618315443,1278125.1240244939,chickens_industrial_meat,industrial,meat,chickens
BEL,17155889.676781442,1299550.7050422335,chickens_industrial_meat,industrial,meat,chickens
GHA,11935215.223959995,1315118.586770073,chickens_industrial_meat,industrial,meat,chickens
SEN,13049909.688980723,1335633.8109230197,chickens_industrial_meat,industrial,meat,chickens
SDN,11794303.992293974,1380226.560776487,chickens_industrial_meat,industrial,meat,chickens
CMR,13983186.640925111,1389914.1856333837,chickens_industrial_meat,industrial,meat,chickens
NZL,19640824.926083814,1461834.016143898,chickens_industrial_meat,industrial,meat,chickens
MDA,19655276.353926606,1511181.7627863707,chickens_industrial_meat,industrial,meat,chickens
HUN,19907579.63021551,1531360.5923432892,chickens_industrial_meat,industrial,meat,chickens
UZB,19053570.530005023,1630945.3872834586,chickens_industrial_meat,industrial,meat,chickens
BGD,15823134.51002657,1651794.1636047028,chickens_industrial_meat,industrial,meat,chickens
BRN,14984723.491416708,1684555.8955097245,chickens_industrial_meat,industrial,meat,chickens
CRI,20556135.874385327,1791158.6407950618,chickens_industrial_meat,industrial,meat,chickens
BLR,24980518.15974856,1903721.9151872452,chickens_industrial_meat,industrial,meat,chickens
CIV,18248188.240041103,1934928.997745985,chickens_industrial_meat,industrial,meat,chickens
URY,28230415.525815845,2168540.3167261877,chickens_industrial_meat,industrial,meat,chickens
LBY,25588784.381138697,2168634.909095899,chickens_industrial_meat,industrial,meat,chickens
JOR,26114994.571046986,2183721.6694595017,chickens_industrial_meat,industrial,meat,chickens
PAN,21046344.457774885,2186424.4505647426,chickens_industrial_meat,industrial,meat,chickens
GRC,27655078.356963087,2216434.9021470086,chickens_industrial_meat,industrial,meat,chickens
ARE,18550272.51966934,2341543.027195419,chickens_industrial_meat,industrial,meat,chickens
AGO,27756307.07655212,2470799.92798559,chickens_industrial_meat,industrial,meat,chickens
ROU,35042492.7656458,2706296.081906909,chickens_industrial_meat,industrial,meat,chickens
HND,30908225.26291669,2764995.3278172994,chickens_industrial_meat,industrial,meat,chickens
GUY,27077559.653948225,2964493.7900961856,chickens_industrial_meat,industrial,meat,chickens
ISR,35919021.43793198,3012125.831703012,chickens_industrial_meat,industrial,meat,chickens
TTO,35536077.27633874,3755442.2450924003,chickens_industrial_meat,industrial,meat,chickens
YEM,38545394.7446362,3764887.9534955556,chickens_industrial_meat,industrial,meat,chickens
IRQ,36253796.82119849,4035831.8436223287,chickens_industrial_meat,industrial,meat,chickens
NLD,58742077.54092722,4454489.343209804,chickens_industrial_meat,industrial,meat,chickens
PHL,42992203.02412172,4630937.757784934,chickens_industrial_meat,industrial,meat,chickens
TWN,52642950.527498014,4812186.274722965,chickens_industrial_meat,industrial,meat,chickens
MMR,48529015.50986391,5080929.724657882,chickens_industrial_meat,industrial,meat,chickens
UKR,68488115.61143166,5243974.012482305,chickens_industrial_meat,industrial,meat,chickens
KWT,43163613.755847305,5247497.685365962,chickens_industrial_meat,industrial,meat,chickens
TUN,63374277.454579934,5346717.290518074,chickens_industrial_meat,industrial,meat,chickens
LBN,66852900.67727965,5495433.15484864,chickens_industrial_meat,industrial,meat,chickens
ARG,71030205.38009796,5618867.139860416,chickens_industrial_meat,industrial,meat,chickens
ITA,75568868.30870098,5927753.342953923,chickens_industrial_meat,industrial,meat,chickens
AUS,78042001.18458797,6087349.8929437725,chickens_industrial_meat,industrial,meat,chickens
ESP,88153162.40501349,6918013.233859336,chickens_industrial_meat,industrial,meat,chickens
CHL,93780844.3115411,7094862.710229473,chickens_industrial_meat,industrial,meat,chickens
EGY,78994586.79883523,7132122.747578365,chickens_industrial_meat,industrial,meat,chickens
KOR,96858932.01941496,7760694.923588699,chickens_industrial_meat,industrial,meat,chickens
DZA,96910961.87896302,7869199.838421254,chickens_industrial_meat,industrial,meat,chickens
FRA,106508923.08014223,8073092.501604407,chickens_industrial_meat,industrial,meat,chickens
VNM,86967487.42027767,8471311.258710647,chickens_industrial_meat,industrial,meat,chickens
COL,99668242.91581663,8589853.05036456,chickens_industrial_meat,industrial,meat,chickens
MAR,108273081.41153218,8642639.393006051,chickens_industrial_meat,industrial,meat,chickens
GBR,116882983.19504516,8901610.00293973,chickens_industrial_meat,industrial,meat,chickens
ZAF,116669059.73092501,8914654.237131173,chickens_industrial_meat,industrial,meat,chickens
POL,118939389.2287832,9047643.316445079,chickens_industrial_meat,industrial,meat,chickens
DEU,119193205.62259053,9055854.638507798,chickens_industrial_meat,industrial,meat,chickens
PER,116707302.05289172,9115574.872582737,chickens_industrial_meat,industrial,meat,chickens
VEN,103733206.5762434,10131016.569697758,chickens_industrial_meat,industrial,meat,chickens
CAN,136947969.04416665,10502032.09270312,chickens_industrial_meat,industrial,meat,chickens
ECU,133361526.24622793,10866472.367971113,chickens_industrial_meat,industrial,meat,chickens
BOL,145167025.05108494,13472609.134427918,chickens_industrial_meat,industrial,meat,chickens
JPN,175087305.73319,14134400.176920425,chickens_industrial_meat,industrial,meat,chickens
DOM,155051470.88082105,15107905.94920571,chickens_industrial_meat,industrial,meat,chickens
THA,147370627.39571697,16421763.785317767,chickens_industrial_meat,industrial,meat,chickens
TUR,210509663.90530974,16651943.967812557,chickens_industrial_meat,industrial,meat,chickens
SAU,160650371.57830414,18284487.95265412,chickens_industrial_meat,industrial,meat,chickens
IND,192691912.58198833,20853839.638895016,chickens_industrial_meat,industrial,meat,chickens
MYS,197227443.7214092,21544269.260337237,chickens_industrial_meat,industrial,meat,chickens
PAK,210011213.31533763,22469959.65801632,chickens_industrial_meat,industrial,meat,chickens
RUS,335206009.2857619,25834707.433401823,chickens_industrial_meat,industrial,meat,chickens
MEX,339809622.8450328,28814590.689709064,chickens_industrial_meat,industrial,meat,chickens
IRN,929843128.6199743,81171924.90863733,chickens_industrial_meat,industrial,meat,chickens
BRA,1012425431.2903042,83031982.67776398,chickens_industrial_meat,industrial,meat,chickens
USA,1578258792.5948553,129965095.0605253,chickens_industrial_meat,industrial,meat,chickens
CHN,1954291263.8398356,164071346.322022,chickens_industrial_meat,industrial,meat,chickens
IDN,1625807498.2313666,165520017.4291414,chickens_industrial_meat,industrial,meat,chickens
NA,0,NA,chickens_industrial_meat,industrial,meat,chickens
