iso3c,head_count,water_consumption,full_name,gleam_prod_system,gleam_product,gleam_livestock
COK,20055,131761.35,pigs_backyard_meat,backyard,meat,pigs
MNG,21038.51180675231,138223.0225703627,pigs_backyard_meat,backyard,meat,pigs
SVK,24013.04074120236,157765.6776696995,pigs_backyard_meat,backyard,meat,pigs
NCL,24718.75,162402.1875,pigs_backyard_meat,backyard,meat,pigs
FRA,25867.788135489234,169951.36805016428,pigs_backyard_meat,backyard,meat,pigs
SWZ,26943.784860885473,177020.66653601755,pigs_backyard_meat,backyard,meat,pigs
GRC,27178.953768006202,178565.72625580078,pigs_backyard_meat,backyard,meat,pigs
NER,29100.675707285314,191191.43939686456,pigs_backyard_meat,backyard,meat,pigs
PYF,29695.999999999993,195102.71999999997,pigs_backyard_meat,backyard,meat,pigs
LSO,29897.745366403302,196428.1870572697,pigs_backyard_meat,backyard,meat,pigs
GAB,31309.098332581667,205700.7760450616,pigs_backyard_meat,backyard,meat,pigs
ETH,32063.28409436496,210655.77649997783,pigs_backyard_meat,backyard,meat,pigs
REU,33201.61202686751,218134.59101651952,pigs_backyard_meat,backyard,meat,pigs
STP,36093.600045873376,237134.9523013881,pigs_backyard_meat,backyard,meat,pigs
LVA,37090.40425376736,243683.95594725158,pigs_backyard_meat,backyard,meat,pigs
FSM,37437,245961.09000000003,pigs_backyard_meat,backyard,meat,pigs
SLB,41822.82808755023,274775.98053520505,pigs_backyard_meat,backyard,meat,pigs
KGZ,42120.036961786784,276728.6428389392,pigs_backyard_meat,backyard,meat,pigs
MKD,42448.76483669064,278888.3849770576,pigs_backyard_meat,backyard,meat,pigs
URY,43267.26761134916,284265.94820656406,pigs_backyard_meat,backyard,meat,pigs
SLE,44455.37658611371,292071.8241707671,pigs_backyard_meat,backyard,meat,pigs
CXR,46481.897402773226,305386.0659362201,pigs_backyard_meat,backyard,meat,pigs
AUT,50593.39770577285,332398.62292692764,pigs_backyard_meat,backyard,meat,pigs
ITA,51414.102734903805,337790.65496831806,pigs_backyard_meat,backyard,meat,pigs
MLI,52567.25285173204,345366.8512358795,pigs_backyard_meat,backyard,meat,pigs
TON,52858.69793702837,347281.6454462764,pigs_backyard_meat,backyard,meat,pigs
CPV,53741.624768340305,353082.47472799587,pigs_backyard_meat,backyard,meat,pigs
DEU,55033.13100957325,361567.6707328963,pigs_backyard_meat,backyard,meat,pigs
UZB,55361.39849371463,363724.38810370513,pigs_backyard_meat,backyard,meat,pigs
AUS,55810.82010044785,366677.0880599424,pigs_backyard_meat,backyard,meat,pigs
NAM,56662.033331262384,372269.5589863939,pigs_backyard_meat,backyard,meat,pigs
LKA,57577.976195549025,378287.3036047571,pigs_backyard_meat,backyard,meat,pigs
ALB,58764.700974322375,386084.08540129807,pigs_backyard_meat,backyard,meat,pigs
VUT,62063.619182725575,407757.9780305071,pigs_backyard_meat,backyard,meat,pigs
LTU,66857.07134015935,439250.95870484697,pigs_backyard_meat,backyard,meat,pigs
COG,69057.78253005336,453709.6312224506,pigs_backyard_meat,backyard,meat,pigs
ARM,69278.64028789154,455160.6666914475,pigs_backyard_meat,backyard,meat,pigs
HKG,70000,459900,pigs_backyard_meat,backyard,meat,pigs
PAK,72325.97697896099,475181.6687517738,pigs_backyard_meat,backyard,meat,pigs
CRI,78146.05404814747,513419.575096329,pigs_backyard_meat,backyard,meat,pigs
GEO,78338.18614221527,514681.8829543544,pigs_backyard_meat,backyard,meat,pigs
TCD,85452.55243536943,561423.2695003772,pigs_backyard_meat,backyard,meat,pigs
FJI,93653.8770410958,615305.9721599994,pigs_backyard_meat,backyard,meat,pigs
HRV,109972.43973121804,722518.9290341026,pigs_backyard_meat,backyard,meat,pigs
JAM,119509.59932991854,785178.0675975649,pigs_backyard_meat,backyard,meat,pigs
BGR,123689.60419773236,812640.6995791018,pigs_backyard_meat,backyard,meat,pigs
CHL,125834.72778711455,826734.1615613427,pigs_backyard_meat,backyard,meat,pigs
GIN,127702.69932702639,839006.7345785635,pigs_backyard_meat,backyard,meat,pigs
SLV,135713.273734524,891636.2084358227,pigs_backyard_meat,backyard,meat,pigs
MYS,146758.60870836207,964204.0592139389,pigs_backyard_meat,backyard,meat,pigs
ESP,149564.50123205045,982638.7730945715,pigs_backyard_meat,backyard,meat,pigs
KAZ,150997.74220247878,992055.1662702856,pigs_backyard_meat,backyard,meat,pigs
PAN,152231.2775507946,1000159.4935087205,pigs_backyard_meat,backyard,meat,pigs
ZWE,152585.34015753726,1002485.6848350199,pigs_backyard_meat,backyard,meat,pigs
BIH,164962.28242514038,1083802.1955331725,pigs_backyard_meat,backyard,meat,pigs
WSM,168334.00000000003,1105954.3800000004,pigs_backyard_meat,backyard,meat,pigs
XKO,176665.2881624341,1160690.9432271922,pigs_backyard_meat,backyard,meat,pigs
DOM,193276.44153416026,1269826.220879433,pigs_backyard_meat,backyard,meat,pigs
HND,200637.20486702168,1318186.4359763325,pigs_backyard_meat,backyard,meat,pigs
PRT,203731.50419367873,1338515.9825524695,pigs_backyard_meat,backyard,meat,pigs
CIV,212058.34368511432,1393223.3180112012,pigs_backyard_meat,backyard,meat,pigs
JPN,215601.23933151783,1416500.1424080725,pigs_backyard_meat,backyard,meat,pigs
HUN,259712.95402311982,1706314.1079318973,pigs_backyard_meat,backyard,meat,pigs
LBR,285416.08248196647,1875183.66190652,pigs_backyard_meat,backyard,meat,pigs
MDA,323503.78623658523,2125419.8755743653,pigs_backyard_meat,backyard,meat,pigs
TZA,325877.73592984874,2141016.7250591065,pigs_backyard_meat,backyard,meat,pigs
SEN,333058.9429525468,2188197.255198233,pigs_backyard_meat,backyard,meat,pigs
TLS,334009.4356090189,2194441.991951254,pigs_backyard_meat,backyard,meat,pigs
ZAF,346966.24090179545,2279568.2027247963,pigs_backyard_meat,backyard,meat,pigs
KEN,349798.4733705818,2298175.970044723,pigs_backyard_meat,backyard,meat,pigs
NIC,357624.96274845174,2349596.0052573285,pigs_backyard_meat,backyard,meat,pigs
ECU,359813.72017030395,2363976.1415188974,pigs_backyard_meat,backyard,meat,pigs
BEN,404420.1791059481,2657040.576726079,pigs_backyard_meat,backyard,meat,pigs
GNB,415023.1606463106,2726702.165446261,pigs_backyard_meat,backyard,meat,pigs
TGO,459295.140881259,3017569.075589872,pigs_backyard_meat,backyard,meat,pigs
BLR,459717.1794995903,3020341.8693123087,pigs_backyard_meat,backyard,meat,pigs
POL,499317.66413623176,3280517.053375043,pigs_backyard_meat,backyard,meat,pigs
SRB,502451.1614112919,3301104.1304721883,pigs_backyard_meat,backyard,meat,pigs
GHA,509016.4401444891,3344238.0117492937,pigs_backyard_meat,backyard,meat,pigs
CUB,517350,3398989.5000000005,pigs_backyard_meat,backyard,meat,pigs
BDI,556392.9863131265,3655501.920077242,pigs_backyard_meat,backyard,meat,pigs
ARG,597410.4855309145,3924986.889938108,pigs_backyard_meat,backyard,meat,pigs
ROU,609810.2566464817,4006453.386167385,pigs_backyard_meat,backyard,meat,pigs
VEN,640994.6924156124,4211335.129170573,pigs_backyard_meat,backyard,meat,pigs
COD,642950.2166112908,4224182.923136181,pigs_backyard_meat,backyard,meat,pigs
NPL,828732.3979150205,5444771.854301685,pigs_backyard_meat,backyard,meat,pigs
USA,865385.1723717877,5685580.582482645,pigs_backyard_meat,backyard,meat,pigs
PRY,918948.0372660413,6037488.604837892,pigs_backyard_meat,backyard,meat,pigs
HTI,923827.7942693573,6069548.608349678,pigs_backyard_meat,backyard,meat,pigs
ZMB,984575.9503632513,6468663.993886561,pigs_backyard_meat,backyard,meat,pigs
CAF,986663.0405758563,6482376.176583378,pigs_backyard_meat,backyard,meat,pigs
MDG,1085071.7463645476,7128921.37361508,pigs_backyard_meat,backyard,meat,pigs
BOL,1125781.1658590443,7396382.259693922,pigs_backyard_meat,backyard,meat,pigs
CMR,1182180.8019303966,7766927.868682707,pigs_backyard_meat,backyard,meat,pigs
GTM,1374799.8719870127,9032435.158954674,pigs_backyard_meat,backyard,meat,pigs
AGO,1489419.694875016,9785487.395328857,pigs_backyard_meat,backyard,meat,pigs
MOZ,1505142.2380070852,9888784.503706552,pigs_backyard_meat,backyard,meat,pigs
RWA,1516998.5300502335,9966680.342430035,pigs_backyard_meat,backyard,meat,pigs
KHM,1564248.4498427776,10277112.31546705,pigs_backyard_meat,backyard,meat,pigs
THA,1717338.854140244,11282916.271701405,pigs_backyard_meat,backyard,meat,pigs
RUS,1931144.8938754492,12687621.952761704,pigs_backyard_meat,backyard,meat,pigs
PER,1963461.5013041766,12899942.063568441,pigs_backyard_meat,backyard,meat,pigs
PNG,1973749.4319299688,12967533.767779896,pigs_backyard_meat,backyard,meat,pigs
TWN,2108053.7015680717,13849912.819302235,pigs_backyard_meat,backyard,meat,pigs
PRK,2175992.51558083,14296270.827366056,pigs_backyard_meat,backyard,meat,pigs
BFA,2315269.858787927,15211322.972236682,pigs_backyard_meat,backyard,meat,pigs
UGA,2342830.329033721,15392395.261751547,pigs_backyard_meat,backyard,meat,pigs
COL,2600091.112607664,17082598.609832354,pigs_backyard_meat,backyard,meat,pigs
LAO,3287068.578091581,21596040.55806169,pigs_backyard_meat,backyard,meat,pigs
MWI,3292280.0195221887,21630279.72826078,pigs_backyard_meat,backyard,meat,pigs
MEX,3363172.518412709,22096043.4459715,pigs_backyard_meat,backyard,meat,pigs
UKR,4257974.85370318,27974894.788829897,pigs_backyard_meat,backyard,meat,pigs
IDN,5195666.96621652,34135531.968042545,pigs_backyard_meat,backyard,meat,pigs
NGA,6825791.1008898495,44845447.53284632,pigs_backyard_meat,backyard,meat,pigs
IND,6865066.16743918,45103484.72007542,pigs_backyard_meat,backyard,meat,pigs
PHL,8870761.735839419,58280904.604464985,pigs_backyard_meat,backyard,meat,pigs
MMR,12486221.184648346,82034473.18313965,pigs_backyard_meat,backyard,meat,pigs
BRA,14474390.14285755,95096743.23857412,pigs_backyard_meat,backyard,meat,pigs
VNM,21916400.75602617,143990752.96709195,pigs_backyard_meat,backyard,meat,pigs
CHN,189842338.88284945,1247264166.460321,pigs_backyard_meat,backyard,meat,pigs
NA,0,NA,pigs_backyard_meat,backyard,meat,pigs
