iso3c,head_count,water_consumption,full_name,gleam_prod_system,gleam_product,gleam_livestock
RWA,146484.4234307806,13040.542221542277,chickens_industrial_eggs,industrial,eggs,chickens
NCL,143343.79840800576,13466.851986466996,chickens_industrial_eggs,industrial,eggs,chickens
GRD,138984.2180186393,14386.995076129766,chickens_industrial_eggs,industrial,eggs,chickens
SWZ,191027.1305341133,16963.632563125328,chickens_industrial_eggs,industrial,eggs,chickens
ISL,229999.9999864495,17530.975399009447,chickens_industrial_eggs,industrial,eggs,chickens
CPV,228929.65593390874,21253.490096245383,chickens_industrial_eggs,industrial,eggs,chickens
CAF,215678.81433833225,21521.32439318582,chickens_industrial_eggs,industrial,eggs,chickens
MNG,299174.6904469313,23187.316726346417,chickens_industrial_eggs,industrial,eggs,chickens
COD,289304.19703779416,27793.522851925514,chickens_industrial_eggs,industrial,eggs,chickens
BHR,265449.72557908844,28476.722591127495,chickens_industrial_eggs,industrial,eggs,chickens
MLT,330000.00000000006,28998.858893080356,chickens_industrial_eggs,industrial,eggs,chickens
GUY,285968.9107788195,30276.608214064912,chickens_industrial_eggs,industrial,eggs,chickens
FJI,340500.9381504539,33712.387372133955,chickens_industrial_eggs,industrial,eggs,chickens
BFA,312770.8556136024,34270.98304735974,chickens_industrial_eggs,industrial,eggs,chickens
AFG,416547.71725927334,36553.05057171427,chickens_industrial_eggs,industrial,eggs,chickens
COG,371672.79687291966,36923.8301138666,chickens_industrial_eggs,industrial,eggs,chickens
QAT,358593.7925183376,38891.94693164946,chickens_industrial_eggs,industrial,eggs,chickens
ETH,443006.8042333033,39581.318211942606,chickens_industrial_eggs,industrial,eggs,chickens
MLI,375378.77462791494,40611.29275911653,chickens_industrial_eggs,industrial,eggs,chickens
REU,489714.6931464062,41439.718627702714,chickens_industrial_eggs,industrial,eggs,chickens
LAO,418698.4313954942,42083.967031265114,chickens_industrial_eggs,industrial,eggs,chickens
ZWE,490000.0003022044,43763.894142172045,chickens_industrial_eggs,industrial,eggs,chickens
BWA,526632.6131906359,48560.91284462975,chickens_industrial_eggs,industrial,eggs,chickens
MNE,650186.275700152,51976.16750273399,chickens_industrial_eggs,industrial,eggs,chickens
CYP,582970.0002050257,52294.25089071295,chickens_industrial_eggs,industrial,eggs,chickens
UGA,561185.8794520154,52394.34875232893,chickens_industrial_eggs,industrial,eggs,chickens
GAB,580544.0280742828,57917.81225649047,chickens_industrial_eggs,industrial,eggs,chickens
EST,819399.1826762609,63614.56894905097,chickens_industrial_eggs,industrial,eggs,chickens
BLZ,621346.5343921494,63702.653573780204,chickens_industrial_eggs,industrial,eggs,chickens
BTN,752227.5732190247,66250.17182187854,chickens_industrial_eggs,industrial,eggs,chickens
JAM,662984.933585624,66929.32445618775,chickens_industrial_eggs,industrial,eggs,chickens
NAM,721941.2660555375,67111.86128744645,chickens_industrial_eggs,industrial,eggs,chickens
AGO,717701.0261503076,68167.61384492806,chickens_industrial_eggs,industrial,eggs,chickens
TJK,835325.9437597853,70343.77507991466,chickens_industrial_eggs,industrial,eggs,chickens
MRT,624388.7389256438,71157.17232587475,chickens_industrial_eggs,industrial,eggs,chickens
MWI,788916.6468380346,72250.4654602175,chickens_industrial_eggs,industrial,eggs,chickens
SOM,750846.8344949033,79344.32875253982,chickens_industrial_eggs,industrial,eggs,chickens
TGO,750210.0145049718,79405.45737721637,chickens_industrial_eggs,industrial,eggs,chickens
PNG,811607.5444835206,79628.48803145431,chickens_industrial_eggs,industrial,eggs,chickens
BRB,851849.092194543,89079.18754949255,chickens_industrial_eggs,industrial,eggs,chickens
MOZ,958559.6724963875,94003.34885271483,chickens_industrial_eggs,industrial,eggs,chickens
TTO,928319.6780652753,96682.12938522904,chickens_industrial_eggs,industrial,eggs,chickens
PSE,1099987.5053241448,97450.34683547585,chickens_industrial_eggs,industrial,eggs,chickens
SUR,999771.7477409481,105699.1199147938,chickens_industrial_eggs,industrial,eggs,chickens
PRI,1113236.9054852016,105779.43196089877,chickens_industrial_eggs,industrial,eggs,chickens
BEN,998100.8332920702,106740.3614824653,chickens_industrial_eggs,industrial,eggs,chickens
MKD,1347370.4704629665,108646.70608073787,chickens_industrial_eggs,industrial,eggs,chickens
SLE,1061270.614713224,110568.61807933748,chickens_industrial_eggs,industrial,eggs,chickens
MUS,1265549.901412169,119074.76830194319,chickens_industrial_eggs,industrial,eggs,chickens
GIN,1204279.0343712957,124135.12912544838,chickens_industrial_eggs,industrial,eggs,chickens
SVN,1681468.2426873727,133312.50391834887,chickens_industrial_eggs,industrial,eggs,chickens
CMR,1366777.6415941839,137827.6711387849,chickens_industrial_eggs,industrial,eggs,chickens
MDG,1558879.2870510619,145021.70230190258,chickens_industrial_eggs,industrial,eggs,chickens
MDA,1842393.3817884894,147426.56841158995,chickens_industrial_eggs,industrial,eggs,chickens
KGZ,1831168.4494016063,147853.43263307068,chickens_industrial_eggs,industrial,eggs,chickens
GEO,1807376.2539820464,147900.64725051058,chickens_industrial_eggs,industrial,eggs,chickens
JOR,1709904.704371779,150262.81965233383,chickens_industrial_eggs,industrial,eggs,chickens
OMN,1444060.0599944703,154961.44155101074,chickens_industrial_eggs,industrial,eggs,chickens
LBN,1916054.0059122283,167171.223152073,chickens_industrial_eggs,industrial,eggs,chickens
LVA,2300819.076665215,179437.92891688284,chickens_industrial_eggs,industrial,eggs,chickens
ARM,2276690.264751828,180885.62771177158,chickens_industrial_eggs,industrial,eggs,chickens
TZA,1917574.6147375072,184691.73487596092,chickens_industrial_eggs,industrial,eggs,chickens
KHM,1821479.217298194,196531.6269675869,chickens_industrial_eggs,industrial,eggs,chickens
BRN,1968665.1524786064,211058.0184905207,chickens_industrial_eggs,industrial,eggs,chickens
URY,2605651.418682362,219061.85437337295,chickens_industrial_eggs,industrial,eggs,chickens
SEN,2406455.927710066,246356.4349042389,chickens_industrial_eggs,industrial,eggs,chickens
CHE,3170709.9214797425,248355.7708741774,chickens_industrial_eggs,industrial,eggs,chickens
LTU,3254346.924214577,253622.22219802867,chickens_industrial_eggs,industrial,eggs,chickens
SSD,2381267.048518052,254732.54125245864,chickens_industrial_eggs,industrial,eggs,chickens
TKM,2861149.016663858,254823.79861070562,chickens_industrial_eggs,industrial,eggs,chickens
HRV,3193849.1885938277,256627.89281456883,chickens_industrial_eggs,industrial,eggs,chickens
BIH,3322571.9067258444,265393.23402521305,chickens_industrial_eggs,industrial,eggs,chickens
CRI,2922913.314576265,275286.24855419865,chickens_industrial_eggs,industrial,eggs,chickens
KEN,3142760.254040045,277219.4845600581,chickens_industrial_eggs,industrial,eggs,chickens
IRQ,2808376.2304201275,285204.36219992104,chickens_industrial_eggs,industrial,eggs,chickens
PAN,2783397.779046474,287198.2450812346,chickens_industrial_eggs,industrial,eggs,chickens
NPL,3168118.9511570437,287766.73154910724,chickens_industrial_eggs,industrial,eggs,chickens
FIN,3745972.1731351535,289340.86346100585,chickens_industrial_eggs,industrial,eggs,chickens
NZL,3709431.36361649,294888.30925539247,chickens_industrial_eggs,industrial,eggs,chickens
SGP,2800000,296791.9292257857,chickens_industrial_eggs,industrial,eggs,chickens
ZMB,3289393.954844195,301115.37096888205,chickens_industrial_eggs,industrial,eggs,chickens
NIC,3061451.501013033,311844.0818626254,chickens_industrial_eggs,industrial,eggs,chickens
ALB,3828832.9973195693,315206.4807330495,chickens_industrial_eggs,industrial,eggs,chickens
HND,3328794.334612764,318121.1232146289,chickens_industrial_eggs,industrial,eggs,chickens
SDN,2948651.861299317,319915.44708567567,chickens_industrial_eggs,industrial,eggs,chickens
NOR,4379999.999998259,337153.38696649414,chickens_industrial_eggs,industrial,eggs,chickens
IRL,4699982.2597093545,363540.96464068996,chickens_industrial_eggs,industrial,eggs,chickens
CZE,4754460.154035385,373069.7317945507,chickens_industrial_eggs,industrial,eggs,chickens
GHA,3561974.263308149,377792.5531048542,chickens_industrial_eggs,industrial,eggs,chickens
PRK,5699775.299233778,460892.5991948535,chickens_industrial_eggs,industrial,eggs,chickens
BGR,5836018.740333493,475771.4124435962,chickens_industrial_eggs,industrial,eggs,chickens
DNK,6147999.999910875,477661.857388904,chickens_industrial_eggs,industrial,eggs,chickens
SVK,6105656.095649766,483197.00711055886,chickens_industrial_eggs,industrial,eggs,chickens
SLV,5230110.588331957,514861.93202698586,chickens_industrial_eggs,industrial,eggs,chickens
ARE,4745832.432278693,528189.0567538056,chickens_industrial_eggs,industrial,eggs,chickens
SWE,7259999.999839646,563447.423093624,chickens_industrial_eggs,industrial,eggs,chickens
AUT,7325397.568956261,577082.1539223893,chickens_industrial_eggs,industrial,eggs,chickens
CIV,5676947.5957625955,591907.0659479557,chickens_industrial_eggs,industrial,eggs,chickens
PRT,7329753.665561134,599115.1035387283,chickens_industrial_eggs,industrial,eggs,chickens
PRY,6382093.116055155,604495.6340444668,chickens_industrial_eggs,industrial,eggs,chickens
GRC,7301451.027926446,613998.991712428,chickens_industrial_eggs,industrial,eggs,chickens
ECU,7321740.560535352,638254.0693274051,chickens_industrial_eggs,industrial,eggs,chickens
SRB,8262658.460311741,666230.8025314214,chickens_industrial_eggs,industrial,eggs,chickens
YEM,7595501.358519472,748516.8405908941,chickens_industrial_eggs,industrial,eggs,chickens
BEL,9748937.308168704,765696.4237620669,chickens_industrial_eggs,industrial,eggs,chickens
ISR,9417577.201290248,841991.8906466315,chickens_industrial_eggs,industrial,eggs,chickens
LBY,9370567.557224186,843615.2782967123,chickens_industrial_eggs,industrial,eggs,chickens
DOM,8534943.351237856,852225.3796368892,chickens_industrial_eggs,industrial,eggs,chickens
LKA,8112188.518504397,862105.0455110829,chickens_industrial_eggs,industrial,eggs,chickens
SYR,9901039.96389522,874837.9938023442,chickens_industrial_eggs,industrial,eggs,chickens
VEN,8789538.365599746,878691.2387263273,chickens_industrial_eggs,industrial,eggs,chickens
HUN,11062452.565680547,888601.4854207733,chickens_industrial_eggs,industrial,eggs,chickens
CUB,9460934.289873833,956348.1375004433,chickens_industrial_eggs,industrial,eggs,chickens
CHL,12026515.587847544,983961.8897029831,chickens_industrial_eggs,industrial,eggs,chickens
KWT,9321407.975578649,999572.2924289199,chickens_industrial_eggs,industrial,eggs,chickens
AZE,12874815.91490805,1086656.4652987507,chickens_industrial_eggs,industrial,eggs,chickens
AUS,15838031.43698974,1350706.4642169878,chickens_industrial_eggs,industrial,eggs,chickens
GTM,14547554.941267215,1376073.8570271987,chickens_industrial_eggs,industrial,eggs,chickens
BLR,18218874.146583535,1421803.8449267948,chickens_industrial_eggs,industrial,eggs,chickens
UZB,16896562.54547615,1463474.1764523801,chickens_industrial_eggs,industrial,eggs,chickens
KAZ,20589576.120266806,1659606.5736339742,chickens_industrial_eggs,industrial,eggs,chickens
DZA,19898160.324377775,1699140.896803683,chickens_industrial_eggs,industrial,eggs,chickens
BOL,18070644.868520226,1745387.395284264,chickens_industrial_eggs,industrial,eggs,chickens
MMR,17346584.661220923,1785513.566572879,chickens_industrial_eggs,industrial,eggs,chickens
TUN,22370156.52086025,1977038.5150140112,chickens_industrial_eggs,industrial,eggs,chickens
PER,22757736.92360207,2003529.8434333669,chickens_industrial_eggs,industrial,eggs,chickens
EGY,25753521.525669515,2407958.1732473867,chickens_industrial_eggs,industrial,eggs,chickens
CAN,31347232.679988954,2472641.2188724144,chickens_industrial_eggs,industrial,eggs,chickens
VNM,25304251.63669248,2504731.1160223125,chickens_industrial_eggs,industrial,eggs,chickens
ROU,32228641.388552506,2591319.807396931,chickens_industrial_eggs,industrial,eggs,chickens
ZAF,31753959.15838323,2677073.6668517827,chickens_industrial_eggs,industrial,eggs,chickens
SAU,26439347.498821825,2768971.342097031,chickens_industrial_eggs,industrial,eggs,chickens
DEU,40488224.656101644,3170520.563169409,chickens_industrial_eggs,industrial,eggs,chickens
TWN,37946263.09727435,3630367.132204403,chickens_industrial_eggs,industrial,eggs,chickens
NGA,34498518.58805399,3635971.7542858836,chickens_industrial_eggs,industrial,eggs,chickens
ARG,42063647.86977537,3637460.756471696,chickens_industrial_eggs,industrial,eggs,chickens
NLD,46441882.24370576,3637586.273250035,chickens_industrial_eggs,industrial,eggs,chickens
POL,46799496.106963955,3673730.534679324,chickens_industrial_eggs,industrial,eggs,chickens
BGD,36838931.74147182,3783772.9144351752,chickens_industrial_eggs,industrial,eggs,chickens
IRN,45065411.6238635,3959026.0281931534,chickens_industrial_eggs,industrial,eggs,chickens
ESP,48659697.58693597,4012899.1830876945,chickens_industrial_eggs,industrial,eggs,chickens
GBR,53945992.243866995,4186881.767963321,chickens_industrial_eggs,industrial,eggs,chickens
COL,46356907.645034164,4275944.151956232,chickens_industrial_eggs,industrial,eggs,chickens
MAR,52119365.27165292,4473844.631121448,chickens_industrial_eggs,industrial,eggs,chickens
FRA,61229993.74742678,4853832.474714047,chickens_industrial_eggs,industrial,eggs,chickens
UKR,67064466.41215607,5318674.576172586,chickens_industrial_eggs,industrial,eggs,chickens
PHL,55127536.84569807,5788258.581720728,chickens_industrial_eggs,industrial,eggs,chickens
ITA,70938784.60473761,5836010.480885318,chickens_industrial_eggs,industrial,eggs,chickens
KOR,71980181.59188542,5987939.543104517,chickens_industrial_eggs,industrial,eggs,chickens
THA,74453465.31038879,7933945.808359257,chickens_industrial_eggs,industrial,eggs,chickens
PAK,88464532.31478363,8932224.05003269,chickens_industrial_eggs,industrial,eggs,chickens
TUR,115657841.89032045,9553406.722717747,chickens_industrial_eggs,industrial,eggs,chickens
JPN,134083329.00593564,11261005.62191025,chickens_industrial_eggs,industrial,eggs,chickens
MYS,107890850.24533188,11410717.776768109,chickens_industrial_eggs,industrial,eggs,chickens
RUS,154396077.22503942,12184944.718742635,chickens_industrial_eggs,industrial,eggs,chickens
IDN,134930055.13377205,13778626.30512404,chickens_industrial_eggs,industrial,eggs,chickens
MEX,194065756.7875582,17693215.16042375,chickens_industrial_eggs,industrial,eggs,chickens
IND,204234644.73959652,21319680.359611407,chickens_industrial_eggs,industrial,eggs,chickens
BRA,342966728.28343767,31034094.55177262,chickens_industrial_eggs,industrial,eggs,chickens
USA,374979089.8688362,32120519.91249617,chickens_industrial_eggs,industrial,eggs,chickens
CHN,2439450747.978985,210876986.25939515,chickens_industrial_eggs,industrial,eggs,chickens
NA,0,NA,chickens_industrial_eggs,industrial,eggs,chickens
