iso3c,head_count,water_consumption,full_name,gleam_prod_system,gleam_product,gleam_livestock
ABW,0,0,buffaloes_mixed_meat,mixed,meat,buffaloes
AFG,0,0,buffaloes_mixed_meat,mixed,meat,buffaloes
AGO,0,0,buffaloes_mixed_meat,mixed,meat,buffaloes
AIA,0,0,buffaloes_mixed_meat,mixed,meat,buffaloes
ALA,0,0,buffaloes_mixed_meat,mixed,meat,buffaloes
AND,0,0,buffaloes_mixed_meat,mixed,meat,buffaloes
ARE,0,0,buffaloes_mixed_meat,mixed,meat,buffaloes
ARG,0,0,buffaloes_mixed_meat,mixed,meat,buffaloes
ASM,0,0,buffaloes_mixed_meat,mixed,meat,buffaloes
ATG,0,0,buffaloes_mixed_meat,mixed,meat,buffaloes
AUS,0,0,buffaloes_mixed_meat,mixed,meat,buffaloes
AUT,0,0,buffaloes_mixed_meat,mixed,meat,buffaloes
BDI,0,0,buffaloes_mixed_meat,mixed,meat,buffaloes
BEL,0,0,buffaloes_mixed_meat,mixed,meat,buffaloes
BEN,0,0,buffaloes_mixed_meat,mixed,meat,buffaloes
BES,0,0,buffaloes_mixed_meat,mixed,meat,buffaloes
BFA,0,0,buffaloes_mixed_meat,mixed,meat,buffaloes
BHR,0,0,buffaloes_mixed_meat,mixed,meat,buffaloes
BHS,0,0,buffaloes_mixed_meat,mixed,meat,buffaloes
BIH,0,0,buffaloes_mixed_meat,mixed,meat,buffaloes
BLM,0,0,buffaloes_mixed_meat,mixed,meat,buffaloes
BLR,0,0,buffaloes_mixed_meat,mixed,meat,buffaloes
BLZ,0,0,buffaloes_mixed_meat,mixed,meat,buffaloes
BMU,0,0,buffaloes_mixed_meat,mixed,meat,buffaloes
BOL,0,0,buffaloes_mixed_meat,mixed,meat,buffaloes
BRB,0,0,buffaloes_mixed_meat,mixed,meat,buffaloes
BWA,0,0,buffaloes_mixed_meat,mixed,meat,buffaloes
CAF,0,0,buffaloes_mixed_meat,mixed,meat,buffaloes
CAN,0,0,buffaloes_mixed_meat,mixed,meat,buffaloes
CCK,0,0,buffaloes_mixed_meat,mixed,meat,buffaloes
CHE,0,0,buffaloes_mixed_meat,mixed,meat,buffaloes
CHL,0,0,buffaloes_mixed_meat,mixed,meat,buffaloes
CIV,0,0,buffaloes_mixed_meat,mixed,meat,buffaloes
CMR,0,0,buffaloes_mixed_meat,mixed,meat,buffaloes
COD,0,0,buffaloes_mixed_meat,mixed,meat,buffaloes
COG,0,0,buffaloes_mixed_meat,mixed,meat,buffaloes
COK,0,0,buffaloes_mixed_meat,mixed,meat,buffaloes
COM,0,0,buffaloes_mixed_meat,mixed,meat,buffaloes
CPV,0,0,buffaloes_mixed_meat,mixed,meat,buffaloes
CRI,0,0,buffaloes_mixed_meat,mixed,meat,buffaloes
CUB,0,0,buffaloes_mixed_meat,mixed,meat,buffaloes
CUW,0,0,buffaloes_mixed_meat,mixed,meat,buffaloes
CYM,0,0,buffaloes_mixed_meat,mixed,meat,buffaloes
CYP,0,0,buffaloes_mixed_meat,mixed,meat,buffaloes
CZE,0,0,buffaloes_mixed_meat,mixed,meat,buffaloes
DJI,0,0,buffaloes_mixed_meat,mixed,meat,buffaloes
DMA,0,0,buffaloes_mixed_meat,mixed,meat,buffaloes
DNK,0,0,buffaloes_mixed_meat,mixed,meat,buffaloes
DOM,0,0,buffaloes_mixed_meat,mixed,meat,buffaloes
DZA,0,0,buffaloes_mixed_meat,mixed,meat,buffaloes
ECU,0,0,buffaloes_mixed_meat,mixed,meat,buffaloes
ERI,0,0,buffaloes_mixed_meat,mixed,meat,buffaloes
ESH,0,0,buffaloes_mixed_meat,mixed,meat,buffaloes
ESP,0,0,buffaloes_mixed_meat,mixed,meat,buffaloes
EST,0,0,buffaloes_mixed_meat,mixed,meat,buffaloes
ETH,0,0,buffaloes_mixed_meat,mixed,meat,buffaloes
FIN,0,0,buffaloes_mixed_meat,mixed,meat,buffaloes
FJI,0,0,buffaloes_mixed_meat,mixed,meat,buffaloes
FLK,0,0,buffaloes_mixed_meat,mixed,meat,buffaloes
FRA,0,0,buffaloes_mixed_meat,mixed,meat,buffaloes
FRO,0,0,buffaloes_mixed_meat,mixed,meat,buffaloes
FSM,0,0,buffaloes_mixed_meat,mixed,meat,buffaloes
GAB,0,0,buffaloes_mixed_meat,mixed,meat,buffaloes
GBR,0,0,buffaloes_mixed_meat,mixed,meat,buffaloes
GGY,0,0,buffaloes_mixed_meat,mixed,meat,buffaloes
GHA,0,0,buffaloes_mixed_meat,mixed,meat,buffaloes
GIB,0,0,buffaloes_mixed_meat,mixed,meat,buffaloes
GIN,0,0,buffaloes_mixed_meat,mixed,meat,buffaloes
GLP,0,0,buffaloes_mixed_meat,mixed,meat,buffaloes
GMB,0,0,buffaloes_mixed_meat,mixed,meat,buffaloes
GNB,0,0,buffaloes_mixed_meat,mixed,meat,buffaloes
GNQ,0,0,buffaloes_mixed_meat,mixed,meat,buffaloes
GRD,0,0,buffaloes_mixed_meat,mixed,meat,buffaloes
GRL,0,0,buffaloes_mixed_meat,mixed,meat,buffaloes
GTM,0,0,buffaloes_mixed_meat,mixed,meat,buffaloes
GUM,0,0,buffaloes_mixed_meat,mixed,meat,buffaloes
GUY,0,0,buffaloes_mixed_meat,mixed,meat,buffaloes
HND,0,0,buffaloes_mixed_meat,mixed,meat,buffaloes
HRV,0,0,buffaloes_mixed_meat,mixed,meat,buffaloes
HTI,0,0,buffaloes_mixed_meat,mixed,meat,buffaloes
HUN,0,0,buffaloes_mixed_meat,mixed,meat,buffaloes
IMN,0,0,buffaloes_mixed_meat,mixed,meat,buffaloes
IOT,0,0,buffaloes_mixed_meat,mixed,meat,buffaloes
IRL,0,0,buffaloes_mixed_meat,mixed,meat,buffaloes
ISL,0,0,buffaloes_mixed_meat,mixed,meat,buffaloes
ISR,0,0,buffaloes_mixed_meat,mixed,meat,buffaloes
JAM,0,0,buffaloes_mixed_meat,mixed,meat,buffaloes
JEY,0,0,buffaloes_mixed_meat,mixed,meat,buffaloes
JPN,0,0,buffaloes_mixed_meat,mixed,meat,buffaloes
KEN,0,0,buffaloes_mixed_meat,mixed,meat,buffaloes
KGZ,0,0,buffaloes_mixed_meat,mixed,meat,buffaloes
KIR,0,0,buffaloes_mixed_meat,mixed,meat,buffaloes
KNA,0,0,buffaloes_mixed_meat,mixed,meat,buffaloes
KOR,0,0,buffaloes_mixed_meat,mixed,meat,buffaloes
KWT,0,0,buffaloes_mixed_meat,mixed,meat,buffaloes
LBN,0,0,buffaloes_mixed_meat,mixed,meat,buffaloes
LBR,0,0,buffaloes_mixed_meat,mixed,meat,buffaloes
LBY,0,0,buffaloes_mixed_meat,mixed,meat,buffaloes
LCA,0,0,buffaloes_mixed_meat,mixed,meat,buffaloes
LIE,0,0,buffaloes_mixed_meat,mixed,meat,buffaloes
LSO,0,0,buffaloes_mixed_meat,mixed,meat,buffaloes
LTU,0,0,buffaloes_mixed_meat,mixed,meat,buffaloes
LUX,0,0,buffaloes_mixed_meat,mixed,meat,buffaloes
LVA,0,0,buffaloes_mixed_meat,mixed,meat,buffaloes
MAC,0,0,buffaloes_mixed_meat,mixed,meat,buffaloes
MAF,0,0,buffaloes_mixed_meat,mixed,meat,buffaloes
MAR,0,0,buffaloes_mixed_meat,mixed,meat,buffaloes
MCO,0,0,buffaloes_mixed_meat,mixed,meat,buffaloes
MDA,0,0,buffaloes_mixed_meat,mixed,meat,buffaloes
MDG,0,0,buffaloes_mixed_meat,mixed,meat,buffaloes
MDV,0,0,buffaloes_mixed_meat,mixed,meat,buffaloes
MEX,0,0,buffaloes_mixed_meat,mixed,meat,buffaloes
MHL,0,0,buffaloes_mixed_meat,mixed,meat,buffaloes
MLI,0,0,buffaloes_mixed_meat,mixed,meat,buffaloes
MLT,0,0,buffaloes_mixed_meat,mixed,meat,buffaloes
MNE,0,0,buffaloes_mixed_meat,mixed,meat,buffaloes
MNG,0,0,buffaloes_mixed_meat,mixed,meat,buffaloes
MNP,0,0,buffaloes_mixed_meat,mixed,meat,buffaloes
MOZ,0,0,buffaloes_mixed_meat,mixed,meat,buffaloes
MRT,0,0,buffaloes_mixed_meat,mixed,meat,buffaloes
MSR,0,0,buffaloes_mixed_meat,mixed,meat,buffaloes
