iso3c,head_count,water_consumption,full_name,gleam_prod_system,gleam_product,gleam_livestock
AIA,0,0,cows_grassland_milk,grassland,milk,cows
BES,0,0,cows_grassland_milk,grassland,milk,cows
BHR,0,0,cows_grassland_milk,grassland,milk,cows
BLM,0,0,cows_grassland_milk,grassland,milk,cows
BMU,0,0,cows_grassland_milk,grassland,milk,cows
CCK,0,0,cows_grassland_milk,grassland,milk,cows
COK,0,0,cows_grassland_milk,grassland,milk,cows
CUW,0,0,cows_grassland_milk,grassland,milk,cows
CYM,0,0,cows_grassland_milk,grassland,milk,cows
EGY,0,0,cows_grassland_milk,grassland,milk,cows
FLK,0,0,cows_grassland_milk,grassland,milk,cows
FSM,0,0,cows_grassland_milk,grassland,milk,cows
GGY,0,0,cows_grassland_milk,grassland,milk,cows
GIB,0,0,cows_grassland_milk,grassland,milk,cows
GRL,0,0,cows_grassland_milk,grassland,milk,cows
GUM,0,0,cows_grassland_milk,grassland,milk,cows
IOT,0,0,cows_grassland_milk,grassland,milk,cows
KIR,0,0,cows_grassland_milk,grassland,milk,cows
MAC,0,0,cows_grassland_milk,grassland,milk,cows
MAF,0,0,cows_grassland_milk,grassland,milk,cows
MCO,0,0,cows_grassland_milk,grassland,milk,cows
MDV,0,0,cows_grassland_milk,grassland,milk,cows
MHL,0,0,cows_grassland_milk,grassland,milk,cows
MLT,0,0,cows_grassland_milk,grassland,milk,cows
MNP,0,0,cows_grassland_milk,grassland,milk,cows
MYT,0,0,cows_grassland_milk,grassland,milk,cows
NFK,0,0,cows_grassland_milk,grassland,milk,cows
NIU,0,0,cows_grassland_milk,grassland,milk,cows
NRU,0,0,cows_grassland_milk,grassland,milk,cows
PCN,0,0,cows_grassland_milk,grassland,milk,cows
PLW,0,0,cows_grassland_milk,grassland,milk,cows
PYF,0,0,cows_grassland_milk,grassland,milk,cows
SGP,0,0,cows_grassland_milk,grassland,milk,cows
SHN,0,0,cows_grassland_milk,grassland,milk,cows
SJM,0,0,cows_grassland_milk,grassland,milk,cows
SXM,0,0,cows_grassland_milk,grassland,milk,cows
SYC,0,0,cows_grassland_milk,grassland,milk,cows
TCA,0,0,cows_grassland_milk,grassland,milk,cows
TKL,0,0,cows_grassland_milk,grassland,milk,cows
TUV,0,0,cows_grassland_milk,grassland,milk,cows
VGB,0,0,cows_grassland_milk,grassland,milk,cows
WLF,0,0,cows_grassland_milk,grassland,milk,cows
ASM,1.0291377252548048e-15,2.726962678576892e-14,cows_grassland_milk,grassland,milk,cows
TON,2.1584932389345837e-15,5.651206561757715e-14,cows_grassland_milk,grassland,milk,cows
MUS,1.7253801627086226e-14,4.3749598431132073e-13,cows_grassland_milk,grassland,milk,cows
ESH,7.857699070948643e-6,1.9660231765957953e-4,cows_grassland_milk,grassland,milk,cows
HKG,8.538051873025008e-5,0.0021326226852741545,cows_grassland_milk,grassland,milk,cows
SPM,0.09030367927775983,1.702950454937748,cows_grassland_milk,grassland,milk,cows
QAT,1.3436685856564878,33.26726385014834,cows_grassland_milk,grassland,milk,cows
BHS,2.174477443099022,57.24410179106095,cows_grassland_milk,grassland,milk,cows
STP,2.500934044952729,65.54130873373983,cows_grassland_milk,grassland,milk,cows
BRN,2.7361027562681133,72.20733583275816,cows_grassland_milk,grassland,milk,cows
GUF,3.3276014740041067,88.19078325291176,cows_grassland_milk,grassland,milk,cows
GNQ,3.9634858542165454,104.35325061858738,cows_grassland_milk,grassland,milk,cows
LCA,4.714159748212349,124.74056221476233,cows_grassland_milk,grassland,milk,cows
CXR,7.533115410031542,197.76556588334043,cows_grassland_milk,grassland,milk,cows
KNA,7.649362999014556,202.0416071179467,cows_grassland_milk,grassland,milk,cows
ALA,11.492394412906908,218.28221798972982,cows_grassland_milk,grassland,milk,cows
SUR,9.98581203431716,264.43165111764955,cows_grassland_milk,grassland,milk,cows
VCT,10.961187679659634,290.18237675297155,cows_grassland_milk,grassland,milk,cows
SLB,12.099280215134039,320.1749458755194,cows_grassland_milk,grassland,milk,cows
PNG,14.70129228095079,380.5609336348104,cows_grassland_milk,grassland,milk,cows
GRD,19.129250330942448,506.5679662758303,cows_grassland_milk,grassland,milk,cows
NCL,29.037835827271444,750.2850677481107,cows_grassland_milk,grassland,milk,cows
WSM,30.543719985109863,802.7256697462365,cows_grassland_milk,grassland,milk,cows
CYP,39.6205939871829,938.8357022115911,cows_grassland_milk,grassland,milk,cows
ABW,38.37561684895832,1006.6495638686321,cows_grassland_milk,grassland,milk,cows
SMR,47.37708576611749,1013.0303311245053,cows_grassland_milk,grassland,milk,cows
PRK,57.07699831084106,1179.429111522954,cows_grassland_milk,grassland,milk,cows
VIR,48.08585113799836,1270.3572605977797,cows_grassland_milk,grassland,milk,cows
GLP,60.436467425486605,1597.140367789494,cows_grassland_milk,grassland,milk,cows
TTO,96.44541792619891,2553.7678179962572,cows_grassland_milk,grassland,milk,cows
AND,143.59021086442735,2632.7221533392044,cows_grassland_milk,grassland,milk,cows
