iso3c,head_count,water_consumption,full_name,gleam_prod_system,gleam_product,gleam_livestock
AIA,0,0,cows_mixed_milk,mixed,milk,cows
BLM,0,0,cows_mixed_milk,mixed,milk,cows
BMU,0,0,cows_mixed_milk,mixed,milk,cows
CCK,0,0,cows_mixed_milk,mixed,milk,cows
COK,0,0,cows_mixed_milk,mixed,milk,cows
CYM,0,0,cows_mixed_milk,mixed,milk,cows
FSM,0,0,cows_mixed_milk,mixed,milk,cows
GGY,0,0,cows_mixed_milk,mixed,milk,cows
GIB,0,0,cows_mixed_milk,mixed,milk,cows
GUM,0,0,cows_mixed_milk,mixed,milk,cows
IOT,0,0,cows_mixed_milk,mixed,milk,cows
KIR,0,0,cows_mixed_milk,mixed,milk,cows
MCO,0,0,cows_mixed_milk,mixed,milk,cows
MDV,0,0,cows_mixed_milk,mixed,milk,cows
MHL,0,0,cows_mixed_milk,mixed,milk,cows
MNP,0,0,cows_mixed_milk,mixed,milk,cows
NFK,0,0,cows_mixed_milk,mixed,milk,cows
NIU,0,0,cows_mixed_milk,mixed,milk,cows
NRU,0,0,cows_mixed_milk,mixed,milk,cows
PCN,0,0,cows_mixed_milk,mixed,milk,cows
PLW,0,0,cows_mixed_milk,mixed,milk,cows
PYF,0,0,cows_mixed_milk,mixed,milk,cows
SHN,0,0,cows_mixed_milk,mixed,milk,cows
SXM,0,0,cows_mixed_milk,mixed,milk,cows
SYC,0,0,cows_mixed_milk,mixed,milk,cows
TKL,0,0,cows_mixed_milk,mixed,milk,cows
TUV,0,0,cows_mixed_milk,mixed,milk,cows
VGB,0,0,cows_mixed_milk,mixed,milk,cows
WLF,0,0,cows_mixed_milk,mixed,milk,cows
SPM,10.887041518624073,238.86603156108063,cows_mixed_milk,mixed,milk,cows
SGP,14,413.5365795327787,cows_mixed_milk,mixed,milk,cows
HKG,19.999914558121127,564.2212142975658,cows_mixed_milk,mixed,milk,cows
ASM,24,710.401163945198,cows_mixed_milk,mixed,milk,cows
CUW,27.606546405180218,811.3988719125742,cows_mixed_milk,mixed,milk,cows
MAC,29.28191566467285,826.6330086273691,cows_mixed_milk,mixed,milk,cows
GRL,42.220346074551344,870.7815131489328,cows_mixed_milk,mixed,milk,cows
SMR,112.6316270024372,2757.761125719228,cows_mixed_milk,mixed,milk,cows
FRO,160.6625773687661,3428.08389308193,cows_mixed_milk,mixed,milk,cows
BRN,119.26389998360132,3517.525646236948,cows_mixed_milk,mixed,milk,cows
ABW,121.80390519122284,3572.994391634425,cows_mixed_milk,mixed,milk,cows
MAF,139.519287109375,4124.004102027692,cows_mixed_milk,mixed,milk,cows
CXR,151.55146168719693,4448.84251906011,cows_mixed_milk,mixed,milk,cows
TON,180.62147903442383,5303.111263679772,cows_mixed_milk,mixed,milk,cows
GLP,220.56353361383162,6512.0778915855635,cows_mixed_milk,mixed,milk,cows
SJM,349.58376198261976,7208.811925879501,cows_mixed_milk,mixed,milk,cows
NCL,275.6595971579165,7962.391345823472,cows_mixed_milk,mixed,milk,cows
ESH,307.4640996499149,8774.3210430092,cows_mixed_milk,mixed,milk,cows
BES,302,8845.471585829295,cows_mixed_milk,mixed,milk,cows
JEY,412.64268811803777,9709.281577456626,cows_mixed_milk,mixed,milk,cows
AND,499.92690868024454,10936.240265632372,cows_mixed_milk,mixed,milk,cows
STP,386.4990669046442,11370.71720878414,cows_mixed_milk,mixed,milk,cows
MTQ,511.32488155777094,15108.653577193221,cows_mixed_milk,mixed,milk,cows
KNA,519.3506355285645,15328.824581489274,cows_mixed_milk,mixed,milk,cows
GNQ,564.0365170994569,16583.998891875173,cows_mixed_milk,mixed,milk,cows
TCA,589.3521575927734,17370.90223155347,cows_mixed_milk,mixed,milk,cows
GUF,627.0532509843572,18564.473332562822,cows_mixed_milk,mixed,milk,cows
GRD,665.8707650606357,19698.875905354453,cows_mixed_milk,mixed,milk,cows
BHS,669.8255310058594,19711.59364802827,cows_mixed_milk,mixed,milk,cows
LCA,740.2858260656863,21886.40948199361,cows_mixed_milk,mixed,milk,cows
VCT,757.0388414243221,22372.027047016047,cows_mixed_milk,mixed,milk,cows
VIR,771.9141414247133,22791.03361415018,cows_mixed_milk,mixed,milk,cows
MUS,1033.0060729980469,29819.213719705862,cows_mixed_milk,mixed,milk,cows
FLK,1421.2459948062897,30322.077390729526,cows_mixed_milk,mixed,milk,cows
LIE,1547.6836033898726,34554.080643248744,cows_mixed_milk,mixed,milk,cows
COG,1237.6558052270375,36531.94245389541,cows_mixed_milk,mixed,milk,cows
SUR,1590.0141875020277,47031.39820739115,cows_mixed_milk,mixed,milk,cows
PNG,1765.2670082184766,50691.07184638884,cows_mixed_milk,mixed,milk,cows
IMN,2384.4241479007787,53303.17350367631,cows_mixed_milk,mixed,milk,cows
WSM,1848.7697273556278,54238.581182270704,cows_mixed_milk,mixed,milk,cows
ALA,2644.04525234596,58409.41939118515,cows_mixed_milk,mixed,milk,cows
SLB,2257.3783301740364,66742.37387793904,cows_mixed_milk,mixed,milk,cows
MSR,2528.661920070648,74743.21868016214,cows_mixed_milk,mixed,milk,cows
BRB,2737.4259147081757,80944.89085276058,cows_mixed_milk,mixed,milk,cows
ATG,3240.89646205425,95746.15102752618,cows_mixed_milk,mixed,milk,cows
XMI,4100.314579182257,103558.96470564418,cows_mixed_milk,mixed,milk,cows
MLT,4052.858076095581,109569.51806888703,cows_mixed_milk,mixed,milk,cows
QAT,5088.1769482472455,141739.34413282038,cows_mixed_milk,mixed,milk,cows
MYT,4808.943176269531,141948.16679567497,cows_mixed_milk,mixed,milk,cows
GAB,4963.836316283853,146400.85840159067,cows_mixed_milk,mixed,milk,cows
PHL,5222.645315654588,153965.51341244995,cows_mixed_milk,mixed,milk,cows
LBR,5491.631458122509,162363.59820728927,cows_mixed_milk,mixed,milk,cows
BHR,6016.02043393717,167260.15791028997,cows_mixed_milk,mixed,milk,cows
DJI,5934.566334901548,170159.6400814573,cows_mixed_milk,mixed,milk,cows
BLZ,6243.763510316206,183876.5466094139,cows_mixed_milk,mixed,milk,cows
COD,6626.541406051089,190455.01422547805,cows_mixed_milk,mixed,milk,cows
TTO,7203.554602723111,213073.2484296034,cows_mixed_milk,mixed,milk,cows
