iso3c,head_count,water_consumption,full_name,gleam_prod_system,gleam_product,gleam_livestock
ABW,0,0,buffaloes_grassland_meat,grassland,meat,buffaloes
AFG,0,0,buffaloes_grassland_meat,grassland,meat,buffaloes
AGO,0,0,buffaloes_grassland_meat,grassland,meat,buffaloes
AIA,0,0,buffaloes_grassland_meat,grassland,meat,buffaloes
ALA,0,0,buffaloes_grassland_meat,grassland,meat,buffaloes
AND,0,0,buffaloes_grassland_meat,grassland,meat,buffaloes
ARE,0,0,buffaloes_grassland_meat,grassland,meat,buffaloes
ARG,0,0,buffaloes_grassland_meat,grassland,meat,buffaloes
ASM,0,0,buffaloes_grassland_meat,grassland,meat,buffaloes
ATG,0,0,buffaloes_grassland_meat,grassland,meat,buffaloes
AUS,0,0,buffaloes_grassland_meat,grassland,meat,buffaloes
AUT,0,0,buffaloes_grassland_meat,grassland,meat,buffaloes
BDI,0,0,buffaloes_grassland_meat,grassland,meat,buffaloes
BEL,0,0,buffaloes_grassland_meat,grassland,meat,buffaloes
BEN,0,0,buffaloes_grassland_meat,grassland,meat,buffaloes
BES,0,0,buffaloes_grassland_meat,grassland,meat,buffaloes
BFA,0,0,buffaloes_grassland_meat,grassland,meat,buffaloes
BHR,0,0,buffaloes_grassland_meat,grassland,meat,buffaloes
BHS,0,0,buffaloes_grassland_meat,grassland,meat,buffaloes
BIH,0,0,buffaloes_grassland_meat,grassland,meat,buffaloes
BLM,0,0,buffaloes_grassland_meat,grassland,meat,buffaloes
BLR,0,0,buffaloes_grassland_meat,grassland,meat,buffaloes
BLZ,0,0,buffaloes_grassland_meat,grassland,meat,buffaloes
BMU,0,0,buffaloes_grassland_meat,grassland,meat,buffaloes
BOL,0,0,buffaloes_grassland_meat,grassland,meat,buffaloes
BRB,0,0,buffaloes_grassland_meat,grassland,meat,buffaloes
BWA,0,0,buffaloes_grassland_meat,grassland,meat,buffaloes
CAF,0,0,buffaloes_grassland_meat,grassland,meat,buffaloes
CAN,0,0,buffaloes_grassland_meat,grassland,meat,buffaloes
CCK,0,0,buffaloes_grassland_meat,grassland,meat,buffaloes
CHE,0,0,buffaloes_grassland_meat,grassland,meat,buffaloes
CHL,0,0,buffaloes_grassland_meat,grassland,meat,buffaloes
CIV,0,0,buffaloes_grassland_meat,grassland,meat,buffaloes
CMR,0,0,buffaloes_grassland_meat,grassland,meat,buffaloes
COD,0,0,buffaloes_grassland_meat,grassland,meat,buffaloes
