lon,lat,iso3c,area_ha
120.78337404977881,12.779905888772085,PHL,13.35
120.72862454662666,12.861625535914767,PHL,13.35
120.67387504347451,12.943345183057447,PHL,13.35
120.61912554032234,13.02506483020013,PHL,13.35
120.56437603717019,13.10678447734281,PHL,13.35
120.50962653401804,13.188504124485492,PHL,13.35
120.45487703086589,13.270223771628174,PHL,13.35
120.40012752771372,13.351943418770855,PHL,13.35
120.34537802456157,13.433663065913537,PHL,13.35
120.38232576242466,13.463889594801874,PHL,13.35
120.48060022079409,13.459677747614547,PHL,13.35
120.5788746791635,13.455465900427223,PHL,13.35
120.67714913753292,13.451254053239897,PHL,13.35
120.77542359590234,13.44704220605257,PHL,13.35
120.87369805427176,13.442830358865244,PHL,13.35
120.97197251264119,13.43861851167792,PHL,13.35
121.0702469710106,13.434406664490593,PHL,13.35
121.16852142938002,13.430194817303267,PHL,13.35
121.24034429372068,13.36725454804056,PHL,13.35
121.3086246862658,13.296449203479453,PHL,13.35
121.3769050788109,13.225643858918344,PHL,13.35
121.44518547135603,13.154838514357236,PHL,13.35
121.51346586390115,13.084033169796129,PHL,13.35
121.50441849470069,12.994736752370173,PHL,13.35
121.4755556571789,12.90070194267332,PHL,13.35
121.44669281965712,12.80666713297647,PHL,13.35
121.41782998213533,12.712632323279617,PHL,13.35
121.38896714461355,12.618597513582765,PHL,13.35
121.36010430709176,12.524562703885913,PHL,13.35
121.33124146956997,12.430527894189062,PHL,13.35
121.30237863204819,12.33649308449221,PHL,13.35
121.2735157945264,12.242458274795357,PHL,13.35
121.22326087409706,12.250910642926389,PHL,13.35
121.15919126141773,12.3255477218862,PHL,13.35
121.0951216487384,12.400184800846013,PHL,13.35
121.03105203605908,12.474821879805825,PHL,13.35
120.96698242337975,12.549458958765637,PHL,13.35
120.90291281070043,12.624096037725451,PHL,13.35
120.8388431980211,12.698733116685263,PHL,13.35
122.68473801055983,10.0911491746935,PHL,13.35
122.80991343557153,10.230860103041948,PHL,13.35
122.8627853885654,10.405787639820401,PHL,13.35
122.89561466313526,10.590477296428627,PHL,13.35
122.92844393770513,10.775166953036855,PHL,13.35
123.02617537619727,10.890260826750906,PHL,13.35
123.21270426206752,10.910135566066291,PHL,13.35
123.39923314793776,10.930010305381677,PHL,13.35
123.47851190410523,10.855619321045799,PHL,13.35
123.43486341259147,10.673183470086018,PHL,13.35
123.39121492107769,10.490747619126237,PHL,13.35
123.34756642956391,10.308311768166455,PHL,13.35
123.42630716341237,10.382851257496688,PHL,13.35
123.54044607043673,10.531714753459033,PHL,13.35
123.6545849774611,10.680578249421378,PHL,13.35
123.76872388448547,10.829441745383726,PHL,13.35
123.88286279150982,10.978305241346071,PHL,13.35
123.99700169853419,11.127168737308416,PHL,13.35
