iso3c,animal,system,product,leach_n_spread_rate
TKM,buffaloes,mixed,milk,0.0034560141000000008
TLS,buffaloes,mixed,milk,0.003688965
TON,buffaloes,mixed,milk,5.173140408845072e-4
TTO,buffaloes,mixed,milk,0.005006134779545455
TUN,buffaloes,mixed,milk,0.0036184050000000003
TUR,buffaloes,mixed,milk,0.004306365
TUV,buffaloes,mixed,milk,5.173140408845072e-4
TWN,buffaloes,mixed,milk,0.00360131625
TZA,buffaloes,mixed,milk,0.0036184050000000003
UGA,buffaloes,mixed,milk,0.0036184050000000003
UKR,buffaloes,mixed,milk,0.005648204100000001
URY,buffaloes,mixed,milk,0.005245823625000001
USA,buffaloes,mixed,milk,0.00981016176
UZB,buffaloes,mixed,milk,0.0034560141000000008
VCT,buffaloes,mixed,milk,0.005006134779545455
VEN,buffaloes,mixed,milk,0.0052908828000000005
VGB,buffaloes,mixed,milk,0.005006134779545455
VIR,buffaloes,mixed,milk,0.005006134779545455
VNM,buffaloes,mixed,milk,0.0032468625000000003
VUT,buffaloes,mixed,milk,5.173140408845072e-4
WLF,buffaloes,mixed,milk,5.173140408845072e-4
WSM,buffaloes,mixed,milk,5.173140408845072e-4
XKO,buffaloes,mixed,milk,0.008393554870714286
XMI,buffaloes,mixed,milk,0.005976522
YEM,buffaloes,mixed,milk,0.004920733125
ZAF,buffaloes,mixed,milk,0.0036184050000000003
ZMB,buffaloes,mixed,milk,0.0036184050000000003
ZWE,buffaloes,mixed,milk,0.0036184050000000003
