iso3c,animal,system,product,leach_n_spread_rate
HRV,chickens,backyard,eggs&meat,8.849999999999998e-5
HTI,chickens,backyard,eggs&meat,7.65e-5
HUN,chickens,backyard,eggs&meat,7.35e-5
IDN,chickens,backyard,eggs&meat,1.215e-4
IMN,chickens,backyard,eggs&meat,9.24e-5
IND,chickens,backyard,eggs&meat,2.04e-4
IOT,chickens,backyard,eggs&meat,7.19e-5
IRL,chickens,backyard,eggs&meat,9.45e-5
IRN,chickens,backyard,eggs&meat,8.1e-5
IRQ,chickens,backyard,eggs&meat,7.049999999999999e-5
ISL,chickens,backyard,eggs&meat,9.45e-5
ISR,chickens,backyard,eggs&meat,8.1e-5
ITA,chickens,backyard,eggs&meat,7.199999999999999e-5
JAM,chickens,backyard,eggs&meat,1.0649999999999999e-4
JEY,chickens,backyard,eggs&meat,9.24e-5
JOR,chickens,backyard,eggs&meat,1.0649999999999999e-4
JPN,chickens,backyard,eggs&meat,7.35e-5
KAZ,chickens,backyard,eggs&meat,7.95e-5
KEN,chickens,backyard,eggs&meat,7.5e-5
KGZ,chickens,backyard,eggs&meat,9.3e-5
KHM,chickens,backyard,eggs&meat,7.800000000000001e-5
KIR,chickens,backyard,eggs&meat,9.5625e-5
KNA,chickens,backyard,eggs&meat,7.392857142857143e-5
KOR,chickens,backyard,eggs&meat,8.400000000000001e-5
KWT,chickens,backyard,eggs&meat,5.85e-5
LAO,chickens,backyard,eggs&meat,7.65e-5
LBN,chickens,backyard,eggs&meat,1.0799999999999998e-4
LBR,chickens,backyard,eggs&meat,7.800000000000001e-5
LBY,chickens,backyard,eggs&meat,6.6e-5
LCA,chickens,backyard,eggs&meat,4.05e-5
LIE,chickens,backyard,eggs&meat,7.607142857142857e-5
LKA,chickens,backyard,eggs&meat,8.7e-5
LSO,chickens,backyard,eggs&meat,7.049999999999999e-5
LTU,chickens,backyard,eggs&meat,9.6e-5
LUX,chickens,backyard,eggs&meat,7.95e-5
LVA,chickens,backyard,eggs&meat,9.3e-5
MAC,chickens,backyard,eggs&meat,8.730000000000001e-5
MAF,chickens,backyard,eggs&meat,7.826298701298701e-5
MAR,chickens,backyard,eggs&meat,8.7e-5
MCO,chickens,backyard,eggs&meat,7.607142857142857e-5
MDA,chickens,backyard,eggs&meat,1.185e-4
MDG,chickens,backyard,eggs&meat,7.049999999999999e-5
MDV,chickens,backyard,eggs&meat,7.66875e-5
MEX,chickens,backyard,eggs&meat,8.1e-5
MHL,chickens,backyard,eggs&meat,9.5625e-5
MKD,chickens,backyard,eggs&meat,8.999999999999999e-5
MLI,chickens,backyard,eggs&meat,8.25e-5
MLT,chickens,backyard,eggs&meat,7.199999999999999e-5
MMR,chickens,backyard,eggs&meat,8.25e-5
MNE,chickens,backyard,eggs&meat,8.400000000000001e-5
MNG,chickens,backyard,eggs&meat,1.005e-4
MNP,chickens,backyard,eggs&meat,9.5625e-5
MOZ,chickens,backyard,eggs&meat,7.95e-5
MRT,chickens,backyard,eggs&meat,6e-5
MSR,chickens,backyard,eggs&meat,7.392857142857143e-5
MTQ,chickens,backyard,eggs&meat,7.95e-5
MUS,chickens,backyard,eggs&meat,7.19e-5
MWI,chickens,backyard,eggs&meat,6e-5
MYS,chickens,backyard,eggs&meat,1.005e-4
MYT,chickens,backyard,eggs&meat,7.19e-5
NAM,chickens,backyard,eggs&meat,7.049999999999999e-5
NCL,chickens,backyard,eggs&meat,5.5499999999999994e-5
NER,chickens,backyard,eggs&meat,9.6e-5
NFK,chickens,backyard,eggs&meat,1.0425e-4
NGA,chickens,backyard,eggs&meat,7.65e-5
NIC,chickens,backyard,eggs&meat,7.800000000000001e-5
NIU,chickens,backyard,eggs&meat,9.5625e-5
NLD,chickens,backyard,eggs&meat,7.049999999999999e-5
NOR,chickens,backyard,eggs&meat,9.9e-5
NPL,chickens,backyard,eggs&meat,6.299999999999999e-5
NRU,chickens,backyard,eggs&meat,9.5625e-5
NZL,chickens,backyard,eggs&meat,1.0499999999999999e-4
OMN,chickens,backyard,eggs&meat,5.7e-5
PAK,chickens,backyard,eggs&meat,8.1e-5
PAN,chickens,backyard,eggs&meat,8.25e-5
PCN,chickens,backyard,eggs&meat,9.5625e-5
PER,chickens,backyard,eggs&meat,8.400000000000001e-5
PHL,chickens,backyard,eggs&meat,9.3e-5
PLW,chickens,backyard,eggs&meat,9.5625e-5
PNG,chickens,backyard,eggs&meat,1.17e-4
POL,chickens,backyard,eggs&meat,6.9e-5
PRI,chickens,backyard,eggs&meat,1.035e-4
PRK,chickens,backyard,eggs&meat,9.45e-5
PRT,chickens,backyard,eggs&meat,6.9e-5
PRY,chickens,backyard,eggs&meat,1.02e-4
PSE,chickens,backyard,eggs&meat,1.53e-4
PYF,chickens,backyard,eggs&meat,9.5625e-5
QAT,chickens,backyard,eggs&meat,1.65e-5
REU,chickens,backyard,eggs&meat,7.19e-5
ROU,chickens,backyard,eggs&meat,9.3e-5
RUS,chickens,backyard,eggs&meat,8.7e-5
RWA,chickens,backyard,eggs&meat,6.9e-5
SAU,chickens,backyard,eggs&meat,7.049999999999999e-5
SDN,chickens,backyard,eggs&meat,8.591666666666666e-5
SEN,chickens,backyard,eggs&meat,6.75e-5
SGP,chickens,backyard,eggs&meat,9.645e-5
SHN,chickens,backyard,eggs&meat,7.94e-5
SJM,chickens,backyard,eggs&meat,9.24e-5
SLB,chickens,backyard,eggs&meat,5.85e-5
SLE,chickens,backyard,eggs&meat,6.75e-5
SLV,chickens,backyard,eggs&meat,7.800000000000001e-5
SMR,chickens,backyard,eggs&meat,8.175e-5
SOM,chickens,backyard,eggs&meat,6e-5
SPM,chickens,backyard,eggs&meat,1.2749999999999998e-4
SRB,chickens,backyard,eggs&meat,9.75e-5
SSD,chickens,backyard,eggs&meat,7.19e-5
STP,chickens,backyard,eggs&meat,1.1099999999999999e-4
SUR,chickens,backyard,eggs&meat,7.65e-5
SVK,chickens,backyard,eggs&meat,7.65e-5
SVN,chickens,backyard,eggs&meat,6.149999999999999e-5
SWE,chickens,backyard,eggs&meat,8.7e-5
SWZ,chickens,backyard,eggs&meat,6e-5
SXM,chickens,backyard,eggs&meat,7.826298701298701e-5
SYC,chickens,backyard,eggs&meat,4.05e-5
SYR,chickens,backyard,eggs&meat,7.800000000000001e-5
TCA,chickens,backyard,eggs&meat,7.392857142857143e-5
TCD,chickens,backyard,eggs&meat,8.400000000000001e-5
TGO,chickens,backyard,eggs&meat,6.149999999999999e-5
THA,chickens,backyard,eggs&meat,8.549999999999999e-5
TJK,chickens,backyard,eggs&meat,1.35e-4
TKL,chickens,backyard,eggs&meat,9.5625e-5
TKM,chickens,backyard,eggs&meat,9.149999999999999e-5
TLS,chickens,backyard,eggs&meat,1.0499999999999999e-4
TON,chickens,backyard,eggs&meat,9.5625e-5
TTO,chickens,backyard,eggs&meat,7.392857142857143e-5
TUN,chickens,backyard,eggs&meat,1.185e-4
TUR,chickens,backyard,eggs&meat,8.25e-5
TUV,chickens,backyard,eggs&meat,9.5625e-5
TWN,chickens,backyard,eggs&meat,8.730000000000001e-5
TZA,chickens,backyard,eggs&meat,7.5e-5
UGA,chickens,backyard,eggs&meat,7.5e-5
UKR,chickens,backyard,eggs&meat,9.75e-5
URY,chickens,backyard,eggs&meat,8.1e-5
USA,chickens,backyard,eggs&meat,1.1099999999999999e-4
UZB,chickens,backyard,eggs&meat,1.02e-4
VCT,chickens,backyard,eggs&meat,8.7e-5
VEN,chickens,backyard,eggs&meat,8.25e-5
VGB,chickens,backyard,eggs&meat,7.826298701298701e-5
VIR,chickens,backyard,eggs&meat,7.392857142857143e-5
VNM,chickens,backyard,eggs&meat,8.1e-5
VUT,chickens,backyard,eggs&meat,1.17e-4
WLF,chickens,backyard,eggs&meat,9.5625e-5
WSM,chickens,backyard,eggs&meat,9.5625e-5
XKO,chickens,backyard,eggs&meat,8.175e-5
XMI,chickens,backyard,eggs&meat,8.35e-5
YEM,chickens,backyard,eggs&meat,7.5e-5
ZAF,chickens,backyard,eggs&meat,6.75e-5
ZMB,chickens,backyard,eggs&meat,7.65e-5
ZWE,chickens,backyard,eggs&meat,8.25e-5
