iso3c,animal,system,product,leach_n_spread_rate
ABW,cows,mixed,meat,0.003350055275
AFG,cows,mixed,meat,0.003120516
AGO,cows,mixed,meat,0.0035533574999999993
AIA,cows,mixed,meat,0.003350055275
ALA,cows,mixed,meat,0.007099244115957689
ALB,cows,mixed,meat,0.0053270121
AND,cows,mixed,meat,0.00264698925
ARE,cows,mixed,meat,0.0033901875
ARG,cows,mixed,meat,0.0046073622
ARM,cows,mixed,meat,0.0049127400000000005
ASM,cows,mixed,meat,0.004326441573586691
ATG,cows,mixed,meat,0.003350055275
AUS,cows,mixed,meat,0.004326441573586691
AUT,cows,mixed,meat,0.008910792563006304
AZE,cows,mixed,meat,0.00516411
BDI,cows,mixed,meat,0.0029139075
BEL,cows,mixed,meat,0.005298948
BEN,cows,mixed,meat,0.0035291025
BES,cows,mixed,meat,0.003339410504347826
BFA,cows,mixed,meat,0.0038708775
BGD,cows,mixed,meat,0.0028197539999999994
BGR,cows,mixed,meat,0.0059940174
BHR,cows,mixed,meat,0.0037804725
BHS,cows,mixed,meat,0.0038056536
BIH,cows,mixed,meat,0.0061836213
BLM,cows,mixed,meat,0.003339410504347826
BLR,cows,mixed,meat,0.006391272
BLZ,cows,mixed,meat,0.0034422255000000003
BMU,cows,mixed,meat,0.0050145881249999994
BOL,cows,mixed,meat,0.004569936
BRA,cows,mixed,meat,0.004284315
BRB,cows,mixed,meat,0.003350055275
BRN,cows,mixed,meat,0.0030384899999999996
BTN,cows,mixed,meat,0.0029582279999999994
BWA,cows,mixed,meat,0.002939265
CAF,cows,mixed,meat,0.0038366999999999997
CAN,cows,mixed,meat,0.004215903
CCK,cows,mixed,meat,0.004326441573586691
CHE,cows,mixed,meat,0.0084930006
CHL,cows,mixed,meat,0.0045266004000000006
CHN,cows,mixed,meat,0.0044044875
CIV,cows,mixed,meat,0.0036988875
CMR,cows,mixed,meat,0.0033725474999999998
COD,cows,mixed,meat,0.0028951650000000003
COG,cows,mixed,meat,0.0031983525
COK,cows,mixed,meat,0.004326441573586691
COL,cows,mixed,meat,0.004359167400000001
COM,cows,mixed,meat,0.0028609875
CPV,cows,mixed,meat,0.00338557078125
CRI,cows,mixed,meat,0.0043896993
CUB,cows,mixed,meat,0.0027212787
CUW,cows,mixed,meat,0.003339410504347826
CXR,cows,mixed,meat,0.004326441573586691
CYM,cows,mixed,meat,0.003350055275
CYP,cows,mixed,meat,0.004155322499999999
CZE,cows,mixed,meat,0.0062371656
DEU,cows,mixed,meat,0.009541069290000002
DJI,cows,mixed,meat,0.0030781800000000002
DMA,cows,mixed,meat,0.0039336906
DNK,cows,mixed,meat,0.006872802247098028
DOM,cows,mixed,meat,0.0032334267
DZA,cows,mixed,meat,0.00253575
ECU,cows,mixed,meat,0.0042488586000000005
EGY,cows,mixed,meat,0.0026956125
ERI,cows,mixed,meat,0.0031123575000000002
ESH,cows,mixed,meat,0.0018786599999999999
ESP,cows,mixed,meat,0.0026952021
