iso3c,animal,system,product,leach_n_spread_rate
ABW,pigs,industrial,meat,0.0024012955428571424
AFG,pigs,industrial,meat,0.0024430795199999996
AGO,pigs,industrial,meat,0.0014760809999999995
AIA,pigs,industrial,meat,0.0024012955428571424
ALA,pigs,industrial,meat,0.0037091867340000003
ALB,pigs,industrial,meat,0.00380890902
AND,pigs,industrial,meat,0.0037151673125000004
ARE,pigs,industrial,meat,0.0026976361874999997
ARG,pigs,industrial,meat,0.0036913679999999996
ARM,pigs,industrial,meat,0.0023526135
ASM,pigs,industrial,meat,0.0027417339
ATG,pigs,industrial,meat,0.0030335952
AUS,pigs,industrial,meat,0.0017044649999999998
AUT,pigs,industrial,meat,0.0031447560000000003
AZE,pigs,industrial,meat,0.00283842
BDI,pigs,industrial,meat,0.0011061404999999998
BEL,pigs,industrial,meat,0.0019965
BEN,pigs,industrial,meat,0.0022178024999999994
BES,pigs,industrial,meat,0.0023840096795031056
BFA,pigs,industrial,meat,0.0011396385
BGD,pigs,industrial,meat,0.0019639998
BGR,pigs,industrial,meat,0.0035593357500000003
BHR,pigs,industrial,meat,0.0026976361874999997
BHS,pigs,industrial,meat,0.0031658135999999997
BIH,pigs,industrial,meat,0.0033343100700000006
BLM,pigs,industrial,meat,0.0023840096795031056
BLR,pigs,industrial,meat,0.0029060145000000003
BLZ,pigs,industrial,meat,0.0021348072
BMU,pigs,industrial,meat,0.0022008404399999995
BOL,pigs,industrial,meat,0.0030488784
BRA,pigs,industrial,meat,0.0025270703999999995
BRB,pigs,industrial,meat,0.0011706528
BRN,pigs,industrial,meat,0.0035176842
BTN,pigs,industrial,meat,0.0020450897999999998
BWA,pigs,industrial,meat,0.0016398854999999995
CAF,pigs,industrial,meat,0.0019306844999999997
CAN,pigs,industrial,meat,0.0019603031999999997
CCK,pigs,industrial,meat,0.00176471175
CHE,pigs,industrial,meat,0.0038371830000000005
CHL,pigs,industrial,meat,0.0031726607999999997
CHN,pigs,industrial,meat,0.0023793020999999994
CIV,pigs,industrial,meat,0.0023521589999999995
CMR,pigs,industrial,meat,0.0016454069999999998
COD,pigs,industrial,meat,0.0011135024999999997
COG,pigs,industrial,meat,0.0014668784999999995
COK,pigs,industrial,meat,0.0028016226
COL,pigs,industrial,meat,0.0021160895999999996
COM,pigs,industrial,meat,0.0014049149999999996
CPV,pigs,industrial,meat,0.0026245529999999995
CRI,pigs,industrial,meat,0.0022967376000000003
CUB,pigs,industrial,meat,0.001864428
CUW,pigs,industrial,meat,0.0023840096795031056
CXR,pigs,industrial,meat,0.00176471175
CYM,pigs,industrial,meat,0.002904348
CYP,pigs,industrial,meat,0.0034643279999999996
CZE,pigs,industrial,meat,0.0027651051
DEU,pigs,industrial,meat,0.00311802003
DJI,pigs,industrial,meat,0.0014049149999999996
DMA,pigs,industrial,meat,0.0034748184000000003
DNK,pigs,industrial,meat,0.0030309227999999995
DOM,pigs,industrial,meat,0.0024319272000000005
DZA,pigs,industrial,meat,0.0023116679999999994
ECU,pigs,industrial,meat,0.0025106639999999997
EGY,pigs,industrial,meat,0.0015036884999999997
ERI,pigs,industrial,meat,0.0014049149999999996
ESH,pigs,industrial,meat,0.0021878943749999995
ESP,pigs,industrial,meat,0.0035584823400000003
EST,pigs,industrial,meat,0.0038593982700000002
ETH,pigs,industrial,meat,0.0013914179999999997
FIN,pigs,industrial,meat,0.003839202570000001
FJI,pigs,industrial,meat,0.0036795033000000003
FLK,pigs,industrial,meat,0.0030365664
FRA,pigs,industrial,meat,0.0022090464000000002
FRO,pigs,industrial,meat,0.0038230460100000005
FSM,pigs,industrial,meat,0.0026760024
GAB,pigs,industrial,meat,0.0011429504999999997
GBR,pigs,industrial,meat,0.0031213545
GEO,pigs,industrial,meat,0.0026109825
GGY,pigs,industrial,meat,0.0038230460100000005
GHA,pigs,industrial,meat,0.0018865124999999996
GIB,pigs,industrial,meat,0.003578989413928572
GIN,pigs,industrial,meat,0.0027625904999999994
GLP,pigs,industrial,meat,0.001760436
GMB,pigs,industrial,meat,0.0015773084999999997
GNB,pigs,industrial,meat,0.0026742464999999992
GNQ,pigs,industrial,meat,0.0022435694999999992
GRC,pigs,industrial,meat,0.003839202570000001
GRD,pigs,industrial,meat,0.0036634896
GRL,pigs,industrial,meat,0.0022008404399999995
GTM,pigs,industrial,meat,0.0020902392000000003
GUF,pigs,industrial,meat,0.0018748271999999998
GUM,pigs,industrial,meat,0.0027052164
GUY,pigs,industrial,meat,0.0022105728
HKG,pigs,industrial,meat,0.0024683796
HND,pigs,industrial,meat,0.0023947872000000003
HRV,pigs,industrial,meat,0.00370389138
HTI,pigs,industrial,meat,0.0019862472
HUN,pigs,industrial,meat,0.0023926499999999996
IDN,pigs,industrial,meat,0.0029443361999999997
IMN,pigs,industrial,meat,0.0038230460100000005
IND,pigs,industrial,meat,0.0052877874
IOT,pigs,industrial,meat,0.0014049149999999996
IRL,pigs,industrial,meat,0.0037664980500000003
IRN,pigs,industrial,meat,0.0024430795199999996
IRQ,pigs,industrial,meat,0.0026976361874999997
ISL,pigs,industrial,meat,0.003839202570000001
ISR,pigs,industrial,meat,0.0032223345
ITA,pigs,industrial,meat,0.0026745
JAM,pigs,industrial,meat,0.0026933928
JEY,pigs,industrial,meat,0.0038230460100000005
JOR,pigs,industrial,meat,0.0026976361874999997
JPN,pigs,industrial,meat,0.0014041460999999998
KAZ,pigs,industrial,meat,0.0023256611999999998
KEN,pigs,industrial,meat,0.0014300684999999998
KGZ,pigs,industrial,meat,0.0026419122
KHM,pigs,industrial,meat,0.0018663371999999997
KIR,pigs,industrial,meat,0.0024919542
KNA,pigs,industrial,meat,0.0010369488
KOR,pigs,industrial,meat,0.0018372311099999997
KWT,pigs,industrial,meat,0.0026976361874999997
LAO,pigs,industrial,meat,0.0016728965999999999
LBN,pigs,industrial,meat,0.0038518815000000003
LBR,pigs,industrial,meat,0.0018147329999999994
LBY,pigs,industrial,meat,0.0021878943749999995
LCA,pigs,industrial,meat,0.0029400024
LIE,pigs,industrial,meat,0.0034070145900000006
LKA,pigs,industrial,meat,0.0035890434
LSO,pigs,industrial,meat,0.0012147299999999998
LTU,pigs,industrial,meat,0.00362108901
LUX,pigs,industrial,meat,0.0038270851500000003
LVA,pigs,industrial,meat,0.0035221300800000006
MAC,pigs,industrial,meat,0.0023443119
MAF,pigs,industrial,meat,0.0023840096795031056
MAR,pigs,industrial,meat,0.0018736289999999997
MCO,pigs,industrial,meat,0.0035562103237500005
MDA,pigs,industrial,meat,0.0035795697
MDG,pigs,industrial,meat,0.0014429519999999997
MDV,pigs,industrial,meat,0.0024430795199999996
MEX,pigs,industrial,meat,0.0020399091
MHL,pigs,industrial,meat,0.002624391
MKD,pigs,industrial,meat,0.0034938561000000005
MLI,pigs,industrial,meat,0.0020153474999999995
MLT,pigs,industrial,meat,0.0034676016900000006
MMR,pigs,industrial,meat,0.0017906303999999998
MNE,pigs,industrial,meat,0.004372369050000001
MNG,pigs,industrial,meat,0.002067795
MNP,pigs,industrial,meat,0.002624391
MOZ,pigs,industrial,meat,0.0015920324999999997
MRT,pigs,industrial,meat,0.0014797619999999995
MSR,pigs,industrial,meat,0.0037674816
MTQ,pigs,industrial,meat,0.0017708352
MUS,pigs,industrial,meat,9.993914999999998e-4
MWI,pigs,industrial,meat,0.0011779199999999998
MYS,pigs,industrial,meat,0.003873067199999999
MYT,pigs,industrial,meat,0.0014049149999999996
NAM,pigs,industrial,meat,0.0015607439999999995
NCL,pigs,industrial,meat,0.0036707391
NER,pigs,industrial,meat,0.0018128924999999995
NFK,pigs,industrial,meat,0.0017930092500000002
NGA,pigs,industrial,meat,0.0018625859999999994
NIC,pigs,industrial,meat,0.0019728768
NIU,pigs,industrial,meat,0.0035918613
NLD,pigs,industrial,meat,0.00333027093
NOR,pigs,industrial,meat,0.003839202570000001
NPL,pigs,industrial,meat,0.0021180708
NRU,pigs,industrial,meat,0.002624391
NZL,pigs,industrial,meat,0.0017966610000000002
OMN,pigs,industrial,meat,0.0026976361874999997
PAK,pigs,industrial,meat,0.0024430795199999996
PAN,pigs,industrial,meat,0.0021407496
PCN,pigs,industrial,meat,0.003306398785714286
PER,pigs,industrial,meat,0.0020704079999999997
PHL,pigs,industrial,meat,0.0031665191999999997
PLW,pigs,industrial,meat,0.002624391
PNG,pigs,industrial,meat,0.004104567
POL,pigs,industrial,meat,0.0026249336999999997
PRI,pigs,industrial,meat,0.002064984
PRK,pigs,industrial,meat,0.0027625961999999996
PRT,pigs,industrial,meat,0.00367263054
PRY,pigs,industrial,meat,0.0040304328
PSE,pigs,industrial,meat,0.005395272374999999
PYF,pigs,industrial,meat,0.0034428699
QAT,pigs,industrial,meat,0.0026976361874999997
REU,pigs,industrial,meat,0.0027000134999999995
ROU,pigs,industrial,meat,0.0025800885
RUS,pigs,industrial,meat,0.0029051784000000006
RWA,pigs,industrial,meat,0.0011852819999999997
SAU,pigs,industrial,meat,0.003015005150735294
SDN,pigs,industrial,meat,0.0021878943749999995
SEN,pigs,industrial,meat,0.0015717869999999994
SGP,pigs,industrial,meat,0.0026093074799999998
SHN,pigs,industrial,meat,0.0019354007812499997
SJM,pigs,industrial,meat,0.0038230460100000005
SLB,pigs,industrial,meat,0.0036765819000000003
SLE,pigs,industrial,meat,0.0014355899999999996
SLV,pigs,industrial,meat,0.0021303504
SMR,pigs,industrial,meat,0.0037151673125000004
SOM,pigs,industrial,meat,0.0012681044999999997
SPM,pigs,industrial,meat,0.00199643904
SRB,pigs,industrial,meat,0.0034255521899999994
SSD,pigs,industrial,meat,0.0014049149999999996
STP,pigs,industrial,meat,0.003075475499999999
SUR,pigs,industrial,meat,0.0022046303999999997
SVK,pigs,industrial,meat,0.0035207073
SVN,pigs,industrial,meat,0.003324212220000001
SWE,pigs,industrial,meat,0.00408357054
SWZ,pigs,industrial,meat,0.0011319074999999999
SXM,pigs,industrial,meat,0.0023840096795031056
SYC,pigs,industrial,meat,6.018434999999999e-4
SYR,pigs,industrial,meat,0.0026976361874999997
TCA,pigs,industrial,meat,0.0024012955428571424
TCD,pigs,industrial,meat,0.0021625874999999994
TGO,pigs,industrial,meat,0.0014816024999999998
THA,pigs,industrial,meat,0.002265858
TJK,pigs,industrial,meat,0.0036782423999999997
TKL,pigs,industrial,meat,0.003306398785714286
TKM,pigs,industrial,meat,0.0036587807999999998
TLS,pigs,industrial,meat,0.0028413936
TON,pigs,industrial,meat,0.0028951074
TTO,pigs,industrial,meat,0.0019951608
TUN,pigs,industrial,meat,0.003062592
TUR,pigs,industrial,meat,0.0032405295
TUV,pigs,industrial,meat,0.0038504052
TWN,pigs,industrial,meat,0.0021805374299999998
TZA,pigs,industrial,meat,0.0016380449999999996
UGA,pigs,industrial,meat,0.0011613554999999997
UKR,pigs,industrial,meat,0.0036421110000000004
URY,pigs,industrial,meat,0.0022595976
USA,pigs,industrial,meat,0.0019839083999999996
UZB,pigs,industrial,meat,0.0039361086
VCT,pigs,industrial,meat,0.0021273792
