iso3c,animal,system,product,leach_n_spread_rate
TTO,cows,grassland,milk,0
TUN,cows,grassland,milk,0
TUR,cows,grassland,milk,0
TUV,cows,grassland,milk,0
TWN,cows,grassland,milk,0
TZA,cows,grassland,milk,0
UGA,cows,grassland,milk,0
UKR,cows,grassland,milk,0
URY,cows,grassland,milk,0
USA,cows,grassland,milk,0
UZB,cows,grassland,milk,0
VCT,cows,grassland,milk,0
VEN,cows,grassland,milk,0
VGB,cows,grassland,milk,0
VIR,cows,grassland,milk,0
VNM,cows,grassland,milk,0
VUT,cows,grassland,milk,0
WLF,cows,grassland,milk,0
WSM,cows,grassland,milk,0
XKO,cows,grassland,milk,0
XMI,cows,grassland,milk,0
YEM,cows,grassland,milk,0
ZAF,cows,grassland,milk,0
ZMB,cows,grassland,milk,0
ZWE,cows,grassland,milk,0
