iso3c,animal,system,product,leach_n_spread_rate
GAB,cows,feedlot,meat,0.006201599999999999
GBR,cows,feedlot,meat,0.012137663999999998
GEO,cows,feedlot,meat,0.00808704
GGY,cows,feedlot,meat,0.012392064533333334
GHA,cows,feedlot,meat,0.006253440000000001
GIB,cows,feedlot,meat,0.009213261999999998
GIN,cows,feedlot,meat,0.00621888
GLP,cows,feedlot,meat,0.0055219674
GMB,cows,feedlot,meat,0.00595584
GNB,cows,feedlot,meat,0.0056256
GNQ,cows,feedlot,meat,0.004671359999999999
GRC,cows,feedlot,meat,0.009810621599999998
GRD,cows,feedlot,meat,0.005618460049999999
GRL,cows,feedlot,meat,0.009896110199999999
GTM,cows,feedlot,meat,0.0058358094
GUF,cows,feedlot,meat,0.0058704972
GUM,cows,feedlot,meat,0.009503595000000002
GUY,cows,feedlot,meat,0.006975551399999999
HKG,cows,feedlot,meat,0.00491904
HND,cows,feedlot,meat,0.0066947454
HRV,cows,feedlot,meat,0.0088549776
HTI,cows,feedlot,meat,0.0054542436
HUN,cows,feedlot,meat,0.011780447999999997
IDN,cows,feedlot,meat,0.00588288
IMN,cows,feedlot,meat,0.012392064533333334
IND,cows,feedlot,meat,0.01323648
IOT,cows,feedlot,meat,0.00587448
IRL,cows,feedlot,meat,0.011615507999999998
IRN,cows,feedlot,meat,0.0065318400000000006
IRQ,cows,feedlot,meat,0.00592896
ISL,cows,feedlot,meat,0.012392064533333334
ISR,cows,feedlot,meat,0.0141792
ITA,cows,feedlot,meat,0.010301251199999998
JAM,cows,feedlot,meat,0.005310537
JEY,cows,feedlot,meat,0.012392064533333334
JOR,cows,feedlot,meat,0.0072
JPN,cows,feedlot,meat,0.010667520000000002
KAZ,cows,feedlot,meat,0.010548479999999999
KEN,cows,feedlot,meat,0.006812159999999999
KGZ,cows,feedlot,meat,0.01027776
KHM,cows,feedlot,meat,0.00572352
KIR,cows,feedlot,meat,0.009503595000000002
KNA,cows,feedlot,meat,0.005618460049999999
KOR,cows,feedlot,meat,0.00890112
KWT,cows,feedlot,meat,0.00662784
LAO,cows,feedlot,meat,0.006551039999999999
LBN,cows,feedlot,meat,0.0070079999999999995
LBR,cows,feedlot,meat,0.0057849600000000004
LBY,cows,feedlot,meat,0.00534912
LCA,cows,feedlot,meat,0.0058027734
LIE,cows,feedlot,meat,0.011560336799999998
LKA,cows,feedlot,meat,0.00546432
LSO,cows,feedlot,meat,0.0045984
LTU,cows,feedlot,meat,0.012230272799999997
LUX,cows,feedlot,meat,0.012003676799999998
LVA,cows,feedlot,meat,0.012086433599999998
MAC,cows,feedlot,meat,0.007284800000000001
MAF,cows,feedlot,meat,0.005600607443478261
MAR,cows,feedlot,meat,0.00456576
MCO,cows,feedlot,meat,0.0122462823
MDA,cows,feedlot,meat,0.009328319999999998
MDG,cows,feedlot,meat,0.006551039999999999
MDV,cows,feedlot,meat,0.006306480000000001
MEX,cows,feedlot,meat,0.008039039999999999
MHL,cows,feedlot,meat,0.009503595000000002
MKD,cows,feedlot,meat,0.008496364799999998
MLI,cows,feedlot,meat,0.00634368
MLT,cows,feedlot,meat,0.009798799199999998
MMR,cows,feedlot,meat,0.00570048
MNE,cows,feedlot,meat,0.008427400799999998
MNG,cows,feedlot,meat,0.0058905599999999995
MNP,cows,feedlot,meat,0.009503595000000002
MOZ,cows,feedlot,meat,0.00703296
MRT,cows,feedlot,meat,0.00613824
MSR,cows,feedlot,meat,0.005618460049999999
MTQ,cows,feedlot,meat,0.0057796482
MUS,cows,feedlot,meat,0.00587448
MWI,cows,feedlot,meat,0.0057599999999999995
MYS,cows,feedlot,meat,0.00474624
MYT,cows,feedlot,meat,0.00261312
NAM,cows,feedlot,meat,0.00508224
NCL,cows,feedlot,meat,0.008480280000000001
NER,cows,feedlot,meat,0.005946239999999999
NFK,cows,feedlot,meat,0.010531500000000001
NGA,cows,feedlot,meat,0.005454720000000001
NIC,cows,feedlot,meat,0.0074347518
NIU,cows,feedlot,meat,0.009503595000000002
NLD,cows,feedlot,meat,0.012843067199999999
NOR,cows,feedlot,meat,0.012277562399999999
NPL,cows,feedlot,meat,0.00575808
NRU,cows,feedlot,meat,0.009503595000000002
NZL,cows,feedlot,meat,0.01122204
OMN,cows,feedlot,meat,0.005815679999999999
PAK,cows,feedlot,meat,0.00670848
PAN,cows,feedlot,meat,0.005888667
PCN,cows,feedlot,meat,0.009503595000000002
PER,cows,feedlot,meat,0.007606538999999999
PHL,cows,feedlot,meat,0.00475776
PLW,cows,feedlot,meat,0.009503595000000002
PNG,cows,feedlot,meat,0.008474160000000001
POL,cows,feedlot,meat,0.009580223999999998
PRI,cows,feedlot,meat,0.005718531599999999
PRK,cows,feedlot,meat,0.00566016
PRT,cows,feedlot,meat,0.010673656799999999
PRY,cows,feedlot,meat,0.0069738996
PSE,cows,feedlot,meat,0.01183104
PYF,cows,feedlot,meat,0.009503595000000002
QAT,cows,feedlot,meat,0.00602304
REU,cows,feedlot,meat,0.00587448
ROU,cows,feedlot,meat,0.008785152
RUS,cows,feedlot,meat,0.00884616
RWA,cows,feedlot,meat,0.00545856
SAU,cows,feedlot,meat,0.008085120000000001
SDN,cows,feedlot,meat,0.0045424
SEN,cows,feedlot,meat,0.00618624
SGP,cows,feedlot,meat,0.005571840000000001
SHN,cows,feedlot,meat,0.00287616
SJM,cows,feedlot,meat,0.012392064533333334
SLB,cows,feedlot,meat,0.008474160000000001
SLE,cows,feedlot,meat,0.006251520000000001
SLV,cows,feedlot,meat,0.005931613799999999
SMR,cows,feedlot,meat,0.009213261999999998
SOM,cows,feedlot,meat,0.005998079999999999
SPM,cows,feedlot,meat,0.010058089949999998
SRB,cows,feedlot,meat,0.008468779199999998
SSD,cows,feedlot,meat,0.00587448
STP,cows,feedlot,meat,0.005137920000000001
SUR,cows,feedlot,meat,0.0060604542
SVK,cows,feedlot,meat,0.011113295999999998
SVN,cows,feedlot,meat,0.009593877599999998
SWE,cows,feedlot,meat,0.013432216799999999
SWZ,cows,feedlot,meat,0.00595968
SXM,cows,feedlot,meat,0.005600607443478261
SYC,cows,feedlot,meat,0.00587448
SYR,cows,feedlot,meat,0.00596544
TCA,cows,feedlot,meat,0.005618460049999999
TCD,cows,feedlot,meat,0.0064704
TGO,cows,feedlot,meat,0.0059712
THA,cows,feedlot,meat,0.0047212800000000004
TJK,cows,feedlot,meat,0.00987648
TKL,cows,feedlot,meat,0.009503595000000002
TKM,cows,feedlot,meat,0.009937920000000001
TLS,cows,feedlot,meat,0.0061535999999999995
TON,cows,feedlot,meat,0.009503595000000002
TTO,cows,feedlot,meat,0.005618460049999999
TUN,cows,feedlot,meat,0.00495744
TUR,cows,feedlot,meat,0.006606719999999999
TUV,cows,feedlot,meat,0.009503595000000002
TWN,cows,feedlot,meat,0.0072848
TZA,cows,feedlot,meat,0.007194239999999999
UGA,cows,feedlot,meat,0.0071519999999999995
UKR,cows,feedlot,meat,0.009767183999999998
URY,cows,feedlot,meat,0.006827669999999999
USA,cows,feedlot,meat,0.012151259999999999
UZB,cows,feedlot,meat,0.010248960000000001
VCT,cows,feedlot,meat,0.0048381221999999995
VEN,cows,feedlot,meat,0.0074116265999999995
VGB,cows,feedlot,meat,0.005618460049999999
VIR,cows,feedlot,meat,0.005618460049999999
VNM,cows,feedlot,meat,0.0055872000000000005
VUT,cows,feedlot,meat,0.008474160000000001
WLF,cows,feedlot,meat,0.009503595000000002
WSM,cows,feedlot,meat,0.009503595000000002
XKO,cows,feedlot,meat,0.009213261999999998
XMI,cows,feedlot,meat,0.0046831433142857145
YEM,cows,feedlot,meat,0.00605568
ZAF,cows,feedlot,meat,0.00802944
ZMB,cows,feedlot,meat,0.00625536
ZWE,cows,feedlot,meat,0.006345599999999999
