iso3c,animal,system,product,leach_n_spread_rate
ITA,sheep,mixed,milk,1.3230000000000002e-4
JAM,sheep,mixed,milk,5.325899999999999e-4
JEY,sheep,mixed,milk,4.6304999999999995e-4
JOR,sheep,mixed,milk,3.8784000000000003e-4
JPN,sheep,mixed,milk,4.1696999999999996e-4
KAZ,sheep,mixed,milk,4.3872000000000003e-4
KEN,sheep,mixed,milk,3.9359999999999997e-4
KGZ,sheep,mixed,milk,4.2432000000000006e-4
KHM,sheep,mixed,milk,3.0135e-4
KIR,sheep,mixed,milk,4.4824860709199635e-4
KNA,sheep,mixed,milk,4.7272999999999993e-4
KOR,sheep,mixed,milk,4.317299999999999e-4
KWT,sheep,mixed,milk,3.8016e-4
LAO,sheep,mixed,milk,2.9273999999999994e-4
LBN,sheep,mixed,milk,4.1088e-4
LBR,sheep,mixed,milk,3.1856999999999995e-4
LBY,sheep,mixed,milk,2.7072e-4
LCA,sheep,mixed,milk,4.1451e-4
LIE,sheep,mixed,milk,8.557163999999999e-4
LKA,sheep,mixed,milk,2.8412999999999995e-4
LSO,sheep,mixed,milk,3.111899999999999e-4
LTU,sheep,mixed,milk,4.5662400000000004e-4
LUX,sheep,mixed,milk,6.985439999999999e-4
LVA,sheep,mixed,milk,6.377616e-4
MAC,sheep,mixed,milk,4.0671999999999995e-4
MAF,sheep,mixed,milk,4.6921826086956513e-4
MAR,sheep,mixed,milk,2.6208e-4
MCO,sheep,mixed,milk,8.870715e-4
MDA,sheep,mixed,milk,5.3424e-4
MDG,sheep,mixed,milk,4.1451e-4
MDV,sheep,mixed,milk,4.086675e-4
MEX,sheep,mixed,milk,5.215199999999999e-4
MHL,sheep,mixed,milk,4.4824860709199635e-4
MKD,sheep,mixed,milk,3.393936e-4
MLI,sheep,mixed,milk,4.1204999999999996e-4
MLT,sheep,mixed,milk,3.6832319999999995e-4
MMR,sheep,mixed,milk,3.7022999999999993e-4
MNE,sheep,mixed,milk,3.372768e-4
MNG,sheep,mixed,milk,5.325899999999999e-4
MNP,sheep,mixed,milk,4.4824860709199635e-4
MOZ,sheep,mixed,milk,4.231199999999999e-4
MRT,sheep,mixed,milk,3.8129999999999994e-4
MSR,sheep,mixed,milk,4.7272999999999993e-4
MTQ,sheep,mixed,milk,5.079899999999999e-4
MUS,sheep,mixed,milk,3.602362499999999e-4
MWI,sheep,mixed,milk,3.7145999999999994e-4
MYS,sheep,mixed,milk,3.5669999999999994e-4
MYT,sheep,mixed,milk,1.2792e-4
NAM,sheep,mixed,milk,3.1734e-4
NCL,sheep,mixed,milk,4.4824860709199635e-4
NER,sheep,mixed,milk,4.0220999999999996e-4
NFK,sheep,mixed,milk,4.4824860709199635e-4
NGA,sheep,mixed,milk,3.2840999999999995e-4
NIC,sheep,mixed,milk,5.0676e-4
NIU,sheep,mixed,milk,4.4824860709199635e-4
NLD,sheep,mixed,milk,8.160263999999999e-4
NOR,sheep,mixed,milk,4.5158400000000005e-4
NPL,sheep,mixed,milk,5.2644e-4
NRU,sheep,mixed,milk,4.4824860709199635e-4
NZL,sheep,mixed,milk,4.4824860709199635e-4
OMN,sheep,mixed,milk,4.128e-4
PAK,sheep,mixed,milk,4.0712999999999996e-4
PAN,sheep,mixed,milk,5.8794e-4
PCN,sheep,mixed,milk,4.4824860709199635e-4
PER,sheep,mixed,milk,5.042999999999998e-4
PHL,sheep,mixed,milk,2.3615999999999996e-4
PLW,sheep,mixed,milk,4.4824860709199635e-4
PNG,sheep,mixed,milk,4.4824860709199635e-4
POL,sheep,mixed,milk,9.616320000000001e-4
PRI,sheep,mixed,milk,5.485799999999999e-4
PRK,sheep,mixed,milk,4.0220999999999996e-4
PRT,sheep,mixed,milk,2.4897600000000004e-4
PRY,sheep,mixed,milk,5.9901e-4
PSE,sheep,mixed,milk,8.0448e-4
PYF,sheep,mixed,milk,4.4824860709199635e-4
QAT,sheep,mixed,milk,4.1376e-4
REU,sheep,mixed,milk,3.602362499999999e-4
ROU,sheep,mixed,milk,9.112319999999999e-5
RUS,sheep,mixed,milk,8.410248000000001e-4
RWA,sheep,mixed,milk,2.7428999999999995e-4
SAU,sheep,mixed,milk,3.8112000000000004e-4
SDN,sheep,mixed,milk,2.5664e-4
SEN,sheep,mixed,milk,3.9606e-4
SGP,sheep,mixed,milk,4.5264e-4
SHN,sheep,mixed,milk,1.7588999999999997e-4
SJM,sheep,mixed,milk,4.6304999999999995e-4
SLB,sheep,mixed,milk,4.4824860709199635e-4
SLE,sheep,mixed,milk,3.1242e-4
SLV,sheep,mixed,milk,4.8339e-4
SMR,sheep,mixed,milk,3.464496e-4
SOM,sheep,mixed,milk,3.6039e-4
SPM,sheep,mixed,milk,7.669368e-4
SRB,sheep,mixed,milk,3.372768e-4
SSD,sheep,mixed,milk,3.6023625e-4
STP,sheep,mixed,milk,1.7711999999999996e-4
SUR,sheep,mixed,milk,5.854799999999999e-4
SVK,sheep,mixed,milk,5.304600000000001e-4
SVN,sheep,mixed,milk,6.395760000000001e-4
SWE,sheep,mixed,milk,4.4452799999999997e-4
SWZ,sheep,mixed,milk,3.7883999999999997e-4
SXM,sheep,mixed,milk,4.6921826086956513e-4
SYC,sheep,mixed,milk,3.602362499999999e-4
SYR,sheep,mixed,milk,3.5904000000000003e-4
TCA,sheep,mixed,milk,4.7272999999999993e-4
TCD,sheep,mixed,milk,4.2065999999999995e-4
TGO,sheep,mixed,milk,3.3824999999999995e-4
THA,sheep,mixed,milk,3.0627e-4
TJK,sheep,mixed,milk,4.8e-4
TKL,sheep,mixed,milk,4.4824860709199635e-4
TKM,sheep,mixed,milk,5.0496e-4
TLS,sheep,mixed,milk,3.8991e-4
TON,sheep,mixed,milk,4.4824860709199635e-4
TTO,sheep,mixed,milk,4.7272999999999993e-4
TUN,sheep,mixed,milk,2.7264e-4
TUR,sheep,mixed,milk,3.8496e-4
TUV,sheep,mixed,milk,4.4824860709199635e-4
TWN,sheep,mixed,milk,4.0671999999999995e-4
TZA,sheep,mixed,milk,4.034399999999999e-4
UGA,sheep,mixed,milk,3.591599999999999e-4
UKR,sheep,mixed,milk,6.075496000000001e-4
URY,sheep,mixed,milk,7.1586e-4
USA,sheep,mixed,milk,8.164800000000001e-4
UZB,sheep,mixed,milk,4.5311999999999994e-4
VCT,sheep,mixed,milk,3.5055e-4
VEN,sheep,mixed,milk,6.174599999999998e-4
VGB,sheep,mixed,milk,4.7272999999999993e-4
VIR,sheep,mixed,milk,4.7272999999999993e-4
VNM,sheep,mixed,milk,3.4316999999999996e-4
VUT,sheep,mixed,milk,4.4824860709199635e-4
WLF,sheep,mixed,milk,4.4824860709199635e-4
WSM,sheep,mixed,milk,4.4824860709199635e-4
XKO,sheep,mixed,milk,3.3247135384615386e-4
XMI,sheep,mixed,milk,1.9847279999999997e-4
YEM,sheep,mixed,milk,3.7056e-4
ZAF,sheep,mixed,milk,4.612499999999999e-4
ZMB,sheep,mixed,milk,4.5386999999999994e-4
ZWE,sheep,mixed,milk,6.0762e-4
