iso3c,animal,system,product,leach_n_spread_rate
GUF,pigs,intermediate,meat,0.0018748271999999998
GUM,pigs,intermediate,meat,0.0027052164
GUY,pigs,intermediate,meat,0.0022105728
HKG,pigs,intermediate,meat,0.0024683796
HND,pigs,intermediate,meat,0.0023947872000000003
HRV,pigs,intermediate,meat,0.00370389138
HTI,pigs,intermediate,meat,0.0019862472
HUN,pigs,intermediate,meat,0.0023926499999999996
IDN,pigs,intermediate,meat,0.0029443361999999997
IMN,pigs,intermediate,meat,0.0038230460100000005
IND,pigs,intermediate,meat,0.0052877874
IOT,pigs,intermediate,meat,0.0014049149999999996
IRL,pigs,intermediate,meat,0.0037664980500000003
IRN,pigs,intermediate,meat,0.0024430795199999996
IRQ,pigs,intermediate,meat,0.0026976361874999997
ISL,pigs,intermediate,meat,0.003839202570000001
ISR,pigs,intermediate,meat,0.0032223345
ITA,pigs,intermediate,meat,0.0026745
JAM,pigs,intermediate,meat,0.0026933928
JEY,pigs,intermediate,meat,0.0038230460100000005
JOR,pigs,intermediate,meat,0.0026976361874999997
JPN,pigs,intermediate,meat,0.0014072234880000004
KAZ,pigs,intermediate,meat,0.0026091630000000003
KEN,pigs,intermediate,meat,0.0014300684999999998
KGZ,pigs,intermediate,meat,0.0029639655
KHM,pigs,intermediate,meat,0.0018663371999999997
KIR,pigs,intermediate,meat,0.0024919542
KNA,pigs,intermediate,meat,0.0010369488
KOR,pigs,intermediate,meat,0.001837442112
KWT,pigs,intermediate,meat,0.0026976361874999997
LAO,pigs,intermediate,meat,0.0016728965999999999
LBN,pigs,intermediate,meat,0.0038518815000000003
LBR,pigs,intermediate,meat,0.0018147329999999994
LBY,pigs,intermediate,meat,0.0021629306249999996
LCA,pigs,intermediate,meat,0.0029400024
LIE,pigs,intermediate,meat,0.0034070145900000006
LKA,pigs,intermediate,meat,0.0035890434
LSO,pigs,intermediate,meat,0.0012147299999999998
LTU,pigs,intermediate,meat,0.00362108901
LUX,pigs,intermediate,meat,0.0038270851500000003
LVA,pigs,intermediate,meat,0.0035221300800000006
MAC,pigs,intermediate,meat,0.0023443119
MAF,pigs,intermediate,meat,0.0023840096795031056
MAR,pigs,intermediate,meat,0.001852251
MCO,pigs,intermediate,meat,0.0035562103237500005
MDA,pigs,intermediate,meat,0.0035795697
MDG,pigs,intermediate,meat,0.0014429519999999997
MDV,pigs,intermediate,meat,0.0024430795199999996
MEX,pigs,intermediate,meat,0.0020399091
MHL,pigs,intermediate,meat,0.002624391
MKD,pigs,intermediate,meat,0.0034938561000000005
MLI,pigs,intermediate,meat,0.0020153474999999995
MLT,pigs,intermediate,meat,0.0034676016900000006
MMR,pigs,intermediate,meat,0.0017906303999999998
MNE,pigs,intermediate,meat,0.004372369050000001
MNG,pigs,intermediate,meat,0.002067795
MNP,pigs,intermediate,meat,0.002624391
MOZ,pigs,intermediate,meat,0.0015920324999999997
MRT,pigs,intermediate,meat,0.0014797619999999995
MSR,pigs,intermediate,meat,0.0037674816
MTQ,pigs,intermediate,meat,0.0017708352
MUS,pigs,intermediate,meat,9.993914999999998e-4
MWI,pigs,intermediate,meat,0.0011779199999999998
MYS,pigs,intermediate,meat,0.003873067199999999
MYT,pigs,intermediate,meat,0.0014049149999999996
NAM,pigs,intermediate,meat,0.0015607439999999995
NCL,pigs,intermediate,meat,0.0036707391
NER,pigs,intermediate,meat,0.0018128924999999995
NFK,pigs,intermediate,meat,0.0017930092500000002
NGA,pigs,intermediate,meat,0.0018625859999999994
NIC,pigs,intermediate,meat,0.0019728768
NIU,pigs,intermediate,meat,0.0035918613
NLD,pigs,intermediate,meat,0.00333027093
NOR,pigs,intermediate,meat,0.003839202570000001
NPL,pigs,intermediate,meat,0.0021180708
NRU,pigs,intermediate,meat,0.002624391
NZL,pigs,intermediate,meat,0.0017966610000000002
OMN,pigs,intermediate,meat,0.0026976361874999997
PAK,pigs,intermediate,meat,0.0024430795199999996
PAN,pigs,intermediate,meat,0.0021407496
PCN,pigs,intermediate,meat,0.003306398785714286
PER,pigs,intermediate,meat,0.0020704079999999997
PHL,pigs,intermediate,meat,0.0031665191999999997
PLW,pigs,intermediate,meat,0.002624391
PNG,pigs,intermediate,meat,0.004104567
POL,pigs,intermediate,meat,0.0026249336999999997
PRI,pigs,intermediate,meat,0.002064984
PRK,pigs,intermediate,meat,0.0027625961999999996
PRT,pigs,intermediate,meat,0.00367263054
PRY,pigs,intermediate,meat,0.0040304328
PSE,pigs,intermediate,meat,0.005395272374999999
PYF,pigs,intermediate,meat,0.0034428699
QAT,pigs,intermediate,meat,0.0026976361874999997
REU,pigs,intermediate,meat,0.0027000134999999995
ROU,pigs,intermediate,meat,0.0025800885
RUS,pigs,intermediate,meat,0.0029053517399999997
RWA,pigs,intermediate,meat,0.0011852819999999997
SAU,pigs,intermediate,meat,0.003015005150735294
SDN,pigs,intermediate,meat,0.002162930625
SEN,pigs,intermediate,meat,0.0015717869999999994
SGP,pigs,intermediate,meat,0.0026161336799999995
SHN,pigs,intermediate,meat,0.0019354007812499997
SJM,pigs,intermediate,meat,0.0038230460100000005
SLB,pigs,intermediate,meat,0.0036765819000000003
SLE,pigs,intermediate,meat,0.0014355899999999996
SLV,pigs,intermediate,meat,0.0021303504
SMR,pigs,intermediate,meat,0.0037151673125000004
SOM,pigs,intermediate,meat,0.0012681044999999997
SPM,pigs,intermediate,meat,0.0017338508999999998
SRB,pigs,intermediate,meat,0.0034255521899999994
SSD,pigs,intermediate,meat,0.0014049149999999996
STP,pigs,intermediate,meat,0.003075475499999999
SUR,pigs,intermediate,meat,0.0022046303999999997
SVK,pigs,intermediate,meat,0.0035207073
SVN,pigs,intermediate,meat,0.003324212220000001
SWE,pigs,intermediate,meat,0.00408357054
SWZ,pigs,intermediate,meat,0.0011319074999999999
SXM,pigs,intermediate,meat,0.0023840096795031056
SYC,pigs,intermediate,meat,6.018434999999999e-4
SYR,pigs,intermediate,meat,0.0026976361874999997
TCA,pigs,intermediate,meat,0.0024012955428571424
TCD,pigs,intermediate,meat,0.0021625874999999994
TGO,pigs,intermediate,meat,0.0014816024999999998
THA,pigs,intermediate,meat,0.00233412
TJK,pigs,intermediate,meat,0.0041266259999999996
TKL,pigs,intermediate,meat,0.003306398785714286
TKM,pigs,intermediate,meat,0.004104792
TLS,pigs,intermediate,meat,0.0028413936
TON,pigs,intermediate,meat,0.0028951074
TTO,pigs,intermediate,meat,0.0019951608
TUN,pigs,intermediate,meat,0.0030276480000000004
TUR,pigs,intermediate,meat,0.0032405295
TUV,pigs,intermediate,meat,0.0038504052
TWN,pigs,intermediate,meat,0.0021810072
TZA,pigs,intermediate,meat,0.0016380449999999996
UGA,pigs,intermediate,meat,0.0011613554999999997
UKR,pigs,intermediate,meat,0.0036421110000000004
URY,pigs,intermediate,meat,0.0022595976
USA,pigs,intermediate,meat,0.0019841331
UZB,pigs,intermediate,meat,0.0044159265
VCT,pigs,intermediate,meat,0.0021273792
VEN,pigs,intermediate,meat,0.0020659871999999997
VGB,pigs,intermediate,meat,0.0018956256
VIR,pigs,intermediate,meat,0.0018807695999999998
VNM,pigs,intermediate,meat,0.0021543521999999996
VUT,pigs,intermediate,meat,0.0043543467
WLF,pigs,intermediate,meat,0.003306398785714286
WSM,pigs,intermediate,meat,0.0038211912
XKO,pigs,intermediate,meat,0.003578989413928572
XMI,pigs,intermediate,meat,0.0022724501624999996
YEM,pigs,intermediate,meat,0.0026976361874999997
ZAF,pigs,intermediate,meat,0.0015644249999999997
ZMB,pigs,intermediate,meat,0.0015865109999999994
ZWE,pigs,intermediate,meat,0.0017926469999999996
