"product","max_pppt","quant_90_pppt","median_pppt","quant_10_pppt","min_pppt","quant_90_div_10","max_div_min"
"bana",0.260050319874882,0.0508563407491325,0.0182559272111571,0.00838604343796919,0.00202094588026292,6.064402256596,128.677527891569
"barl",0.0363033040528895,0.0122152543216254,0.00324758021176376,0.00181121843094821,0.00127857440472681,6.74421931275869,28.3935795356755
"benthic",1.21982732018794,0.179778485178407,0.0955641104771291,0.0806514769273899,0.0597754323159524,2.22907864837071,20.4068339270279
"bivalve",0.0330705903549917,0.0126669118901773,0.0115027925079891,0.0111777587072214,0.00366969418835718,1.13322466712345,9.01181097321805
"buffaloes_milk",0.0348186038737613,0.026298026344176,0.0136864611558301,0.0067236321103082,0.0039996392357623,3.91128275799886,8.70543612094681
"cass",0.471344879149218,0.0203890261397681,0.00749469002142514,0.00384872591153601,0.00144216845295636,5.29760409247508,326.830668208688
"chickens_eggs",2.57874743777562,0.0168527781093395,0.0065043386638436,0.00366956517137843,0.00148838765074949,4.59258176984739,1732.57782438404
"chickens_meat",2.58989164328652,0.0145498337906458,0.00436795435029455,0.00218688121343527,0.000593011131972293,6.65323461615461,4367.35754803255
"cnut",0.170820665180542,0.0240781505876195,0.00906418264492845,0.00415118758342125,0.00104714744595034,5.80030415483542,163.12952473041
"coco",0.338422721638617,0.202376866645354,0.0303585791439428,0.0114488049500122,0.00401741449192587,17.6766804508394,84.2389358426353
"cows_meat",0.337564700658903,0.125815796443875,0.0502658041731379,0.0136291179853152,5.43330537558645e-05,9.23139682108821,6212.87922036716
"cows_milk",0.263043841607942,0.0429308245605057,0.0101004359995944,0.00404456426646371,0.00122998866257648,10.6144498472864,213.858753020486
"crustaceans",0.043934833420895,0.0401619588743592,0.0355375190166695,0.0352393081592459,0.0352156431934409,1.13969203631547,1.24759423474276
"demersal",1.05005913586929,0.0981665505468938,0.0335956317763743,0.0218222376482207,0.0123497074224751,4.49846400398348,85.0270455766666
"forage fish",0.0851125955366105,0.0254846186637894,0.0166558010643235,0.00828665343865437,0.000121186998504383,3.07538125643249,702.324478591095
"freshwater fish",139536915.181716,1.012441187877,0.0383179022619246,0.0040956430942792,0.000494686945867056,247.199564163973,282071148930.652
"goats_meat",0.82119551083265,0.173559909845679,0.0755780982689738,0.0201410637529104,0.00169295180405255,8.61721664629553,485.067270590272
"goats_milk",0.216299931816102,0.0760059215668452,0.021441655004418,0.00605653937172172,0.00286660866382126,12.549397750425,75.4549913094064
"large pelagic",0.0298488480502236,0.0221740311685973,0.0196535815140066,0.0157520346296307,0.0110538393480858,1.40769314504213,2.70031498652026
"maiz",0.105479146907901,0.0253919226585249,0.00792458445810563,0.00315767227065245,0.00161616944168894,8.04134200199259,65.264906133649
"marine-fish-general",0.0150422283620725,0.00805324137762714,0.00609809938886611,0.00477510475489017,0.00473084528496722,1.6865056979912,3.17960691081378
"medium pelagic",0.198877398170184,0.0528001170823403,0.0215948378714685,0.0165840955915134,0.00968375943462012,3.1837803147589,20.5372096976287
"ocer",0.0590328555384042,0.0141605130705074,0.00420944685940864,0.00174854042042589,0.00103587195443347,8.09847625201498,56.9885643546455
"oilp",0.00213533873826175,0.00110492529952089,0.000349114344016375,0.000170825163118587,7.27440432756509e-05,6.4681647559959,29.3541387322981
"orts",0.0540121548793991,0.0175245474598638,0.00555715370571392,0.00327595272196727,0.00102862995356696,5.34945066281052,52.5088295281525
"pigs_meat",239.63668450584,3.30616928013173,0.114899664904149,0.00464538031938284,0.00105037704510301,711.711216913016,228143.48963837
"plnt",0.150367854902734,0.0328870441859671,0.0119086146225059,0.00611154127291208,0.00309829521868377,5.38113754246101,48.5324490693996
"pota",0.368410702116794,0.014722543292916,0.00531243647998733,0.00311580888630657,0.00129397102736765,4.72511114453104,284.713254257523
"reef-associated",0.636075265323637,0.107261349918472,0.0239476850303677,0.0194414254695255,0.0111498271017303,5.51715459787683,57.0479936164144
"rice",0.464165441983526,0.0286661937164644,0.0131257579203912,0.0066604302908042,0.00230529415573514,4.30395521983658,201.347598452358
"salmon",0.00314526303838772,0.0030988852838129,0.00295335051568831,0.00294552804741968,0.00267314324784293,1.05206442917003,1.17661597107666
"sheep_meat",2.38358502184825,0.159716791381499,0.0690007515365249,0.0235899297273921,0.0010487560868389,6.77054968909209,2272.77348066004
"sheep_milk",1.04794516738514,0.0579432844326703,0.0263467540434234,0.00994983547153572,0.00429407247417484,5.8235419669434,244.044592560472
"shrimp",0.379974698749739,0.148039624734072,0.126608465116973,0.117245280205206,0.071943536890285,1.26264890556762,5.28156822939086
"small pelagic",9.88204532999474,0.325943801982334,0.0366719611935513,0.0153888478903643,0.0126568438826562,21.1805200951023,780.766944872899
"sorg",0.0709477487475924,0.0198223388413191,0.00544495652914241,0.00164830634930067,0.000905398132634413,12.0258827187853,78.3608295514788
"soyb",0.282708388390385,0.00477739336772335,0.00138396256762368,0.000507996906866552,0.00022556785117198,9.40437491478338,1253.31862196461
"spis",1.22980161988709,0.0533923410035467,0.0257025321244555,0.00455039262823035,0.00160511095210351,11.7335679282495,766.17857368391
"sugb",0.0673216133130258,0.0090506628379119,0.00399604949528983,0.001486492710485,0.000916581015305083,6.08860223401898,73.4486228591784
"sugc",0.389830836422515,0.089819509578966,0.0377839757458344,0.0177713980071578,0.0103837120962361,5.05416116069142,37.5425313037928
"swpo",0.132822992591344,0.0285666556768907,0.00953362371953632,0.00422621201414734,0.00183621730630424,6.75939957135686,72.3351164022503
"tnut",0.777766581721278,0.0582054766096214,0.0244689336931872,0.0108944283178227,0.00313967497588554,5.3426829670723,247.722005524445
"tuna",0.00647450138544681,0.00646760704144789,0.00644676417404845,0.00643634858542155,0.00643630545934951,1.00485655113478,1.00593444893791
"vege",0.155074043218253,0.0270741556586453,0.0104640511359652,0.00430281619959748,0.00204925143288616,6.29219432175095,75.6735072766776
"whea",0.0324628186718192,0.0126275719771859,0.00475631722005325,0.00218367734514649,0.0014160234222628,5.78270961378627,22.925340189602
"xfru",0.853729436142079,0.139090082746042,0.0485395013880542,0.0152130330900254,0.00400510926331444,9.14282391439991,213.160086283282
"xmil",0.232749674889603,0.0209833209369038,0.0067162486377389,0.00297204953871142,0.000907395052367961,7.06021910590407,256.503134199612
"xoil",0.0418354196036899,0.0128061737852549,0.00477614562684684,0.00221772934325693,0.00123755970709945,5.77445296658607,33.8047686618228
"xpul",0.0319753659597902,0.0084374830398093,0.00336855258986406,0.00125771890758164,0.000570738387726828,6.70856022673062,56.0245580941973
"yams",0.0372428441792618,0.0128096894173757,0.0047522882196214,0.00269227161260955,0.000567135220179217,4.75794840215233,65.6683677086621
