"iso3c","category1_production","cum_pressure_rescaled"
"ABW","bana_produce",0
"ABW","barl_produce",0
"ABW","benthic_meat",0.432094784043755
"ABW","bivalve_meat",0
"ABW","buffaloes_milk",0
"ABW","cass_produce",0
"ABW","chickens_eggs",0
"ABW","chickens_meat",0
"ABW","cnut_produce",0
"ABW","coco_produce",0
"ABW","cows_meat",0.0678205309509819
"ABW","cows_milk",0.0964449707422588
"ABW","crustaceans_meat",0
"ABW","demersal_meat",2.65898709067721
"ABW","feed_buffaloes_milk",0
"ABW","feed_chickens_eggs",0.00269102670150299
"ABW","feed_chickens_meat",0.00273271067858723
"ABW","feed_cows_meat",0
"ABW","feed_cows_milk",0
"ABW","feed_crustaceans_meat",0.00251575371599148
"ABW","feed_goats_meat",0
"ABW","feed_goats_milk",0
"ABW","feed_marine-fish-general_meat",0.0276027211698607
"ABW","feed_pigs_meat",0.0413002585100608
"ABW","feed_salmon_meat",0.0336233617230209
"ABW","feed_sheep_meat",0
"ABW","feed_sheep_milk",0
"ABW","feed_shrimp_meat",0.0321738015371588
"ABW","feed_tuna_meat",0.00214395240875623
"ABW","fish_meat",0.00245355914277493
"ABW","fofm_meat",3.11178468666967
"ABW","goats_meat",0.0488870109713358
"ABW","goats_milk",0.00681726067964256
"ABW","large-pelagic_meat",0.223385914431186
"ABW","maiz_produce",0
"ABW","marine-fish-general_meat",0
"ABW","medium-pelagic_meat",0.246582131422518
"ABW","ocer_produce",0
"ABW","oilp_produce",0
"ABW","orts_produce",0
"ABW","pigs_meat",0
"ABW","plnt_produce",0
"ABW","pota_produce",0
"ABW","reef_meat",0.241125816437503
"ABW","rice_produce",0
"ABW","salmon_meat",0
"ABW","sheep_meat",0.0200718422373656
"ABW","sheep_milk",0
"ABW","shrimp_meat",0
"ABW","small-pelagic_meat",0.000190893307470096
"ABW","sorg_produce",0
"ABW","soyb_produce",0
"ABW","spis_produce",0
"ABW","sugb_produce",0
"ABW","sugc_produce",0
"ABW","swpo_produce",0
"ABW","tnut_produce",0
"ABW","tuna_meat",0
"ABW","vege_produce",0
"ABW","whea_produce",0
"ABW","xfru_produce",0
"ABW","xmil_produce",0
"ABW","xoil_produce",0
"ABW","xpul_produce",0
"ABW","yams_produce",0
"AFG","bana_produce",0.0577808988488122
"AFG","barl_produce",148.082873416098
"AFG","benthic_meat",0
"AFG","bivalve_meat",0
"AFG","buffaloes_milk",0.0324240923778923
"AFG","cass_produce",0
"AFG","chickens_eggs",36.0063102499902
"AFG","chickens_meat",33.8212529623575
"AFG","cnut_produce",0
"AFG","coco_produce",0
"AFG","cows_meat",337.668516792823
"AFG","cows_milk",1554.86476198694
"AFG","crustaceans_meat",0
"AFG","demersal_meat",0
"AFG","feed_buffaloes_milk",0.0124094021903415
"AFG","feed_chickens_eggs",33.1369015619984
"AFG","feed_chickens_meat",36.8097705518853
"AFG","feed_cows_meat",0.617860666848204
"AFG","feed_cows_milk",1.05621024024814
"AFG","feed_crustaceans_meat",0.0969413736834253
"AFG","feed_goats_meat",0.205436951997625
"AFG","feed_goats_milk",0.182963095190503
"AFG","feed_marine-fish-general_meat",0.0369727904389404
"AFG","feed_pigs_meat",9.6781653624149
"AFG","feed_salmon_meat",0.0149673876091245
"AFG","feed_sheep_meat",0.243158497369592
"AFG","feed_sheep_milk",0.478156861562904
"AFG","feed_shrimp_meat",1.54849585218445
"AFG","feed_tuna_meat",0.000302412618314555
"AFG","fish_meat",22.3443304193025
"AFG","fofm_meat",0
"AFG","goats_meat",386.436276480788
"AFG","goats_milk",223.141430559026
"AFG","large-pelagic_meat",0
"AFG","maiz_produce",182.706564355589
"AFG","marine-fish-general_meat",0
"AFG","medium-pelagic_meat",0
"AFG","ocer_produce",0.00217155354983847
"AFG","oilp_produce",0
"AFG","orts_produce",0
"AFG","pigs_meat",0.00289555446567557
"AFG","plnt_produce",0
"AFG","pota_produce",44.2718497333973
"AFG","reef_meat",0
"AFG","rice_produce",295.865977206444
"AFG","salmon_meat",0
"AFG","sheep_meat",446.405567072688
"AFG","sheep_milk",528.03118609572
"AFG","shrimp_meat",0
"AFG","small-pelagic_meat",0
"AFG","sorg_produce",0.00097566871984851
"AFG","soyb_produce",0.00119744261744532
"AFG","spis_produce",26.2195194887621
"AFG","sugb_produce",0
"AFG","sugc_produce",5.56657629381129
"AFG","swpo_produce",0
"AFG","tnut_produce",53.3361157914178
"AFG","tuna_meat",0
"AFG","vege_produce",145.28196812307
"AFG","whea_produce",2664.0070311991
"AFG","xfru_produce",451.874690755513
"AFG","xmil_produce",2.86079821837596
"AFG","xoil_produce",138.481989601692
"AFG","xpul_produce",56.2255536813575
"AFG","yams_produce",0
"AGO","bana_produce",539.674950339395
"AGO","barl_produce",0
"AGO","benthic_meat",34.2398797508786
"AGO","bivalve_meat",0
"AGO","buffaloes_milk",0
"AGO","cass_produce",833.643132359749
"AGO","chickens_eggs",22.1268359718342
"AGO","chickens_meat",48.4724129355137
"AGO","cnut_produce",0
"AGO","coco_produce",5.51892839056506
"AGO","cows_meat",1447.93587376284
"AGO","cows_milk",191.974067600387
"AGO","crustaceans_meat",0
"AGO","demersal_meat",1374.94086457205
"AGO","feed_buffaloes_milk",0.0159948574807568
"AGO","feed_chickens_eggs",77.2839222678172
"AGO","feed_chickens_meat",622.742504136208
"AGO","feed_cows_meat",22.9015213760589
"AGO","feed_cows_milk",6.10010852083536
"AGO","feed_crustaceans_meat",1.6350209167477
"AGO","feed_goats_meat",0.0584625899451257
"AGO","feed_goats_milk",0.0224562951588589
"AGO","feed_marine-fish-general_meat",15.5160065866516
"AGO","feed_pigs_meat",728.869733797722
"AGO","feed_salmon_meat",28.845446273065
"AGO","feed_sheep_meat",0.123432612824146
"AGO","feed_sheep_milk",0.0309313024671786
"AGO","feed_shrimp_meat",12.8943765513716
"AGO","feed_tuna_meat",1.45811604914242
"AGO","fish_meat",48.8866106316284
"AGO","fofm_meat",814.892039303614
"AGO","goats_meat",322.893718657799
"AGO","goats_milk",0
"AGO","large-pelagic_meat",204.201876447893
"AGO","maiz_produce",2614.1122766922
"AGO","marine-fish-general_meat",0
"AGO","medium-pelagic_meat",29.2030899792466
"AGO","ocer_produce",0
"AGO","oilp_produce",5.64681244272627
"AGO","orts_produce",0.0666200543645502
"AGO","pigs_meat",1403.6464446447
"AGO","plnt_produce",0.0276837426683183
"AGO","pota_produce",99.0360873582963
"AGO","reef_meat",46.1220633166787
"AGO","rice_produce",71.0190297450862
"AGO","salmon_meat",0
"AGO","sheep_meat",71.7535730005749
"AGO","sheep_milk",0
"AGO","shrimp_meat",0
"AGO","small-pelagic_meat",0.0478679054435712
"AGO","sorg_produce",43.5604456938441
"AGO","soyb_produce",0
"AGO","spis_produce",0
"AGO","sugb_produce",0
"AGO","sugc_produce",38.3991018603126
"AGO","swpo_produce",215.504984612161
"AGO","tnut_produce",5.4842254393617
"AGO","tuna_meat",0
"AGO","vege_produce",192.237559862903
"AGO","whea_produce",0.970760144819582
"AGO","xfru_produce",121.234013715115
"AGO","xmil_produce",115.302203701438
"AGO","xoil_produce",377.290432832835
"AGO","xpul_produce",392.846800380643
"AGO","yams_produce",0.0110940497060975
"AIA","bana_produce",0
"AIA","barl_produce",0
"AIA","benthic_meat",0.861456874414752
"AIA","bivalve_meat",0
"AIA","buffaloes_milk",0
"AIA","cass_produce",0
"AIA","chickens_eggs",0
"AIA","chickens_meat",0.4918390732258
"AIA","cnut_produce",0
"AIA","coco_produce",0
"AIA","cows_meat",0
"AIA","cows_milk",0
"AIA","crustaceans_meat",0
"AIA","demersal_meat",6.24320900667579
"AIA","feed_buffaloes_milk",0
"AIA","feed_chickens_eggs",0.000128254355593756
"AIA","feed_chickens_meat",0.000867698364286176
"AIA","feed_cows_meat",0
"AIA","feed_cows_milk",0
"AIA","feed_crustaceans_meat",0.000309766258990159
"AIA","feed_goats_meat",0
"AIA","feed_goats_milk",0
"AIA","feed_marine-fish-general_meat",0.00203174091893197
"AIA","feed_pigs_meat",0.00664569117899803
"AIA","feed_salmon_meat",0.00237066860853147
"AIA","feed_sheep_meat",0
"AIA","feed_sheep_milk",0
"AIA","feed_shrimp_meat",0.0025049890343178
"AIA","feed_tuna_meat",0.00025335124747412
"AIA","fish_meat",0.00885712900657486
"AIA","fofm_meat",0.0673543851066652
"AIA","goats_meat",0
"AIA","goats_milk",0
"AIA","large-pelagic_meat",1.10893077346431
"AIA","maiz_produce",0
"AIA","marine-fish-general_meat",0
"AIA","medium-pelagic_meat",0.00543339269108719
"AIA","ocer_produce",0
"AIA","oilp_produce",0
"AIA","orts_produce",0
"AIA","pigs_meat",0
"AIA","plnt_produce",0
"AIA","pota_produce",0
"AIA","reef_meat",0.314224707395413
"AIA","rice_produce",0
"AIA","salmon_meat",0
"AIA","sheep_meat",0
"AIA","sheep_milk",0
"AIA","shrimp_meat",0
"AIA","small-pelagic_meat",0
"AIA","sorg_produce",0
"AIA","soyb_produce",0
"AIA","spis_produce",0
"AIA","sugb_produce",0
"AIA","sugc_produce",0
"AIA","swpo_produce",0
"AIA","tnut_produce",0
"AIA","tuna_meat",0
"AIA","vege_produce",0
"AIA","whea_produce",0
"AIA","xfru_produce",0
"AIA","xmil_produce",0
"AIA","xoil_produce",0
"AIA","xpul_produce",0
"AIA","yams_produce",0
"ALA","bana_produce",0
"ALA","barl_produce",1.51380267120256
"ALA","benthic_meat",0.000314318094042528
"ALA","bivalve_meat",0
"ALA","buffaloes_milk",0
"ALA","cass_produce",0
"ALA","chickens_eggs",0.00955571497524857
"ALA","chickens_meat",0.0360785432783911
"ALA","cnut_produce",0
"ALA","coco_produce",0
"ALA","cows_meat",1.25741675808193
"ALA","cows_milk",2.44249341653539
"ALA","crustaceans_meat",0
"ALA","demersal_meat",0.694040042578247
"ALA","feed_buffaloes_milk",0.618455246667385
"ALA","feed_chickens_eggs",0.0113231277576315
"ALA","feed_chickens_meat",0.0307341155715042
"ALA","feed_cows_meat",6.49588657778966
"ALA","feed_cows_milk",2.29910109814508
"ALA","feed_crustaceans_meat",0.0062980847211054
"ALA","feed_goats_meat",0.048067091067096
"ALA","feed_goats_milk",0.0160520810842475
"ALA","feed_marine-fish-general_meat",0.129722527196363
"ALA","feed_pigs_meat",0.456156668208258
"ALA","feed_salmon_meat",0.585541294974128
"ALA","feed_sheep_meat",0.125950680854346
"ALA","feed_sheep_milk",0.0222955191547647
"ALA","feed_shrimp_meat",0.0584099579487037
"ALA","feed_tuna_meat",0.0114486476963417
"ALA","fish_meat",0.01305239711264
"ALA","fofm_meat",1.69853626203945
"ALA","goats_meat",1.88955842854402e-05
"ALA","goats_milk",1.88773676775357e-05
"ALA","large-pelagic_meat",0
"ALA","maiz_produce",0
"ALA","marine-fish-general_meat",0
"ALA","medium-pelagic_meat",0.0358587842364824
"ALA","ocer_produce",1.10532437840362
"ALA","oilp_produce",0
"ALA","orts_produce",0
"ALA","pigs_meat",0.000618105605650346
"ALA","plnt_produce",0
"ALA","pota_produce",5.4314460694987
"ALA","reef_meat",0
"ALA","rice_produce",0
"ALA","salmon_meat",0.121000176205834
"ALA","sheep_meat",1.17807437609358
"ALA","sheep_milk",0.217989233588606
"ALA","shrimp_meat",0
"ALA","small-pelagic_meat",0
"ALA","sorg_produce",0
"ALA","soyb_produce",0
"ALA","spis_produce",0
"ALA","sugb_produce",0
"ALA","sugc_produce",0
"ALA","swpo_produce",0
"ALA","tnut_produce",0
"ALA","tuna_meat",0
"ALA","vege_produce",0.655574946720037
"ALA","whea_produce",4.15932137147469
"ALA","xfru_produce",0.710945442836297
"ALA","xmil_produce",0
"ALA","xoil_produce",0.711135191207712
"ALA","xpul_produce",0.0305606063260965
"ALA","yams_produce",0
"ALB","bana_produce",0
"ALB","barl_produce",0
"ALB","benthic_meat",4.48616971012341
"ALB","bivalve_meat",0
"ALB","buffaloes_milk",0.0168057482866405
"ALB","cass_produce",0
"ALB","chickens_eggs",51.9655288674475
"ALB","chickens_meat",21.3568958846493
"ALB","cnut_produce",0
