"iso3c","system","origin","cum_pressure_prop_rescaled","total_cum_prop","cum_pressure_prop_final","percent_final"
"AGO","backyard","land",0.000678094606136261,0.0101043853619919,0.0671089414985044,6.7
"AGO","backyard","marine",2.13614790244151e-07,0.0101043853619919,2.11408000181458e-05,0
"AGO","crop","land",0.00310695769926665,0.0101043853619919,0.307486065501183,30.7
"AGO","feedlot","land",6.19742619143299e-08,0.0101043853619919,6.13340244795578e-06,0
"AGO","fisheries","freshwater",5.01216503815964e-05,0.0101043853619919,0.00496038587068651,0.5
"AGO","fisheries","marine",0.00256534789964492,0.0101043853619919,0.253884606311095,25.4
"AGO","grassland","land",0.00138437895278248,0.0101043853619919,0.137007735076086,13.7
"AGO","industrial","land",0.000897903339960979,0.0101043853619919,0.0888627370981395,8.9
"AGO","industrial","marine",3.55689688294317e-05,0.0101043853619919,0.00352015165249198,0.4
"AGO","intermediate","land",0.000529261590943388,0.0101043853619919,0.0523793948847426,5.2
"AGO","intermediate","marine",4.35363967521523e-06,0.0101043853619919,0.000430866353493566,0
"AGO","mixed","land",0.000790756898162999,0.0101043853619919,0.0782587826803859,7.8
"AIA","aquaculture","land",0,9.10986085277631e-06,0,0
"AIA","aquaculture","marine",7.65573241963577e-09,9.10986085277631e-06,0.000840378634027392,0.1
"AIA","backyard","land",0,9.10986085277631e-06,0,0
"AIA","backyard","marine",2.46064843424686e-11,9.10986085277631e-06,2.70108234803274e-06,0
"AIA","crop","land",0,9.10986085277631e-06,0,0
"AIA","feedlot","land",0,9.10986085277631e-06,0,0
"AIA","fisheries","freshwater",9.08103275286719e-09,9.10986085277631e-06,0.000996835506011013,0.1
"AIA","fisheries","marine",8.81020301256915e-06,9.10986085277631e-06,0.967106211055261,96.7
"AIA","grassland","land",0,9.10986085277631e-06,0,0
"AIA","industrial","land",2.75089413799092e-07,9.10986085277631e-06,0.0301968842603404,3
"AIA","industrial","marine",7.1059581135039e-09,9.10986085277631e-06,0.000780029270297614,0.1
"AIA","intermediate","land",0,9.10986085277631e-06,0,0
"AIA","intermediate","marine",7.01096637721481e-10,9.10986085277631e-06,7.69601917144339e-05,0
"AIA","mixed","land",0,9.10986085277631e-06,0,0
"ALA","aquaculture","land",2.20225429326146e-09,2.24936033424606e-05,9.79058028068058e-05,0
"ALA","aquaculture","marine",9.32141115682792e-07,2.24936033424606e-05,0.0414402753303297,4.1
"ALA","backyard","land",9.83303818334223e-09,2.24936033424606e-05,0.000437148198696144,0
"ALA","backyard","marine",5.9066733789131e-10,2.24936033424606e-05,2.6259347108532e-05,0
"ALA","crop","land",8.43288164167824e-06,2.24936033424606e-05,0.374901322535536,37.5
"ALA","feedlot","land",3.30717759735872e-07,2.24936033424606e-05,0.0147027470299338,1.5
"ALA","fisheries","freshwater",1.33823551170278e-08,2.24936033424606e-05,0.000594940477667547,0.1
"ALA","fisheries","marine",2.48862841943323e-06,2.24936033424606e-05,0.110637161220653,11.1
"ALA","grassland","land",1.41896815108612e-06,2.24936033424606e-05,0.0630831854497748,6.3
"ALA","industrial","land",3.8684458385199e-08,2.24936033424606e-05,0.00171979819312343,0.2
"ALA","industrial","marine",4.54860585058387e-07,2.24936033424606e-05,0.0202217749701204,2
"ALA","intermediate","land",4.19942740142613e-09,2.24936033424606e-05,0.000186694294261826,0
"ALA","intermediate","marine",1.32228529740685e-08,2.24936033424606e-05,0.00058784947759384,0.1
"ALA","mixed","land",8.35329061609377e-06,2.24936033424606e-05,0.371362937672394,37.1
"ALB","aquaculture","land",1.62141300152301e-06,0.00174214084915449,0.000930701442601454,0.1
"ALB","aquaculture","marine",8.50195768170787e-06,0.00174214084915449,0.00488017813590336,0.5
"ALB","backyard","land",9.65137885336548e-05,0.00174214084915449,0.0553995324663305,5.5
"ALB","backyard","marine",1.04556868455183e-08,0.00174214084915449,6.00163118303137e-06,0
"ALB","crop","land",0.000524677136196369,0.00174214084915449,0.301168034978922,30.1
"ALB","feedlot","land",4.23475898641494e-07,0.00174214084915449,0.000243077876766978,0
"ALB","fisheries","freshwater",1.88092890647112e-06,0.00174214084915449,0.00107966523337306,0.1
"ALB","fisheries","marine",5.61954136334684e-05,0.00174214084915449,0.0322565271692823,3.2
"ALB","grassland","land",0.000140615785146683,0.00174214084915449,0.0807143608479922,8.1
"ALB","industrial","land",0.000184083572878802,0.00174214084915449,0.105665149272025,10.6
"ALB","industrial","marine",4.25533662677418e-07,0.00174214084915449,0.000244259046496695,0
"ALB","intermediate","land",7.63915220069921e-05,0.00174214084915449,0.0438492226642105,4.4
"ALB","intermediate","marine",9.46342277666837e-08,0.00174214084915449,5.43206525537888e-05,0
"ALB","mixed","land",0.000650705231692888,0.00174214084915449,0.373508968582359,37.4
"AND","aquaculture","land",0,3.43346076184467e-06,0,0
"AND","aquaculture","marine",0,3.43346076184467e-06,0,0
"AND","backyard","land",6.65903430754335e-07,3.43346076184467e-06,0.193945257261822,19.4
"AND","backyard","marine",0,3.43346076184467e-06,0,0
"AND","crop","land",2.99997656422199e-08,3.43346076184467e-06,0.00873747152598949,0.9
"AND","feedlot","land",0,3.43346076184467e-06,0,0
"AND","fisheries","freshwater",9.15286233440197e-09,3.43346076184467e-06,0.00266578329250645,0.3
"AND","fisheries","marine",0,3.43346076184467e-06,0,0
"AND","grassland","land",3.51575753570587e-07,3.43346076184467e-06,0.102396904452084,10.2
"AND","industrial","land",6.12510567077324e-07,3.43346076184467e-06,0.178394514911609,17.8
"AND","industrial","marine",0,3.43346076184467e-06,0,0
"AND","intermediate","land",6.11182215663808e-07,3.43346076184467e-06,0.178007630800896,17.8
"AND","intermediate","marine",0,3.43346076184467e-06,0,0
"AND","mixed","land",1.15313616680199e-06,3.43346076184467e-06,0.335852437755093,33.6
"ARE","aquaculture","land",1.50297983231539e-09,0.00119665535202342,1.25598388021581e-06,0
"ARE","aquaculture","marine",4.42421244210726e-05,0.00119665535202342,0.0369714841840333,3.7
"ARE","backyard","land",1.00511635695587e-06,0.00119665535202342,0.000839938045032201,0.1
"ARE","backyard","marine",6.57352644714311e-08,0.00119665535202342,5.49324952755024e-05,0
"ARE","crop","land",0.000268906353414156,0.00119665535202342,0.224714954861033,22.5
"ARE","feedlot","land",7.14789400880003e-07,0.00119665535202342,0.000597322695855051,0.1
"ARE","fisheries","freshwater",5.69814963746361e-07,0.00119665535202342,0.000476172995660667,0
"ARE","fisheries","marine",0.000395692744294128,0.00119665535202342,0.330665586900233,33.1
"ARE","grassland","land",1.47658968480255e-05,0.00119665535202342,0.0123393062363845,1.2
"ARE","industrial","land",5.1278701921475e-05,0.00119665535202342,0.0428516881111743,4.3
"ARE","industrial","marine",9.47038716287273e-06,0.00119665535202342,0.00791404738787932,0.8
"ARE","intermediate","land",2.1994695248101e-07,0.00119665535202342,0.00018380141960599,0
"ARE","intermediate","marine",9.54797563325643e-07,0.00119665535202342,0.000797888516280967,0.1
"ARE","mixed","land",0.000408767440479995,0.00119665535202342,0.341591620167672,34.2
"ARG","aquaculture","land",0.000262259338096636,0.0631915027053215,0.00415023107330776,0.4
"ARG","aquaculture","marine",0.00017587206630336,0.0631915027053215,0.002783160057508,0.3
"ARG","backyard","land",0.000994044853935941,0.0631915027053215,0.0157306728180121,1.6
"ARG","backyard","marine",5.48189826805629e-07,0.0631915027053215,8.67505603343509e-06,0
"ARG","crop","land",0.0129111790467167,0.0631915027053215,0.204318278470523,20.4
"ARG","feedlot","land",0.000896723541567827,0.0631915027053215,0.0141905715670267,1.4
"ARG","fisheries","freshwater",8.10753224705075e-05,0.0631915027053215,0.0012830098826512,0.1
"ARG","fisheries","marine",0.00638791079534908,0.0631915027053215,0.101088129287534,10.1
"ARG","grassland","land",0.00842637470050266,0.0631915027053215,0.133346642186958,13.3
"ARG","industrial","land",0.0125878006678072,0.0631915027053215,0.199200843925288,19.9
"ARG","industrial","marine",0.000116649128960055,0.0631915027053215,0.00184596225704618,0.2
"ARG","intermediate","land",0.00061777755478391,0.0631915027053215,0.00977627573860315,1
"ARG","intermediate","marine",3.97328679229883e-06,0.0631915027053215,6.28769157591853e-05,0
"ARG","mixed","land",0.0197293142122085,0.0631915027053215,0.31221467076375,31.2
"ARM","aquaculture","land",4.49119654988974e-08,0.00162703133379626,2.76036266579493e-05,0
"ARM","aquaculture","marine",0,0.00162703133379626,0,0
"ARM","backyard","land",4.16316577003841e-05,0.00162703133379626,0.0255874959723408,2.6
"ARM","backyard","marine",0,0.00162703133379626,0,0
"ARM","crop","land",0.000986286727499123,0.00162703133379626,0.606187912311359,60.6
"ARM","feedlot","land",2.11325015058938e-06,0.00162703133379626,0.00129883801663404,0.1
"ARM","fisheries","freshwater",8.43610045454726e-07,0.00162703133379626,0.000518496495999482,0.1
"ARM","fisheries","marine",0,0.00162703133379626,0,0
"ARM","grassland","land",0.000162710308646509,0.00162703133379626,0.100004410036078,10
"ARM","industrial","land",6.36473205894544e-05,0.00162703133379626,0.0391186815320573,3.9
"ARM","industrial","marine",0,0.00162703133379626,0,0
"ARM","intermediate","land",3.68495050483545e-05,0.00162703133379626,0.0226483069397168,2.3
"ARM","intermediate","marine",0,0.00162703133379626,0,0
"ARM","mixed","land",0.000332904042150895,0.00162703133379626,0.204608255069156,20.5
"ASM","aquaculture","land",0,1.95509049101724e-05,0,0
"ASM","aquaculture","marine",4.0529644793095e-07,1.95509049101724e-05,0.0207303165655556,2.1
"ASM","backyard","land",0,1.95509049101724e-05,0,0
"ASM","backyard","marine",1.49708633320424e-09,1.95509049101724e-05,7.65737616791996e-05,0
"ASM","crop","land",0,1.95509049101724e-05,0,0
"ASM","feedlot","land",0,1.95509049101724e-05,0,0
"ASM","fisheries","freshwater",0,1.95509049101724e-05,0,0
"ASM","fisheries","marine",1.76740124934385e-05,1.95509049101724e-05,0.903999716363137,90.4
"ASM","grassland","land",2.95161821701169e-24,1.95509049101724e-05,1.50970925927625e-19,0
"ASM","industrial","land",7.63152737772706e-07,1.95509049101724e-05,0.0390341388942889,3.9
"ASM","industrial","marine",2.65087666045418e-07,1.95509049101724e-05,0.0135588438112392,1.4
"ASM","intermediate","land",3.22818031484406e-07,1.95509049101724e-05,0.0165116670030164,1.7
"ASM","intermediate","marine",5.04415282796058e-08,1.95509049101724e-05,0.00258000990293604,0.3
"ASM","mixed","land",6.85989188875949e-08,1.95509049101724e-05,0.00350873369814727,0.4
"ATG","aquaculture","land",9.01846932127660e-10,2.03435046986071e-05,4.43309520895585e-05,0
"ATG","aquaculture","marine",1.26362796615356e-08,2.03435046986071e-05,0.000621145660432876,0.1
"ATG","backyard","land",3.81149523707701e-07,2.03435046986071e-05,0.0187356863703921,1.9
"ATG","backyard","marine",3.06349644196543e-11,2.03435046986071e-05,1.50588430427879e-06,0
"ATG","crop","land",1.89936284629769e-06,2.03435046986071e-05,0.0933645836564108,9.3
"ATG","feedlot","land",6.27525275755591e-11,2.03435046986071e-05,3.0846468445457e-06,0
"ATG","fisheries","freshwater",1.80553581449628e-08,2.03435046986071e-05,0.000887524466037509,0.1
"ATG","fisheries","marine",1.06741139839214e-05,2.03435046986071e-05,0.524693957214376,52.5
"ATG","grassland","land",4.659085683677e-07,2.03435046986071e-05,0.022902079817132,2.3
"ATG","industrial","land",1.00715956034846e-06,2.03435046986071e-05,0.0495076721179422,5
"ATG","industrial","marine",8.22492799735287e-09,2.03435046986071e-05,0.000404302410976218,0
"ATG","intermediate","land",3.60268004204923e-07,2.03435046986071e-05,0.0177092398552935,1.8
"ATG","intermediate","marine",6.77157244002659e-10,2.03435046986071e-05,3.3286164504832e-05,0
"ATG","mixed","land",5.51495325428725e-06,2.03435046986071e-05,0.271091600783264,27.1
"AUS","aquaculture","land",0.000254727187192198,0.0587679481195134,0.00433445773322172,0.4
"AUS","aquaculture","marine",0.000107042701086816,0.0587679481195134,0.00182144697087482,0.2
"AUS","backyard","land",0.000835279087458977,0.0587679481195134,0.0142131742588717,1.4
"AUS","backyard","marine",3.74660563078708e-07,0.0587679481195134,6.37525343435131e-06,0
"AUS","crop","land",0.02479418906774,0.0587679481195134,0.421899859721447,42.2
"AUS","feedlot","land",0.00090484378781386,0.0587679481195134,0.0153968926390577,1.5
"AUS","fisheries","freshwater",0.000139161821160448,0.0587679481195134,0.00236798842929553,0.2
"AUS","fisheries","marine",0.00174620232596508,0.0587679481195134,0.0297135153062332,3
"AUS","grassland","land",0.0108915814992573,0.0587679481195134,0.185332002354543,18.5
"AUS","industrial","land",0.00468427788753249,0.0587679481195134,0.0797080387766187,8
"AUS","industrial","marine",9.52081379202006e-06,0.0587679481195134,0.000162006911874106,0
"AUS","intermediate","land",0.000306098164477332,0.0587679481195134,0.00520859029916845,0.5
"AUS","intermediate","marine",1.49758951950917e-06,0.0587679481195134,2.54831003536757e-05,0
"AUS","mixed","land",0.0140931515259543,0.0587679481195134,0.239810168245006,24
"AUT","aquaculture","land",1.74309495255819e-06,0.0035313085720227,0.000493611622152794,0
"AUT","aquaculture","marine",0,0.0035313085720227,0,0
"AUT","backyard","land",1.21936007206851e-05,0.0035313085720227,0.00345299779727283,0.3
"AUT","backyard","marine",0,0.0035313085720227,0,0
"AUT","crop","land",0.00115830898855089,0.0035313085720227,0.328011264075805,32.8
"AUT","feedlot","land",9.6090389344434e-06,0.0035313085720227,0.00272109863481555,0.3
"AUT","fisheries","freshwater",5.32712226830731e-06,0.0035313085720227,0.00150854057629294,0.2
"AUT","fisheries","marine",0,0.0035313085720227,0,0
"AUT","grassland","land",0.000325626479252025,0.0035313085720227,0.0922112787967181,9.2
"AUT","industrial","land",0.000600619511710474,0.0035313085720227,0.170084120223582,17
"AUT","industrial","marine",0,0.0035313085720227,0,0
"AUT","intermediate","land",7.17188582471548e-06,0.0035313085720227,0.00203094282995708,0.2
"AUT","intermediate","marine",0,0.0035313085720227,0,0
"AUT","mixed","land",0.0014107088498086,0.0035313085720227,0.399486145443404,39.9
"AZE","aquaculture","land",1.10326487141827e-06,0.00666392096680505,0.000165557916565031,0
"AZE","aquaculture","marine",0,0.00666392096680505,0,0
"AZE","backyard","land",0.000364777155946806,0.00666392096680505,0.0547391179703163,5.5
"AZE","backyard","marine",0,0.00666392096680505,0,0
"AZE","crop","land",0.00306247193340108,0.00666392096680505,0.459560062110004,46
"AZE","feedlot","land",1.64321831376535e-06,0.00666392096680505,0.000246584304038224,0
"AZE","fisheries","freshwater",3.69694234538162e-06,0.00666392096680505,0.00055476983652675,0.1
"AZE","fisheries","marine",0,0.00666392096680505,0,0
"AZE","grassland","land",0.000827646262747018,0.00666392096680505,0.124198091014249,12.4
"AZE","industrial","land",0.000769958684742166,0.00666392096680505,0.115541389007696,11.6
"AZE","industrial","marine",0,0.00666392096680505,0,0
"AZE","intermediate","land",0.00031725380450577,0.00666392096680505,0.0476076781351557,4.8
"AZE","intermediate","marine",0,0.00666392096680505,0,0
"AZE","mixed","land",0.00131536969993164,0.00666392096680505,0.197386749705448,19.7
"BDI","aquaculture","land",4.81500480542783e-08,0.00201753210161448,2.38658150795952e-05,0
"BDI","aquaculture","marine",0,0.00201753210161448,0,0
"BDI","backyard","land",0.000223143485002371,0.00201753210161448,0.110602198014002,11.1
"BDI","backyard","marine",0,0.00201753210161448,0,0
"BDI","crop","land",0.000822328401272599,0.00201753210161448,0.407591235160299,40.8
"BDI","feedlot","land",5.85090811450397e-09,0.00201753210161448,2.90003222740393e-06,0
"BDI","fisheries","freshwater",8.19020390964611e-07,0.00201753210161448,0.000405951603104213,0
"BDI","fisheries","marine",0,0.00201753210161448,0,0
"BDI","grassland","land",0.00011818261721511,0.00201753210161448,0.0585778125267682,5.9
"BDI","industrial","land",0.000158904672802397,0.00201753210161448,0.0787619055355983,7.9
"BDI","industrial","marine",0,0.00201753210161448,0,0
"BDI","intermediate","land",0.000135902270155912,0.00201753210161448,0.0673606482133097,6.7
"BDI","intermediate","marine",0,0.00201753210161448,0,0
"BDI","mixed","land",0.000558197633818958,0.00201753210161448,0.276673483099612,27.7
"BEL","aquaculture","land",4.64941865356439e-06,0.00391280176479802,0.00118825816717663,0.1
"BEL","aquaculture","marine",1.45858783790844e-05,0.00391280176479802,0.0037277325190118,0.4
"BEL","backyard","land",1.98821144155059e-05,0.00391280176479802,0.00508129867308323,0.5
"BEL","backyard","marine",9.75723687803479e-09,0.00391280176479802,2.49367012809514e-06,0
"BEL","crop","land",0.000729064232829697,0.00391280176479802,0.186327924759391,18.6
"BEL","feedlot","land",2.40995138741478e-06,0.00391280176479802,0.000615914511462398,0.1
"BEL","fisheries","freshwater",1.34054319119587e-06,0.00391280176479802,0.000342604423064879,0
"BEL","fisheries","marine",0.000222297215824721,0.00391280176479802,0.0568127978842793,5.7
"BEL","grassland","land",0.000432348214513524,0.00391280176479802,0.110495813614478,11
"BEL","industrial","land",0.000960474018528934,0.00391280176479802,0.245469634360204,24.5
"BEL","industrial","marine",6.58091047354373e-06,0.00391280176479802,0.0016818921246534,0.2
"BEL","intermediate","land",7.18537937123582e-06,0.00391280176479802,0.00183637705234135,0.2
"BEL","intermediate","marine",2.07294729365618e-07,0.00391280176479802,5.29785922789569e-05,0
"BEL","mixed","land",0.00151176683526336,0.00391280176479802,0.386364279648447,38.6
"BEN","aquaculture","land",2.59901675761258e-06,0.00641806464485601,0.00040495334675316,0
"BEN","aquaculture","marine",1.49240289662606e-06,0.00641806464485601,0.000232531608702663,0
"BEN","backyard","land",0.00125274276847439,0.00641806464485601,0.19519011381078,19.5
"BEN","backyard","marine",3.44623412503912e-09,0.00641806464485601,5.36958462673203e-07,0
"BEN","crop","land",0.00155504635070932,0.00641806464485601,0.242292098437442,24.2
"BEN","feedlot","land",1.26843975926609e-06,0.00641806464485601,0.000197635865242138,0
"BEN","fisheries","freshwater",4.21340627339348e-06,0.00641806464485601,0.000656491716201468,0.1
"BEN","fisheries","marine",0.000133245036558389,0.00641806464485601,0.0207609371253659,2.1
"BEN","grassland","land",6.79630612288997e-05,0.00641806464485601,0.0105893388411678,1.1
"BEN","industrial","land",0.0012159238304076,0.00641806464485601,0.189453347339239,18.9
"BEN","industrial","marine",7.63186100322018e-07,0.00641806464485601,0.000118912186547342,0
"BEN","intermediate","land",0.00112373670892767,0.00641806464485601,0.175089652583716,17.5
"BEN","intermediate","marine",6.51243226266466e-08,0.00641806464485601,1.01470343834637e-05,0
"BEN","mixed","land",0.00105900186620578,0.00641806464485601,0.165003303145996,16.5
"BES","aquaculture","land",0,1.07921808439484e-05,0,0
"BES","aquaculture","marine",1.29509753680887e-07,1.07921808439484e-05,0.0120003320509134,1.2
"BES","backyard","land",2.84921162169991e-08,1.07921808439484e-05,0.00264007030914199,0.3
"BES","backyard","marine",3.77454140010863e-10,1.07921808439484e-05,3.49747790060908e-05,0
"BES","crop","land",0,1.07921808439484e-05,0,0
"BES","feedlot","land",0,1.07921808439484e-05,0,0
"BES","fisheries","freshwater",1.33225157141134e-08,1.07921808439484e-05,0.00123446001385196,0.1
"BES","fisheries","marine",8.21857835632851e-06,1.07921808439484e-05,0.761530822654531,76.2
"BES","grassland","land",0,1.07921808439484e-05,0,0
"BES","industrial","land",3.91813570732489e-07,1.07921808439484e-05,0.036305319230468,3.6
"BES","industrial","marine",7.09097860421673e-08,1.07921808439484e-05,0.00657047792911376,0.7
"BES","intermediate","land",1.94800027389592e-08,1.07921808439484e-05,0.00180501077776901,0.2
"BES","intermediate","marine",1.04548798055587e-08,1.07921808439484e-05,0.000968745794453688,0.1
"BES","mixed","land",1.90924240854872e-06,1.07921808439484e-05,0.176909786460751,17.7
"BFA","aquaculture","land",3.83586358246857e-06,0.0169839687819727,0.00022585201561016,0
"BFA","aquaculture","marine",0,0.0169839687819727,0,0
"BFA","backyard","land",0.00286830996114607,0.0169839687819727,0.168883374549686,16.9
"BFA","backyard","marine",0,0.0169839687819727,0,0
"BFA","crop","land",0.00335720769919709,0.0169839687819727,0.197669210435698,19.8
"BFA","feedlot","land",1.95413368052678e-07,0.0169839687819727,1.15057540767559e-05,0
"BFA","fisheries","freshwater",4.87648470170959e-06,0.0169839687819727,0.000287122801761485,0
"BFA","fisheries","marine",0,0.0169839687819727,0,0
"BFA","grassland","land",0.000906277074754749,0.0169839687819727,0.05336073602047,5.3
"BFA","industrial","land",0.00333840800931277,0.0169839687819727,0.196562302496473,19.7
"BFA","industrial","marine",0,0.0169839687819727,0,0
"BFA","intermediate","land",0.00247232503177654,0.0169839687819727,0.145568156861001,14.6
"BFA","intermediate","marine",0,0.0169839687819727,0,0
"BFA","mixed","land",0.00403253324413326,0.0169839687819727,0.237431739065224,23.7
"BGD","aquaculture","land",3.17996576526151e-05,0.041844004047474,0.000759957331438379,0.1
"BGD","aquaculture","marine",0.000815567533180369,0.041844004047474,0.019490666625858,1.9
"BGD","backyard","land",0.000758188539483544,0.041844004047474,0.018119406991342,1.8
"BGD","backyard","marine",6.42003644001348e-08,0.041844004047474,1.53427870638996e-06,0
"BGD","crop","land",0.0255555305479093,0.041844004047474,0.610733392505061,61.1
"BGD","feedlot","land",2.37836663617334e-07,0.041844004047474,5.68388874419134e-06,0
"BGD","fisheries","freshwater",2.80335302608575e-05,0.041844004047474,0.00066995333976768,0.1
"BGD","fisheries","marine",0.00211684774263227,0.041844004047474,0.0505890339803668,5.1
"BGD","grassland","land",0.000469431376104125,0.041844004047474,0.0112186055515035,1.1
"BGD","industrial","land",0.000498278916147874,0.041844004047474,0.0119080123303342,1.2
"BGD","industrial","marine",1.25498592488903e-05,0.041844004047474,0.00029992013275431,0
"BGD","intermediate","land",5.39295470824584e-06,0.041844004047474,0.000128882377081488,0
"BGD","intermediate","marine",1.18956434925371e-06,0.041844004047474,2.84285497129791e-05,0
"BGD","mixed","land",0.0115508917887686,0.041844004047474,0.276046522117329,27.6
"BGR","aquaculture","land",1.01759934126971e-05,0.00431077016991446,0.00236059752935031,0.2
"BGR","aquaculture","marine",1.45564745342061e-05,0.00431077016991446,0.00337676887434129,0.3
"BGR","backyard","land",7.00076451796583e-05,0.00431077016991446,0.0162401711110123,1.6
"BGR","backyard","marine",4.7819139692768e-09,0.00431077016991446,1.10929457632665e-06,0
"BGR","crop","land",0.00260095864878948,0.00431077016991446,0.603362867021298,60.3
"BGR","feedlot","land",1.55386775254368e-06,0.00431077016991446,0.000360461748433811,0
"BGR","fisheries","freshwater",4.94603873474176e-06,0.00431077016991446,0.00114736776487435,0.1
"BGR","fisheries","marine",4.86571627770209e-05,0.00431077016991446,0.0112873479353195,1.1
"BGR","grassland","land",0.000293721571439391,0.00431077016991446,0.0681366808857776,6.8
"BGR","industrial","land",0.000694823406156916,0.00431077016991446,0.161183124771113,16.1
"BGR","industrial","marine",5.147602519537e-06,0.00431077016991446,0.00119412594887636,0.1
"BGR","intermediate","land",4.47489575524013e-05,0.00431077016991446,0.0103807337873662,1
"BGR","intermediate","marine",1.97581799969483e-07,0.00431077016991446,4.58344546755095e-05,0
"BGR","mixed","land",0.000521270437351932,0.00431077016991446,0.120922808872985,12.1
"BHR","aquaculture","land",1.00144065519477e-11,0.000279054796228639,3.58868820292288e-08,0
"BHR","aquaculture","marine",4.03027792709554e-06,0.000279054796228639,0.0144426040389336,1.4
"BHR","backyard","land",3.71755162938618e-08,0.000279054796228639,0.000133219413521216,0
"BHR","backyard","marine",4.72107237071334e-09,0.000279054796228639,1.69180835969048e-05,0
"BHR","crop","land",3.40435372527015e-06,0.000279054796228639,0.0121995886516885,1.2
"BHR","feedlot","land",1.18104053898084e-08,0.000279054796228639,4.23228898030899e-05,0
"BHR","fisheries","freshwater",1.31800614133839e-09,0.000279054796228639,4.72310871968853e-06,0
"BHR","fisheries","marine",0.000258714524842087,0.000279054796228639,0.927110117219106,92.7
"BHR","grassland","land",0,0.000279054796228639,0,0
"BHR","industrial","land",1.78673937225216e-06,0.000279054796228639,0.00640282624201243,0.6
"BHR","industrial","marine",1.38345772788276e-06,0.000279054796228639,0.00495765615420295,0.5
"BHR","intermediate","land",9.46075231055388e-12,0.000279054796228639,3.39028478937247e-08,0
"BHR","intermediate","marine",8.90933782004051e-08,0.000279054796228639,0.000319268399627892,0
"BHR","mixed","land",9.59130478049619e-06,0.000279054796228639,0.0343706860090579,3.4
"BHS","aquaculture","land",2.26104068949044e-12,8.72483742620631e-05,2.59149893463812e-08,0
"BHS","aquaculture","marine",1.76128467622187e-07,8.72483742620631e-05,0.00201870200002994,0.2
"BHS","backyard","land",3.71490876330888e-06,8.72483742620631e-05,0.0425785442391238,4.3
"BHS","backyard","marine",5.72861068776795e-10,8.72483742620631e-05,6.5658652510375e-06,0
"BHS","crop","land",2.10359098083109e-05,8.72483742620631e-05,0.241103745327409,24.1
"BHS","feedlot","land",0,8.72483742620631e-05,0,0
"BHS","fisheries","freshwater",3.63182098347386e-07,8.72483742620631e-05,0.00416262310236884,0.4
"BHS","fisheries","marine",4.92024573838699e-05,8.72483742620631e-05,0.563935520862351,56.4
"BHS","grassland","land",3.52305256883826e-09,8.72483742620631e-05,4.03795784005816e-05,0
"BHS","industrial","land",6.78630198422654e-06,8.72483742620631e-05,0.0777814147441063,7.8
"BHS","industrial","marine",2.88797217915143e-07,8.72483742620631e-05,0.00331005844358428,0.3
"BHS","intermediate","land",3.64166933591657e-06,8.72483742620631e-05,0.0417391082265704,4.2
"BHS","intermediate","marine",1.33588101399e-08,8.72483742620631e-05,0.000153112424763067,0
